"IDRSSD"	RCFD2221	RCFD3210	RCFD3792	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFDA221	RCFDB503	RCFDB504	RCFDB505	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDC227	RCFDC228	RCFDF264	RCFDL136	RCFDL137	RCFDL138	RCON2221	RCON3210	RCON3792	RCON4336	RCON5306	RCON5310	RCON5311	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCONA221	RCONB503	RCONB504	RCONB505	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONC227	RCONC228	RCONF264	RCONL136	RCONL137	RCONL138	
293352																																				0	3982	4040	0	0	239	239	0	0.085854	0.130487	0.122767	0	0	0	3801	239	181	0	0	0	0	0	0	0	0	0	0	0	0	3801	0	0	44273	0	44273	
293437																																				0	47380	45037	0	0	1215	1215	0	0.2131	0.4643	0.4518	0.0000	0.0000	0.0000	43822	1215	3558	0	0	0	0	0	0	0	0	0	0	0	0	43822	0	0	205676	0	205676	
293651																																				0	16393	16197	0	0	965	965	0	0.1282	0.1941	0.1826	0.0000	0.0000	0.0000	15232	965	517	0	0	0	0	0	0	644	0	0	0	0	0	15232	0	0	119476	0	118832	
293754																																				0	6881	7359	0	0	462	462	0	0.0715	0.1121	0.1051	0.0000	0.0000	0.0000	6897	462	-16	0	0	0	0	0	0	0	0	0	0	0	0	6897	0	0	96428	0	96428	
294023																																				0	32421	32136	0	0	2626	2626	0	0.0903	0.1540	0.1414	0.0000	0.0000	0.0000	29510	2626	899	0	0	0	0	0	0	2012	0	0	0	0	0	29510	0	0	328752	0	326740	
294153																																				0	5026	5131	0	0	293	293	0	0.106674	0.221154	0.208525	0	0	0	4838	293	188	0	0	0	0	0	0	0	0	0	0	0	0	4838	0	0	45353	0	45353	
294256																																				0	58395	56186	0	0	4054	4054	0	0.1167	0.1746	0.1620	0	0	0	52132	4054	-68	0	0	0	0	0	0	6331	0	0	0	0	0	52132	0	0	452871	0	446540	
294564																																				0	70050	75584	0	0	6845	6845	0	0.093099	0.138110	0.125602	0.000000	0.000000	0.000000	68739	6845	476	0	0	0	0	0	0	835	0	0	0	0	0	68739	0	0	739179	0	738344	
294676																																				0	10009	10817	0	0	835	835	0	0.1101	0.1628	0.1502	0.0000	0.0000	0.0000	9982	835	0	0	0	0	0	0	0	0	27	0	0	0	0	10009	0	0	90656	0	90629	
294751																																				0	38542	44620	-4613	0	2490	2490	0	0.130793	0.225621	0.213031	0.000000	0.000000	0.000000	42130	2490	1025	0	0	0	0	0	0	0	0	0	0	0	0	42130	0	0	322112	0	322112	
294779																																				0	81530	84566	0	0	7260	7260	0	0.1036	0.1464	0.1339	0.0000	0.0000	0.0000	77306	7260	-364	23	0	0	0	0	0	4565	0	0	0	0	0	77306	0	0	750997	0	746432	
294827																																				0	15514	15998	0	0	868	868	0	0.127052	0.231402	0.218847	0.000000	0.000000	0.000000	15130	868	106	0	0	0	0	0	0	278	0	0	0	0	0	15130	0	0	119363	0	119085	
295011																																				0	40493	42201	0	0	2602	2602	0	0.102313	0.170842	0.160308	0.000000	0.000000	0.000000	39599	2602	894	0	0	0	0	0	0	0	0	0	0	0	0	39599	0	0	387039	0	387039	
295057																																				0	12547	12783	0	0	1046	1046	0	0.1146	0.1532	0.1406	0.0000	0.0000	0.0000	11737	1046	810	0	0	0	0	0	0	0	0	0	0	0	0	11737	0	0	102389	0	102389	
295646																																				0	3475	3285	0	0	67	67	0	0.149223	0.293960	0.287964	0	0	0	3218	67	257	0	0	0	0	0	0	0	0	0	0	0	0	3218	0	0	21565	0	21565	
296456																																				0	21858	23247	0	0	2559	2559	0	0.074913	0.113668	0.101156	0	0	0	20688	2559	2	0	0	0	0	0	0	1168	0	0	0	0	0	20688	0	0	277329	0	276161	
296474																																				0	31371	32754	-631	0	711	711	0	0.277294	0.579819	0.567233	0	0	0	32043	711	-41	0	0	0	0	0	0	0	0	0	0	0	0	32043	0	0	115556	0	115556	
296559																																				0	29817	29274	0	0	1737	1737	0	0.085607	0.211197	0.198665	0.000000	0.000000	0.000000	27537	1737	1334	0	0	0	0	0	0	946	0	0	0	0	0	27537	0	0	322614	0	321668	
296755																																				0	9424	10404	0	0	1001	1001	0	0.095194	0.124578	0.112592	0	0	0	9403	1001	21	0	0	0	0	0	0	0	0	0	0	0	0	9403	0	0	98777	0	98777	
296858																																				0	4728	5091	0	0	337	337	26	0.0890	0.1803	0.1684	0.0000	0.0000	0.0000	4754	337	-52	0	0	0	0	0	0	0	0	0	0	0	0	4780	0	0	53441	0	53415	
297051																																				0	9162	9735	0	0	757	757	0	0.1002	0.1608	0.1483	0.0000	0.0000	0.0000	8978	757	113	0	0	0	0	0	0	71	0	0	0	0	0	8978	0	0	89703	0	89632	
297257																																				0	11381	12185	0	0	770	770	0	0.0976	0.1990	0.1865	0.0000	0.0000	0.0000	11415	770	-34	0	0	0	0	0	0	0	0	0	0	0	0	11415	0	0	117001	0	117001	
297547																																				0	1199	1283	0	0	84	84	0	0.073195	0.192008	0.179437	0	0	0	1199	84	0	0	0	0	0	0	0	0	0	0	0	0	0	1199	0	0	16381	0	16381	
297631																																				0	16280	17184	0	0	982	982	0	0.122535	0.225814	0.212910	0	0	0	16202	982	78	0	0	0	0	0	0	0	0	0	0	0	0	16202	0	0	132223	0	132223	
297761																																				0	13424	15188	0	0	1829	1829	0	0.070119	0.104922	0.092287	0	0	0	13359	1829	65	0	0	0	0	0	0	0	0	0	0	0	0	13359	0	0	190520	0	190520	
298049																																				0	12181	11954	0	0	1092	1092	0	0.0972	0.1377	0.1251	0.0000	0.0000	0.0000	10862	1092	-6	0	0	0	0	0	0	1325	0	0	0	0	0	10862	0	0	113099	0	111774	
298218																																				61	78429	69753	-128	0	3728	3789	0	0.120720	0.159361	0.150705	0.000000	0.000000	0.000000	65964	3789	-288	0	0	0	0	0	0	12881	0	0	0	0	0	65964	0	0	559302	0	546421	
298245																																				0	44613	46080	0	0	2271	2271	0	0.1104	0.2541	0.2416	0.0000	0.0000	0.0000	43809	2271	804	0	0	0	0	0	0	0	0	0	0	0	0	43809	0	0	396812	0	396812	
299046																																				0	123453	121845	0	0	13159	13159	0	0.073816	0.116172	0.103626	0.000000	0.000000	0.000000	108686	13159	2140	0	0	0	0	0	0	12627	0	0	0	0	0	108686	0	0	1485018	0	1472391	
299251																																				0	2583	2739	0	0	187	187	0	0.0806	0.1472	0.1371	0.0000	0.0000	0.0000	2552	187	31	0	0	0	0	0	0	0	0	0	0	0	0	2552	0	0	31648	0	31648	
299868																																				0	49690	47642	0	0	1988	1988	4036	0.2300	0.3060	0.2932	0.0000	0.0000	0.0000	45654	1988	0	0	0	0	0	0	0	0	0	0	0	0	0	49690	0	0	202535	0	198499	
300009																																				229	68762	57000	0	0	4533	4762	0	0.088084	0.152957	0.140178	0	0	0	52238	4762	1200	0	0	0	0	0	0	15324	0	0	0	0	0	52238	0	0	608369	0	593045	
300036																																				7	15782	18852	0	0	2453	2460	0	0.0489	0.0968	0.0842	0.0000	0.0000	0.0000	16392	2460	-1240	0	0	0	0	0	0	275	355	0	0	0	0	16747	0	0	336181	0	335551	
300063																																				0	35559	37842	0	0	2283	2283	0	0.1197	0.2086	0.1960	0.0000	0.0000	0.0000	35559	2283	0	0	0	0	0	0	0	0	0	0	0	0	0	35559	0	0	297007	0	297007	
300157																																				0	7151	7590	0	0	309	309	101	0.102614	0.232865	0.223385	0	0	0	7281	309	-231	0	0	0	0	0	0	0	0	0	0	0	0	7382	0	0	71056	0	70955	
300250																																				0	4663	5063	0	0	398	398	0	0.0924	0.1592	0.1467	0.0000	0.0000	0.0000	4665	398	-2	0	0	0	0	0	0	0	0	0	0	0	0	4665	0	0	50496	0	50496	
300353																																				0	32428	32808	0	0	1664	1664	0	0.113086	0.200711	0.190531	0.000000	0.000000	0.000000	31144	1664	1284	0	0	0	0	0	0	0	0	0	0	0	0	31144	0	0	275402	0	275402	
300456																																				0	2535	2659	0	0	165	165	0	0.0899	0.2027	0.1901	0.0000	0.0000	0.0000	2494	165	41	0	0	0	0	0	0	0	0	0	0	0	0	2494	0	0	27747	0	27747	
300933																																				0	22773	25133	0	0	2455	2455	0	0.0841	0.1289	0.1163	0.0000	0.0000	0.0000	22678	2455	63	32	0	0	0	0	0	0	0	0	0	0	0	22678	0	0	269667	0	269667	
300942																																				0	14091	14742	0	0	1366	1366	0	0.0902	0.1195	0.1084	0.0000	0.0000	0.0000	13376	1366	715	0	0	0	0	0	0	0	0	0	0	0	0	13376	0	0	148240	0	148240	
300960																																				0	24383	26287	0	0	2409	2409	0	0.093870	0.137001	0.124446	0	0	0	23878	2409	505	0	0	0	0	0	0	0	0	0	0	0	0	23878	0	0	254374	0	254374	
301574																																				11	66826	65238	0	0	1921	1932	0	0.1316	0.2571	0.2495	0.0000	0.0000	0.0000	63310	1932	3516	0	0	0	0	0	0	0	0	0	0	0	4	63310	0	0	486806	-5734	481072	
301640																																				0	10754	9809	0	0	831	831	0	0.097232	0.148282	0.135720	0.000000	0.000000	0.000000	8978	831	260	0	0	0	0	0	0	1516	0	0	0	0	0	8978	0	0	93852	0	92336	
301800																																				54	96969	100803	0	0	6132	6186	0	0.124779	0.199101	0.186883	0.000000	0.000000	0.000000	94617	6186	-163	0	0	0	0	0	0	2515	0	0	0	0	0	94617	0	0	760790	0	758275	
302030																																				0	7694	8167	0	0	378	378	0	0.0907	0.2705	0.2580	0.0000	0.0000	0.0000	7789	378	-95	0	0	0	0	0	0	0	0	0	0	0	0	7789	0	0	85905	0	85905	
302133																																				0	2745	2802	0	0	99	99	0	0.128580	0.280088	0.270192	0.000000	0.000000	0.000000	2703	99	42	0	0	0	0	0	0	0	0	0	0	0	0	2703	0	0	21022	0	21022	
302553																																				0	14485	14069	0	0	759	759	0	0.098277	0.231669	0.219170	0	0	0	13310	759	1175	0	0	0	0	0	0	0	0	0	0	0	0	13310	0	0	135433	0	135433	
302656																																				0	156798	170415	0	0	17096	17096	0	0.1010	0.1248	0.1123	0.0000	0.0000	0.0000	153319	17096	600	0	0	0	0	0	0	2879	0	0	0	0	0	153319	0	0	1520440	0	1517561	
302665																																				0	13577	13779	0	0	639	639	0	0.111450	0.199901	0.190631	0	0	0	13140	639	437	0	0	0	0	0	0	0	0	0	0	0	0	13140	0	0	117900	0	117900	
303550																																				0	192107	170523	-327	0	13814	13814	0	0.087766	0.154487	0.141972	0	0	0	156709	13814	5305	0	0	0	0	0	0	30420	0	0	0	0	0	156709	0	0	1815956	0	1785536	
303653																																				0	28499	28299	0	0	965	965	0	0.1142	0.2790	0.2695	0.0000	0.0000	0.0000	27334	965	1165	0	0	0	0	0	0	0	0	0	0	0	0	27334	0	0	239251	0	239251	
303701																																				0	20149	20437	0	0	853	853	0	0.123483	0.228520	0.218982	0.000000	0.000000	0.000000	19584	853	544	21	0	0	0	0	0	0	0	0	0	0	0	19584	0	0	158597	0	158597	
303747																																				0	6681	7114	0	0	469	469	0	0.091578	0.128772	0.120282	0.000000	0.000000	0.000000	6645	469	36	0	0	0	0	0	0	0	0	0	0	0	0	6645	0	0	72561	0	72561	
303952																																				1	37971	36559	0	0	2621	2622	0	0.103478	0.174537	0.162019	0.000000	0.000000	0.000000	33937	2622	296	0	0	0	0	0	0	3738	0	0	0	0	0	33937	0	0	331700	0	327962	
304155																																				395	6974	6642	0	0	130	525	0	0.1026	0.2900	0.2670	0.0000	0.0000	0.0000	6117	525	857	0	0	0	0	0	0	0	0	0	0	0	0	6117	0	0	59615	0	59615	
304173																																				0	130690	128955	0	0	1557	1557	0	0.157711	0.295196	0.291631	0.000000	0.000000	0.000000	127398	1557	216	6	0	0	0	0	0	2994	76	0	0	0	0	127474	0	0	810865	0	807795	
304520																																				0	9913	10730	0	0	810	810	0	0.096831	0.166061	0.153525	0	0	0	9920	810	-7	0	0	0	0	0	0	0	0	0	0	0	0	9920	0	0	102447	0	102447	
304575																																				0	2381	2295	0	0	76	76	0	0.097831	0.378588	0.366051	0	0	0	2219	76	138	0	0	0	0	0	0	0	24	0	0	0	0	2243	0	0	22706	0	22682	
304762																																				0	4308	4377	0	0	251	251	0	0.076110	0.166394	0.156852	0.000000	0.000000	0.000000	4126	251	182	0	0	0	0	0	0	0	0	0	0	0	0	4126	0	0	54211	0	54211	
304913																																				0	318140	318070	0	0	41	41	0	0.7909	0.9882	0.9880	0.0000	0.0000	0.0000	318029	41	111	0	0	0	0	0	0	0	0	0	0	0	0	318029	0	0	402112	0	402112	
305059																																				0	4306	3589	0	0	0	0	0	0.125608	0.158078	0.158078	0	0	0	3589	0	6	0	0	0	0	0	0	711	0	0	0	0	0	3589	0	0	29284	0	28573	
305077																																				0	17130	17403	0	0	381	381	0	0.123254	0.262631	0.256882	0	0	0	17022	381	108	0	0	0	0	0	0	0	0	0	0	0	0	17022	0	0	138105	0	138105	
305152																																				0	11534	10836	0	0	569	569	23	0.091058	0.149219	0.141384	0	0	0	10267	569	-145	0	0	0	0	0	0	1389	0	0	0	0	0	10290	0	0	114164	0	112752	
305237																																				0	14576	15670	0	0	692	692	0	0.093301	0.135866	0.129866	0.000000	0.000000	0.000000	14978	692	-402	0	0	0	0	0	0	0	0	0	0	0	0	14978	0	0	160534	0	160534	
305433																																				0	11650	11766	0	0	425	425	0	0.1378	0.3470	0.3345	0.0000	0.0000	0.0000	11341	425	309	0	0	0	0	0	0	0	0	0	0	0	0	11341	0	0	82322	0	82322	
305442																																				0	27400	29886	0	0	2570	2570	0	0.1077	0.1456	0.1330	0.0000	0.0000	0.0000	27316	2570	45	0	0	0	0	0	0	39	0	0	0	0	0	27316	0	0	253599	0	253560	
305648																																				0	7818	8539	0	0	656	656	0	0.095545	0.136981	0.126458	0	0	0	7883	656	-65	0	0	0	0	0	0	0	0	0	0	0	0	7883	0	0	82506	0	82506	
305750																																				0	18080	17224	0	0	390	390	0	0.077257	0.406409	0.397206	0.000000	0.000000	0.000000	16834	390	1246	0	0	0	0	0	0	0	0	0	0	0	0	16834	0	0	217897	0	217897	
306056																																				0	2341	2508	0	0	167	167	0	0.100086	0.187640	0.175146	0	0	0	2341	167	0	0	0	0	0	0	0	0	0	0	0	0	0	2341	0	0	23390	0	23390	
306140																																				0	8456	8152	0	0	344	344	0	0.0946	0.1607	0.1539	0.0000	0.0000	0.0000	7808	344	648	0	0	0	0	0	0	0	0	0	0	0	0	7808	0	0	82498	0	82498	
306159																																				0	29842	31523	0	0	2328	2328	0	0.1176	0.1715	0.1588	0.0000	0.0000	0.0000	29195	2328	647	0	0	0	0	0	0	0	0	0	0	0	0	29195	0	0	248247	0	248247	
306270																																				0	3867	4390	-390	0	199	199	0	0.087352	0.249262	0.242846	0	0	0	4277	199	-20	0	0	0	0	0	0	0	0	0	0	0	86	4277	0	0	48963	0	48963	
306337																																				0	27247	29195	0	0	2099	2099	0	0.106947	0.159208	0.147762	0	0	0	27096	2099	151	0	0	0	0	0	0	0	0	0	0	0	0	27096	0	0	253358	0	253358	
306739																																				0	1431	1603	0	0	171	171	0	0.0457	0.1211	0.1082	0.0000	0.0000	0.0000	1432	171	-1	0	0	0	0	0	0	0	0	0	0	0	0	1432	0	0	31319	0	31319	
306908																																				0	49328	55032	-3536	0	3634	3634	0	0.115891	0.189780	0.177248	0.000000	0.000000	0.000000	51398	3634	1466	0	0	0	0	0	0	0	0	0	0	0	0	51398	0	0	443502	0	443502	
307062																																				0	55601	57782	0	0	2833	2833	616	0.125116	0.259254	0.246543	0	0	0	54949	2833	36	0	0	0	0	0	0	0	0	0	0	0	0	55565	0	0	439801	0	439185	
307334																																				0	8541	9213	0	0	669	669	0	0.106962	0.172687	0.160147	0.000000	0.000000	0.000000	8544	669	-3	0	0	0	0	0	0	0	0	0	0	0	0	8544	0	0	79879	0	79879	
307361																																				0	37799	40065	0	0	2961	2961	0	0.088892	0.169697	0.157156	0.000000	0.000000	0.000000	37104	2961	695	0	0	0	0	0	0	0	0	0	0	0	0	37104	0	0	417404	0	417404	
307679																																				0	84864	78672	0	0	7280	7280	0	0.097299	0.135337	0.122813	0.000000	0.000000	0.000000	71392	7280	-135	0	0	0	0	0	0	13607	0	0	0	0	0	71392	0	0	747347	0	733740	
307932																																				0	4232	4485	0	0	258	258	0	0.096103	0.162341	0.153002	0	0	0	4227	258	5	0	0	0	0	0	0	0	0	0	0	0	0	4227	0	0	43984	0	43984	
307950																																				0	11725	12873	0	0	1245	1245	0	0.0875	0.1297	0.1172	0.0000	0.0000	0.0000	11628	1245	-113	0	0	0	0	0	0	210	0	0	0	0	0	11628	0	0	133128	0	132918	
308256																																				0	4729	5235	0	0	261	261	0	0.080641	0.136225	0.129434	0.000000	0.000000	0.000000	4974	261	-245	0	0	0	0	0	0	0	0	0	0	0	0	4974	0	0	61681	0	61681	
308340																																				0	14994	15537	0	0	1176	1176	0	0.0980	0.1670	0.1543	0.0000	0.0000	0.0000	14361	1176	633	0	0	0	0	0	0	0	0	0	0	0	0	14361	0	0	146557	0	146557	
308443																																				0	40564	40653	0	0	2814	2814	2480	0.112211	0.162169	0.150944	0.000000	0.000000	0.000000	37839	2814	245	0	0	0	0	0	0	0	0	0	0	0	0	40319	0	0	339693	0	337213	
308836																																				0	8063	8631	0	0	570	570	0	0.0900	0.1925	0.1798	0.0000	0.0000	0.0000	8061	570	2	0	0	0	0	0	0	0	0	0	0	0	0	8061	0	0	89545	0	89545	
309150																																				0	23916	24288	0	0	1714	1714	0	0.1157	0.1713	0.1592	0.0000	0.0000	0.0000	22574	1714	1342	0	0	0	0	0	0	0	0	0	0	0	0	22574	0	0	195085	0	195085	
309570																																				4	104996	89633	0	0	2178	2182	0	0.1065	0.1604	0.1565	0.0000	0.0000	0.0000	87451	2182	386	0	0	0	0	0	0	17159	0	0	0	0	0	87451	0	0	838047	0	820888	
309655																																				0	23397	21710	0	0	2214	2214	0	0.0940	0.1222	0.1098	0.0000	0.0000	0.0000	19496	2214	-42	22	0	0	0	0	0	3921	0	0	0	0	0	19496	0	0	211241	0	207320	
309851																																				0	7374	7634	0	0	290	290	0	0.1104	0.1993	0.1918	0.0000	0.0000	0.0000	7344	290	30	0	0	0	0	0	0	0	0	0	0	0	0	7344	0	0	66550	0	66550	
309972																																				0	15256	15585	0	0	547	547	0	0.1130	0.2292	0.2243	0.0000	0.0000	0.0000	15256	547	0	0	0	0	0	0	0	0	0	0	0	0	218	15256	0	0	135068	0	135068	
310071																																				0	25761	26739	0	0	993	993	0	0.170876	0.339664	0.327050	0	0	0	25746	993	15	0	0	0	0	0	0	0	0	0	0	0	0	25746	0	0	150686	-15	150671	
310437																																				7	25442	13557	0	0	420	427	12284	0.214420	0.412807	0.399805	0.000000	0.000000	0.000000	13130	427	28	0	0	0	0	0	0	0	0	0	0	0	0	25414	0	0	73519	0	61235	
310754																																				0	6887	6803	0	0	411	411	0	0.1343	0.1587	0.1491	0.0000	0.0000	0.0000	6392	411	8	0	0	0	0	0	0	487	0	0	0	0	0	6392	0	0	48097	0	47610	
310875																																				0	37220	39336	0	0	2974	2974	0	0.1070	0.1479	0.1367	0	0	0	36362	2974	16	0	0	0	0	0	0	842	0	0	0	0	0	36362	0	0	340715	0	339873	
310950																																				0	10733	11491	0	0	484	484	0	0.1737	0.2980	0.2855	0.0000	0.0000	0.0000	11007	484	-274	0	0	0	0	0	0	0	0	0	0	0	0	11007	0	0	63359	0	63359	
310978																																				0	345234	357514	0	0	14031	14031	0	0.190361	0.319822	0.307270	0.000000	0.000000	0.000000	343483	14031	1150	0	0	0	0	0	0	601	0	0	0	0	0	343483	0	0	1804979	0	1804378	
311050																																				0	94534	93247	0	0	5329	5329	0	0.0869	0.2188	0.2063	0.0000	0.0000	0.0000	87918	5329	4816	0	0	0	0	0	0	6481	0	4681	0	0	0	83237	0	0	1018608	0	1012127	
311144																																				0	5873	6155	0	0	287	287	0	0.1407	0.2481	0.2365	0.0000	0.0000	0.0000	5868	287	5	0	0	0	0	0	0	0	0	0	0	0	0	5868	0	0	41701	0	41701	
311256																																				0	8323	9119	0	0	1025	1025	0	0.082963	0.106646	0.094659	0	0	0	8094	1025	77	0	0	0	0	0	0	152	0	0	0	0	0	8094	0	0	97713	0	97561	
311265																																				0	25673	25753	0	0	805	805	0	0.1098	0.2787	0.2700	0.0000	0.0000	0.0000	24948	805	725	0	0	0	0	0	0	0	0	0	0	0	0	24948	0	0	227231	0	227231	
311603																																				1357	80298	93007	-8227	0	5862	7219	0	0.1144	0.1616	0.1491	0.0000	0.0000	0.0000	85788	7219	2666	0	0	0	0	0	0	71	0	0	0	0	0	85788	0	0	750198	0	750127	
311649																																				0	10017	10766	0	0	618	618	0	0.127503	0.218719	0.206164	0.000000	0.000000	0.000000	10148	618	-131	0	0	0	0	0	0	0	0	0	0	0	0	10148	0	0	79590	0	79590	
311658																																				0	5951	6085	0	0	234	234	0	0.0722	0.1622	0.1559	0.0000	0.0000	0.0000	5851	234	100	0	0	0	0	0	0	0	0	0	0	0	0	5851	0	0	81047	0	81047	
311845																																				0	1621721	1456622	0	0	112786	115026	0	0.090931	0.161979	0.149188	0.090917	0.149175	0.161944	1341596	115026	3306	11	414	596	16	2240	629	275197	0	0	2240	0	0	1341596	207	0	15029216	0	14754019	
311939																																				0	17263	18352	0	0	1397	1397	0	0.098732	0.152094	0.140516	0.000000	0.000000	0.000000	16955	1397	308	0	0	0	0	0	0	0	0	0	0	0	0	16955	0	0	171728	0	171728	
312244																																				0	54616	58894	0	0	5240	5240	0	0.098420	0.140601	0.128092	0.000000	0.000000	0.000000	53654	5240	594	0	0	0	0	0	0	298	70	0	0	0	0	53724	0	0	545523	0	545155	
312356																																				0	15384	16337	0	0	1113	1113	0	0.1169	0.1852	0.1726	0.0000	0.0000	0.0000	15224	1113	160	0	0	0	0	0	0	0	0	0	0	0	0	15224	0	0	130245	0	130245	
312570																																				0	4174	4207	0	0	141	141	54	0.1669	0.3728	0.3603	0.0000	0.0000	0.0000	4066	141	54	0	0	0	0	0	0	0	0	0	0	0	0	4120	0	0	24415	0	24361	
312730																																				0	99862	79757	-2666	0	10012	10012	33225	0.0666	0.0998	0.0872	0.0000	0.0000	0.0000	69745	10012	-442	0	0	0	0	0	0	0	0	0	0	0	0	102970	0	0	1081209	0	1047984	
313009																																				0	11654	12921	-321	0	786	786	0	0.129743	0.206676	0.194104	0.000000	0.000000	0.000000	12135	786	-160	0	0	0	0	0	0	0	0	0	0	0	0	12135	0	0	93531	0	93531	
313157																																				0	9438	9439	0	0	539	539	0	0.097571	0.142079	0.133966	0	0	0	8900	539	538	0	0	0	0	0	0	0	0	0	0	0	0	8900	0	0	91216	0	91216	
313175																																				0	11778	12006	0	0	335	335	0	0.109071	0.198060	0.192534	0	0	0	11671	335	81	0	0	0	0	0	0	0	26	0	0	0	0	11697	0	0	106949	81	107004	
313223																																				0	16563	15906	0	0	1263	1263	0	0.0941	0.1576	0.1451	0.0000	0.0000	0.0000	14643	1263	1061	0	0	0	0	0	0	768	91	0	0	0	0	14734	0	0	156529	0	155670	
313401																																				0	36956	39416	0	0	3042	3042	0	0.0996	0.1554	0.1434	0	0	0	36374	3042	547	0	0	0	0	0	0	0	35	0	0	0	0	36409	0	0	365058	0	365023	
313577																																				0	34545	31610	0	0	2965	2965	0	0.089079	0.116167	0.105270	0.000000	0.000000	0.000000	28645	2965	20	0	0	0	0	0	0	5795	85	0	0	0	0	28730	0	0	327450	0	321570	
313773																																				0	11888	12275	0	0	515	515	0	0.155039	0.295548	0.283148	0	0	0	11760	515	103	0	0	0	0	0	0	25	0	0	0	0	0	11760	0	0	75877	0	75852	
314257																																				0	34292	32993	0	0	1662	1662	0	0.120402	0.168878	0.160371	0	0	0	31331	1662	-79	0	0	0	0	0	0	2880	160	0	0	0	0	31491	0	0	263261	0	260221	
314444																																				0	14671	16378	0	0	1023	1023	0	0.114543	0.200504	0.187981	0	0	0	15355	1023	-684	0	0	0	0	0	0	0	0	0	0	0	0	15355	0	0	134054	0	134054	
315339																																				0	4878	5210	0	0	360	360	0	0.1025	0.1825	0.1699	0.0000	0.0000	0.0000	4850	360	21	7	0	0	0	0	0	0	0	0	0	0	0	4850	0	0	47338	0	47338	
315357																																				0	10022	10522	0	0	855	855	0	0.101890	0.154162	0.141635	0	0	0	9667	855	355	0	0	0	0	0	0	0	0	0	0	0	0	9667	0	0	94877	0	94877	
315656																																				0	17377	19042	0	0	1665	1665	0	0.1128	0.1435	0.1310	0.0000	0.0000	0.0000	17377	1665	0	0	0	0	0	0	0	0	0	0	0	0	0	17377	0	0	154023	0	154023	
315852																																				0	52196	56936	0	0	5100	5100	0	0.0778	0.1232	0.1122	0.0000	0.0000	0.0000	51836	5100	-163	0	0	0	0	0	0	523	0	0	0	0	0	51836	0	0	666582	0	666059	
316354																																				0	34053	37028	0	0	3160	3160	0	0.103103	0.123251	0.112733	0.000000	0.000000	0.000000	33868	3160	178	7	0	0	0	0	0	0	0	0	0	0	0	33868	0	0	328487	0	328487	
316840																																				0	462430	472357	-317	0	24410	24410	0	0.1221	0.1721	0.1632	0.0000	0.0000	0.0000	447947	24410	4632	0	0	0	0	0	0	10168	0	0	0	0	0	447947	0	0	3677608	0	3667440	
316859																																				0	9011	9261	0	0	682	682	172	0.097287	0.168821	0.156388	0	0	0	8579	682	260	0	0	0	0	0	0	0	0	0	0	0	0	8751	0	0	88354	0	88182	
316934																																				0	5064	5237	0	0	173	173	0	0.1136	0.1668	0.1613	0.0000	0.0000	0.0000	5064	173	0	0	0	0	0	0	0	0	0	0	0	0	0	5064	0	0	44578	0	44578	
317100																																				643	35020	37056	-1309	0	3321	3964	1824	0.0887	0.1395	0.1246	0.0000	0.0000	0.0000	33092	3964	1413	0	0	0	0	0	0	0	0	0	0	0	0	34916	0	0	374762	0	372938	
317258																																				0	35981	37410	0	0	2669	2669	0	0.105792	0.175207	0.162707	0	0	0	34741	2669	1155	0	0	0	0	0	0	0	85	0	0	0	0	34826	0	0	328476	0	328391	
317342																																				0	254011	274344	-387	0	24920	24920	0	0.100375	0.135924	0.123577	0.000000	0.000000	0.000000	249424	24920	2472	0	0	0	0	0	0	2502	0	0	0	0	0	249424	0	0	2487426	0	2484924	
317379																																				0	23489	25631	0	0	1860	1860	0	0.100816	0.173924	0.161303	0	0	0	23771	1860	-360	0	0	0	0	0	0	0	78	0	0	0	0	23849	0	0	235503	360	235785	
317650																																				0	3958	4231	0	0	133	133	0	0.0660	0.2549	0.2469	0.0000	0.0000	0.0000	4098	133	-140	0	0	0	0	0	0	0	0	0	0	0	0	4098	0	0	62110	0	62110	
318639																																				0	1736	1817	0	0	137	137	0	0.1014	0.1656	0.1531	0.0000	0.0000	0.0000	1680	137	56	0	0	0	0	0	0	0	0	0	0	0	0	1680	0	0	16572	0	16572	
318835																																				0	21625	16524	0	0	1662	1662	6988	0.069976	0.100787	0.090650	0.000000	0.000000	0.000000	14862	1662	-226	1	0	0	0	0	0	0	0	0	0	0	0	21850	0	0	219374	0	212386	
318947																																				0	11743	12473	0	0	750	750	0	0.1247	0.1831	0.1721	0.0000	0.0000	0.0000	11723	750	20	0	0	0	0	0	0	0	0	0	0	0	0	11723	0	0	94042	0	94042	
318974																																				0	157615	169732	-3927	0	11788	11788	0	0.101863	0.180430	0.167899	0	0	0	157944	11788	380	0	0	0	0	0	0	3218	0	0	0	0	0	157944	0	0	1555971	-2207	1550546	
