"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	
6039	0	0					101	0	11551					0			0	271	7	0	0									
6141	0	0					0	20156	0					0			11218	0	0	0	0									
6329	0	0					519	0	34625					0			0	6451	0	0	0									
7009	0	100137					0	0	499352					0			0	75058	11282	0	0									
7045	0	0					725	0	89655					0			0	34456	0	0	0									
7072	0	0					1281	5080	8666					6000			2694	1857	6546	0	0									
7157	0	1501					23	0	21629					0			0	13694	0	0	0									
7456	0	0					632	7390	6416					6406			7390	0	0	0	0									
7634	0	0					71	6	9444					0			0	3931	0	0	0									
8033	0	0					1246	0	8158					13000			0	2205	0	0	0									
8462	0	0					21	0	88398					0			0	15528	0	0	0									
8631	0	0					125	0	13601					0			0	0	0	0	0									
9357	0	0					628	0	62982					0			0	0	975	0	0									
9553	0	0					2174	22964	26011					35372			22964	3116	7700	0	0									
9807	59942	5002					18005	324026	187259					240000			123363	157470	0	0	50298									
9955	0	0					842	0	28000					6750			0	24431	0	0	0									
10250	0	0					876	0	67331					0			0	17701	0	0	0									
10849	0	0					549	5052	64258					0			0	1577	0	0	0									
10858	0	0					1453	0	96275					13250			0	1976	53	0	45722									
11145	0	0					1449	0	21004					14898			0	11621	0	0	0									
11275	0	9015					4652	23233	38617					77860			19470	0	0	0	40543									
11640	0	0					2706	0	110232					20000			0	57990	0	0	0									
11837	0	0					440	0	59903					7000			0	7717	0	0	0									
12030	0	0					6869	3952	15716					0			3003	0	0	0	0									
12142	0	0					648	944	77635					3000			941	25741	0	0	0									
12179	0	324					710	123	1114					1407			0	0	18	0	0									
12245	0	0					461	0	37009					7900			0	19700	0	0	0									
12311	0	50737	0	0	0	104761	320991	3836667	6960461	0	59304805	315705	53068152	3019635	228587	302382	9023	1145791	13424	0	548605	215090	690724	3383967	2875497	0	1487443	0	289702	
12647	0	0					310	10358	0					0			9568	0	0	0	0									
12656	0	0					29	902	0					0			652	0	0	0	0									
12937	0	0					690	0	3999					1472			0	0	0	0	0									
12946	0	0					1949	0	157021					1413			0	92199	1469	0	0									
12955	0	0					459	225	4					2292			225	0	0	0	0									
13103	0	0					11182	0	278311					125964			0	5424	114597	0	0									
13251	0	0					308	0	3195					0			0	3191	0	0	0									
13457	0	0					0	0	6389					0			0	5466	240	0	0									
14052	0	0					152	0	8432					1000			0	3063	0	0	0									
14155	0	0					801	0	5724					4150			0	3073	0	0	0									
14650	0	0					68	3003	23					0			2003	0	0	0	0									
14753	0	0					9	13903	4592					0			10045	3994	0	0	0									
14865	0	0					531	4682	14632					0			4682	2642	0	0	0									
14977	0	0					82	18	6187					1027			0	0	0	0	0									
16458	1025	966					775	62537	58066					0			46720	17657	0	0	0									
16551	0	0					1658	15821	30081					11500			15821	20137	0	0	0									
16748	0	0					289	7736	5930					0			7736	0	0	0	0									
16944	0	1761					0	0	19968					0			0	11899	0	0	0									
16953	0	0					0	4455	10263					0			4455	0	0	0	0									
17110	100	0					219	100	26608					0			0	0	26608	0	0									
17147	0	15973					38990	559378	533835					122245			145941	230987	0	0	148672									
17259	0	0					543	650	18737					3000			650	12837	0	0	0									
17464	0	0					9913	706	194481					27000			706	0	503	0	0									
17950	0	0					1004	0	160453					0			0	55785	0	0	0									
17978	92949	0					3955	165358	0					11857			3467	0	0	0	0									
18050	0	0					474	23965	144316					161			18910	18543	0	0	0									
18135	0	0					1126	34300	57564					18600			2175	32306	0	0	14384									
18377	0	0					77	0	10604					0			0	246	0	0	0									
18827	0	0					819	0	64685					0			0	12145	10217	0	0									
18836	0	0					599	0	18670					1950			0	3498	0	0	0									
18854	0	0					740	0	2588					0			0	992	0	0	0									
19356	0	0					164	0	36341					1929			0	17009	0	0	0									
19730	0	0					3143	1763	139587					0			0	0	2954	0	0									
19936	0	0					290	20869	7435					0			4414	1067	0	0	0									
19972	0	0					91	21715	0					0			20963	0	0	0	0									
20053	0	0					200	0	12723					0			0	6524	0	0	0									
20512	0	0					211	2015	37549					0			1960	17335	0	0	0									
20633	0	0					1138	2476	75407					6000			0	22115	804	0	0									
20857	0	0					489	0	90764					6381			0	64906	0	0	0									
21256	0	0					87	0	930					0			0	4	0	0	0									
21359	0	0					177	228	5534					222			0	3718	0	0	0									
21630	0	0					341	0	44221					2543			0	8140	0	0	0									
21658	0	0					442	0	59743					0			0	8835	0	0	0									
22048	0	0					660	0	49378					6663			0	15297	0	0	402									
22543	0	5801					195	0	18984					0			0	9995	728	0	0									
22552	0	0					512	532	7659					0			532	2440	0	0	0									
22730	0	0					403	0	45585					0			0	17183	0	0	3317									
22936	0	0					320	0	22128					1267			0	0	0	0	0									
23045	0	0					251	400	26247					0			400	3355	0	0	0									
23456	0	0					401	0	31243					78			0	15156	0	0	0									
23504	0	0					7034	201328	575179					98000			67232	61656	0	0	11370									
23643	0	0					808	100	68080					14800			100	19630	0	0	0									
23755	0	0					804	0	37068					3000			0	18742	0	0	0									
24006	4042	9012					873	254555	73310					0			6161	498	0	0	0									
24378	0	0					433	0	10887					0			0	381	1042	0	0									
24453	0	0					3394	0	6143					21899			0	0	1949	0	0									
24659	0	0					0	1115	0					0			867	0	0	0	0									
24668	0	4121					1164	0	93213					0			0	50366	0	0	2593									
24855	0	0					38	0	0					0			0	0	0	0	0									
24949	0	12495					2727	0	34415					200			0	9431	0	0	2729									
25357	0	0					2205	50684	6121					0			0	1228	0	0	0									
25647	0	0					0	790	213					500			790	213	0	0	0									
26176	0	0					3737	0	9397					79500			0	0	0	0	0									
26242	0	0					1995	0	90858					0			0	47187	0	0	11121									
26457	0	0					0	0	4304					0			0	406	0	0	0									
26765	0	0					1101	103	36503					0			0	1435	0	0	0									
26859	999	0					860	999	0					248			0	0	0	0	0									
27070	0	0					3976	211799	0					0			25013	0	0	0	0									
27548	0	0					2294	0	127855					10157			0	43371	0	21064	0									
27614	0	0					1606	0	158743					17650			0	70847	1443	0	0									
27847	0	0					1469	3170	139097					17850			950	55749	0	0	0									
28013	0	0					17572	0	937085					317124			0	0	510	0	181000									
28152	0	0					577	7771	15250					1214			5237	7573	0	0	0									
28255	3537	7281					315	17248	14650					0			3191	4341	4	0	0									
28349	0	0					1320	3405	7893					10000			3405	0	0	0	0									
28406	0	128202					11347	0	454466					215000			0	15739	93392	0	0									
28572	0	750					1122	81	808					5524			0	0	0	0	0									
28675	0	0					400	0	39997					8000			0	1647	31	0	0									
28732	0	0					225	0	24723					2500			0	5675	0	0	0									
29104	28056	13519					8986	215286	322783					115000			127418	31460	7986	0	31000									
29476	0	0					134	186	2069					15			0	1051	201	0	0									
29636	0	0					3133	0	398176					33626			0	95427	0	0	82421									
29878	90867	0					2934	100871	0					0			0	0	0	0	0									
29953	0	7327					1566	2331	7327					7100			2331	0	0	0	0									
30052	0	0					112	0	2336					219			0	0	0	0	0									
30418	0	0					2396	0	255760					44100			0	0	0	0	0									
30502	0	0					5045	0	184527					60176			0	58130	11080	0	35465									
30650	0	0					553	0	27474					4000			0	0	0	0	0									
30810	0	2056355					0	59218	5110376					20586566			15439	0	121283	0	0									
30874	0	0					9915	68397	256557					164109			0	0	0	0	30000									
31134	0	0					379	0	17192					5000			0	12630	0	0	0									
31255	0	0					1608	0	127831					15091			0	31663	481	1000	4549									
31657	0	0					195	73722	0					0			0	0	0	0	0									
31826	0	0					669	0	62270					0			0	24418	317	0	0									
31835	0	1028					950	2210	31012					1400			2210	13193	718	0	0									
32234	0	4118					82	0	40527					0			0	3538	0	0	19537									
32766	0	0					24	18780	20					0			18780	0	0	0	0									
32971	0	0					1329	347	35851					17508			325	29356	7	0	0									
33147	0	0					761	0	21412					5000			0	8053	0	0	0									
33259	0	36220					675	0	41301					0			0	5081	0	0	4228									
33268	0	0					0	0	92375					0			0	52729	0	0	0									
33370	0	0					463	4893	0					1658			0	0	0	0	0									
33839	0	0					122	0	8762					0			0	4768	0	0	0									
33857	0	0					1541	0	4023					13129			0	2118	0	0	0									
34153	0	4992					1232	0	105908					0			0	0	0	0	3176									
34359	0	406					428	0	9459					0			0	4167	0	0	0									
34425	0	0					1638	0	36751					15000			0	27444	0	0	9118									
34434	0	0					414	12809	33479					0			12809	251	0	0	0									
34452	0	0					57	402	38383					0			151	20292	0	0	0									
34537	0	100					12344	0	641611					50000			0	6764	0	0	152101									
34555	0	0					3319	0	104590					3800			0	56979	0	0	0									
34742	0	0					769	0	19761					0			0	5095	0	0	0									
34836	0	0					0	0	5425					0			0	525	0	0	0									
35057	0	476					1461	0	12147					1361			0	6448	0	0	0									
35301	0	0	2087293	3815737	718507	1403818	335832	12307550	78373962	0	187133217	65440628	101707258	2888271	5040869	709614	24087	10262803	191208	5264952	7952621	77166	5529322	13281	18033332	2553542	29790849	1792805	8637279	
35570	0	3004					178126	831819	781123					3127985			14992	0	4535	0	267681									
35646	0	0					111	19460	5475					0			19330	3650	0	0	0									
35842	0	0					1392	0	83172					3000			0	22841	0	0	0									
35879	0	0					1483	1216	90072					19600			0	20567	710	0	0									
36456	0	0					229	0	25288					0			0	11340	0	0	0									
36933	0	0					124	0	14865					23			0	2454	0	0	0									
37051	0	0					280	0	6939					0			0	1097	0	0	0									
37341	0	0					17	1337	1518					0			1337	0	0	0	0									
37435	0	0					1241	4000	374212					0			4000	40575	2943	0	0									
37640	0	0					9004	268	602853					113212			268	113497	0	0	15533									
37659	0	0					0	3669	2336					0			3669	0	0	0	0									
37743	0	0					276	0	17158					0			0	12532	0	0	0									
37949	0	0					319	0	102592					2000			0	42914	0	0	5096									
38740	0	0					1624	0	32580					0			0	4588	0	0	0									
39327	54977	39779					0	85395	40156					0			10542	377	0	0	5408									
39420	0	0					5741	0	216122					46708			0	32966	4684	0	1576									
39475	0	0					17151	36444	1050640					67950			0	117743	5105	0	5145									
39756	0	0					1766	0	72128					3682			0	58440	0	0	4678									
40033	0	0					231	74	13280					0			0	5610	0	0	0									
40350	0	0					401	1132	7172					4063			1132	384	0	0	0									
40499	0	0					22874	57278	135418					339606			26043	0	0	0	0									
40707	0	0					849	43	30812					2926			0	1410	0	0	0									
40855	0	0					657	0	32586					8030			0	19724	0	0	0									
41245	0	590					45	1455	10828					0			1455	7561	0	0	397									
41553	498	1194					99	12858	41670					0			12356	0	0	0	0									
41629	0	0					936	0	8051					13000			0	4093	0	0	0									
41759	0	0					135	0	19820					0			0	11410	0	0	0									
41825	0	490					0	0	52659					0			0	6046	0	0	0									
41937	0	0					138	0	36890					0			0	14734	0	0	1377									
41955	0	0					369	436	15998					3118			432	1458	0	0	0									
42037	0	0					0	0	13751					0			0	6775	0	0	0									
42055	0	0					416	0	12425					0			0	5774	0	0	0									
42354	0	0					80	0	53338					0			0	18142	0	0	0									
42372	0	0					1054	0	45436					15000			0	12329	10645	0	0									
42420	0	0					36864	0	1298623					622485			0	81	0	0	132515									
42448	0	0					2539	0	118288					39805			0	74638	1991	0	0									
42457	0	0					61	8852	8195					1175			7433	0	1955	0	0									
42671	0	0					4709	14595	580154					98251			0	43911	0	0	0									
43052	0	0					446	0	17818					1517			0	7999	321	0	0									
43351	0	0					0	0	2778					0			0	838	0	0	0									
43454	0	212					104	0	5328					0			0	1385	6	0	0									
43744	0	1002					485	0	12623					9500			0	1006	5	0	0									
43856	0	1998					349	2377	13280					0			2377	5488	0	0	0									
43959	0	0					61	0	75544					0			0	20246	0	0	0									
44040	0	0					1312	0	127382					0			0	42872	0	0	0									
44433	0	0					3692	0	111771					57000			0	20248	1029	0	978									
44741	0	0					2750	13307	70937					0			13307	34081	417	0	10086									
44750	0	0					1020	0	37744					0			0	17961	0	0	0									
44929	0	32070					1237	0	33539					0			0	1456	0	0	0									
45038	0	0					313	1559	44035					0			1559	17539	0	0	4159									
45047	0	0					535	0	8723					0			0	0	0	0	0									
45056	0	0					203	7000	9149					0			6987	1273	0	0	0									
45430	0	0					664	8003	16357					3130			8003	0	0	0	0									
45458	0	0					240	0	9734					1175			0	2215	37	0	0									
45551	0	0					2688	0	119109					20775			0	61054	0	0	27707									
45560	0	0					1984	193315	231177					7330			18665	16389	0	0	0									
45775	0	0					756	8179	7334					11000			3151	0	0	0	0									
46053	0	0					2487	0	56025					0			0	12755	0	0	0									
46941	0	0					524	6584	27422					2614			6584	7457	0	0	0									
47153	0	0					0	3028	0					0			1878	0	0	0	0									
47247	0	0					1511	591	88425					21100			581	29037	0	0	0									
47256	0	0					214	0	786					0			0	75	0	0	0									
47452	493	12069					36	493	13870					2000			0	396	0	0	0									
47500	0	1073					1877	0	44595					8000			0	15072	15223	0	0									
48057	0	8331					268	0	33847					0			0	15736	0	0	0									
48150	0	0					250	0	3786					0			0	1894	231	0	0									
48374	0	0					7021	0	36781					113594			0	1424	3139	0	2222									
48440	0	0					378	510	34573					0			510	19114	0	0	0									
49054	0	0					528	0	17856					4000			0	0	0	0	0									
49148	0	0					422	0	52667					0			0	15543	0	0	0									
49241	0	0					2455	28417	45249					647			3064	16483	0	0	0									
49344	0	0					2047	500	24464					20800			0	10477	0	0	0									
49643	0	0					57	20706	0					0			12259	0	0	0	0									
49652	0	0					1121	0	49729					9486			0	32725	0	0	0									
49821	0	0					3874	0	143743					48676			0	63064	0	0	17000									
49858	0	0					291	0	11163					5000			0	0	0	0	0									
49951	0	0					0	0	29824					0			0	915	0	0	0									
50144	0	0					295	26952	0					0			10215	0	0	0	0									
50461	0	0					0	821	0					0			821	0	0	0	0									
50546	0	0					39	0	21652					0			0	881	0	0	0									
50854	0	979					0	0	13716					0			0	4162	0	0	0									
50872	0	8000					2911	7259	16758					51035			0	2585	0	0	0									
50957	0	0					1715	0	4376					9082			0	577	0	0	0									
51253	0	6500					839	0	23171					14157			0	14860	0	0	0									
51356	0	1000					0	0	17152					0			0	0	0	0	0									
51459	0	0					565	0	118719					138			0	30798	0	0	0									
51730	0	0					69	1565	15510					0			0	452	385	0	0									
51842	0	0					860	0	18373					0			0	18361	12	0	0									
52719	0	0					6402	0	0					114904			0	0	0	0	0									
52951	0	0					306	0	32945					1310			0	11904	0	0	0									
53033	0	22533					23561	29540	585416					100000			0	20655	21883	0	165987									
53051	0	0					255	29043	0					0			1465	0	0	0	0									
53453	0	0					141	0	25497					0			0	18413	0	0	0									
53752	0	0					47	14717	25644					0			2010	4575	0	0	0									
54049	0	0					246	625	14518					2000			625	5252	0	0	0									
54058	0	0					1429	0	57017					1195			0	23289	0	0	0									
54375	0	0					4666	0	161154					50034			0	69851	242	0	45688									
54441	0	0					116	0	15120					0			0	6737	0	0	2775									
54656	0	3154					804	0	507354					0			0	320373	0	0	0									
54973	0	0					107089	0	529007					100000			0	78590	0	0	144224									
55176	0	0					982	11250	1840					12300			0	0	0	0	0									
55336	0	13667					1066	0	78130					0			0	8232	0	0	0									
55635	0	0					265	0	17870					1050			0	0	0	0	0									
55653	0	0					632	0	26682					0			0	7367	0	0	1922									
55970	0	1993					1447	0	8650					3000			0	0	0	0	0									
56258	0	0					249	0	60260					1997			0	1113	0	0	0									
56351	0	64874					6035	0	429706					3933			0	105085	0	0	0									
56427	0	103					207	0	22777					0			0	5955	0	0	0									
56548	0	0					1701	0	17063					0			0	12848	34	0	0									
56557	0	0					6225	13266	535133					0			0	8590	0	0	138494									
56717	0	0					2389	0	97159					25776			0	41407	0	0	20990									
57040	0	1034					9	0	24893					0			0	19482	5	0	0									
57228	0	0					688	0	49582					5000			0	3737	0	0	632									
57255	0	0					30	0	15303					0			0	8217	0	0	0									
57451	0	0					951	0	256980					12200			0	58918	0	0	32341									
57572	0	0					867	0	10203					8722			0	4128	40	0	0									
58177	0	0					994	221	114					250			221	0	114	0	0									
58207	0	0					713	0	45338					11032			0	17608	333	0	1345									
58225	0	1027					578	0	36285					3900			0	17410	0	0	163									
58243	0	0					27442	171107	256451					20750			25814	5020	0	0	84633									
58355	0	0					48	0	0					650			0	0	0	0	0									
58551	0	0					0	0	91374					0			0	27870	0	0	0									
58636	0	0					759	506	64069					14448			0	34211	0	0	0									
58757	0	0					476	0	8802					1451			0	2297	2	0	0									
58971	0	0					14828	293276	515051					0			0	8670	0	0	172526									
59316	0	0					2877	174	157804					37175			174	59030	0	0	36500									
59352	0	525					118	0	227478					0			0	109645	0	0	0									
59370	0	0					833	10201	17488					8000			0	3627	19	0	0									
59754	0	0					251	0	3429					500			0	3429	0	0	0									
60143	0	30062	0	0	0	7	433425	0	9231425	0	64124056	400741	56603550	1027960	0	15101	0	22314	101275	0	247799	0	3769860	0	5155938	0	136868	0	0	
60330	0	0					2717	20599	100090					38606			20599	1955	0	0	0									
60545	0	0					385	0	97460					47			0	5718	0	0	0									
60554	0	0					188	0	21825					334			0	9244	0	0	0									
60648	0	4535					925	3059	27429					0			3059	417	0	0	0									
61122	0	0					7913	3900	336589					135942			3900	55277	0	0	43676									
61177	0	0					399	974	22					4000			786	0	0	0	0									
61355	0	0					4205	936	213560					31500			936	135059	0	0	10438									
61476	26	0					1051	254	13495					5000			0	4372	782	0	0									
61757	0	0					318	5455	5470					0			1396	0	0	0	0									
61832	0	0					1136	0	61272					9000			0	21002	0	0	0									
61953	0	227					150	0	33614					1000			0	9407	0	0	0									
62044	0	0					401	155	5331					48			155	955	0	0	0									
62110	6600	0					81	6600	2053					0			0	0	2053	0	0									
62147	0	0					261	0	19207					800			0	8978	10	0	0									
62772	0	5335					2988	0	42620					32910			0	10770	0	0	17158									
63050	0	0					25	0	48261					0			0	24769	0	0	0									
63069	0	35335	0	0	0	37462	64354	2957843	6196763	0	29373389	0	26790388	105245	178413	1410537	454155	415995	8443	0	0	445359	157225	1781220	3952944	38455	100778	60241	78044	
63078	0	0					7172	0	432541					0			0	77274	1892	0	0									
63201	0	0					152	22947	20274					0			12224	4384	0	0	0									
63573	0	0					5386	0	61257					57042			0	0	0	0	0									
63733	0	0					2009	0	246838					53394			0	115467	8	0	0									
63742	0	0					318	0	6429					5978			0	3606	0	12853	0									
63751	0	0					35	0	1078					86			0	0	0	0	0									
64150	0	0					471	10744	23322					1321			10744	521	7270	0	0									
64543	0	0					2549	0	84777					28584			0	29316	473	0	0									
64552	0	0					868	0	23451					0			0	4525	0	0	0									
64730	0	0					1005	0	66207					16800			0	6383	0	0	0									
65205	5018	0					2431	30058	248842					0			0	2547	14680	0	0									
65241	0	0					392	0	22560					6500			0	14185	13	0	0									
65513	0	0	0	0	0	0	375	94465	23820	0	446047	0	394647	67300	0	0	0	978	0	0	0	0	0	0	0	44662	12268	49803	10574	
65559	0	0					1	0	208709					0			0	56241	0	0	0									
65746	0	0					6476	5000	50524					26636			0	5819	0	0	3185									
65858	0	0					3760	0	539528					70530			0	33925	46	0	0									
66015	0	0	0	0	0	0	0	0	0	0	4264	0	3872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
66154	0	0					1046	0	23509					5425			0	12283	0	0	0									
66275	0	0					465	0	30114					5100			0	7616	0	0	0									
66677	0	0					885	0	4033					18537			0	0	0	0	0									
67142	0	0					592	6329	36365					7000			5729	24335	0	0	0									
67151	0	0					2875	4234	152939					24438			0	51687	0	0	0									
67209	0	0					6086	0	107987					114138			0	481	27909	0	1715									
67254	0	0					0	0	375					0			0	0	0	0	0									
67311	5000	0					180326	2935688	3271398					200600			480702	261849	4582	0	851535									
67656	0	0					1158	26347	64879					15000			19030	16845	0	0	1498									
67870	0	0					823	0	9616					10508			0	0	0	0	0									
68345	0	0					1295	0	129258					0			0	35531	0	0	0									
68448	0	0					0	0	22929					0			0	21160	0	0	0									
68671	0	0					54	0	0					0			0	0	0	0	0									
68756	0	0					1141	0	66527					0			0	16458	0	0	0									
68831	0	0					246	582	32422					0			100	11756	0	0	0									
68840	0	0					863	0	61092					0			0	35854	0	0	233									
68859	0	0					702	0	239684					777			0	152335	15960	0	4578									
68943	0	0					274	208	4817					0			0	810	0	0	0									
69333	0	0					2921	226907	75738					0			83000	4685	0	0	26215									
69678	0	17872					1822	1535	177218					0			1535	119005	230	0	17669									
70049	0	0					950	655	80029					0			655	302	0	0	0									
70058	0	0					916	0	48836					5382			0	24932	0	0	0									
70218	0	0					252	0	2846					2000			0	0	0	0	0									
70414	0	0					3163	4663	176227					0			4413	57242	0	0	0									
70638	0	0					533	0	29722					1277			0	26921	0	0	0									
70955	0	0					0	0	0					0			0	0	0	0	0									
71073	0	0					1327	1014	61637					24000			0	5745	0	0	0									
71318	0	0					2903	65299	120391					10540			40612	2072	0	0	19854									
71457	0	34497					3462	196	110237					19647			196	27602	0	0	36631									
71859	0	45					47	0	2945					0			0	1089	0	0	0									
72258	0	0					0	0	264322					0			0	29979	0	0	0									
72351	0	0					38	0	29668					0			0	9744	0	0	0									
72454	0	0					244	10050	0					3000			10047	0	0	0	0									
72678	0	0					4240	369255	103195					175930			0	0	153	0	0									
73116	0	0					1303	0	114884					0			0	7583	0	0	0									
73152	0	0					295	0	56648					1000			0	23036	0	0	0									
73554	0	0					942	4660	21144					15657			4660	0	1956	0	0									
73956	0	0					117	1228	19905					840			1228	6171	0	0	0									
74056	0	0					642	4	22737					8540			0	9667	0	0	3207									
74140	0	0					10191	0	508520					162000			0	200516	0	0	117326									
74159	0	0					134	0	11163					2388			0	0	0	0	0									
74403	0	6000					3430	0	97892					24718			0	15	0	0	66356									
74449	4182	0					25	4182	0					0			0	0	0	0	0									
75053	0	0					3162	0	214558					67000			0	64866	0	0	0									
75259	0	0					321	0	2557					0			0	2032	0	0	0									
75446	0	0					2237	2000	160148					33585			0	70848	0	0	24									
75455	0	0					0	0	7214					0			0	0	0	0	0									
75558	0	0					303	0	18443					0			0	813	0	0	0									
75633	0	91247	0	0	0	58	825993	555747	15969564	0	90904298	33600	76118035	3205872	0	2675327	0	2453425	3291	1956099	260514	265626	421104	290121	6609263	0	2245417	0	1470432	
75651	0	0					346	0	10707					0			0	3327	3905	0	0									
76135	0	0					195	0	20682					0			0	0	0	0	0									
76153	0	0					462	2811	0					513			1575	0	0	0	0									
76443	0	907					1373	0	33400					4355			0	6205	0	0	0									
76854	0	0					1512	0	31775					8506			0	27703	0	0	0									
77150	0	512					136	0	7076					2050			0	961	0	0	0									
77253	0	0					1031	16675	73474					0			60	47781	0	0	0									
77422	0	0					445	0	37116					398			0	0	0	0	0									
77758	0	0					1139	0	83263					0			0	3017	17	0	21278									
77851	0	0					7092	48919	118559					5205			48919	11829	0	0	9411									
78036	0	6000					0	0	6000					0			0	0	0	0	0									
78157	1000	0					100	3241	0					0			0	0	0	0	0									
78241	0	0					48	0	24168					0			0	9562	0	0	0									
78559	0	0					305	0	15876					1000			0	4327	0	0	0									
78858	0	0					4756	2252	353024					80000			0	0	0	0	0									
79042	0	0					183	0	70346					3805			0	15371	0	13000	59705									
79127	0	0					234	0	9024					3292			0	4575	0	0	0									
79145	0	0					2110	0	17317					27789			0	11836	0	0	0									
79257	0	0					51	205	1390					0			205	0	0	0	0									
79855	0	299					1563	3162	16765					8500			3162	0	0	0	735									
80020	0	0					43	0	7392					0			0	1787	4	0	0									
80150	0	0					419	0	51610					70			0	0	0	0	0									
80374	0	0					1768	0	3					0			0	0	3	0	0									
80431	0	0					519	0	15933					0			0	1450	0	0	0									
80552	0	0					6	0	4646					0			0	42	0	0	0									
80936	0	0					319	0	13968					4000			0	7957	0	0	1324									
81175	0	0					1746	3846	1063					11359			3207	0	0	0	1617									
81429	0	0					141	0	28498					0			0	11486	0	0	0									
82033	0	0					444	0	50058					0			0	4612	0	0	0									
82079	0	0					1087	0	28604					18725			0	0	0	0	0									
82257	0	0					159	0	5645					1600			0	2964	0	0	0									
82350	0	0					195	76	15100					209			0	2869	0	0	0									
82659	0	0					285	50	8483					905			50	401	0	0	0									
83151	0	0					280	0	9295					0			0	0	0	0	0									
83236	23966	20878					50	23966	20878					0			0	0	0	0	0									
