"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
24006								64644	3072		0	0	3101		0	3828	54643	
24378								6985										
24453								33879	786		0	0	799		0	1968	30326	
24659								22805										
24668								24901	3274		0	0	4508		0	7832	9287	
24855																		
24949								80043	0		0	0	4580		0	4578	70885	
25357								5823										
25647								19627										
26176								6341	420		0	0	660		0	1893	3368	
26242								8466	0		0	0	2672		0	3805	1989	
26457								2084										
26765								28417										
27070								23980	0		0	0	1246		0	17808	4926	
27548								17758	17		0	0	7032		0	7238	3471	
27614								10213	1040		0	0	2879		0	1187	5107	
27847								18017	249		0	0	3004		0	4550	10214	
28013								62308	0		0	0	12231		0	5680	44397	
28152								13413										
28255								58607	4389		0	0	2053		0	13557	38608	
28349								24066										
28406								46153	7829		0	2800	3458		0	3850	28216	
28675								2266										
28732								6817										
29476								706	0		0	0	415		0	291	0	
29636								33981	426		0	0	6929		0	26626	0	
29878								81915	0		0	0	2882		0	10199	68834	
29953								4096										
30052								4967										
30418								23	0		0	0	0		0	3	20	
30502								37036	5758		0	305	5008		0	4364	21601	
30650								5599										
30810								7149037	266703		18583	0	483		50180	403161	6409927	
30874								10042	5723		0	0	3429		0	246	644	
31134								25517										
31255								8143	3514		0	0	1085		0	974	2570	
31657																		
31826								28986										
31835								5453										
32234								32776										
32766								20190										
32971								14070										
33147								13879	1039		0	0	3349		0	458	9033	
33259								60559	0		0	0	1702		0	5012	53845	
33268								3701	1153		0	0	864		0	413	1271	
33370								6599										
33839								9492	0		0	0	220		0	9272	0	
33857																		
34153								40498	2697		0	0	3169		0	2843	31789	
34425								12820	1		0	0	1837		0	4378	6604	
34434								12588	4719		0	0	3178		0	1793	2898	
34452								8231										
34537								58896	15503		0	0	11398		0	13034	18961	
34555								10143										
34742								18459	9		0	0	1681		0	4632	12137	
34836								2727										
35057								13225	0		0	0	1258		3170	0	8797	
35301	90108411	600003	53675	12409812	0	920747	76124174	77101006	56085	0			0	920747			76124174	
35570								173371	65391		0	214	32625		0	32725	42416	
35646								10057										
35842								2691										
35879								8840										
36456								3695										
36933								6376										
37051								6673										
37341								4321										
37435								79090	4		0	0	11366		0	20492	47228	
37640								86508	0		0	0	8079		0	78031	398	
37659								1492										
37743								12612										
37949								6191										
38740								19185										
39327								91407	2465		0	0	5074		0	22795	61073	
39420								36167	6826		0	0	9827		0	19174	340	
39475								83821	34442		0	0	28432		0	5714	15233	
39756								90050	10599		0	0	2729		0	3323	73399	
40033								6552										
40350								10604										
40499								42668	4166		0	0	6236		0	279	31988	
40855								1274										
41245								1454										
41553								4738										
41629								8166										
41825								3770										
41937								1736										
41955								625										
42037								4628										
42055								3369										
42354								10001										
42372								16306	0		0	0	1017		7554	0	7735	
42420								83340	38711		0	0	38127		0	1607	4895	
42448								21005	348		0	0	5723		0	609	14325	
42457								2605										
42671								88491	793		0	0	1258		0	78408	8032	
43052																		
43351								3543	0		0	0	353		0	3190	0	
43744								8661										
43856								22552										
43959								17680										
44040								5767	0		0	0	1355		0	3110	1302	
44433								7373	0		0	0	663		0	5397	1313	
44741								6678	1		0	0	2963		0	164	3550	
44750								8843										
44929								11746										
45038								10481										
45047								12664										
45056								12543										
45430								18973										
45458								3361										
45551								18409	0		0	0	3030		0	7079	8300	
45560								34570	15977		0	0	3301		0	3099	12193	
45775								14768										
46053								13904										
46941								5457										
47153								2677										
47247								13568										
47256								7463										
47452								9213										
47500								5355	1759		0	0	578		0	1209	1809	
48057								3442										
48150								3901										
48374								15973	4131		0	0	5327		0	745	5770	
48440								7912										
49054								8829										
49148								4030										
49241								23900	32		0	0	5004		0	789	18075	
49344								17710										
49643								611										
49652								8415										
49821								62527	5894		0	0	5561		0	3050	48022	
49858								6818										
49951								10007										
50144								1235										
50461								12696										
50546								2448										
50854								20780										
50872																		
50957								33865										
51253								4036	109		0	0	1912		0	2015	0	
51356								23845										
51459								6263										
51730								8855										
51842								20721										
52719								2649777	0		0	30	0		372432	0	2277315	
52951								10464										
53033								504574	26046		0	337	6159		180350	9736	281946	
53051								10228										
53752								7515										
54049								16989										
54058								2568	917		0	0	1142		0	509	0	
54375								14494	0		0	0	3776		0	8509	2209	
54441								2811										
54656								20859	0		0	0	3211		0	12027	5621	
54973								173533	38571		0	0	54813		0	5664	74485	
55336								28245	2252		0	0	5466		0	1839	18688	
55635								5774										
55653								12763										
55970								92987	2533		0	0	2212		0	3936	84306	
56258								6160										
56351								105782	9693		0	0	17660		0	2193	76236	
56427								4601										
56548								19112	720		0	0	745		0	5210	12437	
56557								90910	43409		0	4362	4418		0	6896	31825	
56717								8673	5596		0	0	1711		0	1309	57	
57040								6043										
57228								4694										
57451								20545	0		0	0	2446		490	9432	8177	
58177								10438										
58207								14593										
58225								7122										
58243								72204	33956		0	5345	15059		0	4372	13472	
58355																		
58551								2727										
58636																		
58757								15832										
58971								557827	58262		0	0	18330		0	677	480558	
59316								13263	8444		0	0	4158		0	524	137	
59352								22171	2422		0	0	1329		0	16861	1559	
59370								9824	121		0	0	1204		0	2256	6243	
59754								713										
60143	7804104	969154	0	134489	0	57866	6642595	7701426	631991	31811			337163	57866			6642595	
60330								17767	31		0	0	6935		0	504	10297	
60545								11686										
60554								8066										
60648								50410										
61122								50289	10431		0	0	6103		0	9248	24507	
61177								1473										
61355								11453	4817		0	0	3440		0	2570	626	
61476								37479										
61757								28665										
61832								3245										
61953								8223										
62044								4817										
62110								652										
62147								2694										
62772								7533	39		0	0	2149		0	2981	2364	
63050								12135										
63069	1126816	469409	2158	2633	64739	56376	531501	1126816	410993	4791			58416	121115			531501	
63201								8794										
63573								5342	693		0	0	470		0	2238	1941	
63733								22127	246		0	0	5570		0	8987	7324	
63742								57532										
63751								436										
64150								14956										
64543								13138	0		0	0	4349		0	8786	3	
64552								3396										
64730								13580										
65205								101568	1199		0	0	1317		0	18022	81030	
65241								7000										
65513	229533	520	0	8866	813	6925	212409	229533	0	8866			520	7738			212409	
65559								51052	3695		0	0	2516		0	483	44358	
65746								36145	8		0	0	4334		0	31803	0	
65858								28056	11952		0	0	15871		0	158	75	
66154								2949										
66275								13260										
66677																		
67142								5863										
67151								28643	5361		0	0	2059		0	16386	4837	
67209								13195	2879		0	0	1915		496	7714	191	
67254								14084										
67311								481041	186149		0	2913	157340		139	78871	55629	
67656								19636	800		0	0	2946		0	6099	9791	
67870								42232										
68345								6000										
68448																		
68671								14358										
68756								20511	0		0	0	3728		0	8450	8333	
68831								9264										
68840								4951										
68859								37033	3100		0	0	3425		0	5615	24893	
68943								7769										
69333								32172	7476		0	0	8418		0	8525	7753	
69678								42476	1638		0	0	3633		0	23797	13408	
70049								12878	0		0	0	2287		0	10591	0	
70058								5410										
70218								8480										
70414								12500	1		0	0	2163		0	5935	4401	
70638								8756										
70955								6847										
71073								3292										
71318								23931	10287		0	0	2250		0	6933	4461	
71457																		
71859								3710										
72258								43320	14		0	0	1790		302	0	41214	
72351								999										
72454								5961										
72678								9069	11		0	0	1482		7576	0	0	
73116								18201	2662		0	0	2082		0	1369	12088	
73152								5959										
73554								9716										
73956								4213										
74056								7785										
74140								26070	8278		0	0	8069		0	7334	2389	
74159																		
74403								21836	6931		0	0	2896		0	1072	10937	
74449								4892										
75053								25359	1		0	0	2334		0	477	22547	
75259								35532										
75446								7223	493		0	0	1807		0	3041	1882	
75455								19975										
75558								19888	444		0	0	4713		0	11143	3588	
75633	16503482	1356361	0	3076991	0	58051	12012079	16503482	1069856	3076991			286505	58051			12012079	
75651								2893										
76135								10969										
76153								4562										
76443								10188										
76854								2584										
77150								1662										
77253																		
77422								5796										
77851								20740	5228		0	0	2440		0	6758	6314	
78157								16266										
78241								2858										
78559								5482										
78858								35812	4515		0	0	1170		0	2620	27507	
79042								10919										
79127								2018										
79145								8089										
79257								7037										
79855								30495										
80020								3022										
80150								11399	0		0	0	1929		8864	0	606	
80374																		
80431								5189										
80552																		
80936								5918										
81175								7791										
81429								15232										
82033								3931										
82257								4971										
82350								4682										
82659								11882										
83151								13963										
83236								6887										
83375								20212	1849		0	0	2124		0	281	15958	
83638	205628	14987	0	1056	0	35736	153849	205628	9612	1056			5375	35736			153849	
83834								9811										
83852								7622										
83955								3337										
84046								1285										
84251								6142										
84541								27432	0		0	0	6616		0	13110	7706	
84804								5052										
85052								2365										
85258								10076										
85454								9532										
85472								30179	20461		0	0	5884		0	3645	188	
85931								5011										
86349								15650										
86358								3861										
86554								12724										
86675								54439	10		0	0	1737		0	10374	42318	
87047								3225										
87159								29730										
87177								12654										
87234								20249	0		0	0	2078		0	2595	15576	
87476																		
87579								10236	0		0	0	2136		0	7913	187	
88231								17214	1313		0	0	2800		0	6259	6842	
88240								1479	0		0	0	410		0	1069	0	
88259								7119										
88352								21890										
88455								10644	0		0	0	1691		0	4329	4624	
88530								17727										
88772								39049	0		0	0	2337		0	31819	4893	
88950								3346										
89032								11161										
89135								10838										
89751								14309	7767		0	0	4344		0	1519	679	
89854								9636										
89957								1717										
90047								1618										
90177																		
90328								6803	0		0	0	3538		0	997	2268	
90337								31028	2230		0	0	5607		0	1191	22000	
90579								42452	732		0	0	1927		0	15339	24454	
90645								19733										
90739								3841										
91101								40783	8420		0	0	6045		0	8525	17793	
91156								4657										
91615								2736										
91651								6857										
91754								15059	0		0	0	1100		0	10044	3915	
91950								4457										
92050								10414										
92144								1010										
92676								6911	3353		0	0	1253		0	1631	674	
92706								9975										
92902								4455										
93244								21624										
93543								12028										
93619								13824										
93721								1282161	5740		0	0	93693		0	102742	1079986	
93758								9335										
94139								38090	0		0	0	12013		0	6957	19120	
94456																		
94522								28408	3866		0	0	3273		0	14311	6958	
94755								8549										
94858								7249										
95051								3365										
95659								3909										
95677								15253										
96553								2749										
97055																		
97279																		
97457								2921										
97804								13546	960		0	0	3104		0	7869	1613	
97943								3829										
98351								14534										
98463								117796	7189		0	0	3088		0	7300	100219	
98717								23900										
99143								8594										
99255								7527										
99376								213848	5476		0	0	1825		0	27892	178655	
99442								7024										
99536								56838	2335		0	0	2730		0	2826	48947	
99853								15279										
99974								19653										
100236								17429										
100357								14992	5214		0	0	4199		0	4786	793	
100562								369679	10439		0	0	22060		0	51194	285986	
100777								19042	0		0	0	1135		0	17597	310	
100843								11646	31		0	0	2925		0	8497	193	
101019	376677	35676	0	44860	0	2486	293655	376677	32754	44860			2922	2486			293655	
101037								46165	4555		0	0	11243		0	5979	24388	
101439								8892										
101671								24842	7		0	0	4602		0	4481	15752	
101738								17367										
101952								13397										
102155								2598										
102173								7475										
102333								5389										
102342								7721										
102539								16100										
102557								1250										
102874								33667										
103134								2359										
103255								45216	15950		0	0	25553		0	2213	1500	
103563								10587										
103602								36										
104234								7259										
104542								4057										
104971																		
105026								16040	2213		0	0	2554		0	4695	6578	
105053								11345										
105071								11857										
105222								17930										
105473								114642	9470		0	0	9935		0	3614	91623	
105530								3921										
106359								32973	15243		0	0	10485		0	4475	2769	
106377								25110	6762		0	0	6896		0	10713	739	
106452								33138	2564		0	0	2593		0	10989	16992	
106519								7922										
106676								6757										
107226								19913										
107244								112084	1518		0	0	39042		0	47688	23836	
107459								3979										
107570								15195										
107758								1277										
108072								2795										
108269								6867										
108474								4092	783		0	0	928		0	1746	635	
108652																		
108746								10713										
108951								19616										
109136								22088	964		0	0	1964		0	9518	9642	
109154								4624										
109453								4585										
109574								26648	0		0	0	1955		0	2059	22634	
109659								13128										
109686								9815	849		0	0	6881		0	85	2000	
110413								25436	0		0	0	2040		0	5716	17680	
110936								67784										
110945								7243										
110972								17319										
111157								4226										
111205								9337	11		0	0	2150		0	1201	5975	
111661								2614										
111942								36235	0		0	0	1881		4277	0	30077	
111979								159807	2781		0	0	2555		0	14424	140047	
112163								37917	1902		0	0	13671		0	22334	10	
112332								9230										
112444								12706										
112510								1421										
112556																		
112837	20786045	2029054	0	2975	0	16283069	2470947	20785974	368883	2904			1660171	16283069			2470947	
113003								42245										
113030								7141										
113441								40525	4914		0	0	5189		0	16551	13871	
113601								48471	3220		0	0	1513		0	4548	39190	
113740								24312	6864		0	0	2523		0	13414	1511	
113937								13597										
114149								9496										
114158								11090	0		0	0	3852		0	6706	532	
114251								7443										
114260								96168	17		0	0	28353		0	1354	66444	
114457								24507	521		0	0	1219		0	2367	20400	
114774								5321										
114840								23369										
114859								2316										
115100								35932										
115146								9451										
115575								11825										
116077								9351										
116358								18023										
116554								448										
116639								13737										
116732								9840										
116741								9809										
116871								27557	4		0	0	1473		0	12840	13240	
117038								10115										
117074								13443										
117458								9873										
117672								7025										
117775								3163										
118156								5702										
118660								11376										
118736								5046										
119153								4427	2158		0	0	1657		0	444	168	
119528								35304	0		0	0	2615		5718	0	26971	
119779								10226	4147		0	0	2226		0	3054	799	
119872								5569										
120476								710	0		0	0	516		0	194	0	
120542								22382										
120609								24351	1272		0	0	2300		0	6719	14060	
120953								3982										
121642								45207	95		0	0	18762		0	25235	1115	
121651								11033										
121679								10908	1622		0	0	3664		0	5341	281	
121914								9881	10		0	0	3370		0	6501	0	
122153								1549	142		0	0	1027		0	380	0	
122546								3142	0		0	0	453		0	2420	269	
122573								5213	0		0	0	616		4597	0	0	
122854								249770	28129		0	0	9258		0	212311	71	
123075								10636										
123374								7771										
123646								50052	6253		0	0	8029		0	1051	34719	
124344								33870	0		0	0	2229		0	25007	6634	
124830								10819										
125154								42412	1070		0	0	33203		0	2282	5857	
125471								176626	87584		0	0	16416		0	9762	62864	
125855								36798	6869		0	0	13047		0	450	16432	
125873								8267										
125958								476										
126012								19765										
126049								3473										
126254								31560	15564		0	0	12674		0	3322	0	
126375								55367										
126553								34666										
126740								27866	0		0	0	2850		0	8330	16686	
126834								10912	1		0	0	3640		0	7271	0	
127055								15489										
127224								27117										
127701								4562										
128089								62236	741		0	0	1003		0	39976	20516	
128258								21901										
128511	733733	0	0	0	2	713863	19868	633733	0	0			0	613865			19868	
128904								1218602	21043		531	0	22236		0	34031	1140761	
129349								4305										
129358								590										
129479								94995	4898		0	0	2259		0	83657	4181	
129732								392468	0		0	0	20450		0	4210	367808	
129853																		
129910								20310	0		0	0	4225		0	9444	6641	
130345								35819	14		0	0	2688		0	4282	28835	
130541								34895	14		0	0	8373		0	19723	6785	
130671								495										
130813								3848										
131034								15069										
131155								5486										
131173								11439	304		0	0	2887		0	5235	3013	
131418								4011	10		0	0	1206		0	2754	41	
131436								26546										
131650								256639	70587		0	0	56819		0	3481	125752	
131717								2673										
131940								2673										
132107								20373	9404		0	0	2878		0	5668	2423	
132152								2447										
132451								3599										
132554								21629	0		0	703	2425		0	11058	7443	
132778								4602										
132938								42170										
133579								10128	0		0	0	3221		0	4810	2097	
133850								59982	7863		0	0	6042		0	2901	43176	
133971								35680	1423		0	0	993		0	33231	33	
134156								4154										
134437								10526	0		0	0	4627		0	5840	59	
134455								14589										
134848								10809										
135836																		
135854								2539										
136048								801										
136338								16149	2216		0	0	2971		0	10962	0	
136459								553										
136655								1477										
137205								54295	12092		0	902	4843		0	2191	34267	
137447								12943										
137456								4151										
137559																		
137643								5944										
137652								10755										
137821								7336										
137915								184741	4097		0	0	470		0	47893	132281	
138051								13524										
138257								4514										
138556								3949										
138725								3970										
138752								3204										
139133								4916										
139478								17906	5679		0	0	1939		0	9242	1046	
139553								21255	7821		0	0	6467		0	4583	2384	
139656								20472	6274		0	0	6488		500	5005	2205	
139740								34680	29050		0	0	3085		0	831	1714	
139834								3897										
139843								21342	8474		0	0	6773		0	5532	563	
139955								1929										
140018								109620	71		0	0	8592		0	37040	63917	
140157								27787										
140362								24492	1347		0	0	1046		0	1563	20536	
140634								5095	0		0	0	1228		3867	0	0	
141211								12533	0		0	0	844		0	10079	1610	
141341								23450										
141350								1053										
141453								2100										
141556								42867	6397		0	0	2858		0	14960	18652	
141677																		
141958								4495										
142049								6917										
142179								8640										
142571								3460										
142656								2051										
142955								36474	9439		0	0	7022		0	252	19761	
143073																		
143372								3905										
143662								1442285	138659		251	1279	85836		15282	26780	1174198	
143859								8829										
143952								5846										
144034								34707										
144052								6048	2179		0	0	2191		0	59	1619	
144155								16924	3361		0	0	1547		0	7889	4127	
144436																		
144678								95462	715		0	0	4442		0	7137	83168	
144856								4535										
144913								4324										
145059								2738										
145545								12975	1476		0	0	1374		0	7028	3097	
145554								21156										
145741								7003										
145750								5120										
145844								12213										
145956																		
146056								5317										
146618								8471										
146654								24013	59		0	0	2476		0	21478	0	
146663								61905	4948		0	0	6004		0	1028	49925	
146672								106840	22764		0	0	17570		0	6712	59794	
146850								2508										
147633								10964										
147651																		
147679								3132										
147857								10345										
147923								59609										
148171																		
148238								5957										
148340								6797										
148470								51716										
148715								16164										
148809								27267	0		0	0	2096		0	7686	17485	
148920								1140										
149150								3326										
149253																		
149271								9914										
150035								38984	11453		0	0	9390		0	517	17624	
150044								39781	0		0	0	2393		0	8297	29091	
150156								7895										
150352								7579										
150727								13672	2155		0	0	3411		0	6858	1248	
151546																		
151555								1224										
151751								18584	4125		0	0	1152		0	1685	11622	
151872								8656	386		0	0	2186		0	3934	2150	
151957								10201	1783		0	0	1348		0	7070	0	
152057								33524										
152253																		
152374								8412										
152431								5584										
152440								2861										
152646								16150	1736		0	0	1125		0	2985	10303	
153054								6819	3925		0	0	2597		0	190	107	
153353								20493	6306		0	0	2338		7647	0	4202	
154154								24488	6357		0	0	4127		0	3972	10032	
154257								20198	4165		0	0	1761		0	4236	10036	
154770								36915	0		0	0	956		0	13560	22399	
155245								10569	1006		0	0	2233		0	5150	2180	
155517								15608										
155759								2084										
155777								14382										
156457								1703										
156635																		
156952								10273										
156970								6947										
157155								2377										
157379								10319										
157650								13129										
157744								4567										
157856								5449										
157904								18284	4289		0	0	4438		0	2823	6734	
158376																		
158741								7213										
158750								5026										
159636								50551	31		0	0	10805		0	1772	37943	
159645								1959										
159953								9257										
159971								72906	0		0	0	1564		0	71342	0	
160360								33483										
160454								25497										
160557																		
160614	160467	0	0	0	0	160467	0	160467	0	0			0	160467			0	
160650								5669	3951		0	0	789		0	926	3	
160959								24523	8519		0	0	2738		0	1971	11295	
161273								46944	3619		0	0	2640		0	6239	34446	
161602								50937	28815		0	0	13229		0	2768	6125	
162337								50872	0		0	0	12098		0	27887	10887	
163343								7207										
163370								12659	1566		0	0	1144		0	7334	2615	
163549								24396	13		0	0	4912		0	19166	305	
163857								15286										
164153								12785										
164331								31033										
164377								22114										
164854								28419										
164957								1983										
164975								1321										
165039								56021	15		0	0	5341		0	19960	30705	
165628	141416	111057	0	244	0	3688	26427	141416	52819	244			58238	3688			26427	
165758								22001										
165806								27431	10551		0	0	4657		0	1825	10398	
166111								15731										
166531								19526										
166652								34032	314		0	0	2256		0	10815	20647	
166803								118285	17592		0	1091	7031		86	2253	90232	
166849																		
167060								19288	158		0	0	6143		0	12086	901	
167453								1965										
167565								1144	0		0	0	0		0	1144	0	
167752								2377										
167864								73757	7730		0	0	3439		0	45328	17260	
168357								12215										
168441								5143										
168571								4884										
169327								22132										
169354								54011										
169653								266112	21305		0	0	47378		0	97220	100209	
169756								94298	2895		0	0	2836		0	78195	10372	
169952								3598										
170051								38757	2759		0	0	2454		0	5015	28529	
170257								5453										
170275								28239										
170332								8885										
170640								1688										
170976								6486										
171133	40092	2119	0	0	0	36903	1070	40092	550	0			1569	36903			1070	
171656								10821										
171759								5840										
171768								19466										
172158								3369										
172251								3797										
172457								11005	2688		0	0	1857		0	1460	5000	
172475								49403	11		0	0	3274		0	26694	19424	
172859								11635										
173306								11138	3222		0	661	1535		0	4703	1016	
173342								7595										
173548								5913										
173557								14362	1420		0	0	2165		0	726	10051	
173575								8243	0		0	0	2331		0	2184	3728	
173641								18435										
173959								5783										
174321								2300										
174367								1941										
174572								41572	24310		0	0	13223		0	1445	2594	
175056								15490										
175140								10546										
175458								3800	0		0	0	198		0	3602	0	
175609								19468										
175672								12272										
176053								3653	0		0	0	893		0	2760	0	
176101								8496	4614		0	0	2673		0	1062	147	
176325								3598										
176437								8037										
176464								19687	4924		0	0	4997		0	9367	399	
176642								7718										
177135								2373										
177443								5829										
177500								2134										
177546								6130										
177555								5800										
177751								143739	8046		0	0	771		0	15640	119282	
177920								21486	4055		0	0	2643		0	2978	11810	
177957								14730	3870		0	0	5551		0	1760	3549	
178057								592										
178150								11751										
178244								4860										
178271								1001										
178356								2761										
178851								6292	27		0	0	2073		0	598	3594	
179148								4533										
179335								10513										
179700								7168	3034		0	0	1420		0	1873	841	
179755								5158										
180144								2956										
180443								1595										
180537								4091										
180845								4484										
181347								11583	0		0	0	1691		0	290	9602	
181758																		
181963								4716										
182353								183										
182652								2112										
182951								14911										
183668								65025	2818		0	0	1580		0	21181	39446	
183770								6583	1896		0	0	1907		0	79	2701	
183846								3921										
183958								3689										
184142								11370	0		0	0	2621		0	2983	5766	
184245																		
184656								9893										
184759								3559										
185251								4089										
185448								1674										
185859								10615	189		0	0	2108		0	459	7859	
186221								25490	6302		0	0	6327		0	12571	290	
186548								3024										
186717								16053	5557		0	0	3820		0	2172	4504	
186744								22721	11219		0	0	2764		0	6284	2454	
186838								6577	0		0	0	3539		0	3038	0	
186856								1757										
187648								1394										
187899								6750	1289		0	0	2152		0	158	3151	
187947								47559	0		0	0	7924		0	3771	35864	
188056								135179										
188177								45252										
188430								20521	0		0	0	610		0	6713	13198	
188449								9185										
188720								8433										
188739								6392										
188917								18991										
188926								6389										
189044								12547	4851		0	0	2401		0	2984	2311	
189129								36810	8946		0	0	4145		0	1626	22093	
189549								14329										
189745								46460	0		0	0	2689		0	5358	38413	
189820								21052										
189866								8881	0		0	0	0		0	8881	0	
189950								4469										
190246								2115										
190451								2915										
190563								53533										
190639								16580	0		0	0	10874		0	511	5195	
190648								10133										
190947								9650										
190956								4859										
191355								7434										
191449								5270										
191805								3147										
191935								17968	3172		0	0	3132		0	675	10989	
192147								14190	0		0	0	2529		0	3249	8412	
192558								61537	2505		0	0	5946		0	5747	47339	
192651								3593										
192857								10419										
193162								7054										
193247								1235										
193537								3439										
193649								36467										
193809								16308	4524		0	0	3959		0	1580	6245	
194253								5144										
194440								19496										
194570								10314										
194936								3008										
195111								19393	6148		0	0	3395		0	1507	8343	
195157								11073										
195456								11520										
196743								17226										
196752								890										
196800								23146	6817		0	0	2845		0	2771	10713	
197142								3165										
197254								4629										
197302								21498	0		0	0	1554		0	1585	18359	
197478	1371922	215203	0	615191	73	131535	409920	787633	96870	31101			118134	131608			409920	
197759								22395										
198046								12807										
198073								6098										
198103								12030										
198149								41959	2		0	0	805		0	28341	12811	
198251								10202										
198831								6536	80		0	0	1899		0	3986	571	
198859								13329										
198961								38092										
199052								4392										
199137								10144										
199351																		
199436								9043										
199463								5567										
200042								12267										
200378								186483	10828		0	0	5613		0	10107	159935	
200435								40681	0		0	0	3936		0	3349	33396	
200640								124812	11985		0	0	2552		0	18330	91945	
201049								3452										
201254								23285										
201647								4793										
201834								97986	0		0	0	3290		0	3111	91585	
202251								39692										
202514								7989										
202541								2142										
202907								155735	60399		0	2311	67363		0	8794	16868	
203043								7433										
203052								24005										
203070								33078										
203418								4499	3		0	0	1686		0	2785	25	
203575								9486										
204004								87439	7		0	0	21626		0	56039	9767	
204077								26154										
204237								39416	248		0	0	2065		0	13110	23993	
204376								9603										
204826								56187										
205243								9453										
205346								18948										
205458								5590										
205542								4289										
205654								252903	6185		0	0	8407		0	12320	225991	
206156								11931										
206174								20083	226		0	0	1028		0	6557	12272	
206473								6916										
206772								38363	164		0	0	785		0	133	37281	
206950								4832										
207041								5289										
207050								13874	0		0	0	2953		0	3067	7854	
207452								4351										
207470								55318										
207555								5672										
207845								13660	5051		0	0	7822		0	428	359	
207872								52576	2996		0	0	1645		0	3621	44314	
207957								7699										
