"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
4156	22766	22188	2045	0	0	1436	0	0	22188	0	0	-31	
4231	15514	15101	545	0	0	230	0	0	15101	0	0	98	
4437	24960	28177	1994	0	0	5004	0	0	28177	0	0	-207	
4839	38279	36697	3106	0	0	1239	0	0	36697	0	0	-285	
5069	175840	165486	23707	0	0	12725	0	0	165486	0	0	-628	
5135	56688	51822	5615	0	0	763	0	0	51822	0	0	14	
5210	95948	92168	10489	0	0	4820	0	0	92168	0	0	-1889	
5461	50928	49327	3283	0	0	2270	0	0	49327	0	0	588	
5751	33956	31168	4552	0	0	1671	0	0	31168	0	0	-93	
6039	8225	7825	336	0	0	0	0	0	7825	0	0	64	
6141	5834	5725	229	0	0	120	0	0	5725	0	0	0	
6329	49741	43469	7003	0	0	700	0	0	43469	0	0	-31	
7009	57181	56831	14947	0	0	13500	0	0	56831	0	0	-1097	
7045	19051	18725	1111	0	0	593	0	0	18725	0	0	-192	
7072	32036	31956	67	0	0	0	0	0	31956	0	0	13	
7157	4974	4786	251	0	0	72	0	0	4786	0	0	9	
7456	6468	6122	918	0	0	613	0	0	6122	0	0	41	
7634	7832	7193	1016	0	0	300	0	0	7193	0	0	-77	
8033	26166	22537	3592	0	0	0	0	0	22537	0	0	37	
8462	19896	18435	2306	0	0	1004	0	0	18435	0	0	159	
8631	6794	6639	436	0	0	360	0	0	6639	0	0	79	
9357	78706	77326	8122	0	0	6661	0	0	77326	0	0	-81	
9553	12351	11923	2013	0	0	1374	0	0	11923	0	0	-211	
9807	293659	277462	17069	0	0	4149	0	0	277462	0	0	3277	
9955	17107	16074	1890	0	0	925	0	0	16074	0	0	68	
10250	35511	35270	3754	0	0	3270	0	0	35270	0	0	-243	
10849	26065	27529	-1239	0	0	0	0	0	27529	0	0	-225	
11145	19573	19111	1515	0	-310	720	0	0	19111	0	0	-23	
11275	147771	139030	15099	0	0	6400	0	0	139030	0	0	42	
11640	40222	38934	3695	0	0	2255	0	0	38934	0	0	-152	
11837	13059	12478	323	0	0	125	0	0	12478	0	0	383	
12030	49514	46647	5395	0	0	2600	0	0	46647	0	0	72	
12142	20798	20635	1640	0	0	975	0	0	20635	0	0	-502	
12179	7685	7651	36	0	0	0	0	0	7651	0	0	-2	
12311	5966783	6073408	661432	0	56322	822000	0	0	6073408	0	0	-2379	
12647	9700	11476	674	0	0	2450	0	0	11476	0	0	0	
12656	1687	1640	47	0	0	0	0	0	1640	0	0	0	
12937	32355	31518	1137	0	0	300	0	0	31518	0	0	0	
12946	132309	85483	19436	39386	0	11300	0	0	85483	0	0	-696	
12955	13917	13775	1642	0	0	1500	0	0	13775	0	0	0	
13103	225910	224261	12605	0	0	694	0	0	224261	0	0	-10262	
13251	4519	4337	404	0	0	218	0	0	4337	0	0	-4	
13457	6016	5954	133	0	0	75	0	0	5954	0	0	4	
14052	7196	7088	574	0	0	450	0	0	7088	0	0	-16	
14155	17877	16316	2654	0	0	1160	0	0	16316	0	0	67	
14650	3679	3356	485	0	0	162	0	0	3356	0	0	0	
14753	4713	4348	488	0	0	0	88	0	4348	0	0	-35	
14865	36473	30461	3498	0	3400	853	0	0	30461	0	0	-33	
14977	8375	8223	174	0	0	0	0	0	8223	0	0	-22	
16551	32315	25431	3350	0	0	0	0	0	25431	3250	0	284	
16748	7955	7506	600	0	0	119	0	0	7506	0	0	-32	
17110	18781	17444	6837	0	0	5500	0	0	17444	0	0	0	
17147	927774	807084	68287	88946	0	38000	0	0	807084	1380	0	77	
17259	5679	5718	609	0	0	524	0	0	5718	0	0	-124	
17464	328770	307567	22417	0	0	0	0	0	307567	0	0	-1214	
17950	37707	34881	3700	0	0	851	0	0	34881	0	0	-23	
17978	108364	105841	2523	0	0	0	0	0	105841	0	0	0	
18050	51282	48766	7852	0	0	4689	0	0	48766	0	0	-647	
18135	21424	21038	684	0	0	110	0	0	21038	0	0	-188	
18377	4548	4327	269	0	0	0	0	0	4327	0	0	-48	
18827	88759	101580	7026	0	0	19832	0	0	101580	0	0	-15	
18836	15989	15289	1054	0	0	338	0	0	15289	0	0	-16	
18854	51426	44320	14106	0	0	7000	0	0	44320	0	0	0	
19356	8536	8328	660	0	0	549	0	0	8328	0	0	97	
19730	249577	264037	21532	0	0	36000	0	0	264037	0	0	8	
19936	24411	23142	2703	0	0	1328	0	0	23142	0	0	-106	
19972	17338	16212	1126	0	0	0	0	0	16212	0	0	0	
20053	11102	10146	985	0	0	100	0	0	10146	0	0	71	
20633	29503	29293	257	0	0	0	0	0	29293	0	0	-47	
20857	21889	20754	4010	0	0	2584	0	0	20754	0	0	-291	
21256	1128	1132	6	0	0	0	0	0	1132	0	0	-10	
21359	5353	5110	494	0	0	257	0	-8	5102	0	0	14	
21630	12167	11500	1334	0	0	354	0	0	11500	0	0	-313	
21658	15475	14938	1233	0	0	1083	0	0	14938	0	0	387	
22048	18689	17774	2704	0	0	1747	0	0	17774	0	0	-42	
22543	14351	14489	-1639	0	1500	0	0	0	14489	0	0	1	
22552	8814	8350	1494	0	0	1005	0	0	8350	0	0	-25	
22730	13782	13260	785	0	0	318	0	0	13260	0	0	55	
22936	18666	9016	7534	0	2300	0	0	0	9016	7	0	-191	
23045	7207	7029	6	0	0	2	0	0	7029	0	0	174	
23456	13384	13142	1521	0	0	1120	0	0	13142	0	0	-159	
23504	411106	190292	22877	157503	40000	0	0	0	190292	1689	0	-1255	
23643	18281	17379	2999	0	0	2246	0	0	17379	0	0	149	
23755	17221	16482	1455	0	150	700	0	0	16482	0	0	-166	
24006	112138	112334	1729	0	0	0	0	0	112334	0	0	-1925	
24378	7130	6916	216	0	0	0	0	0	6916	0	0	-2	
24453	28673	25918	2578	0	0	0	0	0	25918	125	0	52	
24659	5288	5128	460	0	0	300	0	0	5128	0	0	0	
24668	117321	69119	6049	0	0	386	0	0	69119	42479	0	60	
24855	1427	1395	32	0	0	0	0	0	1395	0	0	0	
24949	51889	49635	2515	0	0	0	0	0	49635	0	0	-261	
25357	43276	11459	3073	30337	0	1979	0	0	11459	0	0	386	
25647	5349	4272	-972	0	2050	0	0	0	4272	0	0	-1	
26176	49480	39944	9703	0	0	0	0	0	39944	0	0	-167	
26242	55382	55076	3473	0	0	3220	0	0	55076	0	0	53	
26457	3151	3133	80	0	0	63	0	0	3133	0	0	1	
26765	45781	41409	4487	0	10	0	0	0	41409	0	0	-125	
27070	123615	119306	4416	0	0	0	0	0	119306	0	0	-107	
27548	62217	60578	4646	0	0	2150	0	-366	60212	0	0	-491	
27614	39339	37849	3527	0	0	1728	0	0	37849	0	0	-309	
27847	52349	50126	6473	0	0	3640	0	0	50126	0	0	-610	
28013	511283	509808	19718	0	9878	25900	0	0	509808	0	0	-2221	
28152	12216	11929	1711	0	0	1355	0	0	11929	0	0	-69	
28255	28106	25950	3085	0	0	997	0	0	25950	0	0	68	
28349	5789	8096	-2254	0	0	0	0	0	8096	0	0	-53	
28406	286986	285504	7955	0	1291	0	0	0	285504	1	0	-7765	
28675	13091	12184	991	0	0	0	0	0	12184	0	0	-84	
28732	9745	9157	683	0	0	159	0	0	9157	0	0	64	
29476	6886	6279	587	0	0	0	0	0	6279	0	0	20	
29636	83754	79798	7761	0	0	5569	0	0	79798	0	0	1764	
29878	554126	530069	24193	0	0	0	0	0	530069	0	0	-136	
30052	3693	3565	134	0	0	0	0	0	3565	0	0	-6	
30502	87477	94175	6808	0	0	12000	0	0	94175	0	0	-1506	
30650	15229	14025	1141	0	0	0	0	0	14025	0	0	63	
30810	9923232	9493089	2246266	0	0	1780000	0	0	9493089	0	0	-36123	
30874	151242	148897	10352	0	0	8527	0	0	148897	1116	0	-596	
31134	19732	18693	1468	0	0	406	0	0	18693	0	0	-23	
31255	50175	45190	8301	0	0	2945	0	0	45190	0	0	-371	
31657	16397	15527	2226	0	0	1356	0	0	15527	0	0	0	
31826	44824	43606	2722	0	-460	934	0	0	43606	0	0	-110	
31835	12995	13540	202	0	0	350	0	-14	13526	0	0	-383	
32234	12682	12454	445	0	0	415	0	0	12454	0	0	198	
32766	5649	5613	356	0	0	320	0	0	5613	0	0	0	
32971	27492	27009	660	0	0	0	0	0	27009	0	0	-177	
33147	42567	39808	9456	0	0	6715	0	0	39808	0	0	18	
33259	64386	60532	7336	0	0	3000	0	-235	60297	0	0	-247	
33268	16305	15667	1425	0	0	800	0	0	15667	0	0	13	
33370	4173	4159	8	0	0	0	0	6	4165	0	0	0	
33839	3900	3830	356	0	0	289	0	0	3830	0	0	3	
33857	74161	67542	11751	0	0	5104	0	0	67542	0	0	-28	
34425	40057	34239	679	0	5000	0	0	0	34239	0	0	139	
34434	30327	29085	3555	0	0	2146	0	0	29085	0	0	-167	
34452	14082	14002	1617	0	0	1367	0	0	14002	0	0	-170	
34537	381255	339258	23353	17172	0	0	0	0	339258	2858	0	-1386	
34555	23945	23636	1231	0	0	1000	0	0	23636	0	0	78	
34742	27759	26706	1701	0	0	625	0	0	26706	0	0	-23	
34836	640	1406	-780	0	0	0	0	0	1406	0	0	14	
35057	14170	13709	1640	0	0	1077	0	1	13710	0	0	-103	
35301	20353835	19746611	1969782	0	70469	585400	0	0	19746611	0	0	-847627	
35570	2611080	2409557	180370	0	25526	0	0	0	2409557	0	0	-4373	
35646	12185	11879	570	0	0	291	0	0	11879	0	0	27	
35842	20311	21248	889	0	0	2437	0	0	21248	0	0	611	
35879	21749	21267	610	0	0	0	0	0	21267	0	0	-128	
36456	14812	9576	900	5172	0	682	0	0	9576	0	0	-154	
36933	8967	7820	1157	0	0	0	0	0	7820	0	0	-10	
37051	8172	8297	534	0	0	563	0	0	8297	0	0	-96	
37341	4773	4383	360	0	22	216	0	226	4609	0	0	-2	
37435	118632	114547	18308	0	0	14081	0	0	114547	0	0	-142	
37640	227417	211988	30394	0	0	15900	0	0	211988	0	0	935	
37659	5107	4953	897	0	0	750	0	0	4953	0	0	7	
37743	8986	8998	40	0	0	0	0	0	8998	0	0	-52	
37949	25622	24993	4973	0	0	3930	0	0	24993	0	0	-414	
38740	18810	18351	1138	0	0	586	0	0	18351	0	0	-93	
39327	76101	74883	4566	0	0	3257	0	0	74883	0	0	-91	
39756	46595	46381	4924	0	0	5150	0	0	46381	0	0	440	
40033	9560	9384	608	0	0	357	0	0	9384	0	0	-75	
40350	4964	4730	227	0	0	0	0	0	4730	0	0	7	
40499	190688	183458	5768	0	0	0	0	1637	185095	0	0	-175	
40855	9464	8700	1325	0	0	774	0	0	8700	0	0	213	
41245	6205	5780	464	0	0	54	0	0	5780	0	0	15	
41553	13409	12967	1100	0	0	900	0	0	12967	0	0	242	
41629	20028	19469	1976	0	0	1395	0	0	19469	0	0	-22	
41825	24685	20882	366	0	0	102	0	0	20882	3592	0	-53	
41937	6924	6578	585	0	0	231	0	0	6578	0	0	-8	
41955	3387	3386	140	0	0	161	0	0	3386	0	0	22	
42037	9064	8865	293	0	0	124	0	0	8865	0	0	30	
42354	17714	17172	2822	0	0	2210	0	0	17172	0	0	-70	
42372	50609	47396	3398	0	0	0	0	0	47396	0	0	-185	
42420	693269	686762	54285	0	0	49837	0	0	686762	0	0	2059	
42448	106890	99241	10456	0	0	2567	0	0	99241	0	0	-240	
42457	5259	5190	389	0	0	300	0	0	5190	0	0	-20	
43052	15610	14829	800	0	0	0	0	0	14829	0	0	-19	
43351	5721	5525	158	0	40	0	0	0	5525	0	0	-2	
43856	5158	5148	92	0	0	52	0	0	5148	0	0	-30	
43959	16086	15048	1644	0	0	450	0	0	15048	0	0	-156	
44040	34717	33082	2197	0	0	650	0	0	33082	0	0	88	
44433	33950	29334	4463	0	0	0	0	0	29334	0	0	153	
44741	40430	37964	3058	0	0	488	0	0	37964	0	0	-104	
44750	17388	17352	696	0	0	496	0	0	17352	0	0	-164	
44929	16693	16820	769	0	0	795	0	0	16820	0	0	-101	
45038	14619	14841	1878	0	0	2098	0	0	14841	14	0	-16	
45047	18557	18425	2416	0	0	2300	0	0	18425	0	0	16	
45056	9795	9300	603	0	0	120	0	0	9300	0	0	12	
45430	16647	16258	684	0	0	280	0	0	16258	0	0	-15	
45458	6919	6282	582	0	0	0	0	0	6282	0	0	55	
45551	83408	78670	10526	0	0	5000	0	0	78670	0	0	-788	
45560	126717	119280	21045	0	0	10460	0	0	119280	0	0	-3148	
45775	16047	15488	572	0	0	0	0	0	15488	0	0	-13	
46053	20764	21062	1591	0	0	1783	0	0	21062	0	0	-106	
46941	18605	18837	1951	0	0	1951	0	0	18837	0	0	-232	
47247	32879	30920	3227	0	0	1148	0	0	30920	0	0	-120	
47256	4493	4504	-9	0	0	0	0	0	4504	0	0	-2	
47452	9505	9141	394	0	0	30	0	0	9141	0	0	0	
47500	51426	51002	1837	0	0	0	0	0	51002	0	0	-1413	
48057	10085	10159	99	0	0	317	0	0	10159	0	0	144	
48150	4017	3750	276	0	0	0	0	0	3750	0	0	-9	
48374	104274	96748	24457	0	0	16900	0	0	96748	0	0	-31	
48440	11193	10665	845	0	0	278	0	0	10665	0	0	-39	
49054	25127	25142	1008	0	0	1244	0	0	25142	0	0	221	
49148	14275	14339	1186	0	0	973	0	0	14339	0	0	-277	
49241	76693	70256	4946	0	1496	0	0	0	70256	0	0	-5	
49344	12933	13312	1011	0	0	1338	0	0	13312	0	0	-52	
49643	7043	6991	152	0	0	100	0	0	6991	0	0	0	
49652	18008	16914	1562	0	0	504	0	-53	16861	0	0	89	
49821	99201	97868	4657	0	0	1458	0	0	97868	0	0	-1866	
49858	12530	11895	625	0	0	0	0	0	11895	0	0	10	
49951	9789	8573	2120	0	0	1300	0	7	8580	0	0	389	
50144	11775	11314	611	0	0	150	0	0	11314	0	0	0	
50461	28115	26903	1212	0	0	0	0	0	26903	0	0	0	
50546	4325	4301	-68	0	0	0	0	0	4301	0	0	92	
50854	5888	5768	808	0	0	700	0	0	5768	0	0	12	
50872	17956	17290	2301	0	0	1465	0	0	17290	0	0	-170	
50957	39248	33406	3652	0	2000	0	0	0	33406	183	0	7	
51253	68083	54435	14256	0	0	0	0	0	54435	0	0	-608	
51356	13685	13482	498	0	0	373	0	0	13482	0	0	78	
51459	23939	23224	2650	0	0	1950	0	0	23224	0	0	15	
51842	33197	31888	3234	0	0	1933	0	0	31888	0	0	8	
52719	480070	446913	33637	0	0	240	0	-240	446673	0	0	0	
52951	16046	15132	969	0	0	0	0	0	15132	0	0	-55	
53033	570980	539503	34928	0	-5	0	0	0	539503	0	0	-3446	
53051	10714	10046	980	0	0	312	0	0	10046	0	0	0	
53752	8309	8342	105	0	0	60	0	0	8342	0	0	-78	
54049	19582	9911	2305	11880	-2000	2500	0	0	9911	0	0	-14	
54058	42765	39972	7059	0	0	3850	0	0	39972	0	0	-416	
54375	162474	96974	15643	77544	-25000	3000	0	0	96974	0	0	313	
54441	18607	17753	1124	0	0	300	0	0	17753	0	0	30	
54656	86982	77922	10119	0	0	1500	0	0	77922	37	0	404	
54973	559890	534643	54730	0	2085	30000	0	-855	533788	0	0	-713	
55336	36480	36341	2006	0	0	1941	0	0	36341	0	0	74	
55635	9517	8032	365	0	0	0	0	0	8032	1065	0	55	
55653	11214	10858	640	0	0	280	0	0	10858	0	0	-4	
55970	44891	42548	2515	0	0	0	0	0	42548	0	0	-172	
56258	17735	17602	3422	0	0	3175	0	0	17602	0	0	-114	
56351	156742	139196	11056	0	10000	2997	0	0	139196	0	0	-513	
56427	6289	6517	-141	0	0	0	0	0	6517	0	0	-87	
56548	43211	39643	4090	0	0	750	0	0	39643	0	0	228	
56557	347077	323266	29985	0	0	8221	0	0	323266	3074	0	-1027	
56717	65876	64066	3649	0	0	1600	0	0	64066	0	0	-239	
57040	18804	14118	1032	3879	0	169	0	0	14118	0	0	-56	
57228	27463	25101	2002	0	400	125	0	0	25101	0	0	85	
57451	57626	53480	3978	0	0	2020	0	1941	55421	0	0	247	
58177	6856	6944	-28	0	0	0	0	0	6944	0	0	-60	
58207	25972	25058	1283	0	0	432	0	0	25058	0	0	63	
58225	29206	27697	2498	0	0	1072	0	0	27697	0	0	83	
58243	517564	493533	25541	0	0	0	0	0	493533	0	0	-1510	
58355	2083	1718	65	0	300	0	0	0	1718	0	0	0	
58551	24585	22750	4454	0	0	2400	0	0	22750	0	0	-219	
58636	28959	27625	2633	0	0	1335	0	0	27625	0	0	36	
58757	17264	14566	3316	0	0	691	0	0	14566	0	0	73	
58971	457712	428951	46878	0	-12571	7080	0	0	428951	0	0	1534	
59316	95895	94268	6107	0	0	4574	0	0	94268	65	0	29	
59352	40648	38053	3429	0	0	930	0	0	38053	0	0	96	
59370	41872	40534	1377	0	0	0	0	0	40534	0	0	-39	
59754	1170	1228	116	0	0	140	0	0	1228	0	0	-34	
60143	7462372	7343062	556567	0	0	420000	0	0	7343062	0	0	-17257	
60330	64166	59799	7365	0	0	2872	0	0	59799	160	0	-286	
60545	21084	20474	2482	0	0	1471	0	0	20474	0	0	-401	
60554	6330	5858	777	0	0	300	0	0	5858	0	0	-5	
60648	26074	25108	1397	0	0	447	0	0	25108	0	0	16	
61122	132809	150209	12933	0	-14527	19131	0	0	150209	0	0	3325	
61177	5651	5845	-194	0	0	0	0	0	5845	0	0	0	
61355	84595	82568	5807	0	0	2959	0	0	82568	0	0	-821	
61476	22078	21347	701	0	71	0	0	0	21347	0	0	-41	
61757	29576	27904	2805	0	0	1134	0	0	27904	0	0	1	
61832	30911	29355	1535	-247	0	327	0	0	29355	0	0	595	
61953	6092	5743	318	0	0	115	0	0	5743	0	0	146	
62044	2676	2691	-36	0	0	0	0	0	2691	0	0	21	
62110	9360	9293	103	0	0	0	0	0	9293	0	0	-36	
62147	8070	7670	800	0	0	360	0	0	7670	0	0	-40	
62772	62476	60651	3375	0	0	1500	0	0	60651	453	0	-503	
63050	28774	19246	1712	0	0	486	0	0	19246	8376	0	-74	
63069	3038145	2755833	209558	0	125347	23940	0	-13131	2742702	0	0	-15522	
63201	11977	11948	1300	0	0	984	0	0	11948	0	0	-287	
63573	83396	80008	3246	0	0	0	0	0	80008	0	0	142	
63733	87987	71550	8573	19046	0	10850	0	-15	71535	0	0	-317	
63742	28573	31430	2507	0	0	5350	0	0	31430	0	0	-14	
63751	878	899	-21	0	0	0	0	0	899	0	0	0	
64150	17392	15939	3427	0	0	1985	0	0	15939	0	0	11	
64543	46155	45998	2953	0	0	3000	0	0	45998	0	0	204	
64552	15645	14898	1082	0	0	200	0	13	14911	0	0	-148	
64730	23247	22934	-29	0	0	0	0	0	22934	0	0	342	
65205	147562	144436	3838	0	0	0	0	0	144436	0	0	-712	
65241	11644	12567	780	0	0	0	489	0	12567	-1250	0	36	
65513	52725	52399	371	0	0	0	0	0	52399	0	0	-45	
65559	56115	57263	9437	0	0	10152	0	0	57263	0	0	-433	
65746	71996	63762	8639	0	0	0	0	0	63762	0	0	-405	
65858	140204	143034	19564	0	0	20000	0	0	143034	0	0	-2394	
66154	7198	6448	907	0	0	188	0	0	6448	0	0	31	
66275	19045	18497	1591	0	0	1050	0	0	18497	0	0	7	
66677	17267	11469	560	0	0	0	0	0	11469	5242	0	-4	
67142	27675	27073	1848	0	0	1047	0	0	27073	0	0	-199	
67151	64107	62667	6111	0	0	3727	0	0	62667	0	0	-944	
67209	113539	111982	5036	0	0	1643	0	0	111982	0	0	-1836	
67254	1259	1074	-1091	0	1280	0	0	0	1074	0	0	-4	
67311	3083117	2932847	246133	0	0	103500	0	0	2932847	15019	0	-7382	
67656	92388	81167	11625	0	0	300	0	0	81167	0	0	-104	
67870	29905	31831	-1867	0	0	0	0	0	31831	0	0	-59	
68448	18861	18345	1151	0	-283	316	0	0	18345	0	0	-36	
68671	12418	12350	893	0	0	825	0	0	12350	0	0	0	
68756	56038	53386	7230	0	0	4158	0	0	53386	0	0	-420	
68831	13087	12180	1062	0	0	150	0	0	12180	0	0	-5	
68840	20978	19810	1933	0	0	650	0	0	19810	0	0	-115	
68859	40741	45834	4503	0	0	7629	0	0	45834	0	0	-1967	
68943	13980	13130	867	0	0	157	0	0	13130	0	0	140	
69333	135417	130758	16373	0	0	12592	0	0	130758	0	0	878	
69678	50147	47925	5668	0	0	3625	0	0	47925	0	0	179	
70058	9925	10474	-52	0	0	225	0	-135	10339	0	0	-137	
70218	11657	11333	293	0	0	0	0	0	11333	0	0	31	
70414	46972	45525	2123	0	0	1005	0	0	45525	0	0	329	
70638	24110	24000	4591	0	0	4440	0	0	24000	0	0	-41	
70955	2399	2323	79	0	0	3	0	0	2323	0	0	0	
71073	11978	12324	283	0	0	300	0	-506	11818	0	0	177	
71318	73964	72927	5787	0	0	4358	0	0	72927	0	0	-392	
71457	33747	31485	2507	0	0	420	0	0	31485	0	0	175	
71859	4083	2682	1307	0	0	60	0	150	2832	0	0	4	
72258	45015	42764	5692	0	1800	2730	0	0	42764	0	0	-2511	
72351	10380	10200	495	0	0	276	0	0	10200	0	0	-39	
72454	9775	9135	915	0	0	275	0	0	9135	0	0	0	
72678	61476	54665	3967	0	0	0	0	0	54665	0	0	2844	
73116	45040	28484	15492	0	0	0	0	0	28484	0	0	1064	
73152	12744	12488	1805	0	0	1270	0	0	12488	0	0	-279	
73554	16389	16962	913	0	0	1434	0	0	16962	0	0	-52	
73956	7117	7534	-268	0	0	0	0	0	7534	0	0	-149	
74056	11908	11772	1276	0	0	500	0	0	11772	0	0	-640	
74140	133366	124033	17063	0	0	8000	0	0	124033	0	0	270	
74159	4882	3216	356	0	0	150	0	0	3216	1509	0	-49	
74403	75702	73916	4447	0	0	2391	0	0	73916	0	0	-270	
74449	3224	3132	137	0	0	45	0	0	3132	0	0	0	
75053	54089	49664	3697	0	0	1000	0	0	49664	0	0	1728	
75259	36493	32879	1846	0	2000	0	0	0	32879	0	0	-232	
75446	48909	35918	4556	11653	0	2478	0	0	35918	0	0	-740	
75455	6228	6258	-23	0	0	7	0	0	6258	0	0	0	
75558	33801	36743	3158	0	0	6100	0	0	36743	0	0	0	
75633	15577765	15186201	512080	0	0	108900	0	0	15186201	1277	0	-12893	
75651	7074	6795	375	0	0	50	0	0	6795	0	0	-46	
76153	3735	3679	306	0	0	250	0	0	3679	0	0	0	
76443	13171	13208	1289	0	0	1200	0	0	13208	0	0	-126	
76854	30235	28567	2634	0	0	800	0	0	28567	0	0	-166	
77150	5786	5720	551	0	0	386	0	0	5720	0	0	-99	
77253	23183	21299	3063	0	0	1325	0	0	21299	0	0	146	
77422	17400	16118	750	0	0	0	0	0	16118	350	0	182	
77851	146849	111328	15965	39857	0	19409	0	0	111328	0	0	-892	
78157	6267	6123	560	0	0	416	0	0	6123	0	0	0	
78241	6055	5996	298	0	0	210	0	0	5996	0	0	-29	
78559	6633	6548	414	0	0	341	0	0	6548	0	0	12	
79042	18075	16546	1513	0	0	0	0	0	16546	0	0	16	
79127	8522	8352	817	0	0	625	0	0	8352	0	0	-22	
79145	17976	17331	1396	0	0	675	0	0	17331	0	0	-76	
79257	5027	4882	337	0	0	200	0	0	4882	0	0	8	
79855	22619	22738	938	0	0	1000	0	0	22738	0	0	-57	
80020	2941	3137	-111	0	0	0	0	0	3137	0	0	-85	
80150	32489	31139	5533	0	0	4200	0	0	31139	0	0	17	
80374	19218	18985	246	0	0	0	0	0	18985	0	0	-13	
80431	10802	10349	1850	0	0	1290	0	0	10349	0	0	-107	
80552	1711	1664	-21	0	100	0	0	0	1664	0	0	-32	
80936	11443	10857	1050	0	0	437	0	0	10857	0	0	-27	
81175	26519	18955	1492	0	6930	0	0	0	18955	-859	0	1	
81429	13059	12370	1271	0	0	568	0	0	12370	0	0	-14	
82033	16092	15599	529	0	0	87	0	0	15599	0	0	51	
82257	3870	3524	345	0	0	0	0	0	3524	0	0	1	
82350	4918	4743	261	0	0	80	0	0	4743	0	0	-6	
82659	6358	6016	838	0	0	492	0	0	6016	0	0	-4	
83151	13279	12639	528	0	0	0	0	0	12639	0	0	112	
83236	14474	14310	4	0	0	0	0	0	14310	0	0	160	
83375	65099	61823	6716	0	0	3041	0	0	61823	0	0	-399	
83638	747834	746039	20623	0	0	6000	0	0	746039	0	0	-12828	
83834	18948	17805	1766	0	0	827	0	0	17805	0	0	204	
83852	11280	10675	747	0	0	0	0	0	10675	0	0	-142	
83955	6174	6122	321	0	0	264	0	0	6122	0	0	-5	
84046	5600	5355	358	0	0	60	0	0	5355	0	0	-53	
84251	4475	4376	99	0	0	0	0	0	4376	0	0	0	
84541	72890	70575	9622	0	0	6717	0	0	70575	0	0	-590	
84804	5901	5668	350	0	0	150	0	0	5668	0	0	33	
85052	11996	10824	991	0	420	140	0	0	10824	0	0	-99	
85258	15520	14354	1887	0	0	783	0	0	14354	0	0	62	
85454	9747	9622	606	0	0	450	0	0	9622	0	0	-31	
85472	239486	219221	21516	11945	0	16000	0	0	219221	1936	0	868	
85931	22874	22283	2150	0	0	1725	0	0	22283	0	0	166	
86349	23272	21665	4274	0	0	2691	0	0	21665	0	0	24	
86358	8132	8006	243	0	0	250	0	0	8006	0	0	133	
86554	7134	6823	493	0	0	145	0	0	6823	0	0	-37	
86675	198237	191224	7221	0	0	0	0	0	191224	0	0	-208	
87047	19349	18097	2332	0	0	175	0	0	18097	0	-887	-18	
87159	20328	19575	1183	0	0	714	0	0	19575	0	0	284	
87177	5387	5985	-598	0	0	0	0	0	5985	0	0	0	
87234	60690	58692	4970	0	0	3621	0	0	58692	0	0	649	
