"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	
1856	1023	0	524	1968	0	3751	0	0	65942	65942	0	75790	0	2419		70695	3872	0	19799	16078	4796	15003	28913	21983	0	100	100	0	3227	73371	0	0	0	0	200	0	0	0	100	0	0	
2040	10713	18	2459	15161	0	37974	0	0	26444	34616	0	117560	0	8308		48329	41495	8197	18985	9673	5205	13780	18916	10428	5454	4120	7182	267	35497	108725	0	527	1768	8172	15871	1152	8172	0	2627	0	0	
2161	17380	0	8005	25186	0	49788	0	0	0	0	0	62703	0	10963		15956	3288	7667	14340	0	6342	7998	1097	519	12193	12644	842	400	41783	51740	0	0	2146	0	12406	13673	0	0	11164	13673	0	
2376	306143	0	5531	15643	0	28147	0	0	22888	22888	0	1372400	0	21461		398815	390684	82137	318663	0	129529	189135	72151	8000	84468	117273	47670	27348	22616	1350939	0	0	28128	0	203485	73274	0	0	158495	43246	0	
2554	1279	0	167	84	0	4431	0	0	0	0	0	5777	124	1634		2708	0	122	2306	0	674	1632	401	0	1250	540	0	0	4264	4019	0	0	0	0	1040	750	0	0	1040	750	0	
2732	35466	0	6600	81109	0	126023	0	0	0	0	0	310508	0	17689		63411	44497	15521	47004	0	27130	30437	5152	692	92335	69821	3688	1290	119423	292819	0	0	5489	0	47780	119354	0	0	41313	117263	0	
2750	8233	0	3040	3359	0	13307	0	0	140	140	0	34756	0	8903		13216	1067	2031	8508	0	4125	4993	3296	802	4037	5508	2494	201	10267	25326	0	527	212	0	7024	5216	0	0	5231	4313	0	
3252	11164	0	455	13283	0	52326	0	0	369	20638	0	76624	0	12711		17241	18685	6477	12640	294	3500	9140	3324	1278	12209	9726	6088	1511	51871	63514	0	399	0	20269	22100	7434	16456	0	15837	5851	0	
3458	1248	0	2870	2755	0	8381	0	0	0	0	0	16292	0	2124		7570	1736	644	5989	0	1800	4189	1232	349	1280	3657	801	0	5511	14168	0	0	118	0	5308	430	0	0	4507	429	0	
3720	23522	0	9060	18123	0	66944	0	0	0	0	0	85135	0	1430		32836	2556	8078	31702	0	12733	18981	1088	34	13525	12108	587	0	57884	83705	0	0	3331	0	17066	9154	0	0	16478	9155	0	
3953	5827	0	522	25475	0	34103	0	0	0	249	0	71289	0	1543		15365	29737	322	13493	0	4669	8824	1846	26	4389	11738	4043	189	33581	64796	0	4950	0	249	17190	3169	249	0	15056	1071	4701	
4156	11267	0	9957	22306	0	57947	0	0	2891	15694	0	98599	0	8553		37642	17456	6995	25795	1385	7824	17971	7273	4574	9200	17479	3239	2316	47990	88661	0	1385	2664	12803	28668	3566	12803	0	23667	3012	0	
4231	10397	31	5748	15880	0	24501	0	0	0	0	0	84895	0	4975		33044	7925	19810	23028	0	6893	16144	5970	4037	7239	14704	6005	5581	18722	79920	0	0	13151	0	24763	8766	0	0	17501	4442	4850	
4437	61455	0	2427	27106	0	64551	0	0	366	5073	0	166089	0	19261		39778	19630	11902	17688	72	12556	6038	17831	3353	16008	6574	19911	2733	62124	146719	0	109	0	4707	35862	9364	3307	0	12148	8908	0	
4839	24967	0	140	37795	0	51519	0	0	31441	31441	0	207147	0	7393		81661	35131	11297	47027	11503	12362	34665	32340	2294	17122	37791	6136	4339	51379	174638	0	25116	3501	0	41802	23586	0	0	32724	19615	31779	
5005	61390	1	2	32615	0	43903	0	0	0	0	0	229538	0	5		91963	14463	22630	64549	0	17126	47423	25304	2110	11840	35339	13242	1301	43900	229433	0	100	7834	0	46184	15538	0	0	34621	12558	0	
5069	71073	0	0	14448	0	16108	0	0	17502	81664	0	334369	4000	7745		53266	10173	1525	39575	10385	9429	30146	12713	978	36603	112561	43386	7307	16108	294073	0	28551	816	64162	156812	43045	35961	0	110891	38273	3054	
5135	10285	0	17965	32991	0	64620	0	0	24450	24450	0	204142	0	3496		62480	26783	15721	57825	23425	16117	41708	4655	0	30209	67816	6569	0	46655	150429	0	50217	6047	0	61028	43566	0	0	55980	42045	9460	
5210	283635	20	21235	57999	0	84457	0	0	201	2005	0	686705	0	31393		216976	108924	60756	139529	104	21951	119880	70000	5145	7043	43320	26440	367	63202	655240	0	72	9207	1804	59116	18054	1804	0	38117	11925	0	
5331	19353	2	0	49595	0	61848	0	0	583	7453	0	171072	0	0		36887	80902	8479	26593	583	12116	14477	9439	855	11902	14655	6955	418	61846	171072	0	0	1487	6870	27625	6305	6870	0	21187	5369	0	
5461	173902	0	2097	32113	0	40353	0	0	10902	26686	0	366813	0	8441		14225	137579	5544	13262	10728	5006	8256	659	304	20263	18800	2044	0	38256	358127	0	245	2554	15784	19736	21371	15784	0	15493	18010	0	
5751	6134	0	1891	6816	0	19100	0	0	0	0	0	69755	0	21284		10913	45918	5326	7810	0	2292	5518	3024	79	1189	3262	2339	0	17209	48471	0	0	602	0	6790	0	0	0	4451	0	0	
6039	6785	0	6839	18619	0	26309	0	0	0	0	0	49754	0	1026		24445	4344	8368	22822	0	6970	15852	1623	0	3808	9414	958	0	19469	48722	1	6	3401	0	10777	3403	0	0	10319	2903	0	
6141	2171	9	6219	18241	0	32295	0	0	0	0	0	19585	1	1801		7515	345	1278	6543	0	2066	4477	971	1	2543	5585	824	602	26067	17783	0	0	237	0	3817	5737	0	0	3247	4881	0	
6329	16414	0	11378	77338	0	107451	0	0	15800	15800	0	313059	0	5929		110630	29385	14817	94007	5044	40433	53574	16019	604	49524	98668	6884	1554	96073	307130	0	0	5211	0	118012	38618	0	0	110285	37907	0	
6972	45935	0	6064	47791	0	79522	0	0	1304	17692	0	615350	0	39506		67032	453587	28612	54105	1218	29924	27302	8270	1536	21949	15820	10233	794	73458	575100	0	744	6808	16388	42528	6268	14674	0	34182	2763	0	
7009	0	57	10	95392	0	95392	0	0	0	0	0	485130	0	0		0	485130	4773	0	0	0	0	0	0	0	0	0	0	95325	485130	0	0	0	0	0	0	0	0	0	0	0	
7045	12092	0	6560	19322	0	58159	0	0	0	0	0	65308	0	8862		25619	12552	6427	12407	0	7682	6296	9670	1971	4606	5163	4751	525	51599	56446	0	0	2150	0	8596	6449	0	0	4182	4150	0	
7157	1156	0	808	4768	0	8812	0	0	0	0	0	34979	0	2397		14020	8893	3818	12034	0	3951	8083	1986	0	1467	8492	951	0	8004	32582	0	0	1644	0	5680	5230	0	0	4729	5230	0	
7456	10575	0	4080	10420	0	18325	0	0	0	0	0	32921	0	2175		16138	0	2766	12239	0	3081	9158	3870	29	1684	3674	850	0	14245	30746	0	0	128	0	4010	2198	0	0	3160	2198	0	
7634	3656	0	2382	9148	0	13779	0	0	99	99	0	46293	0	264		20163	597	4644	17701	0	6389	11312	1948	514	6767	11641	2002	1467	11397	44950	0	1079	2325	0	19679	2198	0	0	17179	1229	980	
8033	7707	0	2926	20521	0	36909	0	0	0	0	0	93741	0	9558		43763	157	5421	37482	0	14700	22782	4554	1727	22587	13119	5156	1252	33983	84183	0	0	2195	0	29542	12572	0	0	24500	11206	4162	
8462	96	0	2256	32956	0	60339	0	0	0	0	0	58532	0	6811		12699	14012	4012	11196	0	6196	5581	922	0	18672	12653	400	0	57833	51721	250	0	1117	0	19241	12484	0	0	18841	12484	0	
8631	10647	0	597	10338	0	15960	0	0	0	400	0	34856	0	1245		11102	3946	3222	7421	0	3140	4281	2459	1222	1766	4001	2885	509	15363	33611	0	0	1269	400	7633	1528	200	0	4539	1228	0	
9357	53948	194	0	29879	0	33740	0	0	1000	1000	0	206905	9883	0		1188	151465	709	868	1000	936	226	26	0	184	120	0	0	33546	197022	0	0	0	0	304	0	0	0	304	0	0	
9553	13092	0	1565	14803	0	24975	0	0	0	0	0	52275	0	3041		18406	8313	6895	15984	0	3934	12050	2420	1	2151	9169	1144	0	23410	49234	0	0	2491	0	9066	3398	0	0	7821	3398	0	
9807	362575	0	73284	49073	0	88766	0	0	182328	182328	0	1647621	0	259301		340455	767303	71163	295994	160172	64514	231480	41582	2879	112346	58843	4873	1226	15482	1388320	0	0	22451	0	43462	133826	0	0	38664	132524	95735	
9955	8086	109	2026	19781	0	37870	0	0	0	0	0	55884	16	18235		12813	25453	2019	9651	0	3363	6288	2661	501	2516	6707	309	0	35735	37633	0	0	109	0	2730	6802	0	0	2421	6802	0	
10250	67356	3	776	17932	0	32124	0	0	5727	30947	0	326572	0	10455		99704	69305	53875	57758	4156	18459	39300	34177	7768	11944	25914	41262	11087	31345	311470	0	4647	22470	4204	53806	36401	2238	3129	28732	9126	4377	
10849	55590	12	1823	9398	0	16672	0	0	0	0	0	212062	0	26589		78048	29632	9404	71304	0	29866	41438	6606	138	16640	29993	2159	0	14834	185473	3	0	2878	0	39832	8960	0	0	37657	8976	3900	
10858	52930	0	14	1777	0	2677	0	0	699	12866	0	301002	0	35356		53080	138780	7241	37036	699	12845	24191	15391	653	10698	21896	23512	106	2656	264923	7	723	1115	12167	42272	13940	12167	0	27643	4951	0	
11145	16069	0	16008	20182	0	57521	0	0	0	0	0	83376	0	6947		27110	18556	8541	14870	0	4255	10615	10277	1963	5156	7585	7180	1720	41426	76429	87	0	3765	0	13582	8059	0	0	6622	6119	0	
11640	118219	7	4994	12541	0	22610	0	0	0	0	0	238657	0	51001		48323	14028	16755	33934	0	9515	24513	7657	6638	10706	29577	8113	9690	17441	187656	168	0	8862	0	33623	24463	0	0	20678	19604	0	
11837	4035	0	27067	5315	0	39333	0	0	0	0	0	50142	0	1401		22476	5140	3883	14332	0	3974	10358	6301	1844	5117	9013	4029	331	12266	48741	0	0	1093	0	15344	3146	0	0	11984	2146	3461	
12030	19248	0	16545	54797	0	74271	0	0	0	0	0	205910	0	3615		97090	13144	24589	70436	0	22569	47867	22646	4008	16525	39006	16410	4487	57726	200692	0	1603	9363	0	62939	13489	0	0	43965	11566	0	
12142	16280	0	8329	39132	0	70729	0	0	0	0	0	78922	0	6664		24922	7371	7763	18532	0	12110	11894	917	1	10622	19592	135	0	62205	72258	195	0	1514	0	17214	13135	0	0	16101	13135	0	
12245	14297	0	1937	14922	0	23540	0	0	386	5969	0	70242	0	10160		24641	10776	7014	17549	57	5220	12367	6293	761	5414	11706	2973	435	21603	59476	0	606	2720	2959	15984	4544	1829	2625	12854	4266	0	
12311	3246218	32	702566	2740214	0	3261993	0	0	693686	1486384	0	38131316	0	2911915		8840184	23798918	1438734	5341432	344041	1857886	3483546	3156210	342542	713792	878637	536296	117271	2555043	35219401	4352	0	420844	502751	1672424	573572	466069	9000	1140596	451831	0	
12647	5843	0	778	9401	0	14569	0	0	0	21639	0	66172	0	2345		14248	14034	5208	8441	0	2018	6423	5807	0	1408	9337	9669	11633	13791	63827	0	0	1431	250	8790	23257	250	3181	5391	5354	0	
12656	1469	0	462	2866	0	5554	0	0	0	0	0	10303	0	1123		4478	899	719	3608	0	1244	2365	773	96	429	2061	967	0	5092	9180	0	0	143	0	3128	329	0	0	1665	329	0	
12937	8378	0	0	28758	0	44540	0	0	142	9429	0	126507	0	2427		13224	44420	7028	11729	142	4259	7471	1303	191	38097	15186	5557	1645	44540	124080	0	0	4860	9287	28198	32287	9287	0	13508	39775	2228	
12946	34116	18	34536	25664	0	75775	0	0	572	2147	0	519385	0	89834		130720	155274	31619	102334	572	41569	65913	20449	2789	64443	114099	17550	3183	41221	429551	0	0	11047	1575	71380	127895	1575	0	51855	84460	0	
12955	6507	0	943	19687	0	31003	0	0	0	0	0	67161	0	10798		19639	31233	5154	13644	0	2332	11312	4612	1383	3342	4443	1187	809	30060	56363	0	0	843	0	5896	3885	0	0	3900	3885	0	
13103	224941	0	43841	36360	0	97338	0	0	9980	9980	0	869315	0	88249		169910	336643	62940	118772	0	50719	68053	26391	24747	49247	55221	19970	13383	53424	779089	73	1977	18156	0	66345	71476	0	0	41552	58916	0	
13251	1648	0	119	4150	0	7020	0	0	0	0	0	30012	0	880		11663	14235	2702	10553	0	2598	7955	1110	0	233	2233	0	0	6901	29132	0	0	843	0	1893	573	0	0	1892	573	0	
13457	2261	0	797	2253	0	5564	0	0	0	0	0	9013	0	997		3193	1133	1017	2972	0	858	2114	221	0	367	1707	352	0	4767	8016	0	0	0	0	1505	921	0	0	1153	921	0	
14052	7596	0	1639	10905	0	16917	0	0	0	793	0	36803	0	1356		10571	9242	3011	8955	0	3064	5891	1593	22	2821	5297	1276	0	15278	35447	0	0	1279	793	6102	3292	793	0	5103	3015	0	
14155	6669	0	1394	12328	0	30644	0	0	1	10579	0	64231	0	11487		20368	16452	4856	14035	1	4775	9260	4281	2052	11272	7248	1704	518	29250	52744	0	0	938	10578	14744	5998	8065	0	13248	3403	0	
14650	4557	0	3243	6525	0	12234	0	0	0	0	0	11567	0	233		4585	760	1351	3794	0	2608	1597	380	0	341	824	500	0	8991	11334	0	0	241	0	1307	358	0	0	807	358	0	
14753	12070	0	419	9243	0	9243	0	0	0	0	0	27548	0	2019		10211	0	3874	9798	0	4200	5598	398	15	1876	3191	200	0	8824	25529	0	0	1228	0	4512	755	0	0	4312	755	0	
14865	92884	2	5542	16394	0	30770	0	0	1796	13058	0	192642	0	26513		34931	38185	10166	25252	1700	14548	12720	5882	1781	14137	8555	2598	1351	25226	165613	0	516	2663	11262	24631	2010	11081	0	20647	1612	0	
14977	2919	0	0	3974	0	7831	0	0	0	0	0	28368	0	0		11305	1719	2907	9871	0	3672	6199	1328	106	4758	6247	1120	300	7831	28368	0	0	214	0	8158	4267	0	0	6997	4008	0	
16458	74452	0	227	15470	0	27357	0	0	0	0	0	223070	0	10285		31787	77925	11447	23387	0	7488	15899	7752	648	4851	26328	7060	667	26906	212785	224	0	4788	0	18788	20118	0	0	14618	16561	0	
16551	26003	0	1728	14503	0	24187	0	0	1089	24353	0	112179	0	17557		40429	3813	19847	21626	1089	11669	16595	8300	3865	6994	11748	7755	15437	21991	91553	468	3069	8739	23264	15179	26755	4669	0	5812	5530	0	
16748	8850	0	1343	13638	0	17755	0	0	0	0	0	35625	0	1976		15515	6110	5111	9394	0	4484	5327	3602	2103	967	2062	654	1466	16412	33649	0	0	1981	0	4737	412	0	0	2617	412	0	
16944	7629	0	2013	5782	0	12083	0	0	0	0	0	20867	0	2521		7491	1171	1365	5323	0	1555	3797	1634	506	1234	2345	746	250	10070	18346	0	0	289	0	4072	503	0	0	3075	503	0	
16953	3754	0	1774	7135	0	12224	0	0	0	0	0	16679	0	656		8643	2431	636	6852	0	2331	4521	1791	0	400	1111	340	0	10450	16023	0	0	0	0	1851	0	0	0	1511	0	0	
17110	0	0	0	0	0	0	0	0	0	0	0	88039	0	6329		16438	0	4390	16438	0	16438	0	0	0	71601	0	0	0	0	81710	0	0	3432	0	28875	42726	0	0	28875	42726	0	
17147	1368569	0	104914	186942	0	295054	0	0	132839	138632	0	2873774	0	503749		735960	476630	151633	401767	17026	139543	262224	255484	78709	60924	96938	99333	35420	185136	2370025	5004	0	38301	5793	222495	70120	3600	0	124623	33239	46944	
17259	14914	0	0	6416	0	12753	0	0	0	0	0	39400	0	4608		14006	1017	4858	8722	0	1860	6862	5008	276	1449	5491	2309	213	12753	34792	0	0	1429	0	9462	0	0	0	6940	0	0	
17464	33711	0	19510	198528	0	222570	0	0	573	1034	0	932899	0	56463		83186	645767	24368	61610	573	20757	40853	18229	3347	38546	62372	52205	17112	203060	876436	0	0	0	461	119360	50875	461	0	84035	16883	53776	
17950	39555	1213	23673	36166	0	82141	0	0	0	19975	0	173621	41	18635		27866	61011	9331	23274	0	7951	15323	4058	534	10405	24915	9357	512	57255	134970	0	19975	4110	19975	18130	27059	0	13475	15698	19622	0	
18050	32046	0	23360	78545	0	124274	0	0	0	0	0	167814	0	3016		54738	29472	11041	47794	0	20705	28439	5595	0	14019	29869	7671	0	100914	164798	0	0	3072	0	32671	18888	0	0	27386	15857	0	
18135	18901	0	0	51184	0	69532	0	0	230	6260	0	105356	0	5894		27559	14572	4434	18589	230	9155	11699	4298	2407	19039	19648	2693	2944	69532	98821	0	641	1291	6030	22213	22111	6030	0	17489	21198	0	
18377	16769	0	0	0	0	0	0	0	91	91	0	41332	0	576		18581	0	5265	8895	0	2037	6858	6678	3008	620	1643	1839	1880	0	39140	0	1616	1676	0	4583	1399	0	0	1931	332	0	
18827	145883	0	7167	58789	0	114680	0	0	0	0	0	230905	0	36991		53139	6156	14511	23205	0	6006	17442	13306	16385	3707	11466	5016	5538	107513	193914	0	0	0	0	16533	9194	0	0	8282	6766	0	
18836	9645	0	1645	19356	0	27653	0	0	185	3168	0	113162	0	3275		56427	10769	15183	32553	17	15503	20078	17362	3484	5856	13327	14483	2655	26008	109647	0	240	4735	2983	31840	4481	797	0	15709	3349	0	
18854	13012	0	2302	29952	0	39429	0	0	642	13670	0	122041	0	5866		34852	5628	2039	25773	642	6030	19743	8118	961	7494	38409	19629	3017	37127	98932	0	17243	863	13028	51187	17362	13028	0	34321	11582	15656	
18957	3289	0	1793	3432	0	7537	0	0	0	0	0	17006	0	995		8175	1028	2996	4658	0	1765	2893	2581	936	1026	1323	1338	827	5744	16011	0	0	370	0	3542	972	0	0	2041	308	0	
19356	7087	0	3112	11570	0	23901	0	0	99	5716	0	41335	0	485		19841	3130	2673	16411	99	4222	12189	2990	440	1179	8552	1351	195	20703	40850	86	0	0	5617	11277	0	5617	0	9731	0	0	
19730	268170	1	88849	229157	0	277394	0	0	195143	207666	0	1657053	0	96175		478552	630282	64055	328898	123841	120973	210889	135140	11550	113235	112738	48705	5371	188542	1560049	2	829	15027	12523	169775	110274	11876	0	125252	100349	0	
19936	9703	0	17361	36030	0	71557	0	0	8462	8462	0	141142	0	10248		42237	36452	11983	36028	7438	11439	24589	5119	1090	16371	29935	3957	2487	54196	130894	0	0	5666	0	40790	11960	0	0	35348	10958	0	
19972	69103	0	0	0	0	0	0	0	0	0	0	69103	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	69103	0	0	0	0	0	0	0	0	0	0	0	
20053	7910	0	695	10147	0	13955	0	0	5235	5235	0	43599	0	1854		27355	3449	8254	14602	538	10456	8559	6674	1666	1121	2138	1626	0	13260	41745	0	0	933	0	4435	450	0	0	2809	450	0	
20512	15471	0	0	14359	0	23987	0	0	394	8229	0	59489	0	0		18473	6884	5943	8096	198	2151	5945	7267	3109	2134	9049	5760	1719	23987	59489	0	0	1959	7835	13778	4884	3764	744	7292	3471	0	
20633	57532	0	18236	22643	0	59969	0	0	0	0	0	230708	0	1189		64048	45834	19130	29311	0	8069	21242	19687	15050	12084	16087	18117	17006	41706	229519	27	0	7039	0	48388	14906	0	0	23562	4609	0	
20857	5668	0	3599	141998	0	165128	0	0	0	0	0	44937	0	7126		8583	17596	1019	7781	0	2586	5195	741	61	5702	3690	2698	1000	161529	37811	0	0	0	0	7565	5525	0	0	4889	4503	0	
21256	849	0	1804	2379	0	4246	0	0	0	0	0	4473	0	446		2571	652	2019	692	0	170	522	491	1387	0	100	0	301	2442	4027	0	0	0	0	401	0	0	0	100	0	0	
21359	3919	0	567	2046	0	3286	0	0	0	0	0	17987	0	1648		3434	6005	2469	3118	0	604	2514	217	99	786	2410	1333	100	2719	16339	0	0	0	0	4329	300	0	0	3196	0	0	
21630	7230	0	1029	14214	0	20847	0	0	0	0	0	46620	0	3803		13966	5512	2354	11977	0	3272	8705	1900	89	7520	12163	115	113	19818	42817	0	0	532	0	8203	11708	0	0	7975	11708	0	
21658	15095	2	3901	12921	0	43192	0	0	0	0	0	86862	0	2175		44590	11668	13977	27831	0	7202	20630	13005	3753	1042	8960	3986	1521	39289	84687	0	0	3579	0	13101	2408	0	0	9292	710	0	
22048	15175	1	7768	21940	0	48100	0	0	0	1602	0	98748	0	15979		37310	5588	7164	30431	0	11304	19127	6700	179	11452	19551	9053	619	40331	82528	0	241	2390	1602	27116	13559	1602	0	20655	10294	0	
22356	121304	0	7591	14768	0	26086	0	0	19946	43201	0	262929	0	44265		59375	35511	9649	48927	19946	14291	34944	8204	1936	24904	17188	3474	1173	18495	217934	0	730	1367	23255	33279	13460	23255	0	31095	10997	0	
22543	7287	25	5778	11574	0	33016	0	0	0	0	0	30966	0	408		12121	2425	3848	9047	0	4605	4442	1695	1378	4698	2834	672	928	27213	30558	0	0	0	0	7584	1548	0	0	5733	1799	0	
22552	6564	0	1226	4714	0	13721	0	0	2970	2970	0	35149	0	1952		15488	0	2100	11788	0	2710	9078	3693	7	1643	3225	8228	0	12495	32825	0	372	413	0	9341	3755	0	0	4333	535	3216	
22730	218	0	2956	22952	0	34423	0	0	0	0	0	59946	0	2360		21367	29325	4167	13004	0	4941	9485	4918	2024	2208	4778	970	1080	31467	57586	0	0	688	0	7191	1845	0	0	4179	1845	0	
22936	6991	0	1803	34865	0	51019	0	0	9340	9340	0	178472	0	3091		64478	36984	13638	51132	8316	10251	40881	13346	0	13348	43646	13025	0	49216	175131	0	250	4756	0	56710	13309	0	0	45067	11927	0	
22954	5685	0	812	8646	0	24607	0	0	930	2729	0	42283	0	4381		15096	8635	2938	11526	930	3839	7687	3531	39	5095	4730	3042	0	23795	37215	0	687	358	1799	9197	3670	1799	0	4011	5814	398	
23045	2169	0	520	1648	0	9587	0	0	0	0	0	22203	0	764		1771	12845	1053	1661	0	1129	532	55	55	1342	3081	890	104	9067	21439	0	0	561	0	3046	2371	0	0	2051	2371	0	
23241	169226	9	2431	43004	0	91169	0	0	241257	241257	0	1602423	0	50985		585863	481661	68672	319946	112307	97183	222763	198113	67804	45550	228539	76239	15345	88641	1546221	88	5217	12499	0	342205	23468	0	0	254112	19977	247545	
23456	7305	0	1817	8410	0	32291	0	0	0	0	0	49098	0	5330		25534	6222	7856	14095	0	3663	10432	8459	2980	1321	3265	4102	1349	30417	43768	57	0	1353	0	7319	2718	0	0	2936	1650	0	
23504	338387	0	15352	127828	0	149365	0	0	1211	29999	0	925140	0	162655		45904	430513	11800	31646	1003	12190	19803	12296	1615	28406	60810	17709	3411	134013	762485	0	0	4783	28788	70990	39346	27312	0	55369	31595	2834	
23540	28146	7	11105	29308	0	53715	0	0	0	0	0	121612	0	33718		31793	28901	13216	22949	0	6696	16253	8215	629	9734	17225	5493	319	42603	87894	0	0	4365	0	13897	18874	0	0	8829	17877	0	
23643	8816	0	8418	21415	0	51058	0	0	0	0	0	89063	0	5574		40871	2555	8349	33684	0	9796	23888	7186	0	7903	22566	6352	0	42640	83389	0	100	2497	0	25437	11384	0	0	0	30468	0	
