"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	
5751	0	4400					624	0	64995					0			0	21641	0	0	0									
6039	0	0					136	0	4970					0			0	285	7	0	0									
6141	0	0					0	19421	0					0			9295	0	0	0	0									
6329	0	0					643	0	39099					0			0	7124	0	0	0									
7009	0	101160					0	0	454975					0			0	66315	8480	0	0									
7045	0	0					585	0	82228					0			0	35169	0	0	0									
7072	0	0					1234	6183	8896					8000			4787	1974	6657	0	0									
7157	0	1508					18	0	21541					0			0	14039	0	0	0									
7456	0	0					282	6295	14478					0			6295	0	0	0	0									
7634	0	0					93	8	5830					0			0	3532	0	0	0									
8033	0	0					1325	0	10501					15432			0	2700	0	0	0									
8462	0	0					21	0	84407					0			0	15367	0	0	0									
8631	0	0					130	0	9081					0			0	0	0	0	0									
9357	0	0					3791	0	44959					73600			0	0	1035	0	4163									
9553	0	0					1923	0	48418					38415			0	21298	3991	0	0									
9807	0	70252					18032	290213	230413					240000			91368	107698	0	0	48986									
9955	0	0					1047	0	33294					2011			0	27515	0	0	0									
10250	0	0					892	0	61133					0			0	20363	0	0	0									
10849	0	0					549	0	50876					0			0	1618	0	0	0									
10858	0	10048					1451	0	109828					5000			0	2001	49	0	42755									
11145	0	0					1490	0	18293					13914			0	9433	0	0	0									
11275	0	0					5371	36184	21193					87360			30618	0	0	0	0									
11640	0	0					2619	0	100043					20000			0	53350	0	0	0									
11837	0	0					471	0	49435					7000			0	6560	0	0	0									
12030	0	0					5837	4270	11708					0			3217	0	0	0	0									
12142	0	0					476	1022	75112					0			1019	26486	0	0	0									
12179	0	593					710	154	1470					1976			0	0	414	0	0									
12245	0	0					426	0	33946					4900			0	15226	0	0	0									
12311	0	51769	0	0	0	111660	308076	1743877	7211082	0	55954625	278031	50324177	1177788	84507	323119	9985	500668	13591	0	573799	228149	1100696	1421236	3163974	0	1380219	0	565386	
12647	0	0					310	8511	0					2650			6777	0	0	0	0									
12656	0	0					29	999	0					0			748	0	0	0	0									
12937	0	0					808	0	0					2485			0	0	0	0	0									
12946	0	0					1867	0	151762					11603			0	103194	969	0	0									
12955	0	0					456	2225	5					2513			2225	0	0	0	0									
13103	0	0					11869	4982	269149					120875			4838	2120	88387	0	0									
13251	0	0					265	0	4543					0			0	4538	0	0	0									
13457	0	0					0	0	6255					0			0	5812	206	0	0									
14052	0	0					135	0	9258					1000			0	2579	0	0	0									
14155	0	0					748	0	6050					4725			0	4223	0	0	0									
14650	0	0					68	3456	23					0			2453	0	0	0	0									
14753	0	0					9	14683	6472					0			10603	5525	0	0	2040									
14865	0	0					550	5096	14299					0			5096	2843	0	0	0									
14977	0	0					234	27	7458					1542			0	0	0	0	0									
16458	0	2006					773	62552	63356					9			49631	17882	0	0	0									
16551	0	0					1905	5649	33767					10000			5649	19364	0	0	0									
16748	0	0					277	8183	7830					0			8183	0	0	0	0									
16944	0	1049					0	0	20664					0			0	11843	0	0	0									
16953	0	0					0	4220	12716					0			4220	0	0	0	0									
17110	100	0					219	100	7229					0			0	0	7229	0	0									
17147	0	0					32785	361020	511641					94697			117227	158194	0	0	141828									
17259	0	0					435	0	20265					3500			0	12767	0	0	0									
17464	0	0					10285	1023	257544					60000			1023	0	520	0	0									
17950	0	0					1026	92	157063					0			75	53548	0	0	0									
17978	75462	0					3955	151109	2522					15824			2652	0	0	0	0									
18050	0	0					474	15893	139819					227			15893	17084	0	0	0									
18135	0	0					1212	10713	61531					18600			2175	32093	0	0	19020									
18377	0	0					81	0	9624					0			0	253	0	0	0									
18827	0	0					1002	0	54640					0			0	13292	11301	0	0									
18836	0	0					603	0	19836					2108			0	1331	0	0	0									
18854	0	0					701	0	3825					0			0	1008	0	0	0									
19356	0	0					163	0	37156					1989			0	17098	0	0	0									
19730	0	0					5664	1968	175792					23466			25	0	2271	0	0									
19936	0	0					360	12996	11535					0			1691	1089	0	0	0									
19972	0	0					117	21308	0					0			20186	0	0	0	0									
20053	0	0					197	0	14047					908			0	5537	0	0	0									
20512	0	0					602	90	41237					0			0	18374	0	0	0									
20633	0	0					1322	3638	69435					6000			0	19465	875	0	0									
20857	0	0					1979	0	104745					38769			0	74695	0	0	15300									
21256	0	0					87	0	414					0			0	0	0	0	0									
21359	0	0					177	226	5860					261			0	3829	0	0	0									
21630	0	0					340	0	41488					3561			0	5249	0	0	209									
21658	0	0					442	0	51917					0			0	7947	0	0	0									
22048	0	0					476	0	48040					9375			0	7853	0	0	3080									
22543	0	8012					195	0	13183					0			0	3933	824	0	0									
22552	0	0					223	0	9577					100			0	3081	0	0	0									
22730	0	0					291	0	45643					0			0	19195	0	0	3071									
22936	0	0					390	0	11126					1425			0	0	0	0	0									
23045	0	0					208	455	27359					0			455	2007	0	0	0									
23456	0	0					387	0	27273					68			0	12924	0	0	0									
23504	0	0					2978	210735	529070					15000			98752	59963	0	0	12390									
23540	0	0					563	300	79669					0			300	17367	0	0	0									
23643	0	0					65	100	69324					0			100	15685	0	0	0									
23755	0	0					797	0	43752					1000			0	20605	0	0	0									
24006	0	3002					1114	245926	82212					0			5860	1196	0	0	0									
24378	0	0					433	0	10223					0			0	395	1065	0	0									
24453	0	0					3388	0	11258					36666			0	0	2000	0	0									
24659	200	0					0	1088	0					0			589	0	0	0	0									
24668	0	0					457	0	70238					0			0	62389	0	0	10945									
24855	0	0					29	0	0					0			0	0	0	0	0									
24949	0	9507					2726	0	54149					200			0	18373	0	0	3194									
25357	0	0					3129	50190	6501					0			0	1386	0	0	0									
25647	0	0					0	1069	226					500			1069	226	0	0	0									
26176	0	0					3901	0	13378					79500			0	0	0	0	0									
26242	0	0					1994	0	97269					0			0	54302	0	0	9975									
26457	0	0					0	0	4415					0			0	359	0	0	0									
26765	0	0					2344	129	36678					0			25	1511	0	0	0									
26859	1000	0					800	1000	0					314			0	0	0	0	0									
27070	0	0					3713	196201	0					0			14745	0	0	0	0									
27548	0	0					2294	0	119613					4231			0	39633	0	24716	0									
27614	0	0					1606	0	145412					10000			0	62402	1661	0	0									
27847	0	0					1535	4098	125025					18514			950	52639	0	0	0									
28013	0	0					12838	2220	1270458					207646			0	0	12998	0	226000									
28152	0	0					377	4743	8933					533			3393	3882	0	0	0									
28255	0	4580					308	0	6408					0			0	0	737	0	0									
28349	0	0					1348	3676	0					12000			3676	0	0	0	0									
28406	0	108789					14438	0	533285					152000			0	18588	126820	5800	2424									
28572	0	750					1122	93	817					6218			0	0	0	0	0									
28675	0	0					370	0	32232					1500			0	1656	3	0	0									
28732	0	0					220	0	22578					4000			0	2391	0	0	0									
29104	0	11909					8964	58064	496427					115000			48385	107715	12000	0	31000									
29476	0	0					134	330	1824					39			100	917	96	0	0									
29636	0	0					3735	0	420908					68674			0	110569	0	0	73307									
29878	93393	0					2969	108402	0					0			0	0	0	0	0									
29953	0	7544					1809	2875	7544					11961			2875	0	0	0	0									
30052	0	0					111	0	1953					294			0	0	0	0	0									
30418	0	0					536	0	273035					0			0	0	0	0	51791									
30502	0	0					5176	0	206703					67036			0	61962	10520	0	30270									
30650	0	0					1031	0	27545					14000			0	0	0	0	882									
30810	0	2458961					0	86106	6425370					17817318			34041	0	188937	0	0									
30874	0	0					8236	28369	296108					116659			0	0	0	0	30000									
31134	0	0					407	0	19776					5000			0	13574	0	0	0									
31255	0	0					831	0	143049					10136			0	30938	499	2271	4350									
31657	0	0					175	69486	0					0			0	0	0	0	0									
31826	0	0					757	0	56941					0			0	17127	103	0	0									
31835	0	1054					952	2210	26873					3000			2210	13478	831	0	0									
32234	0	9213					82	0	44194					0			0	3803	0	0	19389									
32766	0	0					24	19872	554					0			19872	528	0	0	0									
32971	0	0					1234	356	46082					11894			325	22668	7	0	0									
33147	0	0					760	0	20467					5000			0	9332	0	0	3570									
33259	0	38983					666	4250	38983					0			4250	0	0	0	3097									
33268	0	0					0	360	114400					0			360	54463	0	0	0									
33370	0	0					463	5418	0					2462			0	0	0	0	0									
33754	0	0					0	0	10673					0			0	8651	0	0	0									
33839	0	0					122	0	8054					0			0	5037	0	0	0									
33857	0	0					1225	0	5048					20353			0	2100	0	0	0									
34153	0	5050					1326	0	112523					0			0	0	0	0	0									
34359	0	451					427	0	11898					0			0	4396	0	0	0									
34425	0	0					1585	0	34713					15000			0	25249	0	0	6460									
34434	0	0					408	8809	24674					0			8809	251	0	0	0									
34452	0	0					57	529	36442					0			151	19508	0	0	0									
34537	0	1707					11985	13817	643050					50000			6353	898	0	0	139725									
34555	0	0					3415	0	84994					3800			0	44740	0	0	0									
34742	0	0					766	0	23794					2000			0	5045	0	0	0									
34836	0	0					0	0	6990					0			0	1349	0	0	0									
35057	0	510					1871	0	14224					2306			0	8685	0	0	0									
35301	0	3375	1448576	3725041	961160	1229128	332431	8739870	88644866	0	158321822	52857772	85553527	3426911	4999853	837970	74456	7550658	691317	5015541	7998975	124366	8204701	28771	24006972	15675	34147335	1087013	8248369	
35570	0	3035					150501	179922	1381717					2680092			21156	0	549	0	55000									
35646	0	0					111	18585	5405					0			18272	3503	43	0	0									
35842	0	0					988	0	81881					3000			0	3320	0	0	0									
35879	0	0					1676	1154	69414					12000			0	19124	119	0	0									
36054	0	0					3652	425	490					18637			425	0	0	0	0									
36456	0	0					229	0	34740					0			0	11471	0	0	0									
36933	0	0					138	0	10512					44			0	1868	0	0	0									
37051	0	0					280	0	8583					0			0	1140	0	0	0									
37341	0	0					17	230	717					0			230	0	0	0	0									
37378	1633	0					504	4382	6822					0			1157	3194	0	0	0									
37435	0	0					1571	4000	339398					0			4000	37395	3125	0	0									
37640	0	0					8340	346	583047					102348			346	76486	0	0	17634									
37659	0	0					0	1574	2201					0			1574	1102	0	0	0									
37743	0	0					276	0	21974					0			0	12891	0	0	0									
37949	0	0					508	0	102083					3255			0	41488	0	0	4887									
38740	0	0					1624	0	41232					10000			0	5888	0	0	0									
39327	51979	72173					0	65792	72577					0			4813	404	0	0	5231									
39420	0	0					5741	0	203762					46508			0	32211	0	0	1115									
39475	0	0					14735	0	578641					83000			0	59609	3317	0	5179									
39756	0	0					2147	0	88192					2663			0	49871	0	0	8217									
40033	0	0					231	82	9704					0			0	4172	0	0	0									
40350	0	0					395	1238	6627					5938			1238	392	0	0	0									
40707	0	0					931	51	31938					3027			0	1486	0	0	0									
40855	0	0					717	0	26921					7035			0	17724	0	0	0									
41245	0	1402					45	2595	9829					0			2595	5906	0	0	668									
41553	497	1268					99	11893	45657					0			11392	0	0	0	0									
41629	0	0					1020	0	5814					15000			0	4389	0	0	0									
41759	0	0					135	0	15713					0			0	9394	0	0	0									
41825	0	499					0	0	62941					0			0	2026	0	0	0									
41937	0	0					130	0	31460					0			0	14235	0	0	0									
41955	0	0					335	491	15236					2166			487	200	0	0	0									
42037	0	0					0	0	7845					0			0	5173	0	0	0									
42055	0	0					415	153	16263					0			0	5400	0	0	0									
42354	0	0					79	0	47623					0			0	12450	0	0	0									
42372	0	0					481	0	63184					0			0	13236	10984	0	0									
42420	0	0					29648	0	1150860					352571			0	86	0	0	144127									
42448	0	0					1892	0	124945					35000			0	80830	2763	0	0									
42457	0	0					60	10233	5717					1100			7833	0	0	0	0									
42671	0	0					3409	21714	339012					62058			0	13124	0	0	0									
43052	0	0					539	0	14754					4748			0	4489	76	0	0									
43351	0	0					0	0	1508					0			0	879	0	0	0									
43454	0	218					105	0	6178					0			0	1577	7	0	0									
43744	0	0					485	0	14678					9500			0	719	0	0	0									
43856	0	0					340	4431	12962					0			4431	5048	0	0	0									
43959	0	0					59	0	67208					0			0	15075	0	0	0									
44040	0	0					1312	0	130497					0			0	41333	0	0	0									
44433	0	0					3572	0	84302					53000			0	17076	1102	0	283									
44741	0	0					2750	16804	68031					0			16804	30490	88	0	8647									
44750	0	0					808	0	44958					0			0	17270	0	0	0									
44929	1000	32133					1237	1000	33645					0			0	1498	0	0	0									
45038	0	0					313	1703	37744					0			1703	18548	0	0	5792									
45047	0	0					534	0	9612					0			0	411	0	0	0									
45056	0	0					202	5510	7799					2500			5493	1776	0	0	0									
45430	0	0					664	7058	11006					4064			7058	0	0	0	0									
45458	0	0					34	0	6766					0			0	22	0	0	0									
45551	0	0					4653	0	170259					60750			0	86837	0	0	28751									
45560	0	0					1797	105332	261547					5176			20792	15402	0	0	0									
45775	0	0					724	9283	5069					5000			3171	0	0	0	0									
46053	0	0					2508	0	71618					0			0	9853	0	0	0									
46941	0	0					524	8992	27124					4731			8992	8065	0	0	0									
47153	0	0					0	3022	0					0			1772	0	0	0	0									
47247	0	0					1511	683	84980					25100			668	31334	0	0	0									
47256	0	0					214	0	861					1000			0	360	0	0	0									
47452	492	10105					36	492	12342					2000			0	607	0	0	0									
47500	0	1108					2053	0	32734					11000			0	5176	12529	0	0									
48057	0	6584					330	0	33519					0			0	14093	0	0	0									
48150	0	0					252	0	3436					125			0	1725	315	0	0									
48374	0	0					7082	0	30113					113326			0	829	3059	0	453									
48440	0	0					378	513	32955					2621			513	20762	0	0	0									
49054	0	0					687	0	21084					6500			0	0	0	0	0									
49148	0	0					377	0	55638					0			0	16306	0	0	0									
49241	0	0					1569	21124	48708					302			2947	14634	0	0	0									
49344	0	0					2047	500	14978					23850			0	7295	0	0	0									
49643	0	0					43	17900	0					0			12504	0	0	0	0									
49652	0	0					1099	0	45734					20504			0	31477	0	0	0									
49821	0	0					4126	0	125655					48680			0	61540	0	0	21000									
49858	0	0					246	0	9087					0			0	0	0	0	0									
49951	0	0					0	0	31459					0			0	0	0	0	0									
50144	0	0					287	21799	0					0			10317	0	0	0	0									
50461	0	0					0	821	0					0			821	0	0	0	0									
50546	0	0					39	0	24945					0			0	917	0	0	0									
50854	0	0					0	405	13902					0			405	3669	0	0	0									
50872	0	7000					2898	6296	16927					48739			0	2789	0	0	0									
50957	0	0					1651	0	6547					6115			0	613	0	0	0									
51253	0	4000					710	0	23176					19890			0	16711	0	0	0									
51356	0	1506					0	0	13655					0			0	0	0	0	0									
51459	0	0					477	0	116114					141			0	30789	0	0	0									
51730	0	0					88	939	13020					0			0	487	400	0	0									
51842	0	0					860	0	18277					0			0	18265	12	0	0									
52410	0	0					377	0	41376					5261			0	28433	0	0	0									
52719	0	0					6402	0	0					127600			0	0	0	0	0									
52951	0	0					306	0	24844					0			0	10461	0	0	0									
53033	0	0					19664	29414	606550					5000			0	28504	12835	0	183842									
53051	0	0					255	21343	0					0			1525	0	0	0	0									
53239	0	16454					0	0	32213					0			0	10239	0	0	0									
53453	0	363					141	0	28006					0			0	17858	0	0	0									
53752	0	0					47	17231	22951					0			2282	4132	0	0	0									
54049	0	0					233	800	14952					2000			800	4983	0	0	0									
54058	0	0					1009	0	69525					1577			0	25494	0	0	0									
54375	0	0					4666	0	216195					35062			0	76221	257	0	45438									
54441	0	0					136	0	13706					0			0	5760	0	0	2373									
54656	0	3588					681	0	460249					0			0	282309	0	0	0									
54973	0	0					105114	0	671358					50000			0	82484	0	0	145642									
55176	0	0					902	9854	4154					8300			0	0	0	0	0									
55336	0	10039					1065	0	80444					355			0	7317	0	0	0									
55635	0	0					265	0	14513					1550			0	2915	0	0	0									
55653	0	0					629	0	27463					0			0	8074	0	0	4130									
55970	0	0					1501	0	998					5000			0	0	0	0	0									
56258	0	2006					245	0	51060					0			0	300	0	0	0									
56351	0	18665					4096	0	297478					0			0	95162	0	0	0									
56427	0	0					212	0	29699					0			0	15507	0	0	0									
56548	0	0					1922	0	17404					0			0	11358	34	0	0									
56557	0	0					5865	5459	558169					0			0	915	0	0	127887									
56717	0	0					2157	0	90257					20597			0	37322	81	0	17813									
57040	0	1052					9	0	26907					0			0	21768	5	0	0									
57228	0	0					484	0	41254					0			0	3580	0	0	537									
57255	0	0					30	635	16461					0			635	5372	0	0	0									
57451	0	0					888	0	232387					12200			0	59701	0	0	27527									
57572	0	0					990	0	13559					10767			0	4562	7	0	0									
58177	0	0					994	279	18					500			279	0	18	0	0									
58207	0	0					652	0	39480					12468			0	18891	373	0	1236									
58225	0	2071					578	0	44473					6375			0	20848	0	0	235									
58243	0	15039					25294	31844	550197					20750			0	33360	0	0	109920									
58355	0	0					10	0	0					0			0	0	0	0	0									
58551	0	0					0	0	83296					0			0	26019	0	0	0									
58636	0	0					653	1153	70396					10622			0	30554	0	0	0									
58757	0	0					412	0	9394					1485			0	3620	2	0	0									
58971	0	9705					15382	140465	1219479					15000			0	12758	0	0	166288									
59316	0	0					2630	173	145071					22487			173	58787	0	0	28697									
59352	0	552					118	0	225341					0			0	98693	0	0	0									
59370	0	0					846	7861	21115					6000			0	5353	10	0	0									
59754	0	0					250	0	4546					0			0	4446	0	0	0									
60143	0	20034	0	0	0	175	509665	0	10218678	0	64168126	430412	56741146	2034155	0	15166	0	22958	84465	0	77197	0	5178306	0	4740740	0	156834	0	0	
60330	0	0					2623	0	100672					33622			0	27079	0	0	0									
60433	0	0					263	0	8174					0			0	472	0	0	0									
60545	0	0					368	0	101660					900			0	2580	0	0	0									
60554	0	0					192	0	22527					403			0	13514	0	0	0									
60648	0	501					925	210	21103					0			210	812	0	0	0									
61122	0	0					8349	4040	223273					136005			4040	58054	0	0	39257									
61177	0	0					393	1060	27					4000			816	0	0	0	0									
61355	0	0					2924	1026	248769					13000			1026	138708	0	0	9250									
61476	51	0					1140	396	15718					3307			0	4242	823	0	0									
61757	0	0					295	7208	7654					0			1400	0	0	0	0									
61832	0	0					986	0	46308					5000			0	5948	0	0	0									
61953	0	0					149	0	33327					0			0	11946	0	0	0									
62044	0	0					401	135	3744					74			135	253	0	0	0									
62110	6118	0					81	6118	1472					0			0	0	1472	0	0									
62147	0	0					261	0	16233					800			0	4532	10	0	0									
62772	0	5735					2988	0	54667					16079			0	11450	0	0	25982									
63050	0	0					25	0	45386					0			0	21216	0	0	0									
63069	0	20397	0	0	0	61513	90038	1398403	9155679	0	28255036	0	25847535	78121	97183	2349202	251598	454474	1701	0	0	303642	693031	745980	5267944	0	172744	0	134673	
63078	0	0					7441	0	372968					0			0	64298	1993	0	0									
63201	0	0					158	21621	18056					0			13414	4205	0	0	0									
63573	0	0					4181	0	52197					25000			0	0	0	0	0									
63733	0	0					1416	0	197232					35675			0	88640	8	0	0									
63742	0	0					318	0	2587					5994			0	2045	0	14041	0									
63751	0	0					35	0	704					94			0	0	0	0	0									
64150	0	0					507	8807	25069					1472			8307	539	7500	0	0									
64543	0	0					2549	0	90364					28708			0	26946	502	0	0									
64552	0	0					866	0	19592					1564			0	4601	0	0	0									
64619	0	6386	0	0	0	0	7662	386408	285273	0	2708084	0	2480251	101265	192966	1231	135982	17923	20607	0	32950	51885	2083	5575	22923	0	212402	0	1718	
64730	0	0					1080	0	59911					16800			0	5099	0	0	0									
65205	5092	0					2449	85402	221111					0			0	2818	11264	0	0									
65241	0	0					428	0	25550					6500			0	15043	0	0	0									
65513	0	0	0	0	0	0	375	65612	25709	0	407889	0	357152	64000	0	0	0	1010	0	0	0	0	0	0	0	37699	12555	27913	12144	
65559	0	7009					1	0	138022					0			0	47693	0	0	0									
65746	0	0					6476	5000	43308					34030			0	6542	0	0	5063									
65858	0	0					2270	0	567141					31			0	33158	98	0	0									
66015	0	0	0	0	0	0	0	0	79840	143633	243804	0	315199	30000	0	7068	0	0	0	0	0	0	3254	0	66668	0	2850	0	0	
66154	0	0					1022	0	19412					5170			0	11395	0	0	0									
66275	0	0					399	0	35817					3000			0	7031	0	0	0									
66677	0	0					882	0	3970					17235			0	0	0	0	0									
67142	0	0					569	0	35437					6029			0	24990	0	0	0									
67151	0	0					2825	1368	134387					35605			0	48596	0	0	0									
67209	0	0					6338	0	108777					74599			0	207	31022	0	1443									
67254	0	0					0	0	659					0			0	0	0	0	0									
67311	0	0					140190	622121	2920069					136883			270005	267666	2350	0	764525									
67656	0	0					800	32388	50832					6000			21702	14375	0	0	1400									
67870	0	0					913	0	13745					10845			0	0	13	0	0									
68345	0	0					1295	87030	49196					5000			21316	13282	0	0	0									
68448	0	0					0	0	23310					0			0	20289	0	0	0									
68671	0	0					54	0	0					0			0	0	0	0	0									
68756	0	0					1138	0	67999					0			0	17104	0	0	0									
68831	0	0					241	970	27066					0			370	7894	0	0	0									
68840	0	0					863	0	56006					0			0	32150	0	0	0									
68859	0	0					676	0	208552					801			0	131600	20169	0	4304									
68943	0	0					520	0	3157					0			0	791	0	0	0									
69333	0	0					3331	227326	76445					9400			93443	0	0	0	12655									
69678	0	2996					1869	3842	137483					1000			3842	113177	153	0	23150									
70049	0	1999					950	660	62596					0			660	0	0	0	0									
70058	0	0					916	0	44636					5253			0	23228	0	0	0									
70218	0	0					344	0	2433					4000			0	0	0	0	0									
70414	0	0					2662	4444	188218					0			4194	61094	0	0	0									
70638	0	0					310	0	28713					1649			0	24220	0	0	0									
70955	0	0					0	0	0					0			0	0	0	0	0									
71073	0	0					1327	17	60405					26000			0	276	0	0	0									
71318	0	0					3426	66024	134025					20571			35919	3186	0	0	17014									
71457	0	32917					2387	206	90910					18625			206	30179	0	0	19300									
71859	0	0					43	0	4030					0			0	1764	0	0	0									
72258	0	0					0	28843	226762					0			28843	0	0	0	0									
72351	0	0					37	0	29843					0			0	7624	0	0	0									
72454	0	0					254	7848	0					3000			7843	0	0	0	0									
72678	0	0					3796	277969	108563					83639			0	0	0	0	0									
73116	0	0					1931	0	111380					0			0	6300	0	0	0									
73152	0	0					294	0	54862					2000			0	25760	0	0	0									
73554	0	0					926	4644	19058					10479			4644	0	0	0	0									
73956	0	0					117	2428	20424					1550			2428	7175	0	0	0									
74056	0	0					635	4	30670					12674			0	19954	0	0	3410									
74140	0	0					9941	0	500072					152000			0	180639	0	0	82431									
74159	0	0					77	0	6304					873			0	0	0	0	0									
74403	0	16109					3614	1499	141812					41916			0	5522	3962	0	54394									
74449	4515	0					25	4515	0					0			0	0	0	0	0									
75053	0	0					3542	0	225863					67000			0	65564	0	0	0									
75259	0	0					321	0	9396					0			0	1283	4295	0	0									
75446	0	0					2525	2000	165530					35821			0	78796	0	0	201									
75455	0	0					0	0	7398					0			0	0	0	0	0									
75558	0	0					302	0	27480					0			0	903	0	0	0									
75633	0	790387	0	0	0	87	834071	0	15439194	0	95170149	255930	80412341	2685969	0	3105001	0	1760179	8905	1629197	279289	0	496450	0	5039537	0	2019071	0	2219577	
75651	0	0					344	0	9344					0			0	3339	0	0	0									
76135	0	0					195	0	18924					0			0	0	0	0	0									
76153	0	0					461	1270	0					519			770	0	0	0	0									
76443	0	0					1373	0	28407					5839			0	4796	0	0	0									
76854	0	0					1492	0	29119					15000			0	21009	0	0	0									
77150	0	519					49	0	8245					0			0	979	0	0	0									
77253	0	0					1051	13060	41557					10000			60	34855	0	0	0									
77422	0	0					473	0	36186					419			0	0	0	0	0									
77758	0	5024					1137	0	96238					0			0	6088	16	0	13753									
77851	0	0					5021	47503	131583					5205			47503	11719	0	0	27560									
78036	0	5999					0	0	5999					0			0	0	0	0	0									
78157	1000	0					100	2250	0					0			0	0	0	0	0									
78241	0	0					43	0	26875					0			0	10621	0	0	0									
78559	0	0					310	0	14080					0			0	3710	500	0	0									
78858	0	0					4739	3871	234476					57500			0	0	0	0	0									
79042	0	0					183	0	65194					0			0	502	0	13000	68805									
79127	0	0					213	0	15870					2010			0	4988	0	0	0									
79145	0	0					2110	0	19577					23049			0	12375	0	0	0									
79257	0	0					51	0	871					0			0	0	0	0	0									
79855	0	0					2023	1158	15416					10230			1158	0	0	0	983									
80020	0	0					71	0	6410					0			0	2158	0	0	0									
80150	0	0					380	0	193886					115			0	0	119113	0	10000									
80374	0	0					1768	0	3					0			0	0	3	0	0									
80431	0	0					519	0	18691					0			0	2485	0	0	0									
80552	0	0					6	0	3541					0			0	90	0	0	0									
80936	0	0					361	0	11968					4000			0	4938	0	0	1514									
