"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
1557																																							4129	1826	304	0	13623	0	744	0	1262	76228	61360	18	64800	0	635	70	3398	0	11428	200	76228	0	0	1604	0	0	9624	0	23268	38092			0	54905	54270	0	0	0	24	0	11428	
1669																																							27231	6099	29	46376	77427	0	2027	73	11767	261890	215181	407	215588	0	2911	0	0	0	46302	800	261890	0	0	44367	0	0	800	0	49068	166113			0	93772	90861	335	0	0	0	0	46302	
1829																																							4240	4038	296	0	100121	0	3067	0	13791	409110	317766	1260	361468	0	3660	8144	42442	0	47642	390	409110	0	0	42750	0	0	3100	1526	98782	218984			0	277547	273887	1402	0	0	0	0	47642	
1856																																							55636	585	0	0	32300	0	387	0	1915	133280	87055	137	117192	0	1047	98	30000	0	16088	500	133280	0	0	1536	0	0	14282	0	2977	84078			0	43321	42274	-230	85	0	0	0	16088	
2040																																							3516	2559	0	0	57120	0	2428	0	8269	195484	140558	598	172966	0	3647	0	23000	0	22517	480	195483	0	0	17608	0	0	4270	0	26602	113957			0	123549	119902	159	1690	0	0	8810	22517	
2161																																							13815	8566	0	0	24100	86	2135	21	4267	135341	116495	2598	119093	0	745	0	0	0	16248	1000	135341	0	0	13413	0	0	1356	0	25224	91271			0	75900	75155	479	7196	0	0	0	16248	
2376																																							607	9182	0	123275	236967	0	14443	2926	188908	3318314	2032463	55266	2867546	64	30394	0	752256	0	450704	500	3318314	0	0	426510	4797	0	50425	0	120534	1911929			-22474	2767603	2737209	-4257	0	0	27561	0	450768	
2554																																							2981	248	0	0	3773	0	110	17	218	13825	12044	20	12481	0	93	289	417	0	1343	50	13824	0	0	305	0	0	1025	0	3459	8585			0	6282	6189	-37	0	0	0	0	1343	
2732																																							53938	17257	1112	0	133204	0	3803	2262	3520	563205	477302	2771	480073	0	3767	0	0	0	83132	0	563205	0	0	77028	0	0	5789	0	127793	349509			0	351876	348109	315	0	0	0	0	83132	
2750																																							1249	942	0	0	12029	0	264	131	2428	59234	45811	229	52791	0	645	0	6636	0	6443	121	59234	0	0	1166	0	0	5200	0	5213	40598			0	42836	42191	-44	0	0	115	0	6443	
3177																																							106659	8855	465	610	106245	0	12496	1904	37266	1064679	839338	10374	962666	0	3116	4630	112954	0	102013	0	1064679	0	0	42547	0	0	63439	0	197847	641491			-3507	788665	785549	-466	0	0	0	0	102013	
3252																																							0	7345	0	639	75915	0	510	34	4402	181368	152195	247	157442	0	2921	0	5000	0	23926	200	181368	0	0	22821	0	0	300	0	22875	129320			0	94444	91523	605	1000	0	0	0	23926	
3458																																							322	1395	0	2510	10894	0	335	0	720	40726	29420	295	36715	0	320	0	0	0	4011	100	40726	0	0	2755	0	0	1101	0	4261	25159			0	24515	24195	55	355	0	0	7000	4011	
3720																																							23378	4929	0	172	48834	0	4226	1054	8042	228847	189552	1831	195446	0	1701	0	0	0	33401	2400	228847	0	0	12153	0	0	18600	0	33485	156067			0	139913	138212	248	0	0	0	4063	33401	
3971																																							61754	5271	620	0	62863	676	10918	1399	23812	732873	571537	14683	623187	0	11129	12142	36967	0	109686	2	732873	0	0	-67158	0	0	176276	9541	87957	483580			0	553184	542055	566	1822	0	0	0	109686	
4156																																							1127	3643	0	0	33759	0	6972	92	6021	214165	173943	705	191331	0	2000	1783	15500	0	22834	1200	214165	0	0	14910	0	0	6657	201	30622	143321			0	160047	158047	67	2520	0	0	1183	22834	
4231																																							0	8260	0	0	51592	0	864	1812	1049	112574	96791	560	97351	0	818	0	0	0	15223	500	112574	0	0	2929	0	0	12100	0	19380	77412			0	49815	48997	-306	0	0	0	0	15223	
4437																																							10366	3598	0	0	82650	0	4692	0	8726	245195	210860	1327	215769	0	1976	0	1338	0	29426	963	245195	0	0	24088	0	0	3750	0	27085	183775			0	137139	135163	625	0	0	0	2244	29426	
4839																																							15741	6996	0	0	77133	257	5262	818	2890	344084	270028	4149	306166	0	5370	0	22416	0	37918	1875	344084	0	0	21310	0	0	14840	652	51192	218836			0	239705	234335	-107	0	0	0	9573	37918	
5069																																							41195	1111	0	0	34320	0	17360	3780	4294	403137	223346	6399	229745	0	11800	0	0	0	173392	4500	403137	0	0	161561	0	0	4128	0	26579	196767			0	312877	301077	3203	0	0	0	0	173392	
5135																																							35014	6392	0	0	37170	0	5305	323	14192	440061	360703	2281	384405	0	4090	1042	21421	0	55656	651	440061	0	0	30579	0	0	24391	0	59165	301538			0	344713	340623	35	0	0	0	0	55656	
5210																																							33076	13013	0	73507	107977	2040	16887	599	60788	1119606	900547	9895	1023666	0	14762	0	75500	0	95940	4798	1119606	0	0	88847	0	0	5455	1229	39712	860835			0	825252	810490	-3160	0	0	0	37724	95940	
5461																																							35177	14072	0	0	150041	689	10826	2413	9198	524659	470768	3151	473919	0	5731	0	0	0	50740	2059	524659	0	0	43815	0	0	4241	0	167980	302788			0	307974	302243	625	0	0	0	0	50740	
5751																																							988	3135	348	0	41773	0	2122	0	6240	189379	148235	1604	156616	0	1428	1089	6250	0	32763	600	189379	0	0	22065	0	0	8752	101	19165	129070			0	134876	133448	1346	135	0	527	0	32763	
6039																																							11263	5030	0	0	11325	0	1364	2997	1123	86206	77988	222	78210	0	906	0	0	0	7996	469	86206	0	0	1916	0	0	5600	0	25821	52167			0	52410	51504	11	1600	0	0	0	7996	
6141																																							0	8798	0	22364	0	0	151	0	461	58471	52518	82	52600	0	421	0	0	0	5871	400	58471	0	0	1171	0	0	4300	0	15426	37092			0	18568	18147	0	8550	0	0	0	5871	
6329																																							26380	15444	0	0	32241	0	17986	2873	15687	509865	455145	5714	460859	0	5767	0	0	0	49006	2600	509865	0	0	26272	0	0	20000	1098	131715	323430			0	397957	392190	134	5966	0	0	0	49006	
7009																																							6198	655	0	0	307287	0	297	0	6466	603687	537443	6799	544242	0	0	0	0	0	59445	500	603687	179	0	57514	0	0	552	0	67935	469508			0	282605	282605	879	0	0	0	0	59445	
7045																																							3226	3911	0	0	102047	0	2062	40	2334	192200	171907	598	172505	0	1302	0	0	0	19695	100	192200	0	0	16838	0	0	2325	0	21999	149908			0	79882	78580	432	0	0	0	0	19695	
7072																																							132	3327	849	9541	5578	118	5305	505	11909	187835	133178	7435	155613	0	1629	751	15000	0	32222	0	187835	0	0	32211	0	0	0	0	8226	124952			0	145982	144353	11	5467	0	0	0	32222	
7157																																							0	743	0	267	18986	0	124	0	414	45889	40544	354	40898	0	241	0	0	0	4991	200	45889	0	0	4562	0	0	200	0	8767	31777			0	24221	23980	29	1375	0	0	0	4991	
7456																																							5226	1325	0	0	18283	0	549	0	1435	80027	73297	158	73455	0	664	0	0	0	6572	400	80027	0	0	1518	0	0	4600	0	18174	55123			0	53873	53209	54	0	0	0	0	6572	
7634																																							2759	859	0	4	12542	0	465	546	653	60788	52232	160	53092	0	1157	0	700	0	7696	200	60788	0	0	-679	0	0	8060	0	10595	41637			0	44117	42960	115	0	0	0	0	7696	
8033																																							15712	2103	0	0	9374	0	2801	1000	4462	213784	172463	2515	188578	0	1081	0	13600	0	25206	774	213784	0	0	19938	0	0	4475	0	51268	121195			0	179413	178332	19	0	0	0	0	25206	
8462																																							5917	12135	0	0	103738	0	367	0	612	178018	157709	159	157868	0	677	0	0	0	20150	350	178018	0	0	18544	0	0	350	0	70493	87216			0	52376	51699	906	3550	0	0	0	20150	
8631																																							13545	2182	0	0	14129	0	1604	104	2747	68229	60588	583	61171	0	430	0	0	0	7058	500	68229	0	0	5676	0	0	800	0	18804	41784			0	32101	31671	82	2247	0	0	0	7058	
9357																																							43457	9022	87	0	49708	500	394	0	1737	490271	406790	2170	408960	0	3221	26747	0	0	81311	500	490271	0	0	25852	0	0	54660	103764	146904	259886			0	257646	254425	299	430	0	0	0	81311	
9553																																							6138	853	0	28868	28546	0	1122	0	7308	174301	110327	1176	162094	0	1001	0	47091	0	12207	400	174301	0	0	10854	0	0	1700	0	16906	93421			0	102467	101466	-747	0	0	3500	0	12207	
9807																																							43587	11022	0	328685	48968	15	7954	52538	128650	2223467	1672836	11276	1941695	0	29563	0	190000	0	281772	20000	2223467	0	0	203058	0	0	112272	0	65253	1607583			0	1631611	1602048	-53558	0	0	0	67583	281772	
9955																																							20773	1299	0	0	36471	0	1127	0	1864	129876	99927	113	113010	0	1524	0	12970	0	16866	110	129876	0	0	13556	0	0	3023	0	20697	79230			0	69866	68342	177	0	0	0	0	16866	
10250																																							26985	5717	0	0	81942	0	9584	2072	7368	362898	326458	862	327320	0	3813	0	0	0	35578	1500	362898	0	0	2609	0	0	30800	0	70986	255472			0	233043	229230	669	0	0	0	0	35578	
10849																																							28394	3937	0	28109	51018	0	3216	12635	4177	256080	229149	285	229434	0	1493	694	0	0	26646	16	256080	0	0	11605	0	0	15375	0	31201	197948			0	124393	122900	-350	1000	0	0	0	26646	
11145																																							7910	3581	0	0	20360	94	5561	874	6330	207864	173502	1691	187986	0	2229	450	12793	0	19878	1000	207864	0	0	9711	0	0	9000	0	36961	136541			0	164933	162704	167	0	0	0	0	19878	
11275																																							65417	12030	36	68313	5327	0	16722	5151	65754	1520618	1143321	16204	1374964	0	15799	3939	174335	0	145654	1	1520618	0	0	58132	607	0	87518	112651	213976	929345			0	1178101	1162302	3	2369	0	0	41104	145654	
11640																																							11321	16206	0	0	101184	0	4582	0	18019	371722	270158	2311	329969	0	2919	0	57500	0	41753	650	371722	0	0	6951	0	0	33600	0	69106	201052			0	223329	220410	552	0	0	0	0	41753	
11837																																							634	1300	0	0	44879	0	553	690	2684	97827	69447	235	84682	0	417	0	15000	0	13145	314	97827	0	0	1105	0	0	11686	0	7927	61520			0	47504	47087	40	0	0	0	0	13145	
12030																																							21778	18930	0	3288	16596	0	3497	2237	12906	330218	275412	2555	277967	0	7780	0	0	0	52251	300	330218	0	0	51542	0	0	300	0	70145	205267			0	255719	247939	109	3047	0	0	0	52251	
12142																																							3055	6181	0	727	73870	0	5492	52	8070	211070	184754	2897	189651	0	1517	0	2000	0	21419	1250	211070	0	0	8097	0	0	13250	0	51751	133003			0	112315	110798	-1178	2825	0	0	0	21419	
12179																																							3459	1637	0	71	957	0	1314	38	2820	38846	29424	408	31130	0	261	0	1298	0	7716	0	38846	0	0	7712	0	0	0	0	4037	25387			0	28811	28550	4	0	0	0	0	7716	
12311	440190	619201	232856	3157688	10734448	0	617397	24910	3083056	70015300	994980	63620277	383348	588155	623021	5462181	680394	6011675	39999	70015300	305532	209213	274962	451066	0	5818741	675636		0	49638454	49050299	-122027	0	567736	6395023	403075	0	403075				3157688	10734448						54819698						5462181					305532	209213						7957142	46862556							0	0	483000	567736		
12647																																							1500	13211	0	17158	0	0	3673	684	1069	99510	87673	251	87924	0	1023	0	0	0	11586	125	99510	0	0	2174	0	0	9287	0	19147	68526			0	63238	62215	0	0	0	0	0	11586	
12656																																							5	669	0	950	0	0	192	208	205	16051	14346	29	14375	0	263	0	0	0	1676	72	16051	0	0	1216	0	0	388	0	2298	12048			0	10702	10439	0	3383	0	0	0	1676	
12937																																							30694	2219	0	0	2000	0	11113	0	1255	199941	164811	3041	167852	0	1842	0	0	0	32089	750	199941	0	0	26089	0	0	5250	0	43436	121375			0	154502	152660	0	0	0	0	0	32089	
12946																																							1690	21202	2050	0	187947	32	23807	4902	24121	1258458	1120052	9513	1130405	0	14513	16399	840	0	128053	1	1258458	0	0	70220	7542	0	55742	7410	145395	974657			0	951144	936631	2090	24725	0	0	0	128053	
12955																																							25681	1455	0	225	2	0	2856	0	702	142539	126677	239	128764	0	1319	0	1848	0	13775	1567	142539	0	0	2975	0	0	9233	2262	31683	94995			0	110675	109356	0	0	0	0	0	13775	
13103																																							19748	16646	5989	0	279185	0	16698	0	29939	1696184	1335569	25490	1468985	5340	12387	6628	107926	0	221859	500	1696184	0	0	182759	0	0	34019	611	69601	1265968			0	1333119	1320732	4581	8	0	0	0	227199	
13251																																							10700	2839	0	0	1501	0	66	35	986	39644	34877	242	35119	0	500	0	0	0	4526	25	39645	0	0	2516	0	0	1975	0	6269	28608			0	23966	23466	10	51	0	0	0	4526	
13457																																							6665	487	0	0	5019	0	7	0	1696	24459	18181	118	18299	0	184	0	0	0	6160	50	24459	0	0	5932	0	0	152	0	3119	15062			0	10769	10585	26	0	0	0	0	6160	
14052																																							6210	971	0	0	5203	0	1388	158	2058	57542	49186	125	50311	0	610	0	1000	0	7231	1000	57542	0	0	4521	0	0	1688	0	13779	35407			0	41455	40845	22	709	0	0	0	7231	
14155																																							2280	5217	0	0	12615	0	7928	532	7050	167828	144090	743	150383	0	2054	0	3450	0	17445	176	167828	0	0	16993	0	0	160	0	67291	76799			0	134055	132001	116	205	0	2100	0	17445	
14650																																							4458	1249	0	2606	18	0	229	0	1767	31750	27383	779	28162	0	450	90	0	0	3588	200	31750	0	0	3087	0	0	300	0	10547	16836			0	20878	20428	1	905	0	0	0	3588	
14753																																							3194	1275	0	12055	2889	0	138	0	827	43752	38313	367	39280	0	486	0	0	0	4472	300	43752	0	0	1853	0	977	1277	0	12418	25895			0	23779	23293	65	81	0	600	0	4472	
14865																																							11875	9411	62	4252	11596	0	9049	1059	11287	340731	302199	2347	304546	0	3206	0	0	0	36185	730	340731	0	0	22709	0	0	12631	0	74283	227916			0	285346	282140	115	0	0	0	0	36185	
14977																																							3552	569	0	4	4750	0	1857	0	1074	48992	33827	133	40668	0	408	0	6708	0	8324	0	48992	0	0	8241	0	0	0	0	4292	29535			0	37414	37006	83	180	0	0	0	8324	
16551																																							2520	4998	2505	21122	39818	765	6888	1262	8210	321134	274849	526	289838	0	2448	2433	12891	0	31296	175	321134	0	0	17352	0	0	13075	0	50812	224037			0	233061	230613	694	0	0	1572	0	31296	
16748																																							4448	1947	364	9842	7726	0	2526	0	1753	74375	65938	506	66444	0	599	0	0	0	7931	400	74375	0	0	4818	0	0	2600	86	18188	47750			0	46282	45683	113	0	0	0	0	7931	
16953																																							7105	1205	0	4455	9535	0	98	0	301	36577	31444	32	31476	0	130	0	0	0	5101	100	36577	0	0	1816	0	0	3150	0	9037	22407			0	14008	13878	35	0	0	0	0	5101	
17110																																							20625	4961	0	100	17591	0	1269	0	2833	111482	87746	4157	91903	0	279	0	0	0	19579	300	111482	0	0	12293	0	0	6986	0	0	87746			0	64382	64103	0	0	0	0	0	19579	
17147																																							22764	84484	15665	610954	595320	0	82065	14809	280473	6174753	4857996	30050	5332854	0	62861	204928	238090	0	841899	10871	6174753	0	0	194126	2494	125	637892	1943	1154312	3703684			0	4321715	4258854	-1115	0	0	52896	153822	841899	
17259																																							5418	1105	0	560	15078	0	2058	0	2543	63781	52259	1858	57999	0	226	0	3000	0	5782	769	63781	0	0	3976	0	0	769	0	7891	44368			0	37245	37019	268	0	0	882	0	5782	
17464																																							77823	47007	9279	143363	296139	0	42106	3872	141802	2462765	2085413	53689	2139102	0	26623	78610	0	0	323663	540	2462765	0	0	74081	429	0	325537	2824	291110	1794303			-79073	1645861	1619238	2578	273	0	0	0	323663	
17950																																							6225	6063	0	0	185632	0	5502	294	4501	393029	350462	2466	355428	0	3508	1695	0	0	37601	725	393029	0	0	22289	0	0	13050	620	58326	292136			0	186005	182497	1537	0	0	2500	0	37601	
17978																																							3802	3577	0	164415	0	0	6407	3324	7191	320330	204620	369	212530	0	2505	0	7541	0	107800	0	320330	0	0	107800	0	0	0	0	5397	199223			0	134119	131614	0	0	0	0	0	107800	
18050																																							11945	8683	179	24373	156425	0	11444	12	8921	490111	431111	2086	438289	0	3916	0	5092	0	51822	1214	490111	0	0	40797	0	0	7671	691	152644	278467			0	271354	267438	2140	0	0	0	0	51822	
18135																																							298	12262	0	24162	92781	0	14080	435	7572	262783	209168	637	241564	0	1174	0	16400	0	21219	456	262783	0	0	14812	0	0	6056	260	80975	128192			0	91607	90433	-105	20500	0	0	15359	21219	
18377																																							15290	53	0	0	9981	0	1065	0	385	55650	50187	275	51062	0	151	0	600	0	4588	0	55650	0	0	4443	0	0	0	0	0	50187			0	29027	28876	145	0	0	0	0	4588	
18827																																							66837	24366	5307	0	154060	1611	20023	2863	32139	984277	867378	12501	879879	0	5211	0	0	0	104398	528	984277	0	0	40888	0	0	64749	0	245330	622048			0	682282	677071	-1767	0	0	0	0	104398	
18836																																							5817	1768	0	0	17790	0	3940	2585	6068	148013	127801	1729	132111	0	1552	0	2581	0	15902	180	148013	0	0	14033	0	0	1676	0	24705	103096			0	111597	110045	13	0	0	0	0	15902	
18854																																							69314	6441	1653	0	0	0	4907	576	5493	500764	446613	4373	450986	0	5444	0	0	0	49778	40	500764	0	0	35678	0	0	14060	0	109088	337525			0	417824	412380	0	0	0	0	0	49778	
19356																																							25	1675	0	0	35589	0	817	0	1837	79739	68858	368	71037	0	887	0	1811	0	8702	2025	79739	0	0	3522	0	0	3200	0	15771	53087			0	39058	38171	-45	1625	0	0	0	8702	
19730																																							134650	42428	3104	3808	202516	0	59728	21153	94130	2408923	2128630	17147	2163477	0	22933	0	15000	0	245446	4083	2408923	2628	2700	42524	0	0	197804	10390	691846	1436784			0	1853105	1830172	1035	4216	0	0	0	245446	
19936																																							50415	2959	0	20595	13276	0	4922	194	5975	249877	219891	882	225773	0	3085	0	5000	0	24104	420	249877	0	0	11149	0	0	12406	0	47843	172048			0	154626	151541	129	0	0	0	0	24104	
19972																																							23750	1712	0	22735	0	0	349	138	3547	93601	75469	1024	76493	0	400	0	0	0	17108	0	93601	0	0	17108	0	0	0	0	0	75469			0	41770	41370	0	0	0	0	0	17108	
20053																																							7099	814	0	0	9281	0	369	23	2807	90039	78941	197	79138	0	1141	0	0	0	10901	150	90039	0	0	4698	0	0	6053	0	18045	60896			0	69903	68762	0	884	0	0	0	10901	
20512																																							350	2870	0	984	36023	0	647	82	1551	90540	78425	1824	80249	0	542	0	0	0	10291	410	90540	0	0	10006	0	0	775	0	19183	59242			0	47315	46773	-900	1260	0	0	0	10291	
20633																																							311	13790	0	0	77637	0	6423	13602	10294	294871	256349	2620	264969	0	3239	0	6000	0	29902	1106	294871	0	0	26034	0	0	2816	0	32035	224314			0	176053	172814	-54	0	0	0	0	29902	
20857																																							60200	2750	0	0	114340	0	1060	0	2142	270457	245531	350	249730	0	738	142	3849	0	20727	200	270457	0	0	6597	0	0	11300	0	164836	80695			0	68161	67423	2630	22400	0	0	0	20727	
21256																																							4068	168	0	0	919	0	53	223	644	9996	8837	6	8843	0	127	0	0	0	1153	105	9996	0	0	534	0	0	495	0	2683	6154			0	3902	3775	19	146	0	0	0	1153	
21359																																							6002	1610	334	232	10373	0	291	119	912	48454	42824	61	43048	0	244	0	163	0	5406	550	48454	0	0	1364	0	0	3350	0	10697	32127			0	28825	28581	142	0	0	0	0	5406	
21630																																							2875	2908	0	0	35603	0	4108	157	849	111452	97438	349	99492	0	763	0	1705	0	11960	281	111452	0	0	5267	0	0	4919	70	22396	75042			0	62545	61782	1493	3100	0	0	0	11960	
21658																																							6460	3577	0	0	46043	0	1301	0	4355	159189	142371	1443	143814	0	1611	0	0	0	15375	100	159189	0	0	10887	0	0	4157	0	19172	123199			0	95829	94218	231	3235	0	0	0	15375	
22048																																							2979	4789	0	0	34480	0	3694	1705	7787	195717	161008	1370	177243	0	1757	0	14366	0	18474	1000	195717	0	0	11064	0	0	6400	0	32775	128233			0	142040	140283	10	0	0	0	499	18474	
22543																																							13040	2163	0	0	5341	0	2683	34	1460	107050	92214	169	92383	0	725	0	0	0	14667	602	107050	0	0	8479	0	0	5698	0	25099	67115			0	68635	67910	-112	14419	0	0	0	14667	
22552																																							667	600	0	850	5341	0	2809	0	2232	99949	78033	437	91395	0	1174	0	4000	0	8554	100	99949	0	0	2893	0	0	5500	0	13898	64135			0	88624	87450	61	0	0	8925	0	8554	
22730																																							11288	3074	0	0	55259	0	3466	129	3917	159461	140236	476	145450	0	767	0	0	0	14011	250	159461	0	0	13204	0	0	300	0	45105	95131			0	83095	82328	257	0	0	693	4045	14011	
22936																																							35333	2309	0	0	21573	0	3407	5735	7960	174070	154769	589	155358	0	1424	0	0	0	18712	725	174070	0	0	-3501	0	0	21432	0	47940	106829			0	96777	95353	56	2400	0	0	0	18712	
23045																																							4039	577	0	683	21527	0	371	0	514	40403	31119	74	33193	0	170	0	2000	0	7209	2214	40402	0	0	2391	0	0	2840	0	3864	27255			0	12862	12692	-236	0	0	0	0	7209	
23456																																							508	1409	0	0	26429	0	2322	376	1257	106903	93300	366	93732	0	1095	0	66	0	13171	126	106903	0	0	12135	0	0	336	0	12367	80933			0	75577	74482	574	120	0	0	0	13171	
23504																																							44962	60916	9011	220233	637470	0	39904	0	117994	3507092	2934728	27587	3101315	119	20187	95472	112842	0	405658	600	3507092	0	0	140080	0	0	270595	0	1075061	1859667			0	2301317	2281130	-5617	0	0	0	26158	405777	
