"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
12647																																							8221	14559	1147	25328	0	0	4528	413	1201	157714	139461	343	139804	0	1049	0	0	0	17910	250	157714	0	0	604	0	0	17056	366	39052	100409			0	103000	101951	0	0	0	0	0	17910	
12656																																							1489	964	0	1150	0	0	172	74	169	17006	15210	22	15232	0	233	0	0	0	1774	72	17006	0	0	1314	0	0	388	0	3979	11231			0	11712	11479	0	1509	0	0	0	1774	
12937																																							29145	1575	0	0	0	0	10875	0	927	182014	145523	2758	148281	0	2092	0	0	0	33733	750	182014	0	0	27733	0	0	5250	0	41308	104215			0	141584	139492	0	0	0	0	0	33733	
12946																																							14376	21484	1577	0	236107	32	23264	2355	25549	1356862	1170214	12474	1211724	0	17894	16399	29036	0	145138	1	1356862	0	0	82921	12022	0	59756	2761	154894	1015320			0	1018830	1000936	2460	0	0	0	0	145138	
13103																																							22289	21218	5225	0	318732	0	16741	2029	29169	2002670	1591993	36524	1746059	7155	14536	6773	117542	0	249456	500	2002670	0	0	205930	0	0	34019	698	217286	1374707			0	1594324	1579788	9007	8	0	0	0	256611	
13251																																							11506	2760	0	0	2076	0	130	75	1052	43877	38881	178	39059	0	621	0	0	0	4818	25	43877	0	0	2821	0	0	1975	0	7059	31822			0	26029	25408	-3	870	0	0	0	4818	
13457																																							6685	570	0	0	6608	0	7	0	1483	25054	18747	112	18859	0	214	0	0	0	6195	50	25054	0	0	286	0	0	5852	0	4126	14621			0	9915	9701	7	0	0	0	0	6195	
14052																																							5753	1022	0	0	6758	0	1333	158	2046	59697	52834	113	52947	0	492	0	0	0	6750	1000	59697	0	0	4067	0	0	1688	0	14743	38091			0	42530	42038	-5	589	0	0	0	6750	
14155																																							2223	5363	0	0	12843	0	7202	130	7457	200868	170144	654	181473	0	2323	0	2250	0	19395	176	200868	0	0	18921	0	0	160	183	20419	149725			0	167790	165467	138	0	0	8425	0	19395	
14650																																							2641	1609	0	3608	15	0	248	100	1956	32980	28441	382	28823	0	547	90	0	0	4157	200	32980	0	0	3657	0	0	300	0	9259	19182			0	21579	21032	0	1681	0	0	0	4157	
14753																																							4165	2913	0	9308	4797	0	113	0	749	45145	40155	136	40291	0	467	0	0	0	4854	300	45145	0	0	2282	0	977	1277	0	13801	26354			0	23516	23049	18	51	0	0	0	4854	
14865																																							9646	21964	242	3336	17233	0	9237	1023	11133	395669	352635	3018	355653	0	4087	0	0	0	40016	730	395669	0	0	26602	0	0	12631	0	85375	267260			0	325942	321855	53	0	0	0	0	40016	
14977																																							3267	853	0	0	2092	0	1772	0	763	50202	37707	76	41431	0	509	0	3648	0	8771	0	50202	0	0	8774	0	0	0	0	6251	31455			0	41735	41226	-3	229	0	0	0	8771	
16551																																							1859	8941	2113	27066	34390	693	6625	861	8215	320113	278960	561	284521	0	3188	2433	5000	0	35592	175	320113	0	0	21221	0	0	13075	0	57676	221284			0	230105	226917	1121	0	0	0	0	35592	
16748																																							9696	1676	316	15929	8172	0	2328	104	2823	83608	74523	575	75098	0	719	0	0	0	8510	400	83608	0	0	5455	0	0	2600	0	21529	52994			0	43283	42564	55	0	0	0	0	8510	
17110																																							22091	3869	0	100	48582	0	1240	0	3772	147632	117155	8338	125493	0	279	0	0	0	22139	300	147632	0	0	14853	0	0	6986	0	0	117155			0	68257	67978	0	0	0	0	0	22139	
17147																																							43650	142650	20681	600565	706841	0	91437	11893	305395	7763966	6047608	40193	6664204	0	70471	291739	313911	0	1099762	10871	7763966	0	0	296294	2406	125	796302	4036	1428741	4618867			0	5613144	5542673	-3830	0	0	134608	127884	1099762	
17259																																							6405	868	0	2176	11983	0	1793	215	2782	62612	48124	1660	56858	0	181	0	2000	0	5754	769	62612	0	0	4095	0	0	769	0	10149	37975			0	36571	36390	121	0	0	5074	0	5754	
17464																																							293654	58019	49715	56504	415734	0	45994	1131	110023	3326699	2751824	56828	2808652	0	0	231506	0	0	518047	496301	3326699	0	0	3050	0	0	18000	5624	369996	2381828			0	2058521	2058521	696	274	0	0	0	518047	
17950																																							12295	6656	1413	0	199436	0	6296	468	5364	466102	417201	2297	419498	0	3850	2531	0	0	46604	725	466102	0	0	21901	0	0	22737	486	74218	342983			0	235007	231157	1241	0	0	0	0	46604	
17978																																							5749	4119	0	156837	0	0	6354	2019	6795	309918	193379	162	197402	0	2145	0	3861	0	112516	0	309918	0	0	112516	0	0	0	0	5088	188291			0	130190	128045	0	0	0	0	0	112516	
18050																																							22373	9447	8	20656	156828	0	10973	437	9259	534598	475830	2390	478258	0	4578	0	38	0	56340	1214	534598	0	0	46521	0	0	7671	1255	164160	311670			0	307940	303362	934	0	0	0	0	56340	
18135																																							229	4318	0	15167	126446	0	12485	263	7327	291960	237526	673	267510	0	1126	0	11900	0	24450	456	291960	0	0	18807	0	0	6056	640	88257	149269			0	84711	83585	-869	41500	0	0	17411	24450	
18827																																							82500	19492	4268	0	117379	1584	23773	1212	39948	1179586	1016546	12179	1052825	0	7424	9087	24100	0	126761	528	1179586	0	0	29404	0	0	97791	0	292732	723814			0	887767	880343	-962	0	0	0	0	126761	
18836																																							6908	1898	0	0	12677	0	3906	1799	5863	150758	129129	1828	133768	0	1234	0	2811	0	16990	180	150758	0	0	15129	0	0	1676	0	29665	99464			0	118941	117707	5	0	0	0	0	16990	
18854																																							99912	6136	1293	0	0	0	6247	100	5409	659695	588943	3172	592115	0	7405	0	0	0	67580	40	659695	0	0	53480	0	0	14060	206	131663	457280			0	547797	540392	0	0	0	0	0	67580	
19356																																							21	2647	0	0	24125	0	778	0	1866	83365	72596	79	74353	0	864	0	1678	0	9012	2025	83365	0	0	3823	0	0	3200	0	17490	55106			0	53257	52393	-36	1535	0	0	0	9012	
19936																																							57510	2406	0	22717	32941	0	4621	200	8318	288987	253461	1053	262423	0	3341	0	7909	0	26564	420	288987	0	0	12621	0	0	13580	0	52677	200784			0	163615	160274	-57	0	0	0	0	26564	
19972																																							22287	883	0	24098	0	0	374	0	3791	93168	73129	1151	74280	0	400	0	0	0	18888	0	93168	0	0	18888	0	0	0	0	146	72983			0	42135	41735	0	0	0	0	0	18888	
20053																																							306	2966	0	0	12832	0	385	11	2683	95218	82553	248	82801	0	1293	0	0	0	12417	150	95218	0	0	6238	0	0	6053	0	20399	62154			0	76964	75671	-24	364	0	0	0	12417	
20633																																							6101	4414	0	0	61859	0	6110	13047	11875	293235	247248	3263	262594	0	3089	0	12083	0	30641	1106	293235	0	0	27022	0	0	2816	0	26989	220259			0	192766	189677	-303	152	0	0	0	30641	
20857																																							2393	3037	0	0	71928	0	1096	0	2152	145849	109175	126	129343	0	727	142	4742	0	16506	200	145849	0	0	512	0	0	13800	0	32161	77014			0	65828	65101	1994	0	0	15300	0	16506	
21256																																							3766	175	0	0	2146	0	44	186	401	10670	9480	1	9481	0	87	0	0	0	1189	105	10670	0	0	601	0	0	495	0	2544	6936			0	3578	3491	-12	461	0	0	0	1189	
21359																																							7343	1612	260	234	8599	0	288	0	945	51941	46072	86	46246	0	334	0	88	0	5695	550	51941	0	0	1708	0	0	3350	0	10951	35121			0	32994	32660	87	0	0	0	0	5695	
21630																																							6493	4343	0	0	25192	0	3771	0	823	100403	88508	243	88911	0	878	0	160	0	11492	281	100403	0	0	5481	0	0	5019	0	22013	66495			0	60659	59781	711	0	0	0	0	11492	
21658																																							6817	1952	0	0	27261	0	1845	0	4208	164974	144316	1465	149016	0	1688	0	3235	0	15958	100	164974	0	0	11659	0	0	4157	0	19954	124362			0	122544	120856	42	2035	0	0	0	15958	
22048																																							778	4196	0	0	42681	0	4247	56	7980	215944	181334	1340	196158	0	1905	0	13484	0	19786	1000	215944	0	0	12431	0	0	6400	0	35911	145423			0	157911	156006	-45	0	0	0	0	19786	
22543																																							4409	3376	0	0	3445	0	2586	0	1254	124328	102303	283	110686	0	689	0	8100	0	13642	602	124328	0	0	7355	0	0	5698	1353	27876	74427			0	104810	104121	-13	3784	0	0	0	13642	
22552																																							2869	953	0	644	2154	0	2704	135	2044	99540	74136	565	90691	0	1300	0	4000	0	8849	100	99540	0	0	2821	0	0	5900	0	15105	59030			0	89337	88037	28	0	0	11990	0	8849	
22730																																							17765	4763	0	0	79117	0	3327	90	4564	186344	163467	599	171805	0	1085	0	0	0	14539	250	186344	0	0	14027	0	0	300	0	60803	102664			0	77727	76642	-38	76	0	0	7739	14539	
22936																																							9768	2173	0	0	37900	0	3425	2463	7620	182387	160007	483	162490	0	1190	0	2000	0	19897	725	182387	0	0	-2084	0	0	21457	0	53430	106577			0	118328	117138	-201	1900	0	0	0	19897	
23456																																							444	2321	0	368	28428	0	2110	781	1284	116362	101152	318	102030	0	982	0	167	0	14332	126	116362	0	0	13431	0	0	336	0	15222	85930			0	81608	80626	439	0	0	393	0	14332	
23504																																							22957	62182	5510	203907	835992	0	35048	0	180881	4221192	3077698	31525	3723928	119	27544	105950	563974	0	497145	600	4221192	0	0	197182	0	0	310094	0	1177401	1900297			0	2796309	2768765	-10731	0	0	50000	731	497264	
23643																																							5665	965	0	0	76771	0	1520	520	6064	203439	171493	334	184077	0	1321	0	0	0	19362	200	203439	0	0	17548	0	0	2300	0	34072	137422			0	113180	111859	-686	75	0	12250	0	19362	
23755																																							9145	1201	1135	0	48132	0	6260	0	3543	197727	178407	967	179374	0	1495	0	0	0	18353	110	197727	0	0	13322	0	0	4615	0	44488	133919			0	127069	125574	306	2737	0	0	0	18353	
24006																																							51658	7457	559	389416	111857	0	12959	977	38620	1424783	1169454	5871	1232455	20	5150	6106	57130	0	192308	0	1424783	0	0	109304	0	0	102481	0	137696	1031758			-14262	808953	803803	-5215	1371	0	0	0	192328	
24378																																							8893	699	0	0	9429	0	1835	126	902	65283	57890	114	58004	0	193	0	0	0	7279	0	65283	0	0	7246	0	0	0	0	7474	50416			0	41919	41726	33	1673	0	0	0	7279	
24453																																							44407	3085	502	0	9362	0	15213	465	4752	290715	234790	880	255837	0	2982	2150	20167	0	34878	929	290715	0	0	3983	0	0	29926	1242	36435	198355			0	212377	209395	40	142	0	0	0	34878	
24659																																							18134	1447	0	4805	0	0	747	25	394	62192	56137	172	56309	0	423	0	0	0	5883	50	62192	0	0	1883	0	0	3950	0	12678	43459			0	32413	31990	0	4650	0	0	0	5883	
24668																																							27140	11852	320	0	331349	0	19141	0	15118	1409079	1258962	2542	1263128	0	10560	328	0	0	145951	625	1409079	0	0	43700	0	0	101310	815	161191	1097771			0	1013576	1003016	316	0	0	0	1624	145951	
24949																																							48623	9917	1072	0	61611	0	5313	2298	21832	391194	331796	3358	339914	0	5599	0	0	0	51280	1800	391194	0	0	16536	0	0	33223	473	87488	244308			0	245284	239685	-279	370	0	0	4760	51280	
25357																																							8879	6139	2172	38722	23292	0	6215	403	7831	411522	342778	789	368567	0	2549	2725	25000	0	42955	1608	411522	0	0	4529	0	0	36907	0	48269	294509			0	304259	301710	-89	13434	0	0	0	42955	
25647																																							12466	151	0	0	3120	0	815	629	746	99708	90061	781	90842	0	1461	0	0	0	8866	12	99708	0	0	-11691	0	0	20579	0	11682	78379			0	83242	81781	-34	0	0	0	0	8866	
