"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDJ448	RCFDJ449	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONJ448	RCONJ449	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
	REPOSSESSED PERSONAL PROPERTY	HISTCL COST OF ALL OTH AVL-FOR-SALE	NET DEFERRED TAX ASSETS	OTHER ASSETS	PREPAID EXPENSES	ALL OTHER ASSETS	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	INT-ONLY STRIPS RCVBL ON:MORTG LOANS	INT-ONLY STRPS RCVBL ON:OT FIN ASSTS	ACCRUED INTEREST RECEIVABLE	DERIVATIVES W/POSITIVE FAIR VALUE	RETAINED INT IN ACCURED INTEREST	FDIC LOSS-SHARING INDEMINIFICATION A	PREPAID DEPOSIT INSURANCE ASSESSMENT	LIFE INS ASSET GNRL ACCNT	LIFE INS ASSET SEPARATE ACCNT	LIFE INS ASSET HYBRID ACCNT	REPOSSESSED PERSONAL PROPERTY	HISTCL COST OF ALL OTH AVL-FOR-SALE	NET DEFERRED TAX ASSETS	OTHER ASSETS	PREPAID EXPENSES	ALL OTHER ASSETS	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	INT-ONLY STRIPS RCVBL ON:MORTG LOANS	INT-ONLY STRPS RCVBL ON:OT FIN ASSTS	ACCRUED INTEREST RECEIVABLE	DERIVATIVES W/POSITIVE FAIR VALUE	RETAINED INT IN ACCURED INTEREST	FDIC LOSS-SHARING INDEMINIFICATION A	PREPAID DEPOSIT INSURANCE ASSESSMENT	LIFE INS ASSET GNRL ACCNT	LIFE INS ASSET SEPARATE ACCNT	LIFE INS ASSET HYBRID ACCNT	1ST ITM AMT FOR OTH AS OV25% OF 2160	2ND ITM AMT FOR OTH AS OV25% OF 2160	3RD ITM AMT FOR OTH AS OV25% OF 2160	
391977																CONF				0	852	5228	32401	694	2006	0	0	0	0	0	2011	0	0	0	CONF	17390	2305	2609				
392152																CONF				0	222	0	420	17	66	0	0	0	0	0	132	0	0	0	CONF	0	0	0				
392255																CONF				0	328	0	1584	44	220	0	0	0	0	0	590	0	0	0	CONF	446	0	0				
392778																CONF				0	705	0	9462	0	641	0	0	0	0	0	1090	0	0	404	CONF	7026	0	0				
393252																CONF				0	21	0	1212	0	163	0	0	0	0	0	1028	0	0	0	CONF	0	0	0				
393355																CONF				0	197	7	1175	113	597	64	0	0	0	0	374	0	0	0	CONF	0	0	0	Interest purchased on securities			
393757																CONF				0	486	0	1097	52	111	0	0	0	0	0	500	0	0	0	CONF	0	0	0				
393850																CONF				0	792	0	1760	17	505	0	0	0	0	0	463	1	0	0	CONF	0	0	0				
393953																CONF				0	261	0	3548	228	1455	260	0	0	0	0	1832	0	0	0	CONF	0	0	0	Proof Suspense			
394156																CONF				0	583	0	1638	41	315	0	0	0	0	0	470	0	0	0	CONF	270	0	0				
394259																CONF				17	2526	0	7663	104	792	37	0	0	0	0	3233	0	0	0	CONF	1112	0	0	Software			
394352																CONF				0	178	0	829	82	139	0	0	0	0	0	512	0	0	0	CONF	0	0	0				
395238	0	78100	2031	605343	0	189167	0	0	0	0	0	81299	0	0	0	CONF	167738	30120	56888		78100														CONF							
395256																CONF				0	0	0	344	0	101	0	0	0	0	0	243	0	0	0	CONF	0	0	0				
395274																CONF				0	526	267	3098	224	556	0	0	0	0	0	283	0	0	0	CONF	1466	0	0				
395779																CONF				0	634	0	1751	85	295	0	0	0	0	0	215	0	0	0	CONF	404	0	203				
395836																CONF				0	4479	2990	21748	308	1293	0	0	0	0	0	2534	0	0	0	CONF	10452	0	0				
396057																CONF				0	159	10	1186	53	292	0	0	0	0	0	326	0	0	0	CONF	399	0	0				
396244																CONF				0	623	0	2205	0	500	0	0	0	0	0	1082	0	0	0	CONF	0	0	0				
396253																CONF				0	1175	0	2961	148	813	0	0	0	0	0	973	0	0	0	CONF	0	0	0				
396356																CONF				0	27	0	603	16	183	17	59	0	0	0	141	0	0	0	CONF	252	0	0	Ienc Federal Agency securities	Ienc Municipal securities		
396954																CONF				0	345	0	2996	77	464	0	0	0	0	0	876	0	0	0	CONF	1311	0	0				
397175																CONF				0	5683	4896	74888	0	42562	0	0	0	0	0	2769	0	0	38989	CONF	8992	0	9986				
397456																CONF				0	43	0	715	188	370	0	0	0	0	0	302	0	0	0	CONF	0	0	0				
397531																CONF				0	1924	8977	25829	0	13197	5206	3572	0	0	0	1276	0	0	0	CONF	455	0	0	ACCTS REC - TRUST RELATED	DIRECTORS & OFFICERS DEFERRED		
397540																CONF				0	4621	6440	22020	0	4623	0	0	0	0	0	3755	0	0	0	CONF	2581	0	0				
397559																CONF				0	2094	0	4187	729	765	27	0	0	0	0	1328	0	0	0	CONF	0	0	0	Other Recievables			
397755																CONF				0	1028	152	4533	62	336	0	0	0	0	0	676	0	0	0	CONF	2341	0	0				
397858																CONF				0	0	0	689	45	128	0	0	0	0	0	370	0	0	0	CONF	191	0	0				
398051																CONF				0	762	0	3794	192	1277	838	61	0	0	0	588	0	0	0	CONF	1167	0	0	Brokered CDs	Federal Tax Receivable		
398248																CONF				0	1570	0	6510	3271	3565	3	0	0	0	0	1375	0	0	0	CONF	0	0	0	NET AMORTIZED SOFTWARE			
398350																CONF				0	8935	28264	87693	0	44795	36223	0	0	0	0	5699	0	0	0	CONF	0	0	0	Income taxes receivable	12		
398631																CONF				0	287	0	1176	276	474	0	0	0	0	0	415	0	0	0	CONF	0	0	0				
398668																CONF				0	33676	0	175314	0	137031	51892	41495	40000	0	0	4607	0	0	0	CONF	0	0	0	Accounts Receivable	Receivable from affiliates	Dec. 31 principal of matured investment security	
398837																CONF				0	624	303	4299	218	586	0	0	0	0	0	726	0	0	0	CONF	2060	0	0				
399357																CONF				35	8	109	633	24	92	11	0	0	0	0	424	0	0	0	CONF	0	0	0	Computer Software			
399517																CONF				0	5649	0	41956	1660	4119	0	0	0	0	0	6516	0	0	0	CONF	14138	3874	7660				
399731																CONF				0	0	0	784	0	0	0	0	0	0	338	446	0	0	0	CONF	0	0	0				
399973																CONF				0	0	0	2396	218	1813	714	880	0	0	0	583	0	0	0	CONF	0	0	0	Other Investment (Jumbo CD)	Other Investment (FHLB Stock)		
400057																CONF				1	325	0	4618	278	425	0	0	0	0	0	864	0	0	0	CONF	3004	0	0				
400141																CONF				0	1071	0	3460	132	335	0	0	0	0	0	2054	0	0	0	CONF	0	0	0				
400365																CONF				0	493	0	4373	133	481	39	0	0	0	0	391	0	0	0	CONF	2651	357	0	receviables			
400552																CONF				0	71	0	346	0	29	0	0	0	0	0	246	0	0	0	CONF	0	0	0				
400767																CONF				0	60	0	2184	148	266	118	0	0	0	0	300	0	0	0	CONF	1558	0	0	Wendover Building Receivable			
400945																CONF				0	442	0	7386	0	841	0	0	0	0	0	639	0	0	0	CONF	4317	0	1147				
401072																CONF				0	0	574	3735	0	632	0	0	0	0	0	317	0	0	0	CONF	2212	0	0				
401148																CONF				0	2571	8792	30982	1263	3044	793	0	0	0	0	2756	0	0	0	CONF	10370	0	3449	Federal Tax Receivable			
401447																CONF				0	104	104	600	50	188	0	0	0	0	0	204	0	0	0	CONF	0	0	0				
401559																CONF				0	377	57	3604	0	881	525	0	0	0	0	387	0	0	0	CONF	1902	0	0	Tax Increment Financing Asset			
401755																CONF				0	290	0	1325	0	327	0	0	0	0	0	708	0	0	0	CONF	0	0	0				
401906																CONF				69	5641	0	20506	906	2027	0	0	0	0	0	1516	0	0	0	CONF	11322	0	0				
401951																CONF				0	49	0	214	0	71	0	0	0	0	0	94	0	0	0	CONF	0	0	0				
402462																CONF				0	54	50	425	18	82	0	0	0	0	0	239	0	0	0	CONF	0	0	0				
402846																CONF				0	0	0	1766	0	281	0	0	0	0	0	1155	0	0	0	CONF	330	0	0				
403067																CONF				0	1590	0	2488	225	507	0	0	0	0	0	391	0	0	0	CONF	0	0	0				
403106																CONF				0	1874	2584	20166	1436	2832	0	0	0	0	0	1734	0	0	0	CONF	2676	0	8466				
403151																CONF				0	4528	0	29403	0	15287	6568	0	0	0	0	9438	0	0	0	CONF	150	0	0	OTHER ASSETS			
403179																CONF				0	10819	0	33206	0	2676	0	0	0	0	0	2501	0	0	0	CONF	0	17210	0				
403254																CONF				3	742	0	2090	39	235	0	0	0	0	0	141	0	0	0	CONF	972	0	0				
403357																CONF				0	0	0	1206	0	113	0	0	0	0	0	181	0	0	0	CONF	912	0	0				
403656																CONF				0	0	0	443	139	139	0	0	0	0	0	304	0	0	0	CONF	0	0	0				
403937																CONF				0	0	0	697	0	143	65	0	0	0	0	554	0	0	0	CONF	0	0	0	reserve for income taxes			
403946																CONF				0	4153	6480	32184	0	15566	0	0	0	0	0	2392	11325	0	0	CONF	3593	0	0				
404653																CONF				0	65	0	360	54	109	0	0	0	0	0	186	0	0	0	CONF	0	0	0				
404943																CONF				87	339	0	1319	112	300	0	0	0	0	0	680	0	0	0	CONF	0	0	0				
405959																CONF				0	4425	8338	70538	4163	19195	2959	5707	0	0	0	5527	0	0	0	CONF	12462	0	20591	Leased Autos - HCI	FIT Receivable		
406022																CONF				0	1097	1139	7456	708	1309	0	0	0	0	0	883	0	0	0	CONF	179	2849	0				
406059																CONF				27	285	0	1333	146	598	0	0	0	0	0	450	0	0	0	CONF	0	0	0				
406666																CONF				0	246	0	1556	76	350	0	0	0	0	0	960	0	0	0	CONF	0	0	0				
406974																CONF				0	0	0	670	0	243	0	0	0	0	0	427	0	0	0	CONF	0	0	0				
407168																CONF				0	310	0	1998	407	592	0	0	0	0	0	840	0	0	0	CONF	256	0	0				
407506																CONF				0	5720	8785	23262	0	3654	0	0	0	0	0	2692	0	0	0	CONF	2411	0	0				
407645																CONF				468	6961	0	10331	0	1419	0	0	0	0	0	1951	0	0	0	CONF	0	0	0				
407850																CONF				0	0	0	521	21	24	3	0	0	0	228	269	0	0	0	CONF	0	0	0	DEFERRED INCOME TAX			
408147																CONF				0	494	0	913	60	129	4	0	0	0	0	290	0	0	0	CONF	0	0	0	SUSPENSE DEBITS			
408307																CONF				0	1526	613	12277	242	895	0	0	0	1	0	918	0	0	0	CONF	8324	0	0				
408642																CONF				0	648	4523	18110	0	3568	1246	0	0	0	0	625	0	0	0	CONF	6962	0	1784	ICBA Clearing fund			
409265																CONF				0	51	0	521	0	157	0	0	0	0	0	313	0	0	0	CONF	0	0	0				
409649																CONF				0	155	18	1835	0	104	0	0	0	0	0	251	0	0	0	CONF	1307	0	0				
410159																CONF				0	0	0	241	3	69	0	0	0	0	0	172	0	0	0	CONF	0	0	0				
410560																CONF				0	151	0	2228	0	512	0	0	0	0	0	1397	0	0	0	CONF	168	0	0				
410748																CONF				0	0	0	2279	4	429	0	0	0	0	0	878	0	0	0	CONF	972	0	0				
410917																CONF				162	1247	0	3517	173	932	0	0	0	0	0	1338	0	0	0	CONF	0	0	0				
410944																CONF				0	230	0	744	0	54	0	0	0	0	0	460	0	0	0	CONF	0	0	0				
411053																CONF				3	84	0	532	81	225	33	0	0	0	0	223	0	0	0	CONF	0	0	0	SBA Receivables			
411062																CONF				0	80	0	1118	192	371	0	0	0	0	0	667	0	0	0	CONF	0	0	0				
411231																CONF				0	101	28	794	0	169	0	0	0	0	0	496	0	0	0	CONF	0	0	0				
411240																CONF				0	336	0	841	34	271	163	0	0	0	0	234	0	0	0	CONF	0	0	0	Acc Int Rec On Inv & Exempt			
411512																CONF				0	807	768	4661	207	1179	330	0	0	0	0	570	0	0	0	CONF	0	0	1337	Closed Branch Build & Land			
411549																CONF				0	323	0	1138	19	212	0	0	0	0	0	603	0	0	0	CONF	0	0	0				
411576																CONF				0	2228	0	2520	47	145	0	0	0	0	0	147	0	0	0	CONF	0	0	0				
411624																CONF				0	660	0	2059	0	454	0	0	0	0	0	945	0	0	0	CONF	0	0	0				
411651																CONF				0	216	200	3011	60	414	0	0	0	0	0	2181	0	0	0	CONF	0	0	0				
412135																CONF				0	57794	61911	195225	0	60048	0	0	0	0	0	15472	30520	0	0	CONF	0	0	0				
412153																CONF				0	443	0	3560	520	829	0	0	0	0	0	2288	0	0	0	CONF	0	0	0				
412452																CONF				0	0	0	946	6	136	0	0	0	0	0	411	0	0	0	CONF	399	0	0				
412555																CONF				0	26	0	3753	0	1724	1237	0	0	0	0	943	0	0	0	CONF	1060	0	0	Business Manager PBI A/R			
412667																CONF				0	72	0	1938	274	402	3	0	0	0	0	1464	0	0	0	CONF	0	0	0	CREDIT CARD CLEARING			
412751																CONF				0	4411	0	112412	22811	34205	0	0	0	0	0	10616	0	0	0	CONF	56677	0	6503				
412845																CONF				0	210	0	3361	0	889	0	0	0	0	0	2262	0	0	0	CONF	0	0	0				
413141																CONF				0	6616	2918	15912	2638	3774	0	0	0	0	0	2604	0	0	0	CONF	0	0	0				
413208	0	615671	1064551	6505553	0	4207595	424184	248379	0	0	0	392262	0	0	0	CONF	8306	217168	0		615671														CONF				A/R Pending Security Settlements / Fails	Sundry Receivables from Affiliates		
413347																CONF				0	0	0	288	23	73	0	0	0	0	0	215	0	0	0	CONF	0	0	0				
413543																CONF				0	233	0	1469	90	379	0	0	0	0	0	857	0	0	0	CONF	0	0	0				
413646																CONF				0	1152	0	9945	315	784	0	0	0	0	0	1807	0	0	0	CONF	5060	0	1142				
413730																CONF				0	74	0	941	0	83	0	0	0	0	0	165	0	0	0	CONF	619	0	0				
413758																CONF				0	429	0	1917	158	298	0	0	0	0	0	1190	0	0	0	CONF	0	0	0				
413851																CONF				0	0	39	835	0	91	0	0	0	0	0	393	0	0	0	CONF	312	0	0				
414102																CONF				0	311	522	8653	261	784	0	0	0	0	0	818	0	0	0	CONF	4095	0	2123				
414652																CONF				0	540	15	3470	74	424	0	0	0	0	0	1072	0	0	0	CONF	1419	0	0				
414764																CONF				48	964	0	6965	183	766	0	0	0	0	0	2664	0	0	0	CONF	2571	0	0				
414858																CONF				0	354	0	1001	121	200	0	0	0	0	0	447	0	0	0	CONF	0	0	0				
415855																CONF				0	0	0	325	75	101	0	0	0	0	0	224	0	0	0	CONF	0	0	0				
416245																CONF				0	18955	42788	136820	0	26307	0	0	0	0	0	11048	0	0	0	CONF	34089	0	3633				
416272																CONF				4	774	215	4895	227	369	0	0	0	0	0	578	0	0	0	CONF	1833	1126	0				
416339																CONF				93	364	0	2536	0	297	0	0	0	0	0	986	0	0	0	CONF	889	0	0				
416348																CONF				0	2336	0	4352	177	732	0	0	0	0	0	1284	0	0	0	CONF	0	0	0				
416357																CONF				0	0	0	539	0	76	30	0	0	0	0	463	0	0	0	CONF	0	0	0	Cash items			
416656																CONF				0	1436	0	9261	559	601	0	0	0	0	0	1818	0	0	0	CONF	5406	0	0				
416674																CONF				0	2596	2366	9573	0	2640	0	0	0	0	0	1316	0	0	0	CONF	655	0	0				
417149																CONF				0	1303	1239	5428	0	1983	0	0	0	0	0	903	0	0	0	CONF	0	0	0				
417251																CONF				0	60	0	1117	48	176	0	0	0	0	0	359	0	0	0	CONF	522	0	0				
417626																CONF				0	39	18	3445	100	1518	313	0	0	0	0	1534	0	0	0	CONF	336	0	0	Receive - Income Tax - Fed			
417710																CONF				2	125	0	367	14	94	0	0	0	0	0	148	0	0	0	CONF	0	0	0				
418100																CONF				0	1158	1852	5679	358	1373	0	0	0	0	0	1296	0	0	0	CONF	0	0	0				
418249																CONF				0	1559	3454	25124	547	2483	517	0	0	0	0	3663	0	0	0	CONF	9502	0	4463	Fed Taxes Reveivable			
418436																CONF				0	0	0	162	22	106	47	0	0	0	0	56	0	0	0	CONF	0	0	0	accrual interest on us governement			
418856																CONF				0	1	0	339	18	113	15	5	0	0	0	225	0	0	0	CONF	0	0	0	FEDERAL TAX PAYABLE	STATE TAX PAYABLE		
419255																CONF				14	275	0	2497	176	375	0	0	0	0	0	758	0	0	0	CONF	1089	0	0				
419406																CONF				0	21041	0	99078	0	14312	0	0	0	0	0	7224	0	0	0	CONF	33253	5095	18153				
419460																CONF				0	842	1311	8106	0	1384	529	0	0	0	0	498	0	0	0	CONF	1742	0	2329	Secondary Mortgage Deferred Income Receivables			
419675																CONF				0	8163	8061	28487	1176	8360	0	0	0	0	0	1605	0	0	0	CONF	2298	0	0				
419947																CONF				0	92	0	1765	30	84	0	0	0	0	0	308	0	0	0	CONF	1281	0	0				
420457																CONF				0	2677	4389	11708	180	2129	0	0	0	0	0	2513	0	0	0	CONF	0	0	0				
420578																CONF				0	1762	0	3387	307	758	0	0	0	0	0	867	0	0	0	CONF	0	0	0				
420644																CONF				0	1627	1361	4802	218	739	41	0	0	0	0	1058	0	0	0	CONF	17	0	0	Software (net of depreciation)			
420653																CONF				0	271	0	2173	174	184	3	7	0	0	0	834	0	0	0	CONF	884	0	0	GOLD AND SILVER COINS	SOFTWARE, NET OF AMORTIZATION		
421445																CONF				0	447	0	2797	0	737	278	0	0	0	0	1613	0	0	0	CONF	0	0	0	Prepaid interest Triad loans			
421539																CONF				0	438	85	2274	220	451	0	0	0	0	0	565	0	0	0	CONF	735	0	0				
422059																CONF				0	120	0	498	68	139	0	0	0	0	0	239	0	0	0	CONF	0	0	0				
422116																CONF				0	363	70	3205	55	286	64	6	0	0	0	440	0	0	0	CONF	2046	0	0	West Liberty Holding	Prepaid Southeast Banking		
422433																CONF				0	653	0	13315	0	4534	0	0	0	0	0	8128	0	0	0	CONF	0	0	0				
422657																CONF				0	566	0	1777	0	416	0	0	0	0	0	795	0	0	0	CONF	0	0	0				
423159																CONF				22	401	0	2870	429	1608	719	60	0	0	0	861	0	0	0	CONF	0	0	0	ASSIGNMENT OF INTEREST IN JUDGEMENT LIEN, BOK	PREPAID INCOME TAX		
423449																CONF				0	2761	3167	23169	461	2719	947	0	0	0	0	1559	0	0	0	CONF	12963	0	0	Tax credit investments			
423458																CONF				0	4969	4638	20353	0	4013	0	0	0	0	0	2618	0	0	0	CONF	4115	0	0				
423636																CONF				0	5	10	2397	0	227	0	0	0	0	0	270	0	0	0	CONF	1885	0	0				
423739																CONF				0	1466	0	4840	0	1492	0	0	0	0	0	1882	0	0	0	CONF	0	0	0				
423841																CONF				0	25	0	322	0	73	0	0	0	0	0	224	0	0	0	CONF	0	0	0				
424156																CONF				0	406	0	2936	142	435	0	0	0	0	0	1097	0	0	0	CONF	998	0	0				
424240																CONF				0	293	0	2493	423	518	0	0	0	0	0	1682	0	0	0	CONF	0	0	0				
424343																CONF				0	559	0	963	125	234	0	0	0	0	0	170	0	0	0	CONF	0	0	0				
424352																CONF				0	336	0	1131	164	299	0	0	0	0	0	476	0	0	0	CONF	20	0	0				
424437																CONF				0	0	0	226	2	32	0	0	0	0	0	194	0	0	0	CONF	0	0	0				
424633																CONF				0	124	1	772	68	139	0	0	0	0	0	508	0	0	0	CONF	0	0	0				
425050																CONF				0	0	0	557	43	298	0	0	0	0	0	259	0	0	0	CONF	0	0	0				
425108																CONF				0	586	1294	8352	0	2471	835	0	0	0	0	930	0	0	0	CONF	3071	0	0	deferred fees			
425818																CONF				0	721	4	1898	158	562	0	0	0	0	0	611	0	0	0	CONF	0	0	0				
425845																CONF				0	470	0	1970	0	270	149	0	0	0	0	1230	0	0	0	CONF	0	0	0	Deferred Comp			
425911																CONF				0	4148	1144	27717	997	2716	0	0	0	0	0	3157	0	0	0	CONF	16552	0	0				
425957																CONF				0	50	229	3577	110	489	280	0	0	0	0	484	0	0	0	CONF	2325	0	0	Deposit for Fiserv EFT			
425975																CONF				0	985	0	5424	454	1598	766	0	0	0	0	1732	0	0	0	CONF	1109	0	0	Prepaid Dealer Receivable			
426057																CONF				0	44	0	383	84	220	0	0	0	0	0	119	0	0	0	CONF	0	0	0				
426141																CONF				0	30	0	467	19	93	23	0	0	0	0	344	0	0	0	CONF	0	0	0	Income Taxes Overpaid			
426534																CONF				0	9493	0	45220	0	25495	0	0	0	0	0	10232	0	0	17643	CONF	0	0	0				
426758																CONF				0	369	0	2026	65	187	0	0	0	0	0	440	0	0	0	CONF	0	0	1030				
426945																CONF				0	376	0	853	52	147	2	0	0	0	0	330	0	0	0	CONF	0	0	0	OUTGOING RBP-CDARS			
427241																CONF				0	2352	457	7511	284	1110	0	0	0	0	0	1538	0	0	0	CONF	2054	0	0				
427353																CONF				0	2177	0	8427	224	873	0	0	0	0	0	778	0	0	0	CONF	4599	0	0				
427456																CONF				0	98	2	570	0	211	115	0	0	0	0	259	0	0	0	CONF	0	0	0	security principal payments in progress			
427858																CONF				0	288	1031	2189	0	765	0	0	0	0	0	105	0	0	0	CONF	0	0	0				
427960																CONF				17	53	0	456	0	202	0	0	0	0	0	201	0	0	0	CONF	0	0	0				
428060																CONF				0	1779	0	5250	0	1686	0	0	0	0	0	1785	0	0	0	CONF	0	0	0				
428462																CONF				0	1219	0	7520	762	1301	0	0	0	0	0	1661	0	0	0	CONF	1980	0	1359				
428547																CONF				0	8970	4781	43575	163	22123	19430	0	0	0	0	1987	0	0	0	CONF	5714	0	0	Trade Date Receivable			
428631																CONF				0	782	0	9768	2118	2122	0	0	0	0	0	2056	0	0	0	CONF	4808	0	0				
428855																CONF				0	444	0	1966	99	475	122	41	0	0	0	1047	0	0	0	CONF	0	0	0	MISC	UNP		
428958																CONF				0	398	0	1438	91	355	0	0	0	0	0	685	0	0	0	CONF	0	0	0				
429021																CONF				0	954	1627	11121	0	1847	0	0	0	0	0	1688	0	0	0	CONF	2817	0	2188				
430036																CONF				0	1701	78	4891	183	1015	0	288	543	0	0	1554	0	0	0	CONF	543	0	0		COMPUTER SOFTWARE	OTHER ASSETS	
430054																CONF				0	101	0	695	0	304	119	0	0	0	0	290	0	0	0	CONF	0	0	0	SRP receivable			
430278																CONF				0	2476	3012	25962	387	2109	0	0	0	0	0	2031	0	0	0	CONF	6107	510	9717				
430344																CONF				0	827	0	4653	39	360	58	0	0	0	0	778	0	0	0	CONF	2688	0	0	SOFTWARE			
430670																CONF				0	1927	0	15465	1508	4331	0	0	0	0	0	1246	0	0	0	CONF	7961	0	0				
430858																CONF				0	158	16	771	13	95	1	0	0	0	0	210	0	0	0	CONF	292	0	0	Principal Receivable Securities			
431172																CONF				0	12475	4776	37498	848	3385	0	0	0	0	0	3885	0	0	0	CONF	12977	0	0				
431323																CONF				0	406	0	1905	113	337	0	0	0	0	0	355	0	0	0	CONF	807	0	0				
431350																CONF				75	162	0	1653	36	337	0	0	0	0	0	392	0	0	0	CONF	762	0	0				
431743																CONF				25	1863	1628	5479	289	1238	0	0	0	0	0	750	0	0	0	CONF	0	0	0				
431846																CONF				0	0	0	237	0	58	0	0	0	0	0	179	0	0	0	CONF	0	0	0				
431958																CONF				0	51	82	771	23	63	0	0	0	0	0	575	0	0	0	CONF	0	0	0				
432012																CONF				0	117	0	419	58	129	0	0	0	0	0	173	0	0	0	CONF	0	0	0				
432058																CONF				0	20	0	276	29	89	0	0	0	0	0	167	0	0	0	CONF	0	0	0				
432432																CONF				26	1276	0	8234	328	1118	0	0	0	0	0	788	0	0	0	CONF	3195	1857	0				
433158																CONF				0	40	0	387	0	43	0	0	0	0	0	304	0	0	0	CONF	0	0	0				
433505																CONF				0	4833	0	10730	495	2328	0	0	0	0	0	2603	0	0	0	CONF	966	0	0				
433550																CONF				1	998	0	7175	322	875	0	0	0	0	0	1252	0	0	0	CONF	172	0	3878				
433608																CONF				0	11822	8269	61413	0	7550	1447	0	0	0	0	5943	0	0	0	CONF	27829	0	0	TRUST COMMISSIONS RECEIVABLE			
433859																CONF				0	0	0	706	0	195	80	11	0	0	0	511	0	0	0	CONF	0	0	0	Leased Equipment	Accrued Rent		
433943																CONF				0	622	446	6121	153	714	112	0	0	0	0	1580	0	0	0	CONF	2759	0	0	Federal income tax receivable			
434203																CONF				0	931	1528	15859	0	2595	807	0	0	0	0	1166	0	0	0	CONF	9499	0	140	Loan fees-mortgage sold receivable			
434539																CONF				0	627	214	6988	853	853	0	0	0	0	0	917	0	0	0	CONF	4377	0	0				
435059																CONF				0	416	0	1804	0	955	221	0	0	0	0	433	0	0	0	CONF	0	0	0	Unposted			
435255																CONF				0	0	0	452	14	61	0	0	0	0	0	391	0	0	0	CONF	0	0	0				
435349																CONF				0	5561	1298	26729	114	2775	0	0	0	0	0	2160	0	0	0	CONF	12931	0	2004				
435358																CONF				0	197	215	1646	0	372	0	0	0	0	0	862	0	0	0	CONF	0	0	0				
435666																CONF				0	0	0	397	75	75	0	0	0	0	0	322	0	0	0	CONF	0	0	0				
435750																CONF				0	3312	0	16176	535	2150	0	0	0	0	0	2864	0	0	0	CONF	7850	0	0				
436131																CONF				0	676	2116	28405	292	16473	0	0	0	0	0	911	0	0	14366	CONF	8229	0	0				
436159																CONF				0	9502	1250	33066	0	12522	0	0	0	0	0	6938	0	0	5917	CONF	2854	0	0				
436542																CONF				0	392	22	2073	7	183	0	0	0	0	0	811	0	0	0	CONF	665	0	0				
436711																CONF				0	6634	19937	115138	2117	39144	20765	0	0	0	0	11860	0	0	0	CONF	29745	6512	1306	26978			
436739																CONF				0	1424	0	5776	0	1051	258	0	0	0	0	900	0	0	0	CONF	1199	0	1202	Accounts Receivable - Misc			
436823																CONF				0	3301	0	17405	384	2216	0	0	0	0	0	1263	0	0	0	CONF	5721	0	4904				
436953																CONF				15	2514	1008	5344	101	791	0	0	0	0	0	1031	0	0	0	CONF	0	0	0				
437044																CONF				0	159	0	827	0	97	0	0	0	0	0	571	0	0	0	CONF	0	0	0				
437053																CONF				0	0	0	1389	0	687	0	0	0	0	0	702	0	0	0	CONF	0	0	0				
437138																CONF				0	129	444	4550	0	1283	776	0	0	0	0	668	0	0	0	CONF	2026	0	0	Guaranteed Assets Rec SBA			
437455																CONF				0	209	0	908	103	328	0	0	0	0	0	371	0	0	0	CONF	0	0	0				
438050																CONF				0	145	0	652	115	255	0	0	0	0	0	252	0	0	0	CONF	0	0	0				
438434																CONF				0	0	267	10722	0	620	0	0	0	0	0	1086	0	0	0	CONF	4396	1301	3052				
439132																CONF				0	384	90	1720	54	407	0	0	0	0	0	839	0	0	0	CONF	0	0	0				
439338																CONF				30	7755	0	15233	653	2533	0	0	0	0	0	4945	0	0	0	CONF	0	0	0				
439356																CONF				0	930	0	7103	1037	1967	0	0	0	0	0	4206	0	0	0	CONF	0	0	0				
439404																CONF				0	16549	0	42616	0	11051	2022	2660	0	0	0	4835	0	0	0	CONF	10181	0	0	New market Tax Credit	Software		
439459																CONF				0	132	247	2282	30	125	0	0	0	0	0	539	0	0	0	CONF	1239	0	0				
439730																CONF				0	0	273	1474	275	296	0	0	0	0	0	905	0	0	0	CONF	0	0	0				
440110																CONF				0	146	198	1161	30	125	0	0	0	0	0	159	0	0	0	CONF	0	0	533				
440259																CONF				0	250	0	1829	212	578	0	0	0	0	0	443	0	0	0	CONF	558	0	0				
440446																CONF				0	379	274	1261	27	233	101	0	0	0	0	375	0	0	0	CONF	0	0	0	US Treas Maturity Receivable			
440857																CONF				0	498	0	975	113	153	0	0	0	0	0	92	0	0	0	CONF	232	0	0				
441050																CONF				0	7	395	1415	0	344	0	0	0	0	0	669	0	0	0	CONF	0	0	0				
441078																CONF				0	779	0	3785	100	371	0	0	0	0	0	521	0	0	0	CONF	1057	1057	0				
441135																CONF				0	114	0	612	201	201	0	0	0	0	0	297	0	0	0	CONF	0	0	0				
