"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
8033		16064	4416																																	2644	0	15057								
8462		0	0																																	2685	0	6390								
8631		591	504																																	949	0	102								
9357		6743	4184																																	144178	119820	2606								
9553		538	0																																	1505	0	23847								
9807	0	136869	182086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5380	0	2541	MUNICIPAL LETTER OF CREDIT FHLBNY							
9955		0	1157																																	1114	0	11751								
10250		1106	18292																																	24877	0	9018								
10849		1211	9659																																	1919	0	7524								
11145	0	2112	6594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5957	0	4663								
11640		3061	1724																																	4954	0	50564								
11837		474	270																																	65	0	288								
12030		1206	16482																																	9593	0	16422								
12142		1396	5198																																	9239	0	2395								
12179		4	48																																	808	0	77								
12311																																														
12647	0	491	1237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3378	0	8205								
12656		0	0																																	528	0	444								
12937		2938	6995																																	4356	0	3912								
12946	412193	8082	106697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																48412	0	10453								
13103	0	20936	29417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																67383	0	42783								
13251		20	0																																	214	0	713								
13457		0	0																																	316	0	3476								
14155		5579	682																																	1619	0	6070								
14650		243	120																																	623	0	1448								
14753		0	47																																	205	0	4749								
14865		2889	6977																																	17791	0	43562								
14977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																57	0	11572								
16551		1443	6468																																	4674	0	715								
16748		509	0																																	1819	0	1330								
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																16777	0	90761								
17147	0	36487	455066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1508314	80	235865								
17259		59	1400																																	0	0	718								
17950		2364	3058																																	5032	0	17105								
17978		4947	1500																																	0	0	303								
18050		5754	15132																																	3045	0	5718								
18135		0	0																																	7850	0	1872								
18827	0	5073	140647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																86870	0	9280								
18836		215	530																																	1622	0	6097								
18854	1544	15771	39151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																64555	0	15901								
19356		81	1039																																	2008	0	186								
19936		646	2565																																	10871	0	9508								
19972		1136	0																																	0	0	0								
20053		739	1438																																	2283	0	2332								
20633		237	3234																																	7198	0	1581								
20857		5	585																																	2313	0	20023								
21256		0	0																																	91	0	40								
21359		296	291																																	660	0	2157								
21658	0	1718	4560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2635	0	2927								
22048		587	6827																																	9846	0	5714								
22543		3351	668																																	10861	0	1434								
22552		11	350																																	5751	0	7032								
22730		2	2880																																	2437	0	3435								
22936		1949	1888																																	4541	0	9935								
23456		3482	510																																	3274	0	3320								
23504	219000	1964	107340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																454668	0	85751								
23643		55	4188																																	3538	0	2929								
23755		3110	802																																	5896	0	751								
24006	0	11075	83267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																72240	0	0								
24378		508	400																																	460	0	368								
24453		6131	3235																																	6428	0	1804								
24659		0	1080																																	2416	0	1787								
24668	0	26968	28420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																246416	0	32778								
24949		1429	39909																																	28150	0	7511								
25357		3601	12831																																	5768	0	16096								
25647	0	1	2632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																596	0	382								
26176		0	2107																																	330	0	0								
26242		7426	25720																																	12895	0	25319								
26457		67	207																																	22	0	2973								
26765	145000	22719	180409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																58204	0	14935								
27070		2659	1931																																	0	0	4139								
27548	25	2775	33477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																107538	0	11547								
27614		920	887																																	2860	0	15954								
27847		5066	15478																																	6470	0	338								
28013	0	16075	68530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																41442	0	6804								
28152	0	480	1393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6855	0	6300								
28255		7058	11921																																	6217	0	5393								
28406	0	13775	132919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																213034	0	52972								
28675	0	617	1180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2894	0	4215								
28732		2990	3741																																	2892	0	3034								
29476		1061	1811																																	6762	0	216								
29636	0	4618	32839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8787	0	5275								
29878	0	1692	43956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	10808								
30052		852	3839																																	7	0	0								
30502	0	3356	26881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																26335	0	38819								
30650		2414	10375																																	4038	0	1301								
30810																																														
31134	0	1425	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1455	0	5820								
31255	0	23112	34922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																20140	3395	1466								
31657		1426	0																																	1987	0	3756								
31826	0	377	7952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																282	0	9192								
31835		0	0																																	3095	0	29917								
32234		0	156																																	7700	0	993								
32766		0	379																																	0	0	0								
32971		5605	5938																																	6289	0	2513								
33147		244	3223																																	6496	0	28990								
33259		11265	37404																																	24353	0	7809								
33268	0	1239	1931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2676	0	5418								
33370		412	130																																	0	0	0								
33839		0	0																																	179	0	1812								
33857	0	22360	8496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																27866	0	62716								
34425	18000	23111	63346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																32175	0	5423								
34434		3704	3695																																	6934	0	7432								
34452		47	0																																	7167	0	1564								
34537	0	194604	131447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																271109	0	222561								
34555	0	981	6643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2410	0	5395								
34742		34212	7228																																	6381	0	6008								
35057	0	864	1864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2196	0	9053								
35301																																														
35570	3453000	164576	425878	22189	0	0	0	0	0	0	0	0	0	22189	0	0	0	0	0	0	0	1534	0	0	0	0	0	0	0	0	0	0				708779	0	343133								
35646		55	0																																	1832	0	2								
35879		558	267																																	0	0	3186								
36456		0	0																																	3011	0	9880								
36933		6033	4052																																	620	0	1134								
37051		0	645																																	367	0	5398								
37341		0	0																																	277	0	825								
37435	0	29875	61709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19197	0	10005								
37640	0	11023	82947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																195831	0	156432								
37659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																346	0	196								
37949		0	0																																	0	0	21256								
38740		0	8872																																	3678	0	2361								
39327		7575	23528																																	12890	0	8025								
39756	19050	21425	16363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																60845	0	19507								
40033		0	257																																	681	0	290								
40499	0	10989	242729	0	0	84531	23180	0	0	23949	60582	0	0	0	0	7961	15219	0	0	0																82489	0	23403								
40855		51	869																																	0	0	4219								
41245		0	0																																	103	0	696								
41553		104	38																																	296	0	1372								
41629		826	4556																																	3409	0	2289								
41825	0	676	24901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																74943	0	3753								
41937		0	0																																	1758	0	3045								
41955		0	0																																	6	0	5843								
42037		377	0																																	2462	0	0								
42354		397	836																																	867	0	2096								
42372		15246	662																																	657	0	5598								
42420	0	81047	283781	0	0	170016	0	46871	0	0	0	0	81070	88946	0	0	0	0	24712	22159																630593	0	133799								
42448	93350	16143	37567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																64617	0	47764								
42457		5	98																																	267	0	7823								
43052		244	0																																	9982	0	783								
43351		1509	0																																	4182	0	8847								
43856		906	0																																	1322	0	54								
43959		3559	4643																																	3634	0	1819								
44040		522	125																																	3552	0	18172								
44433	0	1740	8275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1899	0	0								
44741		3484	9448																																	7696	0	4786								
44750		2077	1710																																	2518	0	13								
44929	0	0	2936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1209	0	1282								
45038	0	148	2484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8471	0	3611								
45047		1829	0																																	926	0	7122		0						
45056		423	25																																	3209	0	10938								
45430		1135	1																																	10	0	307								
45458		514	26																																	3897	0	12584								
45551		0	20609																																	0	0	146603								
45560	0	43914	100490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																70425	0	35926								
45775		500	4698																																	766	0	348								
46053		570	2515																																	3975	0	11672								
46941		1108	1244																																	445	0	4733								
47247	0	7320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10427	0	3337								
47256		405	41																																	357	0	765								
47452		1580	111																																	1229	0	98								
47500		626	888																																	6821	0	13263								
48057		15	3107																																	1044	0	4957								
48150		0	0																																	0	0	413								
48374	0	1194	77339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10423	0	6484								
48440		0	0																																	3707	0	0				FHLB Pool	FHLB New			
49054		146	9763																																	3253	0	5014								
49148		0	0																																	645	0	2489								
49241		8012	47545																																	29466	0	54392								
49652		0	1673																																	3973	0	15129								
49858		16666	294																																	2412	0	45								
49951		40	1																																	5248	0	6178	Federal Home Loan Bank							
50144		0	0																																	1990	0	130								
50461	0	711	5702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11864	0	142								
50872		1028	805																																	301	0	36								
51253	0	240	1335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3225	0	4361								
51356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	1064								
51459		243	1270																																	9185	0	32294								
51842	0	551	26986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14951	0	20336								
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
52951		789	608																																	1946	0	4049								
53051		0	20																																	1605	0	797								
53752		470	0																																	21	0	203								
54058	0	2323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	24057								
54441		102	7730																																	12410	0	231								
54656	0	1624	10108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																17773	0	9575								
54973	0	71405	141120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																304311	0	122074								
55336		3819	8334																																	4780	0	5030								
55635		0	462																																	2285	0	19								
55653		241	2848																																	3021	0	29								
55970		9106	21890																																	2823	0	2418								
56258		129	2850																																	14461	0	8171								
56351	0	34629	33009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																84965	0	62550								
56548		2231	9681																																	2134	0	5463								
56717		1484	12830																																	28140	0	12921								
57040	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	6636								
57451		941	3584																																	32007	0	4088								
58225		1382	6776																																	3121	0	840								
58243	0	103490	86896	0	0	1917	0	0	1917	0	0	0	0	0	0	0	0	0	0	0																532912	18511	247685								
58355		441	0																																	1357	0	1259								
58551		0	0																																	2798	0	3790								
58636		6592	7304																																	4240	0	1703	16 million LOC with FHLB for MS Public Deposits							
58757		1728	5536																																	10198	0	18497								
58971	0	90198	364588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1036610	0	361890								
59316	0	5092	35230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																45793	0	4384								
59352	0	2675	13323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10947	0	6843								
59370		2420	2620																																	6206	0	3864								
59754		0	0																																	23	0	243								
60143																																														
60330	0	4275	7045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																30758	0	21191								
60545		393	0																																	6311	0	13343								
60554		0	0																																	1442	0	6329								
60648		1145	1776																																	2749	0	5593								
61122	0	4806	39541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19875	0	3987								
61355		5252	27136																																	64514	0	15621								
61476		5345	320																																	383	0	5392								
61757	0	215	2375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																23576	0	6496								
61832		2950	3643																																	4954	0	961								
61953		360	11																																	352	0	1111								
62044		101	273																																	371	0	129								
62110		0	0																																	0	0	0								
62147		248	4541																																	488	0	2057								
62772		23664	46783																																	22915	0	2632								
63050		1013	36																																	4103	0	6524								
63069																																														
63201		170	0																																	2271	0	915								
63573		0	18167																																	0	0	1799								
63733	0	11822	7268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10775	0	42473								
63742		4126	7247																																	47085	0	3441								
63751	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	23								
64150		4455	2743																																	6207	0	12269								
64552	10850	4548	6957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4571	0	1384								
64730		2085	4477																																	3530	0	1269								
65205		1945	443																																	2743	0	4534								
65513																																														
65559	0	4281	5072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																26040	0	37268								
65746	14000	15059	76309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																39940	0	10812								
65858	0	22459	39301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																124837	13000	92176								
66154		1546	8080																																	6568	0	0								
66275		2059	3177																																	26611	12	8413								
66677	0	1208	1648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	11425								
67142		1609	7811																																	1820	0	1819								
67151		68800	32097																																	45434	0	25956								
67209		20236	87477																																	20322	0	13289								
67254		0	0																																	0	0	0								
67656	0	3138	23481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4835	0	15378								
67870		9627	10392																																	2003	0	0								
68448		3337	10535																																	2607	0	346								
68671		0	0																																	0	0	0								
68756	0	15459	14608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																22009	0	26160								
68831		1501	1845																																	1002	0	2709								
68840		3057	2447																																	12695	0	18184								
69333	0	10859	12749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																154641	5420	5386								
69678		804	9499																																	47419	0	33269								
70058		0	0																																	3117	0	2342								
70218	0	0	1730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																372	0	1919								
70414		1029	7876																																	17057	0	31014								
70638		1977	338																																	1917	0	9979								
70955		0	0																																	0	0	632								
71073		684	248																																	959	0	2849								
71318	50000	31632	58935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																46854	0	3958								
71457		0	17107																																	8628	0	64929								
71859		0	7																																	113	0	0								
72258		216	2848																																	10923	0	11867								
72351		316	7																																	514	0	1624								
72454		54	0																																	4160	0	2974								
72678		0	0																																	10	0	1077								
73116		12444	12737																																	13335	0	90								
73152		80	414																																	309	0	3431								
73554		22	1764																																	6532	0	22431								
73956		0	100																																	1176	0	1291								
74056	0	0	18971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6013	0	25086								
74140	0	1984	29729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																101052	0	35829								
74403	37550	8210	30773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																64212	0	16108								
74449		0	0																																	2	0	7								
75053		8973	2879																																	6111	0	7398								
75259		9067	17203																																	27220	0	40229								
75446		846	1003																																	10838	200	15788								
75455		0	0																																	33	0	324								
75558		6976	6480																																	17461	0	10151								
75633																																														
75651		0	0																																	0	0	3626								
76153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																560	0	7276								
76443		5755	906																																	452	0	1332								
76854		1514	7023																																	17003	0	3048								
77150	550	48	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2647	0	3750								
77253		1750	2400																																	4142	0	10210								
77422		1108	8243																																	11360	5500	655								
77851	58500	7056	36531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																148872	16634	86547								
78157		0	0																																	0	0	432								
78241		45	814																																	1710	0	4667								
78559		501	0																																	387	0	4207								
79042	0	16604	17163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																13	0	311								
79127	0	538	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																336	0	35								
79145		1954	7790																																	612	0	3946								
79257		0	211																																	524	0	56								
79855		2711	3442																																	1860	0	4467								
80150		0	0																																	0	0	407								
80374		0	0																																	266	0	1114								
80431		317	0																																	775	0	371								
80552		0	105																																	239	0	205								
81175		3140	6225																																	8990	0	25305								
82033		5612	3916																																	1564	0	2611								
82257		0	0																																	3687	0	4102								
82350		4	0																																	558	0	556								
82659	0	808	1588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1987	0	4564								
83151		2129	8664																																	13288	0	5813								
83236		238	1327																																	0	0	269								
83375		4061	45020																																	111134	0	4453								
83638	0	0	301877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																299381	0	97950								
83834	0	1016	4554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6002	0	2571								
83852		0	0																																	505	0	4816								
83955		492	207																																	3648	0	3682								
84046		30	344																																	1570	0	1948								
84541		3661	1785																																	22902	0	75948								
84804		0	0																																	321	0	1222								
85052		0	2064																																	2600	0	397								
85454		0	20																																	175	0	2773								
85472	1100470	76047	231972	0	0	16591	0	0	0	0	0	0	16591	0	0	0	0	0	0	0		2889														331730	2500	63089								
85931		2220	2849																																	2608	0	1334								
86349		304	49																																	1937	0	1269								
86554		1437	150																																	627	0	2533								
86675		16839	7124																																	0	0	0								
87047		965	640																																	77	0	548								
87159		11	568																																	1909	0	1033								
87234		13732	18873																																	10687	0	174								
87476		167	375																																	0	0	0								
87579	0	25535	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																238	0	8561								
88231	10000	55109	33169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14173	0	3285								
88240		1298	210																																	469	0	1421								
88259		218	339																																	380	0	3973								
88352	0	235	3073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6206	0	3161								
88455		1936	1553																																	17176	0	110072								
88950		0	1279																																	3412	0	1696								
89032		3175	4894																																	3749	0	2462								
89135		420	1719																																	2285	0	859								
89854		2027	2325																																	3506	0	7956								
89957		2407	366																																	1345	0	11431								
90047		627	0																																	42	0	759								
90177		0	0																																	0	0	2597								
90328		3784	11637																																	8161	0	18350								
90337	28615	9565	26953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																21259	0	11147								
90579		1669	3548																																	0	0	1136								
91615		0	0																																	0	0	7622								
91754	0	4329	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18710	0	14753								
91950		0	0																																	0	0	5855								
92144		0	0																																	0	0	4659								
92676	0	2314	12929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																33192	0	5858								
92706		712	3041																																	3258	0	5738								
92902		0	0																																	0	0	0								
93244		585	8581																																	6247	0	5132								
93543		971	11358																																	12569	0	9044								
93619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
94139		538	20738																																	12264	0	18775								
94522		16838	6490																																	15442	0	4996								
94755		0	0																																	0	0	11272								
94858	0	1107	571																																	2828	0	5582								
95051	0	0	2912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3670	0	2914								
95677		0	0																																	1085	0	247								
96553		179	531																																	671	0	3991								
97055		0	0																																	5217	0	23510								
97279		129	0																																	635	0	2098	0							
97457		1741	933																																	2763	0	4141								
97804		6946	78231																																	70794	0	14635								
97943		974	1977																																	11190	0	16804								
98351		1755	3320																																	58	0	649								
98463		5301	22854																																	46850	0	37460								
98717	0	0	635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
99143		587	2514																																	7393	3	27247								
99255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																837	0	9694								
99376	4245	0	595486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																125844	115888	1842				Commitments to purchase loans	Recourse on loans			
99442		1077	2246																																	4356	0	16242								
99536		9513	60296																																	8723	0	1237								
99853		111	839																																	88	0	0								
100236		11073	4489																																	4693	0	6825								
100357		16822	6755																																	21891	0	51068								
100562	0	31233	315840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																247365	0	227965								
100777		6839	1604																																	8578	0	3467								
100843		2318	5746																																	4152	0	23579								
101019																																														
101037	0	29629	34678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10855	0	47000								
101439	0	70	4650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1592	0	3903								
101671	0	346	15420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																29215	0	5572								
101738		78	123																																	11085	0	3248								
101952		1525	0																																	4899	0	1729								
102155		0	23																																	209	0	298								
102333		131	496																																	146	0	0								
102342		2628	0																																	10364	0	32950								
102539		0	0																																	570	0	537								
102557		1430	1445																																	5920	0	42								
102874	0	1467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	3865								
103134	5000	1135	1988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1879	0	8930								
103255	256400	30093	175069	0	0	10796	0	0	0	0	0	0	4914	5882	0	0	0	0	0	0																110149	0	134486								
103563		0	0																																	672	0	569								
104234		524	2616																																	90	0	870								
104542		0	0																																	0	0	0								
104971		0	0																																	0	0	0								
105026		7496	4537																																	15332	0	2242								
105222		3135	2859																																	10799	0	6129								
105473	0	41497	18910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																71101	2500	99728								
105530		1400	0																																	260	0	1305								
106359	0	22803	73193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																59371	0	5256								
106452		16254	49600																																	15550	0	18976								
106676		811	283																																	0	0	0								
107244	3162200	3182722	7283061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	231	0	0	0	0	0	0	0	0	0	0				210725	667806	161617								
107459		0	65																																	0	0	755								
