"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								12249										
242								3030										
279								7152										
354								1208										
457								2210										
505								57094	0		0	0	888		0	345	55861	
1155								47299										
1351								8571										
1454								112155	8009		0	0	5733		0	4701	93712	
1557								4723										
1669								27216										
1829								39162	4583		0	0	2015		0	8357	24207	
1856								42214										
2040								8910										
2161								17592										
2376								11389	0		0	0	2356		0	1745	7288	
2554								4185										
2732								89859	2537		0	0	3014		0	12434	71874	
2750								2518										
3177								173861	1116		0	0	7919		0	762	164064	
3252								6298										
3458								6781										
3720								18638										
3971								96491	582		0	0	3643		0	92219	47	
4156								6387										
4231								6685										
4437								18814										
4839								6096	1375		0	0	1649		0	1509	1563	
5005								24704	2195		0	0	1360		0	2936	18213	
5069								71565	251		0	0	242		0	1490	69582	
5135								46171	0		0	0	3239		10823	0	32109	
5210								67225	7666		0	0	5581		0	1533	52445	
5331								11666	639		0	0	937		0	5637	4453	
5461								35081	9887		0	0	6463		0	4937	13794	
5751								1526										
6039								26309										
6141								7871										
6329								46519	99		0	0	6027		0	11386	29007	
7009								4735	239		2000	0	12		0	2459	25	
7045								11804										
7072								3232										
7157								650										
7456								7605										
7634								8437										
8033								8151										
8462								24634										
8631								10556										
9357								10124	7605		0	0	350		0	981	1188	
9553								9080										
9807								64096	11530		0	0	4957		0	13149	34460	
9955								17430										
10250								31933	4435		0	0	1585		9413	0	16500	
10849								27017	103		0	0	1133		0	3226	22555	
10858								21022	3508		0	0	1634		0	15241	639	
11145								9309										
11275								69918	10167		0	0	4062		0	4280	51409	
11640								10480	138		0	0	2427		0	6983	932	
11837								2505										
12030								33504	4		0	0	3748		0	4106	25646	
12142								16438										
12179								4977										
12245								2702										
