"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
113441																																		2836	32	0	2604	136	43398	true	0	0	32	0	0	6470	4	136	false	0	0	0	31500	11898	0	31500	0	0	0	0	0	0	true	false			1699	96																	0	0			false	false	false	false						http://www.gofsb.com																http://www.farmersstatebank.com	
113601																																		0	0	1000	0	0	1283	true	0	0	0	0	0	7	0	0	false	0	0	1000	0	283	0	0	0	0	0	0	0	0	true	false			1000	0																	0	0			true	false	false	false																						http://www.bankofnewengland.com	
113740																																		375	1319	15000	0	375	15000	true	0	0	0	0	1319	1258	1	1542	true	0	0	15000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.fsb.bank	
113937																																		0	1234	0	0	0	0	true	1234	0	0	0	0	3072	3	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			false	false	false	false																						www.merchantsbankal.com	
114149																																		2384	240	2000	1151	0	5650	true	0	0	0	0	240	1437	0	0	false	0	0	2000	1250	2400	0	0	0	0	0	0	0	0	false	false			0	1233																	0	0			false	false	false	false																						http://www.partnersbankwi.com	
114251																																		411	213	14000	301	0	18255	true	0	0	0	0	213	1137	1	0	false	0	0	14374	1204	1426	1193	4137	0	0	0	58	0	0	true	false			0	110																	0	0			true	false	false	false						fmbankclfd.com	Farmers & Merchants State Bank of Clarkfield															fmbankminnesota.com	
114260																																		2740	1625	0	0	2740	227	true	1625	0	0	0	0	15539	1	2740	false	0	72	0	0	0	0	0	72	143	12	0	0	227	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	532	4139	0																	http://www.fnbalaska.com	
114457																																		0	316	0	0	0	0	true	0	0	305	0	11	311	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true			0	0																	0	0			true	false	false	false						www.fnbec.bank																www.fnbec.com	
114774																																		4641	6	0	0	4641	0	false	6	0	0	0	0	25	0	5157	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.abbemae.com	
114840																																		0	0	2020	0	0	8169	true	0	0	0	0	0	6091	2	0	false	0	0	2020	1494	0	4655	0	0	0	0	0	0	0	false	false				0																	0	0			true	false	false	false																						http://www.fsbmybank.com	
114859																																		0	0	5960	0	0	7386	true	0	0	0	0	0	465	0	0	true	0	0	5960	0	631	795	0	0	0	0	0	0	0	true	true			0	0																	0	0			true	false	false	false																						www.firstofminden.com	
115146																																		0	0	0	0	0	7358	true	0	0	0	0	0	7153	3	0	false	0	0	0	3000	2000	2358	0	0	0	0	0	0	0	true	false				0																	0	0			true	true	false	false																						http://www.STANSGARBANK.COM	
115575																																		1153	0	0	41	242	0	true	0	0	0	0	0	2175	1	345	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	870																	0	0			true	true	false	false	true																					www.equitablebank.com	
116358																																		0	0	1000	0	0	1000	true	0	0	0	0	0	687	0	0	false	0	0	1000	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			true	false	false	false																						www.statebankcoldspring.com	
116554																																		25	0	0	25	0	2920	true	0	0	0	0	0	152	1	0	false	0	2920	0	0	0	0	0	2920	0	0	0	0	2920	false	false			0	0																	0	0			false	false	false	false																						fsbec.com	
116741																																		0	0	500	0	0	2500	true	0	0	0	0	0	183	0	0	false	0	0	500	1000	1000	0	0	0	0	0	0	0	0	true	false				0																	0	0			true	false	false	false																						http://www.ubtc.net	
117038																																		0	710	0	0	0	0	true	0	0	10	0	700	825	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.hnbfirst.com	
117074																																		0	0	0	0	0	7416	true	0	0	0	0	0	1070	0	0	false	0	0	0	7416	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0	1	true	true	false	false	false																						colonialfed.com	
117458																																		10123	0	95028	10123	0	124028	true	0	0	0	0	0	1211	1	0	false	0	0	95028	0	29000	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			false	false	false	false																						www.bankfirstonline.com	
117672																																		2417	0	4000	856	224	11400	true	0	0	0	0	0	182	0	224	false	0	0	4000	7400	0	0	0	0	0	0	0	0	0	false	false			0	1337																	0	0			false	false	false	false																						www.theabingtonbank.com	
117775																																		0	0	5000	0	0	5000	true	0	0	0	0	0	444	0	0	false	0	0	5000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.sobanco.com	
118156																																		0	45	10500	0	0	10500	true	0	0	45	0	0	4744	3	0	false	0	0	10500	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			false	false	false	false																						http://www.securitybanktn.com	
118660																																		170	0	800	0	170	18157	true	0	0	0	0	0	0	0	170	false	0	0	800	7667	5990	3700	0	0	0	0	0	0	0	true	false				0																	0	0			true	false	false	false																						https://www.hbc.bank	
118736																																		0	177	17000	0	0	17000	true	177	0	0	0	0	809	0	0	false	0	0	17000	0	0	0	0	0	0	0	0	50	0	true	true				0																	0	0			false	false	false	false							Bank of Yazoo															http://www.bankofyazoo.com	
119153																																		0	0	0	0	0	0	true	0	0	0	0	0	774	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						WWW.SNBENID.COM	
119528																																		15906	701	15800	14259	224	40800	true	0	0	541	0	160	5292	1	224	false	0	0	15800	15000	10000	0	0	0	0	0	0	0	0	false	false			2	1423																	0	0			true	false	false	false																						www.farmersnb.com	
119779																																		1945	39	23260	0	1945	40956	true	0	0	0	0	39	1152	1	3957	true	0	0	23260	2500	14196	1000	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		0	93	1021	0	www.capecodcoop.com	The Cooperative Bank of Cape Cod	www.capecodcooperativebank.com		www.thecooperativebankofcapecod.com		www.cccnetbank.com										www.mycapecodbank.com	
119872																																		479	0	73475	0	479	75737	true	0	0	0	0	0	5483	2	479	true	0	0	73475	0	2262	0	0	0	0	0	0	0	0	false	false			0	0																	0	0	1	true	true	false	false	false																						www.fsbdover.com	
120476																																		0	0	0	0	0	1000	true	0	0	0	0	0	195	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0	1	true	true	false	false	false																						www.argentinefed.com	
120542																																		1380	595	0	0	0	7500	true	0	0	0	0	595	5670	2	0	true	0	0	0	0	0	7500	0	0	0	0	0	0	0	true	false	0	0	7	1380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.statebankofchilton.com	
120609																																		573	0	0	0	573	1200	true	0	0	0	0	0	2629	1	687	true	0	0	0	0	0	1200	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	71	568	0																	www.thomastonsavingsbank.com	
120953																																		755	0	0	296	0	0	true	0	0	0	0	0	232	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	459																	0	0			false	false	false	false																						http://www.fsbparkston.com	
121642																																		3325	6469	8	2350	0	21307	true	5272	0	1108	0	89	19800	3	0	true	0	0	8	507	674	20118	20000	0	0	0	0	0	0	true	true	0	0		975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0			true	false	false	true		1	96	953	96																	http://www.bankplus.net	
121651																																		0	0	7050	0	0	7050	false	0	0	0	0	0	535	1	0	false	0	0	7050	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			false	false	false	false																						www.jonesborostatebank.com	
121679																																		313	0	39128	0	313	39385	true	0	0	0	0	0	3778	3	313	false	0	0	39128	171	86	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			false	false	false	false																						www.mymutualbank.com	
121914																																		0	67	4555	0	0	4555	true	0	0	67	0	0	1280	0	0	true	0	0	4555	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			false	false	false	false																						www.csborbisonia.com	
122153																																		0	0	0	0	0	0	true	0	0	0	0	0	12	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			false	false	false	false																						http://www.jacksonparishbank.com	
122546																																		0	37	0	0	0	0	true	0	0	37	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			false	false	false	false																						www.fnbofsandoval.com	
122854																																		766839	2200	115000	721797	0	290000	true	200	0	0	0	2000	75602	7	0	false	0	0	115000	175000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	45042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	308	5433	0	www.ibtx.com		www.grandbankoftexas.com		www.ibcentx.com		www.ibgfinancialadvisors.com		www.northstarbanks.com		www.ibanktx.com						www.independent-bank.com	
123075																																		0	0	0	0	0	0	true	0	0	0	0	0	326	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0	1	true	false	false	false	false																						www.miltonsavingsbank.com	
123374																																		0	321	0	0	0	0	true	321	0	0	0	0	1267	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false																						www.beauregardfsb.com	
123646																																		969	679	16557	0	803	27654	true	457	0	73	0	149	6666	2	1194	false	0	0	16557	10538	0	559	0	0	0	0	0	0	0	true	true				166																	0	0			false	false	false	false																						www.salin.com	
124344																																		0	0	30000	0	0	30000	true	0	0	0	0	0	4747	2	0	true	0	0	30000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.bankofsunprairie.com	
124830																																		0	639	0	0	0	0	true	44	237	258	0	100	2500	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true				0																	0	0			false	false	false	false																						http://www.bankofcamilla.net	
125154																																		0	906	0	0	0	2793	true	306	0	600	0	0	157	0	0	false	0	2793	0	0	0	0	0	2793	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false							Sheppard Bank															www.fsnb.com	
125471																																		1703695	19377	3937297	1585122	9528	4838771	true	2287	0	10531	0	6559	41	0	11715	true	0	0	3937297	901474	0	0	0	0	0	0	0	0	0	true	false	0	0	0	109045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	869	21750	0																	www.snb.com	
125855																																		4016	3371	0	0	2883	8851	true	1821	0	194	0	1356	25590	4	2883	false	0	0	0	0	0	8851	0	0	0	0	0	0	0	true	true			0	1133																	0	0			true	false	false	false																						www.sabinebank.com	
125873																																		51	0	1250	0	51	3000	true	0	0	0	0	0	974	0	51	false	0	0	1250	1750	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			true	false	false	false																						claycountysavings.com	
125958																																		0	0	0	0	0	0	false	0	0	0	0	0	693	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			true	false	false	false																							
126012																																		0	4	0	0	0	0	true	4	0	0	0	0	1180	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			true	false	false	false	true	1	110	1249	0																	http://www.champlainbank.com	
126049																																		0	0	0	0	0	2198	true	0	0	0	0	0	939	1	0	false	0	0	0	386	1812	0	2198	0	0	0	0	141	0	false	false			0	0																	0	0			false	true	false	false																						www.bankofstarcity.com	
126375																																		0	216	0	0	0	0	true	0	0	216	0	0	5	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0	2	true	false	false	false	false																						HTTP://WWW.VIDFEDONLINE.COM	
126553																																		318	83	0	0	318	1936	true	0	0	83	0	0	641	0	318	false	0	0	0	0	0	1936	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false							North Shore Bank															www.northshore.bank	
126740																																		2589	209	0	2368	0	9051	true	0	0	209	0	0	836	0	0	true	0	0	0	5000	4051	0	0	0	0	0	0	0	0	true	false			0	221																	0	0			true	false	false	false																						www.fnbstaunton.com	
126834																																		0	540	0	0	0	0	true	40	0	442	0	58	4382	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			true	false	false	false																						www.citzcar.com	
127055																																		3283	0	0	2916	367	0	true	0	0	0	0	0	121	0	367	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			true	false	false	false																						http://www.wbduluth.com	
127224																																		225	87	0	225	0	0	true	0	0	87	0	0	521	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			true	false	false	false																						www.fun-bank.com	
128258																																		0	0	0	0	0	0	true	0	0	0	0	0	785	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			true	false	false	false																						http://www.westerndakotabank.com	
128904																																		380532	35	130082	368288	0	150636	true	0	0	35	0	0	3185	3	0	false	0	13350	130082	0	366	6838	0	13350	0	0	0	0	0	true	true	0	0	0	12244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	1172	10061	0																	www.easternbank.com	
129349																																		0	0	0	0	0	0	true	0	0	0	0	0	152	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			false	false	false	false																						www.bankatfnb.com	
129358																																		0	0	8176	0	0	8176	true	0	0	0	0	0	1438	2	0	false	0	0	8176	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						valor.bank	
129479																																		0	0	0	0	0	0	true	0	0	0	0	0	2288	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			false	false	false	false																						https://www.wheatland.bank	
129732																																		180649	5314	425000	127536	12625	425000	true	601	0	838	0	3875	10	0	12625	false	0	0	425000	0	0	0	0	0	0	0	0	0	0	true	true	0	0		40488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false		1	485	5596	0	https:///www.firstbt.com/																https://www.bylinebank.com	
129853																																		0	0	0	0	0	0	true	0	0	0	0	0	1683	0	0	false	0	0	0	0	0	0	0	0	0	0	0	1500	0	true	false				0																	0	0			true	true	false	false																						www.commercialstate.com	
129910																																		640	46	13000	509	11	34508	true	46	0	0	0	0	535	0	11	false	0	0	13000	13430	2394	5684	0	0	0	0	0	0	0	true	false			0	120																	0	0			false	false	false	true																						www.pebank.com	
130345																																		840	0	5000	0	840	5000	true	0	0	0	0	0	13402	5	840	true	0	0	5000	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			true	false	false	false																						www.communitystatebank.net	
130541																																		142619	2027	290700	119880	12349	356579	true	161	0	60	0	1806	3204	3	12349	true	0	0	290700	44114	12811	8954	0	0	0	0	0	0	0	true	false	0	0		10390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	761	28830	0																	www.horizonbank.com	
130813																																		1739	0	10000	1456	283	15000	true	0	0	0	0	0	2024	2	283	false	0	0	10000	5000	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			true	false	false	false						www.lnbbank.com																myliberty.bank	
131034																																		0	631	0	0	0	0	true	0	0	0	0	631	4061	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			false	false	false	false																						www.mycbfl.com	
131173																																		4416	1127	105300	1435	0	105300	true	908	0	171	0	48	6166	3	0	false	0	0	105300	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	2981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.gbankmo.com	
131436																																		0	40	0	0	0	0	true	31	0	9	0	0	4265	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.first1bank.com	
131650																																		749203	22047	315000	739023	2862	410000	true	1238	0	459	0	20350	6360	2	2862	true	0	0	385000	0	25000	0	120000	0	0	0	0	0	0	true	false	0	0	0	7318	0	0	0	3363	32868	3395	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	3299	165927	3299																	www.greatwesternbank.com	
131717																																		0	0	0	0	0	0	true	0	0	0	0	0	1013	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.farmersstatebankky.com	
131940																																		0	400	0	0	0	2000	true	0	0	400	0	0	32	0	0	false	0	0	0	1000	1000	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			true	false	false	false																						www.waldostatebank.com	
132107																																		7230	0	41000	7197	33	58960	true	0	0	0	0	0	2592	2	33	true	0	0	41000	11300	0	3875	3000	0	0	0	2785	0	2785	true	false			0	0																	0	0			true	false	false	false																						www.androscogginbank.com	
132451																																		0	0	2225	0	0	2225	true	0	0	0	0	0	76	0	0	false	0	0	2225	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			true	false	false	false																						www.ibankfirst.com	
132554																																		28968	3119	16207	22024	1144	57055	true	369	0	596	0	2154	10804	4	1144	false	0	0	16207	37556	292	3000	0	0	0	0	0	0	0	false	false	0	0		5800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.bankmbank.com	
132778																																		454	276	0	0	454	0	true	164	0	112	0	0	988	0	454	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0	1	true	true	false	false	false																						www.homesteadsavings.com	
132938																																		0	68	0	0	0	0	true	0	0	48	0	20	692	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			true	false	false	false						http://www.pcbankonline.com																http://www.pcbank.net	
133579																																		257	56	30300	0	257	78200	false	0	0	56	0	0	3207	1	257	false	0	0	30300	27400	13500	7000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	true	false	false		1	106	1054	0																	www.thebankofbennington.com	
133850																																		23371	2516	13040	22340	0	55225	true	910	587	819	0	200	8654	5	0	true	0	0	14256	32759	8210	0	0	0	0	0	0	0	0	true	false	0	0		1031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false						http://www.firstcitizens-bank.com																http://www.firstcnb.com	
133971																																		0	0	3000	0	0	3000	true	0	0	0	0	0	689	0	0	true	0	0	3000	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			false	false	false	false																						http://WWW.LISLEBANK.COM	
134156																																		0	0	0	0	0	3050	true	0	0	0	0	0	466	0	0	false	0	0	0	250	1850	950	0	0	0	0	0	0	0	true	false				0																	0	0			false	false	false	false																						http://www.firstcentral.com	
134437																																		2892	5604	0	2892	0	0	true	3998	0	590	0	1016	21525	4	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.troybankandtrust.com	
134455																																		0	444	2750	0	0	8750	true	0	0	290	0	154	4481	4	0	false	0	0	2750	6000	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			false	false	false	false																						http://www.tensas.com	
134848																																		0	0	0	0	0	0	true	0	0	0	0	0	1861	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			true	false	false	false							Sigel Community Bank															http://www.teutopolisstatebank.com	
135836																																		0	34	18400	0	0	18400	true	34	0	0	0	0	11397	3	0	false	0	0	18400	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.slbank.com	
135854																																		0	0	5088	0	0	7130	true	0	0	0	0	0	435	0	0	false	0	0	5088	184	196	1662	2130	0	0	0	0	0	0	true	false				0																	0	0			true	false	false	false																						www.hsbsd.com	
136048																																		11	0	100	0	0	9436	true	0	0	0	0	0	1326	2	0	false	0	0	100	1047	4147	4142	0	0	0	0	0	0	0	true	false			0	11																	0	0			true	false	false	false																						www.bankpsb.com	
136338																																		6669	1084	44000	6669	0	62000	true	165	0	439	0	480	5262	3	0	false	0	0	44000	18000	0	0	0	0	0	0	0	0	0	true	true			0	0																	0	0			true	false	false	false																						www.merchantsandfarmers.com	
136459																																		0	0	0	0	0	0	true	0	0	0	0	0	1183	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			false	false	false	false																						www.gatesbank.com	
136655																																		525	164	0	525	0	2500	true	0	0	164	0	0	530	2	0	true	0	0	0	2500	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			false	false	false	false																						http://www.lyndonstatebank.com	
137205																																		2361	396	0	287	651	984	true	62	0	290	44	0	8039	3	651	false	0	0	0	0	0	984	0	0	0	0	0	0	0	true	true	0	0	0	1423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.MachiasSavings.com	
137447																																		3250	22	0	3250	0	4856	true	0	0	22	0	0	1993	1	0	true	0	0	0	0	2240	2616	0	0	0	0	0	0	0	true	true			0	0																	0	0			true	false	false	false																						www.thefnb.com	
137456																																		0	59	23	0	0	1072	true	0	0	59	0	0	320	0	0	false	0	0	23	40	131	878	0	0	0	0	0	0	0	true	false			0	0																	0	0			true	false	false	false																						www.bankofbeaver.com	
137559																																		0	90	0	0	0	0	true	0	0	0	0	90	317	0	0	false	0	0	0	0	0	0	0	0	0	0	0	29	0	true	false			0	0																	0	0			false	false	false	false																						http://www.farmersnationalbankonline.com	
137643																																		820	0	2055	820	0	7136	true	0	0	0	0	0	0	0	0	false	0	0	2055	1309	3772	0	0	0	0	0	0	0	0	true	false				0																	0	0			true	false	false	false																						http://www.westiowabank.com	
137652																																		13038	71	0	356	12611	1636	true	0	0	71	0	0	267	0	12611	true	0	0	0	0	0	0	0	0	0	1636	0	0	1636	false	false	0	0		71	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0			true	false	false	false																						http://www.university-bank.com	
137915																																		104259	22357	0	102078	1567	0	true	0	0	20620	0	1737	746	0	1567	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false						www.emigrantdirect.com		www.dollarsavingsdirect.com		www.mysavingsdirect.com												www.emigrant.com	
138051																																		608	0	0	608	0	0	true	0	0	0	0	0	5007	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			false	false	false	false																						http://www.fsbaliceville.com	
138257																																		0	0	0	0	0	0	true	0	0	0	0	0	324	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			true	false	false	false																						http://www.fnbaspermont.com	
138556																																		204	16	0	0	0	0	true	0	0	16	0	0	2930	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	204																	0	0			true	false	false	false																						http://www.homebankingco.com	
139133																																		0	29	3000	0	0	7250	true	0	0	29	0	0	7102	4	0	false	0	0	3000	4250	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.amerifirstbank.com	
139478																																		0	282	5000	0	0	97021	true	0	0	282	0	0	14105	1	0	true	0	964	5000	34057	48000	9000	0	964	0	0	0	0	964	false	false			0	0																	0	0			true	false	false	false																						www.harleysvillebank.com	
139553																																		90	357	79000	90	0	80478	true	9	0	42	0	306	4308	4	0	false	0	0	79000	0	0	0	0	0	0	0	1478	0	1478	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						https://www.mabreybank.com	
139656																																		154666	6372	368794	131712	11	388863	true	2029	0	751	0	3592	4111	2	11	true	0	0	368794	1261	18	14825	0	0	0	127	3838	0	0	true	false	0	0	500	22943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	123	1135	0	http://www.equityfsg.com																http://www.equitybank.com	
139740																																		0	0	104500	0	0	169168	true	0	0	0	0	0	16549	2	0	false	0	0	157378	0	0	0	0	0	0	304	11486	0	11790	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	61	465	0																	WWW.WESTBANKSTRONG.COM	
139834																																		0	180	0	0	0	14000	false	180	0	0	0	0	90	0	0	false	0	0	0	14000	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			false	false	false	false																							
139843																																		14599	208	61000	8730	3171	135000	true	0	0	107	0	101	20114	5	3182	true	0	0	109000	26000	0	0	58000	0	0	0	0	0	0	true	false	0	0	4935	2698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	284	5480	0	www.ffbt.com																www.ffbt.com	
139955																																		285	0	2980	285	0	5650	true	0	0	0	0	0	211	0	0	true	0	0	2980	570	1650	450	0	0	0	0	0	0	0	true	false				0																	0	0			true	false	false	false						http://www.fbcdirect.com																http://www.themainstreet.bank	
140018																																		16435	1151	46000	13706	2729	48060	true	867	0	0	0	284	8730	3	2729	true	0	2060	46000	0	0	0	0	2060	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	45	401	0																	www.lafambank.com	
140157																																		1381	0	8228	1381	0	19394	true	0	0	0	0	0	10220	1	0	true	0	0	8228	132	133	10901	0	0	0	0	0	0	0	true	false			0	0																	0	0			true	false	false	false																						www.homesteadbank.com	
