"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
7045			51	2222	31	4195	18	6302	37	979	11	1135	6	2053			22	959	11	1496	3	1030	48	833	11	928	5	734	false	false	
7072			15	824	28	3904	30	12059	42	1226	6	547	3	789	0	1													true	false	
7157			22	608	4	598	0	0	65	1253	12	1263	4	1735			16	614	7	983	2	704	124	2367	6	833	0	0	false	false	
7456			15	445	10	1302	10	3615	44	996	14	1821	16	5801			11	425	17	1635	9	2577	44	549	30	1715	9	1360	false	false	
7634			71	2880	23	3277	15	7023	81	1440	9	1233	3	1398			15	681	5	808	0	0	31	1064	3	120	2	254	false	false	
8033			16	806	24	2971	29	10578	121	2046	26	2155	13	3070			2	28	7	559	5	1309	20	554	6	582	6	429	false	false	
8462			13	425	5	584	2	656	135	3050	14	1637	21	6009			11	366	11	1184	2	587	41	925	16	1302	14	1882	false	false	
8631			13	497	8	1069	6	2548	47	1247	11	1546	12	3687			0	0	2	192	2	787	5	10	0	0	0	0	false	false	
9357			4	215	7	1024	49	22855	225	4996	84	6720	137	30388															false	false	
9553	14	60															25	770	34	3843	44	11847	70	1188	39	2309	35	5028	false	true	
9807			8	441	28	3994	101	45813	53	1632	26	2969	32	11978															false	false	
9955			11	267	5	795	6	2921	123	1650	19	2181	8	2743			67	2142	40	3925	17	4009	86	1872	20	1444	8	2012	false	false	
10250			23	983	79	10924	89	40092	345	9326	100	10090	64	20964			0	0	1	232	2	902	0	0	0	0	0	0	false	false	
10849			23	827	24	3325	19	8672	45	1000	5	847	5	1087			19	594	8	858	10	1982	23	339	6	556	6	422	false	false	
10858			37	1552	36	5496	62	25831	237	5397	61	6549	50	14924			50	2417	53	6485	20	5961	320	11009	84	8308	35	6804	false	false	
11145			205	4030	91	11729	55	21731	105	956	10	1429	6	2410			0	0	0	0	0	0	1	48	0	0	0	0	false	false	
11275			27	1464	74	11348	144	70694	186	6587	102	13572	108	41508			0	0	0	0	1	387	0	0	0	0	0	0	false	false	
11640			55	1785	30	3294	45	14748	305	3984	51	4727	30	8585			34	749	28	2539	14	3776	83	2151	42	3556	35	3446	false	false	
11837			12	528	7	929	12	3281	4	40	3	184	1	559			8	230	2	276	2	757	3	64	0	0	0	0	false	false	
12030			262	10939	115	17279	77	35385	537	9018	37	4328	19	8145			118	4856	42	7130	23	7388	103	1817	2	189	2	214	false	false	
12142			42	1605	36	4240	36	14186	179	3303	24	2530	13	4119			15	536	8	897	4	1127	17	420	5	505	1	225	false	false	
12179			15	771	10	1531	8	2801	21	595	6	838	2	10			0	0	1	5	0	0	0	0	0	0	0	0	false	false	
12245			77	4701	64	8484	35	11397	104	2405	14	1508	1	401			6	178	1	61	1	332	5	78	0	0	1	427	false	false	
12311			2631	111673	3253	414583	4057	1440682	18454	534976	3443	366654	3255	964293			238	10553	209	24770	68	16928	429	10829	104	8134	36	7693	false	false	
12647			32	1242	41	5192	25	10080	150	2814	27	2809	11	2304			18	641	9	1084	10	2736	41	531	16	1246	6	1294	false	false	
12656	15	42													18	47	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
12937			18	1199	13	2345	44	23028	28	1131	6	1031	9	4563			0	0	1	149	0	0	0	0	0	0	0	0	false	false	
12946			103	4047	92	11464	92	30204	671	12590	98	8845	57	14179			48	1710	20	1694	15	3173	33	528	1	153	3	487	false	false	
12955			81	2390	24	3660	43	20395	75	1608	20	2113	22	8433			3	102	1	177	0	0	3	130	1	105	0	0	false	false	
13103			65	2818	132	18025	262	103358	359	7575	151	14460	140	32597															false	false	
13251	55	120															0	0	14	1411	0	0	577	1807	0	0	0	0	false	true	
13457			5	64	2	172	0	0	24	350	2	127	1	318			7	234	5	787	3	1008	64	1019	12	966	5	1293	false	false	
14052			52	2134	23	3570	17	6294	51	1130	4	196	0	0			2	171	1	118	1	452	4	46	0	0	0	0	false	false	
14155			42	1701	30	4411	20	8274	193	4125	12	1468	2	611			98	3878	65	8669	16	4547	411	8564	29	3278	9	2979	false	false	
14650	29	97													9	50													true	true	
14753	12	65															12	451	8	1148	3	924	201	4108	9	1198	11	2326	false	true	
14865			60	2688	75	9645	41	17619	209	4668	44	4342	33	9201			46	2495	95	12551	39	11053	254	5834	105	8352	43	7658	false	false	
14977			2	27	1	109	0	0	38	746	6	771	1	315			23	866	16	1609	3	874	70	2079	15	1441	6	946	false	false	
16458			15	531	37	4896	50	17394	179	4242	30	2837	20	6103			5	193	3	308	2	658	5	44	2	58	1	120	false	false	
16551			126	4756	74	9044	43	13792	242	4808	46	4187	18	4566			28	1130	16	2211	8	1534	66	1585	10	698	5	1194	false	false	
16748			16	611	9	953	6	1841	32	700	7	651	5	861			9	363	15	1853	7	1924	32	834	8	1084	3	969	false	false	
16944	16	86													13	84													true	true	
16953	21	133													21	243													true	true	
17110			0	0	0	0	0	0	2	36	7	386	5	1425															false	false	
17147			623	23713	565	71598	666	283494	2333	47924	557	56308	602	183106			325	12305	219	27274	130	36781	384	8450	133	10048	90	13452	false	false	
17259			16	475	19	2001	5	1595	18	1107	6	1467	6	3903	89	29													true	false	
17464			90	2965	213	26996	298	117920	1062	22199	220	19788	142	29623			7	299	7	881	2	494	37	407	10	520	0	0	false	false	
17950			82	3387	86	11004	53	17963	265	5759	37	4469	16	4825			57	2172	49	6063	36	9060	253	5594	25	2597	10	2627	false	false	
17978			49	1967	35	4468	26	11028	0	0	0	0	0	0			2	80	4	580	1	350	1	2	0	0	0	0	false	false	
18050			57	2275	63	8345	57	23091	297	4461	29	2784	10	2906			113	4558	35	4283	7	1581	142	1857	4	527	0	0	false	false	
18135			6	206	5	246	9	2962	61	2268	67	7199	46	12239															false	false	
18377			0	0	0	0	1	497	1	74	0	0	0	0			0	0	4	508	3	587	0	0	0	0	0	0	false	false	
18827			47	1734	44	4617	35	10536	134	3187	15	1400	26	5589			0	0	1	70	0	0	0	0	0	0	0	0	false	false	
18836			39	1436	28	3308	25	7536	33	909	4	475	5	2929			20	538	12	1180	3	602	26	503	5	537	0	0	false	false	
18854			22	720	14	1325	7	2763	297	8321	94	13456	63	28429			22	953	16	2051	6	1861	129	3239	22	3280	14	5073	false	false	
19356			5	139	3	123	3	1338	5	100	9	1088	8	3989			2	67	1	56	0	0	2	144	0	0	1	285	false	false	
19730			93	6776	202	27139	345	138931	198	6625	126	15095	182	64689			7	220	15	2124	7	2332	19	371	7	740	5	1525	false	false	
19936			51	2186	65	8738	21	6138	48	2075	4	290	2	1038			52	2991	32	4393	21	6840	88	2556	23	2979	3	982	false	false	
19972			0	0	0	0	0	0	0	0	1	120	0	0			0	0	1	89	0	0	0	0	0	0	0	0	false	false	
20053			39	1478	22	2742	12	3384	92	1963	15	1645	2	293			22	1064	12	1567	11	2839	82	1941	16	1582	2	812	false	false	
20512	86	31																											false	true	
20633			34	1504	38	4650	54	21671	36	916	16	2025	4	807			1	25	1	148	0	0	0	0	0	0	1	398	false	false	
20857			11	334	9	1086	7	2011	146	1950	7	652	11	4140			6	207	21	2226	12	3262	236	834	6	256	15	2392	false	false	
21256			2	67	2	204	0	0	10	112	1	137	0	0	2	4													true	false	
21359			3	78	5	1034	0	0	26	642	5	927	1	225	33	79													true	false	
21630			37	1284	27	3879	17	7905	129	2653	22	2410	6	2613			5	194	4	334	0	0	8	146	1	101	2	203	false	false	
21658			92	4152	37	3905	34	7411	165	2948	36	1742	10	2805			77	2965	63	7110	16	3238	168	2617	53	2116	16	787	false	false	
22048			42	1481	39	4313	35	15987	262	4509	32	2950	16	4043			2	67	2	188	0	0	21	564	3	165	5	421	false	false	
22543			25	1086	32	4419	31	12271	46	909	3	414	0	0			3	101	3	395	0	0	0	0	0	0	0	0	false	false	
22552	83	247															57	2693	58	6527	22	7573	325	6075	40	3069	16	2993	false	true	
22730			58	1720	21	2116	19	6683	36	894	17	1463	11	3640			0	0	1	33	0	0	0	0	0	0	0	0	false	false	
22936			23	929	28	4490	30	13632	191	3721	33	4008	18	5194			30	1166	14	1824	9	3119	28	614	6	445	4	535	false	false	
23045			10	297	8	876	7	2789	9	131	2	82	1	321			2	62	1	99	2	449	0	0	1	66	0	0	false	false	
23456			80	3066	40	4580	13	3607	89	1776	18	2205	14	4473			38	1744	29	3412	6	1807	52	1126	17	1442	5	1078	false	false	
23504			29	1436	94	12130	252	114059	906	28180	135	15479	139	53135			0	0	0	0	1	500	0	0	0	0	0	0	false	false	
23540			3	138	40	519	37	18367	40	935	16	1259	8	1243			0	0	1	239	0	0	0	0	0	0	0	0	false	false	
23643			54	2160	50	6054	28	9426	166	3344	37	3656	25	6385			7	297	7	864	2	586	20	311	2	284	0	0	false	false	
23755			21	996	19	2915	50	24971	92	2188	21	2478	11	3316			1	57	0	0	2	417	3	70	0	0	0	0	false	false	
24006			17	1049	54	7441	122	54631	157	4840	52	6691	50	21456															false	false	
24378			12	527	10	982	1	136	32	541	3	3	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
24453			10	551	11	1571	19	8172	40	724	8	818	6	2338			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
24659			14	531	7	967	8	2524	58	1297	10	897	13	2986			8	350	8	932	2	730	50	1879	6	716	7	2176	false	false	
24668			26	1305	29	3502	24	11955	114	2617	28	2552	16	7192			47	1826	15	1883	2	593	34	587	6	976	0	0	false	false	
24855	0	31													9	57													true	true	
24949			123	4878	113	15267	120	42946	141	2479	35	4070	38	11341			24	1054	9	1289	4	903	60	1058	5	712	2	237	false	false	
25357			36	1153	10	1454	33	29372	36	893	3	475	2	863			3	108	0	0	2	863	0	0	0	0	0	0	false	false	
25647			5	164	11	1534	12	4401	3	26	1	117	1	300			0	0	0	0	2	430	0	0	0	0	0	0	false	false	
26176			6	140	39	4895	132	56425	2	26	1	97	2	446															false	false	
26242			112	4167	67	7968	66	26228	363	6769	27	2083	17	3526			48	1174	37	4227	16	3758	22	371	4	434	12	1425	false	false	
26457			11	237	0	0	0	0	16	507	4	360	2	292			55	1852	30	2368	15	3489	47	805	3	114	0	0	false	false	
26765			9	520	38	5628	66	30516	105	3174	36	3673	52	15946			2	93	1	27	2	788	3	35	0	0	0	0	false	false	
26859			5	301	31	3886	51	18759	68	1702	13	1551	31	9474			0	0	0	0	0	0	1	13	1	55	0	0	false	false	
27070			3	240	2	352	1	306	0	0	0	0	0	0															false	false	
27548			92	3566	97	12846	122	45107	452	11166	166	15357	89	23990			4	186	6	599	5	2112	4	127	0	0	0	0	false	false	
27614			33	1680	27	2902	16	4647	85	2832	12	1587	10	4858			9	369	9	1189	0	0	2	66	1	179	0	0	false	false	
27847			212	7561	84	10214	65	24198	486	7132	24	1725	8	1350			386	9625	76	10282	76	21008	385	4429	11	1061	1	333	false	false	
28013			6	338	33	4899	189	82899	97	2460	57	5934	88	27535															false	false	
28152			41	1567	28	4265	22	7035	187	3890	40	4058	14	3377			40	1594	73	8891	9	2714	102	2109	32	3234	11	1932	false	false	
28255			16	685	20	2692	23	4288	76	1594	18	1492	14	4288			10	247	5	551	3	1000	37	549	4	511	1	83	false	false	
28349			22	901	18	2586	16	6944	93	2170	20	2432	21	7592			9	258	4	583	6	1857	8	121	1	128	1	429	false	false	
28406			0	0	3	622	5	1638	8	276	3	524	3	1858															false	false	
28572	16	0													1	0													true	true	
28675	54	50															31	880	10	1327	6	1800	18	242	6	494	5	1068	false	true	
28732			51	1919	20	2390	20	8358	27	540	10	956	9	2485			2	93	3	361	2	470	1	35	3	436	0	0	false	false	
29104			10	416	48	6017	130	60567	154	3674	48	4516	25	9996															false	false	
29476			19	768	5	676	5	2261	28	655	7	331	0	0			9	458	15	1854	7	2076	17	524	9	1135	11	1700	false	false	
29636			150	5684	102	12767	84	30560	561	6427	38	2912	15	2907	532	176													true	false	
29878			17	1071	118	14282	343	118098	0	0	0	0	0	0															false	false	
29953			10	398	12	1505	16	5027	25	745	14	1702	10	2769			8	370	11	1458	14	3771	3	101	2	172	4	428	false	false	
30052			25	931	23	3048	6	1988	23	448	5	378	0	0															false	false	
30418																													false	false	
30502			60	2868	101	12272	144	55238	582	13891	45	3675	62	20247															false	false	
30650			9	469	16	2343	37	13542	167	2696	38	3350	24	4005			1	9	1	111	0	0	1	20	2	47	0	0	false	false	
30810	0	107622																											false	true	
30874			27	1332	41	5513	94	43515	47	1699	36	4387	44	13058															false	false	
31134			27	1061	18	2228	13	4447	178	3008	11	1005	0	0			17	589	9	993	2	814	28	616	6	623	2	326	false	false	
31255			18	662	26	2221	50	17586	215	2149	25	1643	44	8620	1	0													true	false	
31657	168	216													29	105													true	true	
31826			172	11450	42	5123	19	6062	171	4154	21	2048	7	2173	62	86													true	false	
31835			31	896	6	754	5	1382	141	2964	6	751	10	3173			9	250	5	741	7	2332	95	2520	19	1820	23	4980	false	false	
32234			56	2358	14	1948	11	4185	21	405	1	54	5	1631			8	349	10	1587	6	1651	31	490	8	511	2	594	false	false	
32766			7	365	8	1188	12	3873	82	1526	4	304	0	0			0	0	1	100	0	0	3	46	0	0	0	0	false	false	
32971			51	1985	27	3200	14	5841	51	1119	15	1213	13	3970	6	3													true	false	
33147			74	2485	52	7380	57	28575	238	5874	51	7362	59	19938			17	652	19	2465	11	4467	33	998	25	3384	17	5373	false	false	
33259			45	3378	85	11520	152	65687	196	5083	69	7042	77	23851			1	30	2	289	3	895	0	0	0	0	0	0	false	false	
33268			24	859	10	1425	3	792	81	1599	15	1198	10	2799			26	1045	11	1285	6	1480	82	1652	18	1062	5	532	false	false	
33370			1	74	1	179	2	792	0	0	0	0	0	0															false	false	
33754			9	331	4	597	10	5881	18	331	7	728	3	975			0	0	0	0	0	0	5	11	0	0	0	0	false	false	
33839			10	298	3	579	0	0	40	1113	1	175	0	0			5	107	3	286	4	868	26	1419	3	395	0	0	false	false	
33857			11	429	13	2087	26	12166	123	3783	38	4783	42	14836			11	532	16	1796	15	3759	56	1074	15	1127	12	1771	false	false	
34153			16	800	31	4620	42	15926	68	1537	10	1092	23	6897			7	410	6	828	8	1395	38	1359	14	1142	7	1345	false	false	
34359			9	235	1	30	4	1509	37	808	6	522	2	418			10	425	6	713	5	1097	23	674	3	354	5	814	false	false	
34425			41	2409	72	10486	61	23157	202	3988	33	4126	22	5684			1	46	1	217	0	0	1	20	0	0	0	0	false	false	
34434			79	3147	60	8211	70	30045	120	2868	29	3420	16	6581			28	961	10	1203	1	190	26	811	8	1016	3	619	false	false	
34452			65	2300	27	3594	20	7280	119	3173	34	4273	17	5130			0	0	1	216	0	0	3	47	0	0	0	0	false	false	
34537			55	3091	130	17869	251	108090	272	6128	57	6915	54	17845			5	287	3	212	2	282	15	206	2	111	0	0	false	false	
34555			122	4598	22	3321	33	16928	173	2788	8	1257	6	3485	355	445													true	false	
34742			59	2566	40	6360	46	17108	185	3200	21	2343	5	2137			27	721	13	1319	3	620	87	1306	6	754	0	0	false	false	
34836			9	397	7	1069	9	2721	12	210	4	534	0	0			7	186	3	537	1	319	3	211	1	171	1	270	false	false	
35057			73	2824	28	3714	17	5804	188	3256	19	1831	8	881			86	3104	61	6921	18	4545	164	3356	11	1523	6	1078	false	false	
35301			0	0	0	0	0	0	0	0	0	0	0	0															false	false	
35570			15	655	101	13718	500	226518	278	7245	108	11552	160	43810															false	false	
35646			20	777	5	907	1	333	126	2974	8	1399	5	2513	6	31													true	false	
35842			46	2083	20	2787	22	8751	113	2924	12	1795	8	3187			14	781	7	937	4	1112	18	207	7	365	1	90	false	false	
35879			14	616	11	1301	10	4472	3	28	4	668	2	232	2	0													true	false	
36054			37	1830	86	10835	157	53762	348	6133	107	8076	119	27691			0	0	2	189	2	806	0	0	0	0	0	0	false	false	
36456			15	247	6	755	2	1076	83	1830	12	1138	4	1002			23	1105	25	3094	15	2733	217	5059	71	6544	37	6714	false	false	
36933			40	1574	17	2605	9	3289	117	1959	8	859	4	923			55	1668	6	732	2	605	45	840	9	971	1	269	false	false	
37051			32	1143	14	2117	16	5509	49	883	6	812	4	1541			47	2205	39	6065	16	5203	90	1903	19	1890	9	2648	false	false	
37341			16	729	7	822	3	1096	61	1109	5	393	0	0			12	501	12	1630	3	709	31	511	2	183	0	0	false	false	
37378			23	1189	50	6464	52	20099	122	3626	34	3416	36	11797			25	1222	28	3559	19	5615	34	740	28	2641	16	2005	false	false	
37435			180	7137	202	25718	197	74371	775	11167	57	5634	26	7105			21	742	15	2108	11	3310	21	385	0	0	0	0	false	false	
37640			460	21653	349	44199	388	172376	533	15135	205	23579	226	96391			188	7735	153	17983	126	39821	177	5627	64	7008	43	11351	false	false	
37659			24	734	5	551	3	1011	98	2120	19	1815	4	1561			29	972	11	1402	3	787	140	1849	5	683	2	551	false	false	
37743			19	774	17	2489	39	22179	95	2395	19	2354	18	8655			6	255	5	702	7	2516	28	517	3	220	2	341	false	false	
37949			36	1384	18	1963	8	3758	110	2163	26	3282	23	7825			19	686	17	2301	6	2009	60	1017	32	2317	15	2745	false	false	
38740			49	1776	28	3341	37	14849	124	2527	20	1876	10	2779			9	229	6	673	2	635	0	0	0	0	0	0	false	false	
39327			57	1780	61	7384	86	31363	116	2141	24	1418	18	3652			3	50	6	838	2	403	0	0	1	56	1	195	false	false	
39420			257	8251	236	24432	270	87635	233	4619	104	7892	91	14336															false	false	
39475			156	6474	369	49960	666	271190	946	18551	357	28416	401	100652			74	2912	80	9126	36	8563	178	3752	97	7087	58	11569	false	false	
39756			48	2698	71	9989	94	38289	533	11674	130	14312	107	34923			39	1824	27	3262	9	2654	224	5195	52	4982	20	3807	false	false	
40033			24	848	5	634	4	3095	54	1159	7	1135	0	0			102	2121	10	1411	0	0	6	113	0	0	0	0	false	false	
40350			2	81	6	798	0	0	60	787	9	1113	7	2192			5	122	9	1082	6	2225	32	1046	11	617	8	1638	false	false	
40707			74	2887	91	11413	86	28290	361	9021	100	9889	47	11506	3	0													true	false	
40855			14	484	12	1756	3	1015	62	1230	12	1695	5	1737			14	356	29	3923	9	3027	55	1173	14	1540	8	2376	false	false	
41245	30	50															21	1061	22	2731	4	980	59	945	7	531	5	1096	false	true	
41553			17	515	3	245	4	1120	21	276	5	340	2	412			14	399	3	289	1	248	139	2261	18	1735	8	1947	false	false	
41629			21	898	27	3250	37	16475	90	1725	22	2368	5	844			2	28	3	366	3	503	7	98	1	107	0	0	false	false	
41759	14	72															18	609	20	2615	14	5120	67	1268	19	1838	19	4044	false	true	
41825			0	0	12	1701	11	3761	11	272	2	379	6	1948			1	89	1	216	0	0	1	67	0	0	0	0	false	false	
41937			4	66	2	306	2	647	27	631	5	480	6	1697			6	310	5	665	8	1608	15	196	7	544	11	1730	false	false	
41955			7	168	2	249	0	0	10	89	0	0	0	0			8	401	23	1806	2	600	207	5232	23	2465	9	1910	false	false	
42037			101	3395	13	1789	6	2235	116	2935	20	3406	7	2604			108	3100	18	2651	3	1042	25	306	0	0	1	331	false	false	
42055			13	481	10	1298	7	1706	32	628	8	794	9	3900			17	689	8	828	1	292	50	1174	11	1307	9	2240	false	false	
42354			53	1944	21	2727	6	3852	230	2661	7	728	10	1752			25	1160	5	771	3	878	123	1956	15	1787	0	0	false	false	
42372			10	473	21	2558	35	13069	45	990	5	844	3	1228	1	0													true	false	
42420			822	28383	760	81675	505	163179	4876	60906	470	40568	315	77379			13	384	9	842	2	405	3	79	0	0	0	0	false	false	
42448			109	3771	76	9949	55	21333	480	8720	52	5416	33	8604			159	6466	102	11903	52	15549	451	9491	91	9030	81	11794	false	false	
42457			4	149	0	0	0	0	21	362	6	800	5	2296			12	292	6	410	3	721	63	1855	8	1138	5	1511	false	false	
42671			23	591	39	4373	148	51403	62	1466	53	4344	56	11052			3	138	3	347	1	345	4	32	0	0	0	0	false	false	
43052			43	1372	43	4166	27	9606	65	973	20	1579	19	4180			1	53	1	190	0	0	3	16	2	200	0	0	false	false	
43351			5	227	2	114	7	232	38	969	5	827	1	459			3	88	13	2446	3	1069	9	144	3	417	0	0	false	false	
43454			13	420	12	1468	3	820	43	779	1	59	4	1227	23	37													true	false	
43744			13	553	27	3734	22	7874	28	608	6	620	3	1016			6	173	2	242	3	830	1	4	1	193	1	222	false	false	
43856			18	747	8	969	2	781	39	617	4	269	3	612			1	94	0	0	0	0	0	0	0	0	2	415	false	false	
43959			26	1173	27	3011	29	9504	86	2253	14	1607	10	3280			0	0	0	0	0	0	2	53	2	288	0	0	false	false	
44040			98	3473	42	4671	36	11893	133	2401	10	792	13	3846			166	6962	108	13609	46	12093	242	5959	77	7297	31	5702	false	false	
44433			4	152	14	1800	44	19616	12	419	5	276	18	5115															false	false	
44741			88	3577	76	9242	91	29738	173	4051	22	2279	15	3404			4	91	2	387	1	203	4	103	1	77	1	153	false	false	
44750			71	2365	45	5963	60	36743	68	1412	14	1579	9	5750			9	315	10	1292	7	2093	8	419	0	0	0	0	false	false	
44929			30	2769	24	2954	16	5466	33	649	3	236	1	129			4	160	1	113	1	271	0	0	1	43	0	0	false	false	
45038			12	475	11	1076	9	3003	56	1418	20	1770	26	5223			18	868	21	2328	11	2799	23	450	13	479	6	876	false	false	
45047			65	2352	32	3967	8	2758	185	2770	9	795	3	540			88	3389	46	5870	21	4844	144	1695	5	489	2	473	false	false	
45056			12	406	7	709	5	1534	86	1555	7	665	15	3270			23	799	14	1627	2	425	101	2943	32	3383	18	3884	false	false	
45430			27	952	15	1644	11	4844	63	681	2	248	0	0			5	218	3	355	3	670	9	108	0	0	0	0	false	false	
45458			3	76	4	659	3	536	24	586	6	801	4	1248	6	10													true	false	
45551			120	4267	84	9865	59	16167	1205	33269	170	16573	61	14174			183	6307	263	28116	153	55812	924	22305	284	25754	181	40572	false	false	
