"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP755	RCONP756	RCONP757	RCONP758	RCONP759	
13103	365555	0	90329	63342	0	148795	0	0	24980	24980	0	1039262	0	97401		162365	384838	59704	93266	0	33059	60208	33236	35862	38870	54058	13284	20292	58263	939951	203	1910	17905	0	60737	65767	0	0	37629	55298	0	true	6004	17988	34271	237348	147490	179900	86969	
13251	2160	0	89	5911	0	9305	0	0	0	0	0	26146	0	955		7952	15054	1696	7307	0	1800	5507	645	0	452	427	100	0	9216	25191	0	0	343	0	979	0	0	0	879	0	0	true								
13457	3626	0	1086	2504	0	6240	0	0	0	0	0	11239	0	1458		3106	2134	1224	2724	0	763	1961	381	0	721	1171	481	0	5154	9781	0	0	0	0	1431	942	0	0	950	942	0	false								
14052	8422	0	968	11869	0	18046	0	0	0	0	0	30049	0	622		6761	10364	2484	5995	0	1734	4261	766	0	1520	2165	817	0	17078	29427	0	0	853	0	2479	2023	0	0	2125	1560	0	true								
14155	21413	0	1032	14972	0	45245	0	0	135	21612	0	93594	0	7828		19124	35710	5975	13079	135	3156	9923	4653	1392	2005	6504	5017	3821	44213	85766	0	0	1757	21477	14341	3006	21477	0	7776	733	0	true								
14650	6275	0	2130	10552	0	14832	0	0	0	0	0	12567	0	121		3716	657	1305	3150	0	1597	1729	390	0	1093	826	0	0	12702	12446	0	0	378	0	1304	615	0	0	926	615	0	true								
14753	13950	0	474	12686	0	12686	0	0	0	0	0	27768	0	1990		9071	0	3442	8366	0	1886	6480	694	11	1107	3040	600	0	12212	25778	0	0	575	0	3243	1504	0	0	2643	1504	0	false								
14865	44866	1	13400	139056	0	139056	0	0	977	26074	0	139087	0	19805		29114	44002	11895	17830	977	13055	8032	5584	2443	9423	7737	2816	1129	125655	118545	0	737	3136	25097	20345	760	24529	0	15787	760	0	true								
14977	3929	0	0	4897	0	8468	0	0	0	0	0	27035	0	0		9740	1283	2456	8165	0	3299	4872	1537	32	3314	6863	1906	0	8468	27035	0	0	107	0	6749	5334	0	0	5774	4403	0	false								
16458	84561	0	578	29171	0	29421	0	0	0	0	0	231169	0	6879		24149	99944	9185	14494	0	4518	9976	8211	1444	3697	7069	10082	1667	28688	224290	155	0	3970	0	14618	7897	0	0	8092	2674	0	true								
16551	24099	25	6955	38672	0	68110	0	0	12499	12499	0	133118	53	10483		57023	29329	24309	22883	2000	13638	15564	20628	7193	9020	4443	8496	707	60055	122582	1075	0	9383	0	17494	5172	0	0	7084	4888	0	true								
16748	14442	0	1811	17237	0	21956	0	0	0	0	0	37120	0	1893		11282	6380	4718	6150	0	2203	4347	3745	988	992	1450	2373	200	20145	35227	0	0	1963	0	4586	429	0	0	2013	429	0	false								
16944	9143	0	1733	6844	0	13037	0	0	0	0	0	18626	0	1964		5974	951	830	4294	0	1592	2703	1595	84	974	830	754	0	11304	16662	0	0	133	0	2047	511	0	0	1293	510	0	true								
16953	4783	0	1923	7552	0	12738	0	0	0	0	0	17093	0	842		6829	3225	435	4705	0	1363	3342	2124	0	0	1553	703	0	10815	16251	0	0	0	0	2256	0	0	0	1553	0	0	false								
17110	0	0	0	0	0	0	0	0	0	0	0	88923	0	6393		11012	0	4397	11012	0	11012	0	0	0	77911	0	0	0	0	82530	0	0	3346	0	25700	52211	0	0	25700	52211	0	true								
17147	2369337	0	28330	118539	0	152035	0	0	336961	336961	0	4203437	0	604809		839940	753012	154568	317980	24963	118261	199720	271752	250208	59506	92321	77309	12013	122593	3598628	1112	0	37881	0	184900	56249	0	0	108342	43485	37939	true	173	989	121432	400123	352889	1188874	1180463	
17259	15444	0	0	5776	0	15482	0	0	0	0	0	34494	0	1961		11025	1658	5031	8008	0	3309	4699	2641	376	1038	3080	1751	498	15482	32533	0	0	1797	0	6367	0	0	0	4118	0	0	false								
17464	130761	0	50092	369104	0	369104	0	0	8022	41158	0	1618824	0	58537		134142	1243899	49555	90724	7924	29351	61373	36299	7120	16675	50912	36269	6166	319012	1560052	0	235	10553	32637	74261	35761	30136	499	48295	19265	0	true	197851	116471	4690	710678	450825	119730	11031	
17950	38200	0	29003	50171	0	112405	0	0	0	55766	0	215675	0	26680		24183	86880	8980	17663	0	5830	11833	5238	1282	32218	29505	3274	1415	83402	153048	0	35947	3641	19819	18308	48104	19819	35947	15399	46324	0	true								
17978	52551	0	0	2718	0	27378	0	0	0	0	0	189131	0	1281		74528	4852	43795	53023	0	14729	38294	17393	4112	7743	30073	13109	6274	27378	187750	0	100	18046	0	39013	18186	0	0	22930	14886	0	true								
18050	49760	0	32357	139802	0	193737	0	0	0	0	0	207330	0	7589		49369	45897	10763	40472	0	12573	28023	8619	154	15379	25389	21286	250	161380	199741	0	0	2902	0	34292	28012	0	0	24585	16182	0	true								
18135	25114	0	0	70118	0	93662	0	0	220	13530	0	107324	0	442		21256	26434	5067	13570	220	4599	8991	6306	1360	13349	9336	10763	1072	93662	106522	0	360	1411	13310	16706	17814	13310	0	12628	10057	0	true								
18377	18760	0	0	0	0	0	0	0	98	98	0	45671	0	899		19087	0	5542	8284	0	2535	5749	8888	1915	1290	3029	2700	805	0	42957	0	1815	1677	0	6321	1503	0	0	2816	1503	0	true								
18827	187789	0	13125	62261	0	121904	0	0	0	0	0	266185	0	29926		44859	9383	12815	22333	0	6486	16129	13191	9053	2708	11584	6082	3780	108779	236259	0	0	0	0	14409	9745	0	0	6706	0	0	true								
18836	12755	0	1586	23702	0	34531	0	0	386	2793	0	93813	0	2510		44404	11449	13527	22313	145	12862	11526	13419	6597	5393	6556	10410	2846	32945	91099	0	204	3973	2407	21939	3266	689	0	8887	1669	0	true								
18854	45300	0	11142	131985	0	156776	0	0	2264	50139	0	242655	0	19575		35330	17342	3495	26499	2074	7082	19417	8248	583	23061	93682	27209	731	145634	181891	0	41189	1423	47875	95083	49600	37207	0	49531	41883	41189	true								
19356	10911	0	3662	13251	0	26111	0	0	99	6197	0	42452	0	7263		14747	5571	2267	9307	0	2629	6678	4706	734	1296	6552	2751	624	22403	33346	46	1843	301	4608	8056	3167	769	1990	4152	2916	0	false								
19730	376661	0	8481	309722	0	371314	0	0	101728	103228	0	1623928	0	173115		290930	729592	48962	232750	92149	58847	175726	46974	9383	87631	96025	31988	11101	362762	1450477	71	336	10885	1500	116685	110060	1500	0	90330	93211	0	true	180412	27109	155241	248864	364329	338832	35529	
19936	12464	0	21543	44474	0	94275	0	0	0	0	0	113194	0	7857		24128	41190	10348	19579	0	5663	13939	2569	1957	7233	20465	3726	3988	72732	105337	0	0	4757	0	28461	6951	0	0	23112	4586	0	true								
19972	78637	0	0	0	0	0	0	0	0	0	0	78637	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	78637	0	0	0	0	0	0	0	0	0	0	0	false								
20053	11582	0	796	13341	0	18765	0	0	1722	1972	0	48816	0	3413		20465	4199	6892	9644	0	6672	6789	5226	1778	680	2675	7558	1657	17969	45403	0	0	803	0	9558	3012	0	0	2899	0	4219	true								
20512	16984	0	0	18247	0	28022	0	0	198	2189	0	51081	0	0		12376	10073	5348	5196	99	1932	3264	3455	3725	2069	3958	3538	2083	28022	51081	0	0	1696	1991	8273	3375	447	0	3377	2502	0	true								
20633	69046	0	23249	32244	0	74882	0	0	0	6229	0	186204	0	941		43106	36440	14096	17519	0	5866	11680	15174	10386	2545	12135	16431	6501	51593	185263	40	0	3689	0	29971	7641	0	0	9885	4794	0	false								
20857	7384	0	5781	104008	0	125200	0	0	0	9978	0	99912	0	10182		6461	69190	1550	4860	0	1109	3751	1576	25	859	4605	11066	348	119419	89730	0	0	0	744	6134	10744	0	0	4207	1257	0	true								
21256	1080	0	1569	2744	0	4638	0	0	0	0	0	4696	0	445		1467	899	1890	881	0	364	517	331	255	0	1251	0	0	3069	4251	0	0	1151	0	1251	0	0	0	1251	0	0	true								
21359	8858	0	1309	10756	0	17783	0	0	0	0	0	26131	0	1583		5804	7021	3384	5084	0	1251	3833	654	66	1121	2684	643	0	16474	24548	0	0	0	0	3722	726	0	0	3079	726	0	true								
21630	17653	0	1984	24297	0	33079	0	0	0	0	0	60517	0	5542		12014	9675	2583	9948	0	2720	7228	2022	44	6021	14829	325	0	31095	54975	0	0	1089	0	9274	11901	0	0	8949	11901	0	true								
21658	19813	3	3559	17616	0	54264	0	0	0	0	0	87889	0	1056		39536	12250	16163	23393	0	6186	17207	12725	3418	2953	5326	6826	1185	50702	86833	0	0	4966	0	12600	3690	0	0	6250	2029	0	true								
22048	19893	0	23836	33508	0	87655	0	0	6	1000	0	73093	0	4244		27112	0	7446	20717	6	6396	14321	6199	196	7798	12060	5921	309	63819	68849	0	0	3077	994	18627	7461	994	0	14175	5683	0	true								
22543	11840	9	20701	21845	0	56020	0	0	0	0	0	32535	0	4252		8898	6936	3936	5680	0	1751	3929	2336	882	850	1769	1622	620	35310	28283	0	0	1388	0	3859	1002	0	0	2117	501	0	true								
22552	12162	0	2265	12992	0	26708	0	0	1500	1500	0	44068	0	3825		17756	2830	3511	12161	500	2922	9239	3641	1953	1497	6117	1006	2700	24443	39944	0	299	515	0	9190	2130	0	0	6757	857	1891	true								
22730	230	0	5872	38534	0	58047	0	0	0	0	0	66609	0	2905		17191	42644	3549	8542	0	4021	5450	5716	2004	2188	1199	2216	941	52175	63704	0	0	341	0	5062	1482	0	0	1950	802	0	true								
22936	10397	0	3110	38017	0	54653	0	0	0	0	0	91753	0	905		29478	34941	9029	22395	0	6344	16051	7083	0	3391	8653	4893	0	51543	90848	0	0	1944	0	15431	1506	0	0	11061	983	0	true								
23045	3049	0	635	2889	0	13360	0	0	0	0	0	26256	0	4651		1744	16943	886	1324	0	800	524	243	177	1457	2340	270	454	12725	21605	0	0	567	0	2594	1927	0	0	1870	1927	0	false								
