"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
1856																																							44087	569	0	0	22495	0	370	0	2054	128992	83159	71	113230	0	1043	98	30000	0	15762	500	128992	0	0	1205	0	0	14282	0	3150	80009			0	60362	59319	-225	0	0	0	0	15762	
2040																																							4223	3300	0	0	59858	0	2671	5	8333	207297	177432	511	186144	0	4588	0	0	0	21153	480	207297	0	0	16423	0	0	4270	180	21439	155993			0	117995	113407	-20	15320	0	0	8201	21153	
2161																																							7316	9063	0	1	27773	0	2237	124	4739	128072	110460	2387	112847	0	758	0	0	0	15225	1000	128072	0	0	12674	0	0	1356	0	23863	86597			0	71436	70678	195	6141	0	0	0	15225	
2376																																							1848	16976	0	32422	382166	0	14675	3850	175144	3106772	1606157	39433	2659564	64	31211	0	994647	0	447145	500	3106773	0	0	429396	3835	0	39838	0	114578	1491580			-24331	2507067	2475856	1742	0	0	19327	0	447209	
2554																																							3675	426	0	0	3609	0	109	0	139	13138	11841	15	11856	0	153	289	0	0	1283	50	13139	0	0	220	0	0	975	0	3542	8299			0	5044	4891	38	0	0	0	0	1283	
2732																																							110213	19616	1112	0	97657	0	4262	2662	3985	541487	458860	1995	460855	0	3891	0	0	0	80632	0	541487	0	0	74380	0	0	5789	0	95686	363174			0	305871	301980	463	0	0	0	0	80632	
2750																																							1752	912	0	0	14039	0	276	148	2223	60072	49182	249	54268	0	811	0	4837	0	5804	121	60072	0	0	1094	0	0	4800	0	6686	42496			0	40095	39284	-211	1438	0	0	0	5804	
3177																																							55308	10431	596	936	115121	0	13114	340	36726	1006758	777676	9480	900452	0	3348	4630	113296	0	106306	0	1006758	0	0	48699	0	0	62977	0	105649	672027			-4166	772904	769556	-1204	0	0	0	0	106306	
3252																																							0	4768	0	676	65809	0	572	100	3799	170858	142196	236	148932	0	2280	0	4500	0	21926	200	170858	0	0	20969	0	0	300	0	21453	120743			0	97414	95134	457	0	0	2000	0	21926	
3458																																							2417	2813	0	2600	12157	0	313	0	499	39286	27664	81	35745	0	397	0	0	0	3541	100	39286	0	0	2387	0	0	1101	0	4619	23045			0	18813	18416	-47	71	0	0	8000	3541	
3720																																							19014	5648	0	304	51455	0	4455	1413	6139	220449	183460	1765	189411	0	1626	0	0	0	31038	2400	220449	0	0	10176	0	0	18600	0	34240	149220			0	133647	132021	-138	0	0	0	4186	31038	
3971																																							40234	5088	1235	0	86392	288	13376	1779	24184	686330	547666	19500	578790	0	12231	12142	11624	0	107540	2	686330	0	0	-69259	0	0	176276	9376	71749	475917			0	502556	490325	521	1911	0	0	0	107540	
4156																																							2100	4468	0	0	41980	0	7483	0	5907	208393	170232	540	186361	0	1952	1783	13000	0	22032	1200	208393	0	0	14035	0	0	6657	487	27957	142275			0	144607	142655	140	1530	0	0	2589	22032	
4231																																							0	8686	0	0	48811	0	895	1320	1294	113660	98980	504	99484	0	751	0	0	0	14176	500	113660	0	0	2470	0	0	12100	0	18748	80232			0	53405	52654	-894	0	0	0	0	14176	
4437																																							21339	4916	0	0	81354	0	4965	0	9265	249119	216295	973	221728	0	2163	0	2316	0	27391	963	249119	0	0	22365	0	0	3750	0	25291	191004			0	129443	127280	313	0	0	0	2144	27391	
4839																																							1225	8076	0	0	73512	169	5484	1480	2881	336663	271074	936	301117	0	6016	0	22000	0	35546	1875	336663	0	0	19162	0	0	14840	1119	51182	219892			0	235733	229717	-331	13000	0	0	7107	35546	
5069																																							53384	2427	0	0	36676	0	17804	7524	4971	391861	228365	4786	233151	0	13180	0	0	0	158710	4500	391861	0	0	146566	0	0	4129	0	20981	207384			0	282255	269075	3515	0	0	0	0	158710	
5135																																							52829	8977	0	0	24100	0	5590	332	11814	400802	331098	1833	351658	0	4094	1042	18727	0	49144	651	400802	0	0	25341	0	0	23349	0	41154	289944			0	300212	296118	-197	0	0	0	0	49144	
5210																																							13703	15423	0	77593	122182	2197	16241	1486	60432	1044804	827267	7321	951790	0	15763	0	75000	0	93014	4798	1044804	0	0	82281	0	0	5455	2013	63606	763661			0	749297	733534	480	0	0	0	42202	93014	
5461																																							14978	17274	0	0	138640	695	11138	3320	9049	491510	426842	3217	445059	0	5792	0	15000	0	46451	2059	491510	0	0	41710	0	0	4241	0	149584	277258			0	302208	296416	-1559	0	0	0	0	46451	
5751																																							0	4369	459	0	49800	0	2141	0	5926	186595	154089	1551	156640	0	1212	1089	1000	0	29955	600	186595	0	0	19087	0	0	8752	89	20688	133401			0	123839	122627	1516	95	0	0	0	29955	
6039																																							17212	1397	0	0	11359	0	1381	2601	2039	86844	78731	336	79067	0	1402	0	0	0	7777	469	86844	0	0	1801	0	0	5600	0	23252	55479			0	51657	50255	-93	600	0	0	0	7777	
6141																																							0	7703	0	21009	0	0	170	132	417	59324	53594	59	53653	0	430	0	0	0	5671	400	59324	0	0	1071	0	0	4200	0	15502	38092			0	20073	19643	0	10250	0	0	0	5671	
6329																																							21687	15356	0	0	36444	0	16998	6539	13054	473311	429450	2687	432137	0	7017	0	0	0	41174	2600	473311	0	0	18421	0	0	20000	0	138205	291245			0	362787	355770	153	7463	0	0	0	41174	
7009																																							3462	395	0	0	346430	0	361	0	9032	655020	589901	6237	596138	0	0	0	0	0	58882	500	655020	114	0	55444	0	0	553	0	55917	533983			0	295226	295226	2385	0	0	0	0	58882	
7045																																							12274	2306	0	0	95278	0	1568	205	2337	190574	171807	505	172312	0	982	0	0	0	18262	100	190574	0	0	15512	0	0	2325	0	24604	147203			0	77588	76606	325	0	0	0	0	18262	
7072																																							836	2457	872	9946	7623	108	5292	213	8491	172108	130676	3756	140432	0	1558	750	6000	0	31676	0	172108	0	0	31734	155	0	0	0	7070	123606			-21	133615	132057	-37	3308	0	0	0	31676	
7157																																							0	690	0	300	20971	0	158	0	455	45682	40744	276	41020	0	195	0	0	0	4662	200	45682	0	0	4267	0	0	200	0	6172	34572			0	22719	22524	-5	584	0	0	0	4662	
7456																																							3949	1734	0	0	14273	0	456	0	1211	69948	64308	100	64408	0	521	0	0	0	5540	400	69948	0	0	1368	0	0	3600	0	16060	48248			0	48846	48325	172	0	0	0	0	5540	
7634																																							6090	551	0	5	11705	0	511	998	565	59529	52699	129	52828	0	1104	0	0	0	6701	200	59529	0	0	-1534	0	0	8060	0	8973	43726			0	40208	39104	-25	0	0	0	0	6701	
8033																																							5205	4872	0	0	7944	0	2928	1544	3879	189749	154165	2164	168929	0	1033	0	12600	0	20820	774	189749	0	0	15598	0	0	4476	0	35808	118357			0	163360	162327	-28	1050	0	0	0	20820	
8462																																							8635	15694	0	0	93641	0	367	0	712	169211	151232	133	151365	0	555	0	0	0	17846	350	169211	0	0	16812	0	0	350	0	55000	96232			0	45167	44612	334	5550	0	0	0	17846	
8631																																							7029	1787	0	0	12255	0	1636	108	2755	64303	57043	490	57533	0	442	0	0	0	6770	500	64303	0	0	5519	0	0	800	0	20906	36137			0	33325	32883	-49	5850	0	0	0	6770	
9357																																							1800	15811	736	0	78899	200	313	0	4407	460189	315430	1960	383190	0	3251	26752	65800	0	76999	500	460189	0	0	21843	0	0	54660	98796	117680	197750			0	235587	232336	-4	139	0	0	0	76999	
9553																																							8206	2687	0	23746	23536	0	1181	0	6112	161348	109986	1100	150092	0	950	0	36346	0	11256	400	161348	0	0	9792	0	0	1700	0	21009	88977			0	96830	95880	-636	0	0	2660	0	11256	
9807																																							102698	13902	0	394414	105138	15	8469	94035	136901	2183934	1638304	7937	1936267	0	60264	0	240000	0	247667	20000	2183934	0	0	174763	0	0	112272	0	54465	1583839			0	1388626	1328362	-59368	0	0	0	50026	247667	
9955																																							20565	2045	0	0	26488	0	1242	0	1754	127124	101925	137	111752	0	1459	0	9690	0	15372	110	127124	0	0	12170	0	0	3023	0	23475	78450			0	76489	75030	69	0	0	0	0	15372	
10250																																							20911	7244	0	0	72963	0	10089	5508	10621	350451	316407	950	317357	0	5860	0	0	0	33094	1500	350451	0	0	382	0	0	30800	0	61567	254840			0	228975	223115	412	0	0	0	0	33094	
10849																																							25203	3597	0	14319	53963	0	3331	18008	4583	255833	228267	594	228861	0	1662	694	0	0	26972	16	255833	0	0	12584	0	0	15375	0	30201	198066			0	132797	131135	-1003	1000	0	0	0	26972	
11145																																							3485	6139	0	0	19436	92	5275	1422	6062	185937	150811	1316	166921	0	1836	450	14794	0	19016	1000	185937	0	0	10812	0	0	7000	0	27116	123695			0	145412	143576	204	0	0	0	0	19016	
11275																																							55235	20926	48	66922	3084	0	16100	7593	60834	1373409	1009713	9768	1238129	0	16830	3939	190735	0	135280	1	1373409	0	0	47778	848	0	87518	60231	198702	811011			0	1091723	1074893	-17	2756	0	0	27913	135280	
11640																																							1519	8319	0	0	129795	0	4694	112	16174	364813	298075	2236	326311	0	2756	0	26000	0	38502	650	364813	0	0	6023	0	0	31705	0	71041	227035			0	206956	204200	124	0	0	0	0	38502	
11837																																							514	989	0	0	57883	0	622	2145	3339	96601	76161	303	84764	0	1139	0	8000	0	11838	314	96602	0	0	1343	0	0	11686	0	8396	67765			0	32248	31109	-1505	0	0	300	0	11838	
12030																																							20895	32138	0	3705	14974	0	3268	3365	13415	327108	277497	3509	281006	0	8983	0	0	0	46102	300	327108	0	0	45522	0	0	300	0	67412	210085			0	241805	232822	-20	2526	0	0	0	46102	
12142																																							3752	5638	0	754	77559	0	5620	75	8542	215891	189259	2428	195687	0	1486	0	4000	0	20204	1250	215891	0	0	7068	0	0	13250	0	50325	138934			0	109062	107576	-1364	6375	0	0	0	20204	
12179																																							2758	1829	0	107	831	0	1393	35	3591	37947	28852	700	30940	0	334	0	1388	0	7007	0	37947	0	0	7002	0	0	0	0	3194	25658			0	27737	27403	5	0	0	0	0	7007	
12245																																							1795	2768	1586	0	33698	0	1489	61	1077	124423	104698	559	111336	0	35	1394	4929	0	13087	1419	124423	0	0	-188	0	0	11539	0	21394	83304			0	80590	80555	317	0	0	1150	0	13087	
12311	461336	642864	257735	3621995	8131847	0	617916	34695	3131089	63670299	676131	57336590	383366	632849	450100	5374193	336291	5950343	39999	63670299	211762	108830	294224	364162	0	5769919	317862		0	46059785	45426936	-153799	0	677476	6333709	367027	0	367027				3621995	8131847						49250543						5374193					211762	108830						6958435	42292108							0	0	546099	677476		
12647																																							1207	3789	0	14082	0	0	3807	713	989	89249	77538	189	77727	0	985	0	0	0	11522	125	89249	0	0	2110	0	0	9287	212	14280	63258			0	65435	64450	0	0	0	0	0	11522	
12656																																							7	769	0	851	0	0	223	156	215	18269	16614	21	16635	0	279	0	0	0	1634	72	18269	0	0	1174	0	0	388	0	3795	12819			0	11519	11240	0	4808	0	0	0	1634	
12937																																							23487	1651	0	0	3990	0	11221	0	1370	194720	159468	3096	163522	0	1851	0	958	0	31198	750	194720	0	0	25204	0	0	5250	0	37732	121736			0	149852	148001	-6	5000	0	0	0	31198	
12946																																							1695	14190	0	0	179465	33	12198	3318	19135	884558	777519	7861	786592	0	12485	9959	1212	0	97966	1	884558	0	0	79614	7405	0	17119	1744	87701	689818			0	639376	626891	1232	8525	0	0	0	97966	
12955																																							33040	1613	0	225	4	0	3021	488	717	141995	126477	212	128759	0	1225	0	2070	0	13235	1567	141994	0	0	3435	0	0	8233	7077	29164	97314			0	97035	95810	0	0	0	0	0	13235	
13103																																							2727	28895	5234	0	288601	0	16996	1029	22716	1558143	1177074	22301	1330129	4241	11398	6199	130754	0	223773	500	1558143	0	0	166051	0	0	34019	1523	62233	1114841			0	1195205	1183807	23203	416	0	0	0	228014	
13251																																							10369	3041	0	0	1860	0	70	474	939	39345	34897	170	35067	0	469	0	0	0	4278	25	39345	0	0	2510	0	0	1725	0	6132	28765			0	22523	22054	18	538	0	0	0	4278	
13457																																							6995	408	0	0	5579	0	8	0	1571	24652	18472	89	18561	0	181	0	0	0	6091	50	24652	0	0	5873	0	0	152	0	3021	15450			0	10272	10091	16	0	0	0	0	6091	
14052																																							7118	1771	0	0	7320	0	1458	300	2030	57110	48821	124	49945	0	794	0	1000	0	7165	1000	57110	0	0	4613	0	0	1500	0	11581	37240			0	37484	36690	52	423	0	0	0	7165	
14155																																							3755	4668	0	0	6437	0	8663	638	4428	149054	128471	648	133269	0	1760	0	4150	0	15785	176	149054	0	0	15385	0	0	160	0	42514	85957			0	117899	116139	64	4326	0	0	0	15785	
14650																																							6353	1700	0	3251	22	0	268	0	1731	31468	27782	521	28303	0	387	90	0	0	3165	200	31468	0	0	2665	0	0	300	0	10286	17496			0	17220	16833	0	1220	0	0	0	3165	
14753																																							2949	2187	0	14536	4455	0	156	150	603	45624	41085	378	41463	0	427	0	0	0	4161	300	45624	0	0	1498	0	977	1277	0	12567	28518			0	20929	20502	109	86	0	0	0	4161	
14865																																							1991	11617	0	4682	15414	0	6869	336	10116	307563	266792	1825	277717	0	3181	0	9100	0	29846	730	307563	0	0	19791	0	0	9231	0	64676	202116			0	259719	256538	94	0	0	0	0	29846	
14977																																							7131	982	0	13	5763	0	1928	0	859	48950	35756	85	40865	0	340	0	5024	0	8085	0	48950	0	0	7990	0	0	0	0	4875	30881			0	31953	31613	95	661	0	0	0	8085	
16458																																							18557	1439	0	59274	59489	0	10400	0	1893	295382	259769	544	260313	0	2527	0	0	0	35069	941	295382	0	0	31514	0	0	2059	408	18971	240798			0	146051	143524	555	398	0	0	0	35069	
16551																																							759	4698	1807	17879	32591	825	4337	1255	5758	246749	206047	501	222950	0	2285	568	13500	0	23799	175	246749	0	0	13349	0	0	9825	221	32036	174011			0	178336	176051	450	0	0	2902	0	23799	
16748																																							7156	3640	363	8591	7337	0	2671	13	2475	66985	59131	451	59582	0	516	0	0	0	7403	400	66985	0	0	4267	0	0	2600	236	17439	41692			0	35019	34503	136	0	0	0	0	7403	
16944																																							1334	3835	0	0	19117	0	152	164	347	38321	34558	22	34580	0	207	0	0	0	3741	1000	38321	0	0	1106	0	0	1500	0	8317	26241			0	13579	13372	135	0	0	0	0	3741	
16953																																							4435	1170	0	4455	10698	0	70	0	318	35499	30156	79	30635	0	71	0	0	0	4864	100	35499	0	0	1916	0	0	3150	0	8074	22082			0	14424	14353	-302	0	0	400	0	4864	
17110																																							21035	3703	0	100	22922	0	1469	0	3025	106630	81019	4471	85490	0	279	0	0	0	21140	300	106630	0	0	13854	0	0	6986	0	0	81019			0	54655	54376	0	0	0	0	0	21140	
17147																																							24605	115891	13382	598903	612535	0	73314	18621	291372	5593341	4358133	25608	4837816	0	68367	180026	220938	0	755525	10871	5593341	0	0	171216	2956	125	570437	7370	946348	3411785			0	3722733	3654366	2876	0	0	100000	133137	755525	
17259																																							3733	992	0	650	18747	0	1964	340	2618	65262	49916	1709	59613	0	233	0	3000	0	5649	769	65262	0	0	3769	0	0	769	0	5996	43920			0	36451	36218	342	0	0	4988	0	5649	
17464																																							110475	52451	10331	154132	276096	585	50300	5724	167342	2281167	1942707	39487	1982194	0	20471	75838	0	0	298973	540	2281167	0	0	49865	0	0	325537	4944	241748	1700959			-79073	1393398	1372927	2104	22	0	0	0	298973	
17950																																							5396	6403	0	0	165965	0	5736	590	4240	362115	321317	2257	328374	0	3081	1695	0	0	33741	725	362115	0	0	18712	0	0	13050	189	53442	267875			0	174982	171901	1254	0	0	4800	0	33741	
17978																																							4958	4474	0	170035	0	0	6581	3671	6743	332208	216057	657	227431	0	2525	0	10717	0	104777	0	332208	0	0	104777	0	0	0	0	4027	212030			0	138271	135746	0	0	0	0	0	104777	
18050																																							13448	10409	300	23331	146200	0	11585	562	8211	427836	378781	1737	380651	0	3599	0	133	0	47185	1214	427836	0	0	36412	0	0	7671	266	131386	247395			0	217123	213524	1888	0	0	0	0	47185	
18135																																							223	6830	0	32415	61422	0	14306	251	7156	253516	198539	621	233293	0	1138	0	18600	0	20223	456	253516	0	0	14267	0	0	6056	1522	69324	129215			0	102329	101191	-556	28200	0	0	15533	20223	
18377																																							16711	109	0	0	10639	0	1098	0	618	52476	46930	287	48317	0	182	0	1100	0	4159	0	52476	0	0	4014	0	0	0	0	0	46930			0	23483	23301	145	0	0	0	0	4159	
18827																																							42534	7640	294	0	62052	1928	3498	5754	9067	435146	387136	1547	388683	0	4067	0	0	0	46462	528	435145	0	0	39771	0	0	7248	0	61004	326132			0	306446	302379	-1085	0	0	0	0	46462	
18836																																							6399	2069	0	0	17717	0	4279	3445	6206	149043	129057	1546	133959	0	1799	0	3356	0	15084	180	149043	0	0	13239	0	0	1676	0	23795	105261			0	110727	108928	-11	0	0	0	0	15084	
18854																																							82364	4297	0	0	2319	0	5011	639	6690	444604	398324	4627	402951	0	4315	0	0	0	41653	40	444604	0	0	27520	0	0	14060	0	111144	287180			0	342549	338234	33	5050	0	0	0	41653	
19356																																							46	1624	0	0	37816	0	683	0	1642	81107	70831	589	73317	0	871	0	1897	0	7790	2025	81107	0	0	3322	0	0	3200	0	15655	55176			0	36085	35214	-757	4082	0	0	0	7790	
19730																																							190510	48932	4041	2211	134213	0	64263	15914	95250	2258197	1978224	9059	2002283	0	37957	0	15000	0	255914	4083	2258197	0	0	52782	0	0	197804	9829	596755	1381469			0	1725441	1687484	1245	5550	0	0	0	255914	
19936																																							41830	4134	0	20756	10252	0	5214	77	5735	234410	210833	777	211610	0	2732	0	0	0	22800	420	234410	0	0	9795	0	0	12406	0	47336	163497			0	149144	146412	179	0	0	0	0	22800	
19972																																							29808	1052	0	22035	0	0	349	0	3520	95994	79361	875	80236	0	327	0	0	0	15758	0	95994	0	0	15758	0	0	0	0	99	79262			0	39557	39230	0	0	0	0	0	15758	
20053																																							397	2122	0	0	11660	0	399	33	2830	75526	64418	228	65823	0	1009	0	700	0	9703	150	75526	0	0	3649	0	0	6053	0	14902	49516			0	59094	58085	-149	0	0	477	0	9703	
20512																																							349	2596	0	2010	37156	0	756	214	5438	95710	80297	4991	85288	0	573	0	0	0	10422	410	95710	0	0	9599	0	0	775	0	17600	62697			0	45571	44998	-362	2193	0	0	0	10422	
20633																																							276	7725	0	2420	65819	0	6670	16000	10237	302308	263419	1962	271381	0	3271	0	6000	0	30927	1106	302308	0	0	27211	0	0	2816	0	34242	229177			0	183907	180636	-206	12525	0	0	0	30927	
20857																																							62266	4331	0	0	111652	0	1128	192	2277	249936	224710	300	230274	0	443	142	5264	0	19662	200	249936	0	0	4978	0	0	11300	0	86652	138058			0	61891	61448	3184	6500	0	0	0	19662	
21256																																							3823	161	0	0	830	0	56	0	628	10778	9658	4	9662	0	147	0	0	0	1116	105	10778	0	0	500	0	0	495	0	2418	7240			0	4043	3896	16	1384	0	0	0	1116	
21359																																							4445	1239	0	229	5384	0	65	0	632	27223	24330	41	24573	0	183	0	202	0	2650	550	27223	0	0	827	0	0	1150	0	3726	20604			0	15412	15229	123	0	0	0	0	2650	
21630																																							2834	2532	0	0	42581	0	3306	0	816	104777	90333	338	93089	0	631	0	2418	0	11688	281	104777	0	0	7858	0	0	1919	0	22375	67957			0	50089	49458	1630	3250	0	0	0	11688	
21658																																							2558	3161	0	0	59857	0	1426	186	4263	158289	143038	1330	144368	0	1679	0	0	0	13921	100	158289	0	0	10642	0	0	4157	0	18131	124907			0	85761	84082	-978	2756	0	0	0	13921	
22048																																							4374	4915	0	0	45543	0	3827	177	7343	191242	159951	1258	174115	0	2479	0	12502	0	17127	1000	191242	0	0	9812	0	0	6400	0	29528	130423			0	127192	124713	-85	350	0	0	404	17127	
22543																																							19868	2414	0	0	25012	0	2098	0	723	97070	82399	113	82512	0	597	0	0	0	14558	602	97070	0	0	9865	0	0	4198	0	18911	63488			0	40035	39438	-107	7517	0	0	0	14558	
22552																																							658	1214	0	532	7088	0	2938	0	1838	91532	68857	340	83657	0	1026	0	0	0	7875	100	91532	0	0	2242	0	0	5500	0	13251	55606			0	78290	77264	33	0	0	14460	0	7875	
22730																																							9741	4875	0	0	41218	0	2827	331	4071	142388	124569	648	129355	0	766	0	0	0	13034	250	142389	0	0	12596	0	0	300	0	39749	84820			0	80091	79325	-112	0	0	0	4138	13034	
22936																																							25278	1820	0	0	25987	0	3524	7094	1188	159666	149121	801	151110	0	2390	0	1188	0	8556	725	159666	0	0	-11277	0	0	19128	0	37992	111129			0	96665	94275	-20	500	0	0	0	8556	
