"IDRSSD"	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	RCONL136	RCONL137	RCONL138	
34452	0	0	0	0	0	0	0	0	0	67642	0	0	0	0	0	66794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4491	2403	0	0	0	424	0	0	-42	5980	28234	5764	500	0	0	0	0	0	0	0	346	26748	39700	0	0	0	0	0	4468	0	68	176	65	-642	612	0	0	0	612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	65	0	0	0	10539	31583	32577	45036	0	6317	16289	45036	67642	0	0	0	12197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117815	0	117815	
34537	0	0	0	0	0	0	135	0	3943	1316245	0	0	0	0	0	1262912	0	0	0	2359	2359	0	0	0	2359	0	0	604	0	0	0	0	0	100850	7501	0	0	0	0	0	0	-11417	65686	585613	552	10011	0	0	0	14321	1	0	0	0	487137	775775	0	0	0	0	0	130365	3962	6417	6096	93	-27871	98	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47226	0	0	0	47226	0	135	0	172953	599345	502103	949267	0	119869	251052	949267	1320188	0	0	0	255945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2152162	0	2100659	
34555	0	0	0	0	0	0	0	0	0	193446	0	0	0	0	0	119415	4246	53075	53075	21	21	0	0	0	21	0	0	0	58	0	0	0	0	7384	1729	0	0	0	0	0	0	-412	0	87135	648	1650	0	0	0	0	0	0	0	1617	21310	96488	0	0	0	0	0	15493	58	54	3469	0	-1864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	0	0	0	402	0	0	0	7438	94594	21958	163548	0	18919	10979	163548	193446	0	644	644	23629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230482	0	230424	
34742	0	0	0	0	0	0	0	0	0	217616	0	0	0	0	0	224425	0	0	0	131	131	0	0	0	131	0	0	570	0	0	0	0	0	9261	2859	0	0	0	0	0	0	-196	3288	18189	230	0	0	0	418	1325	0	0	0	4145	87080	133200	0	0	0	0	0	29785	570	18	848	4	-1402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2696	2696	0	0	2696	0	0	0	0	0	0	0	4980	0	0	0	4980	0	0	0	12567	26459	91335	166656	0	5292	45668	166656	217616	0	0	0	24222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288506	0	287936	
34836	0	0	0	0	0	0	0	0	217	16181	0	0	0	0	0	15689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	1062	0	0	0	0	0	0	-215	0	4581	0	0	0	0	0	0	0	0	0	0	4713	10976	0	0	0	0	0	1818	0	0	0	26	-637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	6298	4739	12768	0	1260	2370	12768	16398	0	655	655	1566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24039	0	24039	
35057	0	0	0	0	0	0	0	0	416	98293	0	0	0	0	0	85257	1355	16938	16938	128	128	0	0	0	128	0	0	74	95	0	0	0	0	6230	3286	0	0	0	0	0	0	182	5794	6306	151	0	0	0	0	75	0	0	0	619	28478	56160	0	0	0	0	0	10294	169	0	1294	2	-1187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12024	11505	28706	82055	0	2301	14353	82055	98709	0	0	0	13180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116088	0	115919	
35301																																																																																																																																															
35570	0	0	0	0	0	0	0	0	40359	10073211	0	0	0	0	0	11539398	0	0	0	19326	19326	0	0	0	19326	0	0	85762	1458	0	0	0	0	50980	61521	75	-221560	127	623662	15331	253398	5052	3716	803433	0	501	0	0	0	9130	0	0	0	10545	5207529	6321324	0	0	0	0	0	766685	100342	7	196218	16164	-282945	0	0	0	0	0	63	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101776	0	0	0	101776	0	0	0	54830	1695379	5248154	7150417	0	339076	2624077	7150417	10113570	0	0	0	991094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13567038	21283	13501101	
35646	0	0	0	0	0	0	0	0	0	21096	0	0	0	0	0	15205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4952	5103	0	0	0	19197	0	0	-135	0	5610	0	0	0	0	0	0	0	0	0	276	2578	12351	0	0	0	0	0	1371	0	0	275	7	-323	0	0	0	0	0	39	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4952	31622	2585	13479	0	6324	1293	13479	21096	0	1161	1161	11520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51449	0	51449	
35842	0	0	0	0	0	0	0	0	2534	117340	0	0	0	0	0	113860	18	225	225	134	134	0	0	0	134	0	0	265	70	0	0	0	0	1321	968	0	0	0	0	0	0	-3149	74004	14564	147	0	0	0	0	0	0	0	857	320	18892	93791	0	0	0	0	0	11430	335	526	1268	146	-6846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3669	5	0	224	3440	0	0	0	76713	17120	19409	106745	0	3424	9705	106745	119874	0	0	0	19984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213213	0	212878	
35879	0	0	0	0	0	0	0	0	0	101018	0	0	0	0	0	126268	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	4843	2036	0	0	0	678	64	82	-2280	11079	75218	332	2996	0	0	0	0	0	0	0	0	107563	18705	0	0	0	0	0	13746	287	0	5337	0	-2815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	959	0	0	959	0	0	0	0	15922	83269	108918	29905	0	16654	54459	29905	101018	0	0	0	20078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234240	-1374	232573	
36456	0	0	0	0	0	0	0	0	0	78915	0	0	0	0	0	60558	0	0	0	90	90	0	0	0	90	0	0	971	0	0	0	0	0	0	5976	0	0	0	0	0	0	-789	3069	9879	14594	4051	0	0	0	0	0	0	0	0	3485	57073	0	0	0	0	0	5795	971	0	0	0	-797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	666	0	0	0	666	0	0	0	3069	15855	18079	66704	0	3171	9040	66704	78915	0	0	0	9258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101672	0	100701	
36933	0	0	0	0	0	0	0	0	304	50856	0	0	0	0	0	55549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8870	4193	0	0	0	0	0	0	-1248	5293	10046	513	0	0	0	0	0	0	0	0	0	24804	30745	0	0	0	0	0	4601	0	19	38	5	-2196	73	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	240	0	0	0	14182	14509	25322	35597	0	2902	12661	35597	51160	0	232	232	5491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88879	0	88879	
37051	0	0	0	0	0	0	0	0	220	51324	0	0	0	0	0	59108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4033	0	660	0	0	0	0	0	477	0	1714	0	4764	0	0	0	0	0	0	10019	1212	9802	38075	0	0	0	0	0	2780	0	0	277	0	-387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14052	3203	9802	46002	0	641	4901	46002	51544	0	0	0	7809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72286	0	72286	
37341	0	0	0	0	0	0	0	0	270	20486	0	0	0	0	0	24964	0	0	0	8	8	0	0	0	8	0	0	0	0	0	0	0	0	2896	212	0	0	0	1340	0	0	0	0	1585	0	0	0	0	0	0	0	0	0	0	14257	10708	0	0	0	0	0	1524	0	0	0	94	-530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	129	0	0	0	2896	6521	14351	12276	0	1304	7176	12276	20756	0	3384	3384	3989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36156	0	36156	
37435	0	0	0	0	0	0	0	12	8479	523990	0	0	0	0	0	495408	0	0	0	2211	2211	0	0	0	2211	0	0	2490	218	0	0	0	0	95075	28951	0	0	0	4000	0	0	-4281	101253	225694	16653	20468	0	0	0	2372	0	0	0	45985	132915	316508	0	0	0	0	0	51059	2708	294	13469	159	-16708	126	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14656	14656	0	0	14656	0	2063	2063	2063	0	0	0	10744	0	0	0	10744	0	0	0	198685	323024	166755	384486	0	64605	83378	384486	532469	0	4925	4925	108696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1014424	0	1011716	
37640	0	0	0	0	0	0	269	0	0	1444547	0	0	0	0	0	1281442	0	0	0	2784	2784	0	0	0	2784	0	0	20198	0	0	0	0	0	14279	48917	0	0	0	0	268	0	-4235	35273	536438	37069	0	0	0	0	9054	0	0	0	58192	128558	1094692	0	0	0	511	0	107589	20198	3	9510	1115	1499	1701	0	0	0	1701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50957	0	1235	793	48929	0	0	269	49555	654292	177637	1224870	0	130858	88819	1224870	1444547	0	0	0	163893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013886	0	1993688	
37659	0	0	0	0	0	0	0	0	0	31774	0	0	0	0	0	29810	0	0	0	110	110	0	0	0	110	0	0	0	0	0	0	0	0	0	2696	0	0	0	0	2223	0	-9	104	2244	1452	0	0	0	0	0	0	0	0	0	6677	23133	0	0	0	0	0	2094	0	0	0	0	-389	76	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	5927	10352	25413	0	1185	5176	25413	31774	0	987	987	4714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41991	0	41991	
37743	0	0	0	0	0	0	0	0	143	62628	0	0	0	0	0	58485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8212	0	0	0	0	0	0	314	3024	4812	12486	0	0	0	0	0	0	0	0	3265	9640	45580	0	0	0	0	0	2087	0	0	0	0	-614	0	0	0	0	0	75	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	708	0	0	0	708	0	0	0	3024	16289	22126	48450	0	3258	11063	48450	62771	0	0	0	9408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89301	0	89301	
37949	0	0	0	0	0	0	0	0	729	124565	0	0	0	0	0	101407	417	2566	2566	479	479	0	0	0	479	0	0	443	0	0	0	0	0	1517	8606	0	0	0	0	0	0	94	20041	77895	534	6992	0	0	0	64	0	0	0	7081	9399	84927	0	0	0	0	0	9660	443	315	2859	0	-1762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21873	96441	9997	101007	0	19288	4999	101007	125294	0	0	0	19528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220116	0	219673	
38740	0	0	0	0	0	0	0	0	0	99015	0	0	0	0	0	102124	0	0	0	574	574	0	0	0	574	0	0	0	0	0	0	0	0	7546	12054	0	0	0	0	0	0	503	4582	24635	4140	0	0	0	0	404	0	0	0	0	50944	51180	0	0	0	0	0	11518	0	0	1624	0	-666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1960	0	0	0	1960	0	0	0	12128	38313	55488	63608	0	7663	27744	63608	99015	0	0	0	17411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170032	0	170032	
39327	0	0	0	0	0	0	0	0	0	217404	0	0	0	0	0	223715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31975	22210	0	0	53973	29633	0	0	853	43047	0	371	0	0	0	0	0	0	0	0	0	82408	141307	0	0	0	0	0	15712	0	100	168	295	27	631	0	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129095	93902	83074	157087	0	18780	41537	157087	217404	0	41891	41891	75099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461261	0	461261	
39420	0	0	0	0	0	0	223	0	5993	937809	0	0	0	0	0	891300	0	0	0	8548	8548	0	0	0	8548	0	0	22074	117	0	0	0	0	9289	24800	0	0	0	0	0	0	-4334	16897	192581	5462	4684	0	0	0	950	1160	0	0	23257	94473	773570	0	0	0	0	0	71966	22192	1857	4712	52	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10438	0	0	0	10437	0	0	223	28043	258350	101160	841552	0	51670	50580	841552	943802	0	13000	13000	104664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1215701	0	1193510	
39475	0	0	0	0	0	0	4179	65	0	2608945	0	0	0	0	0	2179572	0	0	0	2432	2432	0	0	0	2432	0	0	82376	36	0	0	0	0	75686	74623	0	0	0	0	0	0	-11418	178248	648052	32256	9259	0	0	0	10473	59714	0	0	41487	180916	1957169	0	0	0	0	0	425510	200628	614	21199	67	177561	3214	0	0	0	3214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	219	0	0	219	0	150	150	0	0	0	150	104254	0	1798	475	101982	0	1452	2727	254548	792281	227133	2336922	0	158456	113567	2336922	2608945	0	3670	3670	435934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3740623	0	3539995	
39756	0	0	0	0	0	0	0	0	0	405353	0	0	0	0	0	376820	0	0	0	1039	1039	0	214	0	825	0	0	1324	0	0	0	0	0	52022	14941	0	0	0	0	0	0	-4592	10094	30123	40941	2500	0	0	0	266	0	0	0	7357	55478	313985	0	0	0	0	0	21608	1325	0	1765	0	-8292	418	0	50	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10427	0	379	402	9647	0	0	0	62116	54829	97087	345843	0	10966	48544	345843	405353	0	0	0	41569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523308	0	521984	
40033	0	0	0	0	0	0	0	0	0	41984	0	0	0	0	0	27965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5458	708	0	0	0	24	0	50	-5207	0	5187	3647	7866	0	0	0	0	0	0	0	0	10684	17281	0	0	0	0	0	6878	0	0	0	0	-5639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3118	3118	0	0	3118	0	0	0	0	0	0	0	0	0	16658	5919	17449	32075	0	1184	8725	32075	41984	11200	0	11200	9431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63192	0	63192	
40350	0	0	0	0	0	0	0	0	0	31428	0	0	0	0	0	31960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	8292	0	-12	0	813	256	0	-70	0	7578	0	0	0	0	0	0	0	0	0	1035	9426	21499	0	0	0	0	0	1729	0	0	397	0	-341	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	281	281	0	0	0	0	0	0	0	0	0	121	0	0	0	121	0	0	0	586	18115	9682	22964	0	3623	4841	22964	31428	0	0	0	4813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47135	0	47135	
40499	0	0	0	0	0	0	0	0	0	1338394	0	0	0	0	0	1594006	3462	43275	43275	0	0	0	0	0	0	0	0	3556	246	0	0	0	0	81453	7850	0	0	4533	27522	26114	0	-66	69147	33713	0	0	0	0	0	4506	0	0	0	4271	795708	794027	0	0	0	0	0	94699	3802	0	22129	0	-10277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155133	95798	826328	906070	0	19160	413164	906070	1338394	0	313	313	176903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1894686	0	1889184	
40707	0	0	0	0	0	0	37	0	0	188744	0	0	0	0	0	181818	0	0	0	547	547	0	0	0	547	0	0	0	56	0	0	0	0	47749	5418	0	0	45	0	0	0	-13	4748	27151	0	792	0	0	0	2437	0	0	0	8336	52945	120537	0	0	0	0	0	16806	56	103	746	0	-1561	93	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6796	6796	0	0	0	6796	0	0	0	0	0	0	8057	0	0	0	8057	37	0	0	52682	41651	55382	152723	0	8330	27691	152723	188744	0	0	0	21692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283431	0	283375	
40855	0	0	0	0	0	0	0	0	4	56866	0	0	0	0	0	50949	229	2863	2863	102	102	0	0	0	102	0	0	200	0	0	0	0	0	2699	1011	0	0	0	0	0	0	-825	10362	23269	242	0	0	0	0	0	0	0	1530	0	5134	44285	0	0	0	0	0	2283	0	0	529	0	-1540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14591	25891	5376	49004	0	5178	2688	49004	56870	0	1082	1082	7776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89823	0	89623	
41245	0	0	0	0	0	0	0	0	205	26805	0	0	0	0	0	29304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2636	0	0	0	0	1885	0	0	-31	600	9514	0	0	0	0	0	0	0	0	0	0	12541	16763	0	0	0	0	0	1673	0	40	0	0	-574	0	0	0	0	0	63	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3276	11399	12541	18459	0	2280	6271	18459	27010	0	0	0	5112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45570	0	45570	
41553	0	0	0	0	0	0	0	0	258	37206	0	0	0	0	0	22487	0	0	0	3	3	0	0	0	3	0	0	0	0	0	0	0	0	1448	5109	0	0	501	2010	10364	0	-4032	995	45219	0	0	0	0	0	0	0	0	506	716	3698	17567	0	0	0	0	0	1668	0	141	385	465	-4758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689	0	0	0	689	0	0	0	3591	56322	14527	18936	0	11264	7264	18936	37464	0	2883	2883	14426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88992	0	88992	
41629	0	0	0	0	0	0	0	0	539	127458	0	0	0	0	0	141806	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	9344	609	0	0	0	0	0	0	104	2000	6040	0	0	0	0	0	0	0	0	0	0	53753	88053	0	0	0	0	0	11103	360	76	766	0	-1675	222	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1340	0	0	0	1340	0	0	0	11420	8018	53753	99516	0	1604	26877	99516	127997	0	603	603	17981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169965	0	169605	
41759	0	0	0	0	0	0	0	0	0	35486	0	0	0	0	0	24596	0	0	0	898	898	0	0	0	898	0	0	0	0	0	0	0	0	186	6848	0	0	0	0	0	0	82	647	6828	11471	888	0	0	0	0	0	0	0	225	2255	22116	0	0	0	0	0	1220	0	0	0	0	-358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833	17506	13726	25122	0	3501	6863	25122	35486	0	3605	3605	4892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55727	0	55727	
41825	0	0	0	0	0	0	0	0	958	80055	0	0	0	0	0	82746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2049	1473	0	0	0	0	0	0	-1029	1439	58715	359	0	0	0	0	0	0	0	0	0	51175	31571	0	0	0	0	0	10228	0	0	214	0	-2845	17	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1144	0	0	0	1144	0	0	0	3488	62502	51534	42746	0	12500	25767	42746	81013	0	2100	2100	17985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156986	0	156986	
41937	0	0	0	0	0	0	0	0	0	33803	0	0	0	0	0	27145	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	774	1550	0	0	0	0	0	0	-829	4053	31334	2479	0	0	0	0	0	0	0	0	0	4497	22648	0	0	0	0	0	1854	486	14	318	19	-752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4841	33202	6995	23665	0	6640	3498	23665	33803	0	0	0	6137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68388	0	68371	
41955	0	0	0	0	0	0	0	0	11	23203	0	0	0	0	0	18361	0	0	0	259	259	0	0	0	259	0	0	0	0	0	0	0	0	83	185	224	0	4	446	0	0	-264	0	16579	0	0	0	0	0	0	0	0	0	0	128	18233	0	0	0	0	0	1169	0	78	124	0	-565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	17334	128	19683	0	3467	64	19683	23214	0	0	0	3219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36957	0	36957	
42037	0	0	0	0	0	0	0	0	0	48481	0	0	0	0	0	39355	0	0	0	42	42	0	0	0	42	0	0	0	0	0	0	0	0	923	250	5266	0	0	0	0	0	-1124	496	11072	5016	0	0	0	0	0	0	0	0	0	10086	29269	0	0	0	0	0	4038	0	0	0	0	-1676	51	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1419	11322	15102	38666	0	2264	7551	38666	48481	0	0	0	8989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63686	0	63686	
42055	0	0	0	0	0	0	0	0	37	55653	0	0	0	0	0	48571	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	1473	1602	0	0	0	109	0	0	-231	576	7301	0	5535	0	0	0	0	0	0	0	0	7348	41223	0	0	0	0	0	2920	34	0	0	0	-930	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2049	11712	7348	49674	0	2342	3674	49674	55690	0	2700	2700	7802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69703	0	69669	
42354	0	0	0	0	0	0	0	0	0	72048	0	0	0	0	0	68593	0	0	0	103	103	0	0	0	103	0	0	0	0	0	0	0	0	4285	2410	0	0	0	0	0	0	242	19	51824	0	0	0	0	0	0	0	0	2934	126	22680	42853	0	0	0	0	0	6549	0	27	53	0	-617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	400	0	0	0	7265	54413	22680	49825	0	10883	11340	49825	72048	0	0	0	16352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130729	0	130729	
42372	0	0	0	0	0	0	0	182	0	181455	0	0	0	0	0	254305	0	0	0	133	572	572	0	0	0	0	0	0	0	0	0	0	0	11775	4235	0	0	0	0	0	0	0	8256	39470	0	1000	0	0	0	0	0	0	0	0	187464	66841	0	0	0	0	0	12201	0	70	1237	0	-2259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20673	44942	187464	78735	0	8988	93732	78735	181455	0	0	0	46083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328983	0	328983	
42420	0	0	0	0	0	0	16970	0	0	4886673	0	0	0	0	0	4239977	0	0	0	40245	40245	0	0	0	40245	0	70515	155754	0	0	0	0	0	38468	53184	0	0	0	0	0	0	-117726	23787	1219740	2	145386	0	0	0	0	0	0	0	91622	791519	3356836	0	0	0	0	0	566264	204989	0	62152	0	32306	21383	0	4341	0	17042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337587	0	0	0	337587	0	0	16970	62255	1431039	808491	4196219	0	286208	404246	4196219	4886673	0	0	0	599524	0	0	0	0	0	0	0	0	0	0	0	19274	0	0	0	6132697	0	5941956	
