"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
23504								44171	20895		0	0	12373		0	5583	5320	
23643								5473										
23755								3741										
24006								80018	7003		0	0	3366		0	1775	67874	
24378								7187										
24453								38195	1933		0	0	806		0	3459	31997	
24659								17240										
24668								23265	5592		0	0	3311		4320	0	10042	
24855								11739										
24949								150716	0		0	0	6329		0	13959	130428	
25357								8979										
25647								18571										
26176								6940	664		0	0	628		0	2181	3467	
26242								33854	0		0	0	2533		0	6709	24612	
26457								3121										
26765								31906										
27070								25173	0		0	0	845		0	24328	0	
27548								29731	50		0	0	6376		0	23073	232	
27614								11609	2038		0	0	2464		0	1775	5332	
27847								22461	71		0	0	3352		0	5412	13626	
28013								62771	0		0	0	10995		0	10669	41107	
28152								21404										
28255								80033	7195		0	0	2126		0	18282	52430	
28349								26505										
28406								28720	20		0	0	2577		0	15513	10610	
28572								5601										
28675								6830										
28732								8462										
29104								106282	0		0	0	2699		0	84989	18594	
29476								844	0		0	0	461		0	383	0	
29636								20748	5840		0	0	6176		0	8732	0	
29878								80275	0		0	0	2939		0	16743	60593	
29953								4278										
30052								6488										
30418								3092	0		0	0	0		0	3088	4	
30502								20659	10491		0	384	4384		0	5034	366	
30650								10569										
30810								9012605	223649		95220	0	321		505125	373736	7814554	
30874								11393	8206		0	0	2484		0	279	424	
31134								36277										
31255								10659	4238		0	0	1445		0	733	4243	
31657								2489										
31826								25668										
31835								3540										
32234								40122										
32766								16332										
32971								15156										
33147								49710	1062		0	0	3284		0	545	44819	
33259								56968	1		0	0	1901		0	5535	49531	
33268								7417	1940		0	0	857		0	1133	3487	
33370								6791										
33839								11951	0		0	0	210		0	11741	0	
33857								16405										
34153								47398	4280		0	0	3605		0	3310	36203	
34359																		
34425								14315	1		0	0	1724		0	5768	6822	
34434								10350										
34452																		
34537								218778	1		0	0	10155		0	11420	197202	
34555								14442										
34742								13059	0		0	0	1729		0	2721	8609	
34836								1914										
35057								12252	0		0	0	1043		11209	0	0	
35301	78816756	778275	41179	12608221	0	1479140	63909941	65481077	92009	0			0	1479127			63909941	
35570								168678	60829		0	68	30592		0	28011	49178	
35646								9821										
35842								3864										
35879								7902										
36456								7143										
36933								14637										
37051								9821										
37341								4304										
37435								124744	8		0	0	9950		0	27649	87137	
37640								52752	0		0	0	7299		0	44897	556	
37659								2130										
37743								11893										
37949								17163										
38740								25235										
39327								57880	3202		0	0	4196		0	21320	29162	
39420								45891	8957		0	0	9240		0	27043	651	
39475								106079	53759		0	0	29858		0	4290	18172	
39756								78262	14800		0	0	2853		0	2784	57825	
40033								7489										
40350								8807										
40499								100742	6594		0	0	5514		0	214	88420	
40707								57353										
40855								1497										
41245								4262										
41553								16550										
41629								11621										
41825								3883										
41937								2434										
41955								3073										
42037								6113										
42055								2804										
42354								10547										
42372								7872	0		0	0	842		2343	0	4687	
42420								90717	47919		0	0	32666		0	1363	8769	
42448								22970	481		0	0	5135		0	1875	15479	
42457								2741										
42671								67369	3837		0	0	1210		0	52257	10065	
43052								4110										
43351								3384	0		0	0	403		0	2981	0	
43454								4266										
43744								12290										
43856								19584										
43959								19006										
44040								28850	0		0	0	1610		0	7856	19384	
44433								3521	0		0	0	947		0	1905	669	
44741								43077	1		0	0	2976		0	2386	37714	
44750								8764										
44929								14736										
45038								3127										
45047								21106										
45056								12110										
45430								22019										
45458																		
45551								23039	4		0	0	3128		0	16007	3900	
45560								106716	16952		0	0	3670		0	16572	69522	
45775								12404										
46053								5846										
46941								8209										
47153								4686										
47247								30588										
47256								7589										
47452								10146										
47500								4663	1643		0	0	541		0	935	1544	
48057								6446										
48150								6437										
48374								16547	5349		0	0	6676		0	738	3784	
48440								7614										
49054								7507										
49148								6598										
49241								10159	226		0	0	4167		0	755	5011	
49344								21155										
49643								748										
49652								7091										
49821								75899	9356		0	0	5388		0	4897	56258	
49858								3586										
49951								20938										
50144								1917										
50461								13480										
50546								5471										
50854								19946										
50872								9769										
50957								24187										
51253								3881	337		0	0	1573		0	1971	0	
51356								22320										
51459								13292										
51730								7979										
51842								8868										
52719								2902083	0		0	29	0		414739	0	2487315	
52951								12240										
53033								500627	20477		0	883	6024		607	200178	272458	
53051								13879										
53453								4923										
53752								7907										
54049								18507										
54058								9331	2455		0	0	923		0	5953	0	
54375								17076	0		0	0	3657		0	11896	1523	
54441								4168										
54656								15983	0		0	0	3121		0	9324	3538	
54973								211083	41218		0	0	53018		0	7190	109657	
55176								39712	0		0	0	951		0	34960	3801	
55336								40806	5914		0	0	3884		0	409	30599	
55635								7353										
55653								11768										
55970								97890	1251		0	0	2055		0	3345	91239	
56258								7387										
56351								71425	14767		0	0	16458		0	2111	38089	
56427								9512										
56548								29533	1593		0	0	786		0	6741	20413	
56557								76081	48909		0	3732	3527		0	7038	12875	
56717								8589	3835		0	0	1316		0	1134	2304	
57040								6170										
57228								6617										
57255								30327										
57451								18307	0		0	0	2342		490	13309	2166	
57572								2619										
58177								11398										
58207								12852										
58225								8725										
58243								220840	53669		0	4042	14481		0	2987	145661	
58355								1468										
58551								4317										
58636								14416										
58757								16957										
58971								282374	81489		0	0	17761		0	701	182423	
59316								8749	4869		0	0	3555		0	234	91	
59352								17312	2083		0	0	2413		0	12743	73	
59370								7967	873		0	0	1437		0	2718	2939	
59754								626										
60143	5628965	1164195	0	126868	0	16502	4321400	5522595	832960	20498			331235	16502			4321400	
60330								13240	596		0	0	6088		0	262	6294	
60545								10214										
60554								14674										
60648								65999										
61122								41868	9337		0	0	5914		0	9200	17417	
61177								988										
61355								22392	7090		0	0	3389		0	3525	8388	
61476								12368										
61757								26025										
61832								6981										
61953								5146										
62044								4621										
62110								744										
62147								4271										
62772								10255	7		0	0	2015		0	2586	5647	
63050								11621										
63069	972440	513845	26	6576	59895	44297	347801	972440	445375	6602			68470	104192			347801	
63078								111507	23671		0	0	5905		0	8621	73310	
63201								8380										
63573								12030	6202		0	0	384		0	3554	1890	
63733								45428	627		0	0	5133		0	39668	0	
63742								9994										
63751								533										
64150								12896										
64543								20413	0		0	0	4464		0	13533	2416	
64552								5365										
64730								19484										
65205								120664	884		0	0	1482		0	16191	102107	
65241								12782										
65513	281744	513	0	24837	980	6307	249107	281744	0	24837			513	7287			249107	
65559								71189	3579		0	0	2656		0	91	64863	
65746								38310	12		0	0	3555		0	34743	0	
65858								36419	17763		0	0	17000		0	464	1192	
66154								3640										
66275								17524										
66677								10342										
67142								6448										
67151								28149	5810		0	0	1874		0	16947	3518	
67209								13079	2586		0	0	1762		496	8011	224	
67254								13766										
67311								955484	238284		0	3281	182029		1126	92455	438309	
67656								47269	6346		0	0	2719		0	6861	31343	
67870								44487										
68345								3218										
68448																		
68671								23057										
68756								12110										
68831								18759										
68840								6786										
68859								51345	3346		0	0	3401		0	5252	39346	
68943								16795										
69333								51469	8911		0	0	8339		0	10252	23967	
69678								89640	780		0	0	3499		0	19539	65822	
70049								24955	0		0	0	2746		0	3421	18787	
70058								8564										
70218								8013										
70414								19319	0		0	0	1972		0	12015	5332	
70638								5924										
70955								7466										
71073								2880										
71318								38851	11523		0	0	2283		0	2796	22249	
71457								26920										
71859								3539										
72258								15371	64		0	0	1434		0	373	13500	
72351								2083										
72454								5878										
72678								9251	4		0	0	1585		0	7662	0	
73116								15867	3156		0	0	1915		0	1503	9293	
73152								6226										
73554								8988										
73956								4750										
74056								10159										
74140								19245	7414		0	0	7533		0	3720	578	
74159								4189										
74403								20597	6826		0	0	3940		0	2481	7350	
74449								7811										
75053								25695	4		0	0	1660		0	492	23539	
75259								37102										
75446								6393	1		0	0	2008		0	4384	0	
75455								23502										
75558								25910	1763		0	0	4376		14811	0	4960	
75633	10554512	2094338	0	2387922	0	41863	6030389	10554512	1810372	2387922			283966	41863			6030389	
75651								6879										
76135								12019										
76153								9007										
76443								11917										
76854								3505										
77150								1404										
77253								9884										
77422								11201										
77851								56192	12209		0	0	2254		0	3814	37915	
78036								26873										
78157								18227										
78241								3902										
78559								2936										
78858								37974	3825		0	0	1229		0	2550	30370	
79042								9905										
79127								2603										
79145								15683										
79257								9638										
79855								25134										
80020								3648										
80150								106874	0		0	0	1841		104649	0	384	
80374																		
80431								3536										
80552																		
80936								9972										
81175								21768										
81429								17147										
82033								17597										
82079								3192										
82257								7440										
82350								4922										
82659								13290										
83151								9028										
83236								8316										
83375								13735	1978		0	0	2803		0	237	8717	
83638	140515	14682	0	668	0	35036	90129	140515	8981	668			5701	35036			90129	
83834								16414										
83852								8177										
83955								2925										
84046								1326										
84055								8686										
84251								5494										
84541								84114	0		0	0	6606		0	15947	61561	
84804								7812										
85052								2890										
85258								10854										
85454								7713										
85472								38107	24316		0	0	5456		0	3533	4802	
85931								4665										
86349								21291										
86358								3758										
86554								13412										
86675								40120	1		0	0	1553		0	6338	32228	
87047								3237										
87159								24721										
87177								12401										
87234								21761	0		0	0	1903		0	3560	16298	
87476								14170										
87579								11448	0		0	0	1873		0	8135	1440	
88231								50670	230		0	0	2120		0	7996	40324	
88240								3662	0		0	0	317		0	3345	0	
88259								5259										
88352								13425										
88455								19358	0		0	0	1873		0	10971	6514	
88530								16517										
88772								26085	0		0	0	2260		0	19908	3917	
88950								3577										
89032								13148										
89135								11172										
89751								16152	9574		0	0	3821		0	2215	542	
89854								9335										
89957								2043										
90047								1844										
90177								9890										
90328								9477	0		0	0	3076		0	2595	3806	
90337								9626	3651		0	0	3781		0	1708	486	
90579								44982	1513		0	0	1934		0	14939	26596	
90645								25282										
90739								11977										
91101								37127	13182		0	0	5850		0	16043	2052	
91156								4431										
91615								3552										
91651								10686										
91754								12952	0		0	0	968		0	10318	1666	
91950								4501										
92050								8173										
92144								1198										
92676								28293	3604		0	0	1323		0	1062	22304	
92706								9098										
92902								8352										
93244								26064										
93543								11318										
93619								18657										
93721								1455832	3320		0	0	95126		0	117294	1240092	
93758								12560										
94139								127716	0		0	0	12362		0	3069	112285	
94456																		
94522								50162	3403		0	0	3064		0	16759	26936	
94755								11071										
94858								6370										
95051								11202										
95659								3031										
95677								12441										
96553								7770										
97055																		
97279								14308										
97457								6398										
97804								12122	2127		0	0	2593		0	6100	1302	
97943								4658										
98351								15356										
98463								95474	9977		0	0	2781		0	8014	74702	
98717								19617										
99143								24755										
99255								20537										
99376								213635	6944		0	0	2013		0	37101	167577	
99442								4075										
99536								49324	3618		0	0	2935		0	3356	39415	
99853								19530										
99974								38977										
100236								48275										
100357								13449	5892		0	0	3600		0	1110	2847	
100562								502251	2335		0	0	23813		0	51005	425098	
100777								9306	0		0	0	2646		0	6373	287	
100843								10974	72		0	0	2266		0	7875	761	
101019	438653	16087	0	21510	0	2489	398567	438653	12660	21510			3427	2489			398567	
101037								66683	7874		0	0	9141		0	4830	44838	
101439								20680										
101671								30611	9		0	88	4439		0	4422	21653	
101738								25286										
101952								13523										
102155								1157										
102173								9140										
102333								4953										
102342								35608										
102539																		
102557								3405										
102874								28665										
103134								2589										
103255								72186	22891		0	0	32159		0	3236	13900	
103563								10691										
103602								68										
104234								9661										
104542								957										
104971								5434										
105026								17467	2978		0	0	2538		0	5767	6184	
105053																		
105071								15401										
105222								10078										
105473								52577	12973		0	0	12035		0	2846	24724	
105530								7806										
106359								86943	18323		0	0	10106		0	3527	54986	
106377								25400	7433		0	0	6178		0	10620	1169	
106452								30214	2782		0	0	2351		0	5903	19178	
106519								9889										
106676								8194										
107226								21040										
107244								188621	10243		0	0	34508		0	120303	23567	
107459								5141										
107570								17607										
107758								3399										
108072								2578										
108269								5189										
108474								7784	1404		0	0	839		0	2361	3180	
108652								4043										
108746								16128										
108951								27394										
109136								18695	2248		0	0	1898		0	5871	8678	
109154								5009										
109453								7899										
109574								11797	0		0	0	1897		0	3682	6218	
109659								11271										
109686								8094	1308		0	0	6676		0	85	25	
110413								7462	0		0	0	1917		0	4223	1322	
110936								37448										
110945																		
110972								22758										
111157								6286										
111205								17060	42		0	0	1932		0	624	14462	
111661								2429										
111942								50655	0		0	0	1711		7765	0	41179	
111979								157921	4932		0	0	2949		0	13483	136557	
112163								40303	1494		0	0	13546		0	25253	10	
112332								11136										
112444								11052										
112510								1965										
112556								5006										
112837	17884862	2750932	0	6943	0	13641163	1485824	17884781	1128927	6862			1622005	13641163			1485824	
113003								45329										
113030								9680										
113441								48412	9686		0	0	4629		0	13171	20926	
113601								65788	4052		0	0	1601		0	2203	57932	
113740								23928	5876		0	0	3259		0	11421	3372	
113937								11278										
114149								13264										
114158								12580										
114251								19471										
114260								143570	513		0	0	22062		0	1105	119890	
114457								13714	337		0	0	1218		0	8351	3808	
114774								3980										
114840								15617										
114859								2499										
115100								32075										
115146								13647										
115575								19646										
116077								6344										
116358								13480										
116554								711										
116639								13687										
116732								9512										
116741								11219										
116871								28644	2		0	0	1197		0	15259	12186	
117038								16527										
117074								13948										
117458								28061										
117672								12275										
117775								6381										
118156								9867										
118660								7345										
118736								12303										
119153								5957	3913		0	0	1622		0	249	173	
119528								28736	0		0	0	2127		4276	0	22333	
119779								13278	5083		0	0	1901		0	4848	1446	
119872								7124										
120476								759										
120542								16935										
120609								26081	101		0	0	2443		0	9743	13794	
120953								11563										
121642								122544	0		0	0	19073		0	58450	45021	
121651								12082										
121679								10729	2628		0	0	2880		0	4294	927	
121914								9981	0		0	0	2501		0	7480	0	
122153								2036	700		0	0	926		0	410	0	
122546								3140	0		0	0	451		0	2411	278	
122573								3333	0		0	0	506		2827	0	0	
122854								97716	21237		0	0	7959		0	67999	520	
123075								11410										
123374								6971										
123646								56429	8198		0	0	6650		0	1958	39623	
124344								37461	0		0	0	1964		0	26438	9059	
124830								8838										
125154								46652	1934		0	0	37461		0	1946	5311	
125471								163955	65380		0	0	17890		0	12388	68297	
125855								118028	6727		0	0	15727		0	1052	94522	
125873								10418										
125958								644										
126012								16999										
126049								2037										
126254								41245	0		0	0	12636		0	28609	0	
126375								53383										
126553								43898										
126740								44035	0		0	0	2552		0	19066	22417	
126834								12123	17		0	0	3401		0	8705	0	
127055								5436										
127224								30117										
127701								2833										
128089								39989	784		0	0	986		0	33273	4947	
128258								21288										
128511	238759	0	0	0	4	217313	21442	212887	0	0			0	191445			21442	
128904								1489178	67925		259	0	21215		0	23756	1376023	
129349								3661										
129358								694										
129479								123861	3441		0	0	1876		0	97214	21330	
129732								432381	0		0	0	21572		0	4192	406617	
129853								8099										
129910								33965	0		0	0	4215		0	2270	27480	
130345								49006	11		0	0	2926		0	6840	39229	
130541								33357	23		0	0	7290		0	21492	4552	
130671								555										
130813								4094										
131034								20917										
131155								5157										
131173								49596	178		0	0	2984		0	18373	28061	
131418								5184	5		0	0	1234		0	3905	40	
131436								42922										
131650								423148	122585		0	0	51336		0	5886	243341	
131717								2841										
131940								5728										
132107								17021	6857		0	0	2636		0	5474	2054	
132152								10955										
132451								3850										
132554								23876	0		0	543	2386		0	14929	6018	
132778								7313										
132938								61928										
133579								11029	0		0	0	3527		0	4729	2773	
133850								46850	9602		0	0	5771		0	3499	27978	
133971								32706	813		0	0	1031		0	30851	11	
134156								4239										
134437								25359	0		0	0	3840		0	21425	94	
134455								3350										
134848								24536										
135836								5385										
135854								4409										
136048								1206										
136338								10102	2588		0	0	2852		0	4662	0	
136459								774										
136655								1569										
137205								51078	9371		0	462	5292		0	3356	32597	
137447								23103										
137456								3921										
137559								7842										
137643								11392										
137652								13914										
137821								7296										
137915								144838	6072		0	0	403		0	36964	101399	
138051								11471										
138257																		
138556								4629										
138725								3694										
138752								3201										
139133								11666										
139478								22828	7738		0	0	2337		0	11686	1067	
139553								38109	10893		0	0	5883		0	7182	14151	
139656								23731	10702		0	0	5128		750	4319	2832	
139740								86143	53794		0	0	3617		0	312	28420	
139834								5058										
139843								53395	14041		0	0	6604		0	5527	27223	
139955								2703										
140018								33065	99		0	0	7037		0	21951	3978	
140157								33359										
140362								25556	2706		0	0	1907		0	1585	19358	
140634								4641	0		0	0	922		3719	0	0	
141211								30962	0		0	0	991		0	26178	3793	
141341								26334										
141350								1567										
141453								2352										
141556								41139	11198		0	0	2898		0	10742	16301	
141677								4786										
141958								5287										
142049								10072										
142179								8247										
142571								10154										
142656								6345										
142955								55462	12295		0	0	17184		0	4932	21051	
143073								18998										
143372								4336										
143662								1083914	117657		79	701	44402		13708	19747	887620	
143859								7486										
143952								11090										
144034								28513										
144052								28514	5334		0	0	2025		0	100	21055	
144155								20947	5090		0	0	2155		0	7503	6199	
144436								34093										
144678								133600	1531		0	0	3786		0	30913	97370	
144856								8835										
144913								8577										
145059								1937										
145545								13501	2361		0	0	1347		0	4429	5364	
145554								28976										
145741								23745										
145750								5804										
145844								38270										
145956								1658										
146056								5580										
146618								8473										
146654								21402	97		0	0	2266		0	19039	0	
146663								42301	5672		0	0	5277		0	1715	29637	
146672								219197	22864		0	0	17491		1094	27639	150109	
146850								3783										
147053								4867	0		0	0	475		0	1523	2869	
147633								15192										
147651								3507										
147679								5181										
147857								2964										
147923								19857										
148171								10908										
148238								7000										
148340								5631										
148470								25631										
148715								21390										
148809								13754	0		0	0	1493		0	3227	9034	
148920								1425										
149150								4380										
149253								12342										
149271								9222										
150035								54595	18014		0	0	8796		0	2259	25526	
150044								46629	0		0	0	2172		0	27771	16686	
150156								7640										
150334								3446										
150352								7616										
150576								50409	14999		0	0	6685		0	3584	25141	
150727								13683	3859		0	0	2511		0	5448	1865	
151546								1931										
151555								1707										
151751								26215	5023		0	0	1436		0	1426	18330	
151872								9038	382		0	0	2245		0	4171	2240	
151957								13958	5381		0	0	1127		0	7450	0	
152057								19481										
152253								8298										
152374								9457										
152431								9228										
152440								5998										
152646								24066	2004		0	0	1298		0	5001	15763	
153054								7186	4643		0	0	2327		0	206	10	
153353								18300	5810		0	0	2118		7015	0	3357	
154154								41098	8657		0	0	3485		0	4344	24612	
154257								20800	4342		0	0	1421		0	11084	3953	
154770								35093	0		0	0	796		0	19983	14314	
155245								11914	2118		0	0	2354		0	4953	2489	
155375								274										
155517								8121										
155759								3330										
155777								16612										
156457								3133										
156635								5198										
156952								12596										
156970								11937										
157155								3564										
157379								15553										
157650								9363										
157744								3293										
157856								4335										
157904								32515	5094		0	0	3725		0	1604	22092	
158376								36573										
158741								14676										
158750								4484										
158974								21391										
159636								58157	13		0	0	10650		0	1657	45837	
159645								2166										
159953								9792										
159971								63233	0		0	0	1415		0	61818	0	
160360								40818										
160454								28350										
160557								13344										
160614	508485	141	0	0	0	56452	451892	508485	27	0			114	56452			451892	
160650								4489	3207		0	0	691		0	583	8	
160959								41276	11212		0	0	3474		0	2334	24256	
161273								29556	3619		0	0	1115		0	1774	23048	
161602								62377	23826		0	0	13945		0	2632	21974	
162337								65886	0		0	0	11386		0	44454	10046	
163343								8590										
163370								22266	2285		0	0	1080		0	9039	9862	
163549								32114	33		0	0	4547		0	26391	1143	
163857								22211										
164153								13478										
164331								46271										
164377								40123										
164854								24340										
164957								2777										
164975								2094										
165039								91057	6498		0	0	5443		0	33802	45314	
165628	164260	131589	0	243	0	5761	26667	164260	79667	243			51922	5761			26667	
165758								16274										
165806								31700	13141		0	0	4503		0	817	13239	
166111								21887										
166531								31222										
166652								23680	307		0	0	2076		0	21292	5	
166803								75140	21457		0	1450	6555		22	1933	43723	
166849								6550										
167060								24049	97		0	0	5726		0	16483	1743	
167453								5584										
167565								1298	0		0	0	0		0	1298	0	
167752								2215										
167864								48670	7134		0	0	3631		0	21595	16310	
168357								17085										
168441								5731										
168571								6547										
169327								11353										
169354								52509										
169653								346000	40843		0	0	48333		0	42976	213848	
169756								119762	3514		0	0	2449		0	56562	57237	
169952								2827										
170051								46937	5009		0	0	2367		0	4583	34978	
170257								9691										
170275								28826										
170332								22390										
170640								1406										
170976								2261										
171133	22000	1949	0	0	0	16849	3202	22000	381	0			1568	16849			3202	
171656								15603										
171759								4574										
171768																		
172158								3256										
172251																		
172457								10815	3017		0	0	1936		0	1424	4438	
172475								32963	7		0	0	3312		0	2136	27508	
172859								12990										
173306								13295	2833		0	613	1228		0	3762	4859	
173342								11249										
173548								6007										
173557								19383	2039		0	0	2122		0	196	15026	
173575								27620	0		0	0	2366		0	295	24959	
173641								13184										
173959								2272										
174321								2699										
174367								1639										
174572								148650	23422		0	0	10741		0	1543	112944	
175056								27012										
175140								13939										
175458								3682	0		0	0	176		0	3506	0	
175609								9577										
175672								10036										
176053								7444	0		0	0	636		0	6808	0	
176101								22389	6081		0	0	2748		0	6024	7536	
176325								4388										
176437								9828										
176464								21725	4387		0	0	4655		0	12562	121	
176642								12779										
177135								2353										
177443								7367										
177500								3176										
177546								5918										
177555								5959										
177751								145643	0		0	0	924		0	29704	115015	
177920								28663	6963		0	0	2644		0	2356	16700	
177957								18172	6082		0	0	4652		0	6558	880	
178057								1148										
178150																		
178244								4258										
178271								1075										
178356								3360										
178851								7384	0		0	0	2096		0	649	4639	
179148								5950										
179335								10708										
179700								13349	3399		0	0	1364		0	2432	6154	
179755								8403										
180041								4192										
180144								1670										
180443								3650										
180537								4971										
180845								1774										
181347								15706	0		0	0	1962		0	287	13457	
181758								7139										
181963								5216										
182353								323										
182652								2121										
182951								13932										
183668								59404	4566		0	0	1711		0	17250	35877	
183770								10748	4956		0	0	1688		0	87	4017	
183846								11344										
183958								3795										
184142								9401	0		0	0	2744		0	4134	2523	
184245								7740										
184656								5564										
184759								3557										
185251								4141										
185448								2530										
185859								12505	570		0	0	2170		0	418	9347	
186221								29021	8716		0	0	6737		0	12023	1545	
186548								5883										
186717								9135	3549		0	0	3252		0	1950	384	
186744								18410	11921		0	0	2188		0	2741	1560	
186838								7859	0		0	0	3416		0	4443	0	
186856								1778										
187358								3608										
187648								2155										
187899								15839	2162		0	0	1924		0	117	11636	
187947								100518	0		0	0	7487		0	15639	77392	
188056								148824										
188177								47952										
188430								19766	0		0	0	572		0	4659	14534	
188449								8768										
188720								10758										
188739								4776										
188917								20814										
188926								2031										
189044								11750	6554		0	0	1897		0	848	2451	
189129								19292	13205		0	0	3681		0	1896	510	
189549								20047										
189745								22853	0		0	0	2624		0	9904	10325	
189820								19144										
189866								5136	0		0	0	0		0	5136	0	
189950								5859										
190246																		
190451								3374										
190554								12294										
190563								75835										
190639								9005	8		0	0	0		0	2510	6487	
190648								18526										
190947								12915										
190956								6241										
191355								8555										
191449								5790										
191805								4205										
191935								60542	5965		0	0	3719		0	824	50034	
192147								15303	0		0	0	2573		0	2657	10073	
192558								13599										
192651								6130										
192857								22079										
193162								8381										
193247								2339										
193537								7584										
193649								44326										
193809								16199	7581		0	0	3907		0	4369	342	
194253								5995										
194440								17994										
194570								8398										
194936								6990										
195111								20960	8278		0	0	3437		0	995	8250	
195157								6344										
195456								12680										
196743								13647										
196752								902										
196800								25063	7831		0	0	2158		0	5620	9454	
197142								4436										
197254								6873										
197302								25333	0		0	0	1089		0	12660	11584	
197478	2109227	232778	0	667144	30	141590	1067685	1466934	126229	25028			106372	141620			1067685	
197759								13189										
198046								13236										
198073								6452										
198103								3329										
198149								59200	3		0	0	930		0	26975	31292	
198251								16114										
198831								52692	46		0	0	1965		0	6110	44571	
198859								8004										
198961								36891										
199052								9905										
199137								7135										
199351								8011										
199436								13242										
199463								20906										
200042								11814										
200378								334806	15333		0	0	5298		0	13951	300224	
200435								32013	0		0	0	2908		0	1028	28077	
200640								103041	17188		0	0	2898		0	19210	63745	
201049								10264										
201254								15151										
201647								9690										
201834								109519	0		0	0	3559		0	3123	102837	
202251								15685										
202514								17733										
202541								16579										
202907								151712	68289		0	1661	61195		0	8491	12076	
203043								40987										
203052								28884										
203070								39686										
203418								5898	8		0	0	1661		0	4204	25	
203575								12030										
204004								80273	11		0	0	21035		0	55981	3246	
204077								36055										
204237								42023	250		0	0	2049		13780	0	25944	
204376								15702										
204826								52442										
205243								19757										
205346								27592										
205458								8936										
205542								9630										
