"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
5461			23	1389	46	6678	105	44699	158	5215	96	7538	61	18349			0	0	3	374	4	1478	8	368	8	980	4	1099	false	false	
5751			48	2024	34	4193	22	8635	300	8080	48	5207	27	10223			21	865	22	3233	16	4888	97	3543	60	7236	30	6817	false	false	
6039			63	2031	13	1480	22	7911	77	1340	6	510	7	1498			42	1321	14	1696	11	2527	83	1498	3	304	0	0	false	false	
6141			44	1260	14	1667	7	1772	37	591	2	144	0	0			36	1129	7	847	2	476	46	1485	5	627	1	450	false	false	
6329			127	9179	94	13024	92	33808	734	15663	51	6946	12	2731			36	1420	17	2177	9	2117	98	2329	7	653	1	381	false	false	
7009			0	0	0	0	0	0	0	0	1	50	8	4017															false	false	
7045			54	2254	33	4234	17	6793	26	588	9	764	7	2726			17	670	11	1551	6	2205	46	967	11	1589	4	992	false	false	
7072			13	524	32	4295	34	14153	66	1907	7	479	4	1377			0	0	0	0	1	439	1	14	1	134	0	0	false	false	
7157			24	856	5	703	0	0	62	1457	10	1262	3	1550			18	700	9	1058	1	375	115	1731	2	400	1	311	false	false	
7456			13	377	8	1153	12	4931	40	867	17	1641	17	6111			17	737	19	1986	12	2441	46	1383	27	2738	11	2301	false	false	
7634			71	3035	29	3991	11	5034	87	1538	12	1147	5	1637			17	789	6	1115	1	312	37	1076	5	710	2	326	false	false	
8033			14	779	24	2827	42	13692	113	1959	19	1411	12	3013			3	103	8	879	0	0	17	438	10	627	6	736	false	false	
8462			9	302	5	641	1	701	139	3458	14	1693	19	6291			9	298	11	1448	4	1128	20	710	13	884	11	2572	false	false	
8631			10	339	9	1140	8	2945	69	2217	19	2062	14	6271			0	0	2	149	2	726	7	119	0	0	0	0	false	false	
9357			6	363	8	1281	52	24378	236	4928	105	9545	153	38311	0	1													true	false	
9553			11	368	11	1151	2	1066	43	941	10	1044	9	2773			28	1211	35	4314	40	10650	73	1971	47	3491	35	7294	false	false	
9807			8	357	32	3857	107	46970	42	1365	24	2818	55	5880															false	false	
9955			10	309	6	986	12	6097	104	1478	11	1430	14	3964			59	2010	37	4473	18	4818	81	2359	18	1918	7	1797	false	false	
10250			24	1055	71	9118	97	43703	313	8264	99	9843	62	20838			0	0	1	220	2	857	0	0	0	0	0	0	false	false	
10849			18	541	18	2100	17	6758	45	779	9	989	4	1466			15	513	7	1017	8	2033	25	599	6	477	4	591	false	false	
11145			235	13035	88	13911	69	29190	131	995	12	1867	9	3522			0	0	1	165	0	0	1	40	0	0	0	0	false	false	
11275			42	1928	70	9903	156	70129	223	6180	115	10988	147	42240	1	0													true	false	
11640			35	1309	31	3850	33	11271	265	5319	41	3874	21	6439			28	933	22	2536	13	3853	55	1479	34	3278	36	5464	false	false	
11837			10	454	7	960	13	5209	7	59	2	121	1	457			7	191	2	259	2	709	6	83	0	0	0	0	false	false	
12030			281	9707	144	16993	98	33116	579	8649	31	3161	24	7348			102	3251	42	6523	21	5801	94	1616	7	450	2	157	false	false	
12142			50	1916	31	3456	36	14186	183	3717	19	2324	13	4119			13	488	6	620	5	1297	10	273	4	360	5	900	false	false	
12179			8	327	12	1438	5	1891	22	534	7	767	2	360			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
12311			2114	96158	3023	376215	3774	1320890	21672	605897	3615	366091	3001	824285			196	9678	167	20418	64	15790	482	12235	112	10750	67	16371	false	false	
12647			42	2608	29	3567	29	9525	110	2316	21	2152	7	1152			19	687	9	1125	7	1759	35	821	13	694	7	1344	false	false	
12656	14	29													19	32													true	true	
12937			6	351	17	2440	37	17161	18	656	4	661	8	3743			0	0	1	150	0	0	0	0	0	0	0	0	false	false	
12946			103	4568	104	14460	99	31923	709	14012	106	10253	70	22473			34	1274	18	1458	15	5212	28	503	3	483	1	16	false	false	
12955			30	1256	43	7147	45	20522	78	1982	19	2071	24	6934			3	113	3	518	0	0	3	119	1	140	0	0	false	false	
13103			65	3044	159	21505	284	107439	416	10665	149	12027	154	35064															false	false	
13251	50	72															7	391	5	572	0	0	26	662	5	591	3	683	false	true	
13457			4	36	2	130	0	0	22	333	4	281	1	264			5	239	5	767	4	1334	61	1004	20	2109	6	1486	false	false	
14052			62	2449	21	3241	20	8162	59	1141	6	613	0	0			2	102	4	578	1	365	4	41	1	5	0	0	false	false	
14155			58	2568	37	5429	19	7372	193	4356	10	1013	4	1130			93	4013	77	10071	15	3877	505	11109	52	6698	17	4792	false	false	
14650	26	91													4	54													true	true	
14753	10	86													31	301													true	true	
14865			58	2515	77	9824	44	19003	212	4172	52	4993	33	9169			51	2775	94	12752	47	14883	267	5653	105	9628	55	11769	false	false	
14977			5	111	1	89	0	0	51	868	7	762	2	167			26	947	19	1969	4	1143	104	3330	41	4491	5	1038	false	false	
16458			20	991	37	4367	44	15033	205	4754	30	2689	20	5212			5	121	3	253	2	581	6	131	2	347	3	808	false	false	
16551			133	5572	54	8419	29	15439	229	5732	36	5957	13	4633			32	1416	15	2513	4	1486	63	1592	20	3140	5	1748	false	false	
16748			15	630	6	684	7	1803	39	949	8	835	4	299			10	559	17	2239	9	2517	26	1000	17	2418	2	429	false	false	
16944	86	1027													53	86													true	true	
16953	18	112													19	327													true	true	
17110			0	0	0	0	0	0	2	101	2	199	5	2235															false	false	
17147			615	23022	663	82932	870	350516	2755	54295	689	66061	765	209860			313	12550	242	31003	138	39200	364	9468	139	15780	92	21169	false	false	
17259			13	1207	10	1021	3	1118	10	939	6	1291	8	4352	96	39													true	false	
17464			86	2728	252	32164	388	150243	1061	18857	217	16306	172	35266			6	222	9	659	5	1044	19	114	5	259	2	362	false	false	
17950			83	3673	91	11684	67	22311	311	6814	45	5059	23	7000			60	2207	56	7185	38	10068	305	6968	38	3829	12	3137	false	false	
17978			40	1513	38	5040	16	6598	0	0	0	0	0	0			1	23	5	597	1	340	1	7	0	0	0	0	false	false	
18050			50	1877	66	8669	62	26230	304	5137	29	2976	17	6198			94	3626	37	4851	8	2375	140	1980	7	505	0	0	false	false	
18135			1	30	3	163	12	203	69	2524	59	5793	49	13878															false	false	
18377			1	51	1	197	1	537	1	50	0	0	0	0			0	0	4	431	2	439	0	0	0	0	0	0	false	false	
18827			129	4384	137	14500	147	49556	597	8287	100	8656	99	23811			0	0	3	229	0	0	0	0	0	0	0	0	false	false	
18836			32	1031	27	3043	22	6161	42	972	5	704	2	1300			8	206	7	817	3	500	25	541	7	811	2	735	false	false	
18854			33	1380	19	2822	12	5370	353	8862	49	6844	46	17931			38	3784	31	4237	11	3650	359	22571	58	6578	38	10726	false	false	
19356			8	262	6	895	5	2072	21	505	12	1246	10	4178			1	51	1	31	0	0	11	192	0	0	0	0	false	false	
19730			96	4723	243	32537	382	154634	245	9678	196	23972	311	117907			5	166	17	2674	7	2530	17	549	10	1224	3	446	false	false	
19936			55	2603	53	6455	36	13392	55	1442	10	1575	9	4656			51	3435	32	4015	23	7989	117	4310	26	4097	9	2389	false	false	
19972			0	0	0	0	0	0	0	0	1	113	0	0			0	0	1	83	0	0	0	0	0	0	0	0	false	false	
20053			54	2276	19	2520	16	5199	110	2530	19	1599	10	2776			28	1382	24	3615	21	7997	118	3192	23	2520	4	709	false	false	
20512	80	26															1	85	5	738	0	0	0	0	0	0	0	0	false	true	
20633			29	945	34	3813	48	16512	34	964	16	2045	6	1904			0	0	1	30	0	0	0	0	0	0	1	376	false	false	
20857			12	403	5	394	7	1897	95	1053	10	984	7	3984			8	352	19	1948	15	3039	217	933	6	659	13	3555	false	false	
21256			1	16	2	194	0	0	7	121	1	118	0	0	1	2													true	false	
21359			12	465	16	2331	4	1460	34	699	9	1376	1	238	48	83													true	false	
21630			31	1263	31	4097	18	6424	170	3526	24	2450	9	2524			4	162	1	43	0	0	4	136	1	67	2	245	false	false	
21658			76	3198	42	4215	29	6205	135	2305	27	1343	30	2830			68	2766	71	6863	37	7119	195	3025	41	1748	26	1646	false	false	
22048			50	1667	40	4772	32	13420	303	5693	35	3427	20	6083			2	66	3	227	0	0	8	128	1	59	4	350	false	false	
22543			27	1119	36	4226	27	10995	41	991	3	343	1	262			3	81	2	271	0	0	0	0	0	0	0	0	false	false	
22552	72	233															52	2261	61	7914	23	7233	350	7017	56	5599	20	4334	false	true	
22730			45	1530	20	2121	17	6433	53	2029	16	1691	7	2848															false	false	
22936			10	621	14	2274	31	13402	112	2567	21	2375	18	3421			16	556	17	2414	7	2324	33	854	8	953	6	1854	false	false	
23045			14	596	10	1992	6	2161	14	254	1	48	1	316			3	232	2	363	2	452	0	0	1	224	0	0	false	false	
23456			88	3759	39	4276	19	6396	85	1911	19	1754	16	4348			37	1594	31	3568	6	1715	48	1165	16	1996	7	2085	false	false	
23504			25	1101	73	9794	276	128969	955	33826	174	19687	185	68125			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
23643			40	1457	52	6301	27	8028	177	4167	51	5131	19	5901			11	536	8	867	4	1289	22	564	2	218	0	0	false	false	
23755			24	1098	26	3707	57	28462	109	2491	26	3478	12	5120			2	126	0	0	1	390	5	101	0	0	0	0	false	false	
24006			20	890	57	7587	128	53146	144	3551	50	4933	48	21305															false	false	
24378			13	559	9	788	2	317	27	473	3	319	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
24453			11	557	13	1642	20	8612	40	1205	9	1059	6	2019			0	0	0	0	1	229	0	0	0	0	0	0	false	false	
24659			16	209	10	1250	9	2426	94	3258	14	1491	10	2880			19	816	4	464	1	301	45	1980	11	1726	7	2567	false	false	
24668			20	981	47	6555	50	22711	165	4680	66	7589	67	24447			36	1363	15	1744	5	1701	28	512	6	847	2	507	false	false	
24855			0	0	0	0	0	0	18	318	5	790	0	0			4	125	1	148	3	913	49	508	1	119	6	1757	false	false	
24949			72	2871	71	9184	78	28192	72	1608	27	3252	20	4263			13	710	6	772	1	15	29	568	2	216	0	0	false	false	
25357			29	860	13	1307	39	31034	38	836	1	131	2	1258			4	97	0	0	1	230	0	0	0	0	0	0	false	false	
25647			4	119	12	1584	15	4429	0	0	1	96	1	752			0	0	0	0	2	412	0	0	0	0	0	0	false	false	
26176			5	165	25	3413	84	31771	3	126	0	0	1	135			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
26242			95	3323	61	7072	83	31171	350	6777	27	2169	16	3281			39	1009	38	4667	14	3518	24	600	5	700	15	3316	false	false	
26457			12	249	0	0	0	0	12	397	2	279	1	24			57	2360	26	2395	14	3026	47	766	3	328	0	0	false	false	
26765			16	917	53	6939	79	34324	208	6194	65	8104	73	23536			4	128	2	280	2	326	14	222	3	171	1	161	false	false	
27070			4	289	1	79	1	266	0	0	0	0	0	0															false	false	
27548			82	3349	110	14722	124	45094	400	9230	197	17947	121	35341			2	118	5	512	1	217	3	50	0	0	0	0	false	false	
27614			19	497	28	2491	15	4160	73	2467	24	3056	15	6075			5	294	8	1048	0	0	0	0	1	162	1	447	false	false	
27847			188	6282	78	9695	64	22545	415	6635	21	2307	7	2334			353	9258	99	12806	71	18428	305	4399	15	1401	1	433	false	false	
28013			4	209	35	4916	174	71305	111	2903	46	4681	72	22942															false	false	
28152			48	1897	33	4581	22	7419	209	4082	37	3641	12	1922			41	1501	74	9096	12	3543	116	2779	28	2955	15	4022	false	false	
28255			14	504	25	3275	23	11388	80	1448	12	1405	10	3351			6	215	2	359	3	736	22	362	3	293	1	50	false	false	
28349			15	396	15	1739	16	5454	59	1389	16	1433	18	4610			8	154	5	601	3	938	6	92	0	0	1	409	false	false	
28406			0	0	11	1891	43	24150	36	1508	15	2749	33	16957															false	false	
28675			37	1211	18	1788	5	1008	32	609	3	267	5	1368			27	813	12	1404	7	2511	21	429	5	644	3	480	false	false	
28732			70	2691	31	3940	19	7086	71	1349	16	1287	9	2813			1	100	2	74	1	200	6	189	2	324	2	624	false	false	
29476			32	783	13	1007	8	2387	81	1203	16	930	2	568			16	455	22	1680	10	2318	42	902	28	2547	19	2152	false	false	
29636			140	5327	98	11815	68	26767	507	7407	33	2726	18	7581	433	119													true	false	
29878			12	795	112	13923	388	143608	0	0	0	0	0	0															false	false	
29953			10	354	12	1816	15	4639	21	463	18	1724	9	3058			8	280	10	1150	10	3064	7	231	6	841	4	1101	false	false	
30052			12	492	20	2442	9	3229	20	453	2	173	1	263			1	8	2	132	0	0	0	0	0	0	0	0	false	false	
30418																													false	false	
30502			56	2410	84	9403	153	56229	591	12870	51	3309	53	15493															false	false	
30650			7	260	16	2362	25	8406	145	1576	25	1950	18	3221			1	2	1	98	0	0	0	0	0	0	0	0	false	false	
30810	0	95733																											false	true	
30874			25	1173	45	6297	110	48505	39	1098	29	2724	50	14662			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
31134			29	1302	17	1884	12	3785	172	3075	19	2045	3	748			20	511	7	1022	2	663	26	635	11	928	5	1116	false	false	
31255			16	773	19	2264	47	20698	118	2268	27	2755	39	11703	1	0		24											true	false	
31657	214	190													18	126													true	true	
31826			102	4247	55	6789	47	19405	160	3338	18	1754	10	2981			42	1320	9	948	0	0	77	913	1	130	0	0	false	false	
31835			40	1114	7	695	11	3947	148	3198	8	883	8	2502			7	170	5	622	9	3065	113	3164	24	2326	28	6424	false	false	
32234			49	2095	16	1995	11	3826	21	275	2	185	5	1457			12	568	10	1369	6	1571	25	554	7	883	4	1526	false	false	
32766			7	268	14	2125	12	3020	87	1755	5	482	1	304			1	10	0	0	0	0	3	47	0	0	0	0	false	false	
32971			50	2015	31	3742	18	6186	48	1284	15	1252	16	4233			6	143	2	304	0	0	4	126	1	195	1	248	false	false	
33147			71	2488	47	6907	54	26600	270	8393	56	7609	48	14894			34	1315	22	3340	7	3030	27	1000	20	2283	11	2121	false	false	
33259			42	3078	78	14441	162	66462	229	6836	89	9927	89	29636			3	82	3	519	2	576	0	0	0	0	0	0	false	false	
33268			31	1186	11	1628	9	4146	102	1641	18	1669	11	2862			29	1232	9	863	5	904	105	2707	36	3760	12	2568	false	false	
33370			1	67	0	0	2	682	0	0	0	0	0	0															false	false	
33839			12	351	5	669	0	0	50	1447	1	198	0	0			4	124	1	154	4	606	50	3941	4	421	0	0	false	false	
33857			15	549	25	3190	43	17351	332	6530	41	4609	51	12578			24	1052	33	4363	13	3780	332	3820	41	4634	37	12545	false	false	
34153			15	526	23	3819	33	14592	48	1175	10	1287	13	5891			8	436	5	511	0	0	17	573	6	602	3	890	false	false	
34425			41	2319	74	10661	68	26402	256	5730	56	6467	23	5978			0	0	1	105	0	0	1	25	0	0	0	0	false	false	
34434			70	2933	61	8033	74	29422	150	3542	35	3625	14	5889			29	1173	9	1249	2	442	16	492	3	314	0	0	false	false	
34452			71	2675	28	3590	21	7603	138	3332	34	4388	16	5160			0	0	1	223	0	0	2	31	0	0	0	0	false	false	
34537			125	7688	317	46900	569	244802	685	19700	182	22396	149	47505			3	81	2	97	1	44	13	140	2	55	0	0	false	false	
34555			129	3912	35	4493	34	10504	179	2832	11	698	10	2914			205	6877	107	13192	36	9708	416	7651	46	5793	8	2116	false	false	
34742			48	2162	43	5959	44	16360	167	3292	15	1612	8	2492			24	705	12	1039	8	2036	93	1611	5	581	0	0	false	false	
34836			11	439	7	1038	7	2442	10	230	5	311	1	254			9	285	5	732	1	317	2	156	2	293	1	256	false	false	
35057			73	2591	38	4706	25	7510	210	2811	17	2252	8	2179			113	4366	63	7902	25	6624	215	4029	27	3426	6	1767	false	false	
35301			0	0	0	0	0	0	0	0	0	0	0	0															false	false	
35570			86	4237	243	32520	672	308611	355	12775	165	21709	206	82850			0	0	1	62	1	266	0	0	0	0	0	0	false	false	
35646			29	1202	7	1182	2	613	107	2072	3	497	6	3006			5	269	1	150	1	297	39	1038	2	331	1	269	false	false	
35842			45	1738	15	2131	17	6872	103	2207	12	1575	7	1980			14	551	6	797	5	1511	25	536	9	732	1	184	false	false	
35879			13	581	7	754	10	4882	4	163	4	298	2	625	2	0													true	false	
36456			9	171	6	751	1	310	102	2654	19	1916	4	1503			33	1441	33	3535	20	4614	218	5659	64	6377	43	10206	false	false	
36933			37	1834	24	3522	12	4560	184	2892	10	1175	2	1046			55	1581	5	693	4	1161	44	925	9	1180	1	163	false	false	
37051			26	850	12	1433	15	6072	48	717	6	767	7	1935			46	1932	32	5156	20	4828	81	2261	28	3611	11	3193	false	false	
37341	23	62													21	25													true	true	
37435			206	8319	233	29697	228	85369	1054	14214	91	9040	52	12796			33	1252	19	2801	12	2918	17	315	1	103	0	0	false	false	
37640			722	31513	377	49231	343	127174	1016	30747	337	39072	272	98391			290	11449	231	28188	115	31892	385	15769	98	13785	45	14490	false	false	
37659			25	804	6	798	4	1426	96	2113	23	2029	4	1540			29	955	12	1684	4	952	140	2404	7	892	2	469	false	false	
37743			19	1305	17	2416	24	10507	105	2547	18	2036	14	4596			10	389	10	1579	5	1658	30	813	3	151	2	300	false	false	
37949			48	1694	19	2175	15	5545	121	2786	22	2443	23	7571			17	530	14	1894	6	1832	53	1415	28	3087	23	4688	false	false	
38740			46	1590	35	4530	34	13655	125	2630	26	2127	11	3161			10	317	4	410	2	426	0	0	0	0	0	0	false	false	
39327			52	1376	58	5906	81	24461	100	1910	24	1886	19	3835			0	0	5	595	3	357	0	0	0	0	1	165	false	false	
39420			213	6763	221	23401	290	98087	194	4574	101	7486	85	24546															false	false	
39475			154	6763	437	53327	771	305431	980	19928	442	32976	495	109015			37	1323	63	6125	40	10114	115	2824	113	8800	75	14318	false	false	
39756			46	2634	70	9409	99	39648	521	12032	129	13539	120	38257			29	1660	31	3418	7	1678	210	6284	48	5938	30	7030	false	false	
40033			13	361	3	352	2	558	49	1096	10	1017	10	2087			79	1491	3	86	1	317	1	19	0	0	0	0	false	false	
40350			1	65	5	714	0	0	44	590	9	990	6	2371			4	135	6	801	5	1760	50	1548	15	1400	7	1998	false	false	
40499			10	464	37	5783	48	19406	193	3930	44	2899	25	3520			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
40855			11	423	9	974	4	1155	71	1462	14	1964	4	1106			13	463	26	3166	11	3574	58	1260	12	1411	9	2484	false	false	
41245	32	67															14	571	22	2699	6	1570	75	1532	7	624	2	540	false	true	
41553			17	483	5	615	4	829	20	215	4	253	2	519			13	497	3	230	0	0	114	2104	17	1796	7	1845	false	false	
41629			19	853	24	2794	41	17649	102	2017	29	2599	7	2734			1	29	2	227	3	610	7	115	1	35	0	0	false	false	
41825			1	56	10	1595	25	11506	38	550	16	2122	18	6013			1	80	3	519	2	695	2	66	0	0	0	0	false	false	
41937			8	228	7	888	4	1716	21	574	7	692	5	1157			8	430	8	1100	6	1502	12	269	8	1199	10	2356	false	false	
41955			7	193	2	211	0	0	6	71	0	0	0	0			4	172	24	2402	5	1187	283	5526	21	3362	15	4751	false	false	
42037			103	328	18	1254	6	2589	118	3367	21	3580	6	1919			92	2410	15	2333	2	714	18	376	3	455	1	287	false	false	
42055			14	498	12	1659	7	2546	28	405	9	842	5	1584			21	869	20	2656	5	1698	64	1774	16	1692	10	2328	false	false	
42354			49	3668	14	1950	5	2990	217	3672	7	860	6	2448			23	1035	12	1863	3	1008	90	1402	16	2366	3	928	false	false	
42372			20	1736	28	3272	33	12108	42	727	5	699	4	1727	1	0													true	false	
42420			552	20736	627	68178	489	164152	4372	45403	368	32463	262	58509			9	254	8	732	1	192	9	162	2	240	1	261	false	false	
42448			112	4086	84	11331	77	28792	556	10574	54	5868	48	14785			166	7188	106	12816	61	19615	448	11560	103	12888	78	18642	false	false	
42457			2	53	0	0	0	0	13	380	6	748	12	5078			8	206	5	461	6	1577	65	1627	15	2178	5	2082	false	false	
42671			19	538	31	3381	109	36219	32	815	28	1527	46	5814			3	94	3	303	1	331	1	5	0	0	0	0	false	false	
43052			41	1011	36	3375	29	8248	65	950	16	1462	18	3613			1	47	0	0	0	0	4	66	1	74	0	0	false	false	
43351			16	557	2	236	2	341	45	891	5	654	2	613			3	135	4	538	6	1744	12	346	3	289	1	99	false	false	
43744			16	684	28	3995	21	9011	21	516	3	482	4	991			6	227	6	732	3	988	0	0	3	307	0	0	false	false	
43856			18	725	7	594	3	507	26	494	4	428	2	238	1	0													true	false	
43959			24	1113	27	3489	32	10127	140	4111	15	1865	11	3882			0	0	0	0	0	0	1	99	2	281	0	0	false	false	
44040			86	3125	43	5153	36	11013	144	3044	16	1407	8	2289			174	7378	104	12628	50	13560	251	7077	89	10341	28	6728	false	false	
44433			2	104	12	1611	48	21421	7	180	4	845	13	3712															false	false	
44741			92	3740	81	10260	91	30587	149	3795	36	4161	14	4765			3	89	5	905	1	183	0	0	1	76	0	0	false	false	
44750			63	2303	49	5799	43	16076	74	1932	12	1595	12	4786			3	134	8	1120	5	1937	9	233	1	136	0	0	false	false	
44929			28	1072	23	2715	22	6493	34	583	3	201	3	572			3	127	0	0	1	153	1	20	0	0	0	0	false	false	
45038			9	424	11	987	14	5812	59	1229	16	1468	31	7703			17	761	20	2094	13	3432	27	804	12	952	5	1389	false	false	
45047			47	1632	35	4136	6	1901	173	2756	10	579	2	336			91	3450	46	5456	21	5036	188	2683	9	913	2	735	false	false	
45056			13	364	4	375	6	1450	91	1764	7	809	18	6015			21	607	9	996	2	554	144	4352	45	5698	26	6111	false	false	
45430			15	508	12	1504	9	3618	67	619	1	141	0	0			3	122	3	390	2	557	13	171	0	0	0	0	false	false	
45458			10	371	6	702	5	1731	51	916	11	1041	4	1006			31	1519	24	2986	6	1921	101	2276	8	952	4	934	false	false	
45551			103	3786	74	9403	62	17294	1974	50118	257	24301	60	11879			172	5965	241	25271	183	67754	991	26132	298	32953	211	60016	false	false	
45560			28	1263	90	11929	167	65532	353	9665	133	14329	129	34854			3	201	4	636	6	1856	3	76	2	300	1	376	false	false	
45775			40	1722	54	6600	63	23011	11	227	3	50	1	390															false	false	
46053			44	2155	48	6189	58	26384	192	3934	28	3100	21	5776			13	566	14	1606	9	1662	100	2538	12	1567	1	295	false	false	
46941			71	2109	20	2627	23	8707	99	1197	7	804	5	2164			75	2504	38	4814	6	1456	66	930	2	83	0	0	false	false	
47153			1	12	0	0	0	0	22	341	0	0	0	0			7	108	3	287	0	0	53	500	6	36	3	535	false	false	
47247			50	2358	76	9869	59	21259	206	4870	36	3318	19	4484			17	764	16	2086	12	5058	18	394	11	1556	6	1725	false	false	
47256			19	487	10	1032	9	3153	32	284	2	224	3	397			6	159	11	1247	4	1067	10	178	0	0	0	0	false	false	
