"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	
	ALLL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	WRITE DOWN ARISING FRM TRNSFR TO HFS	BEGIN BALANCE (MOST RECENT) IN ALLL	CHRG-OFFS ON ALLWNCE FOR L&L LOSSES	ADJUSTMENTS	SEPARATE VAL ALLOW CRED/FIN CHGS	AMT ALLOW LN&LSE LOSS CC/FIN CHGS	ALLOCATED TRANSFER RISK RESERVE	AMT OF ALLOWNCE FOR POST-ACQUISTN LO	
37	1026	50	6	0	997	27	0			0	0	
242	184	0	21	0	171	8	0			0	0	
279	953	5	64	0	892	8	0			0	0	
354	155	-6	3	0	188	30	0			0	0	
457	501	40	3	0	492	34	0			0	0	
505	4040	180	30	0	4188	358	0			0	0	
1155	2263	616	67	0	2282	702	0			0	0	
1351	1200	328	88	0	1300	516	0	0	0	0	0	
1454	3440	577	147	0	3147	431	0			0	0	
1557	934	1020	8	0	675	769	0			0	0	
1669	2902	66	48	0	2933	145	0			0	0	
1829	3792	400	7	0	3579	194	0			0	0	
1856	979	0	3	0	985	9	0			0	0	
2040	3010	-209	71	0	3396	248	0			0	0	
2161	1150	431	9	0	743	33	0			0	0	
2376	29877	177	9	0	30458	767	0			0	0	
2554	130	24	4	0	102	0	0			0	0	
2732	3878	450	245	0	3451	268	0			0	0	
2750	646	0	1	0	645	0	0			0	0	
3252	2936	2550	332	0	3006	2952	0			0	0	
3458	384	60	2	0	331	9	0			0	0	
3720	1726	44	10	0	1686	14	0			0	0	
3971	9880	914	988	0	11003	3025	0			0	0	
4156	2013	30	9	0	2006	32	0			0	0	
4231	663	195	58	0	877	467	0			0	0	
4839	5094	1425	56	0	4705	1092	0			0	0	
5069	13454	1804	0	0	11800	150	0			0	0	
5135	4144	385	87	0	4076	404	0			0	0	
5210	14194	0	213	0	14747	766	0			0	0	
5461	5385	0	123	0	5361	99	0			0	0	
5751	1645	151	66	0	1456	28	0			0	0	
6039	2934	265	95	0	813	156	1917			0	0	
6141	318	60	31	0	423	196	0			0	0	
6329	8924	8570	1029	0	5628	6303	0			0	0	
7009	0	0	0	0	0	0	0			0	0	
7045	860	889	34	0	1050	1113	0			0	0	
7072	1735	-92	273	0	1703	149	0			0	0	
7157	254	5	2	0	249	2	0			0	0	
7456	749	84	0	0	666	1	0	0	0	0	0	
7634	923	163	84	0	1123	447	0			0	0	
8033	1244	57	52	0	1156	21	0			0	0	
8462	946	297	13	0	680	44	0			0	0	
8631	429	0	11	0	425	7	0			0	0	
9357	3275	50	3	0	3222	0	0			0	0	
9553	1003	0	56	0	1001	54	0			0	0	
9807	29257	0	776	0	28688	207	0			0	0	
9955	1572	120	5	0	1522	75	0			0	0	
10250	2992	-1000	517	0	3930	455	0			0	0	
10849	1512	0	21	0	1495	4	0			0	0	
11145	2022	348	30	0	1909	265	0			0	0	
11640	3782	410	509	0	2939	76	0			0	0	
11837	959	-800	1329	0	433	3	0			0	0	
12030	8072	4200	3713	0	8149	7990	0			0	0	
12142	1661	120	120	0	1651	230	0			0	0	
12179	213	-54	2	0	268	3	0			0	0	
12311	636964	168302	118376	19941	594620	224393	0	8597	25644	0	0	
12647	1049	88	2	0	967	8	0			0	0	
12656	234	0	24	0	264	54	0			0	0	
12937	2024	120	19	0	1885	0	0			0	0	
12946	17406	4155	445	0	16487	3681	0			0	0	
12955	1545	180	25	0	1360	20	0			0	0	
13103	13498	1832	134	0	12676	1144	0			0	0	
13251	476	120	13	0	427	84	0			0	0	
13457	214	30	0	0	184	0	0			0	0	
14052	492	30	9	0	504	51	0	0	0	0	0	
14155	2283	300	32	0	2086	135	0			0	0	
14650	587	120	50	0	482	65	0			0	0	
14753	514	20	0	0	496	2	0			0	0	
14865	3465	350	470	0	3209	564	0			0	0	
14977	473	60	1	0	439	27	0			0	0	
16551	2906	550	10	0	2415	69	0			0	0	
16748	719	90	0	0	629	0	0			0	0	
17110	279	0	0	0	279	0	0			0	0	
17147	66037	5657	5356	0	62453	7429	0			0	0	
17259	184	0	19	0	209	44	0			0	0	
17464	25289	0	6001	0	24415	5127	0			0	0	
17950	3717	402	35	0	3616	336	0			0	0	
17978	2145	-541	181	0	2505	0	0			0	0	
18050	4456	600	74	0	3972	190	0			0	0	
18135	1144	0	57	0	1276	189	0			0	0	
18377	252	12	0	0	240	0	0			0	0	
18827	7417	2441	374	0	5275	673	0			0	0	
18836	1177	82	132	0	1539	576	0			0	0	
18854	6873	1554	230	0	5677	588	0			0	0	
19356	874	14	8	0	874	22	0			0	0	
19730	21627	9800	662	0	22740	11575	0			0	0	
19936	3249	-850	1344	0	3107	352	0			0	0	
19972	550	180	0	0	400	30	0	0	0	0	0	
20053	1238	120	111	0	1114	107	0			0	0	
20633	2936	240	16	0	3121	441	0			0	0	
20857	769	25	6	0	738	0	0			0	0	
21256	121	-5	0	0	127	1	0			0	0	
21359	305	58	0	0	249	2	0			0	0	
21630	880	237	19	0	789	165	0			0	0	
21658	1613	81	34	0	1564	66	0			0	0	
22048	1674	260	56	0	1747	389	0			0	0	
22543	692	0	2	0	739	49	0			0	0	
22552	1223	210	38	0	1022	47	0			0	0	
22730	1068	496	102	0	758	288	0			0	0	
22936	1166	-300	329	0	1394	257	0			0	0	
23456	963	138	4	0	1122	301	0			0	0	
23504	25904	5550	597	0	20744	987	0			0	0	
23643	1351	25	247	0	1646	567	0			0	0	
23755	1479	125	14	0	1459	119	0			0	0	
24006	4628	2049	1120	0	4145	2686	0			0	0	
24378	189	0	1	0	222	34	0	0	0	0	0	
24453	2320	295	4	0	2066	45	0			0	0	
24659	465	80	103	0	408	126	0			0	0	
24668	9181	2516	16	0	6807	158	0			0	0	
24949	6259	-1223	994	0	7511	1023	0			0	0	
25357	2062	892	27	0	1278	135	0			0	0	
25647	1520	0	128	0	1448	56	0			0	0	
26176	4603	-550	325	0	4828	0	0			0	0	
26242	2694	350	153	0	2494	290	-13			0	0	
26457	195	5	2	0	188	0	0			0	0	
26765	4905	849	545	0	4422	911	0			0	0	
27070	1000	331	1	0	800	132	0			0	0	
27548	5093	1880	959	0	4790	2536	0			0	0	
27614	1393	80	76	0	1393	156	0			0	0	
27847	4956	0	71	0	5221	336	0			0	0	
28013	24595	635	194	0	24770	1004	0			0	896	
28152	1325	0	0	0	1325	0	0			0	0	
28255	2644	1559	8	0	2530	1453	0			0	0	
28406	18751	4885	239	0	17102	3475	0			0	0	
28675	669	-3	1	0	674	3	0			0	0	
28732	874	-75	82	0	872	5	0			0	0	
29476	571	119	12	0	468	28	0			0	0	
29636	3903	-65	135	0	6474	2641	0			0	0	
29878	15754	304	19	0	15681	250	0			0	0	
30052	293	75	0	0	256	38	0			0	0	
30502	7878	0	329	0	8623	1074	0			0	0	
30650	1364	0	40	0	1365	41	0			0	0	
30810	2151027	1858346	473410	0	1852777	2031881	-1625	0	169348	0	34624	
31134	950	164	49	0	900	163	0			0	0	
31255	4361	400	100	0	3873	12	0			0	0	
31657	867	100	29	0	754	16	0			0	0	
31826	2964	225	73	0	2944	278	0			0	0	
31835	1199	445	288	0	1300	834	0			0	0	
32234	279	0	0	0	279	0	0			0	0	
32766	230	112	27	0	234	143	0			0	0	
32971	2174	358	81	0	1979	244	0			0	0	
33147	5906	250	429	0	5421	194	0			0	0	
33259	6592	0	798	0	6126	332	0			0	0	
33268	1192	137	3	0	1064	12	0			0	0	
33370	268	200	0	0	141	73	0			0	0	
33839	101	0	13	0	88	0	0			0	0	
33857	5881	2537	31	0	5231	1918	0			0	0	
34425	3862	287	326	0	4222	946	-27			0	0	
34434	1853	525	12	0	1736	420	0			0	0	
34452	597	146	0	0	611	160	0			0	0	
34537	23400	2411	3236	0	19128	1375	0			0	0	
34555	2848	1600	10	0	2013	775	0			0	0	
34742	3055	574	7	0	2852	378	0			0	0	
35057	1481	23	47	0	1463	52	0			0	0	
35301	53146	10351	0	0	45529	2734	0			0	0	
35570	228373	19750	5115	0	218505	14997	0			0	0	
35646	228	13	0	0	224	9	0			0	0	
35879	1008	20	3	0	985	0	0			0	0	
36456	1282	150	97	0	1109	74	0			0	0	
36933	799	50	36	0	799	86	0			0	0	
37051	701	-70	11	0	769	9	0			0	0	
37341	475	133	29	0	513	200	0			0	0	
37435	10973	146	2429	0	10183	1785	0			0	0	
37640	14808	1200	270	0	14438	1100	0			0	105	
37659	431	60	12	0	451	92	0			0	0	
37949	1737	255	60	0	1865	443	0			0	0	
38740	1517	300	70	0	1206	59	0			0	0	
39327	717	40	11	0	889	223	0			0	0	
39756	5393	975	22	0	4601	205	0			0	0	
40033	445	0	0	0	491	46	0			0	0	
40350	259	0	0	0	259	0	0			0	0	
40499	16968	4172	460	0	13700	1364	0			0	0	
40855	830	80	27	0	723	0	0			0	0	
41245	547	0	82	0	512	47	0			0	0	
41553	631	87	5	0	718	179	0			0	0	
41629	2022	538	287	0	2103	906	0			0	0	
41825	2527	464	12	0	2150	99	0			0	0	
41937	254	0	0	0	257	3	0			0	0	
41955	277	0	0	0	306	29	0			0	0	
42037	367	0	43	0	383	59	0			0	0	
42354	1094	70	7	0	1029	12	0			0	0	
42372	2262	-3	44	0	2271	50	0			0	0	
42420	50185	18480	7198	0	50812	26305	0			0	0	
42448	14449	3463	877	0	14982	4873	0			0	0	
42457	473	30	3	0	443	3	0			0	0	
43052	1227	100	16	0	1351	240	0			0	0	
43351	820	262	0	0	559	1	0			0	0	
43856	225	0	7	0	227	9	0			0	0	
43959	670	134	7	0	888	359	0			0	0	
44040	4181	483	73	0	3958	333	0			0	0	
44433	4816	310	138	0	4420	52	0			0	0	
44741	4527	337	436	0	4221	467	0			0	0	
44750	1685	206	13	0	1610	144	0			0	0	
44929	1072	470	40	0	791	229	0			0	0	
45038	2134	154	0	0	2290	310	0			0	0	
45047	1770	82	14	0	1796	122	0			0	0	
45056	484	0	0	0	484	0	0			0	0	
45430	718	-102	120	0	798	98	0			0	0	
45458	520	152	1	0	367	0	0			0	0	
45551	8026	1164	142	0	7137	417	0			0	0	
45560	9470	1197	142	0	8342	211	0			0	0	
45775	819	31	60	0	730	2	0			0	0	
46053	2033	100	233	0	1897	197	0			0	0	
46941	1356	124	34	0	1249	51	0			0	0	
47247	3269	3	241	0	3390	365	0			0	0	
47256	241	19	0	0	224	2	0			0	0	
47452	767	0	59	0	709	1	0			0	0	
47500	2978	306	227	0	2739	294	0			0	0	
48057	870	249	47	0	693	119	0	0	0	0	0	
48150	169	0	1	0	168	0	0			0	0	
48374	10538	2500	145	0	9251	1358	0			0	0	
48440	1064	0	42	0	1025	3	0			0	0	
49054	2368	280	42	0	2115	69	0			0	0	
49148	507	50	2	0	465	10	0			0	0	
49241	5755	525	391	0	5219	433	53			0	0	
49344	265	0	4	0	263	2	0			0	0	
49652	2339	0	1	0	2338	0	0			0	0	
49858	733	0	139	0	710	116	0			0	0	
49951	929	0	186	0	763	20	0			0	0	
50144	481	30	26	0	502	77	0	0	0	0	0	
50461	3938	0	399	0	3539	0	0			0	0	
50872	1404	-26	26	0	1579	175	0			0	0	
50957	5286	6690	168	0	2022	3594	0			0	0	
51253	5885	1332	107	0	5281	835	0			0	0	
51356	107	0	1	0	167	61	0			0	0	
51459	1691	260	87	0	1542	198	0			0	0	
51842	9875	1650	351	0	8131	257	0			0	0	
52719	0	0	0	0	0	0	0			0	0	
52951	2387	640	180	0	2432	865	0			0	0	
53033	44544	-2350	3225	0	45479	1810	0			0	7734	
53051	267	0	1	0	275	9	0			0	0	
53752	62	0	0	0	62	0	0			0	0	
54049	1847	-850	204	0	2738	245	0	0	0	0	0	
54058	7166	900	69	0	6380	183	0			0	0	
54441	1583	75	0	0	1508	0	0			0	0	
54656	2108	192	52	0	1960	96	0			0	0	
54973	55533	16763	2977	0	50038	14245	0			0	0	
55336	2209	322	121	0	2084	318	0			0	0	
55635	1988	827	29	0	1210	78	0			0	0	
55653	723	0	47	0	736	60	0			0	0	
55970	4667	596	0	0	4122	51	0			0	0	
56258	1936	240	6	0	1706	16	0			0	0	
56351	9700	1860	223	0	8787	1170	0			0	0	
56548	4813	500	49	0	4355	91	0			0	0	
56557	32944	-1816	2278	0	40285	7803	0			0	0	
56717	8533	1000	438	0	8277	1182	0			0	0	
57040	946	150	7	0	870	81	0			0	0	
57228	2829	0	28	0	2982	181	0			0	0	
57451	5480	-500	78	0	6225	323	0			0	0	
58177	915	577	18	0	827	507	0			0	0	
58207	1617	200	1	0	1598	123	-59			0	0	
58225	2791	368	57	0	2873	507	0			0	0	
58243	62081	0	7495	0	59342	4756	0			0	0	
58355	167	48	0	0	119	0	0			0	0	
58551	1904	500	130	0	1740	466	0			0	0	
58636	2888	264	431	0	2921	728	0			0	0	
58757	692	-60	22	0	806	76	0			0	0	
58971	85787	2250	5178	0	84969	6610	0			0	0	
59316	6463	2050	66	0	7298	2951	0			0	0	
59352	3704	300	3	0	3407	6	0			0	0	
59370	2403	71	9	0	2477	154	0			0	0	
59754	108	1	4	0	144	41	0			0	0	
60143	730498	241382	67760	0	634399	213530	487			0	0	
60330	7928	822	725	0	6858	482	5			0	0	
60545	2360	217	780	0	1434	71	0			0	0	
60554	767	290	1	0	534	58	0			0	0	
60648	3807	50	428	0	3466	137	0			0	0	
61122	9918	3121	2066	0	11922	7191	0			0	0	
61355	8604	4086	405	0	7184	3071	0			0	0	
61476	1049	170	1	0	886	8	0			0	0	
61757	3215	0	22	0	3193	0	0			0	0	
61832	3293	0	148	0	3360	215	0			0	0	
61953	405	0	7	0	437	39	0			0	0	
62044	186	0	0	0	213	27	0			0	0	
62110	0	0	0	0	0	0	0			0	0	
62147	734	3	5	0	732	6	0			0	0	
62772	6498	780	115	0	5937	334	0			0	0	
63050	1815	380	28	0	1435	28	0			0	0	
63069	389634	84914	19290	0	318738	29689	-3619			0	3906	
63201	368	0	1	0	369	12	10			0	0	
63573	5243	300	45	0	4898	0	0			0	0	
63733	7192	1477	311	0	6515	1111	0			0	0	
63742	4267	150	19	0	3891	211	418			0	0	
63751	103	4	2	0	97	0	0			0	0	
64150	1723	0	2	0	1722	1	0			0	0	
64543	3701	122	145	0	4360	926	0			0	0	
64552	946	178	200	0	789	221	0			0	0	
64730	2056	300	45	0	1903	192	0			0	0	
65205	3702	540	0	0	3218	56	0			0	0	
65241	967	-75	62	0	1166	186	0	0	0	0	0	
65513	47	0	0	0	47	0	0			0	0	
65559	2794	114	5	0	2690	15	0			0	0	
65746	6060	-344	365	0	6499	460	0			0	0	
65858	13596	2100	460	0	12645	1609	0			0	0	
66154	540	0	49	0	718	227	0			0	0	
66275	2421	245	80	0	2141	45	0			0	0	
66677	1325	-121	100	0	1366	20	0			0	0	
67142	433	-63	19	0	484	7	0			0	0	
67151	11942	3193	1	0	10369	1621	0			0	0	
67209	6147	200	74	0	5877	4	0			0	0	
67254	9	1	0	0	8	0	0			0	0	
67656	32223	27315	2301	0	26743	24136	0			0	0	
67870	4857	184	366	0	5085	778	0			0	0	
68448	64	0	0	0	661	0	-597			0	0	
68671	500	236	46	0	500	282	0			0	0	
68756	4101	803	162	0	3810	674	0			0	0	
68831	909	116	38	0	1049	294	0			0	0	
68840	1449	365	1	0	1088	5	0			0	0	
68859	3303	-578	731	0	3329	179	0			0	0	
69333	10751	650	599	0	10600	1098	0			0	0	
69678	6054	477	344	0	6155	922	0			0	0	
70058	248	0	6	0	263	21	0			0	0	
70218	979	0	3	0	976	0	0			0	0	
70414	2778	208	3	0	2674	107	0			0	0	
70638	2932	947	310	0	2757	1082	0			0	0	
70955	143	0	0	0	143	0	0			0	0	
71073	275	0	53	0	253	31	0			0	0	
71318	5373	730	19	0	4935	311	0			0	0	
71457	4399	240	8	0	4158	7	0			0	0	
71859	40	6	1	0	82	49	0	0	0	0	0	
72258	2450	325	33	0	2250	158	0			0	0	
72351	1259	0	121	0	1169	31	0			0	0	
72454	704	0	22	0	687	5	0	0	0	0	0	
72678	2111	100	569	0	2436	994	0			0	0	
73116	4833	-514	604	0	5000	257	0			0	0	
73152	917	0	1	0	934	18	0			0	0	
73554	2716	40	702	0	2152	178	0			0	0	
73956	870	0	118	0	975	223	0			0	0	
74056	900	0	3	0	910	13	0			0	0	
74140	7400	-135	1051	0	7400	916	0			0	0	
74403	3516	704	30	0	2986	204	0			0	209	
74449	85	0	11	0	89	15	0			0	0	
75053	2493	75	27	0	2482	91	0			0	0	
75259	4633	1236	62	0	3791	456	0			0	0	
75446	2696	118	302	0	2321	45	0			0	0	
75455	700	0	7	0	760	67	0			0	0	
75558	2994	229	283	0	3570	1088	0			0	0	
75633	648592	122483	116932	0	660163	250986	0			0	42738	
75651	540	0	12	0	632	104	0			0	0	
76153	496	71	180	0	582	337	0			0	0	
76443	776	26	44	0	720	14	0			0	0	
76854	4421	209	11	0	4250	49	0			0	0	
77150	471	0	0	0	512	41	0			0	0	
77253	1253	240	34	0	1080	101	0			0	0	
77422	1910	-109	109	0	2088	178	0			0	0	
77851	12239	1315	574	0	11982	1632	0			0	0	
