"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
11145	18905	18390	473	0	0	0	0	0	18390	0	0	42	
11275	133675	132854	2316	0	0	1500	0	0	132854	0	0	5	
11640	37099	35221	1071	0	0	0	0	0	35221	0	0	807	
11837	11016	10209	421	0	0	0	0	0	10209	0	0	386	
12030	44876	42916	1938	0	0	0	0	0	42916	0	0	22	
12142	19357	18444	361	0	0	0	0	0	18444	0	0	552	
12179	7038	7027	13	0	0	0	0	0	7027	0	0	-2	
12245	13822	13605	236	0	0	194	0	0	13605	0	0	175	
12311	5803570	5537582	157229	0	105467	0	0	-9169	5528413	0	0	12461	
12647	11341	9796	109	0	1458	22	0	0	9796	0	0	0	
12656	1620	1602	18	0	0	0	0	0	1602	0	0	0	
12937	30926	30763	313	0	0	150	0	0	30763	0	0	0	
12946	95692	89211	4126	0	0	0	0	0	89211	0	0	2355	
12955	13025	12691	432	0	0	98	0	0	12691	0	0	0	
13103	217503	214911	2181	0	0	225	0	0	214911	0	0	636	
13251	4208	4109	111	0	0	0	0	0	4109	0	0	-12	
13457	6032	5878	119	0	0	0	0	0	5878	0	0	35	
14052	7052	6978	71	0	0	0	0	0	6978	0	0	3	
14155	15861	15476	385	0	0	0	0	0	15476	0	0	0	
14650	3131	3041	90	0	0	0	0	0	3041	0	0	0	
14753	4058	4075	5	0	0	0	22	0	4075	0	0	0	
14865	30538	29870	621	0	0	0	0	0	29870	0	0	47	
14977	8082	8056	22	0	0	0	0	0	8056	0	0	4	
16458	34664	34501	310	0	0	174	0	0	34501	0	0	27	
16551	22749	24043	745	0	0	2250	0	0	24043	0	0	211	
16748	7376	7291	78	0	0	0	0	0	7291	0	0	7	
16944	3796	3850	-98	0	0	0	0	0	3850	0	0	44	
16953	4627	4475	40	0	0	115	0	0	4475	0	0	227	
17110	19497	18912	2085	0	0	1500	0	0	18912	0	0	0	
17147	745007	734008	14601	0	0	10000	0	0	734008	305	0	6093	
17259	5648	5384	206	0	0	0	0	0	5384	0	0	58	
17464	188138	186580	1102	0	0	0	0	0	186580	0	0	456	
17950	32339	30970	799	0	0	213	0	0	30970	0	0	783	
17978	104103	103483	620	0	0	0	0	0	103483	0	0	0	
18050	44600	42726	1665	0	0	376	0	0	42726	0	0	585	
18135	19473	18105	274	0	0	163	0	0	18105	0	0	1257	
18377	4065	3973	71	0	0	0	0	0	3973	0	0	21	
18827	45997	45149	1013	0	0	500	0	0	45149	0	0	335	
18836	14844	14672	205	0	0	67	0	0	14672	0	0	34	
18854	40062	30642	2410	0	8000	1000	0	0	30642	0	0	10	
19356	7449	6563	234	0	0	0	0	-8	6555	0	0	660	
19730	251654	247857	3730	0	0	0	0	0	247857	0	0	67	
19936	22507	22253	612	0	0	332	0	0	22253	0	0	-26	
19972	15434	15163	271	0	0	0	0	0	15163	0	0	0	
20053	9320	8826	244	0	0	0	0	0	8826	0	0	250	
20512	10115	9647	206	0	0	0	0	0	9647	0	0	262	
20633	30322	28795	111	0	1421	665	0	6	28801	0	0	654	
20857	18250	17469	747	0	0	138	0	0	17469	0	0	172	
21256	1113	1110	0	0	0	0	0	0	1110	0	0	3	
21359	2592	2668	68	0	0	160	0	0	2668	0	0	16	
21630	10994	10547	361	0	0	0	0	0	10547	0	0	86	
21658	13288	12032	272	0	0	242	0	0	12032	0	0	1226	
22048	16874	16206	587	0	0	268	0	0	16206	0	0	349	
22543	14551	14477	108	0	0	93	0	0	14477	0	0	59	
22552	7621	7892	307	0	0	650	0	0	7892	0	0	72	
22730	12556	12051	203	0	0	0	0	0	12051	0	0	302	
22936	8262	8224	38	0	0	0	0	0	8224	0	0	0	
23045	6763	6542	-6	0	0	13	0	0	6542	0	0	240	
23456	12321	11599	485	0	0	0	0	0	11599	0	0	237	
23504	163727	137799	683	7638	14000	0	0	0	137799	291	0	3316	
23643	14675	12831	690	0	0	0	0	0	12831	0	0	1154	
23755	15455	14846	459	0	0	200	0	0	14846	0	0	350	
24006	110550	109964	480	0	0	0	0	0	109964	0	0	106	
24378	6653	6599	46	0	0	0	0	0	6599	0	0	8	
24453	25136	23386	1758	0	0	0	0	0	23386	0	0	-8	
24659	5035	4970	65	0	0	0	0	0	4970	0	0	0	
24668	64674	63977	67	0	0	31	0	0	63977	582	0	79	
24855	1372	1352	21	0	0	0	0	-1	1351	0	0	0	
24949	44004	43355	577	0	0	0	0	0	43355	0	0	72	
25357	11472	11341	261	0	0	166	0	0	11341	0	0	36	
25647	-1373	-1048	-325	0	0	0	0	0	-1048	0	0	0	
26176	35457	34127	1339	0	12	0	0	0	34127	0	0	-21	
26242	53568	53735	881	0	0	1436	0	0	53735	0	0	388	
26457	3033	3069	36	0	0	62	0	0	3069	0	0	-10	
26765	33331	32682	539	0	0	0	0	0	32682	0	0	110	
27070	115212	116106	316	0	0	0	0	0	116106	0	0	-1210	
27548	58493	57777	832	0	0	1000	0	0	57777	0	0	884	
27614	34805	32808	890	0	0	0	0	0	32808	0	0	1107	
27847	46343	43693	1544	0	0	40	0	0	43693	0	0	1146	
28013	507615	547216	5160	0	1051	47100	0	0	547216	0	0	1288	
28152	11498	11682	304	0	0	505	0	0	11682	0	0	17	
28255	23992	23534	581	0	0	100	0	0	23534	0	0	-23	
28349	8761	8898	-194	0	0	0	0	0	8898	0	0	57	
28406	144165	142318	-386	0	0	0	0	0	142318	0	0	2233	
28572	766	930	-164	0	0	0	0	0	930	0	0	0	
28675	11659	11388	170	0	0	0	0	0	11388	0	0	101	
28732	8777	8469	182	0	0	0	0	0	8469	0	0	126	
29104	179021	173658	4532	0	0	1256	0	0	173658	17	0	2070	
29476	5988	5849	110	0	0	0	0	0	5849	0	0	29	
29636	70908	64188	1835	0	0	1083	0	0	64188	0	0	5968	
29878	515013	509412	5601	0	0	0	0	0	509412	0	0	0	
29953	9806	9772	265	0	0	230	0	0	9772	0	0	-1	
30052	3355	3305	32	0	0	0	0	0	3305	0	0	18	
30418	43587	42847	50	0	0	0	0	0	42847	0	0	690	
30502	91671	88459	1333	0	0	0	0	0	88459	0	0	1879	
30650	13031	12617	363	0	0	0	0	0	12617	0	0	51	
30810	9203964	8979847	615722	0	0	390000	0	0	8979847	0	0	-1605	
30874	138712	140528	1968	0	0	5813	0	0	140528	279	0	1750	
31134	18018	17561	335	0	0	0	0	0	17561	0	0	122	
31255	41833	40238	2205	0	0	900	0	0	40238	0	0	290	
31657	14830	14288	742	0	0	200	0	0	14288	0	0	0	
31826	41052	39993	611	0	-49	200	0	0	39993	0	0	697	
31835	12849	12530	243	0	0	0	0	0	12530	0	0	76	
32234	12064	11612	166	0	0	0	0	0	11612	0	0	286	
32766	5493	5391	102	0	0	0	0	0	5391	0	0	0	
32971	26017	25226	503	0	0	0	0	0	25226	0	0	288	
33147	37195	36804	1746	0	0	1450	0	0	36804	0	0	95	
33259	54647	52975	1730	0	0	0	0	-348	52627	0	0	290	
33268	14180	13287	567	0	0	145	0	0	13287	0	0	471	
33370	4074	4068	6	0	0	0	0	0	4068	0	0	0	
33839	3761	3673	65	0	0	0	0	0	3673	0	0	23	
33857	25508	24073	1361	0	0	0	0	0	24073	0	0	74	
34153	22305	20721	975	0	0	0	0	0	20721	0	0	609	
34359	5803	6275	-108	0	0	462	0	0	6275	0	0	98	
34425	31984	31236	425	0	0	0	0	0	31236	0	0	323	
34434	28051	27508	883	0	0	266	0	0	27508	0	0	-74	
34452	12881	12112	395	0	0	30	0	0	12112	0	0	404	
34537	253771	248424	2534	0	0	0	0	0	248424	168	0	2645	
34555	23305	22309	729	0	0	0	0	0	22309	0	0	267	
34742	25063	24645	366	0	0	0	0	0	24645	0	0	52	
34836	1472	1396	14	0	0	0	0	0	1396	0	0	62	
35057	13475	13362	190	0	0	112	0	0	13362	0	0	35	
35301	20024266	19755331	350714	0	40670	399000	0	0	19755331	0	0	276551	
35570	1301172	1243684	34771	21952	-2461	0	0	0	1243684	0	0	3226	
35646	11653	11452	177	0	0	0	0	0	11452	0	0	24	
35842	19230	18270	318	0	0	80	0	0	18270	0	0	722	
35879	19615	18811	14	0	0	0	0	0	18811	0	0	790	
36456	9439	8865	324	0	0	56	0	0	8865	0	0	306	
36933	6536	6344	104	0	0	0	0	0	6344	0	0	88	
37051	7916	8289	135	0	0	508	0	0	8289	0	0	0	
37341	4134	4088	42	0	10	0	0	0	4088	0	0	-6	
37435	112822	107505	3831	0	0	500	0	0	107505	0	0	1986	
37640	197087	195480	6348	0	0	7000	0	0	195480	0	0	2259	
37659	4783	4738	202	0	0	150	0	0	4738	0	0	-7	
37743	9681	9639	85	0	0	56	0	0	9639	0	0	13	
37949	21502	20380	1125	0	0	1500	0	0	20380	0	0	1497	
38740	17817	17608	139	0	0	0	0	0	17608	0	0	70	
39327	74610	73702	1003	0	0	117	0	0	73702	0	0	22	
39420	123730	120969	1890	0	0	1000	0	0	120969	0	0	1871	
39475	534802	516963	9987	0	0	0	0	0	516963	0	0	7852	
39756	41871	39618	1628	0	0	900	0	0	39618	0	0	1525	
40033	9076	9204	110	0	0	400	0	0	9204	0	0	162	
40350	4541	4466	65	0	0	0	0	0	4466	0	0	10	
40499	181225	180803	224	0	0	0	0	0	180803	0	0	198	
40707	21266	21209	119	0	0	103	0	0	21209	0	0	41	
40855	7707	7252	338	0	0	142	0	0	7252	0	0	259	
41245	5383	5246	127	0	0	0	0	0	5246	0	0	10	
41553	10480	9247	491	0	0	100	0	0	9247	0	0	842	
41629	18876	18765	369	0	0	260	0	0	18765	0	0	2	
41825	17646	17131	273	0	0	12	0	0	17131	0	-2	256	
41937	5874	5534	142	0	0	0	0	0	5534	0	0	198	
41955	3037	2935	48	0	0	58	0	0	2935	0	0	112	
42037	8111	7906	29	0	0	0	0	0	7906	0	0	176	
42055	7665	7676	97	0	0	252	0	0	7676	0	0	144	
42354	16981	16101	629	0	0	300	0	0	16101	0	0	551	
42372	46534	45943	425	0	0	0	0	0	45943	0	0	166	
42420	670117	669855	13217	0	0	21045	0	0	669855	0	0	8090	
42448	94155	91759	2324	0	0	0	0	0	91759	0	0	72	
42457	5184	5087	80	0	0	0	0	0	5087	0	0	17	
42671	170318	167255	1004	0	0	0	0	0	167255	0	0	2059	
43052	14000	13182	570	0	0	0	0	0	13182	0	0	248	
43351	3829	3851	-50	0	0	0	0	0	3851	0	0	28	
43454	3374	3259	45	0	0	0	0	0	3259	0	0	70	
43744	11809	11726	77	0	0	0	0	0	11726	0	0	6	
43856	4970	5024	-9	0	0	0	0	0	5024	0	0	-45	
43959	13355	12630	243	0	0	100	0	0	12630	0	0	582	
44040	30921	29848	415	0	0	0	0	0	29848	0	0	658	
44433	26720	25187	-206	0	0	0	0	0	25187	350	-3	1392	
44741	36600	36176	384	0	0	233	0	0	36176	0	0	273	
44750	16725	15974	281	0	0	0	0	0	15974	0	0	470	
44929	16195	15895	159	0	0	38	0	0	15895	0	0	179	
45038	13519	12947	431	0	0	195	0	0	12947	0	0	336	
45047	18366	17894	477	0	0	0	0	0	17894	0	0	-5	
45056	8974	8888	134	0	0	87	0	0	8888	0	0	39	
45430	15898	15636	208	0	0	0	0	0	15636	0	0	54	
45458	5832	5654	66	0	0	0	0	0	5654	0	0	112	
45551	74865	73278	2438	0	0	1250	0	0	73278	0	0	399	
45560	93295	90107	4234	0	0	1592	0	0	90107	0	0	546	
45775	14978	14820	131	0	0	0	0	0	14820	0	0	27	
46053	19756	19791	342	0	0	850	0	0	19791	0	0	473	
46941	19099	19143	450	0	0	734	0	0	19143	0	0	240	
47153	2009	1997	12	0	0	0	0	0	1997	0	0	0	
47247	27871	26622	417	0	0	175	0	0	26622	0	0	1007	
47256	4572	4582	-28	0	0	0	0	0	4582	0	0	18	
47452	8902	8784	86	0	0	0	0	0	8784	0	0	32	
47500	48884	48069	803	0	0	0	0	0	48069	0	0	12	
48057	9598	9608	-133	0	0	58	0	0	9608	0	0	181	
48150	3598	3540	57	0	0	0	0	0	3540	0	0	1	
48374	91094	89674	4758	0	0	3383	0	0	89674	52	0	-7	
48440	9881	9393	278	0	0	0	0	0	9393	0	0	210	
49054	24586	23352	864	0	-196	0	0	0	23352	0	0	566	
49148	13315	12763	351	0	0	95	0	0	12763	0	0	296	
49241	67245	62627	1003	0	3453	0	0	0	62627	0	0	162	
49344	13559	13341	214	0	0	64	0	0	13341	0	0	68	
49643	7069	7041	28	0	0	0	0	0	7041	0	0	0	
49652	16245	15767	371	0	0	0	0	0	15767	0	0	107	
49821	95498	93753	1194	0	0	270	0	0	93753	0	0	821	
49858	10986	10799	106	0	0	0	0	0	10799	0	0	81	
49951	9259	8850	283	0	0	0	0	0	8850	0	0	126	
50144	11015	10854	161	0	0	0	0	0	10854	0	0	0	
50461	26230	25993	237	0	0	0	0	0	25993	0	0	0	
50546	3945	3882	-48	0	0	0	0	0	3882	0	0	111	
50854	5724	5643	203	0	0	150	0	0	5643	0	0	28	
50872	16058	17436	544	0	0	2000	0	0	17436	0	0	78	
50957	20738	20208	467	0	0	0	0	0	20208	18	0	45	
51253	47932	45724	1967	0	0	0	0	0	45724	0	0	241	
51356	13282	13183	170	0	0	133	0	0	13183	0	0	62	
51459	22215	21241	833	0	0	550	0	0	21241	0	0	691	
51730	6010	5834	172	0	0	0	0	0	5834	0	0	4	
51842	31292	30542	699	0	0	0	0	0	30542	0	0	51	
52719	426021	412413	14736	0	0	0	0	-1128	411285	0	0	0	
52951	13058	12706	297	0	0	0	0	0	12706	0	0	55	
53033	524178	514383	9493	0	0	0	0	0	514383	0	0	302	
53051	9617	9547	258	0	0	188	0	0	9547	0	0	0	
53453	6014	5793	93	0	0	0	0	0	5793	0	0	128	
53752	8041	7878	71	0	0	0	0	0	7878	0	0	92	
54049	9272	9067	177	0	0	0	0	0	9067	0	0	28	
54058	37599	36448	1616	0	0	650	0	0	36448	0	0	185	
54375	77496	78715	1903	0	0	4000	0	0	78715	0	0	878	
54441	17114	16851	191	0	0	0	0	0	16851	0	0	72	
54656	53042	43441	2236	0	0	0	0	0	43441	26	0	7339	
54973	528530	521154	14539	0	563	8750	0	0	521154	0	0	1024	
55176	23399	24952	-3007	0	0	0	0	0	24952	0	0	1454	
55336	36370	35321	369	0	0	0	0	0	35321	0	0	680	
55635	7116	6662	90	0	0	0	0	0	6662	0	0	364	
55653	10920	10771	165	0	0	70	0	0	10771	0	0	54	
55970	40831	40261	471	0	0	0	0	0	40261	0	0	99	
56258	16725	15949	684	0	0	350	0	158	16107	0	0	284	
56351	132098	128962	2554	0	0	870	0	0	128962	0	0	1452	
56427	7057	6990	-49	0	0	0	0	0	6990	0	0	116	
56548	37354	36404	931	0	0	0	0	0	36404	0	0	19	
56557	301418	294157	6120	0	0	2200	0	0	294157	1156	0	2185	
56717	61015	59650	1441	0	0	620	0	0	59650	0	0	544	
57040	13506	13197	257	0	0	0	0	0	13197	0	0	52	
57228	24114	23597	342	0	0	0	0	0	23597	0	0	175	
57255	13536	13885	-30	0	0	316	0	0	13885	0	0	-3	
57451	50305	42006	881	6976	0	0	0	0	42006	0	0	442	
57572	3579	3498	-178	0	0	0	0	0	3498	0	0	259	
58177	6949	6936	-26	0	0	0	0	0	6936	0	0	39	
58207	23717	23139	348	0	0	106	0	0	23139	0	0	336	
58225	26836	26732	527	0	0	210	0	0	26732	0	0	-213	
58243	473800	546470	6753	0	0	80000	0	0	546470	0	0	577	
58355	1242	1278	-36	0	0	0	0	0	1278	0	0	0	
58551	19750	18340	1186	0	0	400	0	0	18340	0	0	624	
58636	26693	25766	462	0	0	65	0	0	25766	0	0	530	
58757	13504	13246	239	0	0	0	0	0	13246	0	0	19	
58971	434908	425769	8758	0	0	1122	0	0	425769	0	0	1503	
59316	90164	87589	2034	0	0	1091	0	0	87589	40	0	1592	
59352	37243	34323	696	0	0	0	0	0	34323	0	0	2224	
59370	39391	38700	580	0	0	0	0	0	38700	0	0	111	
59754	1173	1093	36	0	0	0	0	0	1093	0	0	44	
60143	7220670	7119764	147658	0	0	110000	0	-2735	7117029	0	0	65983	
60330	48790	46017	728	0	0	0	0	0	46017	28	0	2017	
60545	20009	19817	705	0	0	450	0	0	19817	0	0	-63	
60554	5490	5693	80	0	0	300	0	0	5693	0	0	17	
60648	24175	24071	270	0	0	200	0	0	24071	0	0	34	
61122	158189	151711	1892	0	0	1500	0	542	152253	0	0	5544	
61177	5901	5909	-8	0	0	0	0	0	5909	0	0	0	
61355	81039	78717	1634	0	0	0	0	0	78717	0	0	688	
61476	12671	12436	139	0	0	0	0	0	12436	0	0	96	
61757	26640	26060	573	0	0	0	0	0	26060	0	0	7	
61832	27626	26508	433	0	0	0	0	0	26508	0	0	685	
61953	5042	4771	55	0	0	0	0	0	4771	0	0	216	
62044	2613	2617	-26	0	0	0	0	0	2617	0	0	22	
62110	8761	8571	190	0	0	0	0	0	8571	0	0	0	
62147	7271	7104	84	0	0	50	0	0	7104	0	0	133	
62772	59150	58184	652	0	0	0	0	0	58184	82	0	232	
63050	17712	17029	281	0	0	0	0	0	17029	0	0	402	
63069	2626081	2583001	54073	0	10	22140	0	0	2583001	0	0	11137	
63078	205216	198430	4697	0	333	0	0	0	198430	0	0	1756	
63201	10887	10315	354	0	0	615	0	0	10315	0	0	833	
63573	76666	75555	746	0	0	0	0	0	75555	0	0	365	
63733	65026	62902	1629	0	0	435	0	0	62902	0	0	930	
63742	30431	29820	575	0	0	0	0	0	29820	0	0	36	
63751	878	870	-5	0	0	0	0	0	870	0	0	13	
64150	14210	13878	307	0	0	50	0	0	13878	0	0	75	
64543	43242	42128	665	0	0	0	0	-90	42038	0	0	539	
64552	13889	13959	180	0	0	200	0	-59	13900	0	0	9	
64730	22622	21933	636	0	0	0	0	0	21933	0	0	53	
65205	140516	138643	861	0	0	0	0	0	138643	0	0	1012	
65241	12641	12585	146	0	0	0	135	0	12585	0	0	45	
65513	51685	51400	300	0	0	0	0	0	51400	0	0	-15	
65559	52218	50399	2211	0	0	1312	0	0	50399	0	0	920	
65746	59987	59202	643	0	0	0	0	0	59202	0	0	142	
65858	142640	139367	5071	0	0	5500	0	0	139367	0	0	3702	
66154	7779	7203	180	0	0	13	0	0	7203	0	0	409	
66275	17984	17348	393	0	0	0	0	0	17348	0	0	243	
66677	12149	12018	116	0	0	0	0	0	12018	0	0	15	
67142	25721	24353	442	0	0	217	0	0	24353	0	0	1143	
67151	58891	54937	1607	0	1500	374	0	0	54937	0	0	1221	
67209	110975	109948	1229	0	0	425	0	0	109948	0	0	223	
67254	1085	1054	-219	0	250	0	0	0	1054	0	0	0	
67311	2785480	2749477	58165	0	0	37300	0	0	2749477	3766	0	11372	
67656	74062	72400	1505	0	0	0	0	0	72400	0	0	157	
67870	37780	37384	359	0	0	0	0	0	37384	0	0	37	
68345	25350	23297	291	0	0	78	0	0	23297	0	0	1840	
68448	17745	17407	249	0	0	0	0	0	17407	0	0	89	
68671	12610	12646	141	0	0	177	0	0	12646	0	0	0	
68756	24260	23337	912	0	0	204	0	0	23337	0	0	215	
68831	11474	11131	267	0	0	0	0	0	11131	0	0	76	
68840	18092	17854	402	0	0	450	0	0	17854	0	0	286	
68859	43173	45904	918	0	0	3480	0	0	45904	0	0	-169	
68943	12374	12305	157	0	0	59	0	0	12305	0	0	-29	
69333	127059	123857	3056	0	0	155	0	0	123857	0	0	301	
69678	46956	46865	1149	0	0	1100	0	0	46865	0	0	42	
70049	35700	35149	816	0	0	759	0	0	35149	0	0	494	
70058	9064	8167	138	0	0	100	0	0	8167	0	0	859	
70218	10927	10979	-108	0	0	0	0	0	10979	0	0	56	
70414	44528	43618	835	0	0	250	0	0	43618	0	0	325	
70638	23290	22270	1392	0	0	891	0	0	22270	0	0	519	
70955	2308	2274	34	0	0	0	0	0	2274	0	0	0	
71073	11097	10431	70	0	0	0	0	0	10431	0	0	596	
71318	69131	67604	1076	0	0	150	0	0	67604	0	0	601	
71457	29273	28351	655	0	0	300	0	0	28351	0	0	567	
71859	1793	1480	288	0	0	0	0	0	1480	0	0	25	
72258	40248	38462	1374	0	0	600	0	0	38462	0	0	1012	
72351	9520	8886	200	0	0	25	0	0	8886	0	0	459	
72454	8844	8647	197	0	0	0	0	0	8647	0	0	0	
72678	49607	47912	1492	0	0	0	0	0	47912	0	0	203	
73116	28119	23700	700	0	0	0	0	0	23700	0	0	3719	
73152	11292	9759	486	0	0	0	0	0	9759	0	0	1047	
73554	16791	16688	173	0	0	163	0	0	16688	0	0	93	
73956	7615	7421	96	0	0	0	0	0	7421	0	0	98	
74056	11212	10981	303	0	0	0	0	0	10981	0	0	-72	
74140	114084	107959	3817	0	0	1500	0	0	107959	0	0	3808	
74159	2970	2790	124	0	0	40	0	0	2790	0	0	96	
74403	70999	70159	880	0	0	286	0	0	70159	0	0	246	
74449	3375	3397	44	0	0	66	0	0	3397	0	0	0	
75053	44560	41188	842	0	0	500	0	0	41188	0	0	3030	
75259	27562	27275	259	0	0	0	0	0	27275	0	0	28	
75446	32085	30268	811	0	0	0	0	0	30268	0	0	1006	
75455	6225	6246	-10	0	0	0	0	0	6246	0	0	-11	
75558	36534	36792	943	0	0	1250	0	0	36792	0	0	49	
75633	14886779	14752663	120422	0	0	0	0	0	14752663	174	0	13520	
75651	6724	6444	156	0	0	0	0	0	6444	0	0	124	
76135	1166	1018	-31	0	0	0	0	0	1018	0	0	179	
76153	3656	3608	48	0	0	0	0	0	3608	0	0	0	
76443	12654	12318	454	0	0	250	0	0	12318	0	0	132	
76854	27044	26008	731	0	0	0	0	0	26008	0	0	305	
77150	5590	5459	141	0	0	0	0	0	5459	0	0	-10	
77253	20119	18822	559	0	0	145	0	0	18822	0	0	883	
77422	15237	14887	164	0	0	0	0	0	14887	0	0	186	
77851	106035	104265	3058	0	0	1800	0	0	104265	0	0	512	
78036	8043	7989	54	0	0	0	0	0	7989	0	0	0	
78157	6001	5956	138	0	0	93	0	0	5956	0	0	0	
78241	5643	5414	96	0	0	0	0	0	5414	0	0	133	
78559	6524	6509	117	0	0	225	0	0	6509	0	0	123	
78858	138385	135377	2021	0	0	0	0	0	135377	0	0	987	
79042	14675	13733	329	0	0	0	0	0	13733	0	0	613	
79127	8040	8169	159	0	0	300	0	0	8169	0	0	12	
79145	17567	17388	210	0	0	0	0	0	17388	0	0	-31	
79257	4734	4664	110	0	0	41	0	0	4664	0	0	1	
79855	24131	24186	209	0	0	0	0	0	24186	0	0	-264	
80020	3049	3012	-12	0	0	0	0	0	3012	0	0	49	
80150	28334	27730	812	0	0	0	0	0	27730	0	0	-208	
80374	18902	18900	2	0	0	0	0	0	18900	0	0	0	
80431	9034	9933	527	0	0	1400	0	0	9933	0	0	-26	
80552	1632	1581	-2	0	0	0	0	0	1581	0	0	53	
80936	10351	10632	139	0	0	450	0	0	10632	0	0	30	
81175	18308	18177	115	0	0	0	0	0	18177	9	0	7	
81429	11293	12050	279	0	0	1330	0	0	12050	0	0	294	
82033	14323	13956	157	0	0	0	0	0	13956	0	0	210	
82079	14802	14747	-22	0	0	0	0	0	14747	0	0	77	
82257	3413	3322	78	0	0	0	0	0	3322	0	0	13	
82350	4457	4325	75	0	0	15	0	0	4325	0	0	72	
82659	5658	5456	207	0	0	100	0	0	5456	0	0	95	
83151	12074	11913	0	0	0	0	0	0	11913	0	0	161	
83236	14285	14256	-33	0	0	0	0	0	14256	0	0	62	
83375	56100	52756	1134	0	0	600	0	0	52756	0	0	2810	
83638	729461	721698	5867	0	0	1500	0	0	721698	0	0	3396	
83834	16101	14824	547	0	0	0	0	0	14824	0	0	730	
83852	10041	9707	197	0	0	0	0	0	9707	0	0	137	
83955	6244	6091	114	0	0	0	0	0	6091	0	0	39	
84046	5189	4959	50	0	0	0	0	0	4959	0	0	180	
84055	2676	2547	47	0	0	26	0	0	2547	0	0	108	
