"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
13103	0	0					5354	0	355961					99195	0	0			0	24206	164594	0	0												
13251	0	545					476	0	1831					0	0	0			0	1032	0	0	0												
13457	0	0					0	0	5709					0	0	0			0	4521	12	0	0												
14155	0	0					813	0	12279					5000	0	0			0	10637	33	0	0												
14650	0	0					46	3731	0					0	0	0			2719	0	0	0	0												
14753	0	0					169	5497	6405					0	0	0			5005	5065	0	0	0												
14865	0	0					688	2347	31031					0	0	0			2347	910	0	0	0												
14977	0	0					208	0	1480					0	0	0			0	635	0	0	0												
16551	0	0					1411	18990	31257					3000	0	0			18990	27253		0	0										0		
16748	0	0					209	10720	8099					0	0	0			10720	0		0	0										0		
17110	100	0					219	100	26318					0	0	0			0	0	26318	0	0												
17147	0	0					24592	615027	1245525					345013	0	0			254520	651858		0	111783										0		
17259	0	0					264	575	10335					0	0	0			575	9374	0	0	0												
17950	0	249					1320	0	239116					0	0	0			0	52245	0	0	0												
17978	84565	0					3355	129213	0					1659	0	0			5765	0	0	0	0												
18050	0	0					523	19062	173515					0	0	0			16907	66395	0	0	0												
18135	0	0					344	29037	105577					3000	0	0			1748	19087	0	0	18513												
18827	0	0					5728	0	116075					34850	0	0			0	40066	10054	0	0												
18836	0	0					405	0	8737					3461	0	0			0	3716	0	0	0												
18854	0	0					1055	0	0					0	0	0			0	0		0	0										0		
19356	0	0					390	0	13943					0	0	0			0	4221	0	0	0												
19936	0	3235					629	18329	44998					7736	0	0			3058	1959	0	0	0												
19972	0	0					32	25799	0					0	0	0			25659	0	0	0	0												
20053	0	0					125	0	9927					0	0	0			0	5009	0	0	0												
20633	0	0					988	0	54481					9306	0	0			0	15508		0	0										768		
20857	0	3933					919	0	60142					18541	0	0			0	52399	0	0	0												
21256	0	0					56	0	2776					0	0	0			0	0	0	0	0												
21359	0	249					320	237	7642					35	0	0			0	2734	0	0	0												
21658	0	3500					319	0	29062					5637	0	0			0	10959	0	0	0												
22048	0	0					1088	0	36288					5263	0	0			0	16910		0	0										0		
22543	0	500					491	0	10930					0	0	0			0	1699		0	0										882		
22552	0	0					806	330	1171					4000	0	0			330	1012	0	0	0												
22730	0	0					472	0	81617					3235	0	0			0	24283		0	6625										0		
22936	0	0					253	0	30737					0	0	0			0	0	0	0	0												
23456	0	495					667	281	60023					370	0	0			281	30991	0	0	0												
23504	0	0					28068	149512	707451					370671	0	0			45284	43165		0	721										0		
23643	0	0					1221	0	73019					13030	0	0			0	39345	0	0	0												
23755	0	0					488	0	47267					4000	0	0			0	18686	0	0	0												
24006	0	3953					2415	359925	86015					38842	526	526			9924	0		0	0										0		
24378	0	0					433	793	8604					0	0	0			793	965	0	0	0												
24453	0	0					1307	0	15210					0	0	0			0	0		0	0										0		
24659	4165	0					5	6240	0					0	0	0			1575	0	0	0	0												
24668	0	0					13499	0	377103					150500	0	0			0	339419	0	0	3966												
24949	0	0					1282	0	60854					0	0	0			0	875	0	0	0												
25357	0	0					3645	22611	12715					5000	0	0			0	0	0	0	0												
25647	0	992					371	0	11690					8250	0	0			0	0	0	0	0												
26176	0	0					2916	0	14517					75000	0	0			0	0	0	0	0												
26242	0	0					2878	0	65738					7000	0	0			0	31599	0	0	2567												
26457	0	7957					0	0	7957					0	0	0			0	0	0	0	0												
26765	0	0					9139	1279	132582					0	0	0			1177	3963	0	0	0												
27070	0	0					1738	0	145633					3000	0	0			0	53970		0	0										0		
27548	0	0					684	0	207889					0	0	0			0	61298		0	0										2295		
27614	0	4978					1730	0	154362					5000	0	0			0	48002	0	0	0												
27847	0	0					2143	309	133870					19803	0	0			0	59603	0	0	0												
28013	0	0					23604	9448	894272					479620	9710	0			0	0		0	0										414		
28152	0	2614					572	0	22068					762	0	0			0	8668		0	0										0		
28255	0	11994					1261	0	59801					0	0	0			0	18435	0	0	0												
28406	0	0					17666	198374	0					142702	13075	13060			0	0		0	0										9216		
28675	0	0					907	0	74565					16500	0	0			0	3202	28	0	0												
28732	0	0					227	362	13220					2500	0	0			362	6194	0	0	0												
29476	0	0					601	3982	1950					4171	0	0			3982	1950	0	0	0												
29636	0	0					2768	0	507791					11	0	0			0	103249		0	115451										0		
29878	0	0					3391	0	30653					30000	0	0			0	0	0	0	0												
30052	0	0					116	0	0					142	0	0			0	0	0	0	0												
30502	0	0					1623	0	218989					24588	0	0			0	47457		0	52202										17414		
30650	0	0					379	0	16371					0	0	0			0	7527		0	0										0		
30810								0	0						0	0																0	0	0	
31134	0	0					139	0	16187					0	0	0			0	13247	0	0	0												
31255	0	0					2790	0	102674					0	0	0			0	47313	0	0	0												
31657	0	0					320	60021	0					0	0	0			0	0	0	0	0												
31826	0	0					1170	0	49648					0	0	0			0	34753		0	0										0		
31835	0	978					1869	2210	26849					3500	0	0			2210	12640	745	0	0												
32234	0	0					1648	0	147952					0	0	0			0	103836	0	0	0												
32766	0	0					24	6968	5					0	0	0			6968	0	0	0	0												
32971	0	0					1362	2	32472					10000	0	0			0	28242	0	0	0												
33147	0	0					2754	0	14796					25573	0	0			0	1706	0	0	0												
33259	0	60604					1361	0	88369					10000	0	0			0	5383	0	0	0												
33268	0	0					0	0	80826					0	0	0			0	37657	0	0	0												
33370	0	0					463	4170	0					2100	0	0			0	0	0	0	0												
33839	0	0					48	0	5736					0	0	0			0	3554	0	0	0												
33857	0	0					3164	0	69778					59776	0	0			0	31923	0	0	0												
34425	0	0					8033	0	81733					103654	0	0			0	20234	0	0	7220												
34434	0	0					1012	9400	20909					0	35	35			8275	6524	0	0	0												
34452	0	0					242	0	44185					0	0	0			0	30164	0	0	0												
34537	0	100					32089	295485	877549					35270	0	0			0	37525		0	188539										6283		
34555	0	990					4013	0	90218					2383	0	0			0	58036	4	0	0												
34742	0	1979					2690	0	23858					30000	0	0			0	2748	0	0	0												
35057	0	1479					1027	0	7688					0	0	0			0	3180		0	0										3		
35301	11085000	816000	648000	115000	275000	14000	448000	37859000	27422000	11889000	137942000	0	123630000	2682000	1783000	1520000	49000	0	0	1940000		558000	1420000	17691000	14403000	4877000	5640000	3234000	2231000	0	2263000	0	4000	0	
35570	0	0					258949	1511600	2156340					5180753	1534	1534			21013	0		0	250000										4847		
35646	0	0					34	19513	4088					0	0	0			18219	4088	0	0	0												
35879	0	0					1796	0	40635					39914	0	0			0	10905	0	0	0												
36456	0	0					285	0	22602					0	0	0			0	10706		0	0										0		
36933	0	0					144	0	17785					0	0	0			0	7220	0	0	0												
37051	0	495					102	0	1513					2000	0	0			0	0	0	0	0												
37341	0	0					141	0	8961					5048	0	0			0	6054	7	0	0												
37435	0	0					1251	19061	413702					0	0	0			11885	40798		0	0										0		
37640	0	0					13048	0	820565					247060	1377	1471			0	292317		0	33870										0		
37659	0	0					0	3003	273					0	0	0			3003	0	0	0	0												
37949	0	0					121	0	102092					2600	0	0			0	51666	0	0	5964												
38740	0	0					853	0	24735					15000	0	0			0	4606	0	0	0												
39327	6903	1988					0	29331	36612					0	0	0			7890	4299	0	0	0												
39756	0	5828					702	0	70433					14354	0	0			0	28712	0	0	34547												
40033	0	742					309	9	18454					0	0	0			0	7417	0	0	0												
40499	0	0					17530	41104	219966					355935	6222	6222			19439	0	0	0	0												
40855	0	0					701	0	15962					9161	0	0			0	13961	0	0	0												
41245	0	1383					46	395	10616					0	0	0			395	8198	0	0	1097												
41553	0	0					343	16425	42581					0	0	0			16425	0	0	0	0												
41629	0	3541					563	0	13653					5500	0	0			0	1921		0	0										0		
41825	0	1992					392	0	46958					2648	0	0			0	13083	0	0	0												
41937	0	0					57	0	19823					0	0	0			0	9072	0	0	262												
41955	0	0					197	0	6318					2766	0	0			0	974	0	0	0												
42037	0	0					0	0	11345					0	0	0			0	5931	0	0	0												
42354	0	0					99	0	60239					0	0	0			0	12549		0	0										0		
42372	0	0					1406	0	20315					25000	0	0			0	11160	0	0	0												
42420	0	0					25378	384909	892150					497884	0	0			42303	27263		0	133616										0		
42448	0	0					8606	0	130911					140319	0	0			0	99309	1454	0	0												
42457	0	0					744	6374	7275					0	0	0			6295	0	952	0	0												
43052	0	0					279	0	21006					1500	0	0			0	9867	0	0	0												
43351	0	0					0	0	12008					9164	0	0			0	5917	0	0	0												
43856	0	0					858	3340	16206					0	0	0			3340	8421	0	0	0												
43959	0	0					153	0	116927					0	0	0			0	37037	0	0	0												
44040	0	0					1603	0	98127					0	0	0			0	39407	0	0	0												
44433	0	0					3132	0	61369					40000	0	0			0	4048		0	0										0		
44741	0	0					1643	0	97510					7500	0	0			0	52840	1287	0	16969												
44750	0	0					995	0	21082					0	0	0			0	8091	0	0	0												
44929	0	18673					1237	0	32809					0	0	0			0	7643		0	0										0		
45038	0	0					106	526	46491					0	0	0			526	19059	0	0	14208												
45047	0	0					546	0	6078					0	0	0			0	0		0	0										0		
45056	0	0					205	7085	6238					0	0	0			7085	0	0	0	0												
45430	0	0					664	10440	21920					78	0	0			10440	0	0	0	0												
45458	0	0					673	0	28231					11480	0	0			0	8411	1603	0	0												
45551	0	11978					2875	0	109478					10000	0	0			0	15560		0	0										0		
45560	0	0					19473	140355	281870					6	0	0			12940	51242		0	0										3849		
45775	0	0					519	3445	8503					10000	0	0			403	2241	0	0	0												
46053	0	0					2581	0	45614					0	0	0			0	15369	0	0	0												
46941	0	0					527	2099	19174					1181	0	0			2099	3498	0	0	0												
47247	0	0					3195	0	42612					55100	128	5			0	18519	0	0	0												
47256	0	0					49	0	0					0	0	0			0	0	0	0	0												
47452	0	8562					36	0	9039					3212	0	0			0	0	0	0	0												
47500	0	0					2153	0	67685					35500	0	0			0	34942	21925	0	0												
48057	0	12815					179	0	34362					3400	0	0			0	10804	0	0	0												
48150	0	298					250	0	2730					0	0	0			0	833	7	0	0												
48374	0	2991					10153	0	23928					113000	0	0			0	528		0	534										145		
48440	0	0					318	919	33126					7000	0	0			919	11465	0	0	0												
49054	0	0					857	0	16263					10953	0	0			0	1570	0	0	0												
49148	0	0					207	0	42866					0	0	0			0	11172		0	0										0		
49241	0	0					6835	51247	43733					252	0	0			21761	10580	0	0	0												
49652	0	0					625	0	37052					10637	0	0			0	25138	0	0	0												
49858	0	0					995	0	9570					0	0	0			0	4526	0	0	0												
49951	0	0					303	0	0					0	0	0			0	0	0	0	0												
50144	0	0					346	49099	0					0	0	0			14115	0	0	0	0												
50461	0	0					0	0	0					0	0	0			0	0		0	0										0		
50872	0	0					2898	0	5536					24664	0	0			0	2480	0	0	0												
51253	0	0					1326	0	1934					20530	0	0			0	1904	0	0	0												
51356	0	0					0	0	8930					0	0	0			0	0		0	0										0		
51459	0	11930					2070	0	133155					0	0	0			0	32361	0	0	0												
51842	0	0					217	0	19868					4000	0	0			0	19868		0	0										12		
52719	0	0					6402	0	0					0	0	0			0	0	0	0	0												
52951	0	0					595	0	35544					783	0	0			0	15901		0	0										0		
53051	0	0					5	24084	0					0	0	0			1518	0	0	0	0												
53752	0	1497					47	1461	32618					0	0	0			450	6253	0	0	0												
54058	0	0					466	0	85368					8633	0	0			0	23407	0	0	0												
54441	0	0					468	0	10578					10400	0	0			0	4948		0	1273										0		
54656	0	4927					3095	0	727779					0	0	0			0	484733	0	0	0												
54973	0	4972					74862	140203	1348263					44126	0	0			0	27970		0	64870										0		
55336	0	9974					2064	0	47626					12846	0	0			0	14255		0	0										0		
55635	0	5983					222	0	11001					3470	0	0			0	0	0	0	0												
55653	0	0					413	0	34727					2000	0	0			0	10500	0	0	4004												
55970	0	11946					547	0	40716					1400	0	0			0	0	0	0	0												
56258	0	0					256	0	54611					0	0	0			0	17214		0	0										0		
56351	0	0					9092	0	455022					1232	0	0			0	185023		0	0										0		
56548	0	12983					1377	0	52580					14000	0	0			0	503	34	0	0												
56717	0	0					2959	0	114883					50820	0	0			0	32778	0	0	2318												
57040	0	498					225	0	17111					0	0	0			0	12500	0	0	0												
57451	0	45992					367	0	222416					5000	0	0			0	65859	0	0	10098												
58225	0	17834					625	0	52451					2000	0	0			0	16052	0	0	52												
58243	0	0					19704	361745	212335					32424	0	0			7961	21454		0	4737										0		
58355	0	0					56	0	0					0	0	0			0	0	0	0	0												
58551	0	0					0	0	48146					0	0	0			0	28997	0	0	0												
58636	0	0					1451	48	67433					14000	0	0			0	28654	0	0	0												
58757	0	0					1812	0	21797					17146	0	0			0	2752	2	0	0												
58971	0	107991					7912	544492	1121397					17750	0	0			3761	5367		0	244903										0		
59316	0	0					3132	0	240621					53212	0	0			0	98193		0	37823										0		
59352	0	0					118	0	140687					0	0	0			0	60056		0	0										0		
59370	0	1985					626	2268	17840					6000	0	0			0	4210	19	0	0												
59754	0	499					270	200	3243					500	0	0			200	2744	0	0	0												
60143	0	2756000	0	0	0	0	711000	0	12212000	154000	70002000	0	62678000	4867000	140000	117000			0	0		0	2000	0	1214000	0	8242000			0	0	0	43000	0	
60330	0	0					1830	0	63647					18204	0	0			0	7672	0	0	0												
60545	0	0					1506	0	64362					27300	0	0			0	30200	0	0	0												
60554	0	0					177	0	4987					382	0	0			0	4320	0	0	0												
60648	0	2966					764	3211	64792					0	0	0			3211	2042	0	0	0												
61122	0	0					4373	95538	122630					70000	0	0			14674	19919	0	0	39695												
61355	0	35871					2179	334	103577					0	0	0			334	19539	0	0	8918												
61476	0	0					2734	0	15792					35057	0	0			0	2745	0	0	0												
61757	0	0					1302	2195	33597					0	0	0			1887	6238	0	0	0												
61832	0	0					1205	0	107024					1000	0	0			0	62029	0	0	0												
61953	0	0					247	3923	28336					0	0	0			3036	14539	0	0	0												
62044	0	0					401	0	3662					100	0	0			0	319	0	0	0												
62110	100	0					126	100	11944					0	0	0			0	0	11944	0	0												
62147	0	0					102	0	22162					0	0	0			0	11599	0	0	0												
62772	0	0					2988	0	42653					53050	0	0			0	20895		0	0										0		
63050	0	0					25	0	68294					0	0	0			0	39853		0	0										0		
63069	99	99672	0	0	0	0	136920	3990437	7952416	0	51849116	0	47105509	4604120	123233	26001	803211	1578	810475	6033		0	0	477665	152301	1898987	7692832	0	0	0	0	0	98021	0	
63201	0	0					127	6458	51110					0	0	0			3958	15067		0	0										0		
63573	0	0					4412	0	51522					33370	0	0			0	0	0	0	0												
63733	0	0					3332	0	233475					77623	0	0			0	114694	105	0	0												
63742	0	991					464	0	23697					2976	0	0			0	13101	0	0	0												
63751	0	0					55	0	1317					251	0	0			0	0	0	0	0												
64150	0	0					998	8326	59137					1509	0	0			8326	28154		0	0										3697		
64552	0	0					536	0	24309					0	0	0			0	3941	0	0	0												
64730	0	1990					170	0	65107					0	0	0			0	1756	0	0	0												
65205	0	0					1774	44862	127667					0	0	0			0	2667		0	0										22883		
65513	0	0	0	0	0	0	375	89530	1092	0	334060	0	279895	20900					0	1092	0	0	0	0	0	0	0	39712		49818	0				
65559	0	58060					1	0	241317					0	0	0			0	36338	0	0	0												
65746	0	0					8354	0	52822					50852	0	0			0	796		0	2399										0		
65858	0	5979					735	0	325785					25	0	0			0	56336	0	0	0												
66154	0	0					1085	0	17495					3237	0	0			0	7297	0	0	0												
66275	0	0					221	0	26694					0	0	0			0	8473		0	0										0		
66677	0	0					2583	0	565					37781	0	0			0	0		0	0										0		
67142	0	0					810	0	52700					14000	0	0			0	48597	0	0	0												
67151	0	0					1837	6666	158904					34198	0	0			0	69767	0	0	0												
67209	0	0					2791	0	131629					37173	0	0			0	9977		0	1471										12862		
67254	0	0					0	0	110					0	0	0			0	0	0	0	0												
67656	0	0					1153	21883	74647					5000	0	0			8267	37730	0	0	0												
67870	0	0					400	0	25380					2950	0	0			0	0	0	0	0												
68448	0	0					804	0	18030					0	0	0			0	16737	0	0	0												
68671	0	0					324	0	0					0	0	0			0	0	0	0	0												
68756	0	0					1604	10000	68544					0	0	0			0	21195	0	0	0												
68831	0	0					378	166	32365					0	0	0			0	13043	0	0	0												
68840	0	0					1188	0	34678					7000	0	0			0	24137	0	0	0												
69333	0	0					4153	126227	152628					0	0	0			57746	31381		0	21816										0		
69678	0	24359					1314	1308	130044					0	0	0			1308	102698		0	16517										34		
70058	0	0					916	0	52342					3388	0	0			0	18442	0	0	0												
70218	0	0					332	0	1986					5000	0	0			0	0	0	0	0												
70414	0	0					3414	1842	133139					426	0	0			900	50680	0	0	0												
70638	0	0					1295	0	32521					2225	0	0			0	29498	0	0	0												
70955	0	0					0	0	0					0	0	0			0	0	0	0	0												
71073	0	0					1327	2002	40526					29220	0	0			0	15024	0	0	0												
71318	0	0					6389	61000	87122					46565	0	0			36953	1893	0	0	0												
71457	0	22765					1708	359	75572					3790	0	0			359	23711	0	0	12003												
71859	0	0					64	0	3803					0	0	0			0	1013	0	0	0												
72258	0	0					0	0	373862					0	0	0			0	60138	0	0	0												
72351	0	0					38	0	30429					0	0	0			0	12435	0	0	0												
72454	0	0					291	16351	0					3450	0	0			16351	0	0	0	0												
72678	0	0					4829	495	265609					16076	0	0			0	0	19	0	0												
73116	0	0					733	0	107702					10000	0	0			0	11597	0	0	0												
73152	0	0					253	0	63482					1000	0	0			0	25020	0	0	0												
73554	0	250					1018	3483	16550					19894	0	0			3483	0	0	0	0												
73956	0	0					140	413	29769					1700	0	0			413	6617	0	0	0												
74056	0	7000					220	0	26729					3418	0	0			0	1001	0	0	0												
74140	0	0					17259	0	494841					280000	0	0			0	190879		0	29824										0		
74403	0	1981					3930	0	87849					74701	0	0			0	0		0	55245										0		
74449	5079	0					25	5079	0					0	0	0			0	0	0	0	0												
75053	0	0					861	32832	105248					10000	0	0			0	35138	0	0	0												
75259	0	0					557	0	0					10000	0	0			0	0		0	0										0		
75446	0	0					2542	1000	151446					33309	0	0			0	73447	0	0	0												
75455	0	23794					0	0	25384					3	0	0			0	0		0	0										0		
75558	0	0					1308	0	6070					8000	0	0			0	156	0	0	0												
75633								0	0						0	0	0	0										0	0			0	0	0	
75651	0	0					300	0	10001					0	0	0			0	3883	3775	0	0												
76153	0	0					365	1425	0					1000	0	0			677	0	0	0	0												
76443	0	0					1373	0	26888					1629	0	0			0	6751	0	0	0												
76854	0	0					434	0	23583					5500	0	0			0	23395	0	0	0												
77150	0	0					320	195	5236					6152	0	0			195	0	0	0	0												
77253	0	0					1257	2789	54270					0	0	0			1009	42530	0	0	0												
77422	0	0					868	0	14612					11000	0	0			0	0	0	0	0												
77851	0	0					11379	62639	217180					30205	0	0			62639	22098	0	0	8163												
78157	250	0					100	5761	0					0	0	0			0	0	0	0	0												
78241	0	0					48	0	14157					0	0	0			0	4591	0	0	0												
78559	0	0					270	0	9498					750	0	0			0	1621	0	0	0												
79042	0	0					183	0	86641					2507	0	0			0	11649	0	0	61003												
79127	0	1485					270	0	10692					1347	0	0			0	3507	0	0	0												
79145	0	0					1018	0	15110					26839	0	0			0	7803	0	0	0												
79257	0	897					0	0	897					0	0	0			0	0	0	0	0												
79855	0	11275					199	1119	22374					0	0	0			1119	1099	0	0	238												
80150	0	0					442	0	110106					109	0	0			0	44700	0	0	0												
80374	0	9925					1768	0	29995					0	0	0			0	6758	3	0	0												
80431	0	0					519	0	13849					0	0	0			0	1346		0	0										0		
80552	0	0					6	0	6778					0	0	0			0	132	0	0	0												
81175	0	0					237	274	3259					5981	0	0			200	0	0	0	0												
82033	0	0					707	0	49091					6000	0	0			0	7576	0	0	0												
82257	0	1498					103	0	3798					0	0	0			0	860	0	0	0												
82350	0	0					195	11	13126					54	0	0			0	2201	0	0	0												
82659	0	0					378	0	9536					2698	0	0			0	554	0	0	0												
83151	0	6977					396	0	15634					0	0	0			0	1216	0	0	0												
83236	25989	11807					0	25989	11807					0	0	0			0	0	0	0	0												
83375	0	0					4013	0	282054					47267	814	0			0	195023		0	0										1501		
83638	0	0					65828	83909	1551591					1070000	0	0			0	160660	23467	0	0												
83834	0	0					889	0	33978					1452	0	0			0	14989	0	0	0												
83852	0	502					44	0	15680					0	0	0			0	7079	0	0	0												
83955	0	0					172	621	3825					1533	0	0			621	1435	0	0	0												
84046	0	0					277	0	32694					5241	0	0			0	15387	0	0	0												
84541	0	0					848	64165	75072					595	0	0			63665	0	0	0	527												
84804	0	0					108	0	26803					0	0	0			0	11731	0	0	0												
85052	0	0					914	0	119456					0	0	0			0	16573		0	0										0		
85454	0	0					0	0	16312					0	0	0			0	16012	0	0	0												
85472	0	989					56195	899614	122558					465644	0	0			147491	2056		0	66173										16115		
85931	0	0					1570	17795	37495					5000	0	0			17795	9556	0	0	0												
86349	0	0					691	0	61265					41	0	0			0	5831	0	0	0												
86554	0	0					218	0	25465					0	0	0			0	8544	0	0	0												
86675	0	0					859	0	137593					0	0	0			0	0	0	0	0												
87047	0	0					487	0	48264					0	0	0			0	34716		0	0										0		
87159	0	5979					279	7759	68773					0	0	0			3759	22901	0	0	0												
87234	0	0					1584	0	117749					12000	0	0			0	31992	0	0	25837												
87476	0	0					3145	0	9983					17000	0	0			0	0	0	0	0												
87579	0	0					3750	32173	0					68985	0	0			0	0		0	0										10053		
88231	899	0					1429	21612	6513					20164	0	0			18136	6513	0	0	0												
88240	0	0					80	0	30463					0	0	0			0	28966		0	6079										0		
88259	0	2001					285	0	8052					2318	0	0			0	1603	0	0	0												
88352	0	0					0	0	38140					0	0	0			0	9541	0	0	0												
88455	0	0					2902	11812	107402					31626	0	0			11023	45150	0	0	0												
88950	0	0					791	0	5273					14000	0	0			0	1037	0	0	0												
89032	0	9999					1005	7860	44188					0	0	0			6026	0	0	0	0												
89135	0	0					80	0	11094					0	0	0			0	3102	0	0	0												
89854	0	0					733	0	3334					5028	0	0			0	0	0	0	0												
89957	0	0					305	0	3693					0	0	0			0	0	0	0	0												
90047	0	0					0	0	12219					0	0	0			0	11227	0	0	0												
90177	0	941					4264	17665	17460					90928	0	0			9355	0		0	0										84		
90328	0	0					2054	0	44607					0	0	0			0	17501	0	0	0												
90337	0	0					2515	0	15232					17100	0	0			0	6213	0	0	0												
