"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								6438										
242								1867										
279								6824										
354								269										
457																		
505								29886	0		0	0	1326		0	141	28419	
1155								30153										
1351								4938										
1454								83677	12983		0	0	6290		0	1589	62815	
1557								4771										
1669								27679										
1829								13706	4686		0	0	1804		0	2398	4818	
1856								44656										
2040								7523										
2161								16379										
2376								18823	0		0	0	2761		0	14727	1335	
2554								4101										
2732								129829	7090		0	0	2801		0	9725	110213	
2750								2664										
3177								65739	729		0	0	9702		0	1167	54141	
3252								4768										
3458								5230										
3720								24662										
3971								45322	611		0	0	4218		0	40419	74	
4156																		
4231								8686										
4437								26255										
4839								9301	2389		0	0	1588		0	2396	2928	
5069								55811	1364		0	0	138		0	1275	53034	
5135								61806	5191		0	0	3330		0	456	52829	
5210								29126	9360		0	0	6004		0	4603	9159	
5461								32252	10424		0	0	6650		0	4810	10368	
5751								4369										
6039								18609										
6141								7703										
6329								37043	303		0	0	7744		0	7461	21535	
7009								3857	125		2000	0	15		0	1692	25	
7045								14580										
7072								3293										
7157								690										
7456								5683										
7634								6641										
8033								10077										
8462								24329										
8631								8816										
9357								17611	14776		0	0	228		0	844	1763	
9553								10893										
9807								116600	8518		0	0	5384		0	6906	95792	
9955																		
10250								28154	5050		0	0	1403		10301	0	11400	
10849								28800	124		0	0	1352		0	3650	23674	
11145								9624										
11275								76161	15632		0	0	5294		0	3833	51402	
11640								9839	150		0	0	3075		0	5200	1414	
11837								1503										
12030								53033	4		0	0	3726		0	29789	19514	
12142								9390										
12179								4587										
12245								4563										
12311	1104200	634323	0	7801	0	92227	369849	1104200	359762	7801			274561	92227			369849	
12647								4996										
12656								776	0		0	0	218		0	551	7	
12937								25138										
12946								15885	8610		0	0	4478		0	2679	118	
12955								34653										
13103								31622	0		0	0	3355		0	25580	2687	
13251								13410										
13457								7403										
14052								8889										
14155								8423										
14650								8053										
14753								5136										
14865								13608										
14977								8113										
16458								19996										
16551								5457										
16748								10796										
16944								5169										
16953								5605										
17110								24738										
17147								140496	0		0	0	37479		0	103017	0	
17259								4725	0		0	0	669		0	4056	0	
17464								162926	31197		0	0	20367		0	2170	109192	
17950								11799	0		0	0	2468		0	6239	3092	
17978								9432	1273		0	0	2496		0	5663	0	
18050								23857	4666		0	0	3743		0	2122	13326	
18135								7053										
18377								16820										
18827								50174	5160		0	0	2240		0	11262	31512	
18836								8468										
18854								86660	2643		0	0	1628		0	20990	61399	
19356								1670										
19730								239442	13379		0	0	18422		0	19131	188510	
19936								45964										
19972								30860										
20053								2519										
20512								2945										
20633								8001	853		0	0	3168		0	3965	15	
20857								66597										
21256																		
21359								5684										
21630								5366										
21658								5719										
22048								9289										
22543								22282										
22552								1872										
22730								14616										
22936								27098	0		0	0	1707		0	326	25065	
23045								3009										
23456								2968										
23504								63201	29212		0	0	15650		0	5930	12409	
23643								4835										
23755								9950										
24006								101030	5290		0	0	3171		0	2198	90371	
24378								7706										
24453								43093	2395		0	0	793		0	2982	36923	
24659								23098										
24668								30480	3376		0	0	4162		0	3998	18944	
24855																		
24949								67800	0		0	0	5198		0	7552	55050	
25357								5165										
25647								24232										
26176								8016	835		0	0	592		0	2011	4578	
26242								25502	0		0	0	2792		0	6409	16301	
26457								2828										
26765								49938										
27070								28703	0		0	0	796		0	26840	1067	
27548								16163	14		0	0	6595		0	9386	168	
27614								10007	2419		0	0	2708		0	2080	2800	
27847								19211	162		0	0	2772		0	6081	10196	
28013								32293	0		0	0	11407		0	3514	17372	
28152																		
28255								58673	4953		0	0	2134		0	15057	36529	
28349								24640										
28406								282966	9710		0	2800	3914		0	2251	264291	
28675								4093										
28732								6833										
29104								92617	0		0	0	2681		0	52454	37482	
29476								626	0		0	0	484		0	142	0	
29636								29059	435		0	0	6151		0	22473	0	
29878								76081	0		0	0	2766		0	18208	55107	
29953								5544										
30052								5511										
30418								7099	0		0	0	0		0	7093	6	
30502								24926	13664		0	275	5234		0	5082	671	
30650								10182										
30810								6873902	309106		106013	0	311		252423	394890	5811159	
30874								12295	9211		0	0	2658		0	253	173	
31134								33100										
31255								10737	4326		0	0	1482		0	616	4313	
31657																		
31826								26726										
31835								3080										
32234																		
32766								19076										
32971								12247										
33147								15906	1344		0	0	2816		0	465	11281	
33259								48454	0		0	0	1685		0	5368	41401	
33268								4593	1604		0	0	954		0	803	1232	
33370								6030										
33839								11390	0		0	0	171		0	11219	0	
33857																		
34153								50610	6077		0	0	3271		0	3375	37887	
34425								18997	0		0	0	1834		0	6444	10719	
34434								10932										
34452								5643										
34537								154030	1		0	0	10167		0	11338	132524	
34555								8678										
34742								11699	9		0	0	1666		0	2515	7509	
34836								1736										
35057								12747	0		0	0	1039		11708	0	0	
35301	103708300	714739	209101	20450001	0	1149617	81184842	82424053	89594	0			0	1149617			81184842	
35570								224560	62815		0	55	34441		0	20196	107053	
35646								9945										
35842								5135										
35879								7459										
36456								3182										
36933								10295										
37051								7308										
37341								4657										
37435								101418	9		0	0	9292		0	21690	70427	
37640								56594	0		0	0	7335		0	48570	689	
37659								1522										
37743								7577										
37949								6092										
38740								24346										
39327								69114	5452		0	0	6016		0	22329	35317	
39420								47096	11325		0	0	9269		0	26248	254	
39475								113038	56546		0	0	29618		0	5950	20924	
39756								74319	18236		0	0	2630		0	4390	49063	
40033								6297										
40350								9516										
40499								48287	6996		0	0	6150		0	163	34978	
40707								59945										
40855								1941										
41245								4064										
41553								5779										
41629								10137										
41825								4109										
41937								2482										
41955								836										
42037								2760										
42055								3699										
42354								11690										
42372								15780	0		0	0	922		6219	0	8639	
42420								97268	55110		0	0	35622		0	1706	4830	
42448								19767	654		0	0	4349		0	589	14175	
42457								2478										
42671								82263	2875		0	0	1233		0	70039	8116	
43052								3917										
43351								2818	0		0	0	384		0	2434	0	
43454								4167										
43744								10517										
43856								17519										
43959								14299										
44040								17736	0		0	0	1473		0	6473	9790	
44433								6122	0		0	0	825		0	2626	2671	
44741								19480	5		0	0	2970		0	3404	13101	
44750								7065										
44929								14642										
45038								2909										
45047								17389										
45056								15058										
45430								23325										
45458								4168										
45551								13551	1		0	0	3247		0	10303	0	
45560								59199	22407		0	0	3016		0	15899	17877	
45775								10764										
46053								6942										
46941								5296										
47153								3402										
47247								16017										
47256								6431										
47452								9670										
47500								4133	1832		0	0	512		0	1476	313	
48057								7707										
48150								4102										
48374								21789	9286		0	0	5832		0	896	5775	
48440								10021										
49054								10512										
49148								3107										
49241								13391	48		0	0	4323		0	767	8253	
49344								18685										
49643								999										
49652																		
49821								43924	10327		0	0	4879		0	3294	25424	
49858								4670										
49951								18351										
50144								1817										
50461								7467										
50546								4930										
50854								19849										
50872																		
50957								25292										
51253								5068	266		0	0	1567		0	3235	0	
51356								24279										
51459								6671										
51730								5733										
51842								9447										
52719								3245724	0		0	91	0		434823	0	2810810	
52951								5997										
53033								401863	22450		0	641	6105		513	142130	230024	
53051								13325										
53453								4796										
53752								6933										
54049								13234										
54058								2799	1455		0	0	953		0	391	0	
54375								20110	0		0	0	3598		0	12908	3604	
54441								3674										
54656								9743	0		0	0	3014		0	2552	4177	
54973								174950	42451		0	0	51255		0	7325	73919	
55336								38055	3916		0	0	5244		0	302	28593	
55635								3983										
55653								11014										
55970								89478	1442		0	0	2287		0	3684	82065	
56258								5206										
56351								67368	18013		0	0	14871		0	2199	32285	
56427								9298										
56548								8675	2259		0	0	916		0	5087	413	
56557								85224	50326		0	4647	4453		0	7365	18433	
56717								11634	6513		0	0	1978		0	1303	1840	
57040								5959										
57228								7733										
57451								20442	0		0	0	2426		490	11635	5891	
58177								11141										
58207								14826										
58225								9420										
58243								183421	55638		0	4353	14541		0	2903	105986	
58355																		
58551								2643										
58636																		
58757								8923										
58971								355889	95230		0	0	17078		0	681	242900	
59316								15378	7837		0	0	3879		0	525	3137	
59352								20352	2944		0	0	2211		0	15050	147	
59370								8547	852		0	0	1018		0	2596	4081	
59754								728										
60143	3895604	1196077	0	123958	0	28130	2547439	3805331	850532	33685			345545	28130			2547439	
60330								15197	621		0	0	6114		0	169	8293	
60545								11054										
60554								10027										
60648								73502										
61122								61058	13410		0	0	5850		0	8433	33365	
61177								1391										
61355								15992	9952		0	0	3301		0	2532	207	
61476								14554										
61757								24949										
61832								7165										
61953								5655										
62044								4736										
62110								700										
62147								4715										
