"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
	OTHER IDENTIFIABLE INTANGIBLE ASSETS	OTHER REAL ESTATE OWNED	FHLB ADVANCES MATURING <= 1 YEAR	MORTGAGE SERVICING ASSETS	OTHER BORROWED MONEY	IS CU WEB SITE INTERACTIVE?	ALL OTHR IDENTIFIABLE INTANGBL ASSET	AGGREG AKT OF EXT OF CREDIT TO EXECS	NBR OF EXEC OFFCRSEPRIN SHAREHOLDERS	ESTMTD FAIR VAL OF MTG SERVNG ASSETS	PURCD CRD CD RLSHPS&NONMTG SRVG ASTS	DOES RPRTNG BANK SELL MUTUAL FUNDS?	ASSETS MANAGED: MUTUAL FUNDS&ANNUITY	OTHER BORR0WINGS MATURING <= 1 YEAR	FHLB ADVS:RMNG MAT/REPRNG DT 1 YR LE	FHLB ADVS:RMNG MAT/REPRNG DT 1-3 YRS	FHLB ADVS:RMNG MAT/REPRNG DT 3-5 YRS	FHLB ADVS:RMNG MAT/REPRNG DT OVR 5 Y	FHLB ADVANCES: STRUCTURED ADVANCES	OT BRWD MNY:WT RMNG MAT/REPR DT 1 YR	OT BRWD MNY:WT RMNG MAT/REPR DT 1-3 	OT BRWD MNY:WT RMNG MAT/REPR DT 3-5 	OT BRWD MNY:WT RMNG MAT/REPR DT OV 5	SECURED LIBLTIES:AMT OF	AMT FDIC LS SHARE AGREEMENT DEBT SCT	AMT FDIC LS SHARE AGREEMENT OTHR ASS	ASSET SHR FDIC ALL OTHR	ASSET CVR LS SHR FDIC OREO PRTN PROT	CPTV INS SUB TOTAL ASSET CPTV INS SU	CPTV INS SUB TOTAL ASSET CPTV REINS 	ALL OTHR RE OWNED IN FOREIGN OFFICES	ASSET LS SHR FDIC OTHR RE FRGN	OTHER IDENTIFIABLE INTANGIBLE ASSETS	OTHER REAL ESTATE OWNED	FHLB ADVANCES MATURING <= 1 YEAR	MORTGAGE SERVICING ASSETS	OTHER BORROWED MONEY	IS CU WEB SITE INTERACTIVE?	ALL OTHR IDENTIFIABLE INTANGBL ASSET	CONSTRCTN&LAND DEVLPMNT IN DOMS OFFC	FARMLAND IN DOMESTIC OFFICES	1-4 FMLY RESDTL PROPTS IN DOMS OFFCS	MULTIFMLY RESDTL PROPTS IN DOMS OFFC	NONFRM NONRESDTL PROPTS IN DOMS OFFC	AGGREG AKT OF EXT OF CREDIT TO EXECS	NBR OF EXEC OFFCRSEPRIN SHAREHOLDERS	ESTMTD FAIR VAL OF MTG SERVNG ASSETS	PURCD CRD CD RLSHPS&NONMTG SRVG ASTS	DOES RPRTNG BANK SELL MUTUAL FUNDS?	ASSETS MANAGED: MUTUAL FUNDS&ANNUITY	OTHER BORR0WINGS MATURING <= 1 YEAR	FORECLOSED PROPERTIES FROM	FHLB ADVS:RMNG MAT/REPRNG DT 1 YR LE	FHLB ADVS:RMNG MAT/REPRNG DT 1-3 YRS	FHLB ADVS:RMNG MAT/REPRNG DT 3-5 YRS	FHLB ADVS:RMNG MAT/REPRNG DT OVR 5 Y	FHLB ADVANCES: STRUCTURED ADVANCES	OT BRWD MNY:WT RMNG MAT/REPR DT 1 YR	OT BRWD MNY:WT RMNG MAT/REPR DT 1-3 	OT BRWD MNY:WT RMNG MAT/REPR DT 3-5 	OT BRWD MNY:WT RMNG MAT/REPR DT OV 5	SECURED LIBLTIES:AMT OF	SECURED LIBLTIES:AMT OF	BK ACT AS TR CUST IRA, HSA, & OTHR?	BK CUST OTHR SRVC SL PRCH SCTY?	AMT FDIC LS SHARE AGREEMENT DEBT SCT	AMT FDIC LS SHARE AGREEMENT OTHR ASS	ASSET SHR FDIC LN CNST DEV 1-4 FAM	ASSET SHR FDIC LN CNST DEV OTHR CNST	ASSET SHR FDIC LN SCD FARM	ASSET SHR FDIC LN SCD FAM OPEN SCD F	ASSET SHR FDIC LN SCD FAM CLS SCD 1S	ASSET SHR FDIC LN SCD 1-4 FAM CLS SC	ASSET SHR FDIC LN SCD MULTI RES	ASSET SHR FDIC LN SCD NFARM NRES OWN	ASSET SHR FDIC LN SCD NFARM NRES NFA	ASSET SHR FDIC ALL OTHR	ASSET SHR FDIC OTHR RE CNST DEV	ASSET SHR FDIC OTHR RE FARM	ASSET SHR FDIC OTHR RE 1-4 FAM	ASSET SHR FDIC OTHR RE MULTI RES	ASSET LS SHR FDIC OTHR RE NFARM NRES	ASSET CVR LS SHR FDIC OREO PRTN PROT	CPTV INS SUB TOTAL ASSET CPTV INS SU	CPTV INS SUB TOTAL ASSET CPTV REINS 	INST USE HOLA QTL OR IRS DBLA	INST COMPLY W HOLA QLT OR IRS DBLA	RMT TRSFR MECH ABRD RPT DT INTL WIRE	RMT TRSFR MECH ABRD RPT DT INTL ACH	RMT TRSFR MECH ABRD RPT DT OTR INST	RMT TRSFR MECH ABRD RPT DT OTR PRTY	MECH16A(2) LRGST NUM DEC312013 AFTR	MECH16A(2) LRGST NUM DEC312013 AFTR	EST NUMBER OF REMITTANCE TRANSFERS	EST DOLLAR OF REMITTANCE TRANSFERS	EST NM RMT TRNS INST APPLD TMP EXCPT	URLS PUB WEB TO ACCPT OR SOLICT DEPS	TRD NM OTR THN LGL TTL ID INST DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	TRD NM OTR THN LGL TTL ID INST DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	TRD NM OTR THN LGL TTL ID INST DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	TRD NM OTR THN LGL TTL ID INST DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	TRD NM OTR THN LGL TTL ID INST DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	TRD NM OTR THN LGL TTL ID INST DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	URL	
37																																	0	84	0	0	0	true	0	0	0	84	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false																			0	0			true	true	false	false																						http://www.bankofhancock.com	
242																																	0	0	1277	0	4500	true	0	0	0	0	0	0	165	0	0	0	true	0	0	0	1277	1166	1557	500	0	0	0	0	0	0	0	true	false																			0	0			false	false	false	false																						http://www.fcbxeniaflora.com	
279																																	27	260	7000	27	20741	true	0	260	0	0	0	0	3247	2	27	0	true	0	0	0	7000	6305	1914	5522	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false		2	120	10	0																	http://www.mineolacb.com	
354																																	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true																			0	0			false	false	false	false																						https://www.bisonstatebank.com	
457																																	0	344	500	0	6000	true	0	0	0	313	0	31	1624	2	0	0	false	0	0	0	500	1000	2000	2500	0	0	0	0	0	0	0	true	false																			0	0			true	false	false	false																						www.lowrystate.com	
505																																	46	139	50100	46	50100	true	0	0	0	139	0	0	14289	1	46	0	true	0	0	0	50100	0	0	0	0	0	0	0	0	0	0	true	true																			0	0			true	false	false	false																						https://ww.bsnb.com	
1155																																	0	1974	0	0	0	true	0	1140	834	0	0	0	7065	5	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																			0	0			true	false	false	false						www.fsbtfremont.com		www.firststatebankandtrust.com														www.fsbtfremont.bank	
1351																																	0	745	0	0	0	true	0	0	0	237	508	0	2281	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																			0	0			false	false	false	false																						www.bankofgrandin.net	
1454																																	0	0	0	0	0	true	0	0	0	0	0	0	43121	8	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true																			0	0			true	false	false	false																						www.hilltopnationalbank.com	
1557																																	216	400	0	0	1794	true	216	0	320	30	0	50	0	0	0	0	false	0	0	0	0	0	0	1794	0	0	0	0	0	0	0	true	false																			0	0			false	false	false	false																						www.fstbanc.com	
1669																																	0	0	0	0	0	true	0	0	0	0	0	0	2773	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																			0	0			true	false	false	false																						www.lnbparis.com	
1856																																	0	0	10000	0	40000	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	10000	0	0	30000	0	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																						www.washitastatebank.com	
2040																																	0	443	4500	0	23000	true	0	0	0	92	0	351	393	0	0	0	false	0	0	0	8500	6500	8000	0	0	0	0	0	0	0	0	true	false																			0	0			false	false	false	false																						http://www.fmnetbank.com	
2161																																	0	25	0	0	0	true	0	19	0	6	0	0	771	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.lamarnational.com	
2376																																	0	0	124698	0	559219	true	0	0	0	0	0	0	57871	3	0	0	false	0	0	0	124698	176255	168911	35000	0	19703	0	0	34652	0	54355	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false																						http://www.oritani.com	
2554																																	0	0	0	0	0	true	0	0	0	0	0	0	1	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																						http://www.sbmarietta.com	
2732																																	1112	0	0	0	0	true	1112	0	0	0	0	0	46972	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true																			0	0			false	true	false	true		2	212	419	0		Albank															www.albanybank.com	
2750																																	0	0	4800	0	6158	true	0	0	0	0	0	0	648	1	0	0	false	0	1358	0	4800	0	0	0	0	1358	0	0	0	0	1358	true	false																			0	0			true	false	false	false																						www.genoacb.com	
3252																																	0	711	2000	0	5400	true	0	0	630	0	0	81	1499	1	0	0	false	0	0	0	2000	2000	1400	0	0	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																						http://www.fnbgordon.com	
3458																																	0	0	575	0	575	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	575	0	0	0	0	0	0	0	0	0	0	true	false																			0	0			true	false	false	false																						www.fbgconline.com	
3720																																	0	876	0	0	0	true	0	794	0	0	0	82	1856	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.bankofclarendon.bank	
3971																																	0	489	0	0	81821	true	0	64	0	425	0	0	0	0	0	0	true	0	0	0	0	40264	34000	7314	0	0	0	0	243	0	243	true	false																			0	0	1	true	true	false	false	false																						www.midcountrybank.com	
4156																																	0	46	250	0	1500	true	0	0	0	46	0	0	0	0	0	0	false	0	0	0	250	750	500	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.kanzabank.com	
4231																																	0	918	0	0	0	false	0	0	0	0	0	918	512	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																			0	0			false	false	false	false																						http://www.fmbanksylvania.com	
4839																																	0	1023	0	0	26587	true	0	0	0	28	0	995	28355	5	0	0	true	0	322	0	0	19000	0	7265	0	322	0	0	0	0	0	true	false																			0	0			true	false	false	false																						WWW.ABCBANK.NET	
5069																																	0	4241	0	0	0	false	0	0	0	0	0	4241	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																			0	0			false	false	false	false																							
5135																																	0	59	36500	0	38014	true	0	4	0	31	0	24	12748	5	0	0	false	0	0	0	36500	0	0	1514	0	0	0	0	0	0	0	false	false																			0	0			true	true	false	false																						http://www.fsbanks.com	
5210																																	2198	436	25500	0	85000	true	2198	63	0	264	0	109	5703	4	0	0	false	0	0	0	25500	43500	16000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	40	558	0																	http://www.acnb.com	
5461																																	0	867	0	0	0	true	0	0	0	0	0	867	250	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.bankbac.com	
5751																																	186	43	0	0	0	true	186	0	0	43	0	0	459	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true																			0	0			true	false	false	false							Garden City State Bank a branch of Kearny County Bank															www.kearnycountybank.com	
6039																																	0	3416	0	0	0	true	0	2876	0	150	0	390	716	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.pineland.bank	
6141																																	0	0	0	0	0	false	0	0	0	0	0	0	56	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																							
6329																																	0	794	0	0	0	true	0	192	3	112	0	487	387	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.abbank.com	
7009																																	0	0	0	0	0	false	0	0	0	0	0	0	1625	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false																			0	0			true	false	false	false		1	252	26282	0																	http://www.bessemertrust.com	
7045																																	0	125	0	0	0	true	0	0	0	0	0	125	1641	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.banktpb.com	
7072																																	2188	724	21000	1109	35854	true	1079	162	0	317	0	245	584	0	1501	0	true	0	0	0	21000	6000	8854	0	0	0	0	0	0	0	0	true	false																			0	0	2	true	true	false	false	false																						www.wallkill.com	
7456																																	0	0	11130	0	11130	true	0	0	0	0	0	0	471	0	0	0	false	0	0	0	11130	0	0	0	0	0	0	0	0	300	0	true	false																			0	0			true	false	false	false																						www.bankofhartington.com	
7634																																	0	338	0	0	0	false	0	0	0	0	0	338	1231	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																			0	0			false	false	false	false																						THEFOURCOUNTYBANK.COM	
8033																																	0	557	5000	0	17136	true	0	41	0	36	0	480	1337	0	0	0	true	0	0	0	5000	0	10136	2000	0	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																						WWW.THEFRIENDLYBANK.COM	
8462																																	0	0	0	0	0	true	0	0	0	0	0	0	1186	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																						http://www.perrytonbank.com	
8631																																	0	97	0	0	0	true	0	0	0	97	0	0	102	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																						www.pcbsm.com	
9357																																	0	0	0	0	0	true	0	0	0	0	0	0	4	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.fidelitybankmn.com	
9553																																	0	0	10111	0	47446	true	0	0	0	0	0	0	25	0	0	0	false	0	0	0	10111	2968	4096	30262	13795	0	0	9	0	0	9	true	false																			0	0			true	false	false	false																						http://www.adamscountybank.net	
9807																																	0	35184	25000	0	25000	true	0	24330	0	9155	1699	0	2469	1	0	0	true	0	0	0	25000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						www.amboybank.com	
9955																																	0	0	1440	0	16590	true	0	0	0	0	0	0	1474	1	0	0	false	0	0	0	1440	4750	6400	4000	0	0	0	0	0	0	0	true	false																			0	0			false	false	false	false																						fusion.bank	
10250																																	0	180	0	0	0	true	0	180	0	0	0	0	1226	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																			0	0			true	false	false	false																						www.thebankofelkriver.com	
10849																																	0	7945	0	0	0	true	0	6430	1515	0	0	0	1237	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																						https://www.firststatebk.com	
11145																																	0	168	1246	0	15301	false	0	0	0	88	0	80	2562	1	0	0	false	0	0	0	1246	5581	2706	5768	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false		0	0	0	0																	http://www.losb.com	
11640																																	0	0	28000	0	28000	true	0	0	0	0	0	0	13689	3	0	0	false	0	0	0	28000	0	0	0	0	0	0	0	0	0	0	true	false																			0	0			true	false	false	false																						http://www.fnbclarksdale.com	
11837																																	0	620	0	0	7000	true	0	620	0	0	0	0	692	1	0	0	false	0	0	0	0	7000	0	0	0	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																						www.farmbk.com	
12030																																	0	1575	0	0	0	true	0	312	353	245	0	665	2430	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																						http://www.fnbalma.com	
12142																																	0	0	0	0	0	true	0	0	0	0	0	0	408	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																			0	0			true	false	false	false																						www.clevelandstatebank.com	
12179																																	0	0	0	0	0	true	0	0	0	0	0	0	359	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																			0	0	1	true	false	false	false	false																						www.amsavingsbank.com	
12311	580228	32777	3726065	211085	9409752	true	342450	177622	7	212441	26693	true	0	2237024	3726065	2490	1334	2280	0	2535701	2348566	793316	0	263307	0	0	0	0	0	9047	0	0					9409752			3390	92	23757	162	5376								0										0		true	true			0	0	0	0	0	0	0	0	0		0	0	0	0	0						true	false	false	false		1	1979	30132	0																	www.Huntington.com	
12647																																	1062	457	0	140	0	true	922	407	0	50	0	0	6235	2	140	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false							Hancock Community Bank		Saratoga Community Bank													http://www.PORTAGECOUNTYBANK.COM	
12656																																	0	53	0	0	0	true	0	0	0	53	0	0	519	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																			0	0			false	false	false	false																						http://www.mybankathome.com	
12937																																	0	0	0	0	0	true	0	0	0	0	0	0	12459	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																						www.oakbank.com	
12946																																	1459	1839	230	0	1415	true	1459	710	0	215	0	914	5291	5	0	0	true	0	0	0	230	357	671	157	131	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	84	1884	0																	www.myfarmers.bank	
13103																																	4878	1754	120000	0	121148	true	4878	0	0	0	0	1754	2345	1	0	0	false	0	0	0	120000	0	224	924	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	100	675	0																	www.bristolcountysavings.com	
13251																																	0	109	0	0	0	true	0	0	109	0	0	0	5	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																			0	0			false	false	false	false																						www.elysianbank.net	
13457																																	0	0	0	0	0	true	0	0	0	0	0	0	53	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																						www.bankoflewellen.com	
14052																																	145	158	0	145	0	true	0	0	0	0	0	158	758	1	145	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false																			0	0			true	false	false	false																						www.lcbwi.com	
14155																																	0	276	0	0	5000	true	0	0	0	30	0	246	569	1	0	0	false	0	0	0	0	1000	4000	0	0	0	0	0	0	5000	0	false	false																			0	0			true	false	false	false																						http://www.fandcbank.com	
14650																																	0	100	0	0	0	true	0	0	0	0	0	100	4	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																						www.banklg.com	
14753																																	0	40	0	0	0	true	0	0	0	40	0	0	1439	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																						www.fsbbucklin.com	
14865																																	226	1872	0	0	0	true	226	0	1872	0	0	0	1377	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																			0	0			true	false	false	false							Bank of Eastern Washington, a branch of Bank of Eastern Oregon															www.beobank.com	
14977																																	0	0	4651	0	4651	true	0	0	0	0	0	0	2330	3	0	0	false	0	0	0	4651	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://firstfedlfd.com	
16551																																	2026	823	5000	1515	5000	true	511	120	191	382	0	130	0	0	1515	0	false	0	0	0	5000	0	0	0	5000	0	0	0	0	0	0	true	false																			0	0			true	false	false	false						www.vacationpropertyloans.com																http://www.northviewbank.com	
16748																																	273	116	0	273	0	true	0	0	0	116	0	0	728	1	273	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																						http://www.esbanc.com	
17110																																	0	0	0	0	0	false	0	0	0	0	0	0	11206	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						http://www.haverfordquality.com	
17147																																	34323	10373	171529	3174	415485	true	31149	2849	0	966	20	6538	8920	11	3174	0	true	0	1108	0	171529	163100	45000	34748	0	1108	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false		1	365	5100	0		Lafayette Bank & Trust, A Division of First Merchants Bank		First Merchants Private Wealth Advisors, A Division of First Merchants Bank													http://www.firstmerchants.com	
17259																																	0	115	0	0	0	true	0	0	0	115	0	0	1016	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	7760	0	false	false																			0	0			true	false	false	false							THE FIRST NATIONAL BANK IN COMANCHE															WWW.FNBMARLOW.COM	
17950																																	1337	218	0	0	0	true	1337	0	0	0	0	218	1139	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false																			0	0			true	false	false	false						www.bankofjoliet.com	BANK OF JOLIET, BANK OF THERMOPOLIS	www.bankofthermopolis.com	BANK OF HARLEM, BANK OF RED LODGE	www.bankofharlemmt.com	BANK OF GREYBULL, BANK OF LOVELL	www.bankofredlodge.com	BANK OF POWELL	www.bankofgreybull.com	BANK OF BUTTE	www.bankoflovell.com	BANK OF PLENTYWOOD	www.bankofpowell.com	www.bankofbutte.com	www.bankofplentywood.com		www.bankofbridger.com	
17978																																	0	2614	1264	0	3027	true	0	1110	0	184	0	1320	790	1	0	0	false	0	0	0	1264	1444	319	0	0	0	0	0	0	0	0	true	false																			0	0	2	true	false	false	false	false																						www.elizfed.com	
18050																																	0	0	22	0	22	true	0	0	0	0	0	0	4898	2	0	0	true	0	0	0	22	0	0	0	0	0	0	0	0	0	0	true	false																			0	0			true	false	false	false		0	0	0	0																	http://www.fnbbastrop.com	
18135																																	0	0	5000	0	5000	false	0	0	0	0	0	0	1668	2	0	0	true	1023	0	0	5000	0	0	0	0	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																						http://www.banksouthcentral.com	
18827																																	3711	1015	68250	0	68250	true	3711	0	0	452	0	563	12525	2	0	0	true	0	0	0	68250	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	true	1	398	6117	0																	http://www.nextierbank.com	
18836																																	0	1400	0	0	1930	true	0	485	0	492	0	423	468	0	0	0	false	0	0	0	0	192	0	1738	0	0	0	0	0	0	0	true	false																			0	0			true	true	false	false																						http://www.caponvalleybank.com	
18854																																	1190	100	0	0	0	true	1190	0	0	0	0	100	6684	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false																						www.bank7.com	
19356																																	0	0	0	0	509	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	509	0	0	0	0	0	0	0	false	false																			0	0			true	false	false	false																						https://www.sbtmiami.com	
19936																																	0	148	99	0	7860	true	0	36	0	0	0	112	1460	0	0	0	false	0	0	0	99	5198	2198	365	0	0	0	0	0	0	0	true	false																			0	0			true	false	false	false																						www.cbkamericus.com	
19972																																	0	0	0	0	0	false	0	0	0	0	0	0	799	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																							
20053																																	0	8	0	0	0	true	0	0	0	8	0	0	224	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																			0	0			true	true	false	false																						www.securityonlinebank.com	
20633																																	0	11373	0	0	10000	true	0	0	0	248	8825	2300	2906	2	0	0	false	0	5000	0	0	0	5000	0	0	5000	0	0	0	0	5000	false	false																			0	0			true	true	false	false																						www.mcnbbanks.com	
20857																																	0	0	24600	0	27427	true	0	0	0	0	0	0	82	0	0	0	false	0	0	0	24786	386	587	1668	2201	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																						www.granitefallsbank.com	
21256																																	0	171	0	0	0	true	0	0	0	0	0	171	155	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false																			0	0			false	false	false	false																						www.statebankofburrtononline.com	
21359																																	239	0	0	0	71	true	239	0	0	0	0	0	0	0	0	0	false	0	25	0	0	0	0	0	0	25	38	8	0	0	0	true	false																			0	0			true	false	false	false																						http://www.asbgrygla.com	
21630																																	0	47	0	0	135	true	0	0	0	47	0	0	387	0	0	0	false	0	0	0	0	0	0	135	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false																						http://www.thetechebank.com	
