"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFDL189	RCFDL194	RCFDL195	RCFDL196	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	RCONL189	RCONL190	RCONL194	RCONL195	RCONL196	RCONL197	TEXTA545	
224178																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						181450	0	106471	6662	4919	13	830157	79807	287406	287	1228953	0	0	0	0	0	0	0	0	0	0	14967	32	1923260	1	141147	45545	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
224552																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						878	0	329	19	0	0	21594	1740	1447	3	23371	0	0	0	0	0	0	0	0	0	0	569	1	25248	1	1993	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF														no	
224637																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	20705	680	1532	5	278988	16430	84451	167	385676	0	0	0	0	0	0	0	0	0	0	22108	32	449301	1	38301	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
224655																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9436	1226	574	2	282025	27465	238780	206	530815	0	0	0	0	0	0	0	0	0	0	106806	66	603958	1	51337	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
224954																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4075	491	0	0	43914	4863	8334	15	56323	0	0	0	0	0	0	0	0	0	0	0	0	65682	1	8542	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
225054																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2462	123	0	0	48776	3753	7012	18	58250	0	0	0	0	0	0	0	0	0	0	1184	2	68482	1	5540	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
225157																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4575	294	554	2	78632	5833	29342	51	113103	0	0	0	0	0	0	0	0	0	0	3888	6	127269	1	11726	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
225241																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2724	175	0	0	24000	3100	8491	16	35215	0	0	0	0	0	0	0	0	0	0	865	2	40635	2	4578	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
225335																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						77593	0	47485	1253	0	0	433672	14690	138373	234	619529	0	0	0	0	0	0	0	0	0	28942	37251	60	697601	1	45989	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
225559																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	11363	622	628	2	266172	20863	40772	89	318935	0	0	0	0	0	0	0	0	0	0	8750	24	359745	1	14672	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
225942																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1560	110	0	0	25273	2543	4982	14	31815	0	0	0	0	0	0	0	0	0	0	257	1	37034	1	3519	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
226752																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2990	167	0	0	45249	4753	8040	15	56279	0	0	0	0	0	0	0	0	0	0	0	0	67294	1	7073	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
226949																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	17743	1082	330	1	18073	0	0	0	0	0	0	0	0	0	0	0	0	19275	1	1962	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
227151																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	15056	663	506	2	141419	13250	40528	74	197509	0	0	0	0	0	0	0	0	0	0	8088	17	238003	1	20907	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
227179																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	22387	900	1226	4	457520	39884	161239	218	642372	0	0	0	0	0	0	0	0	0	22633	19443	34	733982	1	68042	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
227357																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6776	223	506	1	160217	9344	60863	95	228363	0	0	0	0	0	0	0	0	0	0	10942	26	266934	1	23274	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
227656																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5023	163	0	0	44988	3081	8159	14	58170	0	0	0	0	0	0	0	0	0	0	1715	2	65239	2	4007	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
227777																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	27692	1927	516	2	258072	24751	20168	45	306448	0	0	0	0	0	0	0	0	0	0	4206	1	345928	2	39694	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
228000																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	18958	1167	1014	3	179783	25716	42268	79	242023	0	0	143	0	0	0	0	0	0	0	4704	11	327385	1	85580	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
228055																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1351	224	0	0	26610	2578	13684	14	41645	0	0	0	0	0	0	0	0	0	0	1200	3	46734	1	3835	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
228158																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	12365	370	257	1	152685	15005	73370	94	238677	0	0	0	0	0	0	0	0	0	2370	8442	12	286917	1	24354	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
228279																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	16925	818	1922	4	201208	15722	64098	85	284153	0	0	0	0	0	0	0	0	0	32069	3036	5	340166	1	30528	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
228345																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	25917	683	2105	8	95115	6852	11002	28	134139	0	0	0	0	0	0	0	0	0	0	2026	4	159305	1	23338	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
229070																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	14614	529	767	2	102911	4696	12300	34	130592	0	0	0	0	0	0	0	0	0	0	0	0	167939	2	35677	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
229173																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7472	349	0	0	38602	2848	8390	22	54466	0	0	0	0	0	0	0	0	0	0	1607	3	73624	1	6161	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
229342																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4943	332	265	1	82310	5431	37949	71	125467	0	0	0	0	0	0	0	0	0	0	3503	8	150659	1	15129	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
229454																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5363	176	331	1	64210	5239	19440	35	91420	2076	0	0	0	0	0	0	0	0	0	5882	11	97463	1	8456	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
229801																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						2052241	0	595876	41978	58396	164	5946618	488198	4361050	4639	10961940	0	0	0	0	0	0	0	0	100000	45882	1468229	1761	15771140	1	1166077	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF	0	1480	0	0	CONF	CONF	CONF	158287	0	457217	0	6509	0	3753	0							
229874																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	16507	802	494	1	165341	8437	19829	43	202171	0	0	0	0	0	0	0	0	0	0	1414	4	258299	1	27760	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
229913	2679499	1530230	0	0	939	1852	0	0	0	0	3725613	1	1041210	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF					1530230	1117131	0	0	0	0	0	10962	237	1138307	171											0	368452	90											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
229940																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3729	192	0	0	40014	5202	3816	11	47560	0	0	0	0	0	0	0	0	0	0	910	3	53377	1	5063	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
229959																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	14729	1531	8567	16	23297	0	0	0	0	0	0	0	0	0	0	2414	5	25664	1	2164	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
230254																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6589	487	0	0	40054	4690	14582	20	61225	0	0	0	0	0	0	0	0	0	0	2097	5	71558	1	9190	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
230357																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	40164	2248	8349	20	48513	0	0	0	0	0	0	0	0	0	0	3043	7	52075	2	2374	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
230423																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						28567	0	11413	530	1281	4	126127	13417	34199	74	173021	0	0	0	0	0	0	0	0	0	0	6246	9	227421	1	38527	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
230610																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5842	473	313	1	145140	16588	57508	79	208803	0	0	0	0	0	0	0	0	0	0	6219	15	239244	1	23588	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
230740																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	757	26	0	0	47483	1722	15299	31	63539	0	0	0	0	0	0	0	0	0	0	1295	2	77561	1	6575	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
230759																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3970	378	0	0	368683	55729	275388	446	650084	2043	0	0	0	0	0	0	0	0	0	42872	76	905089	1	124077	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
231149																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	28266	1152	582	2	215931	21869	48950	81	293729	0	0	0	0	0	0	0	0	0	0	8797	20	348051	1	27322	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
231242																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						572322	0	56386	2824	2961	10	1091325	102834	855862	1150	2006533	0	0	0	0	0	0	0	0	15510	0	494647	576	2321938	1	185374	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
231279																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9704	329	0	0	47838	4159	15347	16	72889	0	0	0	0	0	0	0	0	0	0	5882	3	83312	1	9154	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
231336																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9215	748	262	1	99150	9843	32375	46	141001	0	0	0	0	0	0	0	0	0	0	2538	4	156527	1	14231	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
231671																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	24621	1796	846	3	119746	10888	12041	21	157254	0	0	0	0	0	0	0	0	0	0	1702	3	171712	1	12494	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
232258																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	353	28	0	0	13722	1618	2475	7	16550	0	0	0	0	0	0	0	0	0	0	1129	4	21133	2	2811	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
232847																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	8816	568	357	1	99033	8500	23076	39	131282	0	0	0	0	0	0	0	0	0	0	5705	8	159034	1	12393	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
232856																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4624	389	561	2	156521	18475	89493	82	251199	0	0	0	0	0	0	0	0	0	0	8700	24	298947	1	36080	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
233031	118566488	23114219	101381	0	0	0	515674	360174	0	1261442	120875417	1	11656894	27452	false			true	18580900	4099776	CONF	CONF	CONF	CONF	CONF	CONF	0	253094	0	0	CONF	CONF	CONF	25697				23109359	16999625	0	4148150	368006	286802	771	53791867	6324701	37225450	29139											0	12883838	10711											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF	758641	0	1833316	3111	48057	491152	8188								
233246																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2130	190	0	0	60332	5187	18528	32	80990	0	0	0	0	0	0	0	0	0	0	2208	5	99094	1	7534	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
233358																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4674	214	0	0	113129	9355	39842	84	157645	0	0	0	0	0	0	0	0	0	0	18381	31	181855	1	21927	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
233442																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	886	86	0	0	28394	1977	6514	11	35794	0	0	0	0	0	0	0	0	0	0	0	0	32947	1	3142	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
233451																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5050	161	350	1	26577	1881	4963	10	36940	0	0	0	0	0	0	0	0	0	0	1121	2	42086	1	4748	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
233527																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9171	368	531	2	134002	8333	17831	46	161535	0	0	0	0	0	0	0	0	0	2599	2288	5	207277	1	17031	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
233554																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	17386	1417	633	2	276800	17948	175322	277	470142	0	0	0	0	0	0	0	0	0	0	32483	17	519760	1	56312	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
234056																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1872	172	326	1	51139	3390	39443	65	92780	0	0	0	0	0	0	0	0	0	0	12923	22	106074	1	7517	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
234355																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	32743	2373	255	1	505933	59702	228512	214	767443	0	0	0	0	0	0	0	0	0	0	37192	56	903640	1	93420	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
234506																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	11949	616	2984	6	134712	19203	39684	73	189329	0	0	0	0	0	0	0	0	0	0	5748	12	220043	1	22211	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
234739																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	36536	1500	2687	8	411740	39629	127358	184	578321	0	0	142	0	0	0	0	0	0	0	34675	60	644063	1	57598	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
234841																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	20588	1141	3262	8	92497	2245	34312	72	150659	0	0	0	0	0	0	0	0	0	0	1404	3	185858	1	28204	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
235017																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4647	378	751	2	84669	9844	29661	52	119728	0	0	0	0	0	0	0	0	0	0	4376	11	134247	1	13593	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
235174																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4700	234	0	0	51443	2814	6130	10	62273	0	0	0	0	0	0	0	0	0	0	255	1	75464	1	12557	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
235231																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	15513	519	2443	6	127486	9169	32125	65	177567	0	0	0	0	0	0	0	0	0	0	3753	7	195784	1	20672	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
235316																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	159	7	0	0	26244	2643	4423	11	30826	0	0	0	0	0	0	0	0	0	0	638	2	36758	1	3107	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
235446																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7038	507	1394	2	134084	8316	43306	69	185821	0	0	0	0	0	0	0	0	0	0	4568	5	211530	1	19593	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
235530																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6011	367	0	0	217849	23395	63141	113	287001	0	0	0	0	0	0	0	0	0	430	6852	18	350042	1	35280	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
235558																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	971	49	0	0	11527	781	271	1	12771	0	0	0	0	0	0	0	0	0	0	0	0	16042	2	1218	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
235950																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1597	83	0	0	37022	3463	20782	36	59402	0	0	0	0	0	0	0	0	0	0	6193	12	71498	1	9830	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
236050																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2702	140	0	0	32883	2387	7882	19	43467	0	0	0	0	0	0	0	0	0	0	1410	3	51992	1	5118	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF														ZERO	
236153																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						221994	0	30509	2252	1353	5	567640	41128	433786	460	1033288	0	0	0	0	0	0	0	0	0	14449	84086	99	1145918	1	92559	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
236256																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4820	261	0	0	53749	5079	9346	16	67915	0	0	0	0	0	0	0	0	0	0	563	1	86263	1	9345	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
236452																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6403	166	0	0	61702	1802	21705	20	89809	0	0	0	0	0	0	2000	0	0	0	17534	7	98254	1	1935	500	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
236603																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	12925	1058	0	0	150751	16019	63867	85	227543	0	0	0	0	0	0	0	0	0	0	4402	8	253786	1	20905	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
236706																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						414147	0	42476	3375	1325	5	721782	50132	658662	674	1424245	0	0	0	0	0	0	0	0	0	0	90552	90	1582688	1	110316	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
236957																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5405	266	0	0	65666	16412	83369	266	154440	0	0	0	0	0	0	0	0	0	5260	2549	5	190487	1	28441	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
237066																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7632	382	259	1	290591	22688	362512	350	660995	0	0	0	0	0	0	0	0	0	0	211202	190	742751	1	67228	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
237150																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4280	240	1016	3	94401	8954	71603	74	171300	0	0	0	0	0	0	0	0	0	0	25637	24	209139	1	16292	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
237619																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	47392	4702	1026	3	492101	74607	124807	163	665326	0	0	0	0	0	0	0	0	0	0	18900	41	757560	1	86825	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									0						
237954																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2964	124	1793	3	54535	4647	26910	37	86202	0	0	0	0	0	0	0	0	0	0	3457	7	115094	2	10189	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
238045																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	0	0	0	0	18105	1676	6249	10	24354	0	0	0	0	0	0	0	0	0	0	2809	7	29896	1	2409	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
238139																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5820	469	0	0	89124	8908	27951	49	122895	0	0	0	0	0	0	0	0	0	0	7642	16	137463	1	13742	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
238241																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	7213	330	604	2	120103	14923	34821	66	162741	0	0	0	0	0	0	0	0	0	0	2949	8	202730	1	13181	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
238250																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1467	247	0	0	32066	3149	24625	46	58158	0	0	0	0	0	0	0	0	0	0	7936	12	74067	2	6404	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
238737																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	9198	248	504	2	171134	5003	66358	141	247194	0	0	0	0	0	0	0	0	0	0	12405	23	273140	1	26042	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
238755																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3225	141	0	0	68568	6002	37486	64	109280	0	0	0	0	0	0	0	0	0	0	15390	22	120153	1	12648	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
239015																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1229	38	543	2	85488	2181	278411	232	365672	0	0	0	0	0	0	0	0	0	0	43223	64	436625	1	32732	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
239042																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	1857	113	0	0	20146	2822	2377	6	24381	0	0	0	0	0	0	0	0	0	0	923	3	27214	1	1839	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
239275																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						13964	0	44059	1421	4088	14	518509	3255	141937	252	708594	0	0	0	0	0	0	0	0	0	0	14971	32	821964	1	55181	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
239556																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	6580	458	0	0	84235	8979	29899	50	120714	0	0	0	0	0	0	0	0	0	0	3291	7	172677	1	28154	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
239613																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF						287668	0	35337	2846	1058	4	513482	39140	288349	286	838226	0	0	0	0	0	0	0	0	0	3463	57358	56	1017401	1	80884	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
239659																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	5994	262	625	2	157524	13237	51239	83	215382	0	0	0	0	0	0	0	0	0	0	45219	68	254187	1	24196	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
239752																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	2752	223	385	1	70409	5740	19722	31	93267	0	0	0	0	0	0	0	0	0	0	6293	8	114803	2	12532	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
240002																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	49848	3147	967	3	508684	56523	94804	159	654303	0	0	0	0	0	0	0	0	0	0	18817	35	774154	1	72239	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
240356																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	3178	235	318	1	49919	4625	19384	26	72799	0	0	0	0	0	0	0	0	0	0	308	1	108219	1	10459	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
240459																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF							0	4945	155	0	0	32252	3385	4067	8	41264	0	0	0	0	0	0	0	0	0	0	275	1	52413	1	8690	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF															
