"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	
	ALLL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	WRITE DOWN ARISING FRM TRNSFR TO HFS	BEGIN BALANCE (MOST RECENT) IN ALLL	CHRG-OFFS ON ALLWNCE FOR L&L LOSSES	ADJUSTMENTS	SEPARATE VAL ALLOW CRED/FIN CHGS	AMT ALLOW LN&LSE LOSS CC/FIN CHGS	ALLOCATED TRANSFER RISK RESERVE	AMT OF ALLOWNCE FOR POST-ACQUISTN LO	
37	1038	45	6	0	988	1	0			0	0	
242	189	0	0	0	189	0	0			0	0	
279	721	67	7	0	733	86	0			0	0	
354	183	0	2	0	181	0	0			0	0	
457	493	0	4	0	489	0	0			0	0	
505	4181	30	6	0	4193	48	0			0	0	
1155	2181	227	18	0	2022	86	0			0	0	
1351	1359	90	3	0	1300	34	0	0	0	0	0	
1454	2844	30	22	0	2902	110	0			0	0	
1557	451	16	1	0	434	0	0			0	0	
1669	2839	30	11	0	2898	100	0			0	0	
1829	3571	87	0	0	3547	63	0			0	0	
1856	1044	0	1	0	1043	0	0			0	0	
2040	3560	60	6	0	3495	1	0			0	0	
2161	758	0	0	0	758	0	0			0	0	
2376	30640	-20	0	0	31036	376	0			0	0	
2554	171	6	0	0	165	0	0			0	0	
2732	3870	300	72	0	3508	10	0			0	0	
2750	675	-45	0	0	720	0	0			0	0	
3177	3384	153	0	0	3760	529	0			0	0	
3252	2634	225	104	0	2444	139	0			0	0	
3458	342	20	0	0	322	0	0			0	0	
3720	1701	7	50	0	1645	1	0			0	0	
3971	10942	2	214	0	11331	605	0			0	0	
4156	1960	30	76	0	1854	0	0			0	0	
4231	736	50	7	0	679	0	0			0	0	
4437	2054	23	71	0	2016	56	0			0	0	
4839	5475	525	1	0	5323	374	0			0	0	
5069	12330	0	0	0	12330	0	0			0	0	
5135	4007	10	5	0	4039	47	0			0	0	
5210	15065	0	26	0	15172	133	0			0	0	
5461	5564	0	1	0	5608	45	0			0	0	
5751	1424	32	11	0	1381	0	0			0	0	
6039	992	30	2	0	962	2	0			0	0	
6141	407	15	32	0	377	17	0			0	0	
6329	6071	900	212	0	6539	1580	0			0	0	
7009	0	0	0	0	0	0	0			0	0	
7045	1233	90	4	0	1155	16	0			0	0	
7072	1499	375	33	0	1534	443	0			0	0	
7157	240	0	1	0	239	0	0			0	0	
7456	591	15	0	0	576	0	0	0	0	0	0	
7634	1071	30	23	0	1092	74	0			0	0	
8033	1046	0	29	0	1027	10	0			0	0	
8462	599	20	3	0	578	2	0			0	0	
8631	441	0	1	0	443	3	0			0	0	
9357	3194	0	1	0	3193	0	0			0	0	
9553	953	0	1	0	952	0	0			0	0	
9807	37400	0	1789	0	35690	79	0			0	0	
9955	1513	0	3	0	1511	1	0			0	0	
10250	4585	-250	93	0	4875	133	0			0	0	
10849	1435	20	96	0	1328	9	0			0	0	
11145	1818	225	11	0	1622	40	0			0	0	
11275	15704	0	228	0	15926	450	0			0	0	
11640	2512	124	109	0	2304	25	0			0	0	
