"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
3720																																							25428	7244	0	304	41538	0	5049	978	6428	217863	183179	1918	188113	0	1607	0	0	0	29750	2400	217863	0	0	17031	0	0	10800	0	33852	149327			0	132501	130894	-481	0	0	0	3016	29750	
3971																																							51480	7160	1513	0	86924	198	14107	2672	24658	672943	542151	18799	566976	0	13215	12142	6026	0	105967	2	672943	0	0	-69655	0	0	176276	2510	66378	475773			0	480668	467453	-656	2126	0	0	0	105967	
4156																																							3647	5432	0	0	49829	0	7651	133	7160	216391	173020	438	195164	0	1794	1783	15900	0	21227	1200	216391	0	0	13470	0	0	6657	0	28313	144707			0	142550	140756	-100	0	0	3350	2456	21227	
4231																																							0	11725	0	0	43910	0	930	1650	1998	114917	101896	275	102171	0	846	0	0	0	12746	500	114917	0	0	2366	0	0	12100	0	16886	85010		NA	0	55550	54704	-2220	0	0	0	0	12746	
4437																																							9254	4577	0	0	87759	0	4996	0	8248	238979	207031	1291	213002	0	2151	0	2458	0	25977	963	238979	0	0	21749	0	0	3750	0	25384	181647			0	126296	124145	-485	0	0	0	2222	25977	
4839																																							1475	4334	0	0	67388	183	5620	2373	4457	323437	261413	1284	290408	0	4969	0	22000	0	33029	1875	323437	0	0	18734	0	0	14276	0	42381	219032			0	237676	232707	-1856	4900	0	0	5711	33029	
5069																																							35931	1743	0	0	34130	0	17697	20591	5303	404991	250633	2811	253444	0	13180	0	0	0	151547	4500	404991	0	0	141299	0	0	4129	0	22887	227746			0	302776	289596	1619	0	0	0	0	151547	
5135																																							66546	9224	0	0	25742	0	4895	433	12624	377575	311174	1346	331269	0	4015	1042	18749	0	46306	651	377575	0	0	22917	0	0	23349	0	47292	263882		NA	0	261084	257069	-611	0	0	0	0	46306	
5210																																							4153	13963	0	94373	129111	2260	15910	1762	57982	1032567	805188	7033	942273	0	16091	0	87800	0	90294	4798	1032567	0	0	80097	0	0	5455	496	58215	746973		NA	0	728648	712557	-56	0	0	0	42252	90294	
5461																																							19773	14056	0	0	137865	695	11175	4284	9120	494090	433010	3077	451087	0	6267	0	15000	0	43003	2059	494090	0	0	41574	0	0	4241	0	151223	281787			0	303389	297122	-4871	0	0	0	0	43003	
5751																																							0	4924	524	0	50767	0	2166	0	5982	184323	154815	1421	156236	0	1054	1089	0	0	28087	600	184323	0	0	17864	0	0	8752	0	20577	134238			0	116352	115298	871	3573	0	0	0	28087	
6039																																							14761	1722	0	0	11551	0	1307	3559	2240	84892	76939	217	77156	0	1327	0	0	0	7736	469	84892	0	0	1799	0	0	5600	0	21436	55503		NA	0	50479	49152	-132	600	0	0	0	7736	
6141																																							0	7015	0	20156	0	0	163	140	429	58234	52651	76	52727	0	459	0	0	0	5507	400	58234	0	0	907	0	0	4200	0	18772	33879		NA	0	21290	20831	0	9500	0	0	0	5507	
6329																																							24867	15081	0	0	34625	0	16517	7726	13704	460153	420501	2219	422720	0	7368	0	0	0	37433	2600	460153	0	0	14740	0	0	20000	0	134804	285697			0	351332	343964	93	3669	0	0	0	37433	
7009																																							8144	352	0	0	499352	0	431	0	6137	754696	691844	5240	697084	0	0	0	0	0	57612	500	754696	28	0	54272	0	0	553	0	87192	604652		NA	0	240252	240252	2287	0	0	0	0	57612	
7045																																							4642	2221	0	0	89655	0	1551	170	2849	177729	160788	371	161159	0	1063	0	0	0	16570	100	177729	0	0	14652	0	0	2325	0	20616	140172		NA	0	77704	76641	-507	0	0	0	0	16570	
7072																																							509	2707	1200	5080	8666	108	5399	799	7956	167710	126892	3686	136578	0	1533	750	6000	0	31132	0	167710	0	0	31221	298	0	0	0	4680	122212			-21	132957	131424	-68	2814	0	0	0	31132	
7157																																							0	655	0	0	21629	0	171	0	418	46357	41670	147	41817	0	186	0	0	0	4540	200	46357	0	0	4181	0	0	200	0	5550	36120			0	21468	21282	-41	2202	0	0	0	4540	
7456																																							5551	2960	0	7390	6416	0	463	0	1327	68780	56743	70	63716	0	521	0	6406	0	5064	400	68780	0	0	1023	0	0	3600	0	14560	42184			0	45194	44673	41	0	0	497	0	5064	
7634																																							9967	681	0	6	9444	0	545	1288	557	61299	54899	62	54961	0	1013	0	0	0	6338	200	61299	0	0	-1677	0	0	8060	0	9608	45291			0	39824	38811	-245	0	0	0	0	6338	
8033																																							6709	2777	0	0	8158	0	2656	2087	3795	196218	161783	1795	176578	0	1016	0	13000	0	19640	774	196218	0	0	14505	0	0	4476	0	41983	119800			0	159127	158111	-115	11925	0	0	0	19640	
8462																																							8007	14474	0	0	88398	0	378	0	631	160565	144312	79	144391	0	561	0	0	0	16174	350	160565	0	0	15990	0	0	350	0	49127	95185		NA	0	43688	43127	-516	5550	0	0	0	16174	
8631																																							6835	1951	0	0	13601	0	1370	225	2773	60474	53594	433	54027	0	448	0	0	0	6447	500	60474	0	0	5393	0	0	800	0	19871	33723			0	32209	31761	-246	1958	0	0	0	6447	
9357																																							59605	8517	995	0	62982	0	398	114	1791	403623	327519	1861	329380	0	3709	26052	0	0	74243	500	403623	0	0	19346	0	0	54660	75412	114133	213386			0	171404	167695	-263	62	0	0	0	74243	
9553																																							7449	5114	0	22964	26011	0	1215	0	7194	169858	108282	1308	159272	0	849	0	35372	0	10586	400	169858	0	0	9408	0	0	1700	0	25197	83085		NA	0	100760	99911	-922	0	0	14310	0	10586	
9807																																							81058	14308	0	324026	187259	15	8636	100849	135294	2132556	1602097	8039	1900434	0	58809	0	240000	0	232122	20000	2132556	0	0	160792	0	0	112272	0	53254	1548843			0	1339920	1281111	-60942	0	0	0	50298	232122	
9955																																							22286	2243	0	0	28000	0	1291	0	1968	124358	102789	82	109621	0	1393	0	6750	0	14737	110	124358	0	0	11788	0	0	3023	0	24859	77930			0	69963	68570	-184	0	0	0	0	14737	
10250																																							25893	5545	0	0	67331	0	10177	5405	12348	355437	323914	750	324664	0	7057	0	0	0	30773	1500	355437	0	0	-1168	0	0	30800	0	62585	261329			0	235795	228738	-359	0	0	0	0	30773	
10849																																							22905	4000	0	5052	64258	0	3474	15490	5182	258940	232668	604	233272	0	2044	694	0	0	25668	16	258940	0	0	12199	0	0	15375	0	34855	197813		NA	0	137929	135885	-1922	2000	0	0	0	25668	
10858																																							19321	12283	0	0	96275	0	12457	0	5175	440577	322148	4000	406720	0	2715	1764	13250	0	33857	2500	440577	0	0	16431	0	0	14755	1390	69926	252222			0	294627	291912	171	0	0	21600	45722	33857	
11145																																							1426	6111	0	0	21004	92	5383	1523	6220	185585	151230	1067	167195	0	1850	450	14898	0	18390	1000	185585	0	0	11274	0	0	6000	81	23747	127483		NA	0	145145	143295	116	0	0	0	0	18390	
11275																																							88539	13972	63	23233	38617	0	16242	5750	58729	1293139	1032180	9702	1160285	0	17670	3939	77860	0	132854	0	1293139	0	0	45374	945	0	87519	56031	185718	846462			0	1002088	984418	-39	2661	0	0	40543	132854	
11640																																							17539	10289	0	0	110232	0	4835	90	16369	361788	305044	1523	326567	0	2556	0	20000	0	35221	650	361788	0	0	4193	0	0	31705	0	63118	241926		NA	0	204990	202434	-1327	0	0	0	0	35221	
11837																																							9384	1239	0	0	59903	0	663	2400	4042	106951	89520	222	96742	0	1138	0	7000	0	10209	314	106951	0	0	778	0	0	11686	0	6264	83256		NA	0	30458	29320	-2569	0	0	0	0	10209	
12030																																							36340	6841	0	3952	15716	0	3357	4363	14403	315120	269595	2609	272204	0	8995	0	0	0	42916	300	315120	0	0	42407	0	0	300	0	62629	206966		NA	0	236900	227905	-91	2243	0	0	0	42916	
12142																																							7001	9083	0	944	77635	0	5687	140	8599	213287	189148	2445	194843	0	1453	0	3000	0	18444	1250	213287	0	0	6375	0	0	13250	0	51593	137555			0	105651	104198	-2431	0	0	250	0	18444	
12179																																							3492	2218	0	123	1114	0	1301	0	3477	38705	29547	724	31678	0	307	0	1407	0	7027	0	38705	0	0	7020	0	0	0	0	3049	26498			0	27287	26980	7	0	0	0	0	7027	
12245																																							1812	1596	0	0	37009	0	1325	127	1560	125862	102840	458	112257	0	1464	0	7900	0	13605	1419	125862	0	0	8767	0	0	3581	0	16739	86101			0	83897	82433	-162	0	0	1059	0	13605	
12311	328510	618949	276464	3836667	6960461	0	630152	27663	2896711	59304805	671746	53383857	383366	645014	388920	3019635	464110	5537582	39999	59304805	195014	101618	50207	365935	0	5655725	326213		0	43098160	42453146	-208349	0	548605	5920948	315705	0	315705				3836667	6960461						48262438						3019635					195014	101618						6970625	41291813							0	0	0	548605		
12647																																							1421	21425	0	10358	0	0	3791	782	1053	98832	88853	183	89036	0	953	0	0	0	9796	125	98832	0	0	1842	0	0	7829	285	23309	65544		NA	0	60670	59717	0	0	0	0	0	9796	
12656																																							8	659	0	902	0	0	220	168	225	18382	16739	40	16779	0	257	0	0	0	1603	72	18382	0	0	1143	0	0	388	0	3700	13039		NA	0	12115	11858	0	4342	0	0	0	1603	
12937																																							29203	2068	0	0	3999	0	11246	0	1487	201397	166229	2933	170634	0	1946	0	1472	0	30763	750	201397	0	0	24763	0	0	5250	0	45773	120456			0	150340	148394	0	5000	0	0	0	30763	
12946																																							1878	9199	0	0	157021	33	12407	3734	19078	812406	708217	6690	723195	0	11778	9959	1413	0	89211	1	812406	0	0	74953	7229	0	17119	572	81014	627203			0	603074	591296	-2862	0	0	6875	0	89211	
12955																																							28540	1701	0	225	4	0	3038	573	895	131556	116288	284	118864	0	1192	0	2292	0	12691	1567	131555	0	0	2891	0	0	8233	2407	29364	86925		NA	0	95365	94173	0	0	0	0	0	12691	
13103																																							3538	14585	5513	0	278311	0	17349	1028	23759	1465902	1100921	20283	1247168	3823	11081	6199	125964	0	214911	500	1465902	0	0	161717	0	0	34019	637	55805	1045116			0	1125522	1114441	18675	542	0	0	0	218734	
13251																																							13108	2834	0	0	3195	0	76	460	949	41071	36804	157	36961	0	478	0	0	0	4109	25	41070	0	0	2329	0	0	1725	0	6275	30529			0	20834	20356	30	93	0	0	0	4109	
13457																																							2945	690	0	0	6389	0	8	0	1733	23993	17757	88	18115	0	180	0	0	0	5878	50	23993	0	0	5715	0	0	152	0	3464	14293		NA	0	12408	12228	-39	0	0	270	0	5878	
14052																																							9677	2461	0	0	8432	0	1505	478	2028	61478	53442	58	54500	0	577	0	1000	0	6978	1000	61478	0	0	4435	0	0	1500	0	11090	42352			0	37474	36897	43	0	0	0	0	6978	
14155																																							10	2567	0	0	5724	0	7483	592	4751	133338	109657	762	117862	0	1743	0	4150	0	15476	176	133338	0	0	15120	0	0	160	0	16161	93496		NA	0	113954	112211	20	0	0	3293	0	15476	
14650																																							5856	2064	0	3003	23	0	273	0	1752	29979	26606	332	26938	0	357	90	0	0	3041	200	29979	0	0	2540	0	0	300	0	9353	17253			0	15800	15443	1	1475	0	0	0	3041	
14753																																							3684	1373	0	13903	4592	0	149	0	597	45258	40803	380	41183	0	422	0	0	0	4075	300	45258	0	0	1413	0	977	1277	0	12279	28524			0	21305	20883	108	77	0	0	0	4075	
14865																																							16945	6396	0	4682	14632	0	6568	114	9737	298897	266214	2813	269027	0	3600	0	0	0	29870	730	298897	0	0	18421	0	0	10705	0	64168	202046			0	243423	239823	14	0	0	0	0	29870	
14977																																							9931	747	0	18	6187	0	1977	10	729	47890	38701	106	39834	0	325	0	1027	0	8056	0	47890	0	0	7945	0	0	0	0	6279	32423		NA	0	27338	27013	111	1278	0	0	0	8056	
16458																																							12746	2134	0	62537	58066	0	10600	0	2276	290962	255963	498	256461	0	2484	0	0	0	34501	941	290962	0	0	31082	0	0	2059	0	20562	235401			0	144834	142350	419	253	0	0	0	34501	
16551																																							8651	4200	1870	15821	30081	830	4458	1325	5791	242416	206626	247	218373	0	2274	593	11500	0	24043	175	242416	0	0	14033	0	0	9825	0	31283	175343		NA	0	171070	168796	10	0	0	0	0	24043	
16748																																							6657	4549	374	7736	5930	0	2734	30	2582	63859	56080	488	56568	0	512	0	0	0	7291	400	63859	0	0	4169	0	0	2600	0	16197	39884		NA	0	32914	32402	122	865	0	0	0	7291	
16944																																							1759	3224	0	0	19968	0	132	314	420	39295	35410	35	35445	0	202	0	0	0	3850	1000	39295	0	0	1307	0	0	1500	0	8511	26899			0	13680	13478	43	0	0	0	0	3850	
16953																																							6135	1263	0	4455	10263	0	76	0	337	36672	32154	43	32197	0	76	0	0	0	4475	100	36672	0	0	1962	0	0	3150	0	9269	22885		NA	0	14219	14143	-737	0	0	0	0	4475	
17110																																							16775	2978	0	100	26608	0	1545	0	3024	105293	82378	4003	86381	0	279	0	0	0	18911	300	105292	0	0	11625	0	0	6986	0	0	82378		NA	0	54542	54263	0	0	0	0	0	18911	
17147																																							51989	109434	14604	559378	533835	0	72778	22246	299933	5417382	4246623	40189	4683374	0	67870	180026	122245	0	734008	10871	5417382	0	0	161970	3289	125	569817	5331	945927	3300696		NA	0	3632409	3564539	-8775	0	0	125645	148672	734008	
17259																																							4318	1146	0	650	18737	0	2024	315	2686	66895	50577	1551	61512	0	256	0	3000	0	5383	769	66895	0	0	3613	0	0	769	0	5784	44793			0	37275	37019	232	0	0	6384	0	5383	
17464																																							48527	33300	2761	706	194481	614	32953	3144	103727	1404212	1167447	23185	1217632	0	20857	0	27000	0	186580	750	1404212	0	0	51490	0	0	134375	10359	180534	986913		NA	0	994475	973618	-35	22	0	0	0	186580	
17950																																							8095	5953	0	0	160453	0	5765	847	4554	346461	313757	1734	315491	0	3002	1695	0	0	30970	725	346461	0	0	17478	0	0	13050	902	47097	266660			0	161199	158197	-283	0	0	0	0	30970	
17978																																							3968	4970	0	165358	0	0	6655	3243	7258	333347	217494	513	229864	0	2385	0	11857	0	103483	0	333347	0	0	103483	0	0	0	0	2911	214583			0	144280	141895	0	0	0	0	0	103483	
18050																																							17229	13408	349	23965	144316	0	11511	111	8097	422923	376188	3848	380197	0	3673	0	161	0	42726	1214	422923	0	0	34361	0	0	7671	233	125838	250350			0	207377	203704	-520	0	0	0	0	42726	
18135																																							74	3994	0	34300	57564	0	14155	154	7105	239452	187826	537	221347	0	1156	0	18600	0	18105	456	239452	0	0	13799	0	0	6056	68	62459	125367		NA	0	105994	104838	-2206	17200	0	0	14384	18105	
18377																																							18131	83	0	0	10604	0	1112	0	477	51243	47034	235	47269	0	341	0	0	0	3974	0	51243	0	0	3828	0	0	0	0	0	47034			0	21177	20836	146	0	0	0	0	3974	
18827																																							37894	5221	471	0	64685	2055	3605	5920	9687	422362	376728	485	377213	0	4072	0	0	0	45149	528	422362	0	0	38739	0	0	7248	0	59020	317708			0	296896	292824	-1366	0	0	0	0	45149	
18836																																							3189	2067	0	0	18670	0	4227	3475	6435	146991	128491	1853	132319	0	2116	0	1950	0	14672	180	146991	0	0	12913	0	0	1676	0	23768	104723		NA	0	111039	108923	-97	5	0	25	0	14672	
18854																																							50146	6176	0	0	2588	0	4031	639	3889	352360	318943	2774	321717	0	3717	0	0	0	30643	40	352360	0	0	24518	0	0	6060	0	110695	208248			0	288608	284891	25	0	0	0	0	30643	
19356																																							28	2844	0	0	36341	0	709	0	1601	75683	65533	688	69120	0	874	0	1929	0	6563	2025	75683	0	0	3216	0	0	3200	0	12814	52719		NA	0	35034	34160	-1878	0	0	970	0	6563	
19730																																							174019	55046	4567	1763	139587	0	65733	12930	96484	2180649	1921299	11493	1932792	0	40895	0	0	0	247857	4083	2180649	0	0	44841	0	0	197804	5408	538397	1382902			0	1660890	1619995	1129	5117	0	0	0	247857	
19936																																							65116	2602	0	20869	7435	0	5378	249	5754	257246	231296	3697	234993	0	3117	0	0	0	22253	420	257246	0	0	9232	0	0	12405	0	47238	184058			0	152960	149843	196	0	0	0	0	22253	
19972																																							32695	1365	0	21715	0	0	368	209	3456	96808	80814	831	81645	0	400	0	0	0	15163	0	96808	0	0	15163	0	0	0	0	46	80768			0	37400	37000	0	0	0	0	0	15163	
20053																																							141	2453	21	0	12723	0	408	51	2954	73676	63991	410	64850	0	916	0	0	0	8826	150	73676	0	0	3167	0	0	6053	0	14321	49670			0	55841	54925	-544	0	0	449	0	8826	
20512																																							349	2204	0	2015	37549	0	754	219	5570	94194	79869	4678	84547	0	572	0	0	0	9647	410	94194	0	0	9366	0	0	775	0	17628	62241		NA	0	44624	44052	-904	1482	0	0	0	9647	
20633																																							324	5387	0	2476	75407	0	5865	14362	10812	303440	266522	2123	274645	0	3162	0	6000	0	28795	1106	303440	0	0	27532	0	0	1394	0	32541	233981			0	187609	184447	-1237	4360	0	0	0	28795	
20857																																							45487	6666	0	0	90764	0	1124	192	2413	209550	185600	100	192081	0	443	142	6381	0	17469	200	209550	0	0	3560	0	0	11300	0	46600	139000			0	63205	62762	2409	0	0	0	0	17469	
21256																																							4040	187	0	0	930	0	59	0	648	10354	9226	4	9230	0	147	0	0	0	1124	105	10354	0	0	511	0	0	495	0	2290	6936		NA	0	3995	3848	13	642	0	0	0	1124	
21359																																							945	1184	0	228	5534	0	67	35	583	24753	21827	36	22085	0	182	0	222	0	2668	550	24753	0	0	888	0	0	1150	0	3819	18008		NA	0	16359	16177	80	0	0	0	0	2668	
21630																																							173	1448	0	0	44221	0	3352	0	804	102091	88638	363	91544	0	581	0	2543	0	10547	281	102091	0	0	7079	0	0	1919	0	21010	67629		NA	0	46649	46068	1268	6025	0	0	0	10547	
21658																																							3505	3012	0	0	59743	0	1355	321	3327	155448	142180	1236	143416	0	1711	0	0	0	12032	100	155448	0	0	10805	0	0	4157	0	20000	122180			0	83949	82238	-3030	1947	0	0	0	12032	
22048																																							11172	3681	0	0	49378	0	3925	230	7134	191268	166943	1054	175062	0	2411	0	6663	0	16206	1000	191268	0	0	9485	0	0	6400	0	29685	137258			0	118159	115748	-679	0	0	0	402	16206	
22543																																							20245	964	0	0	18984	0	1814	157	795	96126	81484	165	81649	0	743	0	0	0	14477	602	96126	0	0	9854	0	0	4198	0	24751	56733			0	40587	39844	-177	13323	0	0	0	14477	
22552																																							635	3722	0	532	7659	0	3026	0	1547	89676	74233	381	81784	0	1025	0	0	0	7892	100	89676	0	0	2392	0	0	5500	0	15091	59142		NA	0	73580	72555	-100	0	0	7170	0	7892	
