"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
237954	11808	0	5451	23107	0	41635	0	0	2000	0	50439	0	9983	11668	7865	3292	3889	36184	40456	0	0	1801	0	0	7166	11623	2889	0	18789	6116	7020	525	0	13813	13661	2000	13136	0	true							
238139	42911	0	5498	40208	0	52834	0	0	0	0	84530	0	13608	16865	12775	10749	4764	47336	70922	0	0	907	0	0	6068	8093	4875	0	14161	5585	5473	776	0	6261	11834	0	11058	0	true							
238250	5299	0	1984	23113	0	32891	0	0	0	0	21143	0	3312	1532	5522	2530	938	30907	17831	0	0	133	0	0	1272	3308	1926	1046	4580	1207	1779	265	2512	2030	5763	0	1779	0	false							
238737	8774	0	0	81562	7208	96906	0	4250	16629	0	241469	0	0	0	21473	130169	5382	89698	237219	0	0	1657	6983	6754	16026	36114	12119	1513	52140	7592	18819	8791	1553	44299	36755	9026	26411	0	true							
239275	330900	0	47703	115658	0	129019	0	0	31487	0	1036401	0	20692	56296	194837	308766	75736	81316	1015709	0	0	35777	31487	31487	76131	115444	100598	55063	191575	6677	18836	14661	9325	152399	49499	0	25513	2635	true	8028	36478	193379	115387	171652	159248	
239556	48110	0	22695	84775	0	184521	0	0	4097	0	193061	0	9478	0	40726	39743	14130	160280	183568	1546	15	5156	4097	198	19774	26963	23660	11943	40267	3158	10828	7305	1576	41615	22867	0	13849	0	true							
239613	540442	0	26881	50074	0	94003	0	0	30491	0	908546	0	219693	228872	95939	174823	22040	67122	688853	0	0	3686	30491	30491	36093	75983	27947	10452	112076	12485	20053	9361	909	54534	42808	0	32538	5169	true	8794	2261	0	174335	47562	278479	
239659	154783	0	9486	25887	0	34460	0	0	1283	0	289008	0	15713	24350	18710	77850	7954	24904	273295	70	0	2836	1283	1283	7949	17190	9044	5274	24370	5606	7473	2569	1269	20746	16918	0	13079	0	true							
239752	13532	0	1771	14923	0	40900	0	0	0	0	47323	0	7226	6570	12281	12080	2904	39129	40097	0	0	0	0	0	2152	7125	7546	2082	9277	0	762	1794	251	6623	2807	0	762	0	true							
240954	22011	0	0	79466	0	91403	0	0	0	0	90439	0	0	0	15977	41771	4778	91403	90439	0	0	787	0	0	8554	12489	3052	1044	21043	918	250	350	0	9162	1518	0	1168	0	true							
241009	28248	0	2712	34262	0	42954	0	0	0	0	88904	0	23660	26372	5546	51666	4131	40242	65244	0	0	0	0	0	1807	4545	2026	0	6352	0	612	0	0	2832	612	0	612	0	false							
241157	63022	0	4817	17114	0	43665	0	0	20766	0	464326	0	49960	39692	61960	244484	28774	38832	413689	16	677	12069	20766	14257	32690	45121	42764	14644	76775	6690	10149	3497	1265	73259	21601	0	16839	0	true							
241559	7673	0	2542	26181	0	44205	0	0	15083	0	66255	0	4728	5124	16729	20042	6124	40381	61527	1282	0	2263	15083	12175	11853	12473	11329	1468	24326	287	603	528	0	20394	1418	0	890	0	false							
241607	482102	0	22	4113	0	4708	0	0	201037	0	841484	0	66213	6707	88028	214725	34730	4686	765631	0	9640	5912	201037	192466	49441	36413	38999	12345	83568	1990	2590	1098	1781	49170	7459	0	4276	9186	true	579	355	31673	134317	204923	271885	
242257	19983	0	29165	55841	0	114006	0	0	3412	0	120271	0	8478	31598	38293	38565	14519	84824	111793	17	0	5357	3412	3412	8379	22363	14672	11239	29657	0	3508	619	944	18360	5071	0	3508	0	true							
242444	230630	0	6194	171650	0	398105	0	0	0	0	870528	0	79303	70955	51463	553193	18132	391911	791225	0	0	3937	0	0	14904	34426	16498	6600	49330	773	4151	6058	3294	20965	14276	0	4924	0	true	66749	200199	239519	234463	217182	13447	
242949	14287	1	721	22200	0	42850	0	0	0	0	31014	0	1221	0	5468	7759	1756	42128	29793	0	0	863	0	0	1744	3121	2682	182	4865	588	0	651	0	2261	1239	0	588	0	true							
242958	16015	0	12212	12008	0	44849	0	0	0	0	33240	0	946	0	7243	0	3610	32637	32294	0	0	1411	0	0	2636	6141	4280	2663	8777	350	554	601	0	8477	1505	0	601	0	true							
242976	24715	0	0	18944	0	25706	0	0	0	0	116646	0	0	0	28430	41881	13985	25706	115608	0	1038	3159	0	0	5098	13517	18489	8683	18612	0	1102	2173	991	17356	4266	0	1102	259	false							
243375	8317	0	77	1140968	0	1152095	0	0	1130842	0	17661	0	262	0	1423	3054	1754	1152018	17399	0	0	1391	991114	991114	680	1558	1560	588	2238	300	329	1274	0	2964	1902	300	629	0	true							
243414	30333	0	8585	32997	0	75995	0	0	17524	0	103829	0	4482	12377	22505	41334	3610	67405	99347	5	0	630	17524	17524	12179	7474	9067	1795	12745	546	551	551	0	8010	1648	0	1097	6647	true							
243955	2988	0	765	8743	0	12414	0	0	1748	0	17651	0	335	250	3244	750	1605	11649	17316	0	0	265	743	0	1592	3576	4886	1867	5168	0	1993	0	0	8677	1993	1005	1993	0	false							
244037	14085	404	2491	51791	0	51791	0	0	0	0	62679	142	7321	6347	17582	20964	5405	48896	55216	0	0	958	0	0	6322	14230	4348	270	20457	511	1376	572	0	7588	2459	0	1887	0	true							
244149	13020	0	12990	55562	0	89628	0	0	3769	0	145875	0	9853	17004	23778	43759	7178	76638	127591	0	8431	2785	3769	3769	16342	41619	10421	570	57961	4512	14339	1294	0	45173	20145	0	18851	5013	true							
244158	23673	0	14840	62803	0	103017	0	0	6448	0	113172	0	4542	19382	25184	39287	6874	88177	108630	0	0	0	6448	1983	9013	22197	12344	3141	31210	266	3251	0	0	21512	3516	0	3517	0	true							
244251	350039	27	5962	54140	0	76888	0	0	0	0	450533	0	38524	37855	27681	47008	8915	70899	412009	0	0	3441	0	0	8481	16476	13542	6928	24957	1444	2967	2612	1036	17746	8059	0	4411	0	true							
245016	3034	0	0	193792	35716	193877	0	0	7589	0	840601	0	0	0	115049	189805	27437	158161	840601	0	0	16630	0	0	61467	248857	88316	17910	289048	42739	139829	42304	6340	301501	231212	2783	182568	0	false							
245276	1210404	216	147223	972580	0	2042152	0	0	517187	0	2765213	0	5892	153115	844233	47709	231360	1891671	2673024	3042	86297	36160	517187	286196	254928	378181	463149	51275	633109	61455	130104	144537	23473	303300	359568	0	191559	0	true	129713	851564	825	46884	675470	534934	
245351	13347	0	25674	45405	0	100628	0	0	49570	0	148891	0	15219	35257	19289	39919	7634	74954	133672	0	0	3123	20541	19299	9713	33392	8971	1055	43105	8894	11373	19857	2370	33842	42494	9340	20267	0	true							
245557	171526	0	36417	85841	0	152444	0	0	0	0	335811	0	4195	0	67377	17576	36044	116027	330890	0	726	15087	0	0	14131	36121	36090	29917	50252	3976	13807	8741	3926	48882	30450	0	17783	0	false							
246022	231662	0	565	28487	0	51472	0	0	0	0	352363	0	34674	33347	11191	78781	3883	50632	317689	275	0	2024	0	0	9768	12959	1274	1045	22727	3597	8278	5000	0	13855	16875	0	11343	0	true							
246134	33779	0	16851	36304	0	67231	0	0	0	0	273346	0	42570	47	59548	119288	21111	50380	230526	0	250	7656	0	0	15123	37057	25724	24809	52168	1143	2153	4730	9540	43165	17566	0	3296	0	true							
246237	5800	0	4161	3834	0	11287	0	0	0	0	15261	0	4424	3680	3621	566	794	7126	10837	0	0	177	0	0	1125	3574	760	0	4588	3436	0	0	0	1838	3436	0	3436	0	true							
246451	10049	0	2721	12688	0	23323	0	0	0	0	34329	0	1255	3012	7167	10864	2748	20602	33074	0	0	791	0	0	4755	5164	2864	0	9908	334	0	300	0	5615	634	0	334	0	true							
246657	256539	0	1710	68384	0	73780	0	0	0	0	418390	0	51880	53590	29476	110998	13184	72070	366510	0	0	3109	0	0	7681	22329	12364	1356	30010	653	5582	888	0	14254	7123	0	6234	0	true							
246947	15339	0	3834	10481	0	28318	0	0	0	0	39462	0	10734	12068	8139	11340	1817	24484	28728	0	0	944	0	0	3551	4446	4046	0	7997	417	0	323	0	3904	740	0	417	0	true							
246956	43821	0	1620	65823	0	108357	0	0	14037	0	160997	0	10996	4965	35225	16909	6986	106735	149767	2	234	316	14037	13666	27065	40682	6424	6999	67280	7665	7846	1586	2000	45945	19097	0	15511	0	false							
247140	23625	0	505	59686	0	90136	0	0	12692	0	163226	0	873	0	35951	80305	11547	89631	140717	0	21636	4147	12692	12692	17615	21901	13180	2717	23616	802	978	1008	1095	19462	3883	0	1780	0	true							
247355	107389	0	0	55857	0	111031	0	0	0	0	684104	0	93656	86409	39143	489370	10718	111031	590448	0	0	2717	0	0	18719	36092	17708	1973	54448	3246	6694	2913	0	35349	12853	0	9940	0	true							
247476	1862	0	0	1752	0	10431	0	0	403	0	29928	0	333	0	5364	18980	1648	10431	29595	0	0	1191	403	0	1576	4230	1109	1082	5806	532	558	0	0	2633	1090	0	1090	0	true							
247551	25414	0	5924	41688	0	56314	0	0	7137	0	76643	0	9292	8381	13018	18741	2277	50139	64108	251	3243	370	7137	5102	7880	8937	9511	93	14540	1188	988	3891	0	13403	6067	0	2175	991	true							
247908	783710	0	32860	79458	0	115981	0	0	5404	0	873501	0	24995	56299	41791	17332	32495	83121	848275	0	231	6046	5404	5404	11577	22968	19170	7538	34545	616	5633	3269	1688	19462	11206	0	6249	0	true	32579	8628	11396	5936	633550	91621	
248240	424777	0	19801	98403	0	157411	0	0	105827	0	668266	0	13032	24783	52379	148400	6914	136541	655212	1069	22	1797	105827	105827	14305	34267	19163	12937	48572	5313	4280	2028	2797	28292	14418	0	9593	0	true							
248352	6692	0	4010	13179	0	34027	0	0	7551	0	53288	0	7131	7532	19992	9190	2748	30017	42227	0	3930	576	7551	4495	5734	16134	6686	5646	21868	761	773	1672	0	14208	3206	0	1534	0	true							
248455	79320	0	22835	91663	0	195827	0	0	0	0	177424	0	22401	37348	21209	57395	5084	172992	155023	0	0	1138	0	0	7777	14157	8357	1860	21260	1016	6589	953	0	10942	8558	0	7605	0	true							
248633	9313	0	4102	24996	0	60399	0	0	5875	0	156598	0	31142	30952	33177	47396	23739	56297	125456	0	0	12869	0	0	9132	15461	20355	25340	24593	6565	8317	4232	10487	37111	29601	0	14881	0	false							
248745	23959	0	1069	41768	0	48467	0	0	8019	0	124478	0	1286	146	31850	52843	10252	47398	122943	0	249	1608	8019	3595	7530	16731	15475	7027	24261	278	635	0	0	14913	913	0	913	249	true							
249416	22937	0	7034	22968	0	33215	0	0	0	0	87943	0	1745	6997	37552	7974	14001	26181	86198	0	0	5321	0	0	9669	15834	16601	14106	25503	255	0	254	313	18658	822	0	255	0	true							
249564	30209	0	11	46868	0	80573	0	0	600	0	109542	0	10500	10000	4216	37163	2917	80562	99042	0	0	2253	600	600	8043	9749	0	0	17792	14721	9657	0	0	13576	24378	0	24378	0	true							
249612	3990807	0	16	307184	0	366559	0	0	98742	0	11232271	0	0	0	1653009	3510875	494078	366454	11230284	89	1987	108547	98742	92053	530967	1174215	993424	174960	1705182	146226	464535	224340	21921	1220557	857023	0	610761	0	true	307184	59270	3349277	120777	3990807	0	
249658	5935	0	4250	18442	0	25705	0	0	0	0	35389	0	3180	4738	2037	23428	963	21455	32209	0	0	0	0	0	467	1268	1934	674	1734	0	270	1413	0	2306	1683	0	270	0	true							
249957	4880	0	3140	6633	0	13429	0	0	0	0	20276	0	197	2382	5785	4420	1499	10289	20079	0	0	240	0	0	1669	2907	2804	604	4576	0	1942	306	744	2199	2992	0	1942	0	true							
250047	31319	1	1557	22901	0	45816	0	0	0	0	99126	1	1263	585	32864	6461	5408	44258	97862	0	0	2099	0	0	8558	22012	22916	1527	29477	1247	1653	2610	823	22149	6333	0	2521	0	true							
250430	13713	0	11650	19571	0	36343	0	0	0	0	46383	0	189	9209	17270	24	5266	24693	46194	0	0	1727	0	0	9862	10480	4889	5316	20342	1799	0	0	300	13277	2099	0	1799	0	true							
250476	45108	0	0	17596	0	21297	0	0	0	0	98486	0	23209	22209	6770	37380	2451	21297	73439	0	1838	948	0	0	2184	6335	3061	729	8519	3689	0	0	0	5539	3689	0	3689	0	true							
250850	5829	0	0	17531	0	38628	0	0	2250	0	54719	0	11971	11471	9851	5782	1440	38628	42748	0	0	112	2250	250	7731	9329	3682	2025	17060	8996	4921	3053	3371	12916	20341	0	13917	0	false							
251352	38485	0	29461	109072	0	171700	0	0	21775	0	273684	0	45916	70507	56543	63108	8612	141931	185636	308	42132	1204	21775	17775	24441	46505	33128	2857	70946	23108	18744	11248	12060	50388	65160	0	41852	20357	false							
251558	50994	0	4797	75007	0	100242	0	0	48227	0	164218	0	12621	0	24223	49640	12466	95445	150834	0	763	3917	48227	48227	41360	6199	6357	4899	36098	4769	0	0	0	34592	4769	0	1290	0	false							
251745	30506	0	30493	134898	0	206707	0	0	0	0	157040	0	14353	35860	47339	25169	18346	176197	142687	17	0	6279	0	0	31246	50764	7471	55	81994	2866	8045	918	0	42197	11829	0	10911	0	false							
251857	8918	0	1260	20940	0	26249	0	0	1000	0	36675	0	2322	3553	11743	10793	1756	24989	34353	0	0	0	0	0	2632	6429	5081	557	9061	1000	1265	0	0	2956	2265	0	2265	0	false							
251978	20163	0	1116	0	0	43019	0	0	12060	0	144514	0	11879	11428	26611	14417	11757	41903	132351	0	284	7484	1903	362	15659	27635	32019	2542	43294	5127	16360	10187	404	51245	32078	6465	21487	11280	true							
252041	40395	0	24979	85426	0	147818	0	0	33732	0	179122	0	25274	38551	32096	61321	3754	122631	153138	208	710	1494	33732	31205	9427	20238	13426	7449	29665	7270	15011	3067	1518	18444	26866	0	22281	0	true							
252256	2046	0	368	5799	0	5799	0	0	0	0	20608	0	713	0	1732	15579	297	5224	19895	207	0	0	0	0	501	1261	820	401	1762	0	0	0	0	1251	0	0	0	0	false							
252452	11886	4	7024	26947	0	44448	0	0	0	0	58164	0	3074	7017	15800	25093	5940	37420	55090	0	0	937	0	0	7801	7809	5142	0	15448	433	0	0	0	4952	433	0	433	0	true							
252658	5795	0	1992	37185	0	48428	0	0	10278	0	77966	0	1135	1531	12863	10803	4864	46360	75489	76	1342	2895	10278	8786	7354	22402	9568	85	29486	11140	9608	1212	0	26546	21959	0	19702	844	false							
253356	75910	0	24966	353963	0	463157	0	0	0	0	427241	0	34315	54721	43849	114639	9344	438168	392926	23	0	4204	0	0	14570	66638	36547	3548	81208	18073	56589	38468	2258	77454	115389	0	74662	0	true	352175	85993	44381	60634	52197	23713	
253468	184962	0	4394	74821	0	90674	0	0	67267	0	1441389	0	334509	328657	17674	1062744	10243	86280	1106592	0	288	4032	67267	66296	9201	31826	6896	2633	41026	19706	114925	5151	3345	32883	143126	0	134631	0	true	3012	3875	167974	688414	0	184962	
253646	20789	0	3983	37490	0	57316	0	0	0	0	118951	0	25503	29486	9981	74074	3017	53333	93448	0	0	0	0	0	3412	6126	2416	880	9538	9713	1252	289	0	2853	11254	0	10965	0	true							
253730	10820	0	9922	19207	0	32960	0	0	0	0	52731	0	369	10291	17351	1130	3098	23038	52362	0	0	833	0	0	11274	15518	5814	66	25674	2831	4103	1176	0	15321	8110	0	6934	0	true							
253776	2778	0	0	1066	0	1375	0	0	0	0	10252	0	617	0	3754	1197	1588	1375	9635	0	0	523	0	0	670	2711	2308	329	3381	0	258	0	0	2265	258	0	258	0	false							
254317	199640	0	3085	17976	0	35979	0	0	0	0	787088	0	56527	55859	220914	219386	90780	32894	730561	0	0	25127	0	0	39191	86399	89474	106756	125590	7069	15838	8905	14429	100906	46241	0	22907	0	true	0	13000	189016	21666	130790	47315	
254504	97819	0	5435	41073	0	93941	0	0	0	0	113456	0	22367	20438	9642	2157	8037	87917	90979	589	110	0	0	0	2716	7145	2591	368	9861	0	253	407	0	3178	660	0	253	0	false							
254849	12908	0	130985	113306	0	184264	0	0	39384	0	49647	0	9028	0	3427	3754	640	53279	29181	0	11438	0	39384	39384	5717	23067	945	233	28784	600	2140	0	282	26535	3023	0	2740	9601	false							
255350	13676	0	9956	21407	0	43311	0	0	944	0	65472	0	7821	0	17632	20467	6599	32023	57651	1332	0	2314	944	638	5679	10916	10250	457	16517	1465	1815	749	0	9670	4029	0	3280	995	false							
255547	12394	2	1744	7738	0	22844	0	0	0	0	43526	0	1362	2525	15246	7435	2330	21098	42164	0	0	0	0	0	3392	7112	7831	5363	10504	0	0	0	0	8452	0	0	0	4460	true							
255556	0	0	4782	69348	0	125404	0	0	0	0	40279	0	3467	6358	9698	6002	5512	120622	36812	0	0	3019	0	0	4880	9613	5788	2104	14444	3989	3917	1617	2368	12688	11891	0	7906	0	true							
255574	138015	0	376	171503	0	171503	0	0	6000	0	401999	37	2636	2892	140606	69701	79187	171124	398706	3	620	21036	6000	0	32455	53638	57257	41557	84990	1529	2278	2144	3425	44301	9376	0	3535	0	false							
255659	503401	0	50237	283639	0	483465	0	0	0	0	2682667	0	275862	286176	174677	1757245	63063	433225	2405928	3	877	21201	0	0	74422	171009	57895	17534	245431	19914	50593	26789	3865	146183	101161	0	70507	0	true	42518	134256	251800	190089	395499	92417	
255873	17445	0	0	8101	0	37149	0	0	11051	0	82781	0	0	0	13712	30348	825	37149	82781	0	0	0	6900	1236	5295	8437	11249	2975	13732	1172	3071	2275	514	14244	7032	4142	4243	0	false							
256049	1736	0	861	3374	0	3374	0	0	0	0	3642	0	155	47	1347	559	0	2513	3487	0	0	0	0	0	269	430	325	323	699	0	0	0	0	0	0	0	0	0	false							
256058	39593	0	6614	62024	0	106089	0	0	29458	0	244822	0	16523	20727	45625	17964	15881	99419	228299	56	0	6296	14943	8956	16440	54597	53287	14526	71037	7541	27866	10377	2631	93225	48415	12281	35407	32270	true							
256076	22136	0	683	11459	0	30614	0	0	0	0	59199	0	6324	2699	12865	3424	3503	29931	52875	0	0	767	0	0	5996	12439	6699	0	18435	543	2498	5463	0	12269	8504	0	3041	0	false							
256179	14758	0	9229	21812	0	39533	0	0	0	0	34245	0	888	0	7520	8770	1990	30304	33357	0	0	107	0	0	2987	4912	1061	280	7693	1478	0	0	0	1719	1478	0	1478	0	true							
256553	810496	0	140233	281403	0	307473	0	0	100931	0	1770883	0	114412	138235	312165	401166	57243	167046	1656471	194	0	15742	100931	92681	80302	105724	168862	115342	180321	11262	22635	24148	30946	158066	88990	0	33896	0	true	62542	17259	401166	0	810496	0	
257233	49968	0	75372	184631	0	184631	0	0	0	0	280179	0	75428	0	64852	56785	27749	107297	183934	1962	20817	11029	0	0	22631	43564	34808	20037	65067	5318	24581	13691	8796	56188	52386	0	29868	20567	false							
257345	28278	0	15871	41777	0	62181	0	0	250	0	119497	0	9649	14594	34485	38751	14190	46310	109398	0	450	5093	250	100	6766	16838	17570	8195	23604	501	1311	1024	263	14885	3099	0	1812	0	true							
257466	8883	0	537	49591	0	62652	0	0	0	0	43182	0	0	256	8120	11196	2581	62115	43182	0	0	707	0	0	4788	9481	1555	0	14268	1716	2456	3107	0	7704	7279	0	4172	0	true							
257578	4857	0	7347	191215	0	191215	0	0	0	0	102477	0	0	0	49040	0	13254	183868	102477	0	0	3529	0	0	10504	48668	11723	15274	59161	1820	7421	941	1269	37129	11451	0	9241	0	false							
257653	10259	0	5008	12896	0	23211	0	0	0	0	24237	0	680	4429	6309	3533	1691	18203	23557	0	0	255	0	0	3264	5386	1620	175	8650	0	0	0	0	4136	0	0	0	0	true							
257756	20833	0	1925	37022	0	76795	0	0	1242	0	63054	0	5052	4940	7926	10532	1951	74870	58002	0	0	678	1242	498	4722	8749	2733	506	12755	1714	9884	3019	364	8783	14981	0	11598	249	true							
258146	5093	0	801	8344	0	11403	0	0	0	0	19629	0	2277	898	7765	2765	1107	10602	17352	0	0	0	0	0	1649	4389	4626	319	6038	0	787	0	0	3218	787	0	787	449	false							
258306	95501	11	1657	64922	0	114059	0	0	3021	0	236095	0	3197	3841	39082	85314	11033	112341	232883	50	15	1545	3021	3021	13185	24646	13567	2853	37831	519	259	251	0	15169	1029	0	778	0	true							
258379	14671	0	2327	5599	0	25015	0	0	0	0	63158	0	289	2364	24423	3400	9830	22688	62869	0	0	2132	0	0	4172	6237	19580	11745	10409	0	829	1940	584	17311	3353	0	829	0	true							
258445	213036	0	2249	25417	0	39697	0	0	33715	0	504708	0	1428	839	125247	120808	26885	37448	501059	0	2221	7352	33715	0	20020	38433	68461	35193	58452	2386	2147	2632	1593	36860	8758	0	4533	2221	true							
258539	24994	0	552	13936	0	20618	0	0	0	0	52953	0	1155	996	13452	5946	11157	20066	51798	0	0	2251	0	0	3617	8446	4203	4306	11745	259	577	0	604	7119	1440	0	836	0	true							
258771	1526017	0	0	142997	0	229921	0	0	345400	0	4550379	0	178380	178380	644152	1833805	113595	229921	4314497	0	57502	41810	343134	342739	311993	515810	244484	29427	827569	15391	46759	25141	1553	457562	88843	2266	62150	57502	true	41240	43617	1098374	499548	276912	1249105	
258874	16083	0	19	3042	0	14298	0	0	0	0	48223	0	474	0	17070	9215	3775	14279	47749	0	0	1476	0	0	3443	7369	8095	3386	10812	0	301	0	330	5222	631	0	301	0	true							
259059	18239	0	4883	20074	0	40822	0	0	0	0	50683	0	5973	9275	13877	11967	3642	35879	44710	60	0	353	0	0	903	5772	9026	3019	6096	0	728	1029	0	4843	1757	0	728	0	true							
259330	52946	0	10673	19137	0	53668	0	0	10216	0	463769	0	69478	60924	106647	227293	29454	42832	385358	163	8933	11783	10216	9920	30262	78246	35189	20655	108481	7330	5579	3854	2414	57705	19178	0	12909	0	true							
259442	23152	17	27150	47839	0	102662	0	0	32013	0	196366	0	25889	4872	51997	50463	15928	75495	161575	0	8902	5686	20400	13349	18667	27015	42893	11728	45676	1171	12839	7417	1021	48306	22448	6624	14010	8086	true							
259956	15491	0	17710	6956	0	65532	0	0	0	0	39910	0	5390	0	12329	1821	3251	41147	34520	6675	0	1070	0	0	3019	8376	8896	135	11395	0	1643	529	0	8097	2172	0	1643	0	false							
260055	121311	87	28399	275605	0	364897	0	0	88925	0	2719043	0	206172	194264	66938	2432014	21093	328953	2512314	7458	557	5282	88924	87088	24894	56760	30101	11674	81653	2401	14930	12421	12538	56491	42289	0	17330	0	true	55460	103926	1002765	1281049	113351	6993	
260831	5707	0	1350	26310	0	27048	0	0	0	0	33061	0	716	672	8280	1981	359	25698	31846	0	499	0	0	0	4862	15996	1206	0	20858	360	1946	1003	0	13784	3309	0	2306	240	true							
260868	10765	42	824	178475	0	282579	0	0	0	0	554538	0	41871	0	94048	135622	31455	281713	494045	0	18622	16839	0	0	66420	162553	94069	13292	228973	5570	41858	18607	5781	242286	71816	0	47428	11038	true							
261146	12628	840	9353	38050	0	65839	0	0	15014	0	132042	0	8254	12285	27090	25736	7806	55643	100468	3	23320	2445	9857	5854	8684	45944	25214	2541	18103	257	2854	7624	560	55293	11295	0	3111	23763	true							
261360	45605	0	21362	82667	0	120031	0	0	5680	0	347576	0	17744	36058	49177	188373	10082	98669	329832	0	0	2828	0	0	14928	55529	19808	3083	70457	1461	8056	5404	5330	44170	20251	650	9517	0	false							
261940	194553	2	4476	15160	0	31219	0	0	7246	0	493528	0	52397	36332	95281	94774	28947	26741	441131	0	0	8163	7246	6100	19088	78271	75416	3655	97348	4483	12657	10131	500	81149	27771	0	17140	0	true							
262059	17917	16	14772	51866	0	106009	0	0	33791	0	164884	0	25904	16312	19524	63020	9448	91221	138344	0	636	3555	33791	30672	27939	29217	7982	3933	56728	6615	5753	763	1745	49547	14876	0	12368	0	true							
262237	10812	0	3601	33013	0	53098	0	0	0	0	98358	0	11136	14455	14784	48382	6183	49497	87222	0	0	2802	0	0	4420	12972	8972	4414	17392	1005	2501	3473	1408	15993	8387	0	3506	0	true							
262358	16739	0	5262	68482	0	87024	0	0	0	0	155442	0	44536	49729	20185	43895	5093	81392	110904	370	2	915	0	0	5631	21902	21440	9085	27533	8886	25411	1451	1001	37874	36749	0	34297	19650	true							
262741	23373	0	13944	34230	0	72640	0	0	5014	0	77364	202	1826	11066	30195	0	9607	58696	68285	0	7051	3089	5014	5014	18491	30039	2876	858	46209	1727	0	0	0	22069	1727	0	851	7051	true							
262844	139481	0	21762	107472	0	194526	0	0	931	0	449955	0	28378	34660	82927	118107	36902	172764	421577	0	0	0	931	931	30119	79711	15053	10487	59212	10118	39561	5955	1363	52443	56997	0	28377	0	true							
262956	25593	0	14363	27533	0	52290	0	0	1503	0	61840	0	1101	0	17709	0	6871	37927	60739	0	0	3297	1503	1503	3593	7385	9967	7282	10978	500	2115	2817	2588	10518	8020	0	2615	0	true							
263243	87563	0	4192	76344	0	103318	0	0	22570	0	242146	0	3143	4034	74978	23132	16910	99126	237260	0	1743	4459	22570	6102	13597	33953	44073	23806	47348	1527	5490	5140	3865	40451	16022	0	7017	1743	true							
263551	2613	0	0	6111	0	12288	0	0	0	0	18488	0	2	0	3104	7407	659	12286	18486	2	0	0	0	0	839	2821	427	151	3659	0	4231	0	0	1133	4231	0	4231	0	true							
263627	27875	0	25479	36831	0	88521	0	0	0	0	53840	0	4369	19455	13815	2061	4844	63042	49471	0	0	1485	0	0	2927	7977	3512	3017	10904	3420	3050	0	0	3619	6470	0	6470	0	false							
264455	261402	2	11792	32671	0	52094	0	0	0	0	363432	0	67446	75305	30782	23812	10568	40300	295986	0	0	4187	0	0	11716	26649	11383	2220	38346	8730	3709	3841	9970	21186	26250	0	12439	0	true							
264772	172986	0	18119	593576	0	593576	0	0	294228	0	360790	0	62423	0	5804	125129	0	575442	276517	15	21850	0	277493	276457	8340	18393	19021	624	26732	5606	9757	619	315	40574	16297	16735	15363	22475	false							
265340	26534	0	29245	35644	0	54445	0	0	0	0	148272	0	7362	30132	31840	47359	17748	25200	140910	0	0	7635	0	0	6023	19670	17045	15644	25693	2000	4548	6759	2690	26542	15997	0	6548	0	true							
265407	182421	5	392	177175	0	235296	0	0	146899	0	1018581	0	31948	26743	105258	669010	52705	234899	986633	0	0	14600	146899	146899	28107	63779	35771	16906	91886	8885	10925	1391	1386	39306	22587	0	19810	0	true	20493	31882	422529	223429	165146	17274	
265452	9646	0	17334	34671	0	34671	0	0	0	0	27529	0	1099	14934	8825	0	1561	17337	26430	0	0	270	0	0	2252	4669	4315	5490	6921	301	0	857	0	7900	1158	0	301	0	false							
265676	10446	0	1222	27577	0	32066	0	0	0	0	51243	0	4177	3838	16972	9163	3659	30844	46757	0	309	692	0	0	9035	17462	1201	564	26497	2817	555	0	0	11290	3372	0	3372	0	true							
266066	11895	0	8826	48082	0	67131	0	0	7158	0	108893	0	30356	24334	12147	23541	3473	58305	77803	0	734	268	7158	5369	12521	27474	8814	0	39995	4291	15596	4503	258	36662	24648	0	19887	10709	true							
266244	27703	23	4384	30976	0	41293	0	0	0	0	88267	0	3888	4421	34098	8602	5489	36886	84134	0	245	2138	0	0	3545	8879	19557	16326	12424	264	407	1903	1080	14210	3654	0	671	0	true							
266253	9620	0	8069	19008	0	41830	0	0	9362	0	55851	0	2120	10189	5095	1805	606	33761	25395	0	28336	266	9362	3363	7524	13005	12121	7952	20529	1141	2072	0	611	35507	3824	0	3213	22816	false							
266271	10474809	72	18719	464468	0	1185463	0	0	1127798	0	17292574	0	72716	980	2538797	1837490	737861	1166672	17219858	0	0	155446	1104224	958716	582155	2208066	1440018	28912	2790221	61870	397136	260038	2080	1720354	721124	23574	459006	0	true	184677	720787	1238384	599106	9106641	1367974	
266655	12802	0	918	8484	0	18882	0	0	2976	0	38939	0	4107	3510	14881	2762	3680	17964	34832	0	0	879	2976	0	6521	6046	4072	3967	12567	1763	521	485	0	5725	2769	0	2284	1495	true							
