"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWP793	RCOWP870	
571135																																																																																																		98354	11596									
571265																																																																																																		270668	13667									
571443																																																																																																		69738	3668									
571920																																																																																																		143716	9348									
571957																																																																																																		34450	3468									
572347																																																																																																		53675	612									
572374																																																																																																		3928930	313039									
572459																																																																																																		298338	12440									
572655																																																																																																		222069	11744									
573036																																																																																																		268535	-2603									
573335																																																																																																		282159	21719									
573559																																																																																																		47544	-527									
574051																																																																																																		180795	-877									
574079																																																																																																		247615	21114									
574556																																																																																																		37628	2750									
574949																																																																																																		217362	22589									
574976																																																																																																		1308263	132093									
575133																																																																																																		69006	1612									
575254																																																																																																		2268313	67305									
575348																																																																																																		101856	10073									
575375																																																																																																		61207	11260									
575647																																																																																																		36714	3008									
575656																																																																																																		136316	15003									
575759																																																																																																		316767	30068									
575834																																																																																																		319608	28085									
575955																																																																																																		111854	7578									
576354																																																																																																		85023	4769									
576541																																																																																																		298141	22969									
576578																																																																																																		93289	10765									
576608																																																																																																		761029	57962									
576644																																																																																																		150906	2084									
576653																																																																																																		136625	11489									
576952																																																																																																		270449	11766									
577128																																																																																																		2273200	49361									
577137																																												356759	6591																																																															
577230																																																																																																		70358	-1776									
577472																																																																																																		254908	21741									
578116																																																																																																		318693	32407									
578237																																																																																																		58390	1577									
578255																																																																																																		1169268	76857									
578554																																																																																																		108139	8496									
578741																																																																																																		173663	18792									
578862																																																																																																		75999	2561									
579140																																																																																																		191202	10329									
579319																																																																																																		53953	3753									
579364																																																																																																		395815	17399									
579636																																																																																																		84036	4970									
580155																																																																																																		307133	14803									
580548																																																																																																		260957	21700									
580847																																																																																																		111306	5995									
580874																																																																																																		177184	13235									
581237																																																																																																		61606	10055									
581358																																																																																																		144869	14434									
581376																																																																																																		731647	82647									
582177																																																																																																		168937	11670									
582654																																																																																																		53935	5584									
582766																																																																																																		41094	3030									
582878																																																																																																		42158	4486									
582953																																																																																																		197808	7323									
582971																																																																																																		536375	59288									
583071																																																																																																		119286	18541									
583138																																																																																																		206255	12059									
583268																																																																																																		228859	21205									
583352																																																																																																		433344	37849									
583745																																																																																																		17674	1660									
583754																																																																																																		28440	2833									
583905																																																																																																		777360	100026									
584377																																																																																																		956091	69019									
584724																																																																																																		393119	28590									
584920																																																																																																		1662324	150621									
585235																																																																																																		134724	7253									
585749																																																																																																		551010	35234									
586027																																																																																																		166340	56858									
586072																																																																																																		565636	70291									
586241																																																																																																		38510	1654									
586335																																																																																																		98689	7558									
586960																																																																																																		108588	4988									
587677																																																																																																		369796	69928									
587752																																																																																																		47389	1199									
587800																																																																																																		3625142	571187									
588058																																																																																																		233336	15301									
588245																																																																																																		114872	10679									
588348																																																																																																		163692	12891									
588441																																																																																																		285896	11616									
588478																																																																																																		293122	7058									
589158																																																																																																		99957	6389									
589439																																																																																																		42254	4963									
589523																																																																																																		516878	27363									
589943																																																																																																		746743	31966									
590145																																																																																																		55701	9181									
590220																																																																																																		512747	34449									
590248																																																																																																		496832	31924									
590640																																																																																																		239467	22909									
590949																																																																																																		213451	15440									
590976																																																																																																		365136	56696									
591209																																																																																																		234222	31197									
591320																																																																																																		511989	1451									
591357																																																																																																		70649	6840									
591366																																																																																																		350171	22583									
591740																																																																																																		27391	1576									
591825																																																																																																		2002722	-311373									
591937																																																																																																		487150	-43101									
592439																																																																																																		215636	-25805									
592448																																																																																																		364703	12770									
592550																																																																																																		142649	8567									
592644																																																																																																		442438	26942									
592859																																																																																																		16701	997									
593007																																																																																																		2693229	243568									
593052																																																																																																		537217	47038									
593249																																																																																																		362770	12558									
593333																																																																																																		83183	4738									
593351																																																																																																		5819	191									
593771																																																																																																		9564	-1883									
593940																																																																																																		80280	9626									
593977																																																																																																		34971	5285									
594433																																																																																																		1470675	75344									
594451																																																																																																		20389	1680									
594853																																																																																																		769546	55549									
594938																																																																																																		278564	21830									
594947																																																																																																		1106324	99435									
595270																																																																																																		10331319	1132409									
595337																																																																																																		129000	16217									
595430																																																																																																		841986	21682									
595869																																												11180587	537864																																																															
595944																																																																																																		55648	4189									
595953																																																																																																		21202	752									
596062																																																																																																		445054	33782									
596156																																																																																																		313651	12321									
596277																																																																																																		23982	2346									
596455																																																																																																		140460	3251									
596642																																																																																																		65404	2099									
596848																																																																																																		956568	69016									
596978																																																																																																		154129	15780									
597041																																																																																																		98346	-13									
597313																																																																																																		298208	16799									
597452																																																																																																		116685	5141									
597546																																																																																																		261264	19623									
597658																																																																																																		117023	5977									
598002																																																																																																		339821	17107									
598048																																																																																																		317073	28184									
598132																																																																																																		40983	1935									
598534																																																																																																		2790810	152963									
598543																																																																																																		90749	2535									
598646																																																																																																		85671	9257									
598954																																																																																																		471317	48393									
599643																																																																																																		77637	3926									
599764																																																																																																		2401817	152440									
600129																																																																																																		335076	26009									
600419																																																																																																		651574	55508									
600576																																																																																																		136789	9681									
601032																																																																																																		25972	2610									
601041																																																																																																		69304	8303									
601050																																																																																																		22364439	911098									
601153																																																																																																		93951	4725									
601416																																																																																																		2973435	131405									
601443																																																																																																		264849	22498									
601658																																																																																																		191677	2167									
601733																																																																																																		155978	20400									
602048																																																																																																		361691	8013									
602150																																																																																																		167903	12382									
602356																																																																																																		298655	5842									
602543																																																																																																		173247	13551									
602842																																																																																																		16056	105									
602972																																																																																																		464962	30608									
603232																																																																																																		85719	11630									
603540																																																																																																		68245	6627									
603559																																																																																																		34209	2399									
603755																																																																																																		45084	2287									
604024																																																																																																		394629	23636									
604033																																																																																																		21688	1939									
604547																																																																																																		120106	13787									
604640																																																																																																		42594	-147									
605571																																																																																																		142940	25581									
605610																																																																																																		193317	17520									
605656																																																																																																		230917	11750									
605973																																																																																																		147687	10702									
606046																																																																																																		12947233	914692									
606176																																																																																																		657313	67072									
606653																																																																																																		533178	31450									
607146																																																																																																		204215	18658									
607333																																																																																																		212039	14252									
608358																																																																																																		62344	3441									
608451																																																																																																		54596	4300									
608844																																																																																																		192062	-322									
609010																																																																																																		223206	21767									
609467																																																																																																		109326	-10315									
609476																																																																																																		549151	76937									
609609																																																																																																		297126	6899									
609645																																																																																																		23093	1010									
609832																																																																																																		195417	11536									
610128																																																																																																		539916	84521									
610164																																																																																																		451616	11960									
610539																																																																																																		40049	865									
610557																																																																																																		111817	4907									
610913																																																																																																		211162	17123									
611031																																																																																																		134185	-302									
611246																																																																																																		48834	2927									
611451																																																																																																		400859	5747									
612159																																																																																																		68012	5037									
612551																																																																																																		141279	8026									
612878																																																																																																		83981	13547									
613008																																																																																																		6309866	232043									
613156																																																																																																		285232	14676									
613307																																												33941885	-451151																																																															
613334																																																																																																		49243	2383									
613343																																																																																																		759437	36614									
613400																																																																																																		1853200	182854									
613558																																																																																																		874404	30742									
613679																																																																																																		372118	14530									
613772																																																																																																		53449	6906									
613839																																																																																																		222113	8571									
613950																																																																																																		1283769	96059									
613978																																																																																																		116898	15521									
614256																																																																																																		71673	5263									
614313																																																																																																		668868	34323									
614340																																																																																																		236118	8870									
614368																																																																																																		199022	18874									
614751																																																																																																		142534	3414									
614948																																																																																																		152953	19190									
615217																																																																																																		494369	63166									
615253																																																																																																		127067	8891									
615459																																																																																																		533340	27553									
615776																																																																																																		20923	0									
615851																																																																																																		131860	20796									
615879																																																																																																		99394	23474									
615954																																																																																																		347879	8723									
616036																																																																																																		453679	26306									
616148																																																																																																		134295	10112									
616410																																																																																																		503118	5543									
616540																																																																																																		119465	9288									
616849																																																																																																		47680	9749									
617024																																																																																																		2420016	70638									
617051																																																																																																		117191	2492									
617079																																																																																																		40614	10908									
617145																																																																																																		112332	8668									
617275																																																																																																		51700	4955									
617341																																																																																																		41706	2878									
617538																																																																																																		35614	2419									
617743																																																																																																		208772	14015									
618544																																																																																																		150522	5924									
618647																																																																																																		41270	3667									
618740																																																																																																		259034	20245									
618777																																																																																																		41308	6670									
618807																																																																																																		3546901	0									
619279																																																																																																		126245	22004									
619327																																																																																																		415545	31078									
619457																																																																																																		63305	894									
619701																																																																																																		1137305	96198									
619859																																																																																																		220212	18454									
619877																																																																																																		64330891	4546557									
620015																																																																																																		107820	9228									
620752																																																																																																		19148	-1246									
621151																																																																																																		107473	13328									
621245																																																																																																		82681	14583									
621357																																																																																																		160715	8980									
621375																																																																																																		857687	44333									
621441																																																																																																		209453	10263									
622037																																																																																																		215557	17625									
622653																																																																																																		165847	3470									
622756																																																																																																		398649	9844									
622774																																																																																																		778103	121933									
623052																																																																																																		301195	27304									
623445																																																																																																		2821448	43092									
623454																																																																																																		421139	17191									
623548																																																																																																		122501	9231									
623771																																																																																																		1595606	-196040									
623874																																																																																																		176912	33167									
624152																																																																																																		42222	1350									
624246																																																																																																		154934	6694									
624563																																																																																																		61469	4768									
624648																																																																																																		96742	12021									
624778																																																																																																		897623	115629									
624956																																																																																																		66157	3026									
625056																																																																																																		48728	1720									
625065																																																																																																		136620	1829									
625140																																																																																																		141111	11207									
625159																																																																																																		551183	46619									
625449																																																																																																		82923	-2971									
625654																																																																																																		1259716	70343									
625757																																																																																																		243344	12445									
625850																																																																																																		215504	18372									
625953																																																																																																		138872	7326									
626101																																																																																																		849099	77241									
626370																																																																																																		131511	-10331									
626941																																																																																																		193215	6923									
627108																																																																																																		434462	0									
627377																																																																																																		35365	8727									
627407																																																																																																		436130	38036									
627425																																																																																																		254743	13524									
627658																																																																																																		2140368	135315									
627854																																																																																																		209543	46288									
628039																																																																																																		112398	1146									
628123																																																																																																		401348	21794									
628178																																																																																																		375460	6778									
628356																																																																																																		211888	12593									
628552																																																																																																		131300	9103									
629148																																																																																																		97765	8060									
629353																																																																																																		309432	30014									
629522																																																																																																		149197	8533									
629746																																																																																																		121572	10373									
630041																																																																																																		23308	1661									
630340																																																																																																		54061	7492									
630555																																																																																																		319222	-11414									
630658																																																																																																		325603	34495									
631039																																																																																																		88877	-10571									
631150																																																																																																		198101	15356									
631178																																																																																																		172869	13174									
631422																																																																																																		993379	92431									
631570																																																																																																		1106141	60701									
632410																																																																																																		567722	45922									
632607																																																																																																		678585	2829									
632858																																																																																																		654965	1954									
633154																																																																																																		675664	30847									
633341																																																																																																		93095	1844									
633378																																																																																																		3492345	296900									
633501																																																																																																		5231433	165650									
633640																																																																																																		149299	13358									
633677																																																																																																		116930	12423									
634357																																																																																																		141044	9188									
634544																																																																																																		87832	3503									
634656																																																																																																		44510	3788									
634731																																																																																																		68474	4994									
634955																																																																																																		262772	13022									
634973																																																																																																		46175	4700									
635457																																																																																																		62443	4378									
635475																																																																																																		59276	1178									
635840																																																																																																		294556	11851									
635907																																																																																																		647590	0									
636276																																																																																																		194257	57016									
636753																																																																																																		66703	11848									
636771																																																																																																		2222307	-35059									
637170																																																																																																		471169	31039									
637451																																																																																																		8532174	204579									
637554																																																																																																		250040	30947									
637750																																																																																																		194782	22323									
638131																																																																																																		219008	24508									
638346																																																																																																		45087	2583									
638355																																																																																																		188445	17249									
638850																																																																																																		160835	21860									
639174																																																																																																		138376	9398									
639343																																																																																																		151036	14761									
639549																																																																																																		316483	31393									
639567																																																																																																		107901	31437									
639633																																																																																																		186251	16938									
639651																																																																																																		69574	6807									
639857																																																																																																		28822	921									
640143																																																																																																		80860	1109									
640170																																																																																																		1078060	-33762									
640246																																																																																																		430191	35491									
640442																																																																																																		137955	9932									
640554																																																																																																		51722	4526									
640956																																																																																																		150503	14533									
641047																																																																																																		64855	8803									
641355																																																																																																		882289	43218									
641364																																																																																																		41082	-5841									
641449																																																																																																		114320	11735									
