"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
1557																																																																																0	5827	0		18998			3821	0	0	0	35536	0	0	0	2984	0	0	11631	21	241	68	224	2381	0	4586	6928	2677	6337	10784	1196								0	0		0	0	0	0	0	2285	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		7322		0	4							0	769	0	0	0	0	0			0	0	0	0			0	0	848			0	0	0		
1669																																																																																0	65	118		2388			6090	0	0	3136	86419	0	0	0	48338	1428	20793	6869	343	562	629	1089	28301	17388	3050	6106	6733	6678	13738	1434								0	0			0	0	1058	221	10992	1927			0			0	52																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	130							0	5546	0	0	0	0	0			0	0	0				0	0	4982			0	0	0		
1829																																																																																0	0	10637	0	0	14656	0	14656	7659	0	95	254338	318	19014	0	95110	9954	12318	29479	892	847	5129	7720	44378	35534	22596	5144	26290	34131	42677	26268		0	0	0		0	0	741	523	0		0	0	3285	0	23556	68841	0	19014	0			0	495																							0	0	0	0	0	0	0	0	0	0	0	0		7500	25	0	25							0	81	0	0	0	1456	0	0	0	0	0	0	0			0	0	479			0	0	0		
1856																																																																																4383	8721	0		536			31815	0	0	0	69115	0	1167	0	1034	0	877	7923	1	29	244	125	551	61	101	7801	14103	27753	13904	367								0	0			0	0	0	3979	397	16556			0			0	22																							0	0	0	0	0	0	0	0	0	0	0	0		19600		0	7							0	225	0	0	0	0	0			0	0	0				0	0	295			0	0	0		
2040																																																																																0	2067	9856		1084			20668	1231	0	1384	115464	0	0	0	21173	541	140	33906	1266	4449	7606	2939	3322	1574	18054	10138	28168	23133	11005	2315								0	0			0	0	743	6253	27033	21271			0			440	0																							0	0	0	0	0	0	0	0	0	0	0	0		26378		0	31							0	192	0	494	0	5047	0			763	0	0				0	0	1937			0	191	763		
2161																																																																																0	31	0		4222			16739	0	0	0	67616	0	0	0	35350	41	23529	19357	1762	7909	4122	8308	10172	3077	4043	5643	7393	8079	6942	166								282	0			0	0	614	0	1919	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	25							0	3622	0	0	0	0	0			0	0	0	0			0	0	4771			0	0	0		
2376																																																																																0	0	882546	0	0	12772	0	12772	5294	0	0	2288218	0	0	9609	142324	5845	24435	69509	2116	13277	8965	6686	35989	72894	42998	40855	77074	145712	1585694	232374		0	0	0		0	0	0	0	0		0	0	23221	15763	53923	1141461	0	0	0			0	1769																							0	0	0	0	0	0	0	0	0	0	0	0		1954541	1	0	0							0	0	1665	0	0	0	0	0	0	0	0	0	0			0	0	5069			0	0	0		
2554																																																																																0	1589	0		1035			1418	0	0	0	4882	0	0	0	310	0	161	545	57	0	114	26	0	113	2694	83	554	1038	202	0								0	0			0	0	0	0	135	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	43							0	160	0	0	0	0	0			0	0	0	0			0	0	192			0	0	0		
2732																																																																																0	139	63497	0	0	30549	0	30549	5867	0	0	309235	216	4909	0	23185	809	11610	45243	6040	6740	3667	5150	649	0	67085	54084	53876	91507	10949	0		0	0	0		0	0	0	0	0		0	0	2951	5347	88011	82124	0	4909	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	242	0	242							0	1296	0	0	516	0	1917	0	0	0	0	0	0			0	0	525			0	0	0		
2750																																																																																0	6118	0		24412			2972	45	0	642	39183	0	0	0	1309	111	250	22488	263	210	621	215	0	0	15619	8523	4895	7252	467	155								0	85			0	0	218	0	564	1601			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		16425		0	6							0	661	0	0	0	0	0			0	0	0	0			0	0	439			0	0	0		
3177																																																																																0	0	4227	0	0	9469	0	9469	31206	0	0	731438	0	0	0	564678	10568	60214	36004	1946	6907	16157	15635	117029	402420	32356	25123	19820	20921	25261	42620		0	0	0		0	0	0	7	0		0	0	19983	5419	54105	30922	0	0	0			1807	4318																							0	0	0	0	0	0	0	0	0	0	0	0		376605	0	0	0							0	1	0	0	0	0	0	0	0	0	0	0	0			0	0	853			0	0	0		
3252																																																																																0	20977	0		37168			12717	0	0	2871	87750	0	44	0	433	0	299	0	38	258	53	40	39	0	27769	42643	7703	6166	638	6								0	0			0	0	0	1066	0	6691			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		21604		0	41							0	1763	0	0	0	0	0			0	0	0	0			0	0	3979			0	0	0		
3458																																																																																0	4261	520		810			2426	0	0	230	14254	0	0	0	3123	12	0	3706	284	238	1375	934	123	169	2028	1754	4328	1264	1638	0								0	0			0	0	0	0	608	1343			0			347	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	519	0	0	0	0	52			0	0	0	0			0	0	402			0	157	0		
3720																																																																																0	11335	215		7525			15180	2956	0	2434	134513	0	0	1706	30918	1110	1118	29630	1515	3127	7582	14932	3203	421	11712	15207	26715	44296	5462	49								0	0			0	0	2133	6944	21411	24772			0			237	0																							0	0	0	0	0	0	0	0	0	0	0	0		13409		0	220							0	2705	0	0	0	0	0			0	0	0	0			0	0	4655			0	96	0		
3971																																																																																0	27557	30605	0	31045	39700	0	39700	21937	0	0	477868	0	20747	0	105653	9062	34650	72013	4621	14661	25557	24870	18772	12380	26857	48945	94040	95876	97400	1694		0	0	0		0	0	0	531	0		0	0	2075	17009	47744	80590	0	20747	0			14403	1407																							0	0	0	0	0	0	0	0	0	0	0	0		68300	31	0	31							0	501	228	974	0	731	0	0	0	265	0	0	0			0	0	43081			0	0	0		
4156																																																																																0	17374	10552		9166			18619	1921	0	0	139293	0	650	0	33625	1232	3238	23148	938	1500	2094	2048	22908	3906	12728	10872	27934	17776	36146	151								0	0			0	0	2332	398	6200	35654			0			53	133																							0	0	0	0	0	0	0	0	0	0	0	0		37613		0	0							0	791	0	0	0	0	0			2	0	0	0			0	0	779			0	0	0		
4231																																																																																0	10481	0		465			3049	0	0	775	55641	0	0	0	11894	0	26	25214	1137	2636	3918	2634	1226	0	4243	17273	15931	3862	381	0								0	0			0	0	0	1400	8316	14164			0			0	32																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	9							0	662	0	0	0	0	0			0	0	0				0	0	4426			0	0	0		
4437																																																																																0	7182	501		938			9719	6552	0	3523	129926	90	0	0	43432	3193	34538	23423	2817	7494	19148	9758	2528	898	27719	8223	15817	15887	8278	3677								0	1300			0	0	0	11061	30427	9364			0			1884	75																							0	0	0	0	0	0	0	0	0	0	0	0		122370		0	241							0	408	0	3061	0	716	450			6	0	0				3	3	2175			0	37	0		
4839																																																																																0	0	51913	0	0	7914	0	7914	4516	0	0	233296	0	0	0	29620	1758	3650	74836	5714	5244	10653	5675	2178	0	28315	39697	69632	54617	2808	0		0	0	0		0	0	0	321	0		0	0	4502	7081	79328	44690	0	0	0			427	206																							0	0	0	0	0	0	0	0	0	0	0	0		43550	454	0	454							0	161	0	0	3273	3031	241	0	0	0	0	0	0			0	0	1038			0	0	0		
5005																																																																																0	0	13495	0	0	4268	0	4268	4945	0	0	179479	0	0	0	86587	1822	24258	11745	2845	10407	4310	5314	11922	49468	9072	9127	19856	26772	25956	1824		0	0	0		0	0	0	54	0		12059	11022	0	2757	31088	34418	0	0	0			0	511																							0	0	0	0	0	0	0	0	0	0	0	0		64213	0	0	0							0	0	0	880	0	2057	0	465	0	0	0	0	0			0	0	45			0	465	0		
5069																																																																																0	0	960	0	0	3570	0	3570	995	0	0	282753	3736	0	0	24523	2310	0	130411	2038	6379	13604	2502	0	0	26094	96923	111473	17714	7152	0		0	0	0		0	0	0	0	12500		0	0	5575	22794	113056	112706	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		49172	0	0	0							0	0	0	0	0	10829	0	0	0	0	0	0	0			0	0	0			0	0	0		
5135																																																																																0	75147	2371	0	72480	28233	0	28233	0	0	0	288060	0	0	0	50521	864	12060	163320	9464	26728	12103	690	1528	0	46668	107656	66792	9854	4559	1856		0	0	0		0	0	504	0	0		0	0	1177	8146	31288	7302	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		42697	0	0	0							0	3064	0	0	0	0	0	0	0	0	0	0	0			0	0	6963			0	0	0		
5210																																																																																0	17958	31151	0	1081	33331	0	33331	53462	0	10205	718651	0	0	0	311765	30340	96770	29035	18370	23947	36626	25413	89396	116306	102193	26380	70055	111507	52989	37705		0	0	0		0	0	0	3785	0		0	0	2880	11689	87275	102942	0	0	0			309	1584																							0	0	0	0	0	0	0	0	0	0	0	0		59750	10233	0	10233							0	691	0	0	0	2559	4410	0	0	0	0	0	0			0	0	9863			0	0	0		
5461																																																																																0	12467	7924	0	10367	39194	0	39194	12097	0	0	309439	287	0	25999	23289	1454	632	81571	1336	2156	7678	8874	474	1208	36547	41538	74696	87193	35677	248		0	0	0		0	0	0	174	0		0	0	144	9584	76737	94947	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		109008	12011	0	12011							0	319	0	0	0	314	0	0	0	0	0	0	0			0	0	9018			0	0	0		
5751																																																																																0	13912	3223		22251			23360	873	0	146	113724	0	1430	0	19522	242	10559	20712	381	1377	1088	554	7526	8388	11388	13466	14620	10615	27214	16182								0	34			0	0	938	1113	13978	7521			0			0	163	534	3240	500	6497	65	2913	12392	7348	0	26	1060	537	3256	503	6541	65	2928	12654	7652	0	26	1077	0	0	0	0	0	0	0	0	0	0	0	0		15893		0	48							0	3102	0	0	0	791	0			0	0	0	0	320	319	0	0	2031	43	44	0	0	0		
