"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDJ448	RCFDJ449	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONJ448	RCONJ449	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
7456																CONF				0	310	0	1142	0	217	61	0	0	0	0	615	0	0	0	CONF	0	0	0	Prepaid Health Insurance			
7634																CONF				0	318	0	892	231	294	0	0	0	0	0	280	0	0	0	CONF	0	0	0				
8033																CONF				0	1166	0	3546	89	429	82	0	0	0	0	1010	0	0	0	CONF	941	0	0	OTHER ASSETS			
8462																CONF				0	21	0	1047	0	334	0	0	0	0	0	692	0	0	0	CONF	0	0	0				
8631																CONF				0	141	150	2599	42	216	0	0	0	0	0	154	0	0	0	CONF	1938	0	0				
9357																CONF				0	499	0	2277	0	948	0	0	0	0	0	830	0	0	0	CONF	0	0	0				
9553																CONF				0	874	0	3894	142	798	476	0	0	0	0	1326	0	0	0	CONF	896	0	0	Nebraska Fund XV Investment			
9807																CONF				0	18971	0	124798	664	13957	10904	1500	0	0	0	8717	607	0	0	CONF	0	83153	0	SETTLEMENT CLAIM	PERFORMANCE BOND		
9955																CONF				0	1252	0	2406	38	297	0	0	0	0	0	857	0	0	0	CONF	0	0	0				
10250																CONF				19	991	8735	12815	562	1464	286	0	0	0	0	1367	0	0	0	CONF	258	0	0	Computer Software			
10849																CONF				0	1625	921	6897	217	2329	0	0	0	0	0	1031	617	0	0	CONF	991	0	0				
10858																CONF				0	1448	0	5438	0	1960	0	0	0	0	0	2030	0	0	0	CONF	0	0	0				
11145																CONF				371	1514	257	6523	117	1094	0	0	0	0	0	459	0	0	0	CONF	1085	0	2114				
11640																CONF				0	2958	395	14421	1344	1563	0	0	0	0	0	2622	0	0	0	CONF	6883	0	0				
11837																CONF				0	526	388	2046	0	385	0	0	0	0	0	747	0	0	0	CONF	0	0	0				
12030																CONF				0	3889	1938	11451	1089	3019	0	0	0	0	0	2163	0	0	0	CONF	442	0	0				
12142																CONF				347	740	0	3823	204	1985	0	0	0	0	0	1098	0	0	0	CONF	0	0	0				
12245																CONF				0	416	0	1345	164	486	0	0	0	0	0	443	0	0	0	CONF	0	0	0				
12311	0	303661	471305	3201930	0	787790	0	0	0	0	0	160606	0	0	0	CONF	271952	462509	744107		303661														CONF							
12647																CONF				0	310	0	1454	0	540	0	0	0	0	0	604	0	0	0	CONF	0	0	0				
12656																CONF				0	29	31	296	74	120	0	0	0	0	0	116	0	0	0	CONF	0	0	0				
12937																CONF				0	864	0	2192	215	626	0	0	0	0	0	702	0	0	0	CONF	0	0	0				
12946																CONF				0	2379	0	19531	0	2627	0	0	0	0	0	3356	0	0	0	CONF	1064	10105	0				
12955																CONF				0	451	0	1402	524	524	0	0	0	0	0	427	0	0	0	CONF	0	0	0				
13103																CONF				0	12036	5719	32836	0	6749	0	0	0	0	0	3528	0	0	0	CONF	4804	0	0				
13251																CONF				0	195	0	914	0	101	0	0	0	0	0	312	0	0	0	CONF	306	0	0				
13457																CONF				0	0	0	1688	0	31	0	0	0	0	0	348	0	0	0	CONF	1309	0	0				
14052																CONF				0	247	180	2495	117	490	127	0	0	0	0	239	0	0	0	CONF	1006	333	0	Taxes Receivable			
14155																CONF				5	627	0	4029	233	649	0	0	0	0	0	1113	0	0	0	CONF	1640	0	0				
14650																CONF				0	68	102	1648	46	107	0	0	0	0	0	122	0	0	0	CONF	1249	0	0				
14753																CONF				0	9	0	598	0	135	0	0	0	0	0	454	0	0	0	CONF	0	0	0				
14865																CONF				0	560	1247	10380	394	2120	563	0	0	0	0	2436	0	0	0	CONF	0	0	4017	DEMAND/SAVINGS UNPOSTED TRANSACTIONS			
14977																CONF				11	208	0	734	31	139	0	0	0	0	0	259	0	0	0	CONF	0	128	0				
16458																CONF				0	780	0	2942	0	688	0	0	0	0	0	1474	0	0	0	CONF	0	0	0				
16551																CONF				0	2199	675	6402	0	585	0	0	0	0	0	861	0	0	0	CONF	2082	0	0				
16748																CONF				0	277	0	2282	0	202	0	0	0	0	0	374	0	0	0	CONF	1429	0	0				
16944																CONF				0	0	0	379	111	111	0	0	0	0	0	268	0	0	0	CONF	0	0	0				
16953																CONF				0	0	0	417	16	78	0	0	0	0	0	339	0	0	0	CONF	0	0	0				
17110																CONF				0	219	0	2385	0	2025	1036	0	0	0	0	141	0	0	0	CONF	0	0	0	INVEST. ADVISORY/TRUSTEE FEES RECEIVABLE			
17147																CONF				15	31384	32968	210080	13120	26741	9402	0	0	0	0	16982	3783	0	0	CONF	36605	60348	5052	account receivable			
17259																CONF				0	370	0	2470	126	196	0	0	0	0	0	370	0	0	0	CONF	1534	0	0				
17464																CONF				0	10472	0	55383	5668	7211	0	0	0	0	0	3818	0	0	0	CONF	7781	26101	0				
17950																CONF				32	1007	0	4419	170	727	0	0	0	0	0	2207	0	0	0	CONF	0	0	478				
18050																CONF				0	716	0	3001	0	793	0	0	0	0	0	1492	0	0	0	CONF	0	0	0				
18135																CONF				0	1501	0	7931	272	898	0	0	0	0	0	1131	0	0	0	CONF	4401	0	0				
18377																CONF				0	126	19	381	23	128	0	0	0	0	0	108	0	0	0	CONF	0	0	0				
18827																CONF				0	972	51	4165	48	1734	0	0	0	0	0	1408	0	0	0	CONF	0	0	0				
18836																CONF				0	814	642	6261	0	1123	0	0	0	0	0	751	0	0	0	CONF	2931	0	0				
18854																CONF				0	651	0	4083	119	809	35	52	254	0	0	2623	0	0	0	CONF	0	0	0	CASH DEPOSIT ATM SETTLEMENT	CDARS RATE BRIDGE	CORE DEPOSIT INTANGIBLE	
18957																CONF				0	259	0	429	35	36	0	0	0	0	0	134	0	0	0	CONF	0	0	0				
19356																CONF				0	162	0	1317	73	329	0	0	0	0	0	465	0	0	0	CONF	361	0	0				
19730																CONF				0	18195	29555	110507	0	13423	0	0	0	0	0	5951	0	0	0	CONF	39844	0	3539				
19936																CONF				0	631	907	5704	193	1104	414	0	0	0	0	1043	0	0	0	CONF	0	2019	0	Income Taxes Receivable			
19972																CONF				0	183	248	3244	0	134	0	0	0	0	0	207	0	0	0	CONF	0	0	2472				
20053																CONF				0	503	738	1749	104	119	15	0	0	0	0	389	0	0	0	CONF	0	0	0	AFS Unrealized Tax			
20512																CONF				0	915	640	5133	0	3026	0	0	0	0	0	552	0	0	0	CONF	0	0	0				
20633																CONF				0	1391	662	11119	329	1480	0	0	0	0	0	1125	0	0	0	CONF	6461	0	0				
20857																CONF				0	975	0	3284	35	260	0	0	0	0	0	1802	0	0	0	CONF	247	0	0				
21256																CONF				0	87	0	652	0	22	0	0	0	0	0	41	0	0	0	CONF	502	0	0				
21359																CONF				0	164	0	556	21	70	0	0	0	0	0	220	0	0	0	CONF	102	0	0				
21630																CONF				0	380	0	955	52	220	0	0	0	0	0	355	0	0	0	CONF	0	0	0				
21658																CONF				0	443	0	4014	77	432	0	0	0	0	0	773	0	0	0	CONF	2366	0	0				
22048																CONF				35	816	38	8461	342	2870	1175	0	0	0	0	990	0	0	0	CONF	3747	0	0	Note Rec ZM Irrevocable Trust			
22356																CONF				0	4266	0	10874	162	574	344	0	0	0	0	2545	0	0	0	CONF	3489	0	0	Computer Software			
22543																CONF				0	196	0	1034	326	548	0	0	0	0	0	290	0	0	0	CONF	0	0	0				
22552																CONF				0	277	0	1206	0	240	30	0	0	0	0	689	0	0	0	CONF	0	0	0	maintenance contracts			
22730																CONF				0	332	0	2864	132	474	78	0	0	0	0	444	0	0	0	CONF	1614	0	0	Accrued Asset			
22936																CONF				0	964	0	2873	300	454	147	0	0	0	0	1390	0	0	0	CONF	0	65	0	Taxes Receivable			
22954																CONF				0	1346	316	3308	0	272	0	0	0	0	0	693	0	0	0	CONF	681	0	0				
23045																CONF				0	208	0	461	0	43	0	0	0	0	0	210	0	0	0	CONF	0	0	0		0		
23241																CONF				0	16413	0	48866	0	23171	10510	6243	0	0	0	6045	0	0	0	CONF	3237	0	0	Equipment leased to others	Derivative instruments		
23456																CONF				10	431	0	1671	63	467	141	0	0	0	0	773	0	0	0	CONF	0	0	0	SBA Receivable			
23504																CONF				0	1485	1821	14883	2677	7007	0	0	0	0	0	4570	0	0	0	CONF	0	0	0				
23540																CONF				0	625	0	2028	0	730	0	0	0	0	0	673	0	0	0	CONF	0	0	0				
23643																CONF				220	267	0	2186	185	1245	0	0	0	0	0	674	0	0	0	CONF	0	0	0				
23755																CONF				0	798	0	2817	1004	1707	0	0	0	0	0	312	0	0	0	CONF	0	0	0	Arrogated Investment Interest Receivable			
24006																CONF				0	1158	3629	13047	2209	5110	467	0	0	0	0	3150	0	0	0	CONF	0	0	0	Accounts Receivable			
24453																CONF				322	3275	0	5041	318	1108	0	0	0	0	0	658	0	0	0	CONF	0	0	0				
24659																CONF				0	0	0	357	0	79	0	0	0	0	0	278	0	0	0	CONF	0	0	0				
24668																CONF				135	870	267	3679	401	1307	0	0	0	0	0	1235	0	0	0	CONF	0	0	0				
24855																CONF				0	29	0	276	0	50	0	0	0	0	0	72	0	0	0	CONF	125	0	0				
24949																CONF				0	3167	5949	19974	0	4806	0	0	0	0	0	2915	0	0	0	CONF	3137	0	0				
25357																CONF				0	3965	0	5337	729	1027	248	4	46	0	0	345	0	0	0	CONF	0	0	0	Interest Investmtnts	Lease Purchase	DDA Nonpost	
25647																CONF				0	0	0	390	73	91	0	0	0	0	0	299	0	0	0	CONF	0	0	0				
26149																CONF				0	0	43	766	40	234	0	0	0	0	0	489	0	0	0	CONF	0	0	0				
26242																CONF				0	1993	0	16370	363	1264	0	0	0	0	0	1906	0	0	0	CONF	11207	0	0				
26457																CONF				0	0	0	248	0	49	0	0	0	0	0	199	0	0	0	CONF	0	0	0				
26765																CONF				0	2147	191	3798	0	878	0	0	0	0	0	582	0	0	0	CONF	0	0	0				
26859																CONF				598	796	3181	6935	0	2235	0	0	0	0	0	723	0	0	0	CONF	0	0	0				
27548																CONF				95	4114	0	18726	491	4017	0	0	0	0	0	2017	0	0	0	CONF	8578	0	0				
27614																CONF				0	1606	0	10746	420	1310	0	0	0	0	0	1415	0	0	0	CONF	6415	0	0				
27847																CONF				0	1974	0	13362	230	1586	0	0	0	0	0	2711	0	0	0	CONF	1997	1478	3616				
28152																CONF				0	299	0	1760	0	154	0	0	0	0	0	325	0	0	0	CONF	982	0	0				
28255																CONF				0	410	129	3459	0	2168	939	0	0	0	0	752	0	0	0	CONF	0	0	0	Returns in progress			
28349																CONF				0	1309	0	2918	212	690	0	0	0	0	0	919	0	0	0	CONF	0	0	0				
28406																CONF				0	4827	0	49568	0	8394	0	0	0	0	0	4307	0	0	3706	CONF	32040	0	0				
28572																CONF				0	1122	0	1379	38	112	0	0	0	0	0	145	0	0	0	CONF	0	0	0	reclass of def income on loans to facilitate reo			
28732																CONF				0	218	533	3037	63	320	0	0	0	0	0	446	0	0	0	CONF	1520	0	0				
29104																CONF				0	9194	13778	60850	945	4223	327	0	0	0	0	5229	0	0	0	CONF	19683	0	8743	Tax Lien			
29636																CONF				0	4783	1264	34160	0	3407	0	0	0	0	0	4831	0	0	0	CONF	16915	2960	0				
29953																CONF				0	1756	0	2688	0	407	0	0	0	0	0	496	0	0	0	CONF	29	0	0				
30052																CONF				0	111	0	283	23	108	32	18	0	0	0	64	0	0	0	CONF	0	0	0	Software and Art	Accounts Receivable		
30258																CONF				0	2486	0	9856	0	2258	1269	0	0	0	0	745	0	0	0	CONF	4367	0	0	FREDDIE MAC PREPAID FUNDS			
30418																CONF				0	0	0	15374	830	7260	399	264	2248	0	0	8114	2080	0	0	CONF	0	0	0	Due from Pacific Life - Current Tax Asset	Computer Software	Other Receivable (MBS Principal and Student Loan Cash Receipts)	
30502																CONF				0	5325	5602	18630	1257	4558	0	0	0	0	0	3145	0	0	0	CONF	0	0	0				
30650																CONF				0	1305	664	2618	154	163	0	0	0	0	0	486	0	0	0	CONF	0	0	0	accrued taxes payable 201750			
30810	0	44001	1106330	1884259	114422	349773	103322	0	0	0	0	384155	0	0	0	CONF	0	0	0		44001														CONF				Indemnification Asset			
31134																CONF				0	653	23	2929	265	541	0	0	0	0	0	707	0	0	0	CONF	1005	0	0				
31255																CONF				0	834	294	11934	0	1682	0	0	0	0	0	1726	0	0	0	CONF	5887	0	1511				
31657																CONF				0	159	0	3247	0	333	238	50	0	0	0	573	0	0	0	CONF	0	0	2182	FDIC	Late Fees		
31826																CONF				446	751	1583	5505	0	2209	0	0	0	0	0	962	0	0	0	CONF	0	0	0				
31835																CONF				0	1177	1789	10905	244	542	0	0	0	0	0	1176	0	0	0	CONF	6221	0	0				
32234																CONF				0	82	0	797	81	247	0	0	0	0	0	468	0	0	0	CONF	0	0	0				
32766																CONF				0	24	34	595	78	251	0	0	0	0	0	286	0	0	124	CONF	0	0	0				
33147																CONF				9	1067	1676	6380	265	1809	501	717	0	0	0	1828	0	0	0	CONF	0	0	0	NOL CF Tax Refund	Deposit Debits Non Posted		
33259																CONF				0	770	9897	13841	606	1074	376	0	0	0	0	2100	0	0	0	CONF	0	0	0	Miscellaneous Other Assets			
33268																CONF				0	0	0	2102	94	368	0	0	0	0	0	1030	0	0	0	CONF	704	0	0				
33754																CONF				5	0	0	342	28	99	0	0	0	0	0	243	0	0	0	CONF	0	0	0				
33839																CONF				0	122	0	399	24	96	0	0	0	0	0	181	0	0	0	CONF	0	0	0				
33857																CONF				0	604	0	2244	0	911	0	0	0	0	0	729	0	0	0	CONF	0	0	0				
34153																CONF				0	2167	577	5987	495	1751	0	0	0	0	0	1492	0	0	0	CONF	0	0	0				
34359																CONF				0	425	38	1785	46	90	0	0	0	0	0	273	0	0	0	CONF	959	0	0				
34425																CONF				0	2282	0	5901	0	2455	651	0	0	0	0	1164	0	0	0	CONF	0	0	0	PENSION PLAN			
34434																CONF				0	635	0	3574	728	1732	0	0	0	0	0	1207	0	0	0	CONF	0	0	0				
34452																CONF				0	57	0	2476	216	721	0	0	0	0	0	493	0	0	0	CONF	316	0	889				
34537																CONF				0	12181	16885	51974	2084	17414	0	0	0	0	0	5494	0	0	0	CONF	0	0	0				
34555																CONF				0	2640	52	9587	165	637	63	0	0	0	0	1628	0	0	0	CONF	4630	0	0	Computer Software			
34742																CONF				0	759	869	9855	165	658	0	0	0	0	750	1136	0	0	0	CONF	5536	147	0				
34836																CONF				0	0	0	736	0	199	0	0	0	0	0	245	0	0	0	CONF	292	0	0				
35057																CONF				0	2866	0	5984	78	618	0	0	0	0	0	863	0	0	0	CONF	1078	0	559				
35301	0	304980	0	14514383	0	13871879	6240764	0	0	0	0	337524	0	0	0	CONF	0	0	0		304980														CONF				Collateral deposits			
35570																CONF				0	118317	129841	417598	0	17695	0	0	0	0	0	40178	0	0	0	CONF	107894	0	3673				
35646																CONF				0	111	17	1118	0	129	0	0	0	0	0	249	0	0	0	CONF	0	0	612				
35842																CONF				0	546	0	4178	132	572	0	0	0	0	0	2120	0	0	0	CONF	940	0	0				
36054																CONF				0	5913	3652	33927	1005	5742	0	0	0	0	0	3212	0	0	0	CONF	8626	0	6782				
36344																CONF				0	2308	0	14658	295	1363	0	0	0	0	0	2027	0	0	0	CONF	8960	0	0				
36456																CONF				0	228	0	2540	190	449	40	0	0	0	0	1334	0	0	0	CONF	529	0	0	DDA SUSPENCE			
36858																CONF				0	777	0	2822	0	1383	0	0	0	0	0	662	0	0	0	CONF	0	0	0				
36933																CONF				109	199	0	1215	174	290	0	0	0	0	0	355	0	0	0	CONF	371	0	0				
37051																CONF				0	279	15	1324	187	241	0	0	0	0	0	422	0	0	0	CONF	367	0	0				
37341																CONF				0	17	0	1146	32	117	0	0	0	0	0	173	0	0	0	CONF	839	0	0				
37378																CONF				0	513	1228	4381	69	1619	0	0	0	0	0	1021	0	0	0	CONF	0	0	0				
37435																CONF				53	2268	0	80096	213	73579	244	0	0	0	0	4249	0	0	68814	CONF	0	0	0	State Tax Credits			
37640																CONF				0	8340	1485	54319	0	10831	0	0	0	0	0	7018	0	0	0	CONF	20232	0	6413				
37659																CONF				3	0	0	1075	25	134	0	0	0	0	0	458	0	0	0	CONF	483	0	0				
37743																CONF				0	276	198	1057	28	263	0	0	0	0	0	320	0	0	0	CONF	0	0	0				
37949																CONF				0	696	0	9307	140	993	0	0	0	0	0	2158	0	0	0	CONF	3171	0	2289				
38535																CONF				0	1526	0	17723	599	3376	0	0	0	0	0	1638	0	0	0	CONF	3598	0	7585				
38740																CONF				0	1624	0	5315	0	599	0	0	0	0	0	569	0	0	0	CONF	2523	0	0				
39327																CONF				0	0	0	8236	269	1511	409	0	0	0	0	1378	0	0	0	CONF	5347	0	0	Tax refund receivable			
39420																CONF				0	5741	4497	44419	1596	13069	0	0	0	0	0	3617	0	0	0	CONF	17495	0	0				
39475																CONF				0	10482	16624	66146	1564	4718	2067	0	0	0	0	1627	0	0	0	CONF	29102	3302	291	Accounts receivable			
39756																CONF				0	4325	0	13798	0	3527	0	0	0	0	0	2558	0	0	0	CONF	548	0	2840				
40033																CONF				0	435	0	4763	58	291	0	0	0	0	0	276	0	0	0	CONF	3761	0	0				
40350																CONF				0	266	0	735	0	134	0	0	0	0	0	335	0	0	0	CONF	0	0	0				
40707																CONF				0	1060	302	5995	395	1430	0	0	0	0	0	815	0	0	0	CONF	2388	0	0				
40855																CONF				0	787	0	1574	55	182	0	0	0	0	0	605	0	0	0	CONF	0	0	0				
41245																CONF				0	45	162	1422	0	190	0	0	0	0	0	189	0	0	0	CONF	836	0	0				
41553																CONF				0	99	0	1071	11	108	0	0	0	0	0	864	0	0	0	CONF	0	0	0				
41629																CONF				0	857	659	4629	0	2122	1000	0	0	0	0	702	0	0	0	CONF	289	0	0	Low Income Housing Investment			
41759																CONF				0	135	0	645	14	133	0	0	0	0	0	377	0	0	0	CONF	0	0	0				
41825																CONF				0	0	409	1544	152	624	147	0	0	0	0	511	0	0	0	CONF	0	0	0	PREPAID TAXES			
41937																CONF				0	130	0	862	49	169	0	0	0	0	0	563	0	0	0	CONF	0	0	0				
41955																CONF				0	216	0	810	0	294	0	0	0	0	0	300	0	0	0	CONF	0	0	0				
42037																CONF				0	0	157	938	58	239	0	0	0	0	0	542	0	0	0	CONF	0	0	0				
42055																CONF				0	415	0	1273	0	367	0	0	0	0	0	491	0	0	0	CONF	0	0	0				
42354																CONF				0	241	0	3194	28	231	0	0	0	0	0	781	0	0	0	CONF	1941	0	0				
42420																CONF				0	45665	49005	345744	0	68099	0	0	0	0	0	18098	15712	0	0	CONF	88923	69451	6503				
42448																CONF				0	3789	2800	15620	0	2840	981	0	0	0	0	6191	0	0	0	CONF	0	0	0	Taxes Receivable			
42457																CONF				0	2	0	474	54	93	0	0	0	0	0	301	0	0	0	CONF	78	0	0				
43052																CONF				0	1426	504	5412	62	67	0	0	0	0	0	561	0	0	0	CONF	2854	0	0				
43351																CONF				0	0	0	186	43	89	46	0	0	0	0	97	0	0	0	CONF	0	0	0	PUR SOFTWARE			
43454																CONF				0	102	0	327	0	81	0	0	0	0	0	144	0	0	0	CONF	0	0	0				
43744																CONF				0	661	2830	5863	60	302	79	150	0	0	0	229	0	0	0	CONF	1383	458	0	Unamortized software	Loan Participation escrow payable		
43856																CONF				0	145	102	1210	61	169	0	0	0	0	0	131	0	0	0	CONF	663	0	0				
43959																CONF				0	58	0	1132	148	541	39	0	0	0	0	533	0	0	0	CONF	0	0	0	Computer Software			
44040																CONF				0	1312	682	10938	76	595	0	0	0	0	0	2287	0	0	0	CONF	0	6062	0				
44433																CONF				0	3108	0	5034	686	956	0	0	0	0	0	970	0	0	0	CONF	0	0	0				
44741																CONF				0	2750	1594	9248	520	3246	1739	0	0	0	0	1658	0	0	0	CONF	0	0	0	income tax receivable			
44750																CONF				0	728	1022	3380	690	810	0	0	0	0	0	820	0	0	0	CONF	0	0	0				
44929																CONF				0	1237	0	3131	278	722	0	0	0	0	0	482	0	0	0	CONF	690	0	0				
45038																CONF				0	306	127	2058	0	445	0	0	0	0	0	1180	0	0	0	CONF	0	0	0				
45047																CONF				0	765	0	1923	124	429	0	0	0	0	0	729	0	0	0	CONF	0	0	0				
45056																CONF				0	189	0	911	108	170	0	0	0	0	0	552	0	0	0	CONF	0	0	0				
45430																CONF				0	664	327	5119	369	538	0	0	0	0	0	388	0	0	0	CONF	1833	0	1369				
45458																CONF				15	34	1	188	22	84	0	0	0	0	0	69	0	0	0	CONF	0	0	0				
45551																CONF				1	2726	0	21569	377	3037	0	0	0	0	0	6108	0	0	0	CONF	7249	0	2449				
