"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
1557																																																																																0	6025	0		23795			3913	0	0	0	40636	0	0	0	3307	0	0	17047	0	229	57	230	2791	0	2328	14629	2817	6159	10385	1010								0	0		0	0	0	0	0	1844	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		8883		0	3	0	0	0	0	0	0	0	895	0	0	0	0	0			0	0	0	0			0	0	854			0	0	0		
1669																																																																																0	49	616		2463			6798	0	0	3105	88458	0	0	0	49740	1425	21401	8515	71	546	550	1082	29147	18283	2549	8191	6084	6528	13330	1750								0	0			0	0	1215	212	10794	1680			0			0	12																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	136	0	0	0	0	0	0	0	5293	0	0	0	0	0			0	0	0				0	0	4932			0	0	0		
1829																																																																																0	0	9536	0	0	17942	0	17942	8413	0	95	271445	348	21781	0	98169	10007	12318	33293	551	686	4684	10141	45870	35659	27636	4420	29012	35759	49845	24486		0	0	0		0	0	807	500	0		0	0	6307	0	23642	74069	0	21781	0			0	520																							0	0	0	0	0	0	0	0	0	0	0	0		12758	28	0	28	0	0	0	0	0	0	0	59	0	0	0	1484	0	0	0	0	0	0	0			0	0	438			0	0	0		
1856																																																																																4300	9242	2292		784			30335	0	0	0	70026	0	1922	0	1126	0	967	7471	19	28	215	156	623	60	216	7212	14125	31906	10820	367								0	0			0	0	0	3953	383	15210			0			0	25																							0	0	0	0	0	0	0	0	0	0	0	0		19403		0	3	0	0	0	0	0	0	0	209	0	0	0	0	0			0	0	0				0	0	267			0	0	0		
2040																																																																																0	2043	9744		1141			21586	1297	0	1883	116898	0	0	0	20615	387	125	35982	1035	4810	6421	3300	3386	1563	20447	9691	29661	22155	10542	2296								0	0			0	0	707	7848	26939	20892			0			439	0																							0	0	0	0	0	0	0	0	0	0	0	0		27913		0	30	0	0	0	0	0	0	0	172	0	483	0	4986	0			0	0	0				0	0	1614			0	179	0		
2161																																																																																0	31	0		5296			16467	0	0	0	69206	0	0	0	35842	87	24109	19763	1276	7819	4352	9132	9946	3221	3442	7226	7354	7956	7228	158								307	31			0	0	440	0	1987	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	42	0	0	0	0	0	0	0	3793	0	0	0	0	0			0	0	0	0			0	0	4883			0	0	0		
2376																																																																																0	0	874330	0	0	12697	0	12697	5139	0	0	2370219	0	0	9540	147357	5492	24299	77877	6757	9574	7954	7943	34162	74907	26779	58035	78154	163342	1676354	206413		0	0	0		0	0	0	0	0		0	0	20180	15004	52168	1232797	0	0	0			0	1769																							0	0	0	0	0	0	0	0	0	0	0	0		1950380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	5055			0	0	0		
2554																																																																																0	1574	0		1851			1327	0	0	0	5616	0	0	0	305	0	58	877	56	0	117	20	0	112	3382	167	442	1083	238	0								0	0			0	0	0	0	136	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	41	0	0	0	0	0	0	0	203	0	0	0	0	0			0	0	0	0			0	0	179			0	0	0		
2732																																																																																0	138	63214	0	0	29282	0	29282	6178	0	0	309361	249	4525	0	22286	1048	10305	38032	7132	4103	3380	5751	638	0	80579	40289	59520	89131	10513	0		0	0	0		0	0	0	0	0		0	0	5323	4177	87616	83618	0	4525	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	360	0	360	0	0	0	0	0	0	0	1351	0	0	494	0	1902	0	0	0	0	0	0			0	0	494			0	0	0		
2750																																																																																0	5899	0		25790			3457	44	0	502	40571	0	0	0	1375	99	250	23523	265	209	429	462	10	0	20975	4138	5948	6518	473	137								0	80			0	0	238	0	550	1456			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		17357		0	30	0	0	0	0	0	0	0	574	0	0	0	0	0			0	0	0	0			0	0	477			0	0	0		
3177																																																																																0	0	3865	0	0	9884	0	9884	31565	0	0	748583	0	0	0	573467	10275	63823	38140	1961	6930	16476	14784	115584	413501	30131	29364	16825	23279	25879	49493		0	0	0		0	0	0	10	0		0	0	26101	5283	56125	31390	0	0	0			2113	3514																							0	0	0	0	0	0	0	0	0	0	0	0		387901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	618			0	0	0		
3252																																																																																0	20084	0		38009			13584	0	0	1553	87005	0	44	0	442	0	315	0	2	331	29	38	38	0	25398	33737	18524	5231	517	6								0	0			0	0	0	1067	0	6324			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		24361		0	38	0	0	0	0	0	0	0	1742	0	0	0	0	0			0	0	0	0			0	0	4118			0	0	0		
3458																																																																																0	4723	509		646			2522	0	0	252	14389	0	0	0	2905	11	0	3876	96	339	1272	925	105	168	2210	1769	3464	2031	1604	288								0	0			0	0	0	0	539	1317			0			346	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	519	0	0	0	0	0			0	0	0	0			0	0	446			0	156	0		
3720																																																																																0	11192	212		6095			14825	2888	0	2314	132501	0	0	1180	30492	1159	1015	25246	1554	3194	8091	14705	2632	256	11583	10680	29070	44940	5538	49								0	0			0	0	1747	7143	22487	24527			0			235	0																							0	0	0	0	0	0	0	0	0	0	0	0		34756		0	208	0	0	0	0	0	0	0	2626	0	0	0	0	0			0	0	0	0			0	0	4586			0	93	0		
3971																																																																																0	28228	31464	0	36735	42251	0	42251	21407	0	0	483178	0	21953	985	103495	8928	33474	75593	7588	10750	28096	20730	19924	12426	43714	35663	96529	75865	117394	2443		0	0	0		0	0	0	592	0		0	0	2371	19310	45876	79709	0	21953	0			15080	1243																							0	0	0	0	0	0	0	0	0	0	0	0		66453	39	0	39	0	0	0	0	0	0	0	689	227	650	0	724	0	0	0	525	0	0	0			0	0	40131			0	0	0		
4156																																																																																0	15911	9711		10881			18696	2488	0	0	142550	0	549	0	33537	1168	4110	28072	561	1546	2100	1766	22743	4727	9890	18762	25492	18930	34791	694								0	0			0	0	2680	637	2259	42396			0			46	0																							0	0	0	0	0	0	0	0	0	0	0	0		39393		0	0	0	0	0	0	0	0	0	789	0	0	0	0	3730			1	0	0	0			0	0	848			0	0	0		
4231																																																																																0	10316	0		450			3775	0	0	47	55550	0	0	0	11964	0	25	24808	1066	2004	3493	3245	1373	0	7059	14984	15120	4216	393	0								0	0			0	0	0	1400	8432	13987			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	36	0	0	0	0	0	0	0	519	0	0	0	0	0			0	0	0				0	0	4624			0	0	0		
4437																																																																																0	7051	493		940			10578	6177	0	3655	126296	75	0	0	42774	3157	34195	23994	2069	7368	18121	11066	2430	891	28998	7490	13092	16058	8440	3440								0	1475			0	0	0	10786	28491	8403			0			2055	94																							0	0	0	0	0	0	0	0	0	0	0	0		118850		0	0	0	0	0	0	0	0	0	330	0	3114	0	663	0			110	0	0				0	0	2061			0	48	0		
4839																																																																																0	0	50860	0	0	8304	0	8304	4557	0	0	237675	0	0	0	34922	1745	4095	70132	5760	4052	14808	7087	2192	867	29893	33036	63788	62687	2834	0		0	0	0		0	0	0	317	0		0	0	3366	7545	78959	45508	0	0	0			426	206																							0	0	0	0	0	0	0	0	0	0	0	0		67117	429	0	429	0	0	0	0	0	0	0	163	0	0	3197	2905	2671	0	0	0	0	0	0			0	0	1000			0	0	0		
5069																																																																																0	0	957	0	0	3426	0	3426	995	0	0	302776	4741	0	0	23812	2307	0	174941	2539	8665	12608	0	0	0	56360	110503	90280	16318	7799	0		0	0	0		0	0	0	0	12500		0	0	7097	28611	130103	110209	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		42255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10826	0	0	0	0	0	0	0			0	0	0			0	0	0		
5135																																																																																0	77642	2095	0	47066	27935	0	27935	0	0	0	261084	0	0	0	49250	924	10706	167170	12443	23151	11571	638	1447	0	78203	53995	64506	7961	4616	1841		0	0	0		0	0	531	0	0		0	0	953	7860	29562	7139	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		44716	0	0	0	0	0	0	0	0	0	0	3144	0	0	0	0	0	0	0	0	0	0	0			0	0	6983			0	0	0		
5210																																																																																0	17463	33174	0	888	32177	0	32177	53852	0	12865	729144	0	0	0	317531	30869	96410	20897	13347	27637	38853	23843	90580	121442	86595	26767	82806	112192	62238	34271		0	0	0		0	0	0	3832	0		0	0	4053	10248	85556	102993	0	0	0			305	1707																							0	0	0	0	0	0	0	0	0	0	0	0		109750	13287	0	13287	0	0	0	0	0	0	0	654	0	0	0	2542	4292	0	0	0	0	0	0			0	0	9702			0	0	0		
5461																																																																																0	15864	7934	0	5810	40319	0	40319	12115	0	0	303389	287	0	24695	22203	1433	626	85367	303	1806	6661	9523	924	1444	34932	49083	72868	76694	37766	314		0	0	0		0	0	0	161	0		0	0	308	9487	71339	96230	0	0	0			230	0																							0	0	0	0	0	0	0	0	0	0	0	0		100213	11086	0	11086	0	0	0	0	0	0	0	289	0	0	0	307	0	0	0	0	0	0	0			0	0	9098			0	0	0		
