"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
	# OF LNS SECD BY NONFM NONRES PROPS	# OF C&I LNS TO U.S. ADDRESSEES	# PERMNT MTG LNS AMTS $100,000 OR LS	OTSTG BAL PRMT MTG LS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LNS > $250,000 THRU $1 MILLION	OTSTD BAL > $250,000 THRU $1 MILLION	# NONMTG CML LNS AMTS $100,000 OR LS	OTSTG BAL NONMTGE LNS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LNS > $250,000 THRU $1 MILLION	OTSTG BAL > $250,000 THRU $1 MILLION	NO OF LNS RPTD ON LINES: ITEM NO 260	# OF LS RPTD LINES: ITMS 300,303&306	# LS SCD PRIM BY FRMS $100,000 OR LS	OTST BL SCD PR BY FMS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LOANS > $250,000 THRU $500,000	OTSTDG BAL > $250,000 THRU $500,000	# LNS TO FIN AGR PRDT $100,000 OR LS	OTST BAL FIN AGR PRDT $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LOANS > $250,000 THRU $500,000	OTSTDG BAL > $250,000 THRU $500,000	AGRICLTRL LNS TO SMALL FARMS INDCTR	LOANS TO SMALL BUSINESSES INDICATOR	
37	61	76															17	716	7	845	1	320	4	96	0	0	1	252	false	true	
242	91	96													67	85	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
279			41	1765	24	2753	18	7597	73	1210	11	1424	3	717			6	303	2	222	1	382	41	459	0	0	0	0	false	false	
354			3	58	0	0	1	132	7	115	0	0	0	0			7	345	4	386	0	0	22	490	1	108	0	0	false	false	
457			12	460	12	1466	5	1792	49	1155	11	1180	13	5007			16	624	11	1522	6	1416	50	1364	11	1365	11	2770	false	false	
505			12	595	34	4417	36	16338	204	4716	39	3650	20	7739															false	false	
1155			41	1634	43	5099	42	13291	189	4088	44	4690	40	11474			16	660	14	1546	9	2598	50	1699	12	1574	8	1602	false	false	
1351			135	3328	20	2483	20	6718	206	3654	32	3586	11	3581			64	2263	27	3619	9	2593	136	2368	13	1601	0	0	false	false	
1454			41	1827	68	7421	54	18871	475	8230	64	5943	33	8719			6	217	5	650	6	2240	54	1460	8	526	4	1081	false	false	
1557	19	111															12	523	11	1293	8	2122	192	4410	46	6295	15	3286	false	true	
1669			75	2197	21	2548	12	3947	158	2848	9	829	9	2044			1	12	1	34	0	0	140	2361	1	151	1	443	false	false	
