"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
	REAL ESTATE LOANS, TOTAL	OTHER LOANS	LOANS TO FINANCE AGRICULTURAL PROD	C&I LOANS, U.S. ADDRESSEES	C&I LOANS, NON-U.S. ADDRESSEES	LNS TO FGN GOVTS & OFFICIAL INST	OBLGS OF ST&POLITICAL SUBDVS IN U.S.	TOT LNS&LEASE LESS UNEARN INC ON LNS	UNEARNED INCOME ON LOANS	LNS TO FINC COMMCL RE,CONSTRC&LD DEV	FXD&FLTG RT LNS&LEASES MAT 1 YR OR L	OTHER LNS&LEASES MAT 3 MONTHS OR LES	OTHER LNS&LEASES MAT OVER 3-12 MONTH	OTHER LNS&LEASES MAT OVR 1 - 3 YRS	OTHER LNS&LEASES MAT OVR 3 - 5 YRS	OTHER LNS&LEASES MAT OVR 5 - 15 YRS	OTHER LNS&LEASES MATURITY OVER 15 YR	LNS TO U.S. BRNCHES&AGNCIES FRGN BKS	LNS TO OTHER COMMRCL BKS IN THE U.S.	LNS TO OTH DEPSTRY INSTITNS IN U.S.	LNS TO FRGN BRNCHES OF OTH U.S. BNKS	LNS TO OTH BNKS IN FOREIGN COUNTRIES	CREDIT CARDS LOANS	OTHER REVOLVING CREDIT PLAN LOANS	LNS SEC BY REAL ESTATE NON-US	OTSTDNG CRED CD FEES & FIN CHGS	PURCHD IMPAIRED LNS, ETC.-OUTSTDING 	PURCHD IMPAIRED LNS, ETC.-CARRYING A	LEASE TO INDVDL FOR HSEHLD, FMLY & P	ALL OTHR LEASE FINANCING RECEIVABLES	CMRCL IND LN MEAS AT FV	LN TO INDV FOR HH FAM PERS EXPND	LN TO INDV FOR HH EXPND OTHR CRDT PL	OTH LN MSRD AT FV	UNPD PRIN BAL OF CMRL IND LN	UNPD PRIN BAL OF LN IND HH FAM AND O	UNPD PRIN BAL OF LN IND HH FAM AND O	UNPD PRIN BAL OF OTHR LN	LN SEC BY REAL ESTATE	UNPD PRIN BAL OF LN SEC BY REAL EST	FV LN LEASE ACQUISITION LN SCTY BY R	GROSS CONTRACT RCVBL LN SCTY BY RE	BEST EST AT ACQUISITION DT LN SCTY B	FV LN LEASE ACQUISITION CMRL AND IND	GROSS CONTRACT RCVBL CMRL AND IND LN	BEST EST AT ACQUISITION DT CMRL IND 	FV LN LEASE ACQUISITION LN TO IND HH	GROSS CONTRACT RCVBL LN TO IND HH FM	BEST EST AT ACQUISITION DT LN TO IND	FV LN LEASE ACQUISITION ALL OTHR	GROSS CONTRACT RCVBL ALL OTHR LN LEA	BEST EST AT ACQUISITION DT ALL OTHR 	PLDG LN AND LEASE	LN RSTRCT HOUSE FAMILY CREDIT CARD	LN TO IND HH OTHR AUTO LN	LN RSTRCT DBT CMRL US ADR	LN RSTRCT DBT CMRL NONUS ADR	LN RSTRCT DBT RSTRCT ALL OTHR LN	ITEMIZE DBT RSTRCT LN DI ACPTNCE OTH	ITEMIZE DBT RSTRCT LN FI AGRI	UNPD PRIN BAL LN IND HH AUTO LN	AUTO LN FV INDV HH FAM PERS EXPND	LN RSTRCT HOUSE FAMILY AUTO LN	LN RSTRCT HOUSE FAMILY OTHR CNSMR LN	LN TO IND HH OTHR AUTO LN	OTHR CNSMR LN FV INDV HH FAM PERS	UNPD PRIN BAL LN IND HH OTHR CNSMR L	LN RSTRCT DBT FRGN GVT OFFICIAL	OBLG ST POLITC SUBS IN US	LN RSTRCT TRBL DBT LN SCD RE FRNG	LOANS TO DI'S & ACCEPT OTHR	R.E. LOANS-FARMLAND	R.E. LOANS MULTI-FAMILY	LOANS FOR PURCHASING SECURITIES	LOANS TO FINANCE AGRICULTURAL PROD	C&I LOANS, U.S. ADDRESSEES	C&I LOANS, NON-U.S. ADDRESSEES	C&I LOANS	REVOLVING, OPEN-END LNS SECD BY 1-4F	LNS TO FGN GOVTS & OFFICIAL INST	OBLGS OF ST&POLITICAL SUBDVS IN U.S.	TOT LNS&LEASE LESS UNEARN INC ON LNS	UNEARNED INCOME ON LOANS	LEASE FINANCING RECEIVABLES	LNS TO FINC COMMCL RE,CONSTRC&LD DEV	ALL OTH LNS SECD BY 1-4FMLY-1ST LIEN	ALL OTH LNS SECD BY 1-4FMLY-JR LIENS	ADJTBL RATE CLOSED-END LNS SECD BY 1	FXD&FLTG RT LNS&LEASES MAT 1 YR OR L	CLSD-END LNS SECD 1ST LIENS 3 MOS LE	CLSD-END LNS SECD 1ST LIENS OV3-12 M	CLSD-END LNS SECD 1ST LIENS OV 1-3 Y	CLSD-END LNS SECD 1ST LIENS OV 3-5 Y	CLSD-END LNS SECD 1ST LIENS OVR 15 Y	LOANS SECD BY RE MAT OVER 15 YEARS	OTHER LNS&LEASES MAT 3 MONTHS OR LES	OTHER LNS&LEASES MAT OVER 3-12 MONTH	OTHER LNS&LEASES MAT OVR 1 - 3 YRS	OTHER LNS&LEASES MAT OVR 3 - 5 YRS	OTHER LNS&LEASES MAT OVR 5 - 15 YRS	OTHER LNS&LEASES MATURITY OVER 15 YR	LOANS TO COM BANKS IN THE U.S.-DERV	LNS TO U.S. BRNCHES&AGNCIES FRGN BKS	LNS TO OTHER COMMRCL BKS IN THE U.S.	LNS TO OTH DEPSTRY INSTITNS IN U.S.	LOANS TO BNKS IN FGN COUN - DERIVED	LNS TO FRGN BRNCHES OF OTH U.S. BNKS	LNS TO OTH BNKS IN FOREIGN COUNTRIES	CREDIT CARDS LOANS	OTHER REVOLVING CREDIT PLAN LOANS	LNS SEC BY REAL ESTATE NON-US	OTSTDNG CRED CD FEES & FIN CHGS	PURCHD IMPAIRED LNS, ETC.-OUTSTDING 	PURCHD IMPAIRED LNS, ETC.-CARRYING A	LN SECURED BY 1-4 FAM RES CONSTRUCTI	LN SECURED BY OTHR CNSTRCTN LN & LA 	LN SECURED BY OWNER OCCPD NONFARM NO	LN SECURED BY OTHR NONFARM NONRES PR	LEASE TO INDVDL FOR HSEHLD, FMLY & P	ALL OTHR LEASE FINANCING RECEIVABLES	TOTAL CARRY AMT OF CLS-END LN NEG AM	TOTAL MAX REMAINING NEG AMRTZ PERMIT	TOTAL AMT NEG AMRTZ ON CLS-END LN IN	LN SEC 1-4 RES PROP IN DMST OFC	LN SEC 1-4 RES PROP IN PROC OF FCLS	LN SEC CNST LAND DEV AND OTHR LAND L	LN SEC FARMLAND	RVLVG OE LN SEC 1-4 FAM RES PROP	RVLVG CLS LN SEC 1-4 FAM RES PROP	RVLVG CLS LN SEC JR 1-4 FAM RES PROP	LN SEC MLTI FMLY RES PROP	LN SEC NONFARM NON RES PROP	CMRCL IND LN MEAS AT FV	LN TO INDV FOR HH FAM PERS EXPND	LN TO INDV FOR HH EXPND OTHR CRDT PL	OTH LN MSRD AT FV	UNPD PRIN BAL OF CONS LND DEV AND OT	UNPD PRIN BAL OF LN SEC BY FRM LAND	UNPD PRIN BAL OF LN SEC RVLV CRDT	UNPD PRIN BAL OF LN SEC RVLV RES PRO	UNPD PRIN BAL OF LN SEC RVLV RES PRO	UNPD PRIN BAL OF LN SEC BY MFAM RES 	UNPD PRIN BAL OF LN SEC BY NONFRM RE	UNPD PRIN BAL OF CMRL IND LN	UNPD PRIN BAL OF LN IND HH FAM AND O	UNPD PRIN BAL OF LN IND HH FAM AND O	UNPD PRIN BAL OF OTHR LN	FV LN LEASE ACQUISITION LN SCTY BY R	GROSS CONTRACT RCVBL LN SCTY BY RE	BEST EST AT ACQUISITION DT LN SCTY B	FV LN LEASE ACQUISITION CMRL AND IND	GROSS CONTRACT RCVBL CMRL AND IND LN	BEST EST AT ACQUISITION DT CMRL IND 	FV LN LEASE ACQUISITION LN TO IND HH	GROSS CONTRACT RCVBL LN TO IND HH FM	BEST EST AT ACQUISITION DT LN TO IND	FV LN LEASE ACQUISITION ALL OTHR	GROSS CONTRACT RCVBL ALL OTHR LN LEA	BEST EST AT ACQUISITION DT ALL OTHR 	CNSTRCTN DEV & OTHR AMT LN INT RSRV	PLDG LN AND LEASE	ALL OTHR LN (EXCLUDE CONSUMER LN)	LN NDEP FNCL INST	OTHER LOANS	HECM REVERSE MTG	PROPRIETARY REVERSE MTG	EST NBR FEE PAID RFRL HECM REVERSE M	EST NBR FEE PAID PROPRIETARY REVERSE	PRIN AMT SOLD HECM REVERSE MTG	PRIN AMT SOLD PROPRIETARY REVERSE MT	LN RSTRCT HOUSE FAMILY CREDIT CARD	LN TO IND HH OTHR AUTO LN	LN RSTRCT DBT CNST LAND DEV 1-4 FAM 	LN RSTRCT DBT CNST LAND DEV OTHR CNS	LN RSTRCT DBT CNST LAND DEV MULTI NO	LN LAND DEV NFARM NRES SCD OWN OCC N	LN DBT LAND DEV NFARM NRES SCD NFARM	LN RSTRCT DBT CMRL US ADR	LN RSTRCT DBT CMRL NONUS ADR	LN RSTRCT DBT RSTRCT ALL OTHR LN	ITEMIZE DBT RSTRCT LN SCD FARM	ITEMIZE DBT RSTRCT LN DI ACPTNCE OTH	ITEMIZE DBT RSTRCT LN FI AGRI	UNPD PRIN BAL LN IND HH AUTO LN	AUTO LN FV INDV HH FAM PERS EXPND	LN RSTRCT HOUSE FAMILY AUTO LN	LN RSTRCT HOUSE FAMILY OTHR CNSMR LN	LN TO IND HH OTHR AUTO LN	OTHR CNSMR LN FV INDV HH FAM PERS	UNPD PRIN BAL LN IND HH OTHR CNSMR L	LN RSTRCT DBT FRGN GVT OFFICIAL	LN RSTRCT DBT CMRL	OBLG ST POLITC SUBS IN US	CNSTRCTN DEV & OTHR AMT INT CAP	
37																																																																							0	859	0		1626			2593	0	0	2680	42044	0	0	0	20376	48	0	13606	1703	3192	8356	5244	1282	0	4369	5004	5851	3699	1428	0								0	0			0	0	947	10	3811	2416			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		22	0							0	4267	0	0	0	0	0			0	0	0				0	0	2389			0	0	0		
242																																																																							0	3427	0		2660			1419	0	0	31	22058	0	0	0	7562	77	0	7036	688	1529	3824	897	623	0	6993	3879	2022	1359	213	0								0	0			0	0	0	547	0	3278			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		7562		0	11							0	1713	0	0	0	0	0			0	0	0	0			0	0	1333			0	0	0		
279																																																																							0	318	2125		298			2343	330	0	139	74508	78	0	31	46612	548	335	6102	170	223	813	2015	12483	30908	2117	3707	3364	3287	10600	4899								0	0			0	0	733	4104	356	11338			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		15818		0	0							0	2224	0	0	0	0	0			53	0	0				0	53	3118			0	0	0		
354																																																																							0	1184	0		629			378	0	0	0	4044	0	0	0	1079	0	603	876	13	592	16	8	274	162	252	1506	405	180	490	0								0	0			0	0	0	0	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	501	0	0	0	0	0			0	0	0	0			0	0	273			0	0	0		
457																																																																							0	4268	500		6497			5423	79	0	496	31499	0	0	0	6037	773	5427	17788	607	1667	3387	194	175	0	6346	9491	6631	2316	53	496								0	0			0	0	946	318	1737	1588			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		12904		0	18							0	1138	0	0	0	0	0			0	0	0	0			0	0	1681			0	0	0		
505																																																																							0	0	6126	0	0	17151	0	17151	15413	0	15543	239683	4612	0	0	112757	3078	23878	27839	4726	10678	6470	6084	22263	60958	29378	16743	20707	20994	31264	9789	0	0	0	0	0	0	0	0	420	0		0	0	660	5842	19991	17316	0	0	0			0	965																							0	0	0	0	0	0	0	0	0	0	0	0		113022	118	2010	118							0	5322	0	0	0	0	0	0	0	0	0	0	0			0	0	22548			0	0	0		
1155																																																																							0	6204	448		9073			36098	652	0	1183	132546	0	0	0	20826	3525	747	48118	2692	2421	5866	8360	888	503	38508	11728	25567	24635	7304	747								494	187			0	0	621	3227	16664	24774			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		132546		715	1963							0	3229	0	0	0	0	0			0	0	0	0			0	0	2663			0	0	0		
1351																																																																							0	10386	0		4393			18253	0	0	0	71229	0	0	0	12748	0	12505	56491	2849	8829	598	133	96	0	16197	28616	7661	4514	408	0								0	0		0	0	0	0	0	0	15487			0			1191	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	53							0	4958	0	0	0	0	1682			1414	396	0	0			619	316	4951			0	1585	83		
1454																																																																							0	5016	1527	0	2827	27602	0	27602	5384	0	0	223421	849	0	13	81842	4354	1709	25722	3581	1672	3492	4352	46603	22106	20251	5233	32789	45215	31122	7695	0	0	0	0	0	0	0	0	1151	0		0	0	972	940	38663	26941	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	54	0	54							0	18378	0	0	0	0	0	0	0	0	0	0	0			0	0	8619			0	0	0		
1557																																																																							0	8243	0		14709			3373	0	0	0	31890	0	0	0	2509	0	0	9969	63	220	501	170	1555	0	4315	5371	3224	6987	8786	698								0	0		0	0	0	0	0	1760	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	2							0	604	0	0	0	0	0			0	0	0	0			0	0	690			0	0	0		
1669																																																																							0	254	188		1744			8871	0	0	2034	83613	0	0	0	42856	1517	26719	5849	184	516	1257	1641	17685	21401	2070	6216	10040	6740	12091	1073								0	0			0	0	566	334	11263	1428			0			0	324																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	148							0	6845	0	0	0	0	0			0	0	0				0	0	5565			0	1054	0		
1829																																																																							0	0	14883	0	0	19668	0	19668	8044	0	0	265139	297	22398	0	98013	12231	16702	38811	2213	2638	7545	10111	39146	35779	24548	9412	37056	30064	50233	11319	0	0	0	0	0	0	0	806	817	0		0	0	5183	6886	32488	43613	0	22398	0			0	684																							0	0	0	0	0	0	0	0	0	0	0	0		29748	26	0	26							0	30	0	0	0	0	0	0	0	0	0	0	0			0	0	350			0	0	0		
1856																																																																							0	4985	0		297			32615	0	0	0	42011	0	0	0	1680	88	1229	2681	1	56	80	638	794	64	2145	493	8335	16084	12956	213								0	0			0	0	0	0	1515	237			0			0	46																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	3							0	317	0	0	0	0	0			0	0	0				0	0	274			0	0	0		
2040																																																																							0	6009	10531		1341			12117	1984	0	27	133179	0	0	0	23156	824	248	63673	4353	4566	12085	725	83	483	20710	34044	36250	8733	5210	1134								5	0			0	0	1169	6223	31914	35196			0			327	230																							0	0	0	0	0	0	0	0	0	0	0	0		34857		0	16							0	341	0	2	0	766	618			36	0	0				2	34	2326			0	856	0		
2161																																																																							0	57	0		3809			14936	0	0	0	59397	0	0	0	28924	114	19287	18510	1691	8343	5875	3334	5841	3764	2398	6078	7111	8315	6072	482								364	0			0	0	154	0	2150	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	25							0	3703	0	0	0	0	0			0	0	0	0			0	0	5161			0	0	0		
2376																																																																							0	0	478857	0	0	26412	0	26412	8420	0	0	1730183	0	0	6771	179047	13908	32586	114765	2213	8651	18132	11723	56506	78604	30842	97987	113336	155088	893097	247049	0	0	0	0	0	0	0	0	0	0		0	0	30610	46770	72201	873009	0	0	0			0	3217																							0	0	0	0	0	0	0	0	0	0	0	0		1325425	0	0	0							0	0	898	0	0	0	587	0	0	0	0	0	0			0	0	949			0	0	0		
2554																																																																							0	2129	0		1485			677	0	0	6	5332	0	0	0	446	17	254	1060	74	68	69	87	33	115	2632	195	487	759	812	0								0	0			0	0	0	0	88	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	120							0	200	0	0	0	0	0			0	0	0	0			0	0	164			0	0	0		
2732																																																																							0	2361	78931	0	0	34806	0	34806	6389	0	0	366171	240	4860	0	33040	650	8345	69905	3432	2954	3676	10928	377	9715	79963	37310	111310	19781	10656	60665	0	0	0	0	0	0	0	0	0	0		0	0	169	9955	96499	96437	0	4860	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	72	0	72							0	1646	0	0	0	0	523	0	0	0	0	0	0			0	0	596			0	0	0		
2750																																																																							0	6904	447		23006			2347	0	0	0	38447	0	0	0	1961	204	250	22453	250	662	612	436	0	0	18899	5435	4317	5010	742	161								0	289			0	0	74	94	615	940			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		10812		0	86							0	946	0	0	0	0	0			0	0	0	0			0	0	534			0	0	0		
3252																																																																							0	19735	0		32909			10473	0	0	2448	77593	0	97	0	615	0	288	0	167	177	93	52	105	0	25620	35925	8345	5121	630	7								0	0			0	0	0	490	0	5441			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		19922		0	31							0	1717	0	0	0	0	0			0	0	0	0			0	0	3637			0	0	0		
3458																																																																							0	5463	358		1101			3837	0	0	92	16602	0	17	0	2884	21	0	4849	188	501	1523	497	0	175	3267	1996	4361	2739	895	197								0	0			0	0	0	974	882	64			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		4260		0	0							0	425	0	0	358	0	0			0	0	0	0			0	0	484			0	197	0		
3720																																																																							0	7232	243		6585			10466	3420	0	2869	114300	0	0	1788	25262	997	1542	28665	3378	3111	8211	8157	2166	0	8848	15587	23856	35723	3076	318								0	291			0	0	2247	7007	27023	13677			0			376	188																							0	0	0	0	0	0	0	0	0	0	0	0		40157		0	415							0	4701	0	0	0	0	0			0	0	0	0			0	0	1865			0	0	0		
3953																																																																							0	2559	258		3565			12484	0	0	0	37523	0	0	0	3334	860	115	8939	688	510	1643	376	0	0	13553	3947	4202	741	419	1250								0	0			0	0	2314	54	5702	4730			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	3123		0	65							0	1278	0	0	0	0	0			0	0	0	0			0	0	320			0	0	0	0	
4156																																																																							0	13239	9797		8054			13109	1583	0	0	119321	0	930	0	26165	1444	281	23898	1890	1382	3999	2502	14750	1290	11908	12750	32156	23461	11913	546								0	0			0	0	1611	3824	8783	28569			0			63	0																							0	0	0	0	0	0	0	0	0	0	0	0		40159		0	0							0	1167	0	0	0	0	0			0	0	0	0			0	0	1046			0	0	0		
4231																																																																							0	12942	0		1558			4325	0	0	1192	76630	0	0	0	13139	0	0	29389	1033	2077	8135	1474	292	0	10788	16522	28340	4034	972	0								0	0			0	0	0	2282	12155	21911			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	21							0	2405	0	0	0	0	0			0	0	0				0	0	4700			0	0	0		
4437																																																																							0	6757	733		806			9723	7830	0	376	146864	207	0	0	50646	4802	36285	26598	1465	11192	27409	4905	3117	1471	36841	8360	30501	8838	4818	81								0	1999			0	0	225	12089	36044	8583			0			2604	210																							0	0	0	0	0	0	0	0	0	0	0	0		138238		0	26							0	1764	0	2475	0	0	0			268	248	0				11	8	4668			0	0	0		
4839																																																																							0	70	49938	0	0	12429	0	12429	5507	0	0	245795	0	0	0	28362	1476	4119	89281	9813	2547	10869	4180	868	0	44094	36660	79616	50339	3734	0	0	0	0	0	0	0	0	0	366	0		0	0	4105	13582	79427	48255	0	0	0			150	60																							0	0	0	0	0	0	0	0	0	0	0	0		51616	793	0	793							0	259	0	0	1564	2257	382	0	0	0	0	0	0			0	0	1226			0	0	0		
5005																																																																							0	0	12813	0	0	2743	0	2743	4476	0	0	214758	0	0	0	103687	4280	29013	14494	3423	10158	12532	7843	10772	56056	12946	4208	35472	31369	17950	4854	0	0	0	0	0	0	0	0	81	0		0	0	7186	3683	42684	32997	0	0	0			0	996																							0	0	0	0	0	0	0	0	0	0	0	0	4524	93891	32	0	32							0	8	0	0	0	0	0	0	0	0	0	0	0			0	0	88			0	0	0	112	
5069																																																																							0	0	10478	0	0	2501	0	2501	1263	0	0	343389	4985	0	0	32182	302	7625	213190	1569	1960	1028	20000	0	0	35529	177231	13765	67266	683	0	0	0	0	0	0	0	0	0	0	20029		0	0	6936	29035	219965	45711	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		212416	1	0	1							0	0	0	0	0	9794	0	0	0	0	0	0	0			0	0	0			0	0	0		
5135																																																																							0	59527	2040	0	58716	30199	0	30199	0	0	0	272563	0	0	0	53909	3939	11920	152426	8914	18477	22852	1022	2516	117	57723	97256	46578	6745	6028	3245	0	0	0	0	0	0	0	468	0	0		0	0	1661	9042	31027	12204	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		53118	0	0	0							0	4286	0	0	0	0	0	0	0	0	0	0	0			0	0	5545			0	0	0		
5210																																																																							0	15465	32051	0	2681	40211	0	40211	52566	0	17984	682089	0	0	0	269133	27455	113057	52452	15281	26604	20684	50518	83185	70801	88880	47716	130414	63386	43342	26262	0	0	0	0	0	0	0	0	4371	0		0	0	5195	18294	96833	85719	0	0	0			0	1119																							0	0	0	0	0	0	0	0	0	0	0	0		86250	3111	0	3111							0	793	0	0	0	0	0	0	0	0	0	0	0			0	0	10227			0	0	0		
5331																																																																							0	0	61514	0	0	5215	0	5215	9688	0	0	141772	121	0	854	18521	425	4220	22161	0	5113	6307	4494	444	1800	20116	5828	49467	36637	5291	0	0	0	0	0	0	0	0	0	73	0		0	0	245	12992	4381	26518	0	0	0			155	0																							0	0	0	0	0	0	0	0	0	0	0	0		75300	1991	0	1991							0	3	0	0	0	0	0	0	0	0	0	0	0			0	0	327			0	0	0		
5461																																																																							0	13331	10761	0	2617	45252	0	45252	15867	0	0	341429	254	0	26441	28335	2284	3207	101217	1542	2086	7068	12868	1313	798	52580	45012	108466	79953	17969	465	0	0	0	0	0	0	0	0	201	0		0	0	575	16157	91802	95610	0	0	0			1342	1001																							0	0	0	0	0	0	0	0	0	0	0	0		100082	11347	0	11347							0	685	0	1391	0	993	402	0	0	0	0	0	0			0	0	6859			0	0	0		
5751																																																																							0	8571	340		23518			5681	0	0	325	54377	0	762	0	10313	0	1401	9756	72	265	904	432	4722	3813	9688	5336	4908	10166	8837	3179								0	11			0	0	105	341	472	116			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		9917		0	5							0	1870	0	0	0	0	0			0	0	0	0			0	0	1947			0	0	0		
6039																																																																							0	4882	28		5120			5672	0	0	1492	53835	20	0	0	6487	638	176	22310	280	1199	1536	1148	1480	40	13202	8861	8574	6604	5442	1735								498	86			0	0	441	2319	4895	17682			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	263							0	1687	0	0	0	0	0			0	0	0	0			0	0	1665			0	0	0		
6141																																																																							0	2917	0		2611			1370	0	0	201	23627	0	0	0	6834	0	693	9069	223	664	1130	2159	2287	347	3194	4988	2549	3536	2395	130								0	0			0	0	0	0	0	5392			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	69							0	0	0	0	0	0	0			0	0	0	0			0	0	4233			0	0	0		
6329																																																																							0	6944	605	0	6109	30191	0	30191	4869	0	103	332556	0	0	0	70466	4358	1137	92277	6772	11423	37345	6286	1364	78	26578	47864	83970	61414	16492	0	0	0	0	0	0	0	0	1213	1453	0		0	0	10514	40945	30677	23585	0	0	0			1772	2231																							0	0	0	0	0	0	0	0	0	0	0	0	12090	0	506	1363	506							0	78779	249	2415	0	352	0	1026	0	0	0	0	0			0	0	19876			0	1026	0	0	
6972																																																																							0	8297	30353	130	2082	76758	0	76758	35751	0	11477	473809	0	1559	7260	24200	1999	5132	139921	1028	1888	5087	1529	4371	8896	102822	73453	145972	29021	92670	1084	0	0	0	0	0	0	0	0	2545	0		0	0	13739	49654	53604	158742	0	1559	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	45415	272223	1769	0	1899							0	386	0	0	0	0	0	91	0	50	0	0	50			0	0	764			0	91	50	392	
7009																																																																							0	0	0	2466	0	65517	1940	67457	0	0	0	288098	0	0	0	0	0	0	288098	0	0	0	0	0	0	251865	36233	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	6375	0	8841							0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	211800			0	0	0		
7045																																																																							0	4625	0		4148			3900	865	0	778	70466	0	0	0	26941	232	24816	7937	331	1019	6164	9252	4017	5453	1658	7244	13196	11743	4633	4304								485	15			0	0	141	105	9222	8253			0			60	388																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	7692	0	0	0	0	0			0	0	0	0			0	0	3064			0	0	0		
7157																																																																							0	2495	294		2585			6198	0	0	0	24909	0	0	0	8060	0	0	12166	547	2133	5380	0	0	0	1595	7891	5738	1159	48	367								0	0			0	0	0	0	0	1387			0			0	50																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1353	0	0	0	0	0			0	0	0	0			0	0	2537			0	0	0		
7456																																																																							0	7310	0		9105			8791	0	0	0	33567	0	0	0	2512	219	0	13116	24	14	1416	1058	0	0	12576	705	6270	9239	2265	0								0	11		0	0	0	407	250	1179	1930			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	12							0	1042	0	0	0	0	0			0	0	0	0			0	0	799			0	0	0		
7634																																																																							0	4185	0		990			4050	0	0	74	45517	0	0	0	12841	378	752	9678	718	2047	8681	659	592	0	4728	10154	13956	2509	428	0								0	0			0	0	320	2686	0	16321			0			0	92																							0	0	0	0	0	0	0	0	0	0	0	0		4231		0	41							0	2129	0	0	0	0	0			0	0	0				0	0	1502			0	0	0		
