"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
1557																																											314	0	93	0	2726	true	314	0	0	0	0	0	0	0	0	0	false	0	0	0	93	402	0	2231	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.fstbanc.com	
1669																																											73	73	0	0	0	true	73	0	0	73	0	0	2340	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.lnbparis.com	
1829																																											285	0	0	285	33120	true	0	0	0	0	0	0	3497	3	285	0	true	0	0	0	33120	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	90	1835	0	http://www.avbpgh.com		http://www.ilovethatbank.com		http://www.avbonline.com												http://www.avbpgh.com	
1856																																											0	0	0	0	30000	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	30000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.washitastatebank.com	
2040																																											0	0	0	0	23000	true	0	0	0	0	0	0	1459	2	0	0	false	0	0	0	0	22000	1000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.fmnetbank.com	
2161																																											0	21	0	0	0	true	0	21	0	0	0	0	2066	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.lamarnational.com	
2376																																											0	4059	211130	0	809919	true	0	0	0	1435	1202	1422	37703	3	0	0	false	0	0	0	211130	261685	174641	136416	0	26047	0	0	0	0	26047	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false	false																					http://www.oritani.com	
2554																																											0	0	1445	0	1445	true	0	0	0	0	0	0	118	0	0	0	false	0	0	0	1445	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.sbmarietta.com	
2732																																											1112	3704	0	0	0	true	1112	0	0	340	0	3364	29502	4	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	true	false	true	true	2	296	618	0																	www.albanybank.com	
2750																																											0	131	0	0	6655	true	0	131	0	0	0	0	975	1	0	0	false	0	0	0	6650	0	0	0	0	5	0	0	0	0	5	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.genoacb.com	
3177																																											490	1193	0	2	112954	true	488	195	0	998	0	0	4550	1	2	0	false	0	0	0	30000	20000	0	60000	110000	0	0	1129	1825	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false	false																					www.ochome.com	
3252																																											0	34	0	0	5000	true	0	0	0	0	0	34	2348	1	0	0	false	0	0	0	1000	2500	1500	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.fnbgordon.com	
3458																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.fbgconline.com	
3720																																											0	1059	0	0	0	true	0	976	0	0	0	83	2462	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					Bank of Clarendon	
3971																																											739	1430	0	48	35908	true	691	512	0	918	0	0	0	0	48	0	true	0	72	0	0	0	0	35428	0	72	149	0	259	0	480	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false	false																					www.midcountrybank.com	
4156																																											0	125	15600	0	16600	true	0	2	0	123	0	0	0	0	0	0	false	0	0	0	15600	250	500	250	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.kanzabank.com	
4231																																											0	1794	0	0	0	false	0	0	0	0	0	1794	860	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.fmbanksylvania.com	
4437																																											0	14	259	0	1403	true	0	0	0	14	0	0	11780	4	0	0	false	0	0	0	259	494	295	355	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	52	944	0																	WWW.FNBWVVA.COM	
4839																																											0	1396	0	0	22426	true	0	0	0	413	0	983	23155	6	0	0	true	0	0	0	0	0	22000	0	0	426	0	0	0	0	426	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					WWW.ABCBANK.NET	
5069																																											0	3784	0	0	0	false	0	0	0	0	0	3784	250	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	false																						
5135																																											0	323	4300	0	13433	true	0	70	0	0	0	253	12676	5	0	0	false	0	0	0	4300	7500	0	1633	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.fsbanks.com	
5210																																											0	1504	20000	0	77500	true	0	84	0	1099	0	321	5146	4	0	0	false	0	0	0	20000	39000	18500	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	42	464	0																	http://www.acnb.com	
5461																																											0	2413	0	0	0	true	0	202	0	0	0	2211	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.bankbac.com	
5751																																											370	0	0	0	6000	true	370	0	0	0	0	0	943	1	0	0	false	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false						Garden City State Bank a branch of Kearny County Bank															www.kearnycountybank.com	
6039																																											0	2904	0	0	0	true	0	2534	0	0	0	370	735	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.aebalma.com	
6141																																											0	0	0	0	0	false	0	0	0	0	0	0	82	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																						
6329																																											0	3229	0	0	0	true	0	2012	0	559	0	658	400	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.abbank.com	
7009																																											0	0	0	0	0	false	0	0	0	0	0	0	2360	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	1	519	59062	0																	http://www.bessemertrust.com	
7045																																											0	60	0	0	0	true	0	0	0	0	0	60	2215	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.banktpb.com	
7072																																											859	223	0	193	10000	true	666	0	0	223	0	0	288	0	193	0	false	0	0	0	5000	4000	1000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	false	false	false	false	false																					www.wallkill.com	
7157																																											0	0	0	0	0	true	0	0	0	0	0	0	203	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	true	false																					www.statebankbr.com	
7456																																											0	0	0	0	0	true	0	0	0	0	0	0	251	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.bankofhartington.com	
7634																																											0	617	0	0	700	false	0	52	0	134	0	431	1769	2	0	0	false	0	0	0	700	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					THEFOURCOUNTYBANK.COM	
8033																																											0	1234	6600	0	11600	true	0	56	0	502	0	676	1879	1	0	0	true	0	0	0	6600	3000	2000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					WWW.THEFRIENDLYBANK.COM	
8462																																											0	0	0	0	0	true	0	0	0	0	0	0	1252	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.perrytonbank.com	
8631																																											0	104	0	0	0	true	0	0	0	104	0	0	832	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					pcbsm.com	
9357																																											217	0	68100	0	68100	true	217	0	0	0	0	0	4	0	0	0	true	0	0	0	68100	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.fidelitybankmn.com	
9553																																											0	0	14107	0	47004	true	0	0	0	0	0	0	356	0	0	0	false	0	0	0	14107	3361	3398	25337	9645	0	1	525	275	0	801	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.adamscountybank.net	
9807																																											0	80884	100000	0	240000	true	0	46128	0	20283	13050	1423	3993	2	0	0	true	0	0	0	100000	140000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.amboybank.com	
9955																																											0	0	3315	0	10835	true	0	0	0	0	0	0	3397	1	0	0	false	0	0	0	3315	4140	3380	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					www.bankkansas.com	
10250																																											0	1920	0	0	0	true	0	1664	0	0	0	256	886	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					www.thebankofelkriver.com	
10849																																											0	12656	0	0	0	true	0	8679	1515	0	0	2462	2287	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.firststatebk.com	
11145																																											0	930	1793	0	14043	false	0	0	0	494	0	436	1693	1	0	0	false	0	0	0	1793	8786	2564	900	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																						
11275																																											38	6225	199000	38	206535	true	0	5093	0	1132	0	0	1668	1	38	0	true	0	3535	0	199000	0	0	4000	0	3535	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	true	false																					www.pulaskibank.com	
11640																																											0	0	0	0	57500	true	0	0	0	0	0	0	5700	1	0	0	false	0	0	0	37500	20000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.fnbclarksdale.com	
11837																																											0	975	0	0	7000	true	0	650	0	0	0	325	845	1	0	0	false	0	0	0	0	7000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false																					http://www.farmbk.com	
12030																																											0	2595	0	0	0	true	0	889	985	119	0	602	1366	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false																					http://www.fnbalma.com	
