"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
7045	0	0	0	0	0	0	0	0	46	0			0	0	185	0	0	0						0				0	0	0	0	0			14	4	0	0	20	0			0	0	0	0	0	0	0	0				67	38	84	4	
7072	0	0	0	0	0	0	0	0	1	0			0	0	815	0	0	0											0	0	0	0			0	0	1	0	625	137			0	0	0	0	0	0	0	0				0	0	53	0	
7157	0	0	0	0	0	0	0	0	39	2			0	0	128	49	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	17				21	12	58	8	
7456	0	0	0	0	0	0	0	0	10	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	9	0	0	0	0		0	0	0	0	0	0	0	0				0	0	0	1	
7634	0	0	3	0	0	0	0	0	44	12			0	1	414	205	0	0											0	0	0	0			0	0	9	0	148	0			0	5	0	0	0	0	27	4				29	7	2	6	
8033	0	0	0	0	0	0	0	0	31	4			0	22	873	435	0	0											0	0	0	0			0	0	0	0	367	0			0	0	0	0	0	0	50	0				12	2	9	3	
8462	0	0	0	0	0	0	0	0	15	0			0	0	39	3	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				19	3	17	12	
8631	0	0	0	0	0	0	0	0	23	0			0	0	50	0	0	0											0	0	0	0			0	0	0	0	0	0			0	4	0	0	0	0	0	0				40	8	10	11	
9357	0	0	0	0	0	0	0	0	322	288		0	0	0	1309	992	0	0		0	0		0	0	0		0	0	0	0	0	4			0	0	30	0	86	0			0	0	0	0	0	0	0	0	0	0		0	0	231	0	
9553	0	0	0	0	0	0	0	0	24	19			0	0	75	63	0	12						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	5	0	0	
9807	0	0	86	0	0	0	0	0	1204	245		0	0	0	8307	106	0	2		0	0		0	0	0		0	0	0	0	0	58			0	0	19	24	2720	468			2180	589	1331	227	0	0	1414	42	0	0		0	0	0	0	
9955	0	0	0	0	0	0	0	0	28	26			0	0	27	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				25	0	2	2	
10250	0	0	365	0	0	0	0	0	1690	741		0	0	46	5133	941	0	71		0	0		0	0	0		0	0	0	0	125	71			38	5	20	154	94	635			0	0	1807	267	78	304	910	63	0	0		19	7	50	12	
10849	0	0	27	0	0	0	0	0	207	0		0	0	0	1056	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	104	0	528	0			57	7	267	96	0	0	177	0	0	0		0	0	0	0	
10858	0	0	0	0	0	0	0	0	93	39		0	0	31	333	32	0	128		0	0		0	70	0		0	0	0	0	0	0			0	0	2	0	0	28	0		1	5	6	0	33	0	24	0	0	0		15	10	66	6	
11145	0	0	0	0	0	0	0	0	102	63			0	0	725	254	0	0											0	0	0	0			0	0	29	0	447	0			0	0	0	0	0	0	0	0				0	0	24	10	
11275	0	0	2278	1009	0	0	0	0	2940	127		0	0	21	24288	2551	0	76		0	0		0	0	0		0	0	0	0	5412	205			0	0	98	124	8565	2909			558	10	285	1187	1100	89	411	62	0	0		16	7	127	1	
11640	0	0	0	0	0	0	0	0	185	15		0	0	52	130	0	0	83		0	0		0	0	0		0	0	0	0	0	0			0	0	4	0	0	0			0	0	27	55	0	50	0	0	0	0		11	3	9	6	
11837	0	0	0	0	0	0	0	0	11	0			0	0	111	33	0	0											0	0	0	0			0	0	0	0	0	0			0	0	45	0	0	0	30	0				0	2	3	9	
12030	370	37	0	0	0	0	0	0	2573	522		0	0	171	8368	817	0	480		0	0		0	113	0		0	36	0	0	0	0			0	0	584	12	1725	6			0	0	1559	44	2006	872	1057	0	0	0		155	266	193	65	
12142	0	0	0	0	0	0	0	0	86	0			0	75	235	21	0	127											0	0	0	0			13	1	0	0	0	0			0	0	0	0	0	0	0	0				22	0	52	10	
12179	0	0	0	0	0	0	0	0	55	0			0	0	177	62	0	0											0	0	0	0			0	3	52	0	115	0			0	0	0	0	0	0	0	0				0	0	0	0	
12245	0	0	0	0	0	0	0	0	7	0			0	0	201	8	0	1											0	0	0	0			9	3	0	0	99	0			0	0	0	0	65	0	0	0				18	3	1	1	
12311	1252	215	7734	1811					112738		33042	0	0	4283	443825		0	21610	95393	0	0	0	0	315	0	0	0	29	22631	1205	76942	4317	0	0	0	0	10633	3352	78785	32519		1820	1569	368	18203	13738	21494	6700	40123	11601	264	420	2350	35930	17639	9872	2240	
12647	0	0	0	0	0	0	0	0	2	0			0	0	15	2	0	0						0				0	0	0	0	0			0	0	1	0	3	0			0	0	0	1	0	0	0	0				0	0	10	0	
12656	0	0	0	0	0	0	0	0	11	2			0	2	45	0	0	19						19				2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	6	15	1	
12937	0	0	196	0	0	0	0	0	2	0			0	0	544	0	0	0											0	0	5	0			0	0	0	0	280	58			0	0	0	0	0	0	0	0				5	0	0	2	
12946	0	0	1096	0	0	0	0	0	549	45		0	0	0	2950	170	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	152	17	728	18			243	103	0	0	180	0	99	63	0	0		70	13	346	156	
12955	0	0	0	0	0	0	0	0	22	2			0	0	72	0	0	0											0	0	0	0			0	0	0	9	0	66			0	0	0	0	5	0	0	0				0	11	1	0	
13103	0	0	0	0	0	0	0	0	150	10		0	0	0	1171	79	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	19	0	399	0			261	0	0	0	0	1	136	0	0	0		251	116	45	4	
13251	0	0	0	0	0	0	0	0	12	6			0	2	231	25	0	19						0				0	0	0	0	0			0	0	2	0	137	0			0	0	0	0	0	1	0	0				38	1	12	0	
13457	0	0	0	0	0	0	0	0	29	0			0	29	0	0	0	0						0				29	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14052	0	0	0	0	0	0	0	0	36	0			0	6	577	0	0	16											0	0	0	0			0	0	3	0	24	0	0		0	0	0	0	0	0	537	22				0	5	0	0	
14155	20	9	0	0	0	0	0	0	114	42			0	24	364	43	0	51						0				0	43	0	0	0			0	0	30	0	59	0			0	0	0	0	0	0	165	0				0	0	26	9	
14650	0	0	0	0	0	0	0	0	35	0			0	8	103	0	0	65											0	0	0	0			0	0	1	0	27	0			0	0	0	1	0	0	0	0				3	1	8	24	
14753	0	0	0	0	0	0	0	0	2	1			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
14865	756	200	0	0	0	0	0	0	247	5			0	8	1461	1	0	29						29				8	0	0	0	0			6	1	0	5	33	72			0	2	237	11	221	3	102	11				1	0	3	1	
14977	0	0	0	0	0	0	0	0	1	0			0	0	6	0	0	0						0				0	0	0	0	0			0	0	0	0	6	0			0	0	0	0	0	0	0	0				0	1	0	0	
16458	0	0	0	0	0	0	0	0	18	0			0	13	106	0	0	16											0	0	0	0			0	0	2	1	51	0			0	0	0	0	0	0	0	0				37	1	2	1	
16551	0	0	0	0	0	0	0	0	61	39			0	0	379	3	0	0											0	0	39	0			0	0	0	0	90	0			59	0	180	18	0	0	0	0				5	4	3	0	
16748	0	0	0	0	0	0	0	0	11	2			0	0	12	0	0	0						0				0	0	0	0	0			0	0	1	0	11	0			0	0	0	0	0	0	0	0				1	8	0	0	
16944	0	0	0	0	0	0	0	0	7	3			0	0	42	31	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	4	0	0	
16953	0	0	0	0	0	0	0	0	14	0			0	0	20	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	3	16	11	
17110	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	104	8	983	19	34	2	0	0	7206	1635		0	0	108	27272	7768	0	543		0	0		0	0	0		0	42	0	0	1217	215			0	1	673	225	3725	533			19	9	1614	1354	4031	520	5571	1743	0	0		419	339	711	355	
17259	0	0	0	0	0	0	0	0	45	0			0	45	79	0	0	79											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17464	0	0	0	0	0	0	0	0	4457	963		0	0	2131	22201	5022	0	0		0	0		0	0	0		0	5	123	63	760	206			143	15	4	50	906	953			0	28	264	536	4658	53	8421	145	0	0		1	9	1073	317	
17950	84	0	0	0	0	0	0	0	60	0			0	45	793	36	0	0						0				45	0	0	4	0			0	0	9	0	49	0			93	0	506	0	0	0	0	0				16	2	5	4	
17978	0	0	281	0	0	0	0	0	299	0		0	0	0	514	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	55	0	91	0			0	0	142	244	0	0	0	0	0	0		0	0	0	0	
18050	2	2	0	0	0	0	0	0	253	7		0	0	0	508	203	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	27	0			0	0	89	0	17	161	0	0	0	0		54	20	116	63	
18135	0	0	0	0	0	0	0	0	55	15			0	0	575	120	0	0											0	0	79	0			0	0	0	28	193	124			0	0	0	0	0	0	0	0				0	0	59	12	
18377	0	0	0	0	0	0	0	0	0	0			0	0	33	0	0	0											0	0	0	0			0	0	0	0	33	0			0	0	0	0	0	0	0	0				0	0	0	0	
18827	0	0	0	0	0	0	0	0	30	2		0	0	0	408	70	0	51		0	0		0	0	0		0	0	0	0	0	0			0	0	3	0	170	0			20	0	0	0	71	10	0	4	0	0		13	10	13	1	
18836	603	13	0	0	0	0	0	0	171	0			0	0	892	0	0	26											0	0	0	0			0	0	9	25	148	0			0	0	3	0	0	5	0	0				37	33	75	86	
18854	0	0	0	0	0	0	0	0	2	0			0	0	20	0	0	4						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				12	0	4	2	
19356	0	0	0	0	0	0	0	0	66	59			0	0	123	108	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	1	5	6	
19730	10	0	524	0	0	0	0	0	3674	226		0	0	51	14812	3744	0	193		0	0		0	0	0		0	0	0	0	666	4			0	0	32	33	1839	694			3067	503	3287	2674	391	75	393	74	0	0		0	0	4	2	
19936	0	6	15	2	0	0	0	0	255	36			0	0	1084	34	0	0											0	0	0	0			0	0	6	0	204	0			621	25	0	0	39	29	137	139				3	2	31	10	
19972	0	0	0	0	0	0	0	0	0	0			0	0	23	0	0	0											0	0	0	0			0	0	0	0	23	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	0	0	0	0	0	0	0	46	0			0	0	443	0	0	0						0				0	0	0	0	0			0	0	15	0	113	0			0	0	276	0	42	0	0	0				0	28	12	3	
20512	0	0	0	0	0	0	0	0	23	1			0	0	48	0	0	0											0	0	0	0			0	0	2	0	18	0			0	0	0	0	0	0	0	0				6	5	24	15	
20633	0	0	0	0	0	0	0	0	61	55		0	0	0	624	619	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	5	2	
20857	0	0	0	0	0	0	0	0	0	0			0	0	43	43	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21256	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
21359	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21630	0	0	0	0	0	0	0	0	0	0			0	0	24	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	24	0	
21658	13	13	0	0	0	0	0	0	222	3			0	0	418	95	0	7						7				0	0	0	0	0			0	1	205	0	272	0			0	0	0	0	0	0	24	0				0	0	7	0	
22048	0	0	0	0	8	0	0	0	61	12			0	0	270	11	0	0						0				0	0	0	0	0			0	0	3	0	99	16			0	0	0	0	97	0	0	1				7	11	32	34	
22543	0	0	0	0	0	0	0	0	15	1			0	0	590	5	0	0											0	0	120	2			0	0	0	0	108	15			0	0	0	0	278	10	39	0				14	1	11	1	
22552	0	1	0	0	0	0	0	0	4	1			0	0	68	15	0	17						17				0	0	0	0	0			0	0	0	0	1	0			0	0	0	1	0	0	33	0				2	0	0	1	
22730	0	0	0	0	0	0	0	0	13	1			0	0	91	0	0	0											0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				11	4	80	5	
22936	40	0	0	0	0	0	0	0	452	96		0	0	8	2573	454	0	22		0	0		0	0	0		0	0	0	0	217	12			0	0	44	21	506	0			119	0	335	249	77	10	742	0	0	0		14	6	47	6	
23045	0	0	0	0	0	0	0	0	0	0			0	0	5	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	5	0	0	0				0	0	0	0	
23456	0	0	0	0	0	0	0	0	21	9			0	0	79	16	0	4						4				0	0	0	49	6			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	3	3	3	
23504	0	0	0	0	0	0	0	0	112	81		0	0	0	1510	285	0	0		0	0		0	0	0		0	0	0	0	739	7			0	0	2	0	471	0			0	0	0	0	0	0	0	0	0	0		0	0	15	22	
23540	0	0	0	0	0	0	0	0	29	10			0	0	1035	368	0	0											0	0	0	0			3	0	8	3	625	3			0	0	0	0	0	1	0	0				0	0	36	7	
23643	0	0	0	0	0	0	0	0	190	5			0	4	570	10	0	0											0	0	0	0			0	0	0	2	0	7			0	0	138	0	0	0	0	6				415	173	0	0	
23755	0	0	0	0	0	0	0	0	19	0			0	0	488	0	0	0											0	0	203	1			0	0	1	0	128	17			0	0	0	0	16	0	0	0				71	8	53	9	
24006	0	0	0	0	0	0	0	0	25	10		0	0	0	1326	584	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	292	1	446	2	0	0	0	0		0	5	4	7	
24378	0	0	0	0	0	0	0	0	21	8			0	0	68	0	0	0											0	0	0	2			0	0	0	0	68	0	0		0	0	0	0	0	3	0	0				0	7	0	1	
24453	325	0	93	0	0	0	0	0	17	7		0	0	0	499	0	0	1		0	0		0	0	0		0	0	0	0	0	0			0	0	10	0	80	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
24659	0	0	0	0	0	0	0	0	38	3			0	1	27	0	0	0						0				0	0	0	0	0			0	0	2	24	27	0			0	0	0	0	0	0	0	5				0	3	0	0	
24668	0	0	0	0	0	0	0	0	63	28			0	22	131	27	0	80											0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	4	0	0				1	1	22	8	
24855	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
24949	0	0	0	0	0	0	0	0	429	75		0	0	0	10642	4961	0	0		0	0		0	0	0		0	0	0	0	119	4			34	3	2	0	1143	600			1626	219	577	0	1381	0	82	101	0	0		21	9	98	16	
25357	0	0	0	0	0	0	0	0	7	0			0	6	17	0	0	17											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
25647	0	0	0	0	0	0	0	0	3	0			0	0	1754	473	0	0											5	0	0	0			0	0	1	0	0	332			0	0	73	0	321	2	555	0				0	0	0	0	
26176	0	0	104	1	0	0	0	0	520	409		0	0	0	7140	0	0	0		0	0		0	0	0		0	0	0	0	37	0			0	0	25	0	5086	15			0	0	0	0	1465	76	433	0	0	0		0	0	0	9	
26242	0	0	0	0	0	0	0	0	286	0		0	0	0	446	0	0	0		0	0		0	0	0		0	0	0	0	0	0			17	5	29	0	185	0			0	0	0	0	0	30	0	0	0	0		3	1	241	221	
26457	0	0	0	0	0	0	0	0	0	0			0	0	16	0	0	0						0				0	0	0	0	0			0	0	0	0	16	0			0	0	0	0	0	0	0	0				0	0	0	0	
26765	0	0	0	0	0	0	0	0	571	446			0	13	555	0	0	0											0	0	0	0			0	0	33	8	141	0			0	8	349	4	40	7	0	0				0	3	25	49	
26859	0	0	0	0	0	0	0	0	529	50		0	0	0	1565	50	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	25	0	300	0			260	185	215	36	740	233	0	0	0	0		0	0	0	0	
27070	0	0	0	0	0	0	0	0	0	0		0	0	0	238	0	0	0		0	0		0	0	0		0	0	0	0	0	0			5	0	0	0	233	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
27548	102	6	42	0	0	0	0	0	349	46		0	0	0	6392	390	0	0		0	0		0	0	0		0	0	0	0	204	5			0	0	86	13	2161	120			52	0	2423	7	612	8	21	0	0	0		265	178	0	0	
