"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
4156																																							1848	3645	0	0	30928	0	6923	50	5820	208322	176366	688	185334	0	2038	1783	8000	0	22988	1200	208322	0	0	15004	0	0	6657	144	29830	146536	4	1231	0	154639	152601	127	4580	0	0	280	22988	
4231																																							9079	1533	0	0	55030	0	839	1163	960	116292	100136	326	100462	0	839	0	0	0	15830	500	116292	0	0	3158	0	0	12100	0	20652	79484	1	1231	0	48527	47688	72	0	0	0	0	15830	
4839																																							8015	7787	0	0	74766	329	5405	1138	2859	329202	260417	1479	290417	0	5145	0	22396	0	38785	1875	329202	0	0	22180	0	0	14840	1020	51653	208764	2	1231	0	233028	227883	-110	0	0	0	6125	38785	
5069																																							75103	1441	0	0	36397	0	16899	3771	4053	417670	232037	4247	236284	0	11800	0	0	0	181386	4500	417670	0	0	169653	0	0	4128	0	31227	200810	1	1231	0	291806	280006	3105	0	0	0	0	181386	
5135																																							62849	4601	0	0	35607	0	5242	327	11913	444124	362388	2418	385904	0	4081	1042	21098	0	58220	651	444124	0	0	33046	0	0	24391	0	60	362327	1	1231	0	326624	322543	132	0	0	0	0	58220	
5210																																							3228	12948	0	69686	118691	1977	17393	564	62027	1139823	918844	10014	1041850	0	14540	0	84500	0	97973	4798	1139823	0	0	91675	0	0	5455	859	42972	875872	2	1231	0	866990	852450	-3955	0	0	0	28492	97973	
5461																																							23058	15524	0	0	164055	691	10692	2173	9094	547016	490471	3466	493937	0	5411	0	0	0	53079	2059	547016	0	0	44905	0	0	4241	0	166620	323851	1	1231	0	327140	321729	1874	0	0	0	0	53079	
5751																																							1268	3004	302	0	43802	0	2415	45	6132	193550	158676	1541	160217	0	1553	1089	0	0	33333	600	193550	0	0	22329	0	0	8752	0	20038	138638	9	1231	0	133230	131677	1652	3816	0	0	0	33333	
6039																																							10692	5254	0	0	12408	0	1325	2010	826	87223	78482	285	78767	0	804	0	0	0	8456	469	87223	0	0	2355	0	0	5600	0	23283	55199	1	1231	0	53912	53108	32	1600	0	0	0	8456	
6141																																							0	15284	0	23271	0	0	151	0	435	62166	56210	67	56277	0	409	0	0	0	5889	400	62166	0	0	1189	0	0	4300	0	15638	40572	1	1231	0	17484	17075	0	5950	0	0	0	5889	
6329																																							6503	19920	0	0	32573	0	18622	2275	13681	539949	485086	4476	489562	0	6992	0	0	0	50387	2600	539949	0	0	27672	0	0	20000	549	145312	339774	2	1231	0	446329	439337	115	6489	0	0	0	50387	
7009																																							5611	774	0	0	565867	0	541	0	5111	810221	743803	6275	750078	0	0	0	0	0	60143	500	810221	325	0	57865	0	0	552	0	111092	632711	2	1231	0	231992	231992	1226	0	0	0	0	60143	
7045																																							8409	2951	0	0	100635	0	2017	104	2214	196741	176327	728	177055	0	1064	0	0	0	19686	100	196741	0	0	16559	0	0	2325	0	21250	155077	1	1231	0	81475	80411	702	0	0	0	0	19686	
7072																																							621	2613	832	22	11192	118	5168	432	11509	187615	136661	3682	155343	0	1753	751	15000	0	32272	0	187615	0	0	32196	0	0	0	0	8814	127847	1	1231	0	155422	153669	76	688	0	0	0	32272	
7157																																							0	702	0	233	18258	0	118	0	349	45024	39747	216	39963	0	253	0	0	0	5061	200	45024	0	0	4620	0	0	200	0	7625	32122	4	1231	0	24314	24061	41	1303	0	0	0	5061	
7456																																							9885	1831	0	0	16229	0	616	0	1275	84881	78025	79	78104	0	680	0	0	0	6777	400	84881	0	0	1525	0	0	4600	0	23469	54556	4	1231	0	55725	55045	252	0	0	0	0	6777	
7634																																							6824	863	0	3	11837	0	437	517	604	65189	56471	99	57270	0	869	0	700	0	7919	200	65189	0	0	-502	0	0	8060	0	10589	45882	2	1231	0	44973	44104	161	0	0	0	0	7919	
8033																																							11064	2551	0	0	5326	0	2734	706	4132	213238	170204	2789	186093	0	1146	0	13100	0	27145	774	213238	0	0	21858	0	0	4476	0	45978	124226	1	1231	0	179696	178550	37	8175	0	0	0	27145	
8462																																							10501	11937	0	0	99984	0	384	0	567	180729	159938	105	160043	0	719	0	0	0	20686	350	180729	0	0	19007	0	0	350	168	62390	97548	4	1231	0	52357	51638	979	5550	0	0	0	20686	
8631																																							12815	2501	0	0	13789	0	1610	102	2728	66115	58671	571	59242	0	421	0	0	0	6873	500	66115	0	0	5581	0	0	800	0	17570	41101	1	1231	0	31836	31415	-8	1155	0	0	0	6873	
9357																																							33519	5307	0	0	62664	650	455	0	1777	487077	404493	1846	406339	0	3223	26747	0	0	80738	500	487077	0	0	25264	0	0	54660	95787	144381	260112	1	1231	0	263238	260015	314	156	0	0	0	80738	
9553																																							5254	951	0	27633	27964	0	1075	0	6459	164901	104890	1008	152440	0	995	0	46542	0	12461	400	164901	0	0	11095	0	0	1700	0	19495	85395	4	1231	0	96185	95190	-734	375	0	0	0	12461	
9807																																							19824	11647	0	321997	55756	15	8334	34714	133999	2287547	1732316	8301	1986057	0	28573	0	190000	0	301490	20000	2287547	0	0	220862	0	0	112272	0	71170	1661146	2	1231	0	1729834	1701261	-51644	0	0	0	55440	301490	
9955																																							19552	1979	0	0	37002	0	1145	0	1567	139796	111076	111	122341	0	1530	0	11154	0	17455	110	139796	0	0	14053	0	0	3023	0	21881	89195	4	1231	0	80081	78551	269	0	0	0	0	17455	
10250																																							17456	5231	0	0	93630	0	9396	4600	6082	375026	337341	1089	338430	0	3519	0	0	0	36596	1500	375026	0	0	3540	0	0	30800	0	75626	261715	4	1231	0	242150	238631	756	0	0	0	0	36596	
10849																																							19553	2996	0	34560	64740	0	3224	11334	4074	262782	235529	462	235991	0	1500	694	0	0	26791	16	262782	0	0	11533	0	0	15375	0	32460	203070	1	1231	0	122107	120607	-133	1000	0	0	0	26791	
11145																																							13784	6122	0	0	20028	134	5719	368	6381	219260	184676	1660	199129	0	1901	450	12793	0	20131	1000	219260	0	0	9932	0	0	9000	0	36579	148097	7	1231	0	168175	166274	199	0	0	0	0	20131	
11275																																							70543	17641	34	68943	5265	0	15858	4784	71083	1639682	1258127	18169	1490792	0	15606	3939	192335	0	148890	1	1639682	0	0	61373	511	0	87518	170559	249592	1008535	2	930	0	1223777	1208171	-2	2351	0	0	22161	148890	
11640																																							35830	9675	0	0	92678	0	4602	0	16040	361630	297653	1939	319592	0	3082	0	20000	0	42038	650	361630	0	0	5529	0	0	35100	0	84747	212906	1	1231	0	205887	202805	759	0	0	0	0	42038	
11837																																							4584	1153	0	0	52860	0	513	660	2396	105093	83543	655	91198	0	935	0	7000	0	13895	314	105093	0	0	1754	0	0	11686	0	7548	75995	2	1231	0	43862	42927	141	0	0	0	0	13895	
12030																																							17978	29012	0	3046	15712	0	3584	1350	11798	341619	286065	3379	289444	0	7140	0	0	0	52175	300	341619	0	0	51481	0	0	300	0	78655	207410	1	1231	0	262413	255273	94	3866	0	0	0	52175	
12142																																							12263	8140	0	593	74450	0	5441	52	8741	227676	199895	3170	206065	0	1660	0	3000	0	21611	1250	227676	0	0	7944	0	0	13250	0	58584	141311	4	1231	0	113956	112296	-833	5700	0	0	0	21611	
12179																																							2502	930	0	58	979	0	1283	0	2847	38198	28781	405	30463	0	235	0	1277	0	7735	0	38198	0	0	7731	0	0	0	0	4099	24682	1	1231	0	29834	29599	4	0	0	0	0	7735	
12311	251213	597082	212131	5946144	8968926	0	608854	26133	2945634	72469399	957339	66045510	383348	610383	623021	6016708	573098	6040541	39999	72469399	332840	121058	299610	486247	0	5850889	567663	2	0	51513894	50903511	-149957	0	203740	6423889	180158	0	180158				5946144	8968926						57993409						6016708					332840	121058						8628240	49365169		1231					0	0	0	203740		
12647																																							2602	5035	0	17372	0	0	3633	542	942	89214	79260	197	79457	0	965	0	0	0	9757	125	89214	0	0	345	0	0	9287	154	20731	58529	1	1231	0	59899	58934	0	0	0	0	0	9757	
12656																																							500	691	0	1358	0	0	192	209	178	16565	14862	13	14875	0	287	0	0	0	1690	72	16565	0	0	1230	0	0	388	0	3542	11320	4	1231	0	10475	10188	0	3249	0	0	0	1690	
12937																																							28868	2050	0	0	0	0	11042	0	1383	196176	155606	3055	163661	0	1915	0	5000	0	32515	750	196176	0	0	26515	0	0	5250	0	44798	110808	1	1231	0	154748	152833	0	0	0	0	0	32515	
12946																																							1686	18930	1906	0	173824	32	23424	3098	25194	1264214	1120624	9302	1130853	0	16558	16399	927	0	133361	1	1264214	0	0	74378	7688	0	55742	3260	149661	970963	2	1231	0	1005331	988773	3240	0	0	0	0	133361	
12955																																							20215	1555	0	225	2	0	2768	0	681	142600	127611	144	129603	0	1372	0	1848	0	12997	1568	142600	0	0	2196	0	0	9233	4943	29875	97736	4	1231	0	113583	112211	0	0	0	0	0	12997	
13103																																							53207	21330	6094	0	293866	0	16514	151	27966	1811543	1438938	26013	1573256	5646	13068	6773	108305	0	232641	500	1811543	0	0	189170	0	0	34019	1172	72011	1366927	1	1031	0	1397530	1384462	8952	8	0	0	0	238287	
13251																																							11755	2358	0	0	1549	0	59	207	950	40225	35613	112	35725	0	460	0	0	0	4499	25	40224	0	0	2493	0	0	1975	0	6848	28765	4	1231	0	23684	23224	6	123	0	0	0	4499	
13457																																							7710	377	0	0	5097	0	7	0	1461	25550	19328	123	19451	0	194	0	0	0	6099	50	25550	0	0	171	0	0	5852	0	4971	14357	5	1231	0	11092	10898	26	0	0	0	0	6099	
14052																																							3992	746	0	0	4972	0	1372	158	2135	56999	49487	114	49776	0	504	0	0	0	7223	1000	56999	0	0	4510	0	0	1688	0	13704	35783	2	1231	0	44128	43624	25	0	0	175	0	7223	
14155																																							6187	4174	0	0	13088	0	7717	177	6712	179873	157219	581	161250	0	2106	0	3450	0	18623	176	179873	0	0	18074	0	0	160	256	38735	118484	6	1231	0	143668	141562	213	0	0	0	0	18623	
14650																																							4871	1056	0	3104	17	0	216	0	1850	31870	27754	360	28114	0	519	90	0	0	3755	200	31869	0	0	3254	0	0	300	0	10118	17636	4	1231	0	20587	20068	1	598	0	0	0	3755	
14753																																							1963	2748	0	11508	2547	0	129	0	714	43476	38606	177	38783	0	494	0	0	0	4693	300	43476	0	0	2089	0	977	1277	0	12370	26236	1	1231	0	24146	23652	50	215	0	0	0	4693	
14865																																							17397	9540	59	3802	16669	0	8959	1059	10340	351867	312926	1941	314867	0	3202	0	0	0	37000	730	351867	0	0	23528	0	0	12631	0	75545	237381	2	1231	0	287244	284042	111	0	0	0	0	37000	
14977																																							2596	376	0	0	4394	0	1864	0	866	44874	36295	163	36467	0	468	0	9	0	8407	0	44874	0	0	8337	0	0	0	0	5823	30472	1	1231	0	32919	32451	70	2327	0	0	0	8407	
16551																																							2402	8374	2366	21274	40083	744	6767	1125	8208	319553	274370	461	286670	0	2514	2433	11839	0	32883	175	319553	0	0	18256	0	0	13075	0	51059	223311	2	1231	0	228291	225777	1377	0	0	0	0	32883	
16748																																							6795	3809	344	9470	7281	0	2461	0	2612	80639	71952	588	72540	0	659	0	0	0	8099	400	80639	0	0	4998	0	0	2600	115	19617	52335	2	1231	0	46396	45737	101	2015	0	0	0	8099	
17110																																							21499	3154	0	100	17220	0	1217	0	2775	113426	87839	5793	93632	0	279	0	0	0	19794	300	113426	0	0	12508	0	0	6986	0	0	87839	1	1231	0	67740	67461	0	0	0	0	0	19794	
17147																																							71452	85738	19751	633992	634005	0	95075	15626	328829	6781789	5352265	69642	5836506	0	62086	243552	263863	0	945283	10871	6781789	0	0	217651	2320	125	712070	3628	1323657	4028608	2	1231	0	4709907	4647821	4566	0	0	602	150134	945283	
17259																																							6455	986	0	560	15245	0	1956	158	2458	63177	50354	1765	57271	0	211	0	3000	0	5906	769	63177	0	0	4057	0	0	769	0	8065	42289	4	1231	0	35570	35359	311	0	0	2152	0	5906	
17464																																							288740	54510	15236	143609	428908	0	45115	3274	149916	2975440	2577653	66243	2643896	0	24430	82594	0	0	331544	540	2975440	0	0	82609	421	0	325537	4246	323857	2253796	2	1231	-79073	1783028	1758598	1931	273	0	0	0	331544	
17950																																							6261	4356	0	0	194036	0	5458	258	4082	401258	356013	2354	361867	0	3710	1695	0	0	39391	725	401258	0	0	23744	0	0	13050	177	54825	301188	8	731	0	188645	184935	1872	0	0	3500	0	39391	
17978																																							4987	3293	0	157507	0	0	6354	3264	6784	313863	198106	804	204746	0	2645	0	5836	0	109117	0	313863	0	0	109117	0	0	0	0	4595	193511	1	1231	0	134319	131674	0	0	0	0	0	109117	
18050																																							18091	8694	130	23293	147559	0	11170	0	8612	496502	441052	1657	442786	0	4121	0	77	0	53716	1214	496502	0	0	42257	0	0	7671	1373	158224	282828	2	1231	0	281701	277580	2574	0	0	0	0	53716	
18135																																							399	5446	0	18048	108850	0	14033	597	7774	262557	208286	599	240270	0	1285	0	16400	0	22287	456	262557	0	0	15170	0	0	6056	3735	79957	128329	2	1231	0	85960	84675	605	19000	0	0	14985	22287	
18377																																							13352	573	0	0	8857	0	1051	0	447	53972	47003	205	49308	0	245	0	2100	0	4664	0	53972	0	0	4537	0	0	0	0	0	47003	1	1231	0	29937	29692	127	0	0	0	0	4664	
18827																																							63260	19927	5664	0	126224	1484	24542	347	36584	1142408	951277	14903	1018180	0	5454	8705	52000	0	124228	528	1142408	0	0	27894	0	0	97791	0	247694	703582	1	1231	0	861125	855671	-1985	0	0	0	0	124228	
18836																																							4249	2316	0	0	16160	0	3901	2174	5806	150124	129720	1791	133940	0	1524	0	2429	0	16184	180	150124	0	0	14301	0	0	1676	0	26944	102776	2	1231	0	117042	115518	27	0	0	0	0	16184	
18854																																							116762	4872	1550	0	0	0	4744	524	5001	575489	519014	3700	522714	0	5920	0	0	0	52774	40	575488	0	0	38674	0	0	14060	0	117620	401394	1	1231	0	447956	442036	0	0	0	0	0	52774	
19356																																							14	1937	0	0	32773	0	781	0	1792	80903	69688	182	71645	0	876	0	1775	0	9258	2025	80903	0	0	3705	0	0	3200	0	15064	54624	5	1231	0	44357	43481	328	125	0	0	0	9258	
19730																																							230252	34882	504	6413	202965	0	59500	16200	89584	2454573	2163266	17357	2202054	0	19359	0	15000	0	252519	4083	2454573	6152	6431	49768	0	0	197804	15454	687051	1476215	3	1231	0	1810066	1790707	864	1960	0	0	0	252519	
19936																																							62895	2889	0	22211	21858	0	4830	222	5843	270328	238396	1118	245514	0	3184	0	6000	0	24814	420	270328	0	0	11852	0	0	12406	0	53168	185228	2	1231	0	152764	149580	136	0	0	0	0	24814	
19972																																							21792	1135	0	23118	0	0	380	0	3652	93337	74715	1013	75728	0	370	0	0	0	17609	0	93337	0	0	17609	0	0	0	0	91	74624	1	1231	0	43630	43260	0	0	0	0	0	17609	
20053																																							745	1266	0	0	12429	0	336	20	2735	95525	83879	245	84124	0	1179	0	0	0	11401	150	95525	0	0	5146	0	0	6053	0	17527	66352	4	930	0	72808	71629	52	6365	0	0	0	11401	
20633																																							615	5659	0	0	77390	0	6337	13580	11050	295857	253769	2525	266294	0	3104	0	10000	0	29563	1106	295857	0	0	25588	0	0	2816	0	28301	225468	1	1231	0	179890	176786	53	4440	0	0	0	29563	
20857																																							9419	2303	0	0	107378	0	1020	0	2720	190444	142007	121	169477	0	769	142	27349	0	20967	200	190444	0	0	3731	0	0	13800	0	59759	82248	1	1231	0	68231	67462	3236	0	0	0	0	20967	
21256																																							3471	205	0	0	911	0	51	223	652	9898	8762	4	8766	0	127	0	0	0	1131	105	9897	0	0	522	0	0	495	0	2475	6287	9	1231	0	3694	3567	9	818	0	0	0	1131	
21359																																							10747	1263	313	231	8954	0	286	0	851	50268	44762	50	44936	0	253	0	124	0	5332	550	50268	0	0	1260	0	0	3350	0	10866	33896	5	1231	0	27876	27623	172	0	0	0	0	5332	
21630																																							2876	2290	0	0	29127	0	4036	0	810	109986	96669	223	97790	0	837	0	898	0	12196	281	109986	0	0	5608	0	0	4919	0	23716	72954	2	1231	0	65034	64197	1388	6650	0	0	0	12196	
21658																																							9204	1586	0	0	37521	0	1460	119	4427	160915	142768	1305	144960	0	1579	0	887	0	15955	100	160915	0	0	11209	0	0	4157	0	19372	123396	1	1231	0	102546	100967	489	5631	0	0	0	15955	
22048																																							2607	4228	0	0	34671	0	4353	1663	7834	197074	159997	1240	178090	0	1730	0	16853	0	18984	1000	197074	0	0	11605	0	0	6400	0	34216	125781	2	1231	0	143448	141718	-21	0	0	0	0	18984	
22543																																							9935	2389	0	0	4882	0	2716	34	1620	108455	91198	130	94328	0	739	0	3000	0	14127	602	108455	0	0	7939	0	0	5698	2197	22304	68894	2	1231	0	81652	80913	-112	3769	0	0	0	14127	
22552																																							2021	832	0	750	3623	0	2826	135	1659	100204	81263	648	91871	0	1075	0	4000	0	8333	100	100204	0	0	2266	0	0	5900	0	15999	65264	4	1231	0	89433	88358	67	0	0	5960	0	8333	
22730																																							11638	4636	0	0	59039	0	3470	100	3945	163992	145406	551	149706	0	735	0	0	0	14286	250	163992	0	0	13390	0	0	300	0	45477	99929	1	1231	0	80881	80146	346	1018	0	0	3749	14286	
22936																																							29185	2178	0	0	32526	0	3434	5044	8020	178974	159464	450	159914	0	1462	0	0	0	19060	725	178974	0	0	-3126	0	0	21437	0	54314	105150	2	1231	0	97649	96187	24	2400	0	0	0	19060	
23045																																							5530	403	0	644	20694	0	363	0	484	40812	31426	70	33496	0	170	0	2000	0	7316	2214	40812	0	0	2332	0	0	2840	0	2878	28548	1	1231	0	12864	12694	-70	0	0	0	0	7316	
23456																																							1264	1585	0	0	29796	0	2228	376	1223	111638	97333	223	97742	0	1175	0	59	0	13896	126	111638	0	0	12806	0	0	336	0	12280	85053	4	1231	0	76341	75166	628	0	0	127	0	13896	
