"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RIADG377	
1557																																																																8617	0		21389			4533	0		0	45335	0	0	0	5216	0	348	13575	277	75	465	2506	1556	253	10274	18253	2169	2537	6521	206				0	0			0	0	77	0	1008	2591			0			0	0														8755	0	0	0	0		0	111	0	0	0	0	0	0	0	619	0	0	0	0	0			0	0	0	0	0	1174	0		
1669																																																																3	379		3805			11539	0		3421	129865	0	0	0	65650	1953	37914	16123	1142	2367	587	936	26501	34099	3134	12048	6806	12954	16680	12327				0	0			0	0	2759	77	20277	4964			0			0	252														0	0	0	0	0		0	95	0	0	0	0	0	0	0	7056	0	0	0	0	0			0	0		0	0	7887	0		
1856																																																																410	2700		528			9853	0		293	36080	1	356	0	8333	18	7694	9399	2616	0	594	3637	858	488	15018	5261	4692	4504	281	0				0	0			0	0	0	3493	18	5895			0			0	0														5941	0	0	0	0		0	1	0	0	0	0	0	0	0	130	0	0	0	0	0			0	0		0	0	4053	0		
2040																																																															0	3903	10927		5246			25719	955		860	139126	0	0	0	17591	607	4424	21217	536	2233	6672	2251	4424	1044	17571	14965	28443	38324	17959	4083				0	7			0	0	649	2757	38370	29997			0			115	130													0	121315	0	0	0	952		0	21	0	0	0	0	0	0	0	183	0	0	0	389	0			448	0	448	0	0	1334	0	0	
2161																																																															0	0	5332		15074			30016	0		0	99512	0	0	0	37612	62	32831	34958	1940	6514	7975	14658	5758	767	13631	12873	12483	12993	6933	175				319	6			0	0	1006	0	2282	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0		0	13	0	0	0	0	0	0	0	2342	0	0	0	0	0			0	0	0	0	0	5448	0	0	
2376																																																															0	0	1804377	0	0	20136	0	20136	6383		0	3616644	0	0	11914	248585	3105	20224	137369	1397	23478	2939	5273	44431	164824	85864	61694	219899	405604	2421629	165149	0	0	0	0	0	0		0	0	0	8074	60499	1465469	0	0	0			0	1853	0	0	0	0	0	0	0	0	0	0	0	0		2822883				344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	16	0		
2554																																																																4185	0		1413			1764	0		313	8707	0	0	0	204	0	27	1557	27	0	68	11	0	98	4015	242	351	2201	874	820				0	0			0	0	0	0	342	0			0			0	0														0	0	0	0	0		0	134	0	0	0	0	0	0	0	194	0	0	0	0	0			0	0	0	0	0	158	0		
2732																																																																0	152770		0			43135	10325		0	450211	433	0	13007	20516	0	3304	77723	1792	1447	9202	8075	0	0	124035	29842	86807	174100	13854	0				0	0			0	0	7969	47899	45282	121915			0			0	0													0	0	0	0	0	43		0	133	0	0	0	0	0	0	0	228	0	0	0	43	0			0	0	0	0	0	472	0	0	
2750																																																																7839	548		25395			1967	0		718	45879	0	0	0	2284	56	301	24978	0	401	1734	115	35	0	19106	6221	10463	4278	1240	1240				0	57			0	0	130	1387	957	1948			0			0	0													0	24039	0	0	0	0		0	2105	0	0	0	0	0	0	0	253	0	0	0	0	0			0	0	0	0	0	235	0	0	
3252																																																															0	24312	0		46409			10680	0		2227	98018	0	132	0	292	0	275	0	38	208	34	11	0	0	46941	34822	7184	4232	943	0				0	0			0	0	0	762	0	6470			0			0	0													0	34738	0	0	0	0		0	498	0	0	0	0	0	0	0	1541	0	0	0	0	0			0	0	0	0	0	4695	0	0	
3458																																																																8512	114		6913			6508	0		42	33407	0	0	0	6214	33	0	6200	203	581	2755	2422	145	108	2472	2944	7998	12338	1849	0				0	0			0	0	203	1	2139	31			0			0	0														0	0	0	0	122		0	0	0	0	0	0	0	0	0	1707	0	0	0	0	0			0	0	0	0	0	990	122		
3720																																																															0	10009	2533		9223			13380	2406		1227	143431	0	0	523	34505	761	740	27867	1857	3395	7719	17030	4104	142	15910	11004	30669	47200	3921	70				0	272			0	0	4572	5724	25815	25207			0			215	0	0	0	0	0	0	0	0	0	0	0	0	0		41057				365		0	214	0	0	0	0	0	0	0	2861	0	0	0	0	134			0	0	0	0	0	4722	16		
3971																																																																31776	68058		32617			73451	23309		0	656117	0	31691	403	108245	5249	28563	100083	3705	8079	17260	19164	27818	28242	163479	48108	100978	112987	114223	2830				0	574			0	0	1907	47718	47079	164624			0			8139	2960														296721	0	0	0	11666		0	6	0	0	0	0	0	0	0	307	0	99	0	104	0			3324	3169	155	0	0	19506	0		
4156																																																																21012	11472		11986			17140	2591		0	146829	0	512	0	37931	942	18004	32913	629	446	2835	2560	15641	15667	17720	21072	9505	17264	40307	2507				0	0			0	0	1613	6894	4227	28630			0			18	152	0	0	0	0	0	0	0	0	0	0	0	0		17437				18		0	0	0	0	0	0	0	0	0	758	0	0	0	0	0			0	0	0	0	0	1121	0		
4231																																																															0	5351	0		551			2327	0		11	43470	0	0	0	7862	0	17	11892	67	1047	3445	2727	383	0	3854	6924	18570	4055	698	0				0	0			0	0	0	1470	6998	14436			0			0	0														0	0	0	0	857		0	15	0	0	0	0	0	0	0	1009	0	0	0	411	446			0	0		0	0	3440	0		
4839																																																																0	53313		0			3977	4163		0	239260	0	0	0	26324	1495	251	74214	2106	3978	8774	9795	0	591	46685	21973	57269	70961	11690	0				0	255			0	0	9797	9585	67495	60823			0			210	636														52648	0	0	0	9815		0	768	0	0	0	0	0	0	0	146	0	0	8232	726	647			0	0	0	0	0	1119	0		
5069																																																																4450	1772		0			5791	832		0	318068	3082	0	0	39628	23311	14553	234972	21535	15756	1409	0	0	0	150183	73207	33490	2533	0	0				0	0			0	0	100144	18816	73200	53206			0			0	0														113606	0	0	0	6448		0	0	0	0	0	0	0	0	0	0	0	0	0	6448	0			0	0	0	0	0	0	0		
5135																																																															0	77074	4878		60575			27814	0		4104	334186	0	0	0	86624	949	13539	204245	18510	15269	41068	9854	717	66	114599	56518	60192	10006	3193	1772				591	0			0	0	1143	8631	37277	12259			0			140	0														40338	0	0	0	1039		0	67	0	0	0	0	0	0	0	4362	0	0	0	0	0			831	621	184	9	0	7838	68		
5210																																																															0	45961	40980	0	3256	63010	0	63010	107792		88484	1245906	0	0	0	381260	36710	128170	75848	45314	40313	18107	31788	93574	151687	247346	50256	127032	209221	173010	51906	0	0	0	0	7747	0		10634	6554	13883	31335	185971	219847	0	0	0			0	848	243089	247376	0	10180	10812	0	2942	3254	0	0	0	0		674680				3982	4636	6443	4636	0	0	0	0	0	0	0	579	0	0	0	0	3982	0	0	0	0	0	0	0	8012	0		
5461																																																																26614	42742	0	13442	36241	0	36241	8516		0	401566	393	0	18354	35256	2766	221	76642	1520	2016	4931	4881	11123	9038	38564	34547	73146	98712	120573	127	0	0	0	0	134	0		0	0	2046	12571	55484	145668	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290432				0	13108	0	13108	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	7344	0	0	
5751																																																																23397	7749		24235			31319	2777		1033	146744	0	1357	0	25982	133	19560	34364	875	3272	972	1381	7381	12079	24977	31920	12414	13232	21679	15666				0	37			0	0	866	1573	13097	9130			0			72	0														22207	0	0	0	2277		0	17	0	0	0	0	0	0	0	2508	0	0	0	0	0			2205	2205	0	0	0	1534	0		
6039																																																															0	37390	2129		4018			14577	708		0	178960	0	0	0	24808	782	7952	75593	3454	3277	6739	6420	4797	0	43375	25487	33508	27827	20597	1746				505	378			0	0	5956	10399	34032	37134			0			868	0	0	0	0	0	0	0	0	0	0	0	0	0		0				1059		0	440	0	0	0	0	0	0	0	1298	0	0	0	0	0			0	0	0	0	0	4406	191		
6141																																																															0	2250	0		1910			2415	0		0	20091	0	0	0	4158	0	101	3034	0	75	159	755	2693	0	1621	1338	4074	5733	3167	0				0	0			0	0	0	0	0	3839			0			0	0														0	0	0	0	0		0	727	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	4792	0		
6329																																																																6438	5819	0	1969	40169	0	40169	2482		591	549103	0	0	0	107510	2872	1734	109935	7855	10850	29998	53413	1541	958	28116	65262	117253	177371	50295	1227	0	0	0	0	1281	0		0	0	27877	55655	83183	25522	0	0	0			0	505	0	0	0	0	0	0	0	0	0	0	0	0	1333	1275				143	468	77	468	0	0	0	0	0	0	0	148299	0	0	0	0	0	143	0	0	0	0	0	0	38891	143	0	
7009																																																															0	0	0		0			63906	0		0	220605	0	0	0	0	0	0	214805	0	0	0	0	0	0	214805	0	0	5800	0	0				0	0			0	0	0	0	0	0			0			0	0													0	0	0	0	0	0		0	273	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	156426	0	0	
7045																																																															0	5925	0		6733			4559	706		473	76003	0	0	0	33673	173	32993	5702	1052	2393	9657	5203	2368	12596	2553	6055	12936	14307	4037	2228				486	16			0	0	767	161	4995	6644			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0	0	0	0	0	0	0	0	6650	0	0	0	0	0			0	0	0	0	0	4042	0		
7072																																																																1632	15523		163			11581	6070		0	259411	0	0	0	159140	5290	100412	12269	8570	19133	6472	6657	51256	63593	10079	8586	16248	12263	27840	22679				0	1892			5273	2649	2952	7115	26372	20413			0			874	3725														121046	96304	98912	0	6408		0	0	0	0	0	0	0	0	0	80	0	0	0	2138	3396			0	0		0	0	1188	0		
7456																																																															0	15014	0		29564			10887	0		18	69522	0	0	0	5317	411	0	34684	0	992	1512	2399	414	0	30978	5067	9008	16624	1289	1239				0	22			0	0	626	102	2229	3715			0			0	0														0	0	0	0	0		0	2	0	0	0	0	0	0	0	848	0	0	0	0	0			0	0	0	0	0	767	0		
7634																																																																2172	0		1304			4913	0		0	47612	0	0	0	12389	223	570	13575	434	1723	3773	2732	3618	0	5397	6021	12455	8080	2468	472				0	0			0	0	1593	93	0	14556			0			0	0														1096	0	0	0	0		0	26	0	0	0	0	0	0	0	24	0	0	0	0	0			0	0		0	0	10319	0		
8033																																																																15351	2795		2913			12871	0		0	231802	0	0	0	98835	4111	1053	107358	11316	24920	22604	38570	650	0	25725	45397	26615	24201	7038	1860				0	0			0	0	27471	26148	26177	9712			0			536	0													0	17136	0	0	0	3338		0	265	0	0	0	0	0	0	0	1289	0	0	0	2802	0			0	0		0	0	3864	0	0	
8462																																																															0	7910	0		13911			14428	0		0	58554	0	0	0	9139	7	2414	14241	1807	77	168	29	2742	4316	20698	7419	10311	7049	2123	278				0	0			0	0	403	0	2071	1296			0			0	0													0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	7289	0	0	0	0	0			0	0	0	0	0	2100	0	0	
8631																																																																610	0		237			6015	0		266	34583	0	0	0	14940	161	278	3185	276	97	361	703	7754	5700	1660	1169	3147	3263	8587	1818				0	0			0	0	0	1060	880	6057			0			81	0														0	0	0	0	81		0	88	0	0	0	0	0	0	0	2531	0	0	0	0	0			0	0		0	0	1738	0		
9357																																																															0	714	8409	0	28	116126	0	116126	1498		0	341519	0	55	0	76759	119	0	213974	76699	0	0	0	0	60	148386	15271	45450	41901	13728	0	0	0	0	0	102	0		0	0	3674	0	44030	22096	0	55	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209848				0	23	64640	23	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	3202	0	0	
9553																																																															0	27870	2146		50533			7446	41		0	101365	0	0	0	7605	430	735	50933	887	1347	1364	1806	1958	244	54167	2296	10711	12472	12935	1179				0	0			0	0	734	0	1789	0			0			0	0														58611	0	0	0	0		0	962	0	0	0	0	0	0	0	570	0	0	0	0	0			0	0	0	0	0	1239	0		
9807																																																																0	422088	0	0	59045	0	59045	56139		0	1809248	2449	0	0	362782	20537	81793	473992	19792	11980	36818	27413	126950	134793	253305	218432	348775	290755	299641	20402	0	0	0	0	35	0		0	0	78144	305754	94668	411585	0	0	0			5295	3856	0	0	0	0	0	0	0	0	0	0	0	0	155683	557915				79156	345	0	345	0	59304	0	0	0	0	0	0	20126	10826	454	11795	29303	1357	0	0	0	0	0	0	575	1357	1899	
9955																																																																17208	45		10985			12006	822		0	80645	0	1913	0	4980	0	801	30320	222	1291	1319	904	734	502	14267	14540	28723	14943	1043	2154				0	7			0	0	0	0	3541	28009			0			0	0														32065	0	0	0	0		0	69	0	0	0	0	0	0	0	716	0	0	0	0	0			0	0	0	0	0	344	0		
10250																																																																471	11286		0			80101	11547		742	277911	0	0	0	36394	4072	16724	48742	1227	4105	6225	18047	6696	94	36344	20942	49685	79367	53045	1291				190	554			0	0	3213	20658	64768	34426			0			291	0														133318	0	0	0	1683		0	42	0	0	0	0	0	0	0	6505	169	317	0	234	584			0	0	0	0	0	2942	88		
10849																																																															0	13604	16692		4306			5359	86		3040	132780	94	0	0	28999	71	21017	23930	3043	5865	8845	10747	500	0	16416	7715	37471	21393	20879	0				0	0			0	0	4768	3587	28252	22991			0			0	0														0	0	0	0	0		0	56	0	0	0	0	0	0	0	327	0	0	0	0	0			0	0	0	0	0	736	0		
11145																																																															0	2306	209		28			11322	5212		2423	201767	0	0	0	61475	614	17445	20299	3253	13344	10784	10077	22610	793	15216	7541	27968	45815	42143	480				0	19			0	0	2322	7027	45487	19560			0			959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15301				1959		0	0	0	0	0	0	0	0	0	3076	0	0	0	960	40			0	0		0	0	40687	0	0	
