"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
	CHG-OFFS ON LNS SECURED BY FARMLAND	RECVRS ON LNS SECURED BY FARMLAND	CHG-OFFS ON LNS SECD BY MULTI-FAMILY	RECVRS ON LNS SECD BY MULTI-FMLY RES	CHG-OFF ON LS FINANCING RECEIVABLES	RECOV ON LEASE FINANCING RECEIVABLES	RECOVERIES CREDITED TO RESERVES	RECOVERIES ON C&I LOANS	RECOV ON C & I LNS-U.S. ADDRESSES	RECOV ON C & I LNS-NON-U.S. ADDRES	RECOV ON LNS TO FGN GOVTS & INST	RECOV ON ALL OTHER LOANS	LOSSES CHARGED TO RESERVE	CHARGE-OFFS ON C&I LOANS	CHG-OFFS ON LNS TO FGN GOVTS & INST	CHG-OFFS ON ALL OTHER LOANS	CHG-OFFS ON C&I LNS-U.S. ADDRESSES	CHG-OFFS ON C&I LNS-NON-U.S. ADDRES	CHRGE-OFFS ON R.E. LNS-NON U.S. ADDR	CHARGE-OFFS ON LOANS TO FARMERS	RECOV ON R.E. LOANS-NON U.S. ADDRESS	RECOVERIES ON LOANS TO FARMERS	CHG-OFFS OF LNS TO FINC COMMCL RE,CO	RECOVERS OF LNS TO FINC COMMCL RE,CO	CHG-OFFS OF RVLVG,OPEN-END LNS SECD	RECOVERS OF RVLVG,OPEN-END LNS SECD	CHRG-OFF ON LOANS IN FOREIGN OFFICES	RECVRS ON LOANS IN FOREIGN OFFICES	CHARGE-OFFS ON: CREDIT CARDS LOANS	RECOVERIES ON CREDIT CARDS LOANS	RCVRS ON CLSD-ED LNS:SECD FRST LIENS	RCVRS ON CLSD-ED LNS:SECURD JR LIENS	CHRG-OFFS CLSD-END:SECURED 1ST LIENS	CHRG-OFFS CLSD-END:SECURED JR LIENS	UNCOLLBLE CRED CRD FEE&FIN CHGS	CHARGE-OFFS ALL OTHR LEASE FNC RECVB	1-4 FAM RES CNSTRTN LN CHARGE-OFFS	1-4 FAM RES CNSTRTN LN RECOVERIES	OTHR CNSTRCTN LN & LAND DEV CHARGE-O	OTHR CNSTRCTN LN & LAND DEV RECOVERI	LN SCD BY OWNER-OCCPD NONFARM CHARGE	LN SCD BY OWNER-OCCPD NONFARM RECOVE	LN SCD BY OTHR NONFARM NONRES CHARGE	LN SCD BY OTHR NONFARM NONRES RECOVE	CHG-OFF LEASE TO IND FOR HOME & FAM 	LEASE TO IND FOR HOUSE & OTHR EXP RE	RECOVERIES ALL OTHR LEASE FNC RCVBL	CHRG OFF AUTO LN	RCVRY AUTO LN	CHARGE-OFFS ALL OTHER	RECOVERIES ALL OTHER	
37	0	0	0	0	0	0	7	0				1	18	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	4	7	2	
242	0	0	0	0	0	0	14	0				0	42	0		0				0		0	0	0	42	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	14	
279	0	0	0	0	0	0	6	0				6	20	0		17							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	0	0	
354	0	0	0	0	0	0	23	12				1	0	0		0				0		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	8	0	2	
457	0	69	0	0	0	0	81	4				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	0	0	8	
505	0	0	0	0	0	0	5	0				4	35	0		4				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	1	24	0	
1155	0	0	0	0	0	0	27	7				6	17	0		11							0	0	0	0			1	1	0	0	0	0			0	0	0	0	0	3	0	0				0	0	5	10	
1351	0	0	0	0	0	0	53	12				3	217	35		0				0		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				107	24	75	14	
1454	0	0	0	0	0	0	35	2				14	430	377		33				0		3	0	0	0	0			0	0	15	0	14	0			0	0	0	0	0	0	0	0				0	2	6	2	
1669	0	0	0	0	0	0	39	0				1	263	5		0							0	0	0	0			0	0	1	0	32	0			0	0	0	0	0	0	0	0				94	15	132	22	
1856	0	0	0	0	0	0	2	2				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2161	0	0	0	0	0	0	20	5				6	49	1		17				2		0	0	0	0	0			1	0	5	0	26	0			0	0	0	0	0	0	0	0				1	0	3	4	
2732	0	0	0	0	0	0	12	10				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	0	
2750	0	0	0	0	0	0	5	0				3	415	123		292				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	1	
3252	8	9	0	0	0	0	282	92				19	640	65		261				261		19	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				24	36	282	125	
3458	0	0	0	0	0	0	11	0				0	162	136		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				13	10	13	1	
3720	0	0	0	0	0	0	10	0				0	30	0		0				0		0	0	0	0	0			0	0	0	8	0	0			0	0	0	0	0	0	0	0				0	1	30	1	
3971	0	0	0	0	105	13	127	40				0	147	0		0				0		0	0	0	0	13			0	0	6	1	20	0			0	35	0	0	0	15	0	0				0	0	22	4	
4156	0	0	0	0	0	0	39	23				6	11	0		0				0		6	0	0	0	0			0	0	7	0	11	0			0	0	0	0	0	0	0	0				0	0	0	3	
4231	0	0	0	0	0	0	12	0				0	29	0		0							0	0	0	0			0	0	0	0	18	0			0	0	0	0	0	0	0	0				2	1	9	11	
5069	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
5135	7	0	0	0	0	0	15	1				3	2151	27		2024				2024		3	0	0	0	0			4	0	4	0	1	0			0	0	8	0	15	0	0	0				28	1	37	6	
5210	0	0	0	0	0	0	141	64				14	2876	1990		58				0		0	0	0	0	29			0	0	0	0	0	0			0	0	0	0	675	0	0	6				0	0	153	28	
5461	0	0	0	0	0	0	119	2				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	99	0	0	0	0	0	7				0	0	3	11	
5751	0	0	0	0	0	0	3	3				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
6039	0	0	0	0	0	0	17	0				0	292	83		15				15		0	0	0	0	0			0	0	9	0	3	0			0	0	0	0	0	0	164	0				6	4	21	4	
6329	0	0	0	0	0	0	983	64		0		6	5935	235		27		0	0	27	0	6	0	0	0	0			0	3	87	0	11	0			0	22	20	8	0	87	0	50	0	0		4292	534	1350	122	
7009	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
7045	0	0	0	0	0	0	325	0				0	1237	0		0				0		0	0	0	0	0			4	0	0	0	50	0			0	0	0	0	0	0	0	285				151	15	1032	25	
7072	0	0	0	0	0	0	59	18				0	363	320		0				0		0	0	6	0	2			0	0	22	11	14	0			0	0	0	5	0	0	0	1				0	0	29	0	
7456	0	0	0	0	0	0	2	2				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
7634	0	0	0	0	0	0	36	12				4	63	12		17				0		0	0	0	0	0			0	0	3	0	34	0			0	0	0	9	0	0	0	0				0	8	0	0	
8033	0	0	0	0	0	0	16	2				0	252	15		13							0	0	0	0			0	0	5	0	0	0			0	2	15	0	209	0	0	0				0	0	0	7	
8462	0	0	0	0	0	0	11	0				0	21	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				15	8	6	3	
8631	0	0	0	0	0	0	9	5				0	16	5		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	4	0	0	
9357	0	0	0	0	0	0	223	221				0	426	426		0				0		0	0	0	0	2			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
9553	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
9807	0	0	0	51	0	0	277	129		0		0	50	0		0		0	0	0	0	0	0	0	0	0			0	0	69	1	0	0			0	0	50	0	0	0	0	27	0	0		0	0	0	0	
9955	0	0	0	0	0	0	5	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	5	
10250	0	0	0	0	0	0	107	40				16	90	12		55				0		0	0	0	0	0			1	1	0	22	0	0			15	0	0	11	0	0	0	0				0	0	7	17	
10849	0	0	0	0	0	0	10	10				0	168	168		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
11145	0	0	0	0	0	0	68	17				0	148	12		0							0	0	0	0			0	0	10	0	0	0			0	0	0	0	61	24	0	0				0	0	75	17	
11640	0	0	0	0	0	0	20	1				19	33	0		31				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
11837	0	0	0	0	0	0	14	8				1	4	0		3							0	0	0	0			0	1	0	0	0	0			0	0	0	0	0	0	0	0				0	4	1	0	
12030	460	870	0	0	0	0	4450	442				76	2141	469		116				41		27	0	0	0	0			6	1	1006	17	426	0			0	0	20	33	259	1179	84	361				165	265	136	200	
12142	0	0	0	0	0	0	71	0				67	141	50		38							0	0	0	0			0	0	0	0	0	0			0	0	23	0	0	0	0	0				0	0	30	4	
12311	520	57	22	688			62669		14242	0	0	965	399903		0	4546	229946	0	0	88	0	23	225	288	11047	4435			27513	5120	3681	1982	5364	655	0	8983	0	9	140	498	2597	2010	25226	1029	0	0	551	45830	19314	37426	8065	
12647	0	0	0	0	0	0	5	0				0	9	0		0				0		0	0	0	0	0			5	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	4	4	
12656	0	0	0	0	0	0	1	0				0	9	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	9	0	0	0				0	1	0	0	
12946	54	1	0	0	0	0	560	52				60	1762	197		18				18		60	0	0	0	0			0	2	159	7	449	0			198	10	136	3	181	1	22	2				0	0	507	263	
13103	0	0	0	0	0	0	78	25		0		0	816	641		0		0	0	0	0	0	0	0	0	0			0	0	0	5	68	5			0	0	0	0	0	0	0	0	0	0		50	38	52	10	
13251	0	0	0	0	0	0	46	41				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	5	
13457	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14155	0	0	0	0	0	0	24	3				6	20	4		12				1		0	0	0	0	0			0	0	9	0	0	0			0	0	0	0	0	0	0	0				3	1	1	5	
14650	0	0	0	0	0	0	17	0				0	69	0		4							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	61	17	
14753	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14865	0	0	0	0	0	0	19	13				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	5	5	
14977	0	0	0	0	0	0	1	1				0	36	27		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	3	0				6	0	0	0	
16551	0	0	0	0	0	0	16	8				0	51	5		0				0		0	0	0	0	0			38	1	0	0	0	0			0	0	0	0	0	0	0	0				0	0	8	7	
16748	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17110	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	0	0	0	13	0	0	1417	633		0		113	9166	7495		46		0	0	46	0	113	0	0	654	34			0	0	166	48	216	44			0	0	0	37	176	106	48	115	0	0		218	57	269	95	
17259	0	0	0	0	0	0	4	0				4	3	0		3				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17950	0	0	0	0	0	0	71	66				0	363	180		15				15		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	43	1	88	0				9	0	28	4	
17978	0	0	0	0	0	0	0	0				0	4	0		0							0	0	0	0			0	0	0	0	4	0			0	0	0	0	0	0	0	0				0	0	0	0	
18050	0	0	0	0	0	0	43	3				0	230	125		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	5	105	35	
18827	0	0	0	0	0	0	80	2				5	1432	1343		0				0		0	0	0	0	0			0	0	7	2	68	0			0	0	0	0	0	57	0	0				7	0	14	7	
18836	0	0	0	0	0	0	70	0				0	128	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	10	119	60	
18854	0	0	0	0	0	0	26	14		0		10	40	39		0		0	0	0	0	10	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	1	0	
19356	0	0	0	0	0	0	21	0				0	278	52		0							0	0	0	0			0	0	0	1	127	69			0	0	0	0	0	0	0	0				19	18	11	2	
19936	65	0	0	0	0	0	30	0				7	242	0		13				0		0	0	0	0	0			0	0	0	0	23	0			0	0	0	21	0	0	129	0				0	0	12	2	
19972	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
20053	40	0	0	0	0	0	7	0				0	56	15		0				0		0	0	0	0	0			0	4	3	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
20633	0	0	0	0	0	0	4	0				3	406	0		350							0	0	0	0			0	0	0	0	30	0			0	0	0	0	20	0	0	0				0	0	6	1	
20857	0	0	0	0	0	0	130	130				0	130	130		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21256	0	0	0	0	0	0	12	0				0	34	24		0							0	0	0	0			0	0	6	0	0	0			0	0	0	0	0	0	0	0				8	3	2	3	
21359	0	0	0	0	0	0	0	0				0	88	77		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	11	0	
21658	0	0	0	0	0	0	23	8				5	13	0		3				0		4	0	0	0	0			0	0	2	0	10	0			0	0	0	0	0	0	0	0				0	0	0	8	
22048	0	0	0	0	0	0	32	8				0	96	22		0							0	0	0	0			0	0	7	0	58	0			0	0	0	0	0	0	0	0				6	15	10	2	
22543	0	4	0	0	0	0	104	0				0	13	0		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	96	0	0				0	0	12	4	
22552	0	0	0	0	0	0	2	0				0	209	205		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	2				4	0	0	0	
22730	0	0	0	0	0	0	101	0				0	232	0		0							0	0	30	0			0	0	0	0	7	0			0	0	0	0	0	0	0	0				0	0	195	101	
23456	0	0	0	0	0	0	165	63				0	170	0		113				113		0	0	0	0	0			2	0	0	0	0	0			0	0	0	100	0	0	0	0				0	0	55	2	
23504	0	0	0	0	0	0	68	66		0		0	2005	2002		0		0	0	0	0	0	0	0	0	2			0	0	0	0	0	0			0	0	0	0	1	0	0	0	0	0		0	0	2	0	
23643	0	0	0	0	0	0	94	0				0	219	68		0							0	0	0	0			0	0	0	0	0	16			0	0	0	0	0	0	0	0				84	55	51	39	
23755	0	0	0	0	0	0	13	0				0	381	171		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	188	0	0	0				0	1	22	12	
24006	0	0	0	125	0	0	191	51				0	162	137		0				0		0	0	0	0	6			0	0	6	0	0	0			0	0	0	0	0	0	0	0				0	0	25	3	
24378	0	0	0	0	0	0	18	0				0	46	0		0							0	0	0	0			0	0	16	2	45	1			0	0	0	0	0	0	0	0				0	0	0	0	
24453	0	0	0	0	0	0	271	4				2	1612	0		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1611	265	
24659	0	0	0	0	0	0	8	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	8	0	0	
24668	0	0	0	0	0	0	88	44				0	4790	3497		0				0		0	0	0	0	0			0	0	0	0	51	0			0	0	0	0	692	32	0	0				0	0	550	12	
24949	0	0	0	0	0	0	199	16				0	60	0		0				0		0	0	0	47	14			2	8	72	1	0	0			0	0	2	3	0	6	0	64				0	0	9	15	
25357	0	0	0	0	0	0	89	0				58	229	6		107				0		0	0	0	0	0			0	0	0	0	48	0			0	0	0	0	0	0	0	0				0	0	68	31	
25647	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26176	0	0	0	0	0	0	4	0				0	0	0		0				0		0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26457	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26765	0	0	0	0	0	0	1711	598				83	3002	279		126				0		0	0	0	0	0			0	0	69	0	38	0			0	0	0	43	149	13	2408	897				0	0	2	8	
27070	0	0	0	0	0	0	0	0				0	64	0		0				0		0	0	0	0	0			9	0	0	0	0	0			0	0	54	0	0	0	0	0				0	0	1	0	
27548	0	0	0	0	0	0	281	39		0		0	4165	3445		0		0	0	0	0	0	0	0	0	2			0	0	134	1	87	28			0	0	0	11	479	1	0	0	0	0		1	2	125	91	
27614	0	0	0	0	0	0	20	0				0	8	0		0				0		0	0	0	0	0			0	0	1	2	0	0			0	0	0	0	0	0	0	0				0	2	8	15	
27847	0	1	0	0	0	0	248	124				0	658	178		0				0		0	0	0	0	0			0	0	98	0	220	0			0	0	90	0	100	4	2	0				32	6	36	15	
28013	0	0	0	0	0	0	442	6		0		4	702	93		0		0	0	0	0	0	0	0	0	0			0	0	4	27	0	0			0	0	0	0	0	356	609	45	0	0		0	0	0	0	
28152	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
28675	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
28732	0	0	0	0	0	0	1	0				0	12	10		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
29476	0	0	0	0	0	0	1	0				0	32	18		1				0		0	0	0	0	0			0	0	1	0	13	0			0	0	0	0	0	0	0	0				0	0	0	0	
29636	0	0	0	0	0	0	178	35				0	622	222		0				0		0	0	0	0	1			47	12	46	0	253	11			37	38	0	3	8	16	0	0				13	11	31	16	
29878	0	0	0	0	0	0	198	0		0		0	109	0		0		0	0	0	0	0	0	0	0	0			0	0	198	0	109	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
30052	0	0	0	0	0	0	3	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	0	0	
30502	0	0	0	0	0	0	139	37				33	151	19		52				0		0	0	0	0	32			0	0	0	3	0	0			0	0	0	0	0	2	0	0				0	5	80	27	
30650	0	0	0	0	0	0	7	7				0	261	261		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
30810	0	0	0	0			563314		317	0	0	0	2766826		0	0	5660	0	0	0	0	0	0	0	0	0			2473890	504531	41	47	240	698	527030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286338	58378	
31134	0	0	0	0	0	0	34	4				0	99	40		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	8	49	22	
31255	0	0	0	0	0	0	244	177		0		4	193	187		6		0	0	0	0	0	0	0	0	0			0	0	0	58	0	0			0	0	0	5	0	0	0	0	0	0		0	0	0	0	
31657	0	0	0	0	0	0	60	51				0	73	16		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	57	9	
31826	62	0	0	0	0	0	158	91		0		0	212	73		2		0	0	0	0	0	0	0	0	0			0	0	9	0	3	0			0	0	0	0	0	0	0	1	0	0		23	3	49	54	
31835	0	0	0	14	0	0	127	73				3	362	2		284				284		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				44	14	32	23	
32234	0	0	0	0	0	0	4	0				0	18	0		0							0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				0	0	17	4	
32766	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
32971	0	0	0	0	0	0	49	22				0	80	0		0							0	0	0	2			0	0	8	2	10	0			0	0	0	0	0	0	0	0				26	0	44	15	
33147	0	0	0	0	0	0	59	45				2	129	87		0				0		2	0	0	0	0			0	0	4	0	28	0			0	0	0	0	0	0	0	0				3	2	11	6	
33259	0	0	0	0	0	0	17	8				0	2069	1		0				0		0	0	0	0	0			0	0	9	0	0	0			313	0	0	0	1752	0	0	0				0	0	3	0	
33268	0	0	0	0	0	0	3	0				0	16	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	0	11	3	
33370	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33839	0	0	0	0	0	0	3	0				0	9	0		0				0		0	0	0	0	0			0	0	0	0	2	0			0	0	0	0	0	0	0	0				7	3	0	0	
33857	0	0	0	0	0	0	237	21		0		144	330	153		99		0	0	99	0	144	0	0	0	0			0	0	49	0	29	4			0	0	0	0	0	1	0	0	0	0		30	10	15	12	
34425	0	0	0	0	0	0	282	0				0	618	0		0				0		0	0	0	0	0			0	0	10	11	254	61			0	0	0	0	0	63	0	0				32	15	271	183	
34434	0	0	0	0	0	0	36	0				0	375	72		0				0		0	0	0	0	0			82	6	0	2	0	0			0	0	0	0	149	7	0	0				38	13	34	8	
34537	0	0	0	0	0	0	1830	1114		0		0	6355	4640		0		0	0	0	0	0	0	0	0	23			2	3	210	49	153	20			0	1	1	92	56	18	37	37	0	0		55	23	1391	260	
34555	0	20	0	0	0	0	77	0				54	582	10		472				472		54	10	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				53	3	47	0	
34742	0	0	0	0	0	0	9	5				0	12	12		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	4	
35057	0	0	0	0	0	0	15	0				0	167	0		0				0		0	0	0	0	0			0	0	12	0	34	20			0	0	0	0	108	0	0	0				0	0	5	3	
35301	0	0	0	0			0		0	0	0	0	32000		0	0	29000	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35570	0	0	4487	30	0	0	4684	2803		0		0	17459	11337		0		0	0	0	0	0	0	0	25	99			0	0	1323	60	938	0			0	0	0	0	600	171	62	143	0	0		0	0	10	55	
35646	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
35879	0	0	0	0	0	0	1	0				0	60	0		0							0	0	0	0			1	1	0	0	0	0			0	0	0	0	0	0	0	0				2	0	57	0	
36456	173	0	565	765	0	0	896	0				121	936	152		0				0		121	0	0	0	0			0	0	2	0	38	0			0	0	0	0	0	0	0	0				8	3	0	5	
36933	0	0	0	0	0	0	27	4				1	58	20		0							0	0	4	0			0	0	2	0	20	0			0	0	0	10	0	0	0	0				0	5	14	5	
37051	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
37341	0	0	0	0	0	0	21	2				5	223	108		1				0		1	0	0	0	0			0	0	10	0	94	0			0	0	0	0	0	0	0	0				5	0	15	4	
37435	0	0	0	0	0	0	865	236				0	505	151		0				0		0	0	0	10	7			64	33	86	3	36	0			0	0	0	101	0	80	0	212				64	37	180	70	
37640	0	0	0	5	0	0	376	16		0		229	1089	371		443		0	0	0	0	0	0	0	67	0			99	1	8	3	47	13			0	0	0	0	0	81	0	14	0	0		4	9	45	10	
37659	0	0	0	0	0	0	4	1				0	43	12		20				20		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	11	3	
37949	0	0	0	3	0	0	75	72				0	94	93		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
38740	0	0	0	0	0	0	9	0				5	14	0		11							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				1	2	2	1	
39327	0	0	0	86	0	0	96	0				5	62	0		23				0		0	0	0	0	0			0	0	2	3	26	0			0	0	0	0	0	0	0	0				0	0	13	0	
39756	0	0	0	0	0	0	14	13		0		0	74	49		6		0	0	6	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	19	0	0	0		0	0	0	1	
40033	6	6	0	0	0	0	6	0				0	6	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
40499	0	0	0	0	0	0	552	218		0		0	2596	1756		0		0	0	0	0	0	0	0	0	31			0	0	157	17	52	0			0	0	0	0	269	1	0	0	0	0		437	82	82	46	
40855	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
41553	0	0	0	0	0	0	18	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	18	
41629	0	0	0	0	0	0	170	2				8	556	0		7							0	0	0	0			15	1	11	3	66	0			0	0	0	0	79	4	3	0				333	115	53	26	
41825	0	0	0	0	0	0	5	0				0	12	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	12	5	
41955	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
42037	0	0	0	0	0	0	19	0				0	17	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	17	19	
42354	0	0	0	0	0	0	0	0				0	17	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	17	0	
42372	0	0	0	0	0	0	123	97				0	75	0		0				0		0	0	0	0	3			2	0	23	0	0	0			0	0	0	0	0	0	0	0				0	0	73	0	
42420	0	0	0	0	0	0	1393	90		0		99	13761	4441		725		0	0	0	0	0	0	0	439	71			506	28	211	30	494	0			0	0	0	26	261	118	2156	36	0	0		2903	539	1836	145	
42448	0	0	0	109	0	0	1016	77		0		485	4066	1345		982		0	0	272	0	0	0	0	16	33			71	9	42	31	83	5			0	186	35	8	1447	0	0	0	0	0		33	20	49	16	
42457	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
