"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP755	RCONP756	RCONP757	RCONP758	RCONP759	
14155	13695	0	1123	35801	0	69292	0	0	49	22278	0	75956	0	6616	7739	17945	30360	6228	11256	49	2992	8264	5192	1497	2211	7167	3894	684	68169	69340	0	0	2212	22229	10940	3016	22048	0	8403	675	0	true								
14650	7037	0	1566	11388	0	15496	0	0	0	0	0	12756	0	153	1219	3606	753	1263	3139	0	2016	1123	431	36	463	897	0	0	13930	12603	0	0	262	0	994	366	0	0	994	366	0	false								
14753	13415	2	691	14890	0	14890	0	0	0	0	0	26032	0	1956	869	8433	0	3225	7742	0	2727	5015	511	180	1993	1628	563	0	14197	24076	0	0	437	0	3429	755	0	0	3121	500	0	false								
14865	58544	5	26889	161666	0	161666	0	0	400	8106	0	156752	0	21852	28397	26105	48454	11314	15412	400	11048	6506	6273	2278	8127	9987	4078	1456	134772	134653	0	247	3269	7706	22058	1590	7366	0	17109	251	0	true								
14977	3663	0	0	6888	0	10967	0	0	0	0	0	25337	0	0	0	8817	1033	3099	7558	0	2606	4952	1256	3	4896	5286	1642	0	10967	25337	0	0	974	0	7460	4364	0	0	5818	4364	0	false								
16551	34664	38	7596	50961	0	113759	0	0	13495	13495	0	165661	53	14068	13640	69481	34309	26909	33753	4763	12018	29735	24380	3348	5355	10746	10961	145	104585	151540	1540	0	8652	0	19673	7534	0	0	11313	4235	0	true								
16748	16318	0	2050	19423	0	24292	0	0	0	0	0	45174	0	3128	0	11899	8676	4353	5838	0	2294	3792	3543	2270	1312	2236	2253	2480	22242	42046	0	0	1566	0	6645	1636	0	0	2541	254	0	false								
17110	0	0	0	0	0	0	0	0	0	0	0	86319	0	6413	0	9660	0	1778	9660	0	9660	0	0	0	76659	0	0	0	0	79906	0	0	972	0	21994	54665	0	0	21994	54665	0	true								
17147	3040977	0	58843	241823	0	262363	0	0	314468	314468	0	5070134	0	592205	1334	871007	834515	166177	385899	32567	151939	234173	304836	180060	97738	117868	91990	16040	202925	4477929	595	0	32154	0	238794	84842	0	0	133254	56969	0	true	1584	22456	178884	467660	195960	1650139	1390822	
17259	15329	0	0	7420	0	18264	0	0	0	0	0	34138	0	1933	531	10577	1850	4942	7438	0	2281	5157	2755	384	1250	2586	2360	186	18264	32205	0	0	1834	0	6382	0	0	0	3836	0	0	false								
17464	135527	0	67293	436521	0	436521	0	0	2281	85970	0	1648839	0	115962	57967	92967	1337615	36263	61588	2281	20765	41120	22315	8767	18317	34835	24206	5372	369228	1531922	0	955	7768	81421	54473	28257	80412	2265	36441	16708	0	true	211088	153008	5132	707992	456825	124411	11116	
17950	44865	377	42162	58308	0	131570	0	0	0	55143	0	227435	309	29795	53320	23998	99267	9025	18225	0	5205	13050	4956	787	27579	25316	5787	623	89031	167555	0	29776	3447	25367	16408	42897	25367	29776	14282	38258	0	true								
17978	55773	0	0	3431	0	29960	0	0	0	0	0	172079	0	866	616	63709	3680	39695	47485	0	14313	33172	11546	4678	8881	28644	9034	2358	29960	159908	0	11305	16120	0	31032	17885	0	0	23380	14145	0	true								
18050	58633	0	41208	161853	0	217305	0	0	0	0	0	224667	0	8750	43076	47652	57895	10874	39076	0	11267	28150	7720	515	16344	27255	16688	200	176097	215917	0	0	3031	0	33178	27309	0	0	22598	20886	0	true								
18135	28637	0	0	88399	0	114264	0	0	345	15152	0	102733	0	309	0	17283	29084	3624	11385	203	3897	7488	4031	1867	5376	10773	10538	1042	114264	102424	0	0	323	14807	10762	16967	14378	0	7292	8857	0	true								
18377	18040	0	0	0	0	0	0	0	99	99	0	48238	0	1157	0	18585	0	5626	8199	0	2594	5605	6832	3554	1197	2251	4346	3821	0	42215	0	4866	1772	0	10408	1207	0	0	2930	516	0	true								
18827	227672	0	62527	257328	0	438678	0	0	0	0	0	409376	0	34612	75006	67948	84275	20288	37699	0	12050	25649	18450	11800	9433	7967	6915	5166	374452	374740	1699	24	3879	0	17995	11486	0	0	9399	8001	0	true								
18836	15062	5	1809	27019	0	35779	0	0	252	2608	0	92834	0	1912	984	40019	12095	13547	21524	142	11081	13147	12670	3121	6025	10947	5562	3124	33965	90922	0	0	4168	2356	22565	3093	1458	0	14836	2015	0	true								
18854	80548	0	14290	199703	0	220952	0	0	2467	143176	0	288027	0	27205	6963	34173	22920	3217	25796	2225	8004	17792	7787	590	37047	95917	15638	1784	206662	212791	0	48031	989	140709	106716	43670	138874	0	93092	39872	48031	true								
19356	10471	0	3184	14800	0	26689	0	0	0	5370	0	42057	0	7516	6042	13012	6031	1629	9057	0	5914	3306	3082	710	5926	4494	1740	383	23454	32947	51	1594	0	3870	7787	4756	3621	1500	6410	3842	0	false								
19730	445288	0	8477	421295	0	471731	0	0	71889	71889	0	1690230	0	145608	80042	239117	803616	44996	183309	61690	57928	127049	44616	9524	65633	93920	28089	14567	462780	1544566	474	56	9526	0	106405	95804	0	0	79233	80320	0	true	214599	28027	220154	307520	443726	408192	33142	
19936	13114	0	23712	51163	0	115439	0	0	0	0	0	111280	0	7585	22493	21750	42913	9736	16213	0	4335	11878	2938	2599	8287	15871	4342	5003	91727	103695	0	0	4625	0	26507	6996	0	0	20002	4156	0	true								
19972	75637	0	0	0	0	0	0	0	0	0	0	75637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75637	0	0	0	0	0	0	0	0	0	0	0	false								
20053	9776	0	1252	20438	0	29797	0	0	7408	7908	0	53854	0	9731	0	21716	3601	7208	10813	0	2600	8689	10330	97	745	4350	13166	499	28545	44123	0	0	1213	500	11631	7129	0	0	4589	0	3969	true								
20633	71928	0	17647	27396	0	67018	0	0	0	8134	0	182264	0	996	10	37916	36857	13960	16468	0	4728	11773	13737	7678	4827	11309	15090	4337	49366	181268	5	0	3881	0	30051	5512	0	0	11586	4550	0	false								
20857	7937	0	6133	131612	0	163545	0	0	0	9978	0	52500	0	6702	9585	5335	24216	1850	4549	0	1389	3160	753	33	2054	2127	10731	100	157412	45798	0	0	0	744	4990	10022	0	0	3393	788	0	true								
21256	1003	0	1481	2430	0	4273	0	0	0	0	0	4105	0	350	864	1152	771	1651	550	0	226	324	185	417	0	0	0	1178	2792	3755	0	0	1178	0	1178	0	0	0	0	0	0	true								
21359	10002	0	1760	9934	0	17048	0	0	0	0	0	24780	0	1853	597	4846	5925	3163	3962	0	1526	2436	770	114	1129	2573	305	0	15288	22927	0	0	0	0	3205	802	0	0	2900	802	0	true								
21630	21076	0	1996	22496	0	31944	0	0	0	0	0	63594	0	4421	6417	11561	11498	2432	10112	0	2290	7822	1421	28	8099	10707	535	118	29948	59173	0	0	896	0	9919	9540	0	0	9265	9540	0	true								
21658	21262	3	3764	20185	0	57644	0	0	0	0	0	84495	0	1118	1783	36078	11249	15578	20539	0	5449	15090	12422	3117	3499	6149	5588	670	53877	83377	0	0	4258	0	12137	3769	0	0	6897	2751	0	true								
22048	19184	0	23852	84991	0	84991	0	0	110	4009	0	72705	0	4088	22916	25225	0	7565	21952	110	7864	14247	2936	178	8308	14205	5473	310	61139	68617	0	0	3224	3899	21185	7111	3899	0	17701	4812	0	true								
22543	12407	1	7388	22632	0	55835	0	0	0	0	0	29675	0	2575	0	7515	5809	3545	2392	0	1817	3241	1448	1009	1357	1036	1120	431	48446	27100	0	0	1407	0	3186	758	0	0	2140	252	0	true								
22552	14203	0	2469	17030	0	34996	0	0	1000	1000	0	50018	0	4565	4390	15392	3207	3286	9254	0	2735	6519	6125	13	2438	6805	7973	0	32527	45453	0	0	272	0	14831	2385	0	0	8885	358	5488	true								
22730	52	0	10144	46784	0	72819	0	0	0	0	0	74286	0	7225	11091	15028	52969	3274	8254	0	3456	5758	4143	1671	1935	1978	1850	474	62675	67061	0	0	326	0	4740	1497	0	0	2838	1075	0	true								
22936	11072	0	3551	52833	0	71842	0	0	0	0	0	83885	0	1088	2396	25372	31443	7896	19272	0	6292	12980	6100	0	2174	7979	5845	0	68291	82797	0	0	2079	0	13791	2207	0	0	1229	945	0	true								
23045	3756	0	790	3386	0	14200	0	0	0	0	0	16904	0	5261	0	1864	7061	809	1099	0	416	683	533	232	394	2536	869	425	13410	11643	0	0	809	0	2497	1727	0	0	1466	1464	0	false								
23456	11336	0	2460	13048	0	43353	0	0	0	0	0	53593	0	8455	7894	21367	7518	7014	10836	0	3248	7588	5659	4872	2708	5386	1977	3301	40820	45138	73	0	2597	0	7036	6336	0	0	3676	4417	0	true								
23504	1100997	0	129447	478677	0	506498	0	0	41731	174892	0	2362602	0	326140	431588	125105	968751	31145	71625	23317	19954	51827	42304	11019	33306	80562	38399	15483	377051	2036462	0	0	10851	133161	115765	51985	132317	0	79525	34343	0	true	49081	5131	322839	274259	372659	393590	602727	
