"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	
	ALLL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	WRITE DOWN ARISING FRM TRNSFR TO HFS	BEGIN BALANCE (MOST RECENT) IN ALLL	CHRG-OFFS ON ALLWNCE FOR L&L LOSSES	ADJUSTMENTS	SEPARATE VAL ALLOW CRED/FIN CHGS	AMT ALLOW LN&LSE LOSS CC/FIN CHGS	ALLOCATED TRANSFER RISK RESERVE	AMT OF ALLOWNCE FOR POST-ACQUISTN LO	
37	1090	90	30	0	1248	278	0			0	0	
242	168	0	1	0	169	2	0			0	0	
279	625	125	19	0	497	16	0			0	0	
354	165	0	7	0	197	39	0			0	0	
457	437	101	39	0	378	81	0			0	0	
505	4230	240	159	0	3902	71	0			0	0	
1155	2638	301	212	0	2711	586	0			0	0	
1351	1488	60	75	0	1382	29	0	0	0	0	0	
1454	3072	180	8	0	2913	29	0			0	0	
1557	421	150	0	0	581	310	0	0	0	0	0	
1669	2812	138	38	0	3258	622	0			0	0	
1829	4170	212	2	0	4060	104	0			0	0	
1856	920	111	0	0	809	0	0			0	0	
2040	3866	727	39	0	3800	700	0			0	0	
2161	609	2	16	0	596	5	0			0	0	
2376	31187	3000	60	0	28819	692	0			0	0	
2554	114	13	1	0	100	0	0			0	0	
2732	6121	1250	81	0	6173	1383	0			0	0	
2750	789	450	0	0	595	256	0			0	0	
3177	3308	426	14	0	3376	508	0			0	0	
3252	1677	250	147	0	1558	278	0			0	0	
3458	335	30	1	0	309	5	0			0	0	
3720	1525	50	3	0	1475	3	0			0	0	
3971	12705	2295	1010	0	12904	3504	0			0	0	
4156	1963	60	36	0	1908	41	0			0	0	
4231	820	819	13	0	943	955	0			0	0	
4437	3117	500	159	0	3091	633	0			0	0	
4839	5095	1300	5	0	4687	897	0			0	0	
5005	135	135	0	0	1593	0	-1593			0	0	
5069	16750	0	0	0	16750	0	0			0	0	
5135	3781	500	13	0	3678	410	0			0	0	
5210	15322	2250	407	0	15482	2817	0			0	0	
5331	2456	675	43	0	1863	125	0			0	0	
5461	5462	2867	9	0	4501	1915	0			0	0	
5751	926	0	3	0	1067	144	0			0	0	
6039	1222	473	10	0	1146	407	0			0	0	
6141	292	30	17	0	402	157	0			0	0	
6329	7603	4450	339	0	7346	4532	0			0	0	
7009	0	0	0	0	0	0	0			0	0	
7045	988	90	22	0	908	32	0			0	0	
7072	1567	400	0	0	1590	423	0			0	0	
7157	327	12	32	0	370	87	0			0	0	
7456	402	20	0	0	382	0	0	0	0	0	0	
7634	1204	160	21	0	1185	162	0			0	0	
8033	1327	500	26	0	914	113	0			0	0	
8462	490	5	9	0	494	18	0			0	0	
8631	471	18	15	0	462	24	0			0	0	
9357	4990	0	56	0	5585	651	0			0	0	
9553	848	100	20	0	791	63	0			0	0	
9807	60617	5675	558	0	60617	6233	0			0	0	
9955	1448	85	27	0	1349	13	0			0	0	
10250	10659	1175	755	0	10823	2094	0			0	0	
10849	2846	50	7	0	2955	166	0			0	0	
10858	2471	6	48	0	2598	181	0	0	0	0	0	
11145	1719	375	49	0	1598	303	0			0	0	
11275	18001	8500	308	0	25790	16597	0			0	0	
11640	3043	125	138	0	2849	69	0			0	0	
11837	1173	150	9	0	1076	62	0			0	0	
12030	10528	2500	1497	0	10189	3658	0			0	0	
12142	1748	30	43	0	1755	80	0			0	0	
12179	345	33	32	0	315	35	0			0	0	
12245	1416	53	6	0	1371	14	0			0	0	
12311	852082	68283	48812	6349	944660	203324	0			0	0	
12647	979	120	2	0	872	15	0			0	0	
12656	241	15	4	0	249	27	0			0	0	
12937	1961	270	2	0	1784	95	0			0	0	
12946	12660	2364	327	0	10811	842	0			0	0	
12955	1206	100	3	0	1138	35	0			0	0	
13103	10224	1184	97	0	9659	716	0			0	0	
13251	594	120	5	0	548	79	0			0	0	
13457	168	0	29	0	139	0	0			0	0	
14052	662	160	3	0	876	377	0	0	0	0	0	
14155	1735	258	65	0	1550	138	0			0	0	
14650	379	15	11	0	383	30	0			0	0	
14753	410	0	2	0	408	0	0			0	0	
14865	2373	450	12	0	2591	680	0			0	0	
14977	330	0	1	0	329	0	0			0	0	
16458	2512	90	10	0	2494	82	0			0	0	
16551	2614	300	11	0	2474	171	0			0	0	
16748	480	25	6	0	449	0	0			0	0	
16944	216	0	1	16	239	8	0			0	0	
16953	107	0	7	0	108	8	0			0	0	
17110	279	0	0	0	279	0	0			0	0	
17147	70143	9420	3702	0	70898	13877	0			0	0	
17259	248	40	24	0	205	21	0			0	0	
17464	38219	1100	1184	0	43905	7970	0			0	0	
17950	3245	574	10	0	2881	220	0			0	0	
17978	2865	125	244	0	3007	511	0			0	0	
18050	3326	565	215	0	2889	343	0			0	0	
18135	1482	240	38	0	1448	244	0			0	0	
18377	249	0	0	0	249	0	0			0	0	
18827	4653	162	16	0	4664	189	0			0	0	
18836	2511	248	107	0	2316	160	0			0	0	
18854	2351	430	0	0	1937	16	0			0	0	
18957	292	376	3	0	446	533	0			0	0	
19356	897	0	45	0	874	22	0			0	0	
19730	48358	15145	1419	0	36960	5166	0			0	0	
19936	2740	300	81	0	3179	820	0			0	0	
19972	300	0	0	0	300	0	0	0	0	0	0	
20053	1153	416	45	0	770	78	0			0	0	
20512	564	1	11	1	572	19	0			0	0	
20633	3030	200	55	0	2776	1	0			0	0	
20857	413	0	0	0	449	36	0			0	0	
21256	144	0	1	0	143	0	0			0	0	
21359	201	0	0	0	201	0	0			0	0	
21630	331	45	0	0	299	13	0			0	0	
21658	1429	240	206	0	1377	394	0			0	0	
22048	2999	21	41	0	3095	158	0			0	0	
22543	781	138	2	0	957	316	0			0	0	
22552	990	45	1	0	979	35	0			0	0	
22730	704	0	11	0	711	18	0			0	0	
