"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RIADG377	
	REAL ESTATE LOANS, TOTAL	R.E. LOANS-FARMLAND	R.E. LOANS MULTI-FAMILY	OTHER LOANS	LOANS TO FINANCE AGRICULTURAL PROD	C&I LOANS, U.S. ADDRESSEES	C&I LOANS, NON-U.S. ADDRESSEES	REVOLVING, OPEN-END LNS SECD BY 1-4F	LNS TO FGN GOVTS & OFFICIAL INST	OBLGS OF ST&POLITICAL SUBDVS IN U.S.	TOT LNS&LEASE LESS UNEARN INC ON LNS	UNEARNED INCOME ON LOANS	LNS TO FINC COMMCL RE,CONSTRC&LD DEV	ALL OTH LNS SECD BY 1-4FMLY-1ST LIEN	ALL OTH LNS SECD BY 1-4FMLY-JR LIENS	FXD&FLTG RT LNS&LEASES MAT 1 YR OR L	OTHER LNS&LEASES MAT 3 MONTHS OR LES	OTHER LNS&LEASES MAT OVER 3-12 MONTH	OTHER LNS&LEASES MAT OVR 1 - 3 YRS	OTHER LNS&LEASES MAT OVR 3 - 5 YRS	OTHER LNS&LEASES MAT OVR 5 - 15 YRS	OTHER LNS&LEASES MATURITY OVER 15 YR	LNS TO U.S. BRNCHES&AGNCIES FRGN BKS	LNS TO OTHER COMMRCL BKS IN THE U.S.	LNS TO OTH DEPSTRY INSTITNS IN U.S.	LNS TO FRGN BRNCHES OF OTH U.S. BNKS	LNS TO OTH BNKS IN FOREIGN COUNTRIES	CREDIT CARDS LOANS	OTHER REVOLVING CREDIT PLAN LOANS	LNS SEC BY REAL ESTATE NON-US	OTSTDNG CRED CD FEES & FIN CHGS	PURCHD IMPAIRED LNS, ETC.-OUTSTDING 	PURCHD IMPAIRED LNS, ETC.-CARRYING A	LN SECURED BY 1-4 FAM RES CONSTRUCTI	LN SECURED BY OTHR CNSTRCTN LN & LA 	LN SECURED BY OWNER OCCPD NONFARM NO	LN SECURED BY OTHR NONFARM NONRES PR	LEASE TO INDVDL FOR HSEHLD, FMLY & P	ALL OTHR LEASE FINANCING RECEIVABLES	FV LN LEASE ACQUISITION LN SCTY BY R	GROSS CONTRACT RCVBL LN SCTY BY RE	BEST EST AT ACQUISITION DT LN SCTY B	FV LN LEASE ACQUISITION CMRL AND IND	GROSS CONTRACT RCVBL CMRL AND IND LN	BEST EST AT ACQUISITION DT CMRL IND 	FV LN LEASE ACQUISITION LN TO IND HH	GROSS CONTRACT RCVBL LN TO IND HH FM	BEST EST AT ACQUISITION DT LN TO IND	FV LN LEASE ACQUISITION ALL OTHR	GROSS CONTRACT RCVBL ALL OTHR LN LEA	BEST EST AT ACQUISITION DT ALL OTHR 	PLDG LN AND LEASE	TOTAL LOANS RESTRUCTURED IN TROUBLED	LN RSTRCT HOUSE FAMILY CREDIT CARD	LN TO IND HH OTHR AUTO LN	LN RSTRCT DBT CMRL US ADR	LN RSTRCT DBT CMRL NONUS ADR	LN RSTRCT DBT RSTRCT ALL OTHR LN	ITEMIZE DBT RSTRCT LN FI AGRI	LN RSTRCT HOUSE FAMILY AUTO LN	LN RSTRCT HOUSE FAMILY OTHR CNSMR LN	LN TO IND HH OTHR AUTO LN	LOANS TO DI'S & ACCEPT OTHR	R.E. LOANS-FARMLAND	R.E. LOANS MULTI-FAMILY	LOANS FOR PURCHASING SECURITIES	LOANS TO FINANCE AGRICULTURAL PROD	C&I LOANS, U.S. ADDRESSEES	C&I LOANS, NON-U.S. ADDRESSEES	C&I LOANS	REVOLVING, OPEN-END LNS SECD BY 1-4F	LNS TO FGN GOVTS & OFFICIAL INST	OBLGS OF ST&POLITICAL SUBDVS IN U.S.	TOT LNS&LEASE LESS UNEARN INC ON LNS	UNEARNED INCOME ON LOANS	LEASE FINANCING RECEIVABLES	LNS TO FINC COMMCL RE,CONSTRC&LD DEV	ALL OTH LNS SECD BY 1-4FMLY-1ST LIEN	ALL OTH LNS SECD BY 1-4FMLY-JR LIENS	ADJTBL RATE CLOSED-END LNS SECD BY 1	FXD&FLTG RT LNS&LEASES MAT 1 YR OR L	CLSD-END LNS SECD 1ST LIENS 3 MOS LE	CLSD-END LNS SECD 1ST LIENS OV3-12 M	CLSD-END LNS SECD 1ST LIENS OV 1-3 Y	CLSD-END LNS SECD 1ST LIENS OV 3-5 Y	CLSD-END LNS SECD 1ST LIENS OVR 15 Y	LOANS SECD BY RE MAT OVER 15 YEARS	OTHER LNS&LEASES MAT 3 MONTHS OR LES	OTHER LNS&LEASES MAT OVER 3-12 MONTH	OTHER LNS&LEASES MAT OVR 1 - 3 YRS	OTHER LNS&LEASES MAT OVR 3 - 5 YRS	OTHER LNS&LEASES MAT OVR 5 - 15 YRS	OTHER LNS&LEASES MATURITY OVER 15 YR	LOANS TO COM BANKS IN THE U.S.-DERV	LNS TO OTH DEPSTRY INSTITNS IN U.S.	LOANS TO BNKS IN FGN COUN - DERIVED	CREDIT CARDS LOANS	OTHER REVOLVING CREDIT PLAN LOANS	LNS SEC BY REAL ESTATE NON-US	OTSTDNG CRED CD FEES & FIN CHGS	PURCHD IMPAIRED LNS, ETC.-OUTSTDING 	PURCHD IMPAIRED LNS, ETC.-CARRYING A	LN SECURED BY 1-4 FAM RES CONSTRUCTI	LN SECURED BY OTHR CNSTRCTN LN & LA 	LN SECURED BY OWNER OCCPD NONFARM NO	LN SECURED BY OTHR NONFARM NONRES PR	LEASE TO INDVDL FOR HSEHLD, FMLY & P	ALL OTHR LEASE FINANCING RECEIVABLES	TOTAL CARRY AMT OF CLS-END LN NEG AM	TOTAL MAX REMAINING NEG AMRTZ PERMIT	TOTAL AMT NEG AMRTZ ON CLS-END LN IN	LN SEC 1-4 RES PROP IN DMST OFC	LN SEC 1-4 RES PROP IN PROC OF FCLS	FV LN LEASE ACQUISITION LN SCTY BY R	GROSS CONTRACT RCVBL LN SCTY BY RE	BEST EST AT ACQUISITION DT LN SCTY B	FV LN LEASE ACQUISITION CMRL AND IND	GROSS CONTRACT RCVBL CMRL AND IND LN	BEST EST AT ACQUISITION DT CMRL IND 	FV LN LEASE ACQUISITION LN TO IND HH	GROSS CONTRACT RCVBL LN TO IND HH FM	BEST EST AT ACQUISITION DT LN TO IND	FV LN LEASE ACQUISITION ALL OTHR	GROSS CONTRACT RCVBL ALL OTHR LN LEA	BEST EST AT ACQUISITION DT ALL OTHR 	CNSTRCTN DEV & OTHR AMT LN INT RSRV	PLDG LN AND LEASE	LOANS LEASES FAIR VALUE	LOANS LEASES GROSS CONTR	LOANS LEASES BEST ESTIMATE	TOTAL LOANS RESTRUCTURED IN TROUBLED	ALL OTHR LN (EXCLUDE CONSUMER LN)	LN NDEP FNCL INST	OTHER LOANS	HECM REVERSE MTG	PROPRIETARY REVERSE MTG	EST NBR FEE PAID RFRL HECM REVERSE M	EST NBR FEE PAID PROPRIETARY REVERSE	PRIN AMT SOLD HECM REVERSE MTG	PRIN AMT SOLD PROPRIETARY REVERSE MT	LN RSTRCT HOUSE FAMILY CREDIT CARD	LN TO IND HH OTHR AUTO LN	LN RSTRCT DBT CNST LAND DEV 1-4 FAM 	LN RSTRCT DBT CNST LAND DEV OTHR CNS	LN RSTRCT DBT CNST LAND DEV MULTI NO	LN LAND DEV NFARM NRES SCD OWN OCC N	LN DBT LAND DEV NFARM NRES SCD NFARM	LN RSTRCT DBT CMRL US ADR	LN RSTRCT DBT CMRL NONUS ADR	LN RSTRCT DBT RSTRCT ALL OTHR LN	ITEMIZE DBT RSTRCT LN SCD FARM	ITEMIZE DBT RSTRCT LN FI AGRI	LN RSTRCT HOUSE FAMILY AUTO LN	LN RSTRCT HOUSE FAMILY OTHR CNSMR LN	LN TO IND HH OTHR AUTO LN	LN RSTRCT DBT CMRL	CNSTRCTN DEV & OTHR AMT INT CAP	
37																																																															0	670	0		33			3302	11		1801	23261	0	0	0	11296	23		5871	242	1040	2654	3991	3369	0	427	4164	2925	2998	1337	0				0	0					0	244	929	828							0													0	0				0		0	45								2770													1309		0	
242																																																															0	3774	0		2446			1602	0		132	24102	0	0	0	9638	177		12287	513	816	2486	3986	1837	0	8338	2620	1535	1455	516	0				0	0					0	0	0	3754							0														9638				81		0	11								1551													1017			
279																																																															0	5410	403		613			4321	211		217	183300	0	0	0	123268	3507		25532	31	329	1215	8248	33806	79367	12726	13802	4231	10963	14004	3913				0	0					10190	7511	9660	13886							0													0	35563				449		0	60								638													3405		0	
354																																																															0	187	192		1717			1914	0		0	10989	0	0	0	5480	0		4032	546	863	189	2121	0	1762	1458	1900	1045	933	138	0				0	0					463	0	57	0							0														405				0		0	1								901													77			
457																																																																5480	2138		4469			8707	799		1311	46196	0	0	0	11669	1086		15656	238	2536	3778	4450	514	0	6145	7553	11722	6822	1110	1163				0	0					1584	1276	3779	1108							0														28403				77		0	154								1261													1375			
505																																																															0	125	38304		0			39982	15171		4342	479720	937	0	8127	198747	3146		24275	216	4172	2685	1932	67320	121586	53171	5545	31403	75307	101421	15052				0	425					7506	21956	39874	80905							138														285528				338		2430	9								2654													25081			
1155																																																																9091	1516		10316			48090	808		4269	196865	0	0	0	53042	3067		56610	2118	6183	21728	19072	3744	0	34636	20472	33272	41061	14147	235				458	142					5676	16576	23035	10441							0														113310				0		0	5576								1575													3187			
1351																																																															0	9407	0		9001			21172	0		0	106454	0	0	0	22316	0		63106	2236	6107	5225	8028	249	0	17937	36826	13764	10420	2455	941				0	0					808	79	30964	0							0														0				7295		0	283								6869													5555			
1454																																																																6801	3785		3569			35166	9742		0	282996	1097	1154	8832	94859	1216		18712	1121	821	865	4046	38388	49618	16152	9935	14522	56881	82094	9184				0	526					2110	17407	51479	39494							0														0				2312		0	170								11961													4654			
1669																																																																0	1639		5965			14120	0		1739	177096	0	0	0	83060	2830		21873	418	3944	390	2701	25871	49332	8315	11381	10436	23510	17828	22420				0	0					6123	43	35611	4674							229														0				0		0	113								9180													11999			
1856																																																															267	1252	1100		1057			6028	0		160	36093	0	0	0	11526	0		10196	4	2341	5425	1619	456	1681	7408	6099	7011	770	1704	474				0	0					297	9025	240	1058							0														12730				0		0	2								309													3772			
2161																																																															0	8340	1599		3280			11983	0		1364	130823	0	0	0	56620	518	40906	33953	600	10506	15314	24016	5691	493	6249	16598	19944	19688	7989	577				299	43					4368	15224	12355	10823						0	0														0				176		0	220							0	1321	0	0	0	109	0			4	0	0	0	4	2466	63		
2732																																																																0	165128		0			36746	5042		0	415194	157	0	6481	21082	336		64065	394	4416	10930	4762	377	0	72131	28879	136751	147571	7518	0				0	0					11802	14765	43747	116342							0													0	0				14		0	13								14													334		0	
2750																																																																6431	484		21067			3173	0		367	43020	0	0	0	2385	43		24012	0	114	234	2037	0	0	19596	4475	9487	6216	178	10				0	49					100	2423	902	3311							0													0	18614				0		0	1698								374													213		0	
3252																																																															0	30112	0		48701			10725	0		1784	103640	0	546	0	216	0		0	39	149	5	23	0	0	28893	56338	5868	9677	900	386				0	0					0	602	0	5099							0														41376				0		0	699								1287													3869			
3458																																																																9976	0		8871			10440	0		0	43228	0	0	0	7975	28		7826	706	674	2272	4274	8	39	1130	5324	13719	13015	1489	0				0	0					377	725	1841	372							0													0	0				0		0	0								1398													1225		0	
3720																																																																10730	1687		5549			14928	2000		855	152162	0	0	180	33158	695		30006	1528	3164	11422	12736	4129	134	10263	16316	33848	55701	2248	514				0	287					4939	9415	27190	32992							0														74554				553		0	162								2971													4604			
3971																																																																21747	80938		9619			76239	21464		0	617264	0	28114	2847	97893	3125		86592	4791	6276	16292	15588	32568	20327	116656	23317	133633	148879	77386	15153				0	442					6020	37187	32955	200670							1436														256219				6587		0	18								265													568			
4156																																																																23790	13118		6440			22918	4260		0	167872	0	430	0	51011	944		33745	2475	1978	2616	12044	23743	8123	8731	22591	17800	22033	38101	7390				0	0					1087	3249	1866	36970							33														29263				0		0	0								895													894			
4231																																																															0	4181	981		196			2214	0		2559	44925	0	0	0	12557	115		19280	508	2233	4424	4146	962	0	6011	10528	8599	6573	240	0				0	0					296	2551	5818	10242							0													0	0				627		0	54								836													2325		0	
5069																																																																4450	541		0			5397	1134		0	279216	3364	0	0	47622	10330		207528	11420	23785	11626	0	0	0	134353	79905	13031	735	0	0				0	0					63286	44680	43900	61240							0														42947				0		0	0								0													0			
5135																																																															0	78899	5759		85186			38953	0		1640	353813	0	0	0	66263	887		204196	7415	19880	25122	11753	1871	122	42951	134870	79674	11665	7567	3502				679	0					2349	10377	34272	16477							0														44916				2133		0	90								4834													7148			
5210																																																															0	72821	49184		6986			129495	118603		71200	1610825	0	0	0	415962	35266		91969	23534	35583	41077	64365	115751	135551	132013	92758	286932	340464	291314	46658				0	6186					19886	34306	330114	311296							778													0	700512				3758		0	1179								980													7361		0	
5461																																																																29200	71645		18224			27965	4648		0	456244	421	0	9639	38748	776		40777	391	2800	4869	2146	11247	15646	33094	41251	74251	104587	163174	237				0	127					1836	2478	59771	187435							0													0	307829				0		0	4662								36													9114		0	
5751																																																																22201	6869		20357			33193	2801		544	147448	0	995	0	27711	235		32056	2157	2944	1234	3064	7460	10757	28273	28577	16046	19976	17442	9422				0	29					1601	1716	12146	13368							0													0	25673				32		0	129								2263													1290		0	
6039																																																															0	38762	1550		3881			14488	2330		251	215676	0	0	0	30055	676	170	36507	769	3390	5359	9219	5330	5979	15235	21271	31442	18911	48816	47099				493	295					4156	15098	56440	40234						437	0													0	7251				437		0	1242							0	893	0	0	0	0	0			0	0	0	0	0	4832	0	0	
6329																																																																4628	9535	0	991	54040	0	54040	3712		850	734198	0	0	0	131757	3916	2175	137829	6755	16336	42055	59920	1985	188	29915	84885	166207	239326	78572	167	0	0	0	0	1345	0				44933	73620	96670	44883	0	0				0	811													1555	36854				0	539	33	539							0	196846	0	0	0	0	0	0	0	0	0	0	0	0	65900	0	0	
7009																																																															0	0	0		0			93910	0		0	336202	0	0	0	0	0		330116	0	0	0	0	0	0	330116	0	6086	0	0	0				0	0					0	0	0	0							0														0				0		0	0								0													242292			
7045																																																															0	6250	0		7109			4672	627		837	86683	0	0	0	41214	325	38498	6140	947	1926	2567	5779	2969	26967	2477	5006	12374	12940	4024	6764				470	17					2265	0	4805	6718						0	0														36566				0		0	0							0	6203	0	0	0	0	0			0	0	0	0	0	5171	0		
7072																																																																1240	16610		150			15627	5039		0	270517	0	0	1	160968	4570		12139	13334	15821	3956	6961	41887	78354	11119	8632	9535	17748	24957	37198				0	2764					2277	7111	27834	24929							482														120395				5853		0	0								38													1360			
7456																																																															0	13596	0		33441			9908	0		36	74124	0	0	0	5872	389		37454	22	1321	1666	2863	0	0	33439	2818	14056	14667	412	2860				0	9					988	282	4111	3748							0														55893				0		0	115								901													728			
7634																																																																1641	0		7057			6343	0		137	54525	0	0	0	14744	207		12361	146	849	3798	5457	4490	0	4425	7728	13846	10542	2769	320				0	0					1329	334	0	15216							0														1415				0		0	783								65													6669			
8033																																																																11193	6029		6143			16794	0		0	260682	0	0	0	109267	4974		106065	11237	20221	26042	51315	107	0	29434	46670	17697	47824	5808	1989				0	0					29235	33675	30441	7191							0													0	113553				4541		0	285								1403													4052		0	
8462																																																															0	8743	0		10230			17006	0		0	56931	0	0	0	9242	2		11216	1510	242	16	404	2245	4825	15297	10134	5573	9278	6134	254				0	0					0	0	2749	1399							0														0				0		0	0								5841													1719			
8631																																																																210	0		772			3451	0		996	35598	0	0	0	16553	178		3134	348	13	242	1073	5129	9721	2008	794	2458	3632	6364	3068				0	0					0	1086	1140	6644							0													0	0				76		0	47								3008													1513		0	
9357																																																																632	19310		0			142794	1159		0	519611	0	6287	0	60	124		338824	0	0	0	0	60	0	109718	281439	49423	59311	19553	0				0	2735					4440	176	27030	41783							0													0	240651				0		272223	6								81													771		0	
9553																																																															0	35912	2657		47500			7238	0		0	106695	0	0	0	6090	383		47379	612	463	1999	2321	304	391	48439	3590	8110	20562	13845	6059				0	0					1585	0	3071	0							0														51281				0		0	887								929													443			
9807																																																																0	401285	0	0	29555	0	29555	44626		0	1592541	1732	0	0	301539	18710	87135	357802	19538	6339	22142	38059	102612	110338	280336	177035	374416	261668	197163	199	0	0	0	0	27	0				76144	245224	90572	385506	0	0				4264	2626													0	429147				75479	763	0	763							0	0	23043	14493	401	11198	22080	0	0	0	0	0	0	0	322	0	0	
9955																																																																20966	40		9305			13116	840		0	93544	0	5401	0	2611	0		52073	187	200	1424	247	250	286	29617	22137	18610	11137	8019	0				0	0					0	0	4273	35654							0														45660				0		0	216								509													613			
10250																																																																1427	16007		0			78523	15165		0	306866	0	0	0	38981	3572		46113	2718	2788	13653	9917	9615	289	23777	29030	62762	87134	62908	1891				162	426					7767	25532	62061	47367							0														121283				0		0	41								6235													3600			
10849																																																															0	16640	12209		2949			5034	271		3505	135885	52	0	0	31171	456		17931	3111	8025	17320	2274	440	0	8396	13738	38049	41671	2913	0				0	0					7338	6603	30421	18029							0														0				0		0	27								387													897			
11145																																																																2358	0		55			17039	5565		1391	217084	0	0	0	56116	175	10652	25755	3000	8641	7370	11573	24658	118	16320	13963	31616	51632	45132	1412				0	30					1954	4712	51113	22750						947	228													0	28365				1894		0	0							0	3787	0	0	0	627	32			230	230		0	0	50039	58	0	
11640																																																															0	21552	4818		41262			19273	1499		0	191552	0	0	0	26252	755		51374	1492	3636	1216	4720	8693	6396	23165	32552	45805	19855	15228	28172				0	0					2496	29454	23186	10381							0														70779				721		0	154								3085													7385			
11837																																																																695	3320		124			8549	992		1311	49739	85	0	0	15588	310		9496	956	3312	4092	6313	420	495	11190	1102	13250	4373	4320	0				67	0					290	3293	6946	7499							0														270				0		0	85								286													469			
12030																																																															0	57106	1252		3343			32632	0		0	302372	0	0	0	65942	229		62458	15141	5986	16020	8706	20067	12	121617	27386	42639	19244	16178	9319				437	213					2751	8101	87687	20727							0														0				0		0	491								11471													9990			
12142																																																																3262	9232		2532			21530	1419		0	130000	0	285	0	38418	1872		40317	3131	4049	11042	18693	1503	0	8279	24858	23266	31803	2153	1223				0	0					3257	13133	5046	19190							0													0	0				725		0	0								3891													6933		0	
12311		78970	1090032	1580532	56992	24402527	62487	7762090	0	427590	78965086	0	433971	13084982	213350	13232017	37880362	2250275	4441453	9119259	9948518	1761626	0	0	50	0	606550	656843	370104	0	8275			232534	1028275	4156884	3541822	0	2560217													45144597	669183	0	13052291	130261	0	56340	0	0	0	3999964		78970	1090032	34655	56992	24402527	62487		7762090	0	427590	78965086	0	2560217		13084982	213350	8221862		260574	439529	614557	1189096	8027133	2475127							0	50	606550	656843	370104					232534	1028275	4156884	3541822						372163	51402																			860939	684938									13052291	0	2976	27809	55034	24600				0				3999964			
12647																																																															0	11368	6523		5267			13111	1607		5318	106956	0	0	0	26895	175		29454	4312	7681	10244	3023	1557	9	16229	22614	23211	10732	7250	0				400	52					2311	2720	7003	23585							0														0				0		0	13								231													377			
12656																																																															0	1250	0		876			1053	0		0	10902	0	0	0	6089	0		1270	0	182	116	291	3194	2184	122	966	1108	1315	926	376				0	0					0	0	177	44							0														0				270		0	2								1001													410			
12946																																																																95293	20333		24830			205644	0		886	1331174	0	0	0	302855	8777		365625	15313	42888	95393	120161	15345	10563	84836	229152	451551	189058	47028	13389				1462	0					16444	140077	163490	314604							486													0	808144				853		0	10342								8613													17524		0	
13103																																																																0	61517	0	0	134742	0	134742	31327		0	1829373	0	0	0	710248	7030	164438	27289	6916	12597	24385	56614	144339	463363	97116	53696	159999	351935	240924	212448	0	0	0	0	140	0				28036	40174	311694	178325	0	0				3924	280														926037				7496	2210	0	2210							0	316601	0	0	0	0	1666	1843	0	63	0	0	0	0	7329	1843		
13251																																																																2797	202		1882			3674	0		0	31829	0	0	0	9951	271		10470	266	497	4574	4436	0	129	4449	5402	5810	5506	403	0				0	0					1129	1711	817	5773							0														0				48		0	0								1261													2361			
13457																																																																5741	0		2733			872	0		0	9860	0	0	0	7	0		2260	0	0	7	0	0	0	4444	227	3131	580	1470	0				0	0					0	0	157	0							0													0	0				0		0	2								100													248		0	
14155																																																															0	51116	911		32549			11994	3610		0	199794	0	0	9014	53974	698		78651	3954	17990	14657	12423	2948	1902	23604	33103	37215	41357	7815	1121				0	2					13311	4569	13509	8077							0														137237				2693		0	43								1542													3889			
14650																																																																150	0		700			11935	0		0	31096	0	0	0	1164	0		3716	68	240	16	198	327	253	3216	2466	3125	4324	15947	653				0	0					470	0	1004	416							0														1164				0		0	62								2157													13038			
14753																																																																2738	0		12946			3264	0		0	20662	0	200	0	640	0		9656	114	156	62	308	0	0	2297	9006	1902	4904	1913	0				0	0					0	0	310	104							0														0				0		0	2								217													241			
14865																																																																121248	8617		98390			62289	1101		14568	428022	624	0	0	20276	1148		125057	937	2267	3295	5591	3596	4590	50345	82138	40996	86063	65149	73025				870	1386					9482	9877	39856	37969							0														130785				183		0	57								282													1230			
14977																																																															0	7547	0		10858			5274	0		0	37634	2	0	0	8003	475	1426	6229	340	0	102	577	6694	291	6297	4814	3577	5912	7164	1870				0	0					0	90	190	61						0	0													0	0				0		0	3							0	2446	0	0	0	0	0			0	0	0	0	0	2689	0	0	
16551																																																																8444	745		5787			20165	11584		2340	242167	0	516	0	72718	1117		26050	3262	7798	21733	15327	21529	2582	13974	14137	44451	41784	46252	7056				633	182					7539	60443	11954	26016							138													0	65318				357		0	0								4206													7778		0	
16748																																																															0	14508	46		817			2974	5311		64	42151	0	0	0	8006	51		4064	143	1108	1552	2107	2152	945	2805	3897	4444	8009	10576	3344				0	0					236	55	9042	529							0													0	0				158		0	7								393													112		0	
17110																																																															0	0	0		0			1336	0		0	65515	0	0	0	794	0	794	26822	794	0	0	0	0	0	64721	0	0	0	0	0				0	0					0	0	0	0						0	0														7772				0		0	6549							0	0	0	0	0	0	0			0	0		0	0	56836	0		
17147																																																															5044	228529	702712	49	87421	2199226	0	2199226	534042		560442	8611888	0	731	0	1126329	36356	109503	1563882	91978	116494	125631	121883	467182	198829	4384145	327178	772221	892127	697599	400974	5000	44	0	207	14408	1272				66283	577391	921491	1415436	0	731				11	507														1533132				11	20375	0	20424							0	60542	0	0	0	0	0	0	0	0	0	0	0	0	54874	0		
17259																																																																5507	0		1813			4460	0		1554	35458	29	139	0	9108	13		17763	1158	2737	2264	2949	0	0	8000	5868	5650	3814	3047	0				0	0					74	550	0	6780							0														11193				0		0	23								1513													3953			
17950																																																																72403	0		43584			32254	2113		1502	299293	0	341	95	45740	2148		58616	1573	4696	11403	15523	8631	3664	46226	59916	69296	49631	20969	3914				38	286					5862	4527	39115	34795							0													0	119161				536		0	60								6201													8324		0	
17978																																																																856	4498		26			0	1508		0	131654	0	0	0	98647	1892		2500	549	812	358	856	14583	81489	674	2084	1983	1389	9248	17629				0	7					7184	5466	4886	4661							130														98647				0		0	74								1397													552			
18050																																																																40016	4353		4852			13655	1025		861	375759	0	0	811	102782	2580		39120	12505	30067	2217	40597	8417	8253	29514	73102	12674	64649	17321	74952				0	0					8390	31846	95578	58403							0													0	363480				0		0	228								2873													8317		0	
18827																																																															0	8479	80248		0			111052	25710		48562	1220918	0	351	0	340666	10280		49788	5232	3773	14729	29252	132455	153068	271232	60337	126080	212429	134401	71035				0	3117					13039	88644	97107	266855							1248														415762				999		0	136								1248													125424			
18836																																																																1169	543		7623			13156	6849		2059	130221	0	0	0	61474	1428		8225	2691	2513	4664	6042	10038	35174	10786	7640	9346	9351	15198	16160				0	291					933	6080	8117	5939							0														130221				2605		0	0								2846													11714			
18854																																																																25053	3587	0	25939	323047	0	323048	6583		79	785733	1762	0	0	36728	766	24592	352276	24686	1353	5207	4278	1116	89	656104	10460	20398	46951	15096	0	0	0	0	0	0	0				39653	47670	71094	205714	0	0				0	0													0	78637				945	0	0	0							0	505	0	0	0	0	0	0	0	945	945	0	0	0	1076	0	0	
19356																																																															0	1249	82		5245			6083	97		0	66623	0	0	0	26167	306		16984	2043	1528	4702	7617	6889	2843	2857	11646	12367	6892	1577	5046				0	0					224	244	7685	15161							540													0	0				0		0	39								2409													1632		0	
19936																																																																30939	7090		13040			37033	4345		497	179740	0	0	0	29774	356		53394	1769	4253	9174	10721	3705	0	24762	28099	47496	31893	16286	508				0	289					239	2835	29064	16422							0														22315				844		0	2653								2187													2977			
19972																																																															0	62	0		0			201	0		0	44900	0	0	0	41758	1338		0	48	114	3	217	5156	34796	25	1	54	123	413	2403				0	0					1541	0	0	0							0														0				0		0	0								0													0			
20053																																																																24547	0		6601			8377	4556		105	95910	0	0	0	15801	778		22148	294	1795	5280	5372	648	2157	6358	14851	30794	17138	5913	1639				59	36					3477	620	28497	936							0													0	9651				0		0	14								1049													457		0	
20633																																																																8001	17875		198			14828	5000		552	215409	262	0	0	48479	663		23418	1453	6566	6699	15103	7010	10848	11996	19977	28634	40717	39856	15478				0	0					2955	5246	35341	73170							0														203555				4333		0	523								207													2633			
20857																																																																21024	715		39046			6219	1532		387	77676	0	136	52	2188	398		42097	30	152	893	940	172	0	25893	16545	10775	10264	11994	18				0	32					145	57	3857	1184							0													0	25641				244		0	0								441													315		0	
21256																																																																14	133		60			1658	0		0	4685	0	0	0	1857	0		489	196	190	470	985	16	0	2	101	538	1163	988	0				0	0					0	0	149	389							0														0				0		0	0								171													254			
21359																																																															0	6909	0		9701			4644	0		281	35586	0	0	0	6771	137		6940	503	821	1621	2403	1423	0	7366	2672	5236	10083	2123	742				0	0					559	0	2551	734							0														0				0		0	11								1338													1950			
21658																																																																42632	0		14137			5330	1384		2162	130496	0	0	0	30635	1666	0	41946	844	2812	10510	14537	1516	96	19348	19939	39976	8915	7014	2527				69	68					2592	930	2	22981						0	327														61600				307		0	5							0	3013	160	0	0	0	0			147	147	0	0	0	2890	0		
22048																																																																5835	10247		658			31518	1566		120	160954	2	0	0	39405	3391		48008	1737	6584	12163	13269	4826	407	8252	31435	44458	32749	4609	0				0	22					2530	14366	27011	13666							233														92554				1296		0	0								5076													5545			
