"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
4839	0	0	216	6	0	0	0	0	23	1		0	0	0	1903	152	0	0		0	0		0	0	0		0	0	0	0	15	0			0	0	11	0	387	0			0	0	850	0	258	0	0	0	0	0		0	0	25	5	
5005	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	1	0	
5069	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
5135	0	0	0	0	0	0	0	0	27	1		0	0	0	246	45	0	0		0	0		0	0	0		0	0	0	0	0	0			2	3	0	0	54	0			0	0	0	4	10	1	100	0	0	0		1	6	34	12	
5210	0	0	0	0	0	0	0	0	232	213		0	0	13	1560	22	0	110		0	0		0	0	0		0	0	0	0	0	0			0	0	0	2	471	258			0	0	0	0	0	0	541	0	0	0		0	0	158	4	
5461	125	0	0	0	0	0	0	0	104	6		0	0	0	766	0	0	0		0	0		0	0	0		0	0	0	6	9	0			0	0	34	0	0	123			0	0	93	0	264	60	149	0	0	0		0	0	3	4	
5751	0	0	0	0	0	0	0	0	37	33			0	0	76	0	0	61						61				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	4	4	0	
6039	0	0	0	0	0	0	0	0	5	0			0	0	575	70	0	0						0				0	0	0	0	0			2	0	0	0	0	23			0	0	0	0	0	0	479	0				0	3	1	2	
6141	0	0	0	0	0	0	0	0	25	0			0	0	41	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	41	25	
6329	79	0	22	0	0	0	0	0	569	40		0	0	0	4518	286	0	0		0	0		0	0	0		0	0	0	0	118	0			72	5	4	181	332	71			27	1	327	0	55	20	9	20	0	0		2278	216	842	82	
7009	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
7045	0	0	0	0	0	0	0	0	26	0			0	0	156	0	0	0						0				0	0	0	0	0			0	0	0	0	98	0			0	0	0	0	0	0	0	0				7	20	51	6	
7072	0	0	0	0	0	0	0	0	115	0			0	0	874	25	0	0											0	0	0	0			0	0	113	0	579	0			0	0	0	0	0	0	242	0				0	0	28	2	
7157	0	0	0	0	0	0	0	0	19	1			0	0	268	205	0	0						0				0	0	0	0	0			0	0	0	0	6	0			0	0	0	0	0	0	0	0				14	17	43	1	
7456	0	0	0	0	0	0	0	0	9	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	9	0	0	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
7634	0	0	0	0	0	0	0	0	67	14			0	0	111	50	0	0											0	0	0	0			0	0	0	2	0	0			0	0	50	0	0	0	0	35				9	4	2	12	
8033	0	0	0	0	0	0	0	0	41	14			0	25	650	438	0	6											0	0	0	0			0	0	0	0	18	0			0	0	0	0	152	0	30	0				0	0	6	2	
8462	0	0	0	0	0	0	0	0	12	0			0	0	21	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	5	12	7	
8631	0	0	0	0	0	0	0	0	10	0			0	0	12	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	7	3	3	
9357	0	0	0	0	0	0	0	0	41	41		0	0	0	33	33	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
9553	0	0	0	0	0	0	0	0	11	3			0	0	3	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	7	3	1	
9807	0	0	17	2	0	0	0	0	1217	146		0	0	0	3227	19	0	0		0	0		0	0	0		0	0	0	0	2	0			0	0	86	2	674	0			276	638	1725	231	0	0	514	112	0	0		0	0	0	0	
9955	0	0	0	0	0	0	0	0	7	2			0	0	124	120	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	4	0	0	0	0				0	0	4	1	
10250	0	0	0	0	0	0	0	0	515	280		0	0	32	1624	601	0	54		0	0		0	0	0		0	0	0	0	0	3			2	6	54	26	18	356			0	0	3	79	283	21	283	4	0	0		0	2	24	8	
10849	202	0	0	2	0	0	0	0	124	0		0	0	0	293	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	100	56	22	35	0	0	0	0	0		0	0	0	0	
10858	0	0	0	0	0	0	0	0	249	86		0	0	87	160	18	0	47		0	0		0	0	0		0	69	0	0	0	0			0	0	3	36	0	45			0	0	0	0	0	5	0	0	0	0		18	23	32	9	
11145	0	0	0	0	0	0	0	0	46	12			0	0	820	0	0	0											0	0	0	0			0	0	28	0	157	0			0	0	3	0	634	0	0	0				3	0	23	6	
11275	0	0	42	128	0	0	0	0	2385	406		0	0	28	12061	6350	0	56		0	0		0	0	0		0	0	0	0	1688	458			0	0	55	198	2129	1282			0	4	50	634	28	79	420	390	0	0		0	2	16	3	
11640	0	0	0	0	0	0	0	0	70	8		0	0	49	118	30	0	56		0	0		0	0	0		0	0	0	0	0	0			0	0	2	0	11	0			0	0	0	5	0	0	14	0	0	0		0	4	7	2	
11837	0	0	0	0	0	0	0	0	23	18			0	0	44	0	0	0											0	0	0	0			1	0	0	0	43	0			0	0	0	1	0	0	0	0				0	0	0	4	
12030	166	362	0	0	0	0	0	0	3042	575		0	0	307	4536	718	0	179		0	0		0	0	0		0	106	0	0	0	0			0	0	441	6	696	0			0	0	392	289	1602	753	624	0	0	0		72	252	87	57	
12142	0	0	0	0	0	0	0	0	71	0			0	66	344	4	0	76											0	0	0	0			2	0	0	0	151	0			0	0	0	0	54	0	0	0				30	0	27	5	
12179	0	0	0	0	0	0	0	0	33	0			0	0	53	0	0	0											0	0	0	0			0	0	32	0	48	0			0	0	0	0	0	0	0	0				0	0	5	1	
12245	0	0	0	0	0	0	0	0	1	0			0	1	28	0	0	1											0	0	0	0			0	0	0	0	24	0			0	0	0	0	0	0	0	0				0	0	3	0	
12311	521	609	1531	1141					90627		24416	0	0	4466	232964		0	19366	18673	0	0	0	0	4	0	0	0	256	2337	1239	56951	9921	0	0	0	0	9563	2738	35373	10666		165	1516	1635	7217	4367	11443	5572	45110	12420	32	136	849	15890	11505	8506	1033	
12647	0	0	0	0	0	0	0	0	0	0			0	0	20	0	0	0						0				0	0	0	0	0			0	0	0	0	20	0			0	0	0	0	0	0	0	0				0	0	0	0	
12656	0	0	0	0	0	0	0	0	6	0			0	1	26	0	0	0						0				1	0	0	0	0			0	0	0	0	19	0			0	0	0	0	0	0	0	0				6	4	1	1	
12937	0	0	0	0	0	0	0	0	3	2			0	0	194	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	194	1				0	0	0	0	
12946	0	0	0	0	0	0	0	0	245	3		0	0	0	2812	22	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	120	0	403	0			115	0	0	0	540	15	1491	0	0	0		57	19	184	88	
12955	0	0	0	0	0	0	0	0	3	1			0	0	0	0	0	0											0	0	0	0			0	0	0	2	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
13103	0	0	0	0	0	0	0	0	116	1		0	0	0	257	4	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	16	0	131	0			0	32	0	0	0	0	0	0	0	0		91	63	31	4	
13251	0	0	0	0	0	0	0	0	20	8			0	0	33	17	0	3						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	8	4	4	
13457	0	0	0	0	0	0	0	0	11	0			0	11	0	0	0	0						0				11	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14052	0	0	0	0	0	0	0	0	5	0			0	2	204	0	0	5											0	0	0	0			0	0	1	0	99	0	0		0	0	0	0	0	0	96	0				0	0	4	2	
14155	0	0	0	0	0	0	0	0	42	6			0	22	196	26	0	29						0				5	0	0	0	0			0	0	1	0	68	0			0	0	0	0	0	0	51	0				3	8	19	5	
14650	0	0	0	0	0	0	0	0	6	0			0	0	56	0	0	0											0	0	0	1			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	0	47	5	
14753	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14865	0	0	0	0	0	0	0	0	8	1			0	0	114	0	0	0						0				0	0	0	0	0			0	0	0	1	22	0			0	0	77	5	8	0	0	0				0	0	7	1	
14977	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
16458	0	0	0	0	0	0	0	0	10	0			0	8	65	48	0	13											0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	1	4	0	
16551	0	0	29	0	0	0	0	0	11	3			0	0	267	0	0	0											0	0	0	0			2	0	0	0	96	6			0	0	71	2	54	0	0	0				0	0	9	6	
16748	0	0	0	0	0	0	0	0	19	0			0	11	82	0	0	82						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	8	0	0	
16944	0	0	0	0	0	0	0	0	4	3			0	0	47	12	0	0											0	0	0	0			0	0	0	1	0	35			0	0	0	0	0	0	0	0				0	0	0	0	
16953	0	0	0	0	0	0	0	0	6	0			0	0	39	32	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	6	
17110	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	10	143	814	17	15	3	0	0	8448	3677		0	0	373	17222	5856	0	5		0	0		0	1	0		0	307	0	0	887	225			0	1	539	182	1861	885			241	83	342	401	3945	994	1878	1385	0	0		170	155	313	270	
17259	0	0	0	0	0	0	0	0	38	0			0	5	28	0	0	10											0	0	0	0			0	0	17	0	0	0			0	0	0	0	0	0	0	0				18	16	0	0	
17464	29	6	0	0	0	0	0	0	3012	1376		0	0	569	9620	4776	0	120		0	0		0	5	0		0	1	93	5	411	151			111	11	49	15	67	31			0	62	1737	351	117	85	1618	209	0	0		0	4	603	124	
17950	0	0	0	0	0	0	0	0	3	1		0	0	0	114	73	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	34	0			0	0	0	0	0	0	0	0	0	0		4	0	3	2	
17978	0	0	0	0	0	0	0	0	143	0		0	0	0	699	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	93	0	199	0			0	0	490	50	0	0	10	0	0	0		0	0	0	0	
18050	0	0	0	0	0	0	0	0	57	1		0	0	1	199	3	0	0		0	0		0	0	0		0	1	0	0	0	0			0	0	0	0	28	0			0	0	0	0	0	0	0	0	0	0		4	0	164	55	
18135	0	0	0	0	0	0	0	0	110	0			0	0	345	172	0	0											0	0	20	17			0	0	52	31	83	52			0	0	0	0	0	0	0	0				0	0	18	10	
18377	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
18827	0	0	0	0	0	0	0	0	173	0		0	0	0	130	23	0	0		0	0		0	0	0		0	0	0	0	10	1			0	0	4	0	80	0			0	0	0	0	0	10	0	155	0	0		6	3	11	0	
18836	0	121	0	0	0	0	0	0	162	0			0	0	808	1	0	0											0	0	0	0			0	0	0	5	54	1			0	0	0	0	605	5	0	0				20	1	127	30	
18854	0	0	0	0	0	0	0	0	9	0			0	1	141	79	0	2						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				57	8	3	0	
19356	0	0	0	0	0	0	0	0	10	3			0	0	5	1	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	1	1	6	
19730	0	0	900	3	0	0	0	0	2057	33		0	0	42	18958	194	0	75		0	0		0	0	0		0	0	0	0	211	9			0	0	0	31	362	219			0	5	6242	5	2070	66	8639	1862	0	0		0	0	46	1	
19936	0	0	0	0	0	0	0	0	43	0			0	2	310	67	0	6											0	0	0	0			0	0	0	0	15	0			69	11	0	25	0	3	142	0				0	0	11	2	
19972	0	0	0	0	0	0	0	0	0	0			0	0	161	0	0	0											0	0	0	0			0	0	0	0	161	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	0	0	0	0	0	0	0	58	0			0	0	24	0	0	0						0				0	0	0	0	0			0	0	0	0	1	0			11	48	0	0	1	0	0	0				0	6	11	4	
20512	0	0	0	0	0	0	0	0	17	1			0	0	34	11	0	0											0	0	0	0			0	0	0	0	9	0			0	0	0	0	0	1	0	0				4	3	10	12	
20633	0	0	0	0	0	0	0	0	48	2		0	0	0	154	36	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	42	0	53	0			0	0	0	0	61	0	0	0	0	0		0	0	4	4	
20857	0	0	0	0	0	0	0	0	8	0			0	0	21	12	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	9	8	
21256	0	0	0	0	0	0	0	0	4	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	4	
21359	0	0	0	0	0	0	0	0	0	0			0	0	5	0	0	5						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21630	0	0	0	0	0	0	0	0	3	0			0	0	5	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	2	0	0	0	0				0	0	5	1	
21658	0	0	0	0	0	0	0	0	21	2			0	0	47	0	0	0						0				0	0	0	0	0			0	0	6	0	31	0			0	0	0	0	0	0	0	0				0	0	16	13	
22048	0	0	0	0	0	0	0	0	28	8			0	0	717	308	0	0						0				0	0	0	0	0			0	0	7	0	78	99			0	0	0	0	0	1	195	0				3	8	34	4	
22543	0	0	0	0	0	0	0	0	46	0			0	0	220	0	0	0											0	0	54	0			0	0	0	0	71	2			0	0	0	0	61	45	0	0				7	0	25	1	
22552	0	0	0	0	0	0	0	0	12	0			0	6	2	2	0	0						0				6	0	0	0	0			0	0	0	0	0	0			0	0	0	1	0	0	0	5				0	0	0	0	
22730	0	0	0	0	0	0	0	0	28	0			0	0	68	0	0	0											0	0	0	16			0	0	0	0	0	0			0	0	0	0	0	0	0	0				12	6	56	6	
22936	188	4	0	0	0	0	0	0	346	79		0	0	5	2165	621	0	20		0	0		0	3	0		0	0	0	0	30	16			0	0	59	14	659	0			0	0	108	2	136	113	380	38	0	0		12	2	11	14	
23045	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
23456	0	0	0	0	0	0	0	0	16	10			0	0	23	0	0	0						0				0	0	0	0	0			0	0	0	0	20	0			0	0	0	0	0	0	0	0				0	1	3	5	
23504	0	0	0	0	0	0	0	0	82	72		0	0	0	688	412	0	0		0	0		0	0	0		0	0	0	0	101	4			0	0	1	0	100	0			0	1	22	0	0	0	0	0	0	0		0	0	53	4	
23643	0	0	0	0	0	0	0	0	146	0			0	0	371	61	0	0											0	0	0	0			0	0	0	0	39	0			0	0	0	0	0	0	0	3				271	143	0	0	
23755	0	0	0	0	0	0	0	0	131	25			0	0	58	0	0	0											0	0	0	42			0	0	61	0	40	0			0	0	0	0	0	0	0	0				11	1	7	2	
24006	0	0	0	6	0	0	0	0	46	2		0	0	0	1378	305	0	0		0	0		0	0	0		0	0	0	0	76	0			0	0	0	0	217	0			0	0	656	36	93	2	30	0	0	0		0	0	1	0	
24378	0	0	0	0	0	0	0	0	24	0			0	0	5	0	0	0											0	0	0	19			0	0	0	2	0	0	0		0	0	0	0	0	2	0	0				5	1	0	0	
24453	0	0	0	0	0	0	0	0	3	3		0	0	0	749	0	0	2		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	747	0	0	0	0	0	0	0		0	0	0	0	
24659	0	0	0	0	0	0	0	0	59	1			0	0	5	0	0	0						0				0	0	0	0	0			0	0	7	8	0	0			0	0	0	0	0	41	0	0				5	0	0	2	
24668	0	0	0	0	0	0	0	0	38	3			0	30	150	65	0	69											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	3	6	2	
24855	0	0	0	0	0	0	0	0	1	0			0	0	3	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
24949	0	0	1297	0	0	0	0	0	1089	769		0	0	0	6769	681	0	0		0	0		0	0	0		0	0	0	0	68	0			8	2	30	0	491	102			737	16	284	0	76	151	2836	95	0	0		5	9	184	17	
25357	0	0	0	0	0	0	0	0	105	0			0	5	25	0	0	23											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	100	
25647	0	0	0	0	0	0	0	0	2	0			0	0	128	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	98	2	30	0	0	0				0	0	0	0	
26176	0	0	661	0	0	0	0	0	608	214		0	0	0	2552	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	258	0	89	0			0	0	0	0	1767	136	35	0	0	0		0	0	0	0	
26242	0	0	0	0	0	0	0	0	145	0		0	0	0	284	0	0	0		0	0		0	0	0		0	0	0	0	0	0			9	2	8	0	94	0			0	0	25	0	0	0	0	0	0	0		0	1	156	134	
26457	0	0	0	0	0	0	0	0	1	0			0	0	8	0	0	0						0				0	0	0	0	0			0	0	0	0	8	0			0	0	0	0	0	0	0	0				0	1	0	0	
26765	0	0	0	0	0	0	0	0	276	210			0	10	105	46	0	0											0	0	0	0			0	0	0	12	0	55			0	0	0	4	0	6	0	1				2	7	2	26	
26859	0	0	0	0	0	0	0	0	355	90		0	0	0	560	74	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	23	0	0	0			0	241	43	1	0	0	443	0	0	0		0	0	0	0	
27070	0	0	0	0	0	0	0	0	0	0		0	0	0	197	0	0	0		0	0		0	0	0		0	0	0	0	0	0			22	0	0	0	175	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
27548	0	0	0	0	0	0	0	0	765	10		0	0	0	4695	684	0	0		0	0		0	0	0		0	0	0	0	201	17			0	0	47	37	985	283			5	0	1607	515	411	8	330	6	0	0		0	0	189	125	
27614	0	0	0	0	0	0	0	0	88	0		0	0	0	138	0	0	0		0	0		0	0	0		0	0	0	0	0	11			1	0	70	5	104	16			0	0	0	0	0	0	0	0	0	0		0	1	17	1	
