"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
171133	67450	12	0	25276	12210	27144	0	737	0	0	300797	0	0		29400	59592	5494	14922	275422	0	24638	2243	0	0	24345	82092	10673	1319	106437	11797	41005	2524	0	89029	55326	0	0	52802	0	false							
171656	15250	0	10702	28184	0	53962	0	0	0	0	57090	0	25724		6227	12771	2303	43260	31336	0	30	347	0	0	1761	4588	2697	196	6349	4031	12039	3757	0	3015	19827	304	0	16070	0	true							
171759	16777	0	11776	29984	0	54194	0	0	3034	0	61397	0	9151		11367	23091	2576	42418	52246	0	0	392	3034	3034	3017	10588	4924	1681	13605	0	347	972	0	8843	1319	5452	0	347	0	true							
171768	45579	0	61449	242686	0	242686	0	0	27021	0	340011	0	46326		53121	128938	9092	181237	293685	0	0	2761	27021	27021	35353	60840	21961	1599	96193	16834	22171	5804	932	66632	45741	0	0	39005	0	true							
172158	14222	0	3574	17982	0	34258	0	0	0	0	58217	0	11170		15372	5678	1704	30684	47047	0	0	0	0	0	4941	13010	6860	2282	17951	4969	3874	2381	0	11721	11224	0	0	8843	0	false							
172251	9204	0	749	9292	0	13973	0	0	0	0	25916	0	3569		6090	3205	1614	13224	22347	0	0	476	0	0	1964	4126	4029	97	5879	2107	680	503	0	4127	3290	0	0	2787	0	true							
172457	32330	0	357	70485	0	125814	0	0	1469	0	125765	0	5878		14237	45936	3738	125457	119887	0	0	1167	1469	1019	7914	9644	8965	750	15886	10722	5678	3109	717	13037	20225	1469	0	16092	0	true							
172475	220071	0	13127	16098	0	36593	0	0	0	0	340715	0	89166		51241	33360	22176	23466	251549	0	0	5798	0	0	6388	24891	30324	13863	31279	1600	3474	4436	2307	24227	11817	0	0	5074	1244	true							
172859	14683	0	17129	21849	0	40265	0	0	18500	0	79901	0	14782		16252	18003	5166	23136	63140	0	1979	902	18500	18500	22194	15361	7532	477	37555	514	827	309	0	29312	1650	13010	0	1341	0	true							
173306	202457	0	18195	13503	0	39074	0	0	0	0	276420	2	3111		25922	32969	8071	20879	273307	0	0	2189	0	0	5546	21009	11202	509	26555	0	2727	0	0	12344	2727	0	0	2727	0	true							
173342	10836	0	8461	11522	0	37459	0	0	0	0	37256	0	3526		13033	1824	4999	28998	33730	0	0	2132	0	0	3843	11899	4201	149	15742	876	3375	255	0	7059	4506	0	0	4251	0	true							
173548	9573	0	5150	16952	0	37105	0	0	865	0	62301	0	8193		15660	16400	5142	31955	54108	0	0	2636	0	0	6330	8452	7496	2459	14782	4774	4485	2332	0	9078	11591	0	865	9259	0	false							
173557	140251	0	9853	14612	0	22723	0	0	0	0	233678	0	6884		27617	58338	7545	12870	226794	0	0	1518	0	0	6877	11990	9898	4718	18722	1005	0	600	0	5866	1605	0	0	1005	0	true							
173575	501479	0	14211	44681	0	60558	0	0	0	0	981401	0	7522		122726	22089	34098	46347	973879	0	0	14217	0	0	30717	134341	81024	7882	165058	34422	113176	55188	1084	131238	203869	0	0	147597	0	false							
173641	28541	159	28134	40436	0	92633	0	0	0	0	103434	0	1200		26958	12040	11315	64340	102234	0	0	4847	0	0	7522	21715	20496	1633	29237	752	6126	4259	350	24408	11487	0	0	6878	0	true							
173959	8974	0	8429	14899	0	27395	0	0	0	0	46700	0	2313		7803	419	1959	18966	44387	0	0	686	0	0	6590	12457	5790	2755	19047	5159	2635	1000	919	19791	9713	0	0	7793	0	true							
174321	21295	0	148	44209	0	48523	0	0	0	0	68791	0	51		12614	19403	6759	48375	68740	0	0	3607	0	0	5843	10915	7638	0	16758	521	1048	2128	0	11782	3697	0	0	1568	0	false							
174367	5904	0	1201	11317	0	19293	0	0	0	0	21602	0	2064		2549	6786	425	18092	19538	0	0	0	0	0	1495	2037	2221	345	3451	500	1805	510	0	3548	2815	0	0	2305	0	true							
174572	2421416	0	90962	165022	0	344858	0	0	0	0	4535831	0	290120		849847	261369	342117	253896	4245711	0	0	129014	0	0	259976	630503	591194	22560	890478	77638	159119	110556	1501	654386	348814	0	0	236756	0	true	76504	72282	74354	187015	1443267	688028	
175056	23933	0	3996	61861	0	93704	0	0	0	0	183112	0	16947		34995	24139	3870	88869	166156	839	9	1359	0	0	22946	62091	27220	1112	82616	914	15588	5170	0	78373	21672	26195	0	16502	0	false							
175140	53410	0	0	81048	0	109314	0	0	4886	0	242171	0	7344		73270	69678	22242	109314	234827	0	0	3621	4886	2886	24815	33866	48531	3439	46180	1793	2684	3616	338	37382	8431	22710	0	3601	6942	true							
175458	3815	4	1648	4084	0	7869	0	0	0	0	15895	0	3825		5280	5220	1485	6217	12070	0	0	0	0	0	1234	3007	1829	195	4241	0	596	0	0	984	596	0	0	596	0	true							
175609	62244	2	19924	84643	0	106874	0	0	715	0	87130	0	7210		6543	12950	3764	86948	79920	0	0	952	715	715	3457	6995	850	169	10452	464	0	0	0	4929	464	0	0	464	0	true							
176101	129280	0	3309	61531	0	138129	0	0	0	0	944336	0	191843		26244	721304	10058	134812	748753	8	3740	3716	0	0	17066	37379	10015	0	39682	11295	11044	6952	0	38216	29292	70833	0	22339	0	false							
176325	60424	0	2526	42140	0	54170	0	0	7027	0	87699	0	7870		8905	8180	5058	51644	79332	0	497	0	0	0	1641	6310	4888	1150	7950	0	3279	1425	402	5083	5107	0	7027	3279	0	false							
176437	5292	0	5318	14626	0	25871	0	0	0	0	25621	0	1524		12078	1139	3217	20553	24097	0	0	490	0	0	3868	10193	2254	601	14061	0	875	1400	0	4838	2275	0	0	875	0	true							
176464	88622	1	87953	205340	0	270413	0	0	0	0	561998	0	10080		83482	312283	25506	182459	551918	0	0	9058	0	0	27719	66770	33035	6951	94254	11216	11156	4247	0	50994	26619	2869	0	22372	0	false							
176642	15524	0	42631	14382	0	74137	0	0	0	0	35820	0	3465		11568	5637	3155	31506	32355	0	0	732	0	0	2001	2426	4001	5654	4427	0	0	310	267	2514	577	0	0	0	0	true							
177135	6227	0	0	12354	0	12354	0	0	0	0	9403	0	100		323	0	0	12354	9303	0	0	0	0	0	103	62	1325	100	165	1308	0	278	0	1267	1586	0	0	1308	0	false							
177443	32538	0	15411	20260	0	61300	0	0	1082	0	94089	0	2351		31875	8514	9779	45483	91738	406	0	1750	1082	1082	4728	26134	13569	5679	30862	0	2521	406	0	18235	2927	0	0	2521	0	true							
177500	15507	0	299	13173	0	13173	0	0	2651	0	54479	0	1572		15542	0	6241	12874	45361	0	7546	4032	2651	0	5297	14577	13795	1493	19874	550	1824	1436	0	19620	3810	0	0	2374	7297	true							
177555	6432	0	2741	6269	0	12491	0	0	0	0	11382	0	80		4200	299	887	9750	11302	0	0	0	0	0	582	1378	2440	0	1960	0	0	251	0	200	251	0	0	0	0	true							
177751	9095	0	0	152799	0	171474	0	0	110592	0	500683	0	13560		4957	418194	840	171474	486752	0	371	0	110592	97612	18907	21920	14564	155	40827	1556	6782	7248	2262	50589	17848	110592	0	8338	0	true							
177920	194346	0	33527	200222	0	294487	0	0	160873	0	758425	0	24447		116755	152885	71646	260960	710015	0	23963	31410	67638	67638	68179	113061	88759	26931	181240	70269	21990	14887	7118	180175	114264	4069	93235	92259	23963	true	48920	89437	58018	94867	135740	52209	
178150	26600	14	2915	28981	0	50853	0	0	0	0	118664	0	15965		33771	30106	13490	47924	102699	0	0	3070	0	0	12148	15274	16525	7355	27422	3113	2398	2138	3006	17531	10655	0	0	5511	0	true							
178244	27060	2438	0	16356	0	36608	0	0	0	0	59097	1448	3101		12712	6375	4277	33995	53504	175	1044	1501	0	0	2232	9619	5434	3018	11851	500	3860	1000	0	7591	5360	0	0	4348	0	true							
178356	15995	0	13773	26271	0	45353	0	0	0	0	57126	0	21798		7396	5494	5465	31580	35328	0	0	2982	0	0	7004	5590	1933	69	8209	2607	13289	5144	0	7200	21040	0	0	13289	0	true							
178851	114808	0	10726	78508	0	100600	0	0	0	0	286751	0	19067		31836	105859	10934	89874	267684	0	0	3581	0	0	9921	20514	20092	2882	29831	1249	5545	5030	852	21573	12676	0	0	6794	0	true							
179148	12306	0	9746	32700	0	52651	0	0	5141	0	111855	2000	28207		17593	52685	5594	42905	68997	0	12651	1590	5141	5141	5554	9283	20712	5423	14837	2000	514	2345	1033	23379	5892	2523	0	2514	10426	false							
179335	22524	0	848	37238	0	47259	0	0	0	0	93902	0	398		30084	5570	8660	46411	93504	0	0	3113	0	0	2401	6106	14213	30597	8507	1273	800	2855	7564	23232	12492	0	0	2073	0	true							
179700	200980	0	4912	22751	0	39912	0	0	26743	0	420222	0	15823		49012	77746	18942	35000	404399	0	0	3270	25494	8519	9071	50324	42676	9085	59395	7127	17541	3379	2293	62144	30340	0	500	24668	11011	true							
180144	10925	0	1333	24146	0	36370	0	0	0	0	58513	0	517		24637	2428	15220	35037	57996	0	0	6341	0	0	15915	13237	9975	2734	29152	2031	336	0	932	17224	3299	0	0	2367	0	true							
180443	19359	0	1608	9993	0	17434	0	0	0	0	39831	0	4337		11856	2959	3325	15826	35494	0	0	1236	0	0	4039	7622	3632	812	11661	647	412	350	0	4249	1409	0	0	1059	0	false							
180537	6523	0	3392	13186	0	21662	0	0	2014	0	67408	0	4320		23723	6443	5710	18270	63088	0	0	3207	2014	2014	14600	28525	2368	315	43125	2022	6361	251	0	22085	8634	0	0	8383	0	false							
180845	19725	1	2727	20924	0	30210	0	0	11083	0	48499	0	4583		19037	5380	2435	27482	43916	0	0	284	11083	11083	4123	14172	2094	0	18295	0	1505	1500	0	1352	3005	0	0	1505	0	false							
181963	48265	1	475	47047	0	92607	0	0	4754	0	79156	0	2634		11135	16250	2997	92089	76522	42	0	903	4754	4754	6801	6078	1081	0	12879	330	350	0	0	2826	680	0	0	330	0	true							
182353	14436	0	882	5014	0	13527	0	0	0	0	25641	0	559		8026	0	4652	12645	25082	0	0	0	0	0	429	1281	3026	6469	1710	0	0	0	0	3179	0	0	0	0	0	false							
182951	174646	0	3337	18807	0	33014	0	0	0	0	288579	0	57521		23260	28380	9004	29676	231058	1	0	5193	0	0	12859	35164	12460	4066	47623	2086	15668	2699	550	41289	21003	0	0	17754	0	true							
183668	283233	0	2894	55463	0	55463	0	0	0	0	605377	0	77948		8455	297686	3596	52539	527429	30	0	304	0	0	3971	7282	4021	217	11252	2157	4475	2334	0	7036	8966	3887	0	6632	0	true							
183770	81400	0	690	71935	0	112379	0	0	26357	0	330863	0	4512		110065	27363	24389	111689	318492	0	7859	7651	24877	3429	38707	51697	71378	15665	72031	7888	18759	16215	1790	67382	44652	0	1479	24742	0	true							
183846	28621	0	4657	57837	0	81885	0	0	0	0	122058	0	7479		48336	8521	18531	77228	114579	0	0	6603	0	0	16870	18454	21736	15957	35324	3608	2206	4401	1685	24682	11900	0	0	5814	0	false							
183958	25930	0	15315	72727	0	72727	0	0	0	0	107162	0	20095		30735	15154	11567	57412	87067	0	0	4137	0	0	11251	15040	24854	1705	25069	8170	567	3915	576	22114	13228	0	0	8737	0	true							
184142	138863	0	28898	118047	0	217019	0	0	0	0	345052	0	9243		31024	154069	13717	186403	335319	1718	490	3238	0	0	11139	18969	10391	3121	30027	289	4363	3379	470	12596	8501	25366	0	4652	0	false							
184656	15594	0	9682	36949	0	61350	0	0	0	0	80627	0	136		16036	40219	3671	51668	80491	0	0	828	0	0	5567	11812	5686	0	17379	607	1142	0	0	7029	1749	0	0	1749	0	true							
184759	3765	33	3638	6479	0	14282	0	0	0	0	21467	48	1535		6864	4679	1282	10611	19884	0	0	492	0	0	4629	6647	1088	23	11276	300	336	0	0	5523	636	0	0	636	0	false							
185251	4292	0	2958	1680	0	9753	0	0	0	0	6844	0	602		2021	0	0	6795	6242	0	0	0	0	0	621	1728	204	0	2349	0	0	0	0	532	0	0	0	0	0	false							
185448	9594	0	6060	18927	0	27945	0	0	0	0	43418	0	8653		8513	20859	3074	21355	34765	530	0	1138	0	0	3799	3316	4063	1515	7115	272	0	0	0	4179	272	0	0	272	0	true							
185859	211051	0	20671	18154	0	23763	0	0	0	0	377412	0	8700		34954	100809	10368	3092	368712	0	0	2744	0	0	10332	21715	20392	2707	31693	5177	1383	3846	0	20192	10406	0	0	6559	0	false							
186221	86873	6	31442	57165	0	87331	0	0	0	0	762274	0	32858		100411	439976	19924	55798	712484	85	16932	3806	0	0	27012	79485	56749	26789	105934	15206	6074	17939	6170	89624	45390	7884	0	21280	17180	true	17480	23957	59522	54022	80509	5561	
186548	16528	0	5941	28792	0	40100	0	0	10021	0	80812	0	7005		13636	20347	6274	34159	73807	0	0	2295	10021	2000	2815	12880	20391	3219	15695	256	2019	1850	508	25669	4632	0	0	2275	9130	true							
186717	350603	0	5483	34931	0	41716	0	0	0	0	553746	0	55630		110872	23328	46121	36233	498116	0	0	15856	0	0	48075	51409	47645	11785	73497	7576	8510	4555	259	48042	20901	0	0	9812	0	true							
186744	407347	0	14562	28446	0	76325	0	0	3548	0	991887	0	195759		151950	277350	35990	60804	795765	959	363	9478	3548	3442	44830	78094	74558	23607	114806	46439	23295	15600	768	69139	86102	3548	0	67146	0	true	11868	25004	0	277350	2245	405102	
186856	6810	606	6001	10094	0	28390	0	0	1323	0	30586	142	2240		7115	320	4266	21764	28196	19	8	2623	492	492	5446	8655	5075	371	14101	976	2232	701	0	12432	3909	0	0	3208	0	true							
187648	2211	0	793	2500	0	2781	0	0	3428	0	23196	0	738		6370	0	0	1988	22458	0	0	0	3428	1142	2703	5349	7375	2799	8052	558	300	1901	0	11856	2759	0	0	858	0	false							
187947	200057	0	12009	48405	0	76756	0	0	91974	0	1074177	0	235072		180367	436230	43363	64481	838271	266	834	14368	0	0	42372	181894	46654	4344	224266	17445	124691	20232	258	94897	162626	13679	59515	142136	0	true	17230	28351	249759	186471	189030	11026	
188056	2272	0	7026	41847	0	81687	0	0	0	0	219272	0	14079		35952	167365	16899	74067	205193	594	0	5101	0	0	4339	21685	14770	6455	25879	546	568	624	647	11299	2385	0	0	1114	0	true							
188177	38098	3	0	6995	0	6998	0	0	0	0	122390	0	0		48571	14593	14741	6995	122390	0	0	3254	0	0	5702	17111	40633	2386	22813	324	1463	2080	0	17261	3867	0	0	304	0	true							
188430	3081	0	2364	107509	0	128950	0	0	70356	0	157681	0	0		70424	46567	5315	126586	157681	0	0	797	70356	70356	45097	48194	2972	1439	93291	506	9037	276	511	27279	10330	0	0	9543	18473	false							
188449	31038	2	5666	25620	0	67613	0	0	0	0	156991	0	19909		17761	85214	5507	61945	137082	0	0	2495	0	0	6049	12917	9745	1556	18966	539	2339	7594	0	12506	10472	0	0	2878	0	false							
188720	41978	0	3646	42745	0	88424	0	0	0	0	108076	0	4219		30720	7905	11927	84778	103857	0	0	1802	0	0	4016	21054	17894	7787	25070	813	2296	3132	1201	20031	7442	0	0	3109	0	true							
188739	12304	0	1949	16861	0	22695	0	0	0	0	27991	0	1536		4371	36	3396	20746	26455	0	0	0	0	0	2341	7122	2801	29	9463	304	1099	1956	0	7921	3359	0	0	1403	0	false							
188917	103612	0	0	4529	0	11555	0	0	0	0	119309	2	1		9052	4190	3920	11555	119306	0	0	1004	0	0	2513	5326	2632	732	7823	0	304	0	0	2151	304	0	0	304	0	true							
189044	434671	2	11533	46441	0	138230	0	0	98339	0	680948	0	36792		55100	120217	11274	126695	644156	0	0	3574	98339	91276	14208	41843	40119	8525	55169	1716	10526	6502	2620	49596	21364	98339	0	12242	0	true	45384	37484	46521	73485	395679	27587	
189129	357737	5	9754	48025	0	68280	0	0	0	0	556660	0	26479		70581	74562	19082	58491	530181	30	0	4282	0	0	18698	29909	46512	7815	47819	1777	8176	9655	1820	32353	21428	0	0	9953	0	true							
189549	35623	0	3143	17865	0	39189	0	0	1205	0	83717	0	4145		18499	21301	9325	36043	79572	3	0	3059	1205	470	2686	10738	8896	2441	13424	0	0	1532	500	6262	2032	0	0	0	0	true							
189745	43662	0	6312	154873	0	206859	0	0	16169	0	775441	0	82732		134662	433003	33277	198953	692612	1594	97	1162	16169	16169	47070	96186	85817	6915	143256	7520	31139	23629	500	101326	62788	8404	0	38659	0	true	28120	47273	267016	91587	42918	744	
189950	8695	0	1378	8508	0	18703	0	0	0	0	71720	0	7548		19918	26470	2089	17325	64172	0	0	131	0	0	6913	25178	778	105	32091	1700	1881	0	0	13056	3581	0	0	3581	0	false							
190563	26391	0	2858	70277	0	79450	0	0	0	0	67299	0	118		6890	11799	1764	76592	67181	0	0	781	0	0	3792	8910	3158	498	12701	1305	8591	2857	0	9467	12753	0	0	9896	0	true							
190648	104048	0	1997	4684	0	15056	0	0	2514	0	159150	0	28566		18557	19852	8743	13059	130339	0	245	2544	2514	2514	3283	11481	6020	4368	14760	2893	6597	351	257	6595	10098	2514	0	9490	0	true							
190947	14942	5	5355	25313	0	29955	0	0	0	0	61381	0	7349		15165	20603	3634	24595	54032	0	0	646	0	0	3461	8895	6205	1139	12356	4212	1924	0	0	4535	6136	0	0	6136	0	true							
190956	14328	0	151	24160	0	24160	0	0	3500	0	85809	0	867		27543	21138	3878	24009	84942	0	0	1098	0	0	9755	17980	13716	0	27735	7618	319	955	0	13908	8892	0	3500	7937	0	true							
191355	25903	0	30027	83148	0	122123	0	0	0	0	146772	0	31460		27284	57453	8041	92096	115312	0	0	2465	0	0	11145	28519	6896	0	38802	1998	13238	1338	282	19276	16856	0	0	15236	0	true							
191935	381087	0	7776	80010	0	104736	0	0	0	0	636656	0	46253		29633	184807	14319	96960	590403	0	0	5029	0	0	14530	35074	7570	1182	49197	6494	4459	1454	0	28723	12407	0	0	8024	0	true							
192147	174089	0	26957	17251	0	29283	0	0	0	0	317201	0	50085		37435	33184	13938	2279	264141	47	2975	4395	0	0	7086	43981	22967	176	50817	18349	8943	7668	758	36775	35718	908	0	27292	3224	true							
192558	53294	0	3907	172015	0	172015	0	0	0	0	221829	0	34091		54396	68349	17575	168108	187738	0	0	3890	0	0	12190	31780	25622	5519	43968	10448	11318	2428	880	20716	25074	0	0	21766	0	true							
192651	4996	0	3382	7382	0	16499	0	0	0	0	30102	0	2980		6700	6314	2284	13117	27122	0	0	653	0	0	3642	6094	5654	677	9736	260	500	1965	0	9367	2725	0	0	760	0	true							
192857	15376	0	391	22245	0	43578	0	0	6216	0	84733	0	8185		17448	22417	6713	43165	76299	22	249	3924	6216	5616	6362	17204	7577	79	22540	7469	5578	2671	0	13774	15718	1253	0	13047	0	true							
193162	6567	0	1334	17942	0	27566	0	0	0	0	80058	0	2534		9417	29536	3655	26232	77524	0	0	2388	0	0	5719	16694	11105	3891	22413	2868	2922	501	255	27992	6546	0	0	5790	4409	false							
193247	4499	0	418	11363	0	13180	0	0	587	0	33905	0	5578		4443	10847	361	12762	23436	0	4891	0	587	587	5559	9564	2164	377	15123	600	295	0	0	13221	895	587	0	895	3899	true							
193537	6097	0	8243	15527	0	29665	0	0	0	0	65098	0	5095		12827	19800	5426	21422	60003	0	0	2170	0	0	5830	21582	4195	151	27412	267	4901	2273	0	18932	7441	0	0	5168	0	true							
193649	26754	0	35341	26699	0	105052	0	0	0	0	102257	0	5023		31350	19474	12030	69711	97234	0	0	7629	0	0	8461	23026	16384	436	31487	1245	2822	3655	0	16957	7722	0	0	4067	0	true							
193809	365285	0	17460	35395	0	123815	0	0	106499	0	1107492	0	52028		247832	346008	64367	106355	1051605	0	3859	24988	106499	106499	89107	152886	86724	12803	241993	6102	25868	22119	591	93688	54680	0	0	31970	0	true	31862	50350	213473	132535	264823	44574	
194440	16970	0	6848	27510	0	62219	0	0	10112	0	94318	0	4925		16194	30873	5916	55371	89393	0	0	0	0	0	6957	11000	8758	911	17199	1816	5475	6298	5261	11432	18850	0	0	7291	0	true							
194570	13525	0	1217	15810	0	15810	0	0	0	0	67721	0	241		20177	0	3298	14593	58589	0	8891	586	0	0	6612	24146	16166	2584	30758	0	1370	2792	526	29331	4688	0	0	1370	4964	true							
194936	2980	0	6615	19954	0	54345	0	0	0	0	88184	0	1037		4133	55205	3028	47730	87147	0	0	1382	0	0	2571	8270	2448	1632	10841	2226	9960	1735	1157	10788	15078	0	0	12186	0	true							
195111	400876	0	0	483	0	717	0	0	0	0	741233	0	0		78312	147070	21291	717	741154	0	79	9046	0	0	26441	75782	50305	7214	102223	1237	20028	10382	1898	81430	33545	22275	0	21265	0	true							
195157	4363	0	5663	13215	0	21019	0	0	0	0	27678	0	3176		7390	8881	2283	15356	24502	0	0	886	0	0	4054	3896	2679	659	7950	1306	1280	561	0	3898	3147	0	0	2586	0	true							
195456	14510	1	2668	23031	0	31613	0	0	0	0	38611	0	4347		10799	3635	1992	28944	34264	0	0	830	0	0	4778	8349	5043	0	13127	2040	256	0	0	7372	2296	0	0	2296	0	true							
196752	2080	0	2481	21425	0	21425	0	0	0	0	34120	0	1249		1853	20220	1660	16736	30879	2208	1992	779	0	0	817	5693	1893	2141	6510	0	1024	0	251	8692	1275	12880	0	1024	1992	true							
196800	169565	0	11180	130621	0	286761	0	0	30144	0	339902	0	4415		59059	90322	16346	275581	335487	0	0	3360	30144	30144	8128	50229	8420	2862	58357	2141	5858	1984	393	10580	10376	0	0	7999	0	true							
197142	32132	0	10749	46221	0	79969	0	0	0	0	150723	0	6375		53358	3172	22734	69220	143601	0	747	11616	0	0	13185	33817	40497	15551	47002	2164	5246	4044	916	49692	12370	0	0	7410	0	false							
197254	3875	0	3305	6651	0	12768	0	0	988	0	18332	0	1316		3887	4404	1055	9463	16028	0	988	485	988	0	2189	4745	3119	0	6934	0	0	0	0	6165	0	0	0	0	0	true							
197302	94903	0	19	65101	0	82754	0	0	15024	0	311470	0	8633		52333	84687	26042	82509	302823	226	14	8499	15024	15024	9199	54597	20628	5568	63537	3027	29652	7111	2097	37658	41887	0	0	32371	0	false							
197478	8992385	9	100263	8161365	0	8241424	1340	0	2732281	0	25948516	0	4447935		2181471	7574320	185256	8135815	21484333	3997	16248	20966	2338022	2203784	706010	2734387	306803	48557	3440397	1748978	3454254	364136	18686	1614286	5586054	304771	394259	5203232	0	true	3262541	171669	1435019	5283437	3675121	4326417	
197759	30381	0	6764	35011	0	97529	0	0	0	0	84912	0	4613		16613	17202	5860	90765	74611	0	5688	1270	0	0	5489	17938	4030	690	20415	1873	7023	286	0	11534	9182	0	0	8583	5688	true							
198046	14040	0	6736	16561	0	32775	0	0	0	0	41884	0	2299		11198	7399	3237	26039	39585	0	0	903	0	0	2475	8730	6459	1060	11122	675	765	281	0	7526	1720	0	0	1439	0	true							
198073	2921	0	0	0	0	0	0	0	39899	0	76521	0	281		32296	8133	0	0	66303	0	9937	0	37754	4873	4270	10541	17919	26486	14811	0	2639	2215	1397	26920	6251	0	250	2639	0	false							
198149	111440	0	4369	105971	0	105971	0	0	33833	0	320468	0	25926		86674	27299	36970	101602	281192	0	13350	14106	32708	13208	22744	54890	54977	10748	69530	436	23669	12922	1343	56685	38370	4217	1125	22462	12857	true							
198251	19472	1	2722	38997	0	46509	0	0	0	0	61385	0	6871		10431	20031	3397	43786	54514	0	0	774	0	0	4403	5789	5773	300	10191	3894	0	1724	0	5832	5618	0	0	3894	0	true							
198961	12858	0	3030	35348	0	52396	0	0	0	0	51898	0	777		11457	16562	3309	49366	51121	0	0	998	0	0	2980	7417	4566	3523	10397	922	1947	1123	0	7029	3992	0	0	2869	0	false							
199137	9687	0	0	18026	0	39727	0	0	0	0	25532	0	0		3579	9423	1491	39727	25532	0	0	779	0	0	1278	4537	0	0	5815	0	606	0	0	2236	606	0	0	606	0	true							
199351	5338	0	1253	10351	0	23122	0	0	4530	0	86347	0	1927		28161	10575	11869	21869	74767	0	9653	5513	4530	2487	11987	27637	21847	2530	39624	627	3797	2010	0	35840	6434	0	0	4423	4376	false							
199436	17757	0	8609	79034	0	79034	0	0	0	0	68328	0	1229		25343	0	7311	70415	67099	10	0	1025	0	0	7845	24640	9552	1773	32485	3133	2165	1463	0	18467	6761	0	0	5298	0	true							
199463	14965	0	18304	62321	0	100449	0	0	0	0	118095	0	2267		15702	19098	3959	82145	115828	0	0	1555	0	0	7109	30392	16259	1730	37501	3399	18136	6707	300	39788	28542	0	0	21535	0	false							
200042	7081	0	5289	7489	0	16738	0	0	0	0	15216	0	1419		4211	3773	1365	11449	13797	0	0	150	0	0	474	1069	1611	1208	1464	0	0	0	0	150	0	0	0	0	0	true							
200378	1060945	0	0	959447	0	959447	0	0	480977	0	5393551	0	312547		646864	2473975	89638	959447	4619913	0	461091	40331	480977	480977	410841	534901	174875	5435	945742	324211	337198	69844	1326	479188	732579	0	0	661409	595	true	303602	655846	2003524	0	1060546	0	
200435	303399	0	8669	39756	0	87318	0	0	0	0	519023	0	57415		56570	60634	21937	78649	461608	0	0	6879	0	0	19615	58304	21495	6404	77369	17022	25330	5917	903	49248	49172	0	0	42351	0	false							
200640	12539	0	152	59506	0	66613	0	0	0	0	748607	0	2083		16748	620074	5077	66461	746524	0	0	1143	0	0	6438	20921	3720	94	27359	36937	45031	2852	0	14425	84820	0	0	81968	0	true							
201254	6629	0	7694	19036	0	46358	0	0	4049	0	57875	0	911		12207	26862	1063	38664	56964	0	0	0	4049	0	3766	8321	7859	197	11247	400	252	3287	300	7937	4239	0	0	652	4776	true							
201834	65552	0	2499	92001	0	100565	0	0	275908	0	1351231	0	19854		367090	661740	19146	98066	1328359	0	3018	7058	275908	112753	53882	212415	194008	43662	266297	22657	70329	23554	3435	136875	119974	44315	0	92986	16629	false							
202514	24590	1	7815	63221	0	89889	0	0	0	0	95825	0	2076		11886	34240	3970	80293	93749	1780	0	668	0	0	4004	9608	3596	142	13612	6211	12277	1158	0	5464	19645	0	0	18488	0	true							
202541	34678	0	15906	19981	0	64423	0	0	0	0	65941	0	1800		14978	780	4343	48517	64141	0	0	1176	0	0	2751	8331	7672	1587	10957	1975	1091	4726	2350	5362	10142	0	0	3066	0	true							
202907	1487907	12	449681	774308	0	1263902	0	0	0	0	7440240	0	499702		527305	5177897	207355	811079	6940538	3130	0	32148	0	0	106828	272705	203151	107099	372932	19946	25583	25741	13382	162479	84652	0	0	45529	0	true	146638	152856	3306767	1508195	1331425	56865	
203043	61291	0	3498	95098	0	97058	0	0	0	0	123344	0	7828		8058	43231	2106	93560	115516	0	0	0	0	0	1638	6523	2995	1310	8161	289	6066	0	0	4409	6356	0	0	1489	0	true							
203052	8408	0	9266	18702	0	33750	0	0	0	0	32965	0	1054		7471	15314	2053	24484	31911	0	0	0	0	0	2077	4232	1806	1128	6309	0	0	0	0	1772	0	0	0	0	0	false							
203070	11688	0	0	114060	0	128817	0	0	579	0	113247	0	9338		8769	52078	5345	128817	103909	0	0	2634	579	579	3557	20994	8290	4029	24551	1338	6393	4353	527	28101	12611	579	0	7731	0	true							
203575	28177	0	47	7052	0	16728	0	0	0	0	44669	0	0		9170	2056	3647	16681	44622	0	47	219	0	0	1542	4670	5892	329	6212	0	1162	840	0	3263	2002	0	0	1162	0	true							
204004	3772331	3	89970	325484	0	712701	0	0	251467	0	6194529	0	1093792		313690	1643789	122192	622728	5100737	0	0	29116	198502	190504	179973	351342	79034	39459	531315	29375	85490	7995	5741	336118	128601	0	0	114865	0	true	55017	247921	825153	818636	1727588	1067438	
204077	25333	0	146	20991	0	46385	0	0	0	0	129148	0	265		34175	10536	17202	46229	128783	10	100	6585	0	0	7805	19864	27372	11390	27669	7376	1885	14632	2955	32256	26848	0	0	9261	0	true							
