"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
3971	107540	105967	396	0	0	0	0	0	105967	0	0	1177	
4156	22031	21227	912	0	0	347	0	0	21227	0	0	239	
4231	14175	12746	103	0	0	0	0	0	12746	0	0	1326	
4437	27391	25976	697	0	0	80	0	0	25976	0	0	798	
4839	35546	33030	1024	0	564	597	0	0	33030	0	0	1525	
5069	158710	151547	12184	0	0	6916	0	0	151547	0	0	1895	
5135	49144	46306	2424	0	0	0	0	0	46306	0	0	414	
5210	93014	90294	4582	0	0	2398	0	0	90294	0	0	536	
5461	46451	43003	1588	0	0	1452	0	0	43003	0	0	3312	
5751	29955	28087	1973	0	0	750	0	0	28087	0	0	645	
6039	7777	7736	2	0	0	0	0	0	7736	0	0	39	
6141	5671	5507	164	0	0	0	0	0	5507	0	0	0	
6329	41174	37433	3681	0	0	0	0	0	37433	0	0	60	
7009	58882	57612	10172	0	0	9000	0	0	57612	0	0	98	
7045	18262	16571	860	0	0	0	0	0	16571	0	0	831	
7072	31676	31132	212	0	0	0	0	293	31425	0	0	39	
7157	4662	4540	86	0	0	0	0	0	4540	0	0	36	
7456	5540	5064	492	0	0	147	0	0	5064	0	0	131	
7634	6701	6338	429	0	0	286	0	0	6338	0	0	220	
8033	20820	19640	1543	0	0	450	0	0	19640	0	0	87	
8462	17846	16174	1052	0	0	230	0	0	16174	0	0	850	
8631	6770	6447	206	0	0	80	0	0	6447	0	0	197	
9357	76999	74243	3725	0	0	1229	0	0	74243	0	0	260	
9553	11256	10586	1088	0	0	704	0	0	10586	0	0	286	
9807	247667	232122	13972	0	0	0	0	0	232122	0	0	1573	
9955	15372	14737	902	0	0	520	0	0	14737	0	0	253	
10250	33094	30773	1550	0	0	0	0	0	30773	0	0	771	
10849	26972	25668	385	0	0	0	0	0	25668	0	0	919	
11145	19016	18390	899	0	0	360	0	0	18390	0	0	87	
11275	135280	132854	5504	0	0	3100	0	0	132854	0	0	22	
11640	38502	35221	1829	0	0	0	0	0	35221	0	0	1452	
11837	11838	10209	565	0	0	0	0	0	10209	0	0	1064	
12030	46102	42916	3115	0	0	0	0	0	42916	0	0	71	
12142	20204	18444	692	0	0	0	0	0	18444	0	0	1068	
12179	7007	7027	-18	0	0	0	0	0	7027	0	0	-2	
12245	13087	13605	-188	-14252	0	0	0	0	13605	13605	0	317	
12311	5950343	5537582	328186	0	114195	75000	0	-9169	5528413	0	0	54549	
12647	11522	9796	314	0	1458	46	0	0	9796	0	0	0	
12656	1633	1602	31	0	0	0	0	0	1602	0	0	0	
12937	31198	30763	591	0	0	150	0	0	30763	0	0	-6	
12946	97966	89211	8461	0	0	3800	0	0	89211	0	0	4094	
12955	13236	12691	793	0	0	248	0	0	12691	0	0	0	
13103	223773	214911	4707	0	0	374	0	0	214911	0	0	4529	
13251	4278	4109	181	0	0	0	0	0	4109	0	0	-12	
13457	6091	5878	157	0	0	0	0	0	5878	0	0	56	
14052	7165	6978	178	0	0	0	0	0	6978	0	0	9	
14155	15785	15476	910	0	0	645	0	0	15476	0	0	44	
14650	3165	3041	204	0	0	80	0	0	3041	0	0	0	
14753	4161	4075	129	0	0	0	44	0	4075	0	0	1	
14865	29846	29870	1370	0	-1473	0	0	0	29870	0	0	79	
14977	8085	8056	45	0	0	0	0	0	8056	0	0	-16	
16458	35069	34501	760	0	0	328	0	0	34501	0	0	136	
16551	23799	24043	1567	0	0	2250	0	0	24043	0	0	439	
16748	7403	7291	158	0	0	59	0	0	7291	0	0	13	
16944	3741	3850	-200	0	0	0	0	0	3850	0	0	91	
16953	4864	4475	79	0	0	124	0	0	4475	0	0	434	
17110	21140	18912	3728	0	0	1500	0	0	18912	0	0	0	
17147	755525	734008	31247	0	0	22000	0	0	734008	619	0	11651	
17259	5649	5384	406	0	0	250	0	0	5384	0	0	109	
17464	298974	186580	-1624	191162	0	0	0	0	186580	-210	-79073	2139	
17950	33741	30970	1659	0	0	425	0	0	30970	0	0	1537	
17978	104777	103483	1294	0	0	0	0	0	103483	0	0	0	
18050	47185	42726	3481	0	0	1429	0	0	42726	0	0	2407	
18135	20223	18105	632	0	0	164	0	0	18105	0	0	1650	
18377	4159	3973	184	0	0	0	0	0	3973	0	0	2	
18827	46462	45149	2032	0	0	1000	0	0	45149	0	0	281	
18836	15084	14672	460	0	0	134	0	0	14672	0	0	86	
18854	41653	30642	5003	0	8000	2000	0	0	30642	0	0	8	
19356	7790	6563	384	0	0	270	0	-8	6555	0	0	1121	
19730	255914	247857	7941	0	0	0	0	0	247857	0	0	116	
19936	22800	22253	1228	0	0	664	0	0	22253	0	0	-17	
19972	15758	15163	595	0	0	0	0	0	15163	0	0	0	
20053	9704	8826	483	0	0	0	0	0	8826	0	0	395	
20512	10422	9647	390	0	0	157	0	0	9647	0	0	542	
20633	30927	28795	339	0	1421	665	0	6	28801	0	0	1031	
20857	19662	17469	1556	0	0	138	0	0	17469	0	0	775	
21256	1116	1110	3	0	0	0	0	0	1110	0	0	3	
21359	2650	2668	99	0	0	160	0	0	2668	0	0	43	
21630	11688	10547	779	0	0	0	0	0	10547	0	0	362	
21658	13921	12032	539	0	0	702	0	0	12032	0	0	2052	
22048	17127	16206	1171	0	0	843	0	0	16206	0	0	593	
22543	14558	14477	196	0	0	186	0	0	14477	0	0	71	
22552	7875	7892	602	0	0	746	0	-6	7886	0	0	133	
22730	13033	12051	351	0	0	0	0	0	12051	0	0	631	
22936	8556	8224	319	0	0	0	0	0	8224	0	0	13	
23045	7093	6542	-16	0	0	17	0	0	6542	0	0	584	
23456	13043	11599	945	0	0	0	0	0	11599	0	0	499	
23504	182515	137799	5249	7638	24000	0	0	0	137799	593	0	7236	
23643	16179	12831	1406	0	0	516	0	0	12831	0	0	2458	
23755	16082	14846	823	0	0	325	0	0	14846	0	0	738	
24006	111639	109964	905	0	0	0	0	0	109964	0	0	770	
24378	6756	6599	86	0	0	0	0	0	6599	0	0	71	
24453	25358	23386	1914	0	0	0	0	0	23386	0	0	58	
24659	5218	4970	248	0	0	0	0	0	4970	0	0	0	
24668	65390	63977	563	0	0	31	0	0	63977	582	0	299	
24855	1392	1352	40	0	0	0	0	0	1352	0	0	0	
24949	50241	43355	6774	0	0	0	0	0	43355	0	0	112	
25357	11586	11341	497	0	0	309	0	0	11341	0	0	57	
25647	5293	-1048	-673	0	7000	0	0	0	-1048	0	0	14	
26176	35843	34127	1631	0	12	0	0	0	34127	0	0	73	
26242	54364	53735	1800	0	0	2097	0	0	53735	0	0	926	
26457	3082	3069	78	0	0	62	0	0	3069	0	0	-3	
26765	33923	32682	1072	0	0	0	0	0	32682	0	0	169	
27070	116965	116106	1066	0	0	0	0	0	116106	0	0	-207	
27548	60065	57777	1968	0	0	1450	0	0	57777	0	0	1770	
27614	36308	32808	1987	0	0	839	0	0	32808	0	0	2352	
27847	48708	43693	3394	0	0	1040	0	0	43693	0	0	2661	
28013	515316	547216	10620	0	1722	47100	0	0	547216	0	0	2858	
28152	11895	11683	767	0	0	645	0	0	11683	0	0	90	
28255	24671	23534	1374	0	0	210	0	0	23534	0	0	-27	
28349	8586	8898	-460	0	0	0	0	0	8898	0	0	148	
28406	147724	142319	395	0	0	0	0	0	142319	0	0	5010	
28675	11848	11388	298	0	0	0	0	0	11388	0	0	162	
28732	9055	8469	294	0	0	0	0	0	8469	0	0	292	
29104	181884	173658	9012	0	0	4803	0	0	173658	276	0	3741	
29476	6139	5849	237	0	0	0	0	0	5849	0	0	53	
29636	75577	64188	3955	0	0	2166	0	0	64188	0	0	9600	
29878	520067	509412	10655	0	0	0	0	0	509412	0	0	0	
29953	10099	9772	787	0	0	460	0	0	9772	0	0	0	
30052	3407	3305	78	0	0	0	0	0	3305	0	0	24	
30418	43969	42847	159	0	0	0	0	0	42847	0	0	963	
30502	95550	88459	3238	0	0	0	0	0	88459	0	0	3853	
30650	13544	12617	660	0	0	0	0	0	12617	0	0	267	
30810	9342599	8979847	1236858	0	0	870000	0	0	8979847	0	0	-4106	
30874	143803	140528	4343	0	0	5813	0	0	140528	548	0	4197	
31134	18228	17561	648	0	0	0	0	0	17561	-214	0	233	
31255	42665	40238	4145	0	0	2100	0	0	40238	0	0	382	
31657	14999	14288	1343	0	0	632	0	0	14288	0	0	0	
31826	42305	39993	1662	0	-249	399	0	0	39993	0	0	1298	
31835	13605	12530	455	0	0	0	0	-115	12415	0	0	735	
32234	12556	11612	354	0	0	0	0	0	11612	0	0	590	
32766	5603	5391	212	0	0	0	0	0	5391	0	0	0	
32971	26523	25226	806	0	0	0	0	0	25226	0	0	491	
33147	38296	36804	3999	0	0	2730	0	0	36804	0	0	223	
33259	61258	52975	8392	0	0	0	0	-431	52544	0	0	322	
33268	15179	13287	982	0	0	290	0	0	13287	0	0	1200	
33370	4113	4068	45	0	0	0	0	0	4068	0	0	0	
33839	3830	3673	150	0	-5	48	0	0	3673	0	0	60	
33857	26733	24073	2359	0	0	0	0	0	24073	0	0	301	
34153	24152	20721	2111	0	0	0	0	0	20721	0	0	1320	
34425	32483	31236	693	0	0	0	0	0	31236	0	0	554	
34434	28756	27508	1829	0	0	551	0	0	27508	0	0	-30	
34452	13553	12112	870	0	0	342	0	0	12112	0	0	913	
34537	260278	248424	4896	0	0	0	0	0	248424	329	0	6629	
34555	24072	22309	1020	0	0	0	0	0	22309	0	0	743	
34742	25522	24645	679	0	100	0	0	0	24645	0	0	98	
34836	1464	1396	-27	0	0	0	0	0	1396	0	0	95	
35057	13650	13362	512	0	0	319	0	0	13362	0	0	95	
35301	20872481	19755331	913544	0	46002	399000	0	0	19755331	0	0	556604	
35570	2328440	1243684	56320	21952	999320	0	0	0	1243684	0	0	7164	
35646	11688	11452	342	0	0	144	0	0	11452	0	0	38	
35842	20064	18270	702	0	0	358	0	0	18270	0	0	1450	
35879	20328	18811	185	0	0	0	0	31	18842	0	0	1301	
36456	9831	8865	645	0	0	306	0	0	8865	0	0	627	
36933	6949	6344	329	0	0	0	0	0	6344	0	0	276	
37051	8069	8289	301	0	0	507	0	0	8289	0	0	-14	
37341	4223	4088	176	0	0	45	0	10	4098	0	0	-6	
37435	115195	107505	7241	0	0	3700	0	0	107505	0	0	4149	
37640	200623	195480	13058	0	0	13000	0	0	195480	0	0	5085	
37659	4852	4738	413	0	0	300	0	0	4738	0	0	1	
37743	9615	9639	86	0	0	112	0	0	9639	0	0	2	
37949	23128	20380	2415	0	0	2200	0	0	20380	0	0	2533	
38740	17948	17608	397	0	0	233	0	0	17608	0	0	176	
39327	75776	73702	2184	0	0	154	0	0	73702	0	0	44	
39420	126068	120969	4144	0	0	2300	0	0	120969	0	0	3255	
39475	543335	516963	16158	0	0	0	0	0	516963	0	0	10214	
39756	43193	39618	3028	0	0	2300	0	0	39618	0	0	2847	
40033	9215	9204	264	0	0	400	0	0	9204	0	0	147	
40350	4596	4466	91	0	0	0	0	0	4466	0	0	39	
40499	182274	180803	904	0	0	0	0	0	180803	0	0	567	
40707	21362	21209	266	0	0	206	0	0	21209	0	0	93	
40855	8175	7252	681	0	0	329	0	0	7252	0	0	571	
41245	5550	5246	259	0	0	0	0	0	5246	0	0	45	
41553	11658	9247	817	0	0	300	0	0	9247	0	0	1894	
41629	19091	18765	892	0	0	560	0	0	18765	0	0	-6	
41825	18046	17131	354	0	0	24	0	0	17131	0	-2	587	
41937	6254	5534	306	0	0	66	0	0	5534	0	0	480	
41955	3207	2935	67	0	46	87	0	0	2935	0	0	246	
42037	8519	7906	217	0	0	0	0	0	7906	0	0	396	
42055	8003	7676	244	0	0	252	0	0	7676	0	0	335	
42354	16667	16101	878	0	0	900	0	0	16101	0	0	588	
42372	47220	45943	895	0	0	0	0	0	45943	0	0	382	
42420	683689	669855	26333	0	0	27020	0	0	669855	0	0	14521	
42448	96650	91759	4842	0	0	112	0	0	91759	0	0	161	
42457	5266	5087	159	0	0	0	0	0	5087	0	0	20	
42671	174106	167255	1975	0	0	0	0	0	167255	0	0	4876	
43052	14477	13182	883	0	0	0	0	0	13182	0	0	412	
43351	3872	3851	-36	0	0	0	0	0	3851	0	0	57	
43454	3461	3259	98	0	0	38	0	0	3259	0	0	142	
43744	11874	11726	132	0	0	0	0	0	11726	0	0	16	
43856	5034	5024	39	0	0	20	0	0	5024	0	0	-9	
43959	14302	12630	469	0	0	100	0	0	12630	0	0	1303	
44040	32212	29848	1109	0	0	0	0	0	29848	0	0	1255	
44433	27789	25187	-107	0	0	0	0	0	25187	350	-3	2362	
44741	37181	36176	854	0	0	439	0	0	36176	0	0	590	
44750	17221	15974	540	0	0	0	0	0	15974	0	0	707	
44929	16457	15895	418	0	0	256	0	0	15895	0	0	400	
45038	14085	12947	849	0	0	390	0	0	12947	0	0	679	
45047	18805	17894	951	0	0	0	0	0	17894	0	0	-40	
45056	9131	8888	255	0	0	87	0	0	8888	0	0	75	
45430	16156	15636	365	0	0	0	0	0	15636	0	0	155	
45458	6023	5654	157	0	0	0	0	0	5654	0	0	212	
45551	76517	73278	4739	0	0	2500	0	0	73278	0	0	1000	
45560	96326	90107	8766	0	0	5252	0	0	90107	0	0	2705	
45775	15156	14820	287	0	0	0	0	0	14820	0	0	49	
46053	20469	19791	746	0	0	1139	0	0	19791	0	0	1071	
46941	19765	19143	937	0	0	734	0	0	19143	0	0	419	
47153	2001	1997	4	0	0	0	0	0	1997	0	0	0	
47247	28957	26622	896	0	0	326	0	0	26622	0	0	1765	
47256	4557	4582	-49	0	0	0	0	0	4582	0	0	24	
47452	9005	8784	182	0	0	30	0	0	8784	0	0	69	
47500	49761	48069	968	0	0	0	0	0	48069	0	0	724	
48057	9848	9608	98	0	0	135	0	0	9608	0	0	277	
48150	3647	3540	102	0	0	0	0	0	3540	0	0	5	
48374	94321	89674	10445	0	0	5920	0	0	89674	127	0	-5	
48440	10300	9393	521	0	0	0	0	0	9393	0	0	386	
49054	25431	23352	1526	0	-392	0	0	0	23352	0	0	945	
49148	13950	12763	668	0	0	389	0	0	12763	0	0	908	
49241	68512	62627	2155	0	3453	0	0	0	62627	0	0	277	
49344	13311	13341	478	0	0	653	0	0	13341	0	0	145	
49643	7104	7041	63	0	0	0	0	0	7041	0	0	0	
49652	16180	15767	757	0	0	510	0	0	15767	0	0	166	
49821	96755	93753	2103	0	0	594	0	0	93753	0	0	1493	
49858	11262	10799	286	0	0	0	0	0	10799	0	0	177	
49951	9106	8850	2	0	0	0	0	0	8850	0	0	254	
50144	11153	10854	299	0	0	0	0	0	10854	0	0	0	
50461	26483	25993	490	0	0	0	0	0	25993	0	0	0	
50546	4056	3882	-50	0	0	0	0	0	3882	0	0	224	
50854	5806	5643	408	0	0	335	0	0	5643	0	0	90	
50872	16349	17436	1088	0	0	2325	0	0	17436	0	0	150	
50957	21270	20208	943	0	0	0	0	0	20208	55	0	64	
51253	50009	45724	4043	0	0	0	0	0	45724	0	0	242	
51356	13331	13183	328	0	0	328	0	0	13183	0	0	148	
51459	23038	21241	1582	0	0	1100	0	0	21241	0	0	1315	
51730	6258	5834	299	0	0	0	0	0	5834	0	0	125	
51842	32014	30542	1640	0	0	250	0	0	30542	0	0	82	
52719	435491	412413	24206	0	0	0	0	-1128	411285	0	0	0	
52951	13919	12706	1095	0	0	0	0	0	12706	0	0	118	
53033	532745	514383	15557	0	0	0	0	0	514383	0	0	2805	
53051	9729	9547	538	0	0	356	0	0	9547	0	0	0	
53453	6305	5793	161	0	0	0	0	0	5793	0	0	351	
53752	8257	7878	143	0	0	0	0	0	7878	0	0	236	
54049	9508	9067	375	0	0	0	0	0	9067	0	0	66	
54058	38745	36448	3314	0	0	1500	0	0	36448	0	0	483	
54375	80888	78715	4179	0	0	4000	0	0	78715	0	0	1994	
54441	17337	16851	365	0	0	0	0	0	16851	0	0	121	
54656	65609	43441	4714	0	0	300	0	0	43441	48	0	17706	
54973	533859	521154	26215	0	1208	18500	0	0	521154	0	0	3782	
55336	36239	35321	820	0	0	817	0	0	35321	0	0	915	
55635	7414	6662	158	0	0	0	0	0	6662	0	0	594	
55653	11083	10771	292	0	0	140	0	0	10771	0	0	160	
55970	41476	40261	995	0	0	0	0	0	40261	0	0	220	
56258	17214	15949	1482	0	0	1367	0	158	16107	0	0	992	
56351	134286	128962	5471	0	0	2976	0	0	128962	0	0	2829	
56427	7179	6990	-65	0	0	0	0	0	6990	0	0	254	
56548	38310	36404	1971	0	0	200	0	0	36404	0	0	135	
56557	310350	294157	15023	0	0	3730	0	0	294157	1528	0	3372	
56717	62417	59650	2937	0	0	1095	0	0	59650	0	0	925	
57040	13740	13197	517	0	0	75	0	0	13197	0	0	101	
57228	24522	23597	700	0	0	45	0	0	23597	0	0	270	
57451	52307	42006	1796	6976	0	0	0	0	42006	0	0	1529	
58177	6942	6936	-14	0	0	0	0	0	6936	0	0	20	
58207	24266	23139	757	0	0	211	0	0	23139	0	0	581	
58225	27152	26732	1080	0	0	444	0	0	26732	0	0	-216	
58243	481122	546470	13681	0	0	80000	0	0	546470	0	0	971	
58355	1586	1278	-67	0	375	0	0	0	1278	0	0	0	
58551	21419	18340	2213	0	0	700	0	0	18340	0	0	1566	
58636	27361	25766	966	0	0	120	0	0	25766	0	0	749	
58757	13930	13246	626	0	0	0	0	0	13246	0	0	58	
58971	448062	425769	20875	0	0	2753	0	0	425769	0	0	4171	
59316	92210	87589	4131	0	0	2183	0	0	87589	80	0	2593	
59352	36964	34323	1605	0	0	500	0	0	34323	0	0	1536	
59370	39891	38700	1103	0	0	0	0	0	38700	0	0	88	
59754	1250	1093	75	0	0	0	0	0	1093	0	0	82	
60143	7309165	7119764	305235	0	0	200000	0	-2735	7117029	0	0	86901	
60330	50088	46017	2088	0	0	975	0	0	46017	56	0	2902	
60545	20606	19817	1452	0	0	903	0	0	19817	0	0	240	
60554	5619	5693	186	0	0	300	0	0	5693	0	0	40	
60648	24605	24071	574	0	0	200	0	0	24071	0	0	160	
61122	156377	151711	3649	0	0	8575	0	542	152253	0	0	9050	
61177	5879	5909	-31	0	0	0	0	0	5909	0	0	1	
61355	82268	78717	3198	0	0	888	0	0	78717	0	0	1241	
61476	12876	12436	301	0	0	0	0	0	12436	0	0	139	
61757	27393	26060	1318	0	0	0	0	0	26060	0	0	15	
61832	27930	26508	459	0	0	216	0	0	26508	0	0	1179	
61953	5383	4771	126	0	0	0	0	0	4771	0	0	486	
62044	2618	2617	-55	0	0	0	0	0	2617	0	0	56	
62110	8914	8571	343	0	0	0	0	0	8571	0	0	0	
62147	7472	7104	210	0	0	130	0	0	7104	0	0	288	
62772	60189	58184	1398	0	0	0	0	0	58184	164	0	443	
63050	18491	17029	708	0	0	0	0	0	17029	0	0	754	
63069	2676370	2583001	120065	0	9	44280	0	0	2583001	0	0	17575	
63201	11560	10315	752	0	0	615	0	0	10315	0	0	1108	
63573	77778	75555	1609	0	0	0	0	0	75555	0	0	614	
63733	67917	62902	3479	0	0	435	0	49	62951	0	0	1922	
63742	30474	29820	1207	0	0	625	0	0	29820	0	0	72	
63751	881	870	-2	0	0	0	0	0	870	0	0	13	
64150	14687	13878	904	0	0	375	0	0	13878	0	0	280	
64543	44300	42128	1178	0	0	0	0	-90	42038	0	0	1084	
64552	14355	13959	520	0	0	200	0	-59	13900	0	0	135	
64730	23494	21933	747	0	0	0	0	0	21933	0	0	814	
65205	142004	138643	1769	0	0	0	0	0	138643	0	0	1592	
65241	12737	12585	302	0	0	0	270	0	12585	0	0	120	
65513	51904	51400	490	0	0	0	0	0	51400	0	0	14	
65559	54077	50399	5129	0	0	2624	0	0	50399	0	0	1173	
65746	61425	59202	1833	0	0	0	0	0	59202	0	0	390	
65858	146251	139367	12240	0	0	10750	0	0	139367	0	0	5394	
66154	8259	7203	401	0	0	68	0	0	7203	0	0	723	
66275	18612	17348	823	0	0	0	0	0	17348	0	0	441	
66677	12299	12018	257	0	0	0	0	0	12018	0	0	24	
67142	26749	24353	760	0	0	463	0	0	24353	0	0	2099	
67151	60438	54937	3516	0	1500	1115	0	0	54937	0	0	1600	
67209	111651	109948	2412	0	0	1045	0	0	109948	0	0	336	
67254	1074	1054	-460	0	480	0	0	0	1054	0	0	0	
67311	2837994	2749477	122247	0	0	69300	0	0	2749477	8200	0	27370	
67656	75973	72400	3230	0	0	0	0	0	72400	0	0	343	
67870	36313	37384	-1113	0	0	0	0	0	37384	0	0	42	
68345	27099	23297	721	0	0	463	0	0	23297	0	0	3544	
68448	17938	17407	580	0	0	161	0	0	17407	0	0	112	
68671	12291	12646	240	0	0	595	0	0	12646	0	0	0	
68756	25313	23337	1812	0	0	593	0	0	23337	0	0	757	
68831	11903	11131	526	0	0	0	0	0	11131	0	0	246	
68840	18799	17854	873	0	0	450	0	0	17854	0	0	522	
68859	45129	45904	2793	0	0	3480	0	0	45904	0	0	-88	
68943	13011	12305	838	0	0	122	0	0	12305	0	0	-10	
69333	129354	123857	6388	0	0	1692	0	0	123857	0	0	801	
69678	46416	46865	2292	0	0	2770	0	0	46865	0	0	29	
70049	37650	35149	2121	0	0	759	0	0	35149	0	0	1139	
70058	10032	8167	268	0	0	150	0	0	8167	0	0	1747	
70218	11056	10979	-25	0	0	0	0	0	10979	0	0	102	
70414	45666	43618	1775	0	0	523	0	0	43618	0	0	796	
70638	23543	22270	2753	0	0	2196	0	0	22270	0	0	716	
70955	2335	2274	61	0	0	0	0	0	2274	0	0	0	
71073	11845	10431	224	0	0	0	0	0	10431	0	0	1190	
71318	70692	67604	2270	0	0	300	0	0	67604	0	0	1118	
71457	29927	28351	1249	0	0	300	0	0	28351	0	0	627	
71859	2091	1480	571	0	0	0	0	0	1480	0	0	40	
72258	41386	38462	2946	0	0	1200	0	0	38462	0	0	1178	
72351	9904	8886	400	0	0	140	0	0	8886	0	0	758	
72454	8807	8647	420	0	0	260	0	0	8647	0	0	0	
72678	51346	47912	3014	0	0	0	0	0	47912	0	0	420	
73116	29978	23700	1069	0	0	0	0	0	23700	0	0	5209	
73152	12365	9759	983	0	0	210	0	0	9759	0	0	1833	
73554	16930	16688	404	0	0	312	0	0	16688	0	0	150	
73956	7961	7421	258	0	0	0	0	0	7421	0	0	282	
74056	11672	10981	626	0	0	0	0	0	10981	0	0	65	
74140	119499	107959	7714	0	0	3000	0	0	107959	0	0	6826	
74159	3198	2790	264	0	0	80	0	0	2790	0	0	224	
74403	72365	70159	1584	0	0	406	0	0	70159	0	0	1028	
74449	3385	3397	79	0	0	91	0	0	3397	0	0	0	
75053	46704	41188	1808	0	0	500	0	0	41188	0	0	4208	
75259	30751	27275	435	0	3000	0	0	0	27275	0	0	41	
75446	33712	30268	1441	0	0	150	0	0	30268	0	0	2153	
75455	6222	6246	-24	0	0	0	0	0	6246	0	0	0	
75558	37479	36792	1826	0	0	1250	0	0	36792	0	0	111	
75633	15057709	14752663	263239	0	0	0	0	0	14752663	348	0	41459	
75651	6847	6444	297	0	0	0	0	0	6444	0	0	106	
76135	1134	1018	-189	0	0	0	0	0	1018	0	0	305	
76153	3690	3608	82	0	0	0	0	0	3608	0	0	0	
76443	13125	12318	889	0	0	500	0	0	12318	0	0	418	
76854	27948	26008	1367	0	0	0	0	0	26008	0	0	573	
77150	5650	5459	330	0	0	107	0	0	5459	0	0	-32	
77253	20618	18822	1335	0	0	549	0	0	18822	0	0	1010	
77422	15484	14887	283	0	0	0	0	0	14887	0	0	314	
77851	107916	104265	6322	0	0	3750	0	0	104265	0	0	1079	
78036	8125	7989	136	0	0	0	0	0	7989	0	0	0	
78157	6073	5956	307	0	0	190	0	0	5956	0	0	0	
78241	5872	5414	171	0	0	0	0	0	5414	0	0	287	
78559	6501	6509	212	0	0	450	0	0	6509	0	0	230	
78858	141325	135377	4066	0	0	0	0	0	135377	0	0	1882	
79042	15338	13733	644	0	0	0	0	0	13733	0	0	961	
79127	8119	8169	348	0	0	400	0	0	8169	0	0	2	
79145	17673	17388	506	0	0	200	0	0	17388	0	0	-21	
79257	4787	4664	203	0	0	88	0	0	4664	0	0	8	
79855	22375	24186	442	0	0	2000	0	0	24186	0	0	-253	
80020	3169	3012	-20	0	0	0	0	0	3012	0	0	177	
80150	29126	27730	1898	0	0	600	0	0	27730	0	0	98	
80374	18920	18900	20	0	0	0	0	0	18900	0	0	0	
80431	9450	9933	1021	0	0	1400	0	0	9933	0	0	-104	
80552	1692	1581	5	0	0	0	0	0	1581	0	0	106	
80936	10583	10632	356	0	0	450	0	0	10632	0	0	45	
81175	18362	18156	229	0	0	0	0	0	18156	-37	0	14	
81429	11723	12050	552	0	0	1442	0	0	12050	0	0	563	
82033	14784	13956	354	0	0	0	0	0	13956	0	0	474	
82257	3366	3322	159	0	0	150	0	0	3322	0	0	35	
82350	4631	4325	150	0	0	35	0	0	4325	0	0	191	
82659	5821	5456	419	0	0	238	0	0	5456	0	0	184	
83151	12271	11913	60	0	0	0	0	0	11913	0	0	298	
83236	14342	14256	-42	0	0	0	0	0	14256	0	0	128	
83375	58927	52756	2366	0	0	1223	0	0	52756	0	0	5028	
83638	739831	721698	12558	0	0	3000	0	0	721698	0	0	8575	
83834	17019	14824	1180	0	0	308	0	0	14824	0	0	1323	
83852	10300	9707	330	0	0	0	0	0	9707	0	0	263	
83955	6273	6091	160	0	0	16	0	0	6091	0	0	38	
84046	5282	4959	46	0	0	0	0	0	4959	0	0	277	
84055	2839	2547	101	0	0	39	0	0	2547	0	0	230	
84251	4363	4285	78	0	0	0	0	0	4285	0	0	0	
84541	69047	67383	4188	0	0	3385	0	0	67383	0	0	861	
