"IDRSSD"	RCONG350	RCONG351	RCONG352	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	
2750																											0	0	792	733	0	0	836	822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																											0	0	5242	5158	0	0	17989	17755	0	0	138	138	0	0	26108	25532	0	0	0	0	0	0	1703	1692	0	0	0	0	
3458																											0	0	2740	2690	0	0	1546	1519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720																											0	0	42497	41292					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3971																											0	0	26397	25343	0	0	12874	12581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																											0	0	16207	15684	0	0	3617	3565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4231																											0	0	2998	2892	0	0	26751	25623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5069																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5135																											0	0	54324	52702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5210																											12000	11883	125594	122076					0	0	0	0	0	0	0	0	0	0	0	0	0	0	988	940	0	0	0	0	
5461																											0	0	40716	39680	0	0	28159	27069	0	0	0	0	0	0	14541	14085	0	0	0	0	0	0	0	0	0	0	0	0	
5751																											0	0	752	747	0	0	3187	3175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2045	2005	0	0	0	0	
6039																											0	0	20773	20415					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329																											0	0	18993	18908					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																											0	0	0	0					0	0	0	0	0	0	882	838	0	0	0	0	0	0	0	0	0	0	0	0	
7072																											0	0	2000	1970	0	0	12119	11562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																											0	0	0	0	0	0	148	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																											0	0	0	0	1	1	7124	6819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8033																											0	0	2050	1993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462																											0	0	38077	37538	0	0	37678	36255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8631																											0	0	12163	11897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9357																											0	0	51337	50311					0	0	0	0	0	0	8875	8757	0	0	0	0	0	0	0	0	0	0	0	0	
9553																											0	0	0	0	0	0	17262	16563	0	0	0	0	0	0	221	209	0	0	0	0	0	0	0	0	0	0	0	0	
9807																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955																											0	0	13320	13090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10250																											0	0	12484	12254	0	0	57147	55168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849																											0	0	20797	20300	0	0	35475	33543	0	0	61	60	0	0	20715	20092	0	0	0	0	0	0	0	0	0	0	0	0	
11145																											0	0	4336	4201					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																											0	0	22500	21966	0	0	1151	1093	0	0	0	0	0	0	26444	25465	0	0	0	0	0	0	0	0	0	0	0	0	
11837																											0	0	9170	8778	0	0	23349	22347	0	0	0	0	0	0	3249	3139	0	0	0	0	0	0	0	0	0	0	0	0	
12030																											0	0	5513	5402	0	0	0	0	0	0	0	0	423	420	1446	1523	0	0	0	0	0	0	0	0	0	0	0	0	
12142																											0	0	13109	12525	7	7	29914	28530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12179																											0	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12311																																																							
12647																											2379	2363	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12656																											350	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12937																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12946																											0	0	33092	31757					0	0	124	97	0	0	1925	1896	0	0	0	0	0	0	0	0	0	0	0	0	
13103																											0	0	39647	38800					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																											0	0	258	255	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																											0	0	1186	1148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14052																											0	0	1258	1238	0	0	1471	1419	0	0	0	0	0	0	918	892	0	0	0	0	0	0	0	0	0	0	0	0	
14155																											0	0	250	250	0	0	1248	1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14650																											1499	1477	0	0	0	0	13	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14753																											0	0	0	0	439	440	82	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14865																											0	0	19280	19123	0	0	3068	3027	0	0	0	0	0	0	3494	3457	0	0	0	0	0	0	998	996	0	0	0	0	
14977																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16551																											0	0	4001	3871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16748																											0	0	1063	1032	0	0	1783	1790	0	0	0	0	0	0	324	316	0	0	0	0	0	0	1618	1594	0	0	0	0	
17110																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17147																											22619	21785	17000	16883					0	0	0	0	0	0	9003	8571	0	0	0	0	0	0	0	0	0	0	0	0	
17259																											0	0	495	487	0	0	606	506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17950																											0	0	10954	10615	0	0	36979	36152	0	0	0	0	0	0	33871	32787	0	0	0	0	0	0	0	0	0	0	0	0	
17978																											33524	32360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18050																											0	0	987	986	2305	2246	108356	104327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18135																											27288	26199	92517	89656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18827																											0	0	5995	5827					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18836																											0	0	1999	1984	0	0	1119	1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18854																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19356																											0	0	0	0	0	0	11017	10409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19936																											5999	5838	0	0	3104	3038	18466	18029	0	0	0	0	0	0	0	0	0	0	0	0	810	810	0	0	0	0	0	0	
19972																											0	0	0	0	153	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20053																											0	0	1409	1355	0	0	2466	2356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20633																											0	0	2955	2861	0	0	21509	20908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20857																											0	0	0	0	0	0	3064	3053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21256																											0	0	2756	2682	0	0	34	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21359																											0	0	421	415	0	0	4461	4340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21658																											0	0	3800	3729					0	0	0	0	0	0	0	0	0	0	0	0	0	0	485	466	0	0	0	0	
22048																											0	0	7143	7012	0	0	9443	8990	0	0	0	0	0	0	901	864	0	0	0	0	0	0	0	0	0	0	0	0	
22543																											0	0	2778	2757					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22552																											0	0	0	0	0	0	210	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22730																											0	0	12262	11853	0	0	16300	15751	0	0	0	0	0	0	23838	22669	0	0	0	0	0	0	3108	3068	0	0	0	0	
22936																											0	0	10501	10314	0	0	7389	6991	0	0	0	0	0	0	5950	5737	0	0	0	0	0	0	0	0	0	0	0	0	
23456																											0	0	0	0	0	0	18313	17984	0	0	0	0	0	0	481	474	0	0	0	0	0	0	0	0	0	0	0	0	
23504																											0	0	29997	28544					0	0	0	0	19285	18312	3560	3480	0	0	0	0	29813	28154	93875	90669	0	0	0	0	
23643																											0	0	33899	31880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23755																											0	0	0	0	0	0	20174	19465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24006																											120212	117628	56881	55904					0	0	0	0	61050	58680	4645	4450	0	0	0	0	1618	1615	0	0	0	0	0	0	
24378																											0	0	0	0	0	0	8174	8148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24453																											0	0	8151	8038	0	0	4176	4163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	979	969	0	0	0	0	
24659																											500	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24668																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24949																											0	0	5710	5681	0	0	5567	5429	0	0	0	0	0	0	6003	5796	0	0	0	0	0	0	26629	25999	0	0	0	0	
25357																											0	0	0	0	3452	3567	496	513	0	0	0	0	0	0	0	0	0	0	0	0	3782	3628	5764	5521	0	0	0	0	
25647																											0	0	2996	2924					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26176																											0	0	5427	5252	0	0	10158	9991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26242																											0	0	31532	30506	0	0	5894	5578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26457																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26765																											0	0	0	0	0	0	46965	45316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27070																											0	0	10432	10448	0	0	49304	47813	0	0	0	0	0	0	6629	6372	0	0	0	0	0	0	3252	3167	0	0	0	0	
27548																											0	0	12927	12784					0	0	0	0	0	0	2596	2461	0	0	0	0	0	0	0	0	0	0	7558	7505	
27614																											0	0	0	0	0	0	60898	57601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27847																											0	0	1991	1892	242	248	34657	33459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28013																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28152																											0	0	3833	3741					0	0	0	0	0	0	1596	1556	0	0	0	0	0	0	0	0	0	0	0	0	
28255																											0	0	3057	3051	0	0	29483	28616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28406																											59311	56986	0	0					0	0	0	0	0	0	0	0	0	0	0	0	2910	2829	0	0	0	0	0	0	
28675																											0	0	1777	1755					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28732																											0	0	4476	4440	0	0	5217	5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29476																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29636																											0	0	99368	94852					0	0	0	0	0	0	79109	75151	0	0	0	0	0	0	0	0	0	0	0	0	
29878																											0	0	25352	24492					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30052																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30502																											0	0	55932	53187					0	0	0	0	0	0	22476	21630	0	0	0	0	0	0	2645	2535	0	0	0	0	
30650																											0	0	0	0	0	0	6161	5879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30810																																																							
31134																											0	0	2000	1965					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31255																											0	0	878	869					0	0	0	0	0	0	790	781	0	0	0	0	0	0	0	0	0	0	0	0	
31657																											0	0	0	0	60942	58238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31826																											0	0	3896	3646					0	0	0	0	0	0	369	365	0	0	0	0	0	0	0	0	0	0	0	0	
31835																											0	0	11318	10895	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32234																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	326	0	0	0	0	
32766																											0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32971																											0	0	750	739	2	2	2622	2560	0	0	0	0	0	0	500	495	0	0	0	0	0	0	702	677	0	0	0	0	
33147																											0	0	4050	4021					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33259																											0	0	21626	20691	0	0	1040	980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33268																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33370																											3650	3650	0	0	619	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33839																											0	0	1900	1849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33857																											0	0	9427	9486					0	0	0	0	0	0	946	913	0	0	0	0	0	0	8657	8385	0	0	0	0	
34425																											0	0	12769	12444					0	0	0	0	0	0	420	418	0	0	0	0	0	0	12768	12283	0	0	0	0	
34434																											0	0	834	816	0	0	12884	12261	0	0	0	0	0	0	482	468	0	0	0	0	0	0	0	0	0	0	0	0	
34452																											0	0	0	0	0	0	7719	7520	0	0	0	0	0	0	4924	4815	0	0	0	0	0	0	0	0	0	0	0	0	
34537																											0	0	7386	7443					32000	32039	223419	222990	86617	83426	182243	174010	0	0	0	0	8415	7973	13199	12696	17524	17607	10038	9992	
34555																											0	0	7496	7364					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34742																											0	0	14000	13821	0	0	12600	12289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35057																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35301																																																							
35570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41255	39103	0	0					44142	91812	0	0	56160	53602	5308	5291	0	0	0	0	99350	94782	0	0	0	0	0	0	
35646																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35879																											0	0	19450	18298	0	0	5604	5441	0	0	0	0	0	0	4307	4112	0	0	0	0	0	0	661	610	0	0	0	0	
36456																											0	0	6608	6504	0	0	3196	3083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36933																											0	0	1924	1833	0	0	7423	6938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37051																											0	0	0	0	0	0	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37341																											0	0	3476	3374	0	0	480	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37435																											0	0	48557	47239					0	0	0	0	0	0	71268	68792	0	0	0	0	0	0	78887	76492	0	0	0	0	
37640																											0	0	0	0					0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	
37659																											0	0	250	246					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37949																											0	0	38348	36732	0	0	7368	7188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38740																											0	0	0	0	0	0	12558	12468	0	0	0	0	0	0	4109	4015	0	0	0	0	0	0	0	0	0	0	0	0	
39327																											22153	21923	12889	12813	0	0	13770	13549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39756																											0	0	1983	1896					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40033																											0	0	3326	3230	12	13	846	829	0	0	2816	2668	0	0	2472	2382	0	0	0	0	0	0	0	0	0	0	0	0	
40499																											5819	5654	71370	68912					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40855																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	1892	1797	0	0	0	0	0	0	0	0	0	0	0	0	
41245																											0	0	1884	1861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41553																											0	0	44615	40628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41629																											0	0	3513	3411	0	0	4568	4494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41825																											0	0	7470	7090					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41937																											0	0	371	355	0	0	6272	5967	0	0	0	0	0	0	196	190	0	0	0	0	0	0	0	0	0	0	0	0	
41955																											0	0	3452	3358	0	0	2502	2415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42037																											0	0	590	552	0	0	4022	3851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42354																											0	0	10089	9855	0	0	41669	40181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42372																											0	0	4224	4170	0	0	1172	1115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1047	997	0	0	0	0	
42420																											0	0	100	100					0	0	0	0	0	0	0	0	0	0	0	0	69139	65970	170086	167411	0	0	0	0	
42448																											0	0	21010	20391					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42457																											0	0	750	695	0	0	610	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43052																											0	0	4045	3898	0	0	4285	4208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43351																											0	0	1	61	0	0	4615	4467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43856																											0	0	6504	6434	0	0	3105	3008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43959																											0	0	17835	17266	0	0	29423	27945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44040																											0	0	6314	6158	0	0	39116	37500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44433																											0	0	9153	8792					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44741																											0	0	45834	44824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44750																											0	0	10808	10145	0	0	2098	2032	0	0	0	0	0	0	252	227	0	0	0	0	0	0	0	0	0	0	0	0	
44929																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45038																											0	0	12834	12457					0	0	0	0	0	0	701	679	0	0	0	0	0	0	992	961	0	0	0	0	
45047																											0	0	6091	6012	0	0	34	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45056																											0	0	5254	5135	0	0	274	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45430																											0	0	2000	1907	0	0	14099	13659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45458																											0	0	2121	2041	0	0	6043	5871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45551																											0	0	37033	36666					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45560																											71795	68637	8024	7725					0	0	0	0	0	0	2332	2272	0	0	0	0	0	0	0	0	0	0	0	0	
45775																											3996	3805	3398	3269	65	68	3411	3262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46053																											0	0	11941	11608	0	0	14840	14384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46941																											0	0	3951	3885	0	0	7685	7314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47247																											0	0	2127	2089					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47256																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47452																											0	0	0	0	0	0	516	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47500																											0	0	5928	5822	0	0	1047	1028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1917	1735	0	0	0	0	
48057																											0	0	11636	11287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
