"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37																		
242																		
279																		
354																		
457																		
505								5641	0		0	0	1559		0	551	3531	
1155																		
1351																		
1454								60736	5393		0	0	7187		0	705	47451	
1557																		
1669																		
1856																		
2040																		
2161																		
2376								38956	0		0	0	3136		0	35253	567	
2554																		
2732								61316	0		0	0	3172		0	11813	46331	
2750																		
3252																		
3458																		
3720																		
3971								60716	2314		0	0	2902		0	7566	47934	
4156																		
4231																		
4839								20294	2114		0	0	1866		0	12496	3818	
5069								92492	952		0	0	104		0	1886	89550	
5135								69557	0		0	0	3868		0	2711	62978	
5210								34441	10971		0	0	8313		0	3465	11692	
5461								25786	10385		0	0	6875		0	4620	3906	
5751																		
6039																		
6141																		
6329								44805	5		0	0	10868		0	22583	11349	
7009								251178	1330		2000	0	13		0	11277	236558	
7045																		
7072																		
7456																		
7634																		
8033																		
8462																		
8631																		
9357								30398	6490		0	0	366		0	1400	22142	
9553																		
9807								250546	11166		0	0	5011		0	14270	220099	
9955																		
10250								21979	4930		0	0	1581		9068	0	6400	
10849																		
11145																		
11640								11222	133		0	0	3618		0	6603	868	
11837																		
12030								64980	3		0	0	5118		0	23226	36633	
12142																		
12179																		
12311	1467382	1112524	0	4480	0	42314	308064	1467382	398028	4480			714496	42314			308064	
12647																		
12656								2599	88		0	0	269		0	2236	6	
12937																		
12946								23867	9030		0	0	7668		0	1607	5562	
13103								27546	0		0	0	3861		0	18874	4811	
13251																		
13457																		
14052																		
14155																		
14650																		
14753																		
14865								47700	3665		0	0	2576		0	10005	31454	
14977																		
16551								14370	0		0	0	2921		0	11449	0	
16748																		
17110																		
17147								180762	0		0	0	53595		0	121379	5788	
17259																		
17950								17518	76		0	0	2376		0	9587	5479	
17978								7892	1281		0	0	2348		0	4263	0	
18050								34954	7557		0	0	3654		0	2273	21470	
18135																		
18827								94809	9940		0	0	7906		0	45218	31745	
18836																		
18854								130287	5143		0	0	2117		0	30199	92828	
19356																		
19936																		
19972																		
20053																		
20633																		
20857																		
21256																		
21359																		
21630																		
21658																		
22048																		
22543																		
22552																		
22730																		
22936																		
23456																		
23504								94719	51502		0	0	18839		0	7403	16975	
23643																		
23755																		
24006								75779	4839		0	0	4452		0	4576	61912	
24378																		
24453																		
24659																		
24668								65896	14650		0	0	3541		0	2276	45429	
24949								62879	0		0	0	3439		0	11627	47813	
25357								11422	1440		0	0	3249		0	620	6113	
25647																		
26176								22219	1012		0	0	801		0	18053	2353	
26242								32389	0		0	0	2827		0	5989	23573	
26457																		
26765								45946	10063		0	0	1461		0	25052	9370	
27070								15857	0		0	0	1279		0	12600	1978	
27548								19798	23		0	0	13072		0	6227	476	
27614								11961	1182		0	0	2919		0	800	7060	
27847								13032	181		0	0	3759		0	4690	4402	
28013								57818	0		0	0	11494		0	15797	30527	
28152																		
28255								47586	2618		0	0	4261		0	34654	6053	
28406								43216	11706		0	0	4086		0	387	27037	
28675																		
28732																		
29476																		
29636								19495	1731		0	0	5634		0	12130	0	
29878								66813	0		0	0	2427		0	17421	46965	
30052																		
30502								25091	7156		0	0	4400		0	2089	11446	
30650																		
30810								13217827	1017324		28999	0	271		0	299031	11872202	
31134																		
31255								40264	4722		0	0	1204		0	331	34007	
31657																		
31826																		
31835																		
32234																		
32766																		
32971																		
33147								39660	183		0	0	3039		0	586	35852	
33259								63820	0		0	0	2260		0	7191	54369	
33268								10207	1259		0	0	1070		0	536	7342	
33370																		
33839								8350	0		0	0	218		0	8132	0	
33857								23460	1651		0	0	1884		0	4489	15436	
34425								51473	250		0	0	3195		0	18080	29948	
34434								13244	3950		0	0	3058		0	6236	0	
34452																		
34537								122057	41730		0	0	42750		0	32746	4831	
34555																		
34742								12015	4		0	0	1927		0	9703	381	
35057								16402	0		0	0	866		6436	0	9100	
35301	68543893	286543	0	43202839	0	380887	24673624	25101672	47161	0			0	380887			24673624	
35570								618394	139635		0	551	36223		0	26370	415615	
35646																		
35879																		
36456																		
36933																		
37051																		
37341																		
37435								234217	0		0	0	22910		0	42571	168736	
37640								67835	0		0	0	11167		0	54506	2162	
37659																		
37949																		
38740																		
39327								96107	3733		0	0	4419		0	35522	52433	
39756								63042	10093		0	0	2801		0	1955	48193	
40033																		
40499								44255	11875		0	0	7800		0	190	24390	
40855																		
41245																		
41553																		
41629																		
41825								18501	0		0	0	1672		0	4437	12392	
41937																		
41955																		
42037																		
42354																		
42372								11201	0		0	0	638		0	1347	9216	
42420								105739	33738		0	0	63109		0	977	7915	
42448								63289	870		0	0	6878		0	425	55116	
42457																		
43052																		
43351																		
43856																		
43959																		
44040								8597	0		0	0	1609		0	4512	2476	
44433								4371	0		0	0	600		0	1990	1781	
44741								17687	1		0	0	2738		0	1452	13496	
44750																		
44929																		
45038																		
45047																		
45056																		
45430																		
45458																		
45551								19811	10630		0	0	3805		0	4489	887	
45560								52709	12792		0	0	3845		0	31391	4681	
45775																		
46053																		
46941																		
47247								16660	11		0	0	1931		0	13284	1434	
47256																		
47452																		
47500								6165	1106		0	0	840		0	2358	1861	
48057																		
48150																		
48374								14753	3380		0	0	5940		0	690	4743	
48440																		
49054																		
49148																		
49241								17086	563		0	0	6009		0	2337	8177	
49652																		
49858																		
49951																		
50144																		
50461																		
50872																		
51253								52830	54		0	0	2713		0	50063	0	
51356																		
51459																		
51842								24541	0		0	0	2369		0	6502	15670	
52719								3079880	0		0	1148	0		1307757	0	1770975	
52951																		
53051																		
53752																		
54049																		
54058								9406	4652		0	0	784		0	3970	0	
54441																		
54656								16980	0		0	0	3732		0	164	13084	
54973								234099	59491		0	0	73409		0	8410	92789	
55336								11516	3230		0	0	4849		0	1523	1914	
55635																		
55653																		
55970								39400	1954		0	0	2328		0	2452	32666	
56258																		
56351								146901	14466		0	0	19976		0	8254	104205	
56548								24639	3480		0	0	557		0	7981	12621	
56557								79204	42917		0	5795	4729		0	25516	247	
56717								7987	4461		0	0	1956		0	464	1106	
57040																		
57451								18110	0		0	0	2374		245	10829	4662	
58207																		
58225																		
58243								165735	46439		0	1221	16082		0	11298	90695	
58355																		
58551																		
58636																		
58757																		
58971								854974	85912		0	0	19732		0	528	748802	
59316								16696	7510		0	0	8045		0	781	360	
59352								21616	2290		0	0	2841		0	12140	4345	
59370								12301	492		0	0	1164		0	4783	5862	
59754																		
60143	5933298	1511421	0	232228	0	2756	4186893	5726077	1133431	25007			377990	2756			4186893	
60330								62649	18		0	0	7863		0	2347	52421	
60545																		
60554																		
60648																		
61122								83751	10034		0	0	5429		0	10612	57676	
61355								16400	10107		0	0	3518		0	2092	683	
61476																		
61757								55262	12		0	0	2892		0	6018	46340	
61832																		
61953																		
62044																		
62110																		
62147																		
62772								9224	15		0	0	2684		0	3351	3174	
63050																		
63069	1957779	420858	437293	11786	0	41349	1046493	1957779	305929	449079			114929	41349			1046493	
63201																		
63573								6381	1099		0	0	496		0	2838	1948	
63733								18485	1161		0	0	6914		0	10410	0	
63742																		
63751																		
64150																		
64543								16687	0		0	0	3545		0	7520	5622	
64552																		
64730																		
65205								37263	2121		0	0	1604		0	5173	28365	
65241																		
65513	136495	347	0	3507	0	3816	128825	136495	0	3507			347	3816			128825	
65559								30904	4190		0	0	2054		0	958	23702	
65746								55628	0		0	0	4549		0	4936	46143	
65858								115604	18393		0	0	17485		0	6030	73696	
66154																		
66275																		
66677																		
67142																		
67151								60138	5856		0	0	1973		245	39270	12794	
67209								14338	5295		0	0	1892		0	6765	386	
67254																		
67656								44446	4727		0	0	2693		0	12585	24441	
67870																		
68448																		
68671																		
68756								16936	6067		0	0	3287		0	7470	112	
68831																		
68840																		
68859								29377	4033		0	0	3134		0	5448	16762	
69333								33648	7687		0	0	8336		0	8034	9591	
69678								127881	1579		0	0	2164		0	71352	52786	
70058																		
70218																		
70414								13529	0		0	0	2153		0	6370	5006	
70638																		
70955																		
71073																		
71318								11229	6655		0	0	3069		0	1093	412	
71457								11004	0		0	0	1116		0	2313	7575	
71859																		
72258								103015	0		0	0	1376		0	407	101232	
72351																		
72454																		
72678								12057	22		0	0	1631		0	10404	0	
73116								13243	3209		0	0	2048		0	676	7310	
73152																		
73554																		
73956																		
74056																		
74140								30825	12701		0	0	8359		0	4340	5425	
74403								20460	8941		0	0	3562		0	1483	6474	
74449																		
75053								31978	0		0	0	1624		0	2298	28056	
75259								51518	0		0	0	308		0	50739	471	
75446								16499	13		0	0	2488		0	13619	379	
75455																		
75558								31207	926		0	0	4560		0	20591	5130	
75633	10069007	1521129	0	1851646	0	63154	6633078	10069007	1197948	1851646			323181	63154			6633078	
75651																		
76153																		
76443																		
76854																		
77150																		
77253																		
77422																		
77851								56062	20208		0	0	5658		0	11340	18856	
78157																		
78241																		
78559																		
79042																		
79127																		
79145																		
79257																		
79855																		
80150								24302	0		0	0	1466		16863	0	5973	
80374																		
80431																		
80552																		
80936																		
81175																		
81429																		
82033																		
82257																		
82350																		
82659																		
83151																		
83236																		
83375								23362	9714		0	0	3463		0	480	9705	
83638	153445	12780	0	0	0	31750	108915	153445	8989	0			3791	31750			108915	
83834																		
83852																		
83955																		
84046																		
84541								61872	0		0	0	8298		0	15532	38042	
84804																		
85052																		
85258																		
85454																		
85472								107945	62081		0	0	28574		0	7840	9450	
85931																		
86349																		
86358																		
86554																		
86675								78677	0		0	0	2299		0	12566	63812	
87047																		
87159																		
87177																		
87234								28494	0		0	0	2627		0	10422	15445	
87476																		
87579								15784	0		0	0	518		1342	10881	3043	
88231								53664	9		0	0	2504		0	8060	43091	
88240																		
88259																		
88352																		
88455								19863	8488		0	0	2895		0	1016	7464	
88772								33908	0		0	0	1783		0	13899	18226	
88950																		
89032																		
89135																		
89854																		
89957																		
90047																		
90177																		
90328								15102	0		0	0	5295		0	1260	8547	
90337								73855	5		0	0	5787		0	8277	59786	
90579								13574	3578		0	0	2509		0	499	6988	
91615																		
91651																		
91754								29154	0		0	0	1306		0	129	27719	
91950																		
92144																		
92676								7926	4005		0	0	1905		0	1077	939	
92706																		
92902																		
93244																		
93543								9250	0		0	0	1658		6270	731	591	
93619																		
93758																		
94139								34820	0		0	0	13223		0	8866	12731	
94522								37860	5736		0	0	4624		0	10180	17320	
94755																		
94858																		
95051																		
95659																		
95677																		
96553																		
97055																		
97279																		
97457																		
97804								13130	1663		0	0	3072		0	8143	252	
97943																		
98351																		
98463								49545	9819		0	0	4151		0	20642	14933	
98717																		
99143																		
99255																		
99376								338217	4751		0	0	1527		0	32949	298990	
99442								34836	0		0	0	2973		31367	496	0	
99536								55651	3660		0	0	6034		0	1710	44247	
99853																		
100236																		
100357								11416	6081		0	0	4287		48	0	1000	
100562								205428	59425		0	0	45162		0	5164	95677	
100777								31860	3043		0	0	3091		0	10355	15371	
100843								7340	172		0	0	2578		0	4361	229	
101019	320266	12828	0	11314	0	2005	294119	320266	11769	11314			1059	2005			294119	
101037								89370	6447		0	0	10743		0	3462	68718	
101439																		
101671								12541	35		0	0	4587		0	362	7557	
101738																		
101952																		
102155																		
102333																		
102342																		
102539																		
102557																		
102874																		
103134																		
103255								82763	19825		0	0	59498		0	2940	500	
103563																		
104234																		
104542																		
104971																		
105026								13034	3396		0	0	2270		0	5988	1380	
105222																		
