"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
1557																																							1991	1211	245	0	12781	0	558	67	1269	67005	53913	30	56909	0	1025	70	2966	0	10096	200	67005	0	0	342	0	0	9624	0	19311	34602	4	1231	0	49611	48586	-70	227	0	0	0	10096	
1669																																							15098	6420	0	42958	80469	0	1973	0	12888	269821	223867	524	224391	0	2916	0	0	0	45430	800	269821	0	0	44034	0	0	800	0	53578	170289	4	1231	0	112931	110015	-204	0	0	0	0	45430	
1829																																							4433	3551	329	0	96778	0	4264	42	14536	446704	334137	1631	398308	0	3886	8144	62540	0	48396	390	446704	0	0	44427	0	0	3100	0	110181	223956	2b	1231	0	318513	314627	479	0	0	0	0	48396	
1856																																							55730	487	0	5000	21768	0	348	0	3074	113558	57024	170	97194	0	1042	98	40000	0	16364	500	113558	0	0	1908	0	0	14282	0	2940	54084	4	1231	0	27716	26674	-326	379	0	0	0	16364	
2040																																							2513	4048	0	0	50663	0	2189	114	8078	203460	144257	663	181308	0	3056	0	25000	0	22152	480	203460	0	0	17399	0	0	4270	0	22842	121415	2b	1231	0	134811	131755	3	4100	0	0	11388	22152	
2161																																							8884	7752	0	0	16864	0	2278	21	5065	139774	121663	1890	123553	0	1166	0	0	0	16221	1000	139774	0	0	13660	0	0	1356	0	28642	93021	8	1231	0	94757	93591	205	5319	0	0	0	16221	
2376																																							1292	29734	0	190569	165345	0	14027	140	193611	4125918	2710202	68918	3610273	60	29877	0	800107	0	515585	500	4125918	0	0	477014	0	0	58993	0	158505	2551698	2a	0630	-18753	3561077	3531200	-2169	0	0	31046	0	515645	
2554																																							3888	325	0	250	3505	0	87	0	128	14704	13185	19	13204	0	136	289	0	0	1500	50	14704	0	0	335	0	0	1150	0	4333	8852	4	1231	0	6368	6232	-35	0	0	0	0	1500	
2732																																							45300	11899	1112	0	112490	0	3657	0	3685	592037	502340	1958	504298	0	3965	0	0	0	87739	0	592037	0	0	82050	0	0	5789	0	139083	363257	2b	1231	0	417859	413894	-100	0	0	0	0	87739	
2750																																							754	1209	0	0	9526	0	240	0	1262	55328	46703	317	48249	0	650	0	1229	0	7079	120	55328	0	0	831	0	0	6300	0	5644	41059	4	1231	0	42762	42112	-172	225	0	0	0	7079	
3252																																							0	5035	0	0	85351	0	622	769	3525	194516	164872	167	170539	0	3324	0	5500	0	23977	200	194516	0	0	23502	0	0	300	0	27774	137098	4	1231	0	100538	97214	-25	2000	0	0	0	23977	
3458																																							306	1659	0	3817	7859	0	355	0	755	45931	37880	204	41584	0	395	0	0	0	4347	100	45931	0	0	3131	0	0	1101	0	5209	32671	5	1231	0	31359	30964	15	216	0	0	3500	4347	
3720																																							36706	5392	0	106	70145	0	3843	958	8985	265454	222314	2304	230513	0	1726	0	0	0	34941	2400	265454	0	0	14420	0	0	18600	135	41556	180758	1a	1231	0	140910	139184	-479	0	0	0	5895	34941	
3971																																							40213	7032	189	0	65435	748	9216	23	25997	829014	670104	9709	716654	0	10236	12142	36841	0	112360	2	829014	0	0	-63865	0	0	176276	3162	116628	553476	1b	930	0	673063	662827	-53	2030	0	0	0	112360	
4156																																							1344	4656	0	0	42825	0	6723	90	7507	211592	186503	605	188893	0	1996	1783	1500	0	22699	1200	211592	0	0	15274	0	0	6657	166	38868	147635	4	1231	0	147719	145723	-432	775	0	0	285	22699	
4231																																							18471	1761	0	0	47316	0	785	1119	1309	116079	100143	198	100341	0	694	0	0	0	15738	500	116079	0	0	3823	0	0	12100	0	23185	76958	2b	1231	0	46012	45318	-685	0	0	0	0	15738	
4839																																							8873	5773	0	0	77251	370	6828	460	2987	340847	266438	1155	301948	0	4981	0	26832	0	38899	1875	340847	0	0	24064	0	0	14840	0	57675	208763	2b	1231	0	243286	238305	-1880	0	0	0	7523	38899	
5069																																							71701	1341	0	0	26725	0	17751	630	4101	502619	312931	4959	317890	0	12665	0	0	0	184729	4500	502619	0	0	172976	0	0	4128	0	27861	285070	1b	1231	0	393035	380370	3125	0	0	0	0	184729	
5135																																							55017	4174	0	0	42613	0	6289	195	12518	448933	369800	2576	385927	0	4065	1042	13551	0	63006	651	448933	0	0	38412	0	0	24391	0	60476	309324	1a	1231	0	331150	327085	-448	0	0	0	0	63006	
5210																																							2110	14405	0	53794	136467	1851	17109	85	65276	1229894	1000508	8945	1127671	0	14145	0	91950	0	102223	4798	1229894	0	0	97814	0	0	5455	466	46574	953934	2a	1231	0	952476	938331	-5844	0	0	0	26268	102223	
5461																																							36548	14339	0	0	171790	0	11144	0	16621	598729	539881	5652	545533	0	5389	0	0	0	53196	2059	598729	0	0	47842	0	0	4241	0	202273	337608	2b	1231	0	353676	348287	-946	0	0	0	0	53196	
5751																																							1718	3693	227	0	40972	0	2710	25	6240	199567	164482	1530	166012	0	1979	1089	0	0	33555	600	199567	0	0	23351	0	0	8752	613	44634	119848	9	1231	0	140549	138570	852	3710	0	0	0	33555	
6039																																							47333	13971	0	0	20708	0	7753	5380	3380	282012	253279	705	253984	0	2988	0	0	0	28028	469	282012	0	0	-2958	0	0	30568	0	70801	182478	1a	1231	0	183975	180987	-51	2500	0	0	0	28028	
6141																																							6086	8487	0	23722	0	0	160	0	499	60600	54501	67	54568	0	338	0	0	0	6032	400	60600	0	0	1232	0	0	4400	0	13278	41223	1b	1231	0	20134	19796	0	1850	0	0	0	6032	
6329																																							35977	31815	0	0	30536	0	21162	975	15020	622818	561068	4412	565480	0	8997	0	0	0	57338	2600	622818	0	0	34735	0	0	20000	977	183067	378001	2b	1231	0	493244	484247	3	2109	0	0	0	57338	
7009																																							459008	766	0	0	253374	0	3305	0	7933	946095	873586	6150	879736	0	0	0	0	0	66359	500	946095	423	0	63530	0	0	552	0	133219	740366	2a	1231	0	221286	221286	1777	0	0	0	0	66359	
7045																																							4374	3651	0	0	110677	0	1863	153	2995	198380	179152	448	179600	0	832	0	0	0	18780	100	198380	0	0	17150	0	0	2325	0	20403	158749	1a	1231	0	75499	74667	-795	0	0	0	0	18780	
7072																																							183	2761	751	0	11909	108	4928	0	11375	197913	152367	3575	164942	0	1700	751	9000	0	32971	0	197913	0	0	32939	0	0	0	0	13025	139342	1a	1231	0	163779	162079	32	3068	0	0	0	32971	
7157																																							0	752	0	200	16943	0	99	16	368	45700	40421	221	40642	0	252	0	0	0	5058	200	45700	0	0	4672	0	0	200	0	5468	34953	4	1231	0	24501	24249	-14	3073	0	0	0	5058	
7456																																							723	1303	0	0	14152	0	998	0	2927	86129	78153	88	78691	0	740	0	450	0	7438	400	86129	0	0	1832	0	0	5100	0	18518	59635	4	1231	0	66766	66026	106	0	0	0	0	7438	
7634																																							6088	1422	0	2	12055	0	401	430	756	66161	56804	85	57789	0	935	0	900	0	8372	200	66161	0	0	204	0	0	8060	0	12005	44799	2b	1231	0	45942	45007	-92	0	0	0	0	8372	
8033																																							7373	4524	0	0	5089	0	3459	896	4653	240229	196079	3146	210225	0	1243	0	11000	0	30004	774	240229	0	0	24778	0	0	4476	0	51309	144770	1b	1231	0	207803	206560	-24	7675	0	0	0	30004	
8462																																							5355	14262	0	0	89372	0	381	0	606	169619	149066	115	149181	0	952	0	0	0	20438	350	169619	0	0	20102	0	0	350	0	66021	83045	4	1231	0	55040	54088	-364	5555	0	0	0	20438	
8631																																							7438	2662	0	0	15785	0	1671	99	2907	63715	56240	635	56875	0	429	0	0	0	6840	500	63715	0	0	5621	0	0	800	0	16550	39690	2b	1231	0	31175	30746	-81	2407	0	0	0	6840	
9357																																							95923	7572	0	0	73280	650	411	0	1597	527988	444502	2405	446907	0	3276	26747	0	0	81081	500	527988	0	0	26112	0	0	54660	85278	137692	306810	1a	1231	0	239700	236424	-191	106	0	0	0	81081	
9553																																							1604	983	0	26941	27179	0	991	28	6104	159711	110009	1007	146545	0	1004	0	35529	0	13166	400	159711	0	0	11934	0	0	1700	0	21235	88774	4	1231	0	96175	95171	-868	710	0	0	0	13166	
9807																																							62905	15234	0	309778	53956	64	11994	38740	140708	2466241	1819155	6465	2140186	0	29336	0	260000	0	326055	20000	2466241	0	0	243109	0	0	112271	0	85446	1733709	2a	1231	0	1862198	1832862	-49325	0	0	0	54566	326055	
9955																																							20158	1176	0	0	49118	0	1093	0	1540	146434	116821	85	128289	0	1573	0	11383	0	18145	110	146434	0	0	15096	0	0	3023	0	23164	93657	4	1231	0	74922	73349	-84	0	0	0	0	18145	
10250																																							20161	6208	0	0	108782	0	9520	1055	4844	408374	370718	843	371561	0	3115	0	0	0	36813	1500	408374	0	0	5173	0	0	30800	0	81565	289153	4	1231	0	260919	257804	-660	0	0	0	0	36813	
10849																																							8888	3011	0	41361	67288	0	3121	8664	4508	262359	235363	491	235854	0	1542	694	0	0	26505	16	262359	0	0	12053	0	0	15375	0	28788	206575	1b	1231	0	125366	123824	-939	1000	0	0	0	26505	
11145																																							8786	4148	0	0	19294	56	5407	507	8518	244766	204560	2247	223542	0	2032	450	16735	0	21224	1000	244766	0	0	9222	0	0	11000	120	39251	165309	7	1231	0	192512	190480	2	7000	0	0	0	21224	
11640																																							16838	12767	0	0	101139	0	4521	0	20259	378803	313563	2379	335942	0	3769	0	20000	0	42861	650	378803	0	0	5103	0	0	37420	0	92119	221445	1a	1231	0	227048	223279	-312	0	0	0	0	42861	
11837																																							3310	1556	0	0	51125	0	1459	620	2389	101450	80673	148	87821	0	959	0	7000	0	13629	314	101450	0	0	2238	0	0	11686	0	7273	73400	2a	1231	0	41950	40991	-609	0	0	0	0	13629	
12030																																							29873	27259	0	2686	18879	0	3380	3407	10467	353354	298173	2614	300787	0	9715	0	0	0	52567	300	353354	0	0	51948	0	0	300	0	87319	210854	1a	1231	0	261632	251917	19	5486	0	0	0	52567	
12142																																							11643	9038	0	458	79448	0	5089	0	9148	235026	210752	3289	214041	0	1709	0	0	0	20985	1250	235026	0	0	7996	0	0	13950	0	65079	145673	4	1231	0	118086	116377	-2211	3825	0	0	0	20985	
12179																																							736	1557	0	35	926	0	1250	0	2902	41475	30833	454	33663	0	189	0	2376	0	7812	0	41475	0	0	7814	0	0	0	0	5483	25350	1a	1231	0	34258	34069	-2	0	0	0	0	7812	
12311	381919	826481	610472	7533516	15603895	0	850121	49888	4385422	99868655	1096749	88769968	383575	671481	1943840	6237599	1132530	10715112	39999	99868655	162274	72398	1151675	619968	780000	9117884	518237	1a	0	67054103	66382622	-374446	0	837187	11098687	0	0	0				7533516	15603895						79393505						6237599					162274	72398						23458693	55934812		1231					0	0	0	837187		
12647																																							6917	23054	166	25599	0	0	4568	430	2176	161422	143092	324	143416	0	1049	0	0	0	18006	250	161422	0	0	700	0	0	17056	0	40550	102542	1a	1231	0	99561	98512	0	0	0	0	0	18006	
12656																																							1242	723	0	1353	0	0	173	132	168	18127	16364	12	16376	0	233	0	0	0	1751	72	18127	0	0	1291	0	0	388	0	4350	12014	4	1231	0	11306	11073	0	3263	0	0	0	1751	
12937																																							27705	1796	0	0	0	0	10915	0	955	190758	154421	2939	157360	0	2059	0	0	0	33398	750	190758	0	0	27398	0	0	5250	0	45313	109108	1a	0331	0	151446	149387	0	0	0	0	0	33398	
12946																																							39186	18505	1639	0	217147	32	23172	2002	26303	1352761	1198740	11645	1211822	0	18140	16399	1437	0	140939	1	1352761	0	0	81521	11771	0	59756	3156	160925	1037815	2a	1231	0	1011589	993449	-339	0	0	0	0	140939	
12955																																							17626	1485	0	0	2	0	2625	0	616	147421	132949	202	133477	0	1576	0	326	0	13944	1567	147421	0	0	3144	0	0	9233	1209	31544	101405	4	1231	0	121234	119658	0	4200	0	0	0	13944	
13103																																							2045	19039	5398	0	314253	0	16432	432	25894	1909961	1565521	31766	1656855	6892	13881	6773	59568	0	246214	500	1909961	0	0	202366	0	0	34019	295	74791	1490730	2a	1031	0	1533273	1519392	9329	8	0	0	0	253106	
13251																																							11709	2363	0	0	2005	0	132	75	1056	43354	38505	145	38650	0	601	0	0	0	4704	25	43354	0	0	2710	0	0	1975	0	7090	31415	4	1231	0	25650	25049	-6	965	0	0	0	4704	
13457																																							6160	389	0	0	7379	0	7	0	1525	25583	19281	156	19437	0	219	0	0	0	6146	50	25583	0	0	249	0	0	5852	0	4004	15277	5	1231	0	10342	10123	-5	0	0	0	0	6146	
14052																																							8589	855	0	0	7099	0	1343	158	2069	61652	54785	140	54925	0	492	0	0	0	6727	1000	61652	0	0	4058	0	0	1688	0	14017	40768	2b	1231	0	41668	41176	-19	363	0	0	0	6727	
14155																																							3147	5843	0	0	11859	0	7288	139	6846	191672	168503	562	172315	0	2280	0	3250	0	19357	176	191672	0	0	19020	0	0	160	0	20943	147560	6	1231	0	158830	156550	1	0	0	0	0	19357	
14650																																							2637	1009	0	3609	15	0	225	100	1942	33020	28548	382	28930	0	532	90	0	0	4090	200	33020	0	0	3589	0	0	300	0	9468	19080	4	1231	0	21695	21163	1	2230	0	0	0	4090	
14753																																							4165	2868	0	9419	4383	0	116	0	529	46128	41232	144	41376	0	514	0	0	0	4752	300	46128	0	0	2187	0	977	1277	0	13562	27670	1a	1231	0	22812	22298	11	2350	0	0	0	4752	
14865																																							19639	10262	250	3336	18510	0	9119	1023	10609	376738	334419	2986	337405	0	3585	0	0	0	39333	730	376738	0	0	25969	0	0	12631	0	83400	251019	2a	1231	0	307575	303990	3	0	0	0	0	39333	
14977																																							3763	1266	0	0	1063	0	1789	0	476	47950	39105	172	39277	0	487	0	0	0	8673	0	47950	0	0	8676	0	0	0	0	7015	32090	1b	1231	0	37622	37135	-3	2458	0	0	0	8673	
16551																																							2418	10933	2185	24971	35022	699	6658	729	8067	318727	278256	682	283938	0	3193	2433	5000	0	34789	175	318727	0	0	20752	0	0	13075	0	53999	224257	1a	1231	0	227805	224612	787	0	0	0	0	34789	
16748																																							13179	2059	328	14390	8078	0	2354	0	2771	85781	76742	620	77362	0	719	0	0	0	8419	400	85781	0	0	5369	0	0	2600	0	22280	54462	2b	1231	0	43341	42622	50	0	0	0	0	8419	
17110																																							21422	3814	0	100	36912	0	1189	0	3137	140630	111637	6481	118118	0	279	0	0	0	22512	300	140630	0	0	15226	0	0	6986	0	0	111637	1b	1231	0	74335	74056	0	0	0	0	0	22512	
17147																																							16081	104247	16375	596429	695841	0	90082	8293	304406	7285263	5665931	44899	6292132	0	68225	243552	340295	0	993131	10871	7285263	0	0	276893	2011	125	713468	1262	1404400	4261531	2a	1231	0	5274909	5206684	-8226	0	0	102000	139007	993131	
17259																																							6177	1055	0	1601	12091	0	1775	173	2761	61914	48321	1608	56133	0	180	0	2000	0	5781	769	61914	0	0	4142	0	0	769	0	9608	38713	4	1231	0	36461	36281	101	0	0	4204	0	5781	
17464																																							99194	57801	15517	138910	469720	0	45880	1726	120955	3128354	2715909	43301	2759210	0	25357	85852	0	0	369144	540	3128354	0	0	105631	286	0	341780	4066	339296	2376613	2a	1231	-79073	2113531	2088174	266	273	0	0	0	369144	
17950																																							11561	7804	1451	0	206302	0	6217	870	5560	460609	414014	2030	416044	0	3732	2531	0	0	44565	725	460609	0	0	20914	0	0	22737	81	76788	337226	8	731	0	221964	218232	189	0	0	0	0	44565	
17978																																							4017	3463	0	158275	0	0	6362	2380	6782	312204	195756	537	200364	0	2145	0	4071	0	111840	0	312204	0	0	111840	0	0	0	0	5337	190419	1a	1231	0	133070	130925	0	0	0	0	0	111840	
18050																																							22827	8439	32	21431	157006	0	10917	0	8539	532024	476849	1885	478780	0	4539	0	46	0	53244	1214	532024	0	0	45701	0	0	7671	330	166679	310170	2b	1231	0	307042	302503	-1342	0	0	0	0	53244	
18135																																							166	4573	0	16167	138202	0	12589	308	7348	274497	225622	641	250919	0	1125	0	9400	0	23578	456	274497	0	0	18745	0	0	6056	0	79429	146193	2b	1231	0	83069	81944	-1679	13200	0	0	15256	23578	
18377																																							13468	55	0	0	7587	0	1021	0	513	53262	46922	231	48253	0	252	0	1100	0	5009	0	53262	0	0	4911	0	0	0	0	0	46922	1a	1231	0	30870	30618	98	0	0	0	0	5009	
18827																																							77757	17189	4477	0	114319	1363	23364	1071	39120	1152291	979474	12286	1026535	0	7380	8204	34775	0	125756	528	1152291	0	0	28486	0	0	97791	0	278308	701166	2b	1231	0	872807	865427	-1049	0	0	0	0	125756	
18836																																							7447	2145	0	0	14232	0	3842	2038	5903	152598	131231	1887	135772	0	1181	0	2654	0	16826	180	152598	0	0	15007	0	0	1676	0	30459	100772	2a	1231	0	118172	116991	-37	0	0	0	0	16826	
18854																																							105867	6448	1344	0	0	0	6342	216	5316	648378	579114	5629	584743	0	7038	0	0	0	63635	40	648378	0	0	49535	0	0	14060	94	131908	447206	2a	1231	0	529789	522751	0	0	0	0	0	63635	
19356																																							32	1803	0	0	28317	0	791	0	1904	80638	70079	56	71833	0	873	0	1698	0	8805	2025	80638	0	0	3842	0	0	3200	0	17100	52979	5	1231	0	46289	45416	-262	2375	0	0	0	8805	
19936																																							63237	2206	0	23634	34490	0	4659	174	8047	291435	257212	1193	265339	0	3381	0	6934	0	26096	420	291435	0	0	12211	0	0	13580	0	59607	197605	2a	1231	0	158369	154988	-115	0	0	0	0	26096	
19972																																							21368	2572	0	23943	0	0	386	0	3737	93942	74232	1094	75326	0	544	0	0	0	18616	0	93942	0	0	18616	0	0	0	0	81	74151	1a	1231	0	42480	41936	0	0	0	0	0	18616	
20053																																							2371	1571	0	0	13569	0	400	13	2637	96483	84196	208	84404	0	1267	0	0	0	12079	150	96483	0	0	5966	0	0	6053	0	20045	64151	4	930	0	77189	75922	-90	0	0	0	0	12079	
20633																																							5088	4302	0	0	62038	0	6123	12841	11813	293716	248248	2974	263305	0	3028	0	12083	0	30411	1106	293716	0	0	27030	0	0	2816	0	28828	219420	2b	1231	0	194407	191379	-541	132	0	0	0	30411	
20857																																							1785	2314	0	0	72044	0	1104	0	1826	143552	100378	100	127414	0	758	142	8661	0	16138	200	143552	0	0	1004	0	0	13800	0	23464	76914	4	1231	0	65095	64337	1134	0	0	18275	0	16138	
21256																																							3517	158	0	0	2037	0	46	223	398	10463	9292	6	9298	0	121	0	0	0	1166	105	10464	0	0	588	0	0	495	0	2529	6763	5	1231	0	3567	3446	-22	638	0	0	0	1166	
21359																																							12351	2306	271	233	8017	0	290	0	889	54192	48547	64	48716	0	329	0	105	0	5476	550	54192	0	0	1558	0	0	3350	0	12321	36226	4	1231	0	30164	29835	18	0	0	0	0	5476	
21630																																							9135	4057	0	0	24162	0	3815	50	892	103899	92233	187	92603	0	880	0	183	0	11296	281	103899	0	0	5226	0	0	5019	0	22180	70053	2b	1231	0	62668	61788	770	0	0	0	0	11296	
21658																																							10313	1023	0	0	28019	0	1861	7	4233	166499	148402	1414	150621	0	1646	0	805	0	15878	100	166499	0	0	11799	0	0	4157	0	24653	123749	4	1231	0	122689	121043	-178	0	0	0	0	15878	
22048																																							877	5171	0	0	39527	0	4297	57	7944	208945	176392	1222	189775	0	1791	0	12161	0	19170	1000	208945	0	0	12341	0	0	6400	0	35320	141072	2b	1231	0	152863	151072	-571	0	0	0	0	19170	
22543																																							3317	3201	0	0	2408	0	2643	30	2440	129107	107074	280	115454	0	690	0	8100	0	13653	602	129107	0	0	7386	0	0	5698	1226	27307	79767	2a	1231	0	99335	98645	-33	15197	0	0	0	13653	
22552																																							2885	3174	0	644	2492	0	2741	135	2002	102138	73652	553	93170	0	1259	0	4000	0	8968	100	102138	0	0	2944	0	0	5900	0	14694	58958	4	1231	0	89324	88065	24	0	0	14965	0	8968	
22730																																							5014	4368	0	0	76462	0	3371	100	4682	170748	151650	550	156806	0	1074	0	0	0	13942	250	170748	0	0	13783	0	0	300	0	49671	101979	2b	1231	0	77825	76751	-391	0	0	619	3987	13942	
22936																																							22891	2080	0	0	37748	0	3475	2463	7815	187914	168054	415	168469	0	1176	0	0	0	19445	725	187914	0	0	-2389	0	0	21452	0	56821	111233	2b	1231	0	110218	109042	-343	2400	0	0	0	19445	
23456																																							761	1655	0	368	29109	0	2142	781	1323	113694	99347	221	99740	0	1004	0	172	0	13954	126	113694	0	0	13329	0	0	336	0	13443	85904	4	1231	0	78306	77302	163	253	0	0	0	13954	
23504																																							23423	47523	5649	214961	823515	0	35124	0	177080	4064126	3004655	31627	3578166	119	26618	105950	491177	0	485841	600	4064126	0	0	186930	0	0	310094	0	1109222	1895433	2a	1231	0	2657519	2630901	-11783	0	0	50000	707	485960	
23643																																							2956	1259	0	0	75281	0	1486	508	5483	193554	175420	313	175933	0	1346	0	0	0	17621	200	193554	0	0	17356	0	0	2300	0	36486	138934	4	1231	0	107927	106581	-2235	0	0	200	0	17621	
23755																																							6689	1272	1151	0	48081	0	6273	0	3568	192819	174183	854	175037	0	1498	0	0	0	17782	110	192819	0	0	13170	0	0	4615	0	41232	132951	4	1231	0	127079	125581	-113	204	0	0	0	17782	
