"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP755	RCONP756	RCONP757	RCONP758	RCONP759	
1557	9753	0	4008	20846	0	28870	0	0	0	0	0	28477	0	2587		8034	3038	1589	5651	0	1978	3673	1588	795	2307	4506	690	151	24862	25890	0	0	0	0	4566	3088	0	0	4008	2805	0	false								
1669	27523	12	21402	53600	0	117705	0	0	0	0	0	102093	0	351		31246	24782	9808	22793	0	9492	14308	5006	2440	3887	9892	2628	2135	96163	101702	128	40	1532	0	13855	4687	0	0	9849	0	0	true								
1829	51999	0	2	106319	0	131204	0	0	45	2663	0	190878	0	6539		40237	73745	17816	18737	45	6517	12220	9975	11525	8493	4949	3277	8178	131202	184339	0	0	7338	2618	13575	11322	2618	0	5605	7837	0	true								
1856	1360	0	458	3204	0	5234	0	0	8550	8550	0	62489	0	505		20389	17583	0	9172	2849	514	8658	10070	1147	3776	12495	6886	0	4776	36348	0	25636	0	0	20660	2497	0	0	14271	2000	25286	false								
2040	15132	6	279	21449	0	39739	0	0	18262	25219	0	96921	0	6847		28810	45977	4458	12900	4359	3001	9899	8260	7650	627	4052	301	2022	39454	89813	0	261	850	6957	6389	613	6773	0	4369	310	0	true								
2161	25499	0	1147	28887	0	61712	0	0	0	0	0	58301	0	604		10312	9511	7418	8093	0	2495	5598	1782	437	1163	8826	2432	558	60565	57697	0	0	0	0	8111	4868	0	0	6049	3939	0	true								
2376	563433	0	24750	25563	0	80820	0	0	8600	253187	0	2204677	11000	214673		377081	681710	97784	253415	3641	91840	163672	83784	37786	129692	258165	121639	72957	56070	1958207	0	20797	40280	244587	391584	190869	244587	0	251527	134878	16752	true	8345	20294	27431	332970	308986	304141	91653	
2554	2167	0	182	44	0	7397	0	0	0	0	0	5376	0	443		2803	0	0	2350	0	841	1509	441	12	205	201	0	0	7215	4933	0	0	0	0	406	0	0	0	406	0	0	false								
2732	58365	0	12417	122132	0	171050	0	0	0	0	0	289450	0	11272		32747	109138	12429	25271	0	9775	15741	5956	1275	52229	31382	4549	1040	158633	278178	0	0	3913	0	24241	64959	0	0	19631	63979	0	true								
2750	17107	0	4077	4675	0	15455	0	0	0	0	0	32035	0	6384		8807	714	1475	6214	0	3648	2964	1769	426	1897	2129	1279	102	11378	25407	0	244	227	0	4024	1383	0	0	2904	1122	0	true								
3177	502194	0	23041	51335	0	77903	0	0	0	0	0	739386	0	140895		110703	49125	41083	78315	0	23292	55023	26142	6246	15513	35768	18927	7156	54862	598491	0	0	15511	0	60343	17021	0	0	39959	11322	0	true	23779	26	31057	0	49125	260028	101271	
3252	14082	0	56191	24251	0	82855	0	0	329	11250	0	77148	1995	18700		14247	17614	5537	10474	329	2995	7479	2680	1093	17380	7043	4862	1920	26664	56213	0	240	0	10921	21146	10059	10921	0	16722	7701	0	false								
3458	2000	0	3626	5034	0	13340	0	0	0	0	0	21078	0	3439		7610	2909	835	4863	0	1523	3340	2118	629	1061	4368	2480	650	9714	17639	0	0	0	0	6905	1654	0	0	4075	1354	0	false								
3720	33125	0	25918	36947	0	107686	0	0	0	0	0	97490	0	12291		22770	6795	6875	21075	0	8114	13183	1439	34	9422	20941	3636	801	81768	85199	0	0	2564	0	16282	18518	0	0	15659	14704	0	false								
3971	106897	0	731	22637	0	41687	0	0	2701	8554	0	556015	0	15054		118688	251651	25308	63374	2701	17928	45446	45110	10204	7635	25932	34250	10962	40956	528338	0	12623	7983	5853	61754	17025	248	0	25148	8419	4069	true								
4156	21011	0	16577	28534	0	77110	0	0	872	12376	0	96299	0	10680		21867	22929	5453	14004	872	3841	10163	4794	3069	8334	12397	6823	2938	60533	80175	0	5444	2267	11504	26163	4329	11504	0	17525	3206	5693	true								
4231	16133	0	9679	20655	0	34518	0	0	0	0	0	63774	0	1869		17020	5916	15519	10716	0	3377	7340	3389	2914	4365	10439	3863	6038	24839	61905	0	0	9905	0	19000	5705	0	0	11850	2954	0	false								
4839	27074	0	3485	52065	0	64765	0	0	0	15661	0	194842	0	17664		27625	49640	9810	23979	0	4621	19358	3565	81	16954	57349	15877	323	61280	142835	0	34343	3887	15661	71929	18574	13936	0	53465	17764	34343	true								
5069	42187	0	0	24999	0	26735	0	0	85417	119280	0	269757	0	1974		70299	31213	1086	46969	64793	18704	28265	14280	9050	14283	72352	33482	5941	26735	209085	0	58698	280	33863	100285	25773	22874	0	64673	21962	29445	false								
5135	18827	0	23173	57191	0	108511	0	0	63554	77628	0	287745	0	26662		119203	56161	18581	116824	63554	13737	103087	2379	0	25235	66848	1471	0	85338	260833	0	250	8257	7236	64575	28979	7236	6838	63574	28509	0	true								
5210	482792	18	32198	47068	0	81738	0	0	0	429	0	846948	0	47938		157032	122970	53126	94135	0	29030	67337	57510	3155	19045	41442	23356	310	49522	799010	0	0	10125	429	54524	29629	429	0	33098	27389	0	true	15449	29880	4194	76604	46366	345190	89665	
5461	280917	0	7217	37952	0	48711	0	0	318	26447	0	443625	0	11016		8661	128526	3317	7899	318	2946	4953	589	173	11218	12830	951	522	41494	432609	0	0	1982	26129	11750	13771	26128	0	10277	13771	0	true								
5751	7675	0	2751	20371	0	37768	0	0	99	11232	0	116322	0	22456		18482	60556	9027	12973	0	6253	6720	4845	664	6325	9588	8667	5029	35017	88553	0	5313	4239	9652	23837	5772	4212	1481	13026	2887	0	true								
6039	11714	0	7329	27012	0	36791	0	0	0	0	0	43597	0	823		18927	3179	6062	18409	0	4943	13468	453	65	3120	5914	743	0	29462	42768	0	6	1539	0	7216	2561	0	0	6473	2561	0	false								
6141	3002	13	14514	15972	0	38601	0	0	0	0	0	15733	0	2630		4701	1986	1078	3910	0	1173	2737	772	19	1994	4050	0	0	24074	13103	0	0	419	0	3450	2594	0	0	3450	2594	0	true								
6329	36522	0	16355	150618	0	193867	0	0	5690	5690	0	305542	0	7482		77425	50089	13027	62576	0	24828	37748	12946	1903	28571	84551	23969	4415	177512	298060	0	0	3949	0	102511	38995	0	0	80463	32659	13107	false								
7009	0	0	0	105990	0	105990	0	0	0	0	0	646446	0	0		0	646446	33	0	0	0	0	0	0	0	0	0	0	105990	646446	0	0	0	0	0	0	0	0	0	0	0	false								
7045	21161	0	7720	22967	0	106876	0	0	0	0	0	71453	0	6861		22194	15700	6571	9424	0	3881	5827	7975	4511	2097	1161	3744	5396	99156	64592	0	0	2253	0	8872	3526	0	0	2494	763	0	true								
7072	33981	0	0	9986	0	19867	0	0	112	2000	0	122095	0	981		39723	23198	16765	28144	38	8348	19797	9800	1778	2890	13194	7213	1897	19867	121114	0	0	5108	1888	21482	3712	1209	0	13174	2909	0	false								
7157	2347	0	2626	5828	0	12322	0	0	0	0	0	28458	13	546		9833	12599	2619	8100	0	2250	5850	1733	0	979	2110	590	0	9696	27899	0	0	731	0	3151	528	0	0	2837	252	0	false								
7456	23374	0	14390	16774	0	34099	0	0	0	0	0	38313	0	938		10243	0	2169	7144	0	1996	5148	3029	70	221	3565	910	0	19709	37375	0	0	316	0	3493	1203	0	0	2912	874	0	true								
7634	7057	0	2565	10100	0	16144	0	0	0	0	0	38679	0	203		13219	1334	5337	11825	0	2140	9685	994	400	3278	11112	1873	806	13579	38227	0	249	2912	0	13013	4056	0	0	11825	2500	249	true								
8033	18199	0	2462	40684	0	67406	0	0	0	0	0	102213	0	986		40444	89	6426	31120	0	8606	22516	6550	2772	10997	22026	8153	2305	64944	96029	0	5198	2982	0	30315	13166	0	0	21275	11748	1981	true								
8462	1309	0	1847	63695	0	99368	0	0	0	0	0	54317	0	13521		9672	8875	4233	8443	0	4408	4415	849	0	13150	21006	305	0	97271	40796	250	0	1361	0	13332	21129	0	0	12906	21128	0	true								
8631	17708	0	309	16648	0	21575	0	0	0	0	0	34818	0	1277		8808	2733	2835	5646	0	2056	3590	2403	759	634	3302	1392	241	21266	33541	0	0	892	0	4743	826	0	0	2966	826	0	true								
9357	129349	177	748	44136	0	50959	0	0	24389	31858	0	333852	7103	0		25372	178122	1896	25072	24389	25112	251	9	0	538	0	471	0	50034	326749	0	0	471	7469	1009	0	7469	0	538	0	0	true								
9553	17049	0	9254	16311	0	37193	0	0	0	14896	0	71778	0	6327		16776	9560	6362	12606	0	2979	9627	4169	1	2658	16134	9600	0	27939	57263	0	8188	0	14896	23576	4816	7797	0	14331	4461	0	true								
9807	449262	0	23766	71753	0	117951	0	0	60000	60000	0	1646377	0	328332		141941	771465	63420	110119	60000	16930	93189	27824	3998	83231	107594	59409	33475	94185	1318045	0	0	5359	0	169587	114122	0	0	80597	110228	168198	true	5863	10450	77872	466912	304553	273871	175391	
9955	11554	13	2883	21677	0	42227	0	0	0	1196	0	63390	0	15138		8283	37291	1457	6590	0	2359	4231	1214	479	1199	4109	826	128	39331	48252	0	0	0	1196	5059	1203	1196	0	4408	900	0	true								
10250	112845	0	1756	24957	0	50203	0	0	249	3409	0	287566	0	10011		50262	87969	31584	21712	249	7084	14628	20745	7805	4493	7465	14162	10368	48447	276950	0	605	11543	2049	24152	12336	2049	0	8933	3025	747	true								
10849	63377	0	2883	12647	0	26404	0	0	0	0	0	210441	0	41265		46990	26961	8501	34719	0	10446	24273	11375	896	17421	33635	21206	853	23520	169176	1	0	1963	0	50366	22749	0	0	33220	17836	6014	false								
11145	24910	0	56568	41249	0	97583	0	0	0	0	0	90736	0	12002		16772	29170	7496	8061	0	2506	5555	6096	2615	4737	4914	8251	1982	40842	78734	173	0	3547	0	9961	9923	0	0	5109	4542	0	true								
11275	49728	0	7950	122564	0	122564	0	0	31908	190807	0	1067257	0	94888		184699	556053	35253	122792	31443	54200	68592	60836	1071	88207	120179	66224	2167	114614	966046	0	6323	13000	158899	211976	64801	151701	0	158976	49410	0	true	10663	53361	50590	186065	320216	40288	9440	
11640	157808	4	5610	16832	0	29520	0	0	0	0	0	265665	0	40832		39293	22558	17921	22048	0	7349	14804	9704	7436	9519	17847	7476	11164	23857	224833	49	0	9032	0	27520	18486	0	0	15538	11828	0	false								
11837	5121	0	25699	8166	0	43430	0	0	0	0	0	34310	0	1314		15137	4478	2990	8407	0	1933	6474	4705	2025	1881	4529	2845	319	17731	32996	0	0	900	0	8627	947	0	0	5769	641	0	true								
12030	34934	0	15340	82466	0	114926	0	0	0	0	0	174529	0	3324		73990	30306	20255	53168	0	14197	38971	17785	3037	9881	24951	100	367	99586	171005	0	200	5179	0	30286	5013	0	0	31248	3584	0	false								
12142	25122	0	12623	59795	0	117220	0	0	0	0	0	86071	0	6918		24004	13457	8104	17752	0	11363	11699	941	1	9438	13449	601	0	104597	79153	0	0	1544	0	11524	11964	0	0	9932	11689	0	false								
12179	5220	0	0	4262	0	7649	0	0	0	0	0	22166	0	752		8156	6017	2086	5495	0	1481	4014	1873	788	442	1782	329	220	7649	21414	0	0	327	0	1757	1016	0	0	1208	1016	0	true								
12311	4801379	56	852631	3839819	0	5817177	0	0	810	3016878	0	51240014	0	2526311		1977711	43648880	513514	1201045	810	492428	708618	622296	154369	215226	303175	219195	74448	4963574	48713703	916	0	69061	3016068	652066	159978	3016068	0	402078	116323	0	true	404908	455872	4102794	17004469	24262394	595129	4196305	
12647	9629	0	558	17893	0	23708	0	0	0	14704	0	54108	0	3066		8905	13100	3334	6471	0	2217	4254	2433	0	785	5614	8401	7674	23150	51042	0	0	660	14704	5620	16854	0	0	4593	1806	0	false								
12656	2076	0	602	3649	0	6024	0	0	0	0	0	8757	0	1228		3202	828	873	2302	0	344	1958	884	16	313	1455	645	238	5422	7529	0	0	230	0	2651	0	0	0	1768	0	0	true								
12937	11952	0	0	42555	0	58054	0	0	144	5045	0	98964	0	0		8262	39597	5352	7383	144	2528	4855	789	90	19953	16568	2632	0	58054	98964	0	0	0	4901	16057	23096	4901	0	14187	22333	260	true								
12946	58917	6	111575	65956	0	229045	0	0	35	2367	0	901201	0	229630		149829	328119	51887	96252	35	23024	74457	42050	10298	72654	147058	125899	18725	117464	671571	0	0	23085	2332	134273	230063	2332	0	96922	121989	0	true	1354	35568	80542	162548	91881	51840	7077	
12955	16755	1	3203	29762	0	47517	0	0	0	0	0	87103	0	9633		12252	35221	4668	6935	0	1952	4983	3351	1966	1193	7895	9151	4636	44313	77470	0	0	1038	0	17079	5796	0	0	4455	4633	10191	true								
13103	435622	0	31925	67202	0	181588	0	0	24980	24980	0	1242137	0	299185		153069	500184	61772	78932	9980	24898	54034	45632	28505	27618	52148	43971	29525	149449	941610	214	1342	20351	0	64353	88909	0	0	26483	53283	0	true	6938	62437	80072	263912	88442	162962	120478	
13251	2490	0	2202	6140	0	11567	0	0	0	0	0	25431	0	1045		7152	15067	1283	6654	0	1661	4993	498	0	0	621	100	0	9365	24386	0	0	0	0	721	0	0	0	621	0	0	true								
13457	3033	0	1183	5215	0	8922	0	0	0	0	0	10282	0	1450		2770	1948	0	2265	0	595	1670	505	0	0	2175	356	0	7739	8832	0	0	0	0	1581	950	0	0	1225	950	0	false								
14052	9244	0	1277	13526	0	20869	0	0	0	0	0	29066	0	846		5464	10970	2050	4800	0	1700	3100	664	0	918	1833	637	0	19592	28220	0	0	488	0	1827	1561	0	0	1712	1038	0	true								
14155	16476	0	1306	36110	0	71036	0	0	89	25266	0	80642	0	7549		17777	33528	5975	11376	89	2839	8537	5110	1291	2420	6073	3642	726	69730	73093	0	0	1839	25177	9440	3421	24996	0	6641	1439	0	true								
14650	7131	0	3132	9907	0	15467	0	0	0	0	0	12602	0	114		3377	732	1280	2617	0	1825	1046	470	36	363	999	0	0	12335	12488	0	0	262	0	995	367	0	0	995	367	0	false								
14753	13099	0	821	13874	0	13874	0	0	0	0	0	25788	0	2269		8315	0	3509	7556	0	2128	5428	511	248	1369	2805	200	0	13053	23519	0	0	686	0	3617	757	0	0	3417	757	0	false								
14865	63960	5	24437	153863	0	153863	0	0	598	9651	0	155393	0	18805		25378	43920	10929	14817	549	10299	7161	5680	2238	8747	8059	4113	1215	129421	136588	0	0	2996	9053	20033	2101	8520	0	14198	1047	0	true								
14977	4103	0	0	5543	0	9029	0	0	0	0	0	25808	0	0		8625	1064	3424	7310	0	2114	5196	1315	0	4051	5223	2441	300	9029	25808	0	0	1254	0	7949	4066	0	0	5544	3730	0	false								
16551	36117	28	5574	49348	0	89179	0	0	13732	13732	0	180430	53	13472		69451	44085	26255	31195	7245	11587	27090	29155	1619	7181	9905	13691	0	82404	166905	1173	0	8451	0	18096	12681	0	0	10129	6957	0	true								
16748	17129	0	2212	19011	0	23872	0	0	0	0	0	48649	0	3137		12259	9658	4357	5010	0	2014	3242	4121	2883	494	3550	2076	3484	21660	45512	0	0	1562	0	7516	2088	0	0	2464	0	0	false								
17110	0	0	0	0	0	0	0	0	0	0	0	94763	0	6405		11265	0	2320	11265	0	11265	0	0	0	83498	0	0	0	0	88358	0	0	1064	0	25972	57526	0	0	25972	57526	0	true								
17147	3212985	0	91757	194423	0	292879	0	0	319429	319429	0	5154969	0	743367		837138	803139	156543	397837	67449	127172	271780	279417	158768	56805	143417	88289	13195	200557	4411602	565	0	35338	0	220552	81154	0	0	145637	54585	0	true	36	22511	178010	454596	197227	1605988	1606882	
17259	13564	0	0	7029	0	17138	0	0	0	0	0	32685	0	2072		10426	1777	5342	7252	0	1669	5583	2724	450	342	3294	2893	389	17138	30613	0	0	2225	0	6918	0	0	0	3636	0	0	false								
17464	173012	0	88982	511091	0	511091	0	0	3617	68284	0	2049889	0	84498		124483	1672979	50478	85575	3617	29821	55754	26525	12383	21446	31981	19368	6620	422109	1964918	0	473	7275	63669	55531	23884	62659	998	37642	0	0	true	233721	177623	10763	997069	530884	161567	11445	
17950	45018	347	38447	55729	0	126120	0	0	0	60310	0	232110	311	31935		24131	95254	9343	18008	0	4989	13025	5392	725	41129	20631	4800	1147	87326	164864	0	35000	3790	25310	16029	51678	25310	35000	13205	48555	0	true								
17978	57900	0	0	3911	0	29944	0	0	0	0	0	167802	0	867		61395	3313	38714	45007	0	12372	32635	9556	6832	16876	16009	8083	4226	29944	156095	0	10840	15942	0	27741	17453	0	0	18174	14711	0	true								
18050	63054	0	35450	150737	0	206931	0	0	0	0	0	227103	0	10071		46804	49357	11135	36528	0	12438	24327	9162	877	11666	31054	24687	481	171481	217032	0	0	3127	0	34846	33042	0	0	23788	18683	0	true								
18135	30189	0	0	88714	0	112631	0	0	241	22109	0	112090	0	310		15861	37064	3665	10192	167	2939	7411	4039	1472	8371	7089	12685	831	112631	111780	0	0	426	21868	9321	19655	21626	0	6889	8571	0	true								
18377	16849	0	0	0	0	0	0	0	99	99	0	46775	0	938		18181	0	5831	6929	0	1744	5185	7935	3317	714	2442	4528	4060	0	40971	0	4866	1886	0	10803	941	0	0	2905	251	0	true								
18827	260442	0	66001	248871	0	432727	0	0	805	12789	0	522229	0	69566		91560	110396	27064	47679	555	13300	34379	25173	18708	8998	22273	15480	13080	365237	452186	1489	477	6133	11984	40663	19168	9111	0	10881	11278	0	true	25667	52720	286850	28498	81898	4600	255842	
18836	15776	0	2165	27518	0	35940	0	0	194	2613	0	93996	0	1985		39562	13482	13942	22278	0	11405	12490	12243	3424	6446	7956	7607	3167	33775	92011	0	0	4761	2419	22071	3105	367	0	10224	2590	0	true								
18854	97291	0	18240	226518	0	251111	0	0	3236	187697	0	283832	0	25901		32491	21982	2714	24563	3217	6933	17630	6895	1033	36610	73684	17245	4529	232871	235770	0	22161	0	184461	86488	45580	184246	0	75709	34585	22161	true								
19356	10374	0	4395	29405	0	29405	0	0	0	5997	0	40932	0	5048		11922	5993	1600	8126	0	1943	6183	3017	779	2818	5469	3796	560	24945	35385	65	499	0	497	4019	8624	497	3500	2229	5849	0	false								
19730	434006	0	8318	355059	0	396286	0	0	76485	76485	0	1777104	0	150861		235005	913550	42673	183813	70285	56765	130859	37920	9461	69520	79506	34317	11200	387470	1626048	498	195	8408	0	102286	92257	0	0	76259	72767	0	true	191252	22975	173242	311490	439756	397263	33143	
19936	13197	0	23066	47808	0	125050	0	0	0	0	0	111931	0	6887		21789	47204	9816	15400	0	5080	10341	3056	3312	6930	10931	4459	7421	101984	105044	0	0	4856	0	22968	6773	0	0	14761	3100	0	true								
19972	74105	0	0	0	0	0	0	0	0	0	0	74105	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	74105	0	0	0	0	0	0	0	0	0	0	0	false								
20053	10586	0	1250	18741	0	23818	0	0	5078	9727	0	59060	0	10626		26854	3325	7030	11739	0	7074	8656	9772	1352	1268	6493	10035	499	22568	48434	0	0	1396	500	10931	7364	500	4149	4969	2791	3969	true								
20633	71089	0	21927	27984	0	80144	0	0	0	6030	0	169414	0	986		36240	27355	14141	16955	0	4143	12817	12906	6374	3421	11094	14839	5376	58212	168428	5	0	4294	0	29481	5249	0	0	12754	1440	0	false								
20857	7256	0	10144	60610	0	94891	0	0	0	9978	0	45630	0	4315		5429	17733	1859	4060	0	1522	2538	1195	174	590	13601	1022	0	84747	41315	0	0	0	744	4655	10558	0	0	3886	10305	0	true								
21256	1067	0	1994	2533	0	4730	0	0	0	0	0	4048	0	350		1131	666	1666	359	0	20	339	264	508	0	0	0	1185	2736	3698	0	0	1185	0	1185	0	0	0	0	0	0	true								
21359	10922	0	2044	9501	0	16429	0	0	0	0	0	26446	0	1668		4697	7042	3369	3964	0	970	2994	636	97	425	2606	754	0	14385	24778	0	0	0	0	2985	800	0	0	2781	0	0	true								
21630	19507	0	1915	21203	0	31081	0	0	0	0	0	61776	0	4425		10966	10322	2455	9492	0	3112	6380	1445	29	5152	15096	614	119	29166	57351	0	0	797	0	9424	11557	0	0	8691	11557	0	true								
21658	21963	2	4597	18740	0	59632	0	0	0	0	0	82776	0	1268		34863	10098	15314	19475	0	5344	14131	12498	2890	1223	7484	5796	1349	55033	81508	0	0	4685	0	11766	4086	0	0	6282	2425	0	true								
22048	20669	0	19522	90275	0	90275	0	0	244	13312	0	83041	0	4423		24041	0	7376	20475	244	8136	12339	3386	180	19402	13969	4649	311	70753	78618	0	0	3127	13068	30241	8090	13068	0	13987	7144	0	true								
22543	15180	20	8796	22702	0	57376	0	0	0	0	0	32350	0	1084		7442	5442	3502	2606	0	2098	2676	1803	865	906	1701	456	1223	48560	31266	0	0	1392	0	3590	696	0	0	2353	252	0	true								
22552	13021	0	2250	16524	0	32097	0	0	1000	1000	0	46445	0	3802		14462	3115	3336	8345	0	2013	6332	6103	14	2903	6325	6619	0	29847	42643	0	0	374	0	14209	1638	0	0	8869	359	4740	true								
22730	153	0	7039	48755	0	75231	0	0	0	0	0	70866	0	4177		14587	50779	3205	8522	0	3390	5868	3653	1676	1218	1951	1847	331	68192	66689	0	0	327	0	4105	1242	0	0	2350	819	0	true								
22936	12127	0	3243	52897	0	70228	0	0	0	0	0	86167	0	739		24738	33225	7285	19009	0	5510	13499	5729	0	3396	8945	3736	0	66985	85428	0	0	1685	0	13562	2515	0	0	10126	2215	0	true								
23045	3650	0	331	3211	0	14974	0	0	0	0	0	17713	0	5886		1838	8149	817	1122	0	319	803	644	72	940	1873	1143	120	14643	11827	0	0	520	0	2346	1730	0	0	1346	1467	0	false								
23456	11182	0	2561	12594	0	43839	0	0	0	0	0	54341	0	8889		21708	7905	6669	9059	0	2610	6449	7458	5191	3584	4388	1510	4064	41218	45452	60	0	901	0	7706	5840	0	0	3263	4709	0	true								
23504	1149813	0	43402	419462	0	474860	0	0	42968	125280	0	2379528	0	471794		88937	1039236	24743	46765	28547	13357	33408	37746	4426	19713	38405	38348	5076	431458	1907734	0	0	7706	81316	72358	29184	80673	996	45941	12177	0	true	42764	3920	384774	255597	417496	378964	618076	
23643	13869	0	11295	36104	0	73283	0	0	0	0	0	96289	0	8804		32942	2115	7712	24152	0	7089	17063	8789	0	7563	22849	15164	1789	61988	87385	0	100	7712	0	24398	22967	0	0	16676	13736	0	false								
23755	56269	39	4186	39085	0	81464	0	0	0	0	0	97702	72	10992		14380	15116	7314	8764	0	3785	5153	2982	2460	2790	3388	3330	2429	77239	86388	0	250	1687	0	8077	3860	0	0	4589	1589	0	false								
24006	522909	2	17763	123410	0	234865	0	0	0	0	0	886018	0	31659		182686	31194	65607	92805	0	29027	63778	57517	32364	28021	48924	37353	34931	217100	854359	0	0	15990	0	96721	52508	0	0	50949	25995	0	true	47792	67277	102031	25914	5280	435840	46910	
