"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
2554	3	45													35	25	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
2732			15	608	51	7457	139	64993	45	1509	28	3774	18	4830			0	0	1	139	0	0	0	0	0	0	0	0	false	false	
2750			9	369	4	597	1	222	28	642	6	658	5	1672			7	361	4	342	6	1123	29	770	18	1930	26	5955	false	false	
3177			63	2397	88	11240	107	42767	78	1674	29	2805	20	4885															false	false	
3252			21	1006	16	2228	9	2981	240	6498	23	2746	4	1058			44	1407	33	4329	29	8531	820	24590	57	6072	19	4916	false	false	
3458			8	196	3	374	3	1381	34	932	7	649	5	844			33	1065	14	1631	2	472	58	694	0	0	1	116	false	false	
3720			67	2384	50	6300	53	21281	246	5116	32	3066	17	4314			55	1894	30	2904	13	2799	45	1119	17	2177	6	1582	false	false	
3971			21	626	25	2577	46	19320	57	917	14	1141	15	4124			19	979	38	5012	27	7205	57	1278	30	3273	22	4968	false	false	
4156			42	1480	25	2737	21	7661	165	2923	16	1838	14	6137			93	3469	51	6253	15	3928	254	4586	25	2848	8	1728	false	false	
4231			131	4352	23	4652	18	6016	57	1060	8	870	1	258			160	4433	32	3222	7	1298	28	375	1	90	0	0	false	false	
4437			61	2345	33	4032	58	20611	93	1782	28	3027	15	4910			4	198	4	463	4	1419	2	100	1	200	2	638	false	false	
4839			71	3628	92	14363	136	106026	119	1030	11	1446	14	5436															false	false	
5005			4	188	10	1481	48	21091	16	397	5	538	2	771															false	false	
5069			2	92	5	830	36	20816	2	160	1	0	3	1801															false	false	
5135			111	3913	59	6872	46	15255	324	5707	36	3706	15	3989			177	6574	97	11407	57	16089	291	7987	75	8626	36	8457	false	false	
5210			106	4223	162	20787	168	68194	232	5333	47	4766	38	11917			26	1037	22	2841	17	4692	32	654	3	172	1	223	false	false	
5461			26	1324	53	7682	110	46114	163	5152	78	6148	65	20673			0	0	3	457	6	1999	9	355	6	837	3	915	false	false	
5751			51	2124	35	4590	19	8322	306	7946	42	4727	27	8971			21	1018	19	2888	14	3731	107	3846	48	5387	27	6725	false	false	
6039			66	1985	15	1526	19	6839	83	1651	11	1240	8	2749			47	1426	12	1074	11	2807	81	1329	6	564	3	501	false	false	
6141			51	1621	16	2069	7	2293	41	708	4	385	0	0			44	1153	8	1056	2	600	60	1429	4	446	3	290	false	false	
6329			126	9045	95	12798	73	26862	739	16165	46	4743	8	1605			41	2594	16	2077	8	2095	100	2678	9	1622	1	475	false	false	
7009			0	0	0	0	0	0	0	0	1	50	9	3847															false	false	
7045			52	2147	33	4474	16	6063	35	920	7	598	7	2669			22	920	12	1687	3	1018	51	1086	10	981	4	500	false	false	
7072			15	727	27	3650	28	12965	42	1318	6	663	5	435			0	0	0	0	0	0	0	0	1	181	0	0	false	false	
7157			18	525	4	590	0	0	70	1110	11	1244	3	1579			14	532	8	1041	2	671	148	2134	3	500	1	200	false	false	
7456			12	375	9	1227	12	3820	41	1031	12	1122	19	5536			17	842	13	1525	8	1718	42	976	29	2803	11	1497	false	false	
7634			59	2387	19	2578	13	6595	79	1390	15	1721	3	1350			16	654	6	895	0	0	36	1142	3	197	2	354	false	false	
8033			14	779	25	3087	34	11665	114	2095	23	1738	12	2957			2	22	7	812	5	1228	18	515	7	347	6	784	false	false	
8462			13	405	4	491	5	631	137	2812	11	1274	24	7388			11	366	13	1665	3	732	40	1119	12	939	12	3010	false	false	
8631			13	484	8	1017	7	2547	57	1702	15	1827	13	4339			0	0	2	186	2	770	4	12	0	0	0	0	false	false	
9357			4	203	7	1001	48	23436	235	5547	87	6291	133	27715															false	false	
9553	20	58															23	756	41	4803	45	12784	73	2229	43	4107	34	7854	false	true	
9807			9	454	29	3778	99	44558	50	1596	29	3539	31	11515															false	false	
9955			14	333	5	729	6	2838	123	1911	17	1945	14	5103			59	2001	38	4274	17	4068	95	2434	17	1425	6	1484	false	false	
10250			23	980	77	10412	85	38700	306	7968	98	9782	54	18222			0	0	1	229	2	889	0	0	0	0	0	0	false	false	
10849			22	761	22	2902	18	7951	49	1126	6	765	5	1465			18	663	8	793	8	1642	21	543	8	1041	6	1712	false	false	
10858			35	1340	38	5442	53	21240	231	5318	64	7101	52	16346			52	2537	60	7817	18	5512	400	14696	118	13238	45	10729	false	false	
11145			217	14980	91	11852	65	26672	112	1251	9	917	7	2629			0	0	1	180	0	0	1	46	0	0	0	0	false	false	
11275			36	1675	80	11675	147	69408	229	6625	117	11957	143	41644			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
11640			48	1552	29	3519	42	14026	313	5698	47	4065	25	8719			33	731	24	2201	13	3394	84	2039	35	3665	35	5005	false	false	
11837			15	561	7	895	11	3675	8	78	2	185	1	533			7	231	2	271	2	744	3	62	0	0	0	0	false	false	
12030			271	9658	134	16611	103	36795	552	8033	40	4405	23	6941			108	3463	44	6738	22	6409	106	1594	7	937	1	132	false	false	
12142			44	1758	35	4064	36	14186	179	3370	19	2110	13	4119			15	483	8	832	4	915	19	346	6	586	1	252	false	false	
12179			9	385	12	1655	8	2685	20	484	5	764	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
12245			77	4733	64	8351	34	11837	102	2380	16	1712	2	430			8	214	2	248	1	323	6	177	0	0	1	413	false	false	
12311			2182	102073	3137	405162	3937	1398623	19620	558082	3479	358459	3095	900996			212	10374	184	22772	63	16046	493	13089	98	8813	45	8472	false	false	
12647			30	1206	38	4811	25	9444	146	2909	26	2502	10	2180			18	773	11	1278	9	2647	32	687	13	1146	7	1764	false	false	
12656	16	40													18	43													true	true	
12937			18	977	15	2616	42	21261	24	581	8	1487	11	5544			0	0	1	149	0	0	0	0	0	0	0	0	false	false	
12946			99	4083	93	12085	97	31737	689	13387	99	9655	61	16680			43	1463	18	1393	15	3179	31	553	2	361	2	288	false	false	
12955			31	1324	27	4359	45	20674	77	1727	16	1981	24	7833			3	99	2	323	3	1260	3	128	1	138	0	0	false	false	
13103			69	3025	144	19737	260	101377	385	8525	141	12161	140	35032															false	false	
13251	49	75															5	233	5	659	1	220	67	1516	2	375	0	0	false	true	
13457			6	48	2	164	0	0	23	271	2	233	1	291			6	175	6	919	4	1414	78	1474	14	1640	5	1194	false	false	
14052			45	1657	25	4087	17	6489	56	1075	4	426	0	0			3	228	1	117	1	418	3	43	0	0	0	0	false	false	
14155			43	1917	31	4308	21	7269	193	4146	14	1475	5	1190			100	3763	73	9807	18	5013	453	8290	44	4719	12	3783	false	false	
14650	28	103													7	52													true	true	
14753	10	77															18	656	8	1142	4	1245	228	4615	14	1611	5	982	false	true	
14865			65	2758	75	9815	45	19338	220	4541	43	4182	36	9309			47	2552	97	12909	38	10593	257	6639	103	10204	46	11516	false	false	
14977			2	32	1	103	0	0	40	784	5	671	1	315			24	932	16	1573	3	815	76	2597	30	2587	11	1949	false	false	
16458			12	421	35	4412	48	16986	180	4017	31	2854	17	4816			5	152	3	304	2	651	5	76	2	140	2	690	false	false	
16551			120	4522	69	8308	47	17094	218	4375	44	4809	16	3910			63	1632	10	860	7	1649	30	1174	15	1974	8	1494	false	false	
16748			16	606	11	1288	6	1772	34	853	9	841	4	809			8	374	15	2002	7	1903	32	875	11	1765	4	901	false	false	
16944	60	38													12	3													true	true	
16953	19	119													21	241													true	true	
17110			0	0	0	0	0	0	2	30	6	300	4	1106															false	false	
17147			595	22607	548	69372	660	274059	2242	45834	566	54705	612	175510			314	12609	223	28475	130	37803	383	10712	130	12545	88	16987	false	false	
17259			16	317	19	1679	5	1265	14	1200	7	1678	6	3738	93	29													true	false	
17464			82	2978	197	24308	290	111118	1008	20234	195	14949	142	30515			6	279	5	595	1	190	26	343	10	778	2	373	false	false	
17950			87	3714	90	11689	53	17873	269	5660	39	4227	16	4612			59	2524	51	6793	34	8907	301	7269	31	3507	12	3113	false	false	
17978			43	1756	34	4382	21	9212	0	0	0	0	0	0			2	79	4	570	1	347	2	9	0	0	0	0	false	false	
18050			54	2302	62	8319	54	21838	292	4744	29	2458	9	2981			101	4194	34	4181	6	1376	146	1900	3	279	1	184	false	false	
18135			5	179	6	240	9	2627	62	2387	66	6440	47	13039															false	false	
18377			2	115	0	0	1	493	1	67	0	0	0	0			0	0	3	318	3	554	0	0	0	0	0	0	false	false	
18827			41	1615	39	4165	34	9789	128	2986	17	1687	28	6529			0	0	1	64	0	0	0	0	0	0	0	0	false	false	
18836			40	1432	27	3186	26	7367	39	946	3	359	3	1710			14	360	12	1224	3	585	26	536	5	511	0	0	false	false	
18854			16	609	9	1038	9	4236	285	7491	59	7953	69	31468			27	1218	21	2700	9	3109	142	3309	28	3958	11	3561	false	false	
19356			3	104	3	123	4	2078	5	115	10	1133	11	4515			2	61	1	50	0	0	1	42	0	0	1	291	false	false	
19730			93	4530	219	29874	352	138970	208	7215	147	18857	202	73488			9	248	16	2509	8	2732	18	397	8	914	4	973	false	false	
19936			54	2301	64	8138	35	14573	36	585	9	1003	9	5222			39	1293	33	4737	24	7646	102	3955	25	3412	3	776	false	false	
19972			0	0	0	0	0	0	0	0	1	118	0	0			0	0	1	87	0	0	0	0	0	0	0	0	false	false	
20053			46	1764	24	3377	10	2878	93	2228	15	1507	3	422			23	1099	20	3172	11	2911	105	2832	18	1886	1	475	false	false	
20512	81	27																											false	true	
20633			29	1162	37	4394	49	19264	37	961	14	1616	6	1792			0	0	1	148	0	0	0	0	0	0	1	396	false	false	
20857			15	479	9	1097	8	2228	125	1642	7	690	10	4328			6	236	22	2591	14	3631	229	910	8	479	14	2706	false	false	
21256			1	21	2	164	0	0	9	82	1	113	0	0	1	2													true	false	
21359			5	150	6	1220	0	0	26	669	6	1137	0	0	35	99													true	false	
21630			37	1473	29	4397	15	6194	152	2669	22	1972	6	2677			5	217	2	100	0	0	4	139	1	94	4	1219	false	false	
21658			87	3777	35	3326	31	6176	154	2736	41	1808	17	3315			79	3099	69	7243	24	4545	196	3075	56	2623	14	796	false	false	
22048			46	1637	40	4508	33	13488	248	4283	33	2906	18	6825			2	76	2	185	0	0	16	273	0	0	5	382	false	false	
22543			28	1087	33	4119	28	9670	49	899	3	387	1	300			4	150	3	395	0	0	0	0	0	0	0	0	false	false	
22552	81	238															55	2671	59	8273	23	6718	343	6558	44	3785	15	3252	false	true	
22730			47	1600	21	2170	18	7260	41	1160	16	1550	7	2600															false	false	
22936			17	766	22	3451	29	12807	152	3198	27	3278	20	4996			25	934	12	1551	8	3074	24	665	6	742	5	1403	false	false	
23045			12	281	8	891	8	3295	12	191	2	74	1	319			2	158	2	346	2	638	0	0	1	120	0	0	false	false	
23456			86	3372	37	4339	14	3975	85	1691	20	2413	14	3253			38	1705	28	3228	7	1800	58	1412	16	1537	6	1612	false	false	
23504			26	1280	76	9822	248	97520	844	24956	131	14566	141	51840			0	0	0	0	1	500	0	0	0	0	0	0	false	false	
23643			56	2082	50	6312	23	7457	166	3352	47	4773	24	5878			9	413	7	844	2	582	22	587	4	395	0	0	false	false	
23755			22	1007	20	2661	60	28435	91	2175	16	2530	7	3367			1	56	0	0	2	409	4	87	0	0	0	0	false	false	
24006			18	1091	55	7678	123	53631	157	4248	48	6065	47	23256															false	false	
24378			12	504	8	764	1	120	29	503	3	47	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
24453			8	356	13	2029	14	5318	50	862	9	880	7	2635			0	0	0	0	1	256	0	0	0	0	0	0	false	false	
24659			17	686	5	607	8	2671	55	1515	9	930	12	3023			7	358	9	1001	2	730	49	1987	7	603	8	2098	false	false	
24668			26	1218	31	3892	34	16112	125	2930	36	3692	30	11047			45	1801	15	1802	0	0	30	418	5	654	2	582	false	false	
24855			0	0	0	0	0	0	25	833	5	710	0	0			7	219	1	167	3	945	55	652	3	396	2	586	false	false	
24949			109	4473	105	13991	112	41798	135	2396	31	3270	33	10501			26	1246	10	1314	5	1195	53	1117	6	1024	1	174	false	false	
25357			38	2266	8	1163	31	26958	41	508	3	727	1	482			2	61	0	0	2	855	0	0	0	0	0	0	false	false	
25647			5	149	13	1618	12	5318	2	11	0	0	2	408			0	0	0	0	2	425	0	0	0	0	0	0	false	false	
26176			5	243	29	4028	114	48863	4	184	0	0	2	486															false	false	
26242			107	3897	64	7561	74	28085	336	6959	32	2261	17	3386			48	1243	36	4517	16	4353	21	474	6	686	11	2462	false	false	
26457			12	256	0	0	0	0	14	464	2	84	2	497			58	2167	30	2190	14	3912	47	908	3	186	0	0	false	false	
26765			9	498	41	5937	66	29493	129	3691	41	4605	53	15146			2	91	1	27	3	1328	2	5	0	0	0	0	false	false	
26859			5	291	29	3589	49	17637	63	1688	11	1553	33	11213			0	0	0	0	0	0	1	8	1	55	0	0	false	false	
27070			3	235	1	94	2	436	0	0	0	0	0	0															false	false	
27548			91	3335	98	12919	132	49728	435	10548	179	16127	98	27487			3	133	5	524	6	2747	4	80	1	75	0	0	false	false	
27614			30	1957	23	2236	15	4141	80	2407	14	1919	11	4585			9	352	10	1263	0	0	2	55	1	175	0	0	false	false	
27847			201	6956	87	10655	59	21160	437	6935	22	2046	8	2275			372	9349	75	9942	78	21137	351	4365	12	1241	1	317	false	false	
28013			6	371	34	4915	183	79165	99	2470	56	6003	82	25614															false	false	
28152			46	1879	30	4511	21	6701	185	3876	39	4544	14	3251			41	1608	73	8893	9	2769	109	2928	26	2510	14	3786	false	false	
28255			16	584	21	2732	20	8618	79	1425	13	1158	15	5251			9	282	5	593	2	275	32	397	4	479	3	338	false	false	
28349			21	772	16	2558	12	5846	92	1941	19	2063	20	7004			9	238	5	694	5	1554	8	136	0	0	1	328	false	false	
28406			0	0	5	885	11	5298	7	270	10	1988	10	3766															false	false	
28572	16	0													1	0													true	true	
28675			32	1118	16	1800	6	1158	37	744	7	432	4	1524			30	1037	11	1384	6	1749	17	209	5	612	3	779	false	false	
28732			53	2011	24	2731	21	8370	28	505	7	670	9	2193			1	60	2	169	1	213	3	95	2	210	0	0	false	false	
29104			10	391	47	5852	130	60151	133	3136	42	3538	25	9637															false	false	
29476			20	218	11	921	8	2513	54	784	13	641	0	0			16	632	19	1765	7	1556	35	1023	17	1769	19	2966	false	false	
29636			147	5656	102	12916	77	28464	505	6089	36	2406	15	3749	501	156													true	false	
29878			15	1010	107	14030	345	120451	0	0	0	0	0	0															false	false	
29953			12	394	11	1295	15	5225	23	582	17	1775	12	3208			11	556	11	1476	15	4201	5	177	2	243	5	1085	false	false	
30052			20	687	20	2421	7	1976	19	369	3	268	0	0			0	0	1	143	0	0	0	0	0	0	0	0	false	false	
30418																													false	false	
30502			58	2823	94	10945	155	59725	602	13811	51	3794	59	16637															false	false	
30650			6	243	14	2214	29	10864	164	2234	28	1950	21	4560			1	8	1	107	0	0	1	20	1	18	0	0	false	false	
30810	0	103529																											false	true	
30874			27	1430	43	5449	99	45184	38	1208	36	3637	42	14032															false	false	
31134			28	1175	18	2140	13	4216	175	3118	11	953	1	250			18	539	9	1305	3	1155	25	618	9	1041	5	817	false	false	
31255			15	1476	21	2747	37	17368	146	4255	23	2585	35	7247	1	0													true	false	
31657	175	211													26	96													true	true	
31826			201	11070	48	6148	30	11476	169	3847	16	1438	6	1886	56	109													true	false	
31835			31	799	7	761	10	3179	140	3034	8	1086	6	1505			12	296	5	673	10	2937	101	2454	23	2074	27	6300	false	false	
32234			57	2324	14	1879	11	4030	22	437	1	28	5	1643			10	461	10	1550	6	1637	38	832	8	1042	3	1015	false	false	
32766			6	247	10	1379	11	3066	93	1855	5	377	0	0			0	0	1	88	0	0	3	40	0	0	0	0	false	false	
32971			52	2116	27	3199	15	5740	53	1289	17	1548	14	4254	7	3													true	false	
33147			74	2669	53	7508	55	27760	241	6380	49	6643	57	21190			25	963	23	3024	13	5524	31	1435	28	4144	28	10322	false	false	
33259			49	3610	80	11124	145	62604	204	5725	66	6093	75	23138			1	30	4	717	2	622	0	0	0	0	0	0	false	false	
33268			28	948	9	1356	5	2213	83	1484	15	1186	10	2538			28	1217	11	1219	5	996	84	1606	21	1823	9	2057	false	false	
33370			1	72	1	174	2	757	0	0	0	0	0	0															false	false	
33839			10	287	3	344	1	368	34	1030	1	179	0	0			5	99	3	274	4	804	38	2257	3	395	0	0	false	false	
33857			8	295	14	2258	38	17389	113	3502	33	3571	37	11880			13	521	13	1889	19	4566	58	1283	16	1608	10	2045	false	false	
34153			16	667	26	3953	42	18584	57	1038	13	1730	18	6162			7	389	6	701	0	0	22	938	11	958	5	690	false	false	
34359			8	226	3	350	3	1121	38	849	5	383	2	146			10	371	7	835	5	1097	29	812	5	555	6	1363	false	false	
34425			44	2641	72	10651	63	24693	228	4550	41	4812	20	4717			0	0	1	163	0	0	1	20	0	0	0	0	false	false	
34434			79	3076	61	8236	66	26735	118	3013	29	3336	19	7303			27	927	11	1343	1	174	27	738	9	975	2	79	false	false	
34452			66	2234	28	3639	20	8393	128	3357	36	4212	14	4139			0	0	1	216	0	0	2	28	0	0	0	0	false	false	
34537			53	2787	127	17520	264	115319	280	7450	75	8989	48	15813			3	126	2	132	1	75	16	202	2	289	0	0	false	false	
34555			132	4785	23	3648	33	16604	176	2848	7	1275	7	4243	384	471													true	false	
34742			62	2634	39	6004	39	14880	176	3413	26	2758	5	2022			30	838	12	1247	4	803	85	1343	5	735	0	0	false	false	
34836			9	389	8	1234	8	2528	8	146	3	219	0	0			9	237	4	634	2	668	3	232	1	171	1	266	false	false	
35057			73	2869	34	4775	27	8055	181	3239	12	1332	6	1551			82	3046	54	6247	20	5574	202	4210	14	2138	2	485	false	false	
35301			0	0	0	0	0	0	0	0	0	0	0	0															false	false	
35570			16	803	97	13581	494	229087	315	7523	125	12544	166	43083															false	false	
35646			27	927	5	895	1	326	129	2994	9	1566	5	2329	7	38													true	false	
35842			44	1782	19	2779	20	8357	120	2982	12	1750	8	2969			13	765	7	897	4	1112	25	447	9	734	1	135	false	false	
35879			16	635	10	1264	9	4211	3	74	3	354	2	849	2	0													true	false	
36456			15	306	6	786	1	328	88	1998	14	1616	4	1635			31	1573	36	4651	22	4858	262	6427	75	8123	38	8402	false	false	
36933			38	1745	18	2632	9	3076	133	2273	8	1011	2	601			55	1624	7	918	2	596	44	866	7	862	3	682	false	false	
37051			34	1152	14	1994	14	4584	56	1046	6	725	5	1805			51	2297	32	6088	17	5131	90	2516	22	2516	9	2549	false	false	
37341	24	69															13	562	9	1210	3	692	37	655	2	279	0	0	false	true	
37435			170	6864	202	25521	201	75673	800	11075	62	5862	31	7978			18	658	13	1892	9	2442	23	493	1	132	0	0	false	false	
37640			482	22578	347	43685	396	177299	533	16485	211	24784	230	99284			183	7192	155	19220	132	41991	181	7264	73	10087	51	15806	false	false	
37659			23	700	6	706	4	1377	93	2079	18	1579	6	2223			31	972	10	1221	3	766	128	1974	6	743	2	638	false	false	
37743			19	1713	17	2362	35	19664	94	2039	24	2696	19	9576			7	298	7	1069	7	3327	29	537	3	264	2	357	false	false	
37949			38	1376	16	1855	10	4103	118	2558	26	3525	21	7327			17	584	16	2085	6	1986	80	1630	30	3722	18	4719	false	false	
38740			50	1805	29	3632	37	14937	118	2350	18	1683	10	3047			12	377	5	422	3	911	0	0	0	0	0	0	false	false	
39327			56	1346	60	6681	83	28768	114	1494	21	1183	19	2953			3	45	5	640	3	752	1	10	0	0	1	186	false	false	
39420			251	7799	228	23438	270	88729	208	4155	105	8177	68	16907															false	false	
39475			188	8508	474	62487	839	350107	1207	24540	458	39288	448	109836			48	1840	66	7056	36	8307	127	3827	104	10262	67	15232	false	false	
39756			43	2518	69	10099	97	38768	528	11880	131	14626	108	33594			35	1542	31	3992	9	2539	217	5056	43	3641	24	3873	false	false	
40033			17	532	8	806	3	1729	44	850	5	742	5	1033			85	1669	5	484	2	477	2	27	0	0	0	0	false	false	
40350			2	70	5	639	0	0	50	636	8	859	7	2009			4	106	7	735	5	1933	64	2107	20	2283	6	1039	false	false	
40499			12	707	29	4359	32	12689	222	5229	11	1322	10	2615			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
40707			78	2954	92	11489	87	29265	342	8404	101	9770	50	11492	3	0													true	false	
40855			14	435	13	1884	3	982	64	1544	14	1797	3	806			13	376	28	3752	8	2709	54	1283	15	2176	7	2074	false	false	
41245	29	55															17	797	21	2480	7	2021	72	1387	10	853	3	747	false	true	
41553			19	545	4	378	4	1039	20	222	7	722	2	424			13	434	3	266	1	236	126	2375	17	1579	8	1897	false	false	
41629			22	958	25	2915	37	16239	91	1792	25	2358	6	1363			2	23	2	259	3	526	9	175	1	27	0	0	false	false	
41759	14	71															20	833	21	2333	14	5201	80	1589	19	1853	18	3773	false	true	
41825			0	0	13	2031	16	6526	13	345	3	577	6	2509			1	87	2	453	2	767	2	90	0	0	0	0	false	false	
41937			7	143	7	763	4	2020	25	597	6	759	6	1272			8	422	4	423	14	5093	14	351	6	918	22	8632	false	false	
41955			6	155	2	238	0	0	6	71	0	0	0	0			9	371	19	1830	2	530	295	7519	22	3146	6	2676	false	false	
42037			104	3321	11	1509	8	3099	117	2669	22	3594	7	2390			101	2695	22	3268	2	732	29	575	2	393	2	805	false	false	
42055			14	505	10	1377	8	1787	36	589	8	743	10	3641			16	702	10	1211	2	913	49	958	10	630	8	876	false	false	
42354			49	2003	18	2648	6	3306	224	2534	11	1006	10	1408			29	1327	10	1495	3	771	127	2292	12	1449	2	818	false	false	
42372			10	503	20	2420	35	13342	45	872	5	875	4	2095	1	0													true	false	
42420			799	30005	757	81100	515	163354	4917	60256	459	39295	295	65157			14	472	8	687	5	1279	5	172	0	0	1	273	false	false	
42448			116	4122	76	9815	63	24696	478	8675	49	5129	33	8652			156	6214	101	11851	49	14972	448	9938	101	12326	78	22254	false	false	
42457			2	46	0	0	0	0	15	217	7	901	9	3491			10	379	6	400	4	1040	65	1985	12	1624	11	5107	false	false	
42671			21	601	39	4390	130	42486	51	1233	46	3348	51	10264			3	128	3	334	1	345	4	30	0	0	0	0	false	false	
43052			41	1170	36	3444	23	6496	64	1015	20	1389	18	3579			1	53	0	0	0	0	3	35	2	187	0	0	false	false	
43351			9	346	1	106	1	358	36	917	3	281	3	1478			3	80	13	358	4	1530	12	253	3	469	0	0	false	false	
43454			13	443	13	1806	3	763	40	619	1	56	4	1307	21	37													true	false	
43744			18	745	24	3269	26	10560	24	515	10	617	2	641			8	291	2	256	3	809	3	77	1	183	1	382	false	false	
43856			18	655	9	913	3	626	37	647	3	231	1	251	1	0													true	false	
43959			28	1219	27	3078	28	8764	88	2130	17	2111	11	3466			0	0	0	0	0	0	2	66	2	294	0	0	false	false	
44040			100	3410	42	4636	38	11184	135	2519	12	863	6	2253			174	7436	104	13127	43	11242	247	6853	82	9997	32	7386	false	false	
44433			2	118	12	1573	44	19078	9	231	4	262	14	3596															false	false	
44741			89	3456	78	9533	86	26933	150	3294	28	3044	13	2605			3	81	3	703	1	203	2	122	1	147	0	0	false	false	
44750			69	2497	42	5151	60	37307	73	1544	16	2022	10	3859			8	307	10	1341	5	1549	10	339	1	188	0	0	false	false	
44929			29	1003	23	2739	23	6792	33	610	3	202	2	282			3	93	0	0	1	172	1	25	1	29	0	0	false	false	
45038			7	315	10	1022	11	3374	64	1654	22	1876	28	5704			17	788	19	2032	11	2586	24	625	9	458	5	1127	false	false	
45047			58	2142	33	4062	9	3125	185	2793	8	643	2	333			91	3523	43	5615	21	5056	159	2089	6	636	2	548	false	false	
45056			12	398	5	488	5	1448	99	1805	5	710	12	3703			21	734	11	1271	2	633	115	3724	27	2467	17	3535	false	false	
45430			37	1193	13	1518	11	4734	64	721	1	153	0	0			5	215	3	350	3	625	13	150	0	0	0	0	false	false	
45458			13	677	3	544	3	1028	29	701	4	554	5	1294	7	6													true	false	
45551			118	4320	77	9201	60	16773	1345	36130	185	17759	63	16149			182	6444	260	26875	164	59941	993	24953	276	27031	177	40570	false	false	
45560			33	1311	97	12655	139	56065	328	8845	114	11783	118	34450			2	143	4	549	6	1549	3	26	2	304	2	658	false	false	
45775			31	1275	41	4973	56	20934	12	283	3	122	1	425															false	false	
