"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
	# OF LNS SECD BY NONFM NONRES PROPS	# OF C&I LNS TO U.S. ADDRESSEES	# PERMNT MTG LNS AMTS $100,000 OR LS	OTSTG BAL PRMT MTG LS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LNS > $250,000 THRU $1 MILLION	OTSTD BAL > $250,000 THRU $1 MILLION	# NONMTG CML LNS AMTS $100,000 OR LS	OTSTG BAL NONMTGE LNS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LNS > $250,000 THRU $1 MILLION	OTSTG BAL > $250,000 THRU $1 MILLION	NO OF LNS RPTD ON LINES: ITEM NO 260	# OF LS RPTD LINES: ITMS 300,303&306	# LS SCD PRIM BY FRMS $100,000 OR LS	OTST BL SCD PR BY FMS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LOANS > $250,000 THRU $500,000	OTSTDG BAL > $250,000 THRU $500,000	# LNS TO FIN AGR PRDT $100,000 OR LS	OTST BAL FIN AGR PRDT $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LOANS > $250,000 THRU $500,000	OTSTDG BAL > $250,000 THRU $500,000	AGRICLTRL LNS TO SMALL FARMS INDCTR	LOANS TO SMALL BUSINESSES INDICATOR	
37			31	696	10	848	3	660	51	1316	10	1123	1	572			12	425	3	390	1	307	3	76	0	0	0	0	false	false	
242	105	87													62	94	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
279	85	54															8	351	2	203	1	373	35	466	1	134	0	0	false	true	
354			3	86	1	81	1	94	29	399	1	152	0	0			7	208	4	461	0	0	38	689	0	0	0	0	false	false	
457			14	460	13	1768	2	162	53	1191	8	632	14	5609			15	548	13	1844	5	1427	45	1133	9	1096	8	1736	false	false	
505			10	554	36	4370	44	16651	212	5178	46	3462	28	7482															false	false	
1155			40	1750	40	4725	44	14124	228	4601	44	4334	41	10879			12	445	12	1784	7	2607	56	1211	11	1232	8	2338	false	false	
1351			142	3310	30	3585	27	9693	207	3823	33	3582	16	5746			62	2122	19	2333	11	3099	139	2719	14	1718	4	1289	false	false	
1454			34	1387	55	5570	50	18355	413	6603	48	4049	32	7708			4	133	5	636	11	3468	61	1400	13	1554	6	1492	false	false	
1557	11	122															12	598	18	1943	10	1234	208	4497	54	5356	28	4288	false	true	
1669			83	2521	28	3485	14	3770	176	3247	17	1651	10	3006			1	6	0	0	0	0	152	2985	2	205	1	444	false	false	
1829			77	3309	61	7402	84	34635	75	2644	29	3238	25	7317															false	false	
1856			6	143	2	134	2	271	15	294	37	2691	5	874			4	167	2	300	3	932	21	291	1	222	0	0	false	false	
2040			22	1120	28	3089	34	10599	83	1876	22	2056	40	14964			4	191	3	503	2	355	9	264	3	364	1	279	false	false	
2161			35	1357	7	876	1	5	236	5086	42	5059	18	5633			1	13	0	0	0	0	97	3479	19	2747	13	3949	false	false	
2376			6	199	39	5636	161	69208	17	526	1	29	4	2323															false	false	
2554	3	31															6	87	11	1659	1	288	25	831	5	263	2	90	false	true	
2732			10	466	32	4036	107	50523	23	695	19	2104	25	11711			0	0	1	217	0	0	0	0	0	0	0	0	false	false	
2750			19	697	6	812	1	587	20	557	9	1129	1	10			3	122	4	356	7	2270	31	798	17	1837	17	2992	false	false	
3177			74	2796	91	10739	118	44806	68	1529	29	2409	22	3626															false	false	
3252			18	793	9	950	8	2766	193	5435	23	2756	5	1731			39	1267	36	4346	32	8291	753	29969	58	6958	27	7051	false	false	
3458			9	348	5	764	4	1559	86	2135	7	701	7	1283			41	1428	18	2403	11	2613	122	2754	3	461	4	662	false	false	
3720			62	2309	65	8264	83	26577	250	4622	35	3887	20	5429			56	1914	21	3090	10	2605	32	689	18	2310	12	2979	false	false	
3971			12	398	18	2515	29	13088	45	692	15	1069	14	4123			21	1009	29	2936	26	6121	55	1315	25	3012	14	3104	false	false	
4156			30	1138	16	1883	15	6684	160	2891	21	2205	18	4882			96	3653	52	6000	19	5165	234	4393	36	3765	11	2269	false	false	
4231			181	5475	33	4156	17	6245	65	1365	9	956	2	896			111	2968	20	1921	1	193	23	304	0	0	2	151	false	false	
4839			66	3354	104	15785	110	51327	84	435	11	1118	14	4144															false	false	
5069			1	37	4	570	24	13476	1	91	1	0	3	1407			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
5135			111	3744	55	6216	65	24547	426	8456	46	4416	24	6062			177	6445	92	10760	51	13886	261	7080	83	9640	54	12704	false	false	
