"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
41825	0	368	8622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	59564	0	3433								
41937	0	0	0																																	1649	0	2476								
41955	0	0	0																																	10	0	8704								
42037	0	364	0																																	997	0	0								
42354	0	258	941																																	713	0	1599								
42372	0	17487	246																																	758	0	6267								
42420	0	73216	299523	0	0	162139	0	59315	0	0	0	0	80294	81845	0	0	0	0	37100	22215													0	53240	44714	651532	0	124727								
42448	93925	18929	38989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	5056	4456	63671	0	12782								
42457	0	10	287																																	256	0	6272								
43052	0	244	0																																	11266	0	612								
43351	30145	1509	0																																	3207	0	5575								
43856	0	753	0																																	2264	0	53								
43959	0	4022	5153																																	3554	0	2506								
44040	0	697	125																																	3417	0	15794								
44433	0	2428	6358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	984	2650	0	0								
44741	0	2968	6875																																	7261	0	4570								
44750	21000	3260	1895																																	2649	0	12								
44929	0	0	2966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1196	0	1577								
45038	0	208	2524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			5157	0	1973								
45047	11400	1377	0																																	899	0	7833		0						
45056	0	664	0																																	3010	0	8055								
45430	0	1106	1																																	9	0	217								
45458	0	628	1424																																	4074	0	12464								
45551	0	0	10587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	1857	0	0	0	160875								
45560	0	47581	116655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	60066	0	32134								
45775	0	667	4924																																	810	0	361								
46053	0	0	1138																																	4676	0	11801								
46941	0	1114	1306																																	434	0	3005								
47247	0	11274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	887	3252	13066	0	3291								
47256	0	532	39																																	509	0	405								
47452	0	990	140																																	732	0	7								
47500	0	0	3378																																	6600	0	15742								
48057	4725	17	3925																																	1206	0	6514								
48150	0	0	0																																	0	0	495								
48374	0	1304	98847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	6371	0	2842								
48440	0	0	0																																	3903	0	0				FHLB Pool	FHLB New			
49054	0	564	6802																																	2718	0	3185								
49148	0	0	12																																	743	0	1069								
49241	32450	4103	33275																																	42580	0	8165								
49652	0	0	2240																																	3127	0	10682								
49858	0	16322	411																																	1901	0	45								
49951	0	128	6																																	5568	0	5997	Federal Home Loan Bank							
50144	0	0	0																																	2037	0	533								
50461	0	848	6724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			10409	0	22								
50872	870	1329	885																																	32	0	108								
51253	0	149	1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	5499	0	5315								
51356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	936								
51459	0	503	537																																	9754	0	26426								
51842	0	1775	29760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	19828	0	15603								
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	0	0								
52951	17300	93	547																																	2077	0	4809								
53051	0	0	2274																																	1848	0	1020								
53752	0	159	0																																	1	0	157								
54049	0	1962	1336																																	5801	0	1757								
54058	0	1939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	0	23430								
54441	0	148	3916																																	12251	0	267								
54656	0	2884	6405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	22540	0	6928								
54973	0	27957	156483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	301554	0	97189								
55336	0	6576	6741																																	5367	0	6449								
55635	0	0	829																																	2112	0	8								
55653	0	366	3637																																	4507	0	26								
55970	0	10108	22298																																	2539	0	2903								
56258	0	432	2991																																	14952	0	5296								
56351	0	30537	41271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	90940	0	59908								
56548	12750	4060	18080																																	2321	0	6752								
56557	0	100084	266089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	550765	7773	48480								
56717	26360	1685	12169																																	30603	0	16792								
57040	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	7471								
57451	0	1339	5308																																	33372	0	4964								
58225	0	1326	7161																																	4639	0	582								
58243	0	117486	91455	0	0	1917	0	0	1917	0	0	0	0	0	0	0	0	0	0	0													0	52373	19775	536862	19021	248269								
58355	0	478	0																																	1446	0	1108								
58551	0	0	0																																	2029	0	10264								
58636	0	6257	9242																																	3721	0	1162	16 million LOC with FHLB for MS Public Deposits							
58757	0	2092	6582																																	7863	0	13818								
58971	0	82362	324358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	67383	56358	1005032	0	326814								
59316	0	6399	38847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	41497	0	3991								
59352	0	2868	18337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	6895	0	8680								
59370	0	2921	3540																																	3874	0	3874								
59754	0	0	0																																	33	0	187								
60143																																	0													
60330	0	3267	8161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	5243	35263	36128	0	17532								
60545	0	658	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			7692	0	12978								
60554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			2570	0	6029								
60648	0	1416	1246																																	3675	0	6327								
61122	0	6790	35861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	27807	0	3847								
61355	0	6597	36253																																	61551	0	14455								
61476	0	6515	949																																	532	0	4944								
61757	0	732	3071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			16531	0	5902								
61832	0	3183	3932																																	4545	0	1102								
61953	0	2	377																																	474	0	1076								
62044	0	109	239																																	445	0	14								
62110	0	0	0																																	0	0	0								
62147	0	799	6695																																	0	0	1166								
62772	23000	17831	51340																																	21856	0	2276								
63050	0	2843	81																																	4693	0	6698								
63069																																	0													
63201	0	260	1000																																	2133	0	346								
63573	0	0	2480																																	3789	0	1182								
63733	0	12226	7118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	14324	0	34268								
63742	0	2698	6235																																	32863	0	333								
63751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	29								
64150	0	3189	1616																																	6542	0	12592								
64552	11100	7675	7048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			4484	0	1152								
64730	0	3265	6648																																	4596	0	1296								
65205	0	2047	917																																	1241	0	2092								
65513																																	0													
65559	0	4965	2255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	26801	0	37994								
65746	15375	16103	83742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	40886	0	12809								
65858	0	23953	84644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	17506	16058	113217	13000	107526								
66154	0	1424	9203																																	6662	0	0								
66275	0	2687	2477																																	19327	12	6147								
66677	0	211	2362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	4322								
67142	0	2207	9946																																	1519	0	1876								
67151	0	89723	50577																																	59130	0	15742								
67209	0	15892	71021																																	19059	0	10566								
67254	0	0	0																																	0	0	0								
67656	0	3444	19503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	63500	377	5200	0	11340								
67870	0	9029	7532																																	2224	0	0								
68448	0	3573	6485																																	2042	0	1905								
68671	0	0	0																																	0	0	0								
68756	0	15481	10798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	19939	0	25524								
68831	0	1815	1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			899	0	2823								
68840	0	3844	4257																																	12516	0	15416								
69333	0	6427	18623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	142449	4549	5322								
69678	0	1021	4245																																	47585	0	31430								
70058	0	0	22																																	2921	0	1770								
70218	0	663	2170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			360	0	1893								
70414	0	1304	6508																																	17215	0	29956								
70638	0	1961	381																																	1020	0	13160								
70955	0	0	0																																	0	0	494								
71073	0	762	248																																	1167	0	0								
71318	30000	24764	58298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	46604	0	4189								
71457	0	0	17075																																	11871	0	59499								
71859	0	0	5																																	284	0	0								
72258	0	607	2387																																	8927	0	9072								
72351	0	326	0																																	461	0	1190								
72454	0	64	0																																	4136	0	2714								
72678	0	0	4338																																	75	0	774								
73116	0	18342	12864																																	13671	0	103								
73152	0	559	614																																	500	0	2556								
73554	0	28	3167																																	8354	0	22563								
73956	0	0	100																																	1231	0	1019								
74056	0	0	20188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			6490	0	17649								
74140	0	2624	28580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	3274	88477	0	44317								
74403	39550	7269	37616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	65500	0	16976								
74449	0	0	0																																	1	0	3								
75053	0	7960	2631																																	7116	0	9243								
75259	6095	9435	16396																																	21363	8000	31303								
75446	0	439	1050																																	12574	200	13804								
75455	0	0	0																																	13	0	280								
75558	35000	7491	15802																																	14768	0	9325								
75633																																	0													
75651	0	0	0																																	0	0	2989								
76153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			429	0	5102								
76443	0	4555	1218																																	466	0	807								
76854	10750	1223	9580																																	19035	0	3243								
77150	550	0	726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			2853	0	3164								
77253	0	1109	2838																																	8255	0	7389								
77422	0	1558	10105																																	9282	5500	901								
77851	63000	7987	50320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	830686	35102	129366	11067	86227								
78157	0	0	0																																	0	0	457								
78241	0	34	170																																	1797	0	1644								
78559	0	841	0																																	412	0	4616								
79042	0	8283	17870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			52	0	414								
79127	0	653	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			275	0	22								
79145	12800	1650	5164																																	708	0	4041								
79257	0	0	211																																	383	0	92								
79855	0	2374	4510																																	2395	0	4662								
80150	0	0	0																																	0	0	411								
80374	0	0	0																																	275	0	456								
80431	0	560	0																																	765	0	423								
80552	0	0	116																																	252	0	302								
81175	0	3121	6829																																	10334	0	20100								
81429	0	1891	1715																																	3078	0	148								
82033	0	5169	2408																																	1456	0	2537								
82257	0	0	0																																	1912	0	4115								
82350	0	8	20																																	543	0	976								
82659	0	760	1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1831	0	4117								
83151	0	3052	6907																																	11829	0	5004								
83236	0	1149	1146																																	0	0	269								
83375	0	3215	28797																																	109126	0	5543								
83638	0	0	307305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	189565	8934	317066	0	113383								
83834	20000	1222	6736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			4167	0	2821								
83852	0	0	0																																	411	0	11749								
83955	0	896	277																																	3428	0	2820								
84046	0	14	492																																	1310	0	1550								
84541	0	2613	963																																	33155	0	36995								
84804	5000	0	0																																	170	0	1128								
85052	0	0	2301																																	3704	0	365								
85258	18000	861	375																																	4369	0	31280								
85454	0	0	25																																	119	0	3132								
85472	950000	80819	136718	0	0	16735	0	0	0	0	0	0	0	16735	0	0	0	0	0	0		1671											0	0	0	234050	0	60009								
85931	59500	2214	3360																																	2718	0	1244								
86349	0	311	182																																	1480	0	1481								
86554	0	838	150																																	610	0	2215								
86675	0	10964	6593																																	0	0	0								
87047	0	1424	548																																	76	0	548								
87159	0	0	683																																	2008	0	1023								
87234	0	18193	20007																																	12216	0	0								
87476	0	94	227																																	0	0	0								
87579	0	25728	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	227	0	9185								
88231	10000	60857	39390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	13033	0	3239								
88240	0	72	1178																																	362	0	1697								
88259	0	370	145																																	262	0	4372								
88352	0	107	3199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			3864	0	3167								
88455	3520	1241	1742																																	16878	0	75324								
88950	0	5	2974																																	6697	0	1831								
89032	14000	3886	3347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			3531	0	2845								
89135	0	183	1638																																	3031	0	0								
89854	5200	1679	3198																																	5285	0	10427								
89957	0	2921	365																																	2168	0	8974								
90047	0	197	0																																	44	0	471								
90177	0	0	0																																	0	0	3784								
90328	0	4639	12249																																	9501	0	18892								
90337	4077	12700	26248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	24067	0	10884								
90579	0	3024	3641																																	0	0	1195								
91615	7500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	8664								
91754	0	1807	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	19085	0	16953								
91950	0	0	0																																	0	0	4807								
92144	0	0	0																																	0	0	5753								
92676	0	704	17230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	37467	0	7879								
92706	0	1090	2656																																	3019	0	2795								
