"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
79042	2947	0	316	29053	0	34870	0	0	0	0	59573	0	194		8158	40560	3417	34548	59379	6	0	898	0	0	2072	4743	8061	268	6815	922	0	0	0	6986	922	0	922	0	true							
79127	8877	0	5691	10067	0	19091	0	0	494	0	32048	0	3815		10622	2018	3618	13400	28233	0	0	1353	0	0	1247	3979	7931	4330	5226	0	2344	852	470	6865	3666	494	2344	0	true							
79145	30039	0	1329	23105	0	33012	0	0	6006	0	89505	0	11231		22717	25255	9169	31683	73468	0	4806	1609	3	3	5281	10468	15100	2423	15749	0	304	636	0	10555	940	6003	304	4806	true							
79257	1714	0	1590	4017	0	7085	0	0	0	0	11124	0	741		2543	5448	521	5495	10383	0	0	0	0	0	529	897	1749	279	1121	0	0	0	507	911	507	0	0	0	true							
79855	25452	0	5333	27272	0	47524	0	0	0	0	71689	0	2534		25061	12806	13225	42191	69155	0	0	951	0	0	3446	11117	12477	5527	14563	0	864	0	0	7506	864	0	864	0	true							
80150	178640	0	27294	41378	0	46984	0	0	0	0	277235	0	17519		37821	38337	12490	19690	259716	0	0	0	0	0	14933	25165	9662	2095	40098	5099	3304	0	0	14034	8403	0	7513	0	true							
80374	61893	0	0	23195	0	59364	0	0	0	0	82484	0	0		15929	0	4719	59364	82484	0	0	742	0	0	3879	10945	5767	0	14824	0	0	0	0	4662	0	0	0	0	true							
80431	14759	0	3693	15447	0	31757	0	0	0	0	40600	0	0		13431	0	5209	28064	40600	0	0	2060	0	0	6515	16435	598	205	22950	0	1475	612	0	10322	2087	0	1475	0	false							
80552	4717	0	865	5667	0	6951	0	0	0	0	14045	0	698		5179	2601	1251	6086	13347	0	0	183	0	0	677	2737	2515	237	3414	0	252	307	0	989	559	0	252	0	true							
80936	20980	0	615	27093	0	53878	0	0	0	0	52648	0	6		9414	17884	4602	53263	52642	0	0	1111	0	0	2292	6513	3876	419	8805	0	684	0	0	3686	684	0	684	0	true							
81175	21463	0	0	38888	0	79232	0	0	6359	0	135305	0	1055		23914	67726	9265	79232	134000	0	250	3746	6359	4438	3648	18900	14402	4429	19433	253	2605	1619	260	17465	4737	0	2558	249	true							
81429	21122	88	2100	25431	0	50360	0	0	0	0	66933	510	3399		10840	25120	7273	48172	62784	0	240	0	0	0	3820	9019	4738	198	12838	586	743	1586	0	6935	2915	0	1329	0	true							
82033	6699	0	12994	40112	0	56206	0	0	0	0	74208	0	9953		15506	40067	3699	43212	64255	0	0	1073	0	0	3626	8124	4174	8070	11750	300	0	0	3147	8487	3448	0	300	0	false							
82257	1827	0	284	7534	0	12385	0	0	0	0	14790	0	2553		2591	7812	2033	12101	12237	0	0	1413	0	0	1361	1393	715	69	2013	1292	321	0	0	947	1613	0	321	0	true							
82350	3608	0	1330	10187	0	14637	0	0	0	0	29736	0	3007		8376	4373	3075	13307	26729	0	0	1244	0	0	3579	10129	2848	311	13484	0	4527	361	0	8491	4888	0	4527	0	true							
82659	12173	25	4869	20732	0	37787	0	0	1826	0	50438	0	1249		14997	18611	4210	32893	49189	0	0	867	1826	1826	4278	6109	5636	2708	10387	0	923	0	0	3734	923	0	923	0	true							
83151	3233	0	2472	77527	0	77527	0	0	0	0	98450	0	4401		23483	41119	6113	75055	92464	0	1585	2014	0	0	4586	18126	11532	7294	22712	300	8623	3335	300	18055	12558	0	8923	1585	true							
83236	11668	0	200	20408	0	33686	0	0	0	0	29678	0	313		3677	11993	1377	33486	29365	0	0	484	0	0	1134	4316	59	0	5419	0	508	0	0	1832	508	0	508	0	false							
83375	275841	1	32018	113576	0	208404	0	0	0	0	491361	0	14630		44525	121096	13524	176385	476731	0	0	2994	0	0	18360	41341	14113	4288	59701	809	9738	5515	260	33577	16322	0	10547	0	true							
83638	475243	0	0	277075	38197	312791	0	350	696898	0	6329035	0	0		956432	3845611	32714	229964	6328685	44630	0	19166	696898	324232	267759	648669	344702	205619	916428	122314	266464	106831	45822	510317	541432	0	388778	0	true	9084	34393	2711455	1134155	470355	4888	
83834	27856	0	23141	61665	0	93574	0	0	0	0	68937	0	5184		11218	17050	3227	70245	63753	188	0	644	0	0	7227	11191	3296	0	18418	300	1183	834	0	10496	2317	0	1483	0	false							
83852	6483	0	392	3825	0	6434	0	0	0	0	26144	0	881		9576	3796	3180	6042	25263	0	0	955	0	0	2126	6671	4983	1091	8797	0	995	0	0	5294	995	0	995	0	true							
83955	5238	0	382	8204	0	14694	0	0	0	0	29989	0	0		10351	351	2451	14312	29989	0	0	538	0	0	4303	6818	3993	6242	11121	265	616	1615	548	11005	3044	0	881	0	false							
84046	2732	2	7943	5401	0	17096	0	0	3135	0	23610	0	940		5036	2401	847	9151	13784	0	8886	277	3135	580	2270	5641	8993	1039	2270	0	257	0	277	12907	534	0	257	8422	true							
84541	25334	0	68710	126579	0	373819	0	0	203	0	307593	0	10627		54802	96250	20929	305109	296966	0	0	7463	203	203	15591	50009	30935	10660	64385	16526	31413	12164	18712	52392	78815	0	47939	0	true							
84804	37171	0	2991	14704	0	14704	0	0	0	0	45122	0	16870		4945	0	0	11713	28252	0	0	0	0	0	1764	4330	943	0	6094	0	913	0	0	2092	913	0	913	0	true							
85052	39009	0	22531	10020	0	34166	0	0	24487	0	111535	0	30833		17571	15293	1100	11635	80702	0	0	209	19608	4122	3231	10909	13120	10183	14140	5891	4985	2508	6406	19872	19790	4379	10876	0	false							
85258	12169	0	17478	23002	0	53137	0	0	0	0	88711	0	13923		27920	15427	7353	35659	74788	0	0	2261	0	0	10839	30269	8753	789	41108	1500	6656	1809	500	22731	10465	0	8156	0	true							
85454	13618	0	1371	15537	0	17637	0	0	0	0	31198	0	7891		8188	0	0	16266	23307	0	0	0	0	0	5635	6853	560	0	12488	2967	1565	0	0	4859	4532	0	4532	0	false							
85472	2697249	0	131199	241000	0	501343	0	0	991	0	3697493	0	880821		358913	378527	150214	370144	2799027	0	17645	44133	991	250	93786	208330	156926	98012	302116	7551	29204	18644	9264	198141	64663	0	36755	17645	true	75324	133251	212209	166237	1339113	474375	
85931	47941	0	11195	43933	0	61643	0	0	0	0	122711	0	27651		20027	30611	9075	50448	95060	0	0	2387	0	0	5537	6993	12825	11382	12530	0	3272	3799	350	16711	7421	0	3271	0	true							
86349	34580	27	37809	62079	0	113393	0	0	0	0	107467	0	680		31093	10998	13982	75557	106787	0	0	5879	0	0	11921	36463	6229	660	48248	2257	2895	1194	270	24180	6616	0	5152	0	false							
86358	5329	32	4622	7632	0	19774	0	0	0	0	17494	150	1446		8799	0	1333	15120	15898	0	0	0	0	0	1700	6114	2997	168	7814	567	619	0	0	2180	1186	0	1186	0	true							
86554	8551	0	1437	20559	0	21370	0	0	0	0	41181	0	3720		16346	0	2111	19933	37461	0	0	490	0	0	12165	13472	939	0	19636	2100	3954	0	0	10231	6054	0	6054	0	false							
86675	326333	0	0	9244	0	34262	0	0	0	0	587091	0	0		141499	32984	53972	34262	587091	0	0	18023	0	0	28444	73116	73634	35557	4552	805	3777	8093	4347	69253	17022	0	4582	0	true							
87047	21502	0	10580	16537	0	40668	0	0	0	0	82048	0	2431		29457	627	6761	30088	79617	0	0	2304	0	0	4161	9606	33319	7895	13187	885	2042	1460	551	25524	4938	0	2927	738	true							
87159	31857	4494	10054	25660	0	39393	0	0	0	0	83016	0	15561		17083	4249	7203	24845	67455	0	0	3235	0	0	11444	12202	4504	0	19877	3750	10071	4939	0	11067	18760	0	12922	0	true							
87177	21753	0	0	0	0	12542	0	0	0	0	29125	0	0		5867	529	2407	12542	29125	0	0	367	0	0	1367	2688	1644	1144	4055	0	0	0	0	976	0	0	0	0	false							
87234	51009	0	12456	46545	0	160646	0	0	0	0	223489	0	22646		57799	17564	26799	148190	200843	0	0	11146	0	0	21323	41235	29789	17939	62558	22553	4446	12997	4633	52487	44629	0	26999	0	false							
87476	14312	0	0	4889	0	26375	0	0	0	0	75441	0	4020		23122	14868	6677	26375	71421	0	0	1259	0	0	6183	17899	13779	6974	24082	0	636	279	512	21713	1427	0	636	8866	false							
87579	47675	0	0	11559	0	23060	0	0	15370	0	257224	0	0		71076	57387	23337	23060	257224	0	0	10553	15370	6000	26927	39423	58719	10966	66350	3407	5214	6755	751	64959	16127	0	8621	6208	true							
88231	14017	0	5398	89497	0	161922	0	0	0	0	293466	0	18485		34626	210808	12136	156524	274981	0	0	4121	0	0	10150	25229	18074	6531	35378	2861	1075	2069	2653	25357	8658	0	3936	1597	true							
88240	8873	0	2417	5265	0	16031	0	0	0	0	34599	0	4899		8105	10079	1937	13614	29700	0	0	307	0	0	2985	7694	2366	228	10679	325	1272	518	258	5169	2373	0	1597	0	true							
88259	7332	0	9543	12857	0	26642	0	0	0	0	33195	0	4496		10022	11086	2882	17099	28699	0	0	619	0	0	2508	6020	4060	1439	8098	0	750	0	0	4005	750	0	750	0	true							
88352	13528	0	247	35202	0	38179	0	0	0	0	97563	0	1055		24426	22292	4544	37932	96508	0	0	1806	0	0	12447	26807	12357	3818	39254	1652	1235	2647	781	31003	6315	0	2887	0	false							
88455	6525	18	6401	83492	0	177824	0	0	38397	0	152352	125	21947		35362	62853	9752	171405	130276	0	4	937	36397	36397	8158	26205	15988	5090	34294	1059	11842	14377	256	20079	27533	0	12901	0	false							
88772	124103	0	64851	40905	0	179719	0	0	0	0	278630	0	42405		65158	28927	33575	114744	235659	124	566	13924	0	0	14675	37696	40764	8968	52371	3593	10364	7345	2195	36944	23497	0	13957	0	true							
88950	5777	0	909	19690	0	26363	0	0	0	0	40926	0	5281		5673	22552	1895	25454	32345	0	3300	781	0	0	1639	4731	3245	136	6370	1500	1346	0	0	4078	2846	0	2846	1193	true							
89032	17578	0	35857	14697	0	63365	0	0	0	0	66993	0	606		17164	5731	8980	27508	66387	0	0	4406	0	0	4015	16115	12223	2764	20130	1312	3808	2653	794	17954	8566	0	5120	0	true							
89135	8926	0	301	14849	0	20447	0	0	0	0	44995	0	1780		10751	6027	1722	20146	43215	0	0	552	0	0	5274	6970	4219	3227	12244	301	9099	951	0	8938	10351	0	9400	0	true							
89854	0	0	5755	26809	0	51501	0	0	0	0	58678	0	7131		11949	34026	3056	45746	47842	0	3705	500	0	0	3916	8623	4913	2505	12539	762	3407	527	0	8008	4696	0	4169	0	true							
89957	3949	8	2783	16568	0	23650	0	0	10216	0	53077	0	1576		17306	15249	1864	20859	50554	0	947	294	10216	4144	6130	9294	10082	5689	14861	576	765	0	1343	13889	2684	0	1341	0	true							
90047	4414	0	985	6645	0	11670	0	0	0	0	16312	0	430		5988	1322	2628	10685	15882	0	0	1026	0	0	1429	3196	5222	0	4447	0	729	0	0	3859	729	0	729	0	true							
90177	31231	7	503	20613	0	27754	0	0	0	0	163806	0	1097		35105	3783	26494	27244	162709	0	0	11550	0	0	8078	27706	38785	26470	35783	1147	4374	11937	10296	65933	27754	0	5521	0	true							
90328	101732	0	10058	131368	0	191581	0	0	0	0	304958	0	9890		91911	42571	47356	181523	295068	0	0	15111	0	0	14346	45634	45541	38891	59980	1526	8407	3632	2678	52501	16243	0	9933	0	false							
90337	91035	0	6949	93903	0	183934	0	0	5000	0	258702	0	13820		52389	53082	12496	176985	243637	0	1245	3123	0	0	13390	36941	31621	7697	50331	2605	13933	7867	531	37260	24936	1500	16538	995	true							
90579	56447	0	0	38229	0	127959	0	0	4586	0	217353	0	1033		46238	87043	25740	127959	216125	0	195	8243	4586	4355	17195	23448	12367	14663	40229	1930	1319	1035	1907	21435	6191	0	3249	0	false							
90645	14681	0	1703	14534	0	29658	0	0	0	0	53667	0	2129		15393	13485	2785	27955	51538	0	0	801	0	0	4781	7576	7887	2454	12357	1080	747	976	0	7305	2803	0	1827	0	true							
91615	38145	0	1395	15137	0	19527	0	0	0	0	66443	0	9084		12221	8885	7134	18132	57359	0	0	0	0	0	1699	3951	5358	5967	5650	754	746	686	252	4754	2438	0	1500	0	true							
91651	10421	0	3222	19096	0	30361	0	0	745	0	30511	0	3895		6726	11775	1531	27139	26616	0	0	731	745	745	2696	3952	859	489	6648	0	319	0	0	1270	319	0	319	0	true							
91754	68081	0	69051	61283	0	157721	0	0	0	0	426778	0	57592		44564	100809	45709	88433	369186	237	0	0	0	0	41823	109454	17715	4688	151277	35708	41932	4799	1769	129116	84208	0	77640	0	true							
91950	13029	0	877	7532	0	16861	0	0	0	0	23770	0	2696		7559	0	1841	15984	21074	0	0	103	0	0	3279	2660	1767	2033	5939	0	1000	0	0	2182	1000	0	1000	0	true							
92144	6573	0	162	6714	0	7750	0	0	0	0	26329	0	375		6890	8829	3591	7586	25954	2	0	1316	0	0	2143	5374	3410	0	7017	0	0	0	0	4037	0	0	0	0	false							
92676	189785	0	3970	20832	0	27869	0	0	597	0	351074	0	21250		42195	86201	15527	23670	329824	229	0	3321	597	490	16814	30831	10624	3102	47645	1854	11301	562	0	19176	13717	0	13155	0	true							
92706	65487	0	6230	41146	0	76868	0	0	1000	0	143491	0	2500		35134	11970	14791	70638	140991	0	0	795	1000	1000	9061	23285	17917	5457	31554	1908	2878	4993	535	20586	10314	0	4786	0	true							
92902	11522	0	1274	6168	0	6168	0	0	0	0	12499	0	4453		576	0	1041	4894	8046	0	0	0	0	0	384	340	253	0	724	0	0	0	0	401	0	0	0	0	true							
93244	63670	0	3463	25208	0	55118	0	0	2570	0	124051	0	2131		26733	17374	10799	51655	121920	0	0	2509	0	0	5001	13948	9032	6380	18949	0	0	2172	6474	7628	8646	0	0	0	false							
93543	23880	0	10759	56651	0	103849	0	0	25511	0	192688	0	50548		59999	42695	10568	93090	142140	0	0	2348	25511	5309	6633	17557	41053	19434	24189	35000	3388	2793	255	24678	41436	0	38388	0	true							
93619	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
93758	16618	0	9406	15347	0	35613	0	0	0	0	54092	0	11320		9993	12633	5108	25638	42772	569	0	0	0	0	3355	6872	3842	2399	10227	2802	653	4518	400	6475	8373	0	3455	0	true							
94139	59989	0	48694	33500	0	113287	0	0	10651	0	385040	0	73240		30829	238743	11391	60758	311800	3835	0	4088	10651	6324	8584	31036	24285	9686	39620	1251	5868	4200	1398	42762	12717	0	7119	11492	false							
94522	50872	0	36384	23148	0	45378	0	0	0	0	463407	0	24012		73787	304025	25200	8994	439395	0	0	5946	0	0	14167	29918	28883	23210	44085	752	9180	1104	1296	22391	12332	0	9931	0	true							
94755	27896	0	12672	28381	0	70863	0	0	0	0	91378	0	6181		28307	6886	11779	58191	85197	0	0	6688	0	0	5844	20957	2222	16753	26801	4621	5294	577	326	17469	10818	0	7910	0	true							
94858	16285	0	7671	25859	0	48819	0	0	2124	0	78805	0	8124		26194	22307	5422	41116	70581	32	100	951	2124	2124	6869	21064	5006	4543	27933	0	718	728	1286	11288	2731	0	718	0	true							
95051	4569	0	964	14310	0	21863	0	0	2236	0	45659	0	1935		11197	13936	2946	20899	40244	0	3480	309	2236	496	2611	5856	11245	3414	8467	252	1813	967	994	11929	4026	0	2065	1244	true							
95659	4550	42	6531	12586	0	24521	0	0	10187	0	43858	0	1322		9641	7285	4177	17948	32349	0	10187	1814	10187	2535	3263	9875	12465	4238	13138	854	1329	0	0	20199	2183	0	2183	0	false							
95677	12029	0	0	7894	0	7894	0	0	0	0	51321	0	0		15785	8483	5749	7894	51321	0	0	2106	0	0	3820	6837	10235	5501	10535	0	1421	1364	1631	10608	4416	0	1421	0	true							
96553	3139	1	1120	9754	0	11016	0	0	8865	0	47777	0	4149		7904	13864	2917	9877	40510	18	3118	1583	2328	347	3805	4714	8029	4714	6136	2719	0	256	6537	13358	9512	0	2186	5404	false							
97055	0	0	4964	16490	0	27602	0	0	21569	0	157879	0	12896		28238	39053	3577	22638	144965	0	18	1351	21569	7979	16128	18678	48148	24877	32161	7310	916	1800	969	79593	10995	0	8226	47937	false							
97279	25397	0	0	8542	0	12446	0	0	0	0	38361	0	0		8889	0	1909	12446	38361	0	0	761	0	0	2633	4259	4510	1311	6892	0	0	0	251	3824	251	0	0	0	false							
97457	10190	0	2375	17777	0	22929	0	0	0	0	31443	0	2664		11875	5652	1457	20554	28779	0	0	629	0	0	3900	7786	1917	1691	11686	0	307	0	0	3419	307	0	307	0	true							
97804	158553	0	1091	30887	0	37405	0	0	45000	0	608308	0	33520		69562	248997	21247	36314	574788	0	0	5714	45000	22000	16760	46073	39262	8690	62818	11759	40954	35370	1890	41223	89972	0	52713	894	true							
97943	23291	0	21633	35502	0	112894	0	0	0	0	128097	0	16295		29494	49971	6462	91261	111790	0	12	1278	0	0	7100	14258	11884	5104	21358	370	1769	9000	5350	8852	16489	0	2139	0	true							
98351	25635	0	6764	22657	0	42316	0	0	0	0	40008	0	3198		6113	2027	3026	35552	36810	0	0	1265	0	0	2306	6211	2722	0	8517	308	298	502	0	5125	1108	0	606	0	true							
98463	301672	2	2993	49954	0	64601	0	0	0	0	546859	0	4550		12130	217887	6891	61523	542285	83	24	2981	0	0	7923	9286	3046	1441	16006	874	3553	1177	0	9566	5604	0	4427	0	true							
98717	9530	0	0	14717	0	15919	0	0	0	0	134439	4026	0		40762	35560	4455	15919	115081	0	15332	133	0	0	15318	48970	22352	632	64288	581	1244	252	0	46510	2077	0	1825	0	false							
99143	22333	1	17877	49517	0	96270	0	0	1	0	104438	0	14558		30108	15429	8727	78392	89880	0	0	3721	1	1	17749	20969	8675	4486	35582	1906	11369	661	861	21771	14797	0	13275	0	true							
99255	5920	0	12980	44237	0	44588	0	0	0	0	14351	0	1291		5345	0	437	31608	13060	0	0	0	0	0	2164	3946	1392	929	6110	0	0	0	0	3086	0	0	0	0	true							
99376	383813	0	597	295202	0	310990	0	0	84307	0	1669349	0	17780		97997	963816	10157	88639	1162621	221754	488948	2022	76500	38441	33950	98102	69469	16004	132052	9992	20896	40314	32993	119528	104195	7807	30888	25305	true	2812	2095	12318	585071	36295	347518	
99442	26267	0	43077	32865	0	115252	0	0	5164	0	199979	0	23485		34829	47285	4313	70175	160729	2000	15765	713	0	0	17247	40061	16831	3594	57308	9698	28089	7560	3348	42903	48694	5164	37786	0	false							
99536	82093	0	14215	108014	0	365981	0	0	0	0	329621	0	11931		103409	60588	40354	351766	317651	0	39	13295	0	0	31318	77777	36287	8923	109095	5019	11305	14670	1643	50896	32637	0	16324	0	true							
99853	6942	0	9424	14521	0	25905	0	0	0	0	20670	0	469		6465	4453	1900	16481	20201	0	0	477	0	0	2956	4188	2131	0	7056	0	0	0	0	2811	0	0	0	0	true							
100236	10581	0	8421	102388	0	102388	0	0	0	0	109405	0	6691		22030	54605	6154	93967	102627	0	87	896	0	0	9211	24069	5673	1098	33280	252	3663	253	0	18021	4168	0	3915	0	true							
100357	43883	0	50486	63207	0	120058	0	0	100	0	427041	0	7445		52262	252606	14529	69572	419596	0	0	1474	100	100	24777	58449	14018	8175	53226	11282	12020	526	1305	53157	25133	0	23302	0	true							
100562	401131	0	105712	1264909	0	1311994	0	0	53364	0	2569361	0	63707		124122	1853869	34180	1206282	2504388	0	1266	7925	53364	47481	80227	107826	34233	16568	188053	53762	9803	8916	3026	114732	75507	0	63565	0	true	289035	149032	1431615	422254	365399	35732	
100777	110988	0	5452	105189	0	105189	0	0	0	0	324692	0	754		89064	19610	90949	99737	323938	0	0	53105	0	0	13179	36922	76126	24115	50101	3833	4080	28352	7487	61278	43752	0	7913	0	false							
100843	107435	0	23495	39907	0	107948	0	0	817	0	199279	0	2626		39063	17786	6720	84453	187232	0	9421	2006	817	0	13319	25083	24701	4108	21855	791	2242	2715	1098	28148	6847	0	3033	9421	true							
101019	15832	23	2004	177864	10100	181731	10702	0	523255	0	5023567	0	131657		28896	3293955	4774	158902	4891910	0	0	3633	523255	418835	287822	312310	136423	1787	600132	422778	488581	61582	2497	709446	975438	0	911359	0	false							
101037	375439	0	3911	54147	0	59597	0	0	0	0	686674	0	62839		78327	164113	36078	55267	622556	419	1279	15317	0	0	35528	42959	37903	8090	77367	6730	8189	7372	351	46153	22642	0	14919	0	true							
101439	11114	0	14948	22402	0	60624	0	0	0	0	78634	0	1962		27823	11820	8535	45676	76672	0	0	2718	0	0	10006	27276	9293	2515	37282	1829	3296	1000	485	21267	6610	0	5125	0	true							
101671	441165	0	9135	54175	0	62923	0	0	25367	0	614389	0	233663		31791	26375	5771	53788	380726	0	0	1423	10778	2917	10750	22980	16355	3504	33729	61764	17866	13018	611	21798	93260	4443	10209	0	true							
101738	28346	0	13251	60879	0	128523	0	0	0	0	142685	0	1135		43714	41011	18778	114841	141550	431	0	5379	0	0	11927	22264	15143	15107	34191	5572	1451	877	987	20727	8887	0	7023	0	true							
101952	0	0	19565	27744	0	63076	0	0	0	0	41397	0	4829		8907	19244	2841	43462	36568	49	0	952	0	0	7650	7217	1509	314	12035	3653	1810	0	0	7783	5463	0	5463	0	false							
102155	2995	0	1461	7416	0	13990	0	0	4029	0	29957	0	2938		6150	7896	1207	12529	22990	0	4029	283	4029	0	4119	6939	2980	2431	11058	1915	683	0	0	10319	2598	0	2597	0	false							
102173	23630	0	1413	20074	0	34008	0	0	0	0	65872	0	515		15262	19080	3651	32595	65108	0	249	346	0	0	8020	10839	3567	439	18859	297	0	0	0	7603	297	0	297	249	true							
102333	4671	0	4442	13084	0	20943	0	0	0	0	17748	0	173		5591	2971	1458	16501	17575	0	0	750	0	0	3175	3891	2740	0	6684	0	300	0	0	4215	300	0	300	0	false							
102342	27745	0	15811	33809	0	89990	0	0	0	0	142675	0	35719		33175	35499	7083	74168	106956	11	0	1189	0	0	4610	24401	14829	5214	29011	4368	16913	7301	1794	15879	30376	0	21281	0	false							
102539	11708	0	2599	7280	0	19010	0	0	0	0	22515	0	2324		7962	0	1107	16411	20191	0	0	0	0	0	2626	5391	1754	549	8017	0	487	0	0	2358	487	0	487	0	true							
102557	7612	0	1064	20612	0	26245	0	0	0	0	54157	0	12214		4845	12184	1224	25181	36212	0	5731	781	0	0	5034	9620	8157	3063	14654	2521	4782	675	508	21029	8487	0	7303	11768	true							
102874	21337	0	3	7554	0	14638	0	0	0	0	127748	0	305		46314	37419	18575	14635	127433	0	10	6311	0	0	11172	29018	23992	3	40190	0	3830	977	0	17871	4807	0	3830	0	false							
103134	16283	0	11219	14887	0	25984	0	0	0	0	26012	0	620		3384	516	3840	14765	25392	0	0	2563	0	0	1227	4175	638	114	5402	438	1706	916	0	2770	3059	0	2144	0	true							
103255	179143	7	60762	108302	0	209397	0	0	190360	0	2195507	0	599547		169362	1414121	23135	148626	1595592	2	368	4807	190360	117020	103352	123755	74263	57025	227106	128925	74249	35689	4986	189032	243848	0	203174	0	true	31323	30071	717337	316724	173232	5231	
103563	13032	0	678	19621	0	31836	0	0	0	0	41193	0	28		9338	2743	4071	31158	41165	0	0	2126	0	0	3599	7795	6907	3180	11394	0	518	1912	1507	12143	3937	0	518	0	true							
104234	17205	0	3017	28717	0	50829	0	0	0	0	46086	0	1046		11806	7238	2530	47281	44501	531	539	804	0	0	2909	6814	6009	4057	9722	0	508	847	500	7983	1854	0	508	0	false							
104542	10231	0	2782	9760	0	16310	0	0	0	0	34572	0	5806		10285	630	1794	13528	27866	0	900	762	0	0	1954	9315	4992	2514	11268	0	3083	1562	287	8492	4932	0	3083	0	false							
104971	3225	0	0	322	0	322	0	0	0	0	36371	0	0		14752	6861	2497	322	36371	0	0	955	0	0	3964	9962	6206	4443	13926	0	1169	0	541	9823	1710	0	1169	0	false							
105026	39145	1	709	67795	0	79859	0	0	155	0	201725	0	1877		79204	24650	39285	78690	198575	459	1273	14542	155	155	27358	26305	28494	41590	53646	3020	2039	1155	7969	44543	14183	0	4054	0	true							
105222	33302	0	1867	69706	0	93307	0	0	0	0	114646	0	5865		18744	46060	6363	91440	108781	0	0	694	0	0	2913	10067	11592	5421	12980	0	1673	512	3106	11249	5291	0	1673	0	true							
105473	417273	8	14795	193766	0	209749	0	0	0	0	1524286	0	7522		290084	562192	162161	194458	1513603	488	3161	63930	0	0	115903	196914	114946	39393	312817	14559	41016	16807	5283	177072	77665	0	55575	0	true	55153	12483	507468	54724	414112	0	
105530	27419	0	8252	23935	0	41816	0	0	0	0	75916	0	5518		28234	1878	12553	33564	70398	0	0	2141	0	0	10186	23181	5983	1137	33367	3409	2158	0	565	12253	6132	0	5567	0	true							
106359	558121	0	33452	213557	0	263797	0	0	9598	0	978233	0	28219		44161	324512	14340	229797	949770	548	244	2471	9598	9598	19496	39930	11841	1495	58450	1972	17472	3394	0	28601	22838	0	19444	0	true	30151	24249	139589	176665	90089	467749	
106452	81045	0	559	19202	0	41108	0	0	0	0	307700	0	9773		25299	187824	7542	40549	297927	0	0	1309	0	0	6180	16982	8515	2670	23162	0	3215	1269	0	9048	4484	0	3215	0	true							
106676	3867	0	0	614	0	614	0	0	7543	0	77411	1	2111		20945	24413	9238	614	68196	0	7103	3765	7543	0	2429	11745	18559	10919	14174	258	1157	1901	2163	22707	5479	0	1415	0	true							
107244	5851360	9	34374	315329	0	617682	0	0	1569998	0	15623888	0	2146258		1548188	5023467	833776	583299	13354457	0	123173	211597	1569998	1452039	731747	1807960	821942	168345	2539707	270388	778633	148403	21643	1981806	1219067	0	1049020	123173	true	50313	35374	1699044	3324423	2118483	3732877	
107459	2565	3	326	2637	0	5137	0	0	0	0	12723	0	41		2462	5562	430	4808	12682	0	0	231	0	0	808	1559	772	488	2367	0	0	570	400	1165	970	0	0	0	false							
107570	21863	0	9520	22966	0	95885	0	0	42947	0	113299	0	9339		14779	15735	5929	86365	103960	0	0	1380	17559	6305	4117	15025	16851	2958	19142	8654	15644	12453	0	24172	36751	13984	24298	0	true							
107758	19139	0	546	201	0	12547	0	0	7838	0	39823	0	1765		7747	1168	2065	12001	29169	0	8889	372	2189	249	500	3430	3598	4839	3930	0	2460	3389	1300	4620	7149	960	2460	250	false							
108072	15012	0	1561	14237	0	38429	0	0	0	0	54043	0	5278		14214	12729	4887	36868	48765	0	0	1690	0	0	4891	10234	4328	866	15124	4037	1948	0	0	6104	5985	0	5985	0	true							
108269	4103	0	4513	10802	0	17424	0	0	10670	0	20670	0	2584		5078	7188	623	12911	18086	0	0	191	10670	10670	3424	4595	661	432	8018	267	0	0	0	4034	267	0	267	0	true							
108652	3529	0	3843	2555	0	8099	0	0	1493	0	14662	0	1139		1108	4805	627	4256	13523	0	0	0	0	0	1338	1079	264	50	2417	1500	1596	500	0	1624	3596	0	3096	0	true							
108746	10063	0	1364	11182	0	21328	0	0	0	0	37821	0	2371		11592	8028	3104	19964	35450	0	0	407	0	0	3107	9251	4622	1334	12358	1416	0	0	0	6722	1416	0	1416	0	true							
108951	31175	23	26511	42461	0	155477	0	0	0	0	129169	0	18546		31240	26558	7614	128943	110623	0	0	2123	0	0	6234	15339	23137	15028	21573	2585	4107	2442	2564	28498	11698	0	6692	7940	false							
109136	85507	0	2691	14945	0	23117	0	0	0	0	238672	0	30089		47966	35738	17969	20426	208583	0	0	6243	0	0	11754	27670	15586	23099	38397	1569	3839	21141	12769	30143	39318	0	5408	0	true							
109154	11136	0	982	11442	0	15450	0	0	0	0	36586	0	535		8467	9625	2580	14468	36051	0	0	0	0	0	2544	5577	3241	579	8121	2065	1511	308	0	3474	3884	0	3576	0	true							
