"IDRSSD"	RCON8725	RCONA126	RCONC391	RCONC407	RCONFT00	RCONFT01	RCONFT02	RCONFT03	RCONFT04	RCONFT05	RCONFT06	RCONFT07	RCONFT08	RCONFT09	RCONFT10	RCONFT11	RCONFT12	RCONFT13	RCONFT14	RCONFT15	RCONFT16	RCONFT17	RCONFT18	RCONFT19	RCONFT20	RCONFT21	RCONFT22	RCONHK18	RCONHK19	RCONK102	RCONK103	RCONK104	RCONK192	RIADC388	RIADC389	RIADC390	RIADF551	RIADF553	
	TOTL INT RATE CONTRCS-MKD TO MARKET	TOTAL INT RATE CONTRACTS TRADING	OTSTDNG CRED CD FEES & FIN CHGS	OUTSTNG CRD CRD FEES & FIN CHRGS	DOES THE INSTITUTION HAVE ANY DERIVA	TOTAL GROSS NOTIONAL AMOUNT OF ALL O	TOTAL GROSS NOTIONAL AMOUNT OF ALL O	FOR THE TWO CALENDAR QUARTERS PRECED	PRINCIPAL AMOUNT OF 1-4 FAMILY RESID	QUARTER END AMOUNT OF 1-4 FAMILY RES	DOES THE INSTITUTION USE THE FAIR VA	DOES THE INSTITUTION HAVE ANY ASSETS	TOTAL OUTSTANDING PRINCIPAL BALANCE	DOES THE INSTITUTION HAVE ANY ASSETS	TOTAL OUTSTANDING PRINCIPAL BALANCE	DOES THE INSTITUTION SERVICE ANY CLO	TOTAL OUTSTANDING PRINCIPAL BALANCE	DOES THE INSTITUTION HAVE ANY CONSOL	TOTAL ASSETS OF CONSOLIDATED VARIABL	TOTAL LIABILITIES OF CONSOLIDATED VA	DOES THE INSTITUTION, TOGETHER WITH	DOES THE INSTITUTION HAVE ASSETS COV	LOANS AND LEASES COVERED BY LOSS SHA	PAST DUE AND NONACCRUAL LOANS AND LE	PAST DUE AND NONACCRUAL LOANS AND LE	PAST DUE AND NONACCRUAL LOANS AND LE	OTHER REAL ESTATE OWNED COVERED BY F	AGGREGATE AMOUNT OF FAIR VALUE OPTIO	AGGREGATE AMOUNT OF FAIR VALUE OPTIO	LS SHR FDIC CVRD LS SHAR PD 30 - 89	LS SHR FDIC CVRD LS SHAR PD 90	LS SHR FDIC CVRD LS SHAR NACRL	ASSET CVR LS SHR FDIC OREO PRTN PROT	UNCOLLBLE CRED CRD FEE&FIN CHGS	SEPARATE VAL ALLOW CRED/FIN CHGS	AMT ALLOW LN&LSE LOSS CC/FIN CHGS	NET GAINS(LOSS) ERN RPT AT FV	NET GN LS ERN ON LIABILITY RPT AT FV	
324153					false			false			false	false		false		false		false			false	false																	
324229					false			false			false	false		false		false		false			false	false																	
324256					false			false			false	false		false		false		false			false	false																	
324274					false			false			false	false		false		false		false			false	false																	
324340	0	0																												0	0	0	0						
324649	4249	0																												0	0	0	0						
324854					false			false			false	false		false		false		false			false	false																	
324863	15500	0																												0	0	0	0						
324975	3324	0			true	0	0	false			false	false		true	1687	true	38301	false			false	false																	
325141	0	0																												0	0	0	0						
325459					false			false			false	false		false		false		false			false	false																	
325534	3957	0			true	0	4006	true	6666	1139	false	true	7683	false		true	265259	false			false	false																	
326054					false			false			false	false		false		false		false			false	false																	
326344	0	0			true	159	0	false			false	false		true	34172	true	34172	false			false	false																	
326858	411	0																												0	0	0	0						
326979					false			false			true	false		true	937	true	50098	false			false	false						444	0								49	0	
327220					false			false			false	false		false		false		false			false	false																	
327305	144924	0																												0	0	0	0						
327435					false			false			false	false		false		false		false			false	false																	
327556					false			false			false	false		false		false		false			false	false																	
327855					false			false			false	false		false		false		false			false	false																	
328058	0	0																												0	0	0	0						
328357	0	0																												0	0	0	0				-44	0	
328656					false			false			false	false		false		false		false			false	false																	
328777	114096	1309																												0	0	0	0						
329149					false			false			false	false		false		false		false			false	false																	
329345	0	0																												0	0	0	0						
329550					false			false			false	false		false		false		false			false	false																	
329952	8814	0																												0	0	0	0						
330239					false			false			false	false		false		false		false			false	false																	
330248					false			false			false	false		false		false		false			false	false																	
330855	5534	0																												0	0	0	0						
330873	0	0																												0	0	0	0						
330949					false			false			false	false		false		true	444	false			false	false																	
331076					false			false			false	false		false		false		false			false	false																	
331375					false			false			false	false		false		false		false			false	false																	
331544					false			false			false	false		false		false		false			false	false																	
331553					false			false			false	false		false		false		false			false	false																	
331713					false			false			false	false		true	47	true	47	false			false	false																	
332055					false			false			false	false		true	47143	false		false			false	false																	
332224					false			false			false	false		false		false		false			false	false																	
332345					false			false			false	false		false		false		false			false	false																	
332402	49760	0			true	0	0	true	74097	22090	true	false		true	50375	true	795123	false			false	false						28543	14								-291	11	
332671					false			false			false	false		false		false		false			false	false																	
332756					false			false			false	false		false		false		false			false	false																	
333034					false			false			false	false		false		false		false			false	false																	
333203	0	0																												0	0	0	0						
333650					false			false			false	false		true	6019	true	6642	false			false	false																	
333856	0	0																												0	0	0	0						
333940	0	0																												0	0	0	0						
334264	0	0																												0	0	0	0						
334648					false			false			false	false		false		false		false			false	false																	
334657	0	0																												0	0	0	0						
335346					false			false			false	false		false		false		false			false	false																	
335355	252	0																												0	0	0	0						
336147					false			false			false	false		false		false		false			false	false																	
336361					false			false			false	false		false		false		false			false	false																	
336576	12568	0			true	0	0	true	21587	3028	false	false		false		true	5595	false			false	false																	
336950					false			false			false	false		false		false		false			false	false																	
337247					false			false			false	false		false		false		false			false	false																	
337340					false			false			false	false		false		false		false			false	false																	
338178					false			false			false	false		false		false		false			false	false																	
338646					false			false			false	false		true	18	true	23699	false			false	false																	
338851	0	0																												0	0	0	0						
338945					false			false			false	false		false		false		false			false	false																	
339054					false			false			false	false		false		false		false			false	false																	
339072	266323	0																												0	0	0	0				-373	0	
339353					false			false			false	false		false		false		false			false	false																	
339456	3405	0																												0	0	0	0						
339607	20000	0			true	0	0	false			false	false		true	119174	false		false			false	false																	
339773	110122	0																												0	0	0	0				-1792	0	
339858	1553281	34986794																												0	0	0	0				29949	0	
339876					false			false			false	false		false		false		false			false	false																	
340135	29239	0																												0	0	0	0						
340144	7498	0			true	0	0	true	11116	156	false	false		true	7827	true	314342	false			false	false																	
340256					false			false			false	false		false		false		false			false	false																	
340443					false			false			false	false		true	491	true	24362	false			false	false																	
340742	130988	0																												0	0	0	0						
340751					false			false			false	false		false		false		false			false	false																	
341310					false			false			false	false		false		true	177542	false			false	false																	
342054	4564	0			true	0	0	false			false	false		true	2119	true	7799	false			false	false																	
342362	0	0																												0	0	0	0						
342410	0	0																												0	0	0	0						
342634	401119	633061																												109	14	0	0				367	0	
343051					false			false			false	false		false		false		false			false	false																	
343248	0	0																												0	0	0	0						
343257					false			false			false	false		false		false		false			false	false																	
343378					false			false			false	false		false		false		false			false	false																	
343770					false			false			false	false		false		false		false			false	false																	
343903					false			false			false	false		false		true	9244	false			false	false																	
343958					false			false			false	false		false		false		false			false	false																	
344647	3345	0																												0	0	0	0						
344816	0	0																												0	0	0	0						
344852					false			false			false	false		false		false		false			false	false																	
345309	2131	0																												0	0	0	0						
345345	816	0																												0	0	0	0						
345747	0	0																												0	0	0	0						
345756	19710	0																												0	0	0	0						
345877					false			false			false	false		false		true	30243	false			false	false																	
346379					false			true	18671	4197	false	true	563	true	563	true	46161	false			false	false																	
346566					false			false			false	false		false		false		false			false	false																	
346771	4130	0			true	0	0	false			false	false		false		true	90382	false			false	false																	
347022					false			false			false	false		false		false		false			false	false																	
347639					false			true	10972	819	true	false		false		true	291415	false			false	false						33456	0								0	0	
347956	0	0																												0	0	0	0						
348159					false			true	3900	0	true	false		true	126453	true	123347	false			false	false						808	0								15	0	
348207	100000	0																												0	0	0	0						
348551	3930	0			true	0	0	false			false	false		true	44853	true	44853	false			false	false																	
348720					false			false			false	false		false		true	130415	false			false	false																	
349129					false			false			false	false		false		false		false			false	false																	
349343					false			false			false	false		false		true	38677	false			false	false																	
349370	0	0																												0	0	0	0						
350572	912	0																												0	0	0	0						
350657					false			false			false	false		false		false		false			false	false																	
350750					false			false			false	false		false		false		false			false	false																	
351131	0	0																												0	0	0	0						
351560					false			false			false	false		false		false		false			false	false																	
351878					false			false			false	false		false		false		false			false	false																	
352035					false			false			false	false		false		false		false			false	false																	
352370	0	0																												0	0	0	0						
352651					false			false			false	false		false		false		false			false	false																	
352745					false			false			false	false		true	35870	true	111831	false			false	false																	
352772	207789	539735																												0	0	0	0				3706	675	
352820					false			false			false	false		false		false		false			false	false																	
353238					false			false			false	false		false		false		false			false	false																	
353546					false			false			false	false		false		true	8501	false			false	false																	
353555	91401	0																												0	0	0	0						
353724					false			false			false	false		false		false		false			false	false																	
353957					false			false			false	false		false		false		false			false	false																	
354057					false			false			false	false		false		false		false			false	false																	
354253					false			false			false	false		false		false		false			false	false																	
354310	72381	0																												0	0	0	0				0	0	
354552	22810	0			true	0	0	false			false	false		true	61513	true	60553	false			false	false																	
354851					false			false			false	false		false		false		false			false	false																	
355120					false			false			false	false		false		true	70	false			false	false																	
355559					false			false			true	false		false		true	259720	false			false	false						2517	0								21	0	
355737					false			false			false	false		false		false		false			false	false																	
355858	0	0																												0	0	0	0						
356239					false			false			false	false		true	53939	true	72752	false			false	false																	
356659					false			false			false	false		false		false		false			false	false																	
356752					false			false			false	false		false		false		false			false	false																	
357049					false			false			false	false		false		false		false			false	false																	
357151					false			false			false	false		false		false		false			false	false																	
357526					false			false			false	false		true	40497	false		false			false	false																	
357553					false			false			false	false		false		false		false			false	false																	
357777					false			false			false	false		true	17796	true	17796	false			false	false																	
357937					false			false			false	false		false		false		false			false	false																	
358112					false			false			false	false		false		false		false			false	false																	
358448					false			false			false	false		false		false		false			false	false																	
358756					false			false			false	false		false		false		false			false	false																	
359324					false			false			false	false		false		false		false			false	false																	
359472					false			false			false	false		false		false		false			false	false																	
359650					false			false			false	false		false		false		false			false	false																	
359744					false			false			false	false		false		false		false			false	false																	
359838	0	0																												0	0	0	0						
360777	0	0																												0	0	0	0						
361055	5840	0			true	0	0	false			true	false		true	74018	true	92268	false			false	false						522	0								-19	0	
361167	379719	0																												0	0	0	0				216	0	
361279					false			false			false	false		false		false		false			false	false																	
361354					false			false			false	false		false		false		false			false	false																	
361439	0	0																												0	0	0	0						
361653					false			false			false	false		false		false		false			false	false																	
362043					false			false			false	false		false		false		false			false	false																	
362155					false			false			false	false		false		false		false			false	false																	
362717	0	0																												0	0	0	0						
362856					false			false			false	false		false		false		false			false	false																	
362940					false			false			false	false		false		false		false			false	false																	
363442					false			false			false	false		false		false		false			false	false																	
363648					false			false			false	false		false		false		false			false	false																	
363657	0	0																												0	0	0	0						
363778					false			false			false	true	10850	false		false		false			false	false																	
364131					false			false			false	false		false		false		false			false	false																	
364270																																							
364430					false			false			false	false		false		false		false			false	false																	
364449	374	0																												0	0	0	0						
364850	0	0																												0	0	0	0						
365325	572638	0																												0	0	0	0				14883	0	
365576	14642	0			true	0	0	false			false	false		false		false		false			false	false																	
365745					false			false			false	false		true	316	true	316	false			false	false																	
365848					false			false			false	false		true	495	true	24962	false			false	false																	
365950					false			false			false	false		false		false		false			false	false																	
366078	27500	0			true	0	0	false			false	false		true	123	true	165750	false			false	false																	
366238	0	0																												0	0	0	0						
366247	0	0																												0	0	0	0						
366359					false			false			false	false		false		false		false			false	false																	
366658					false			false			false	false		false		false		false			false	false																	
366854	0	0																												0	0	0	0						
367150					false			false			false	false		false		false		false			false	false																	
367178					false			false			false	false		false		true	37379	false			false	false																	
367431					false			false			false	false		false		false		false			false	false																	
367543					false			false			false	false		false		false		false			false	false																	
367954					false			false			false	false		false		false		false			false	false																	
368054					false			false			false	false		false		false		false			false	false																	
368344	0	375																												0	0	0	0						
368522					false			false			false	false		false		false		false			false	false																	
368933					false			false			false	false		false		false		false			false	false																	
368951	0	0																												0	0	0	0						
369453					false			false			false	false		false		false		false			false	false																	
369659					false			false			false	false		false		false		false			false	false																	
370020					false			false			false	false		false		false		false			false	false																	
370271	10085700	0																												0	0	0	0						
370347					false			false			false	true	435	false		true	15021	false			false	false																	
370721	0	0																												0	0	0	0						
370833					false			false			false	false		false		false		false			false	false																	
370954	5025	0																												0	0	0	0						
371223	17278	0			true	0	0	false			false	false		false		true	96693	false			false	false																	
371232	0	0																												0	0	0	0						
371362					false			false			false	false		false		false		false			false	false																	
371559					false			false			false	false		false		false		false			false	false																	
371755	0	0																												0	0	0	0						
371849	0	0																												0	0	0	0						
371924	0	0																												0	0	0	0						
371942					false			false			false	false		true	88	true	11626	false			false	false																	
372444					false			false			false	false		true	2803	true	24548	false			false	false																	
372538					false			false			false	false		false		false		false			false	false																	
372640					false			false			false	false		false		false		false			false	false																	
372855	0	0																												0	0	0	0						
373058					false			false			false	false		false		false		false			false	false																	
373115	26	0																												0	0	0	0						
373272					false			false			false	false		false		true	21566	false			false	false																	
373553					false			false			false	false		false		false		false			false	false																	
373601	0	0																												0	0	0	0						
374130	233	0			true	0	0	false			false	false		false		false		false			false	false																	
374354					false			false			false	false		false		false		false			false	false																	
374653	0	0																												0	0	0	0						
374774					false			false			false	false		false		false		false			false	false																	
375034	0	0																												0	0	0	0						
375043	0	0																												0	0	0	0						
375379					false			false			false	false		false		true	2385	false			false	false																	
375502	0	0																												0	0	0	0						
375566	11904	0			true	0	0	true	43913	18466	false	false		false		false		false			false	false																	
375650					false			false			false	false		false		false		false			false	false																	
376237	1100	0																												0	0	0	0						
376273	0	0																												0	0	0	0						
376442	0	0																												0	0	0	0						
376947					false			false			false	false		false		false		false			false	false																	
377663	0	0																												0	0	0	0						
377850					false			false			false	false		false		false		false			false	false																	
377908	0	0																												0	0	0	0						
378044					false			false			false	false		false		false		false			false	false																	
378110					false			false			false	false		false		false		false			false	false																	
378558	0	0																												0	0	0	0						
379050					false			false			false	false		false		false		false			false	false																	
379153					false			false			false	false		false		false		false			false	false																	
379171					false			false			false	false		false		false		false			false	false																	
379470					false			false			false	false		false		true	14970	false			false	false																	
379649	0	0																												0	0	0	0						
379920	878364	4844472	0	0																										0	0	0	0	0	0	0	614	0	
380346					false			false			false	false		false		false		false			false	false																	
380458	0	0																												0	0	0	0						
380533					false			false			false	false		false		false		false			false	false																	
380654					false			false			false	false		false		false		false			false	false																	
380841					false			false			false	false		false		false		false			false	false																	
380878					false			false			false	false		false		false		false			false	false																	
380944					false			false			false	false		false		true	56401	false			false	false																	
381026	0	0																												0	0	0	0						
381343	0	0																												0	0	0	0						
381839					false			false			false	false		false		false		false			false	false																	
381932					false			false			false	false		false		false		false			false	false																	
381950					false			false			false	false		false		true	24200	false			false	false																	
382050	1284	0																												0	0	0	0						
382069	0	0																												0	0	0	0						
382256					false			false			false	false		true	5178	true	5121	false			false	false																	
382274					false			false			false	false		false		false		false			false	false																	
382443					false			false			false	false		false		false		false			false	false																	
382537					false			false			false	false		false		false		false			false	false																	
382649	0	0																												0	0	0	0						
382658					false			false			false	false		false		false		false			false	false																	
382742					false			false			false	false		false		false		false			false	false																	
382854	1609	0																												0	0	0	0						
384018	0	0																												0	0	0	0						
384278	78198	0																												0	0	0	0				331	0	
384353					false			false			false	false		false		false		false			false	false																	
384652	0	0			true	0	5181	false			false	false		false		false		false			false	false																	
384830					false			false			false	false		false		true	19568	false			false	false																	
385350					false			false			false	false		false		false		false			false	false																	
385471	974	0			true	0	0	false			false	false		true	105761	true	105761	false			false	false																	
385547					false			false			false	false		false		false		false			false	false																	
385686					false			false			false	false		false		false		false			false	false																	
386432					false			false			false	false		false		false		false			false	false																	
386450	0	0																												0	0	0	0						
386731					false			false			false	false		false		false		false			false	false																	
386825					false			false			false	false		false		false		false			false	false																	
386852	9220	0																												0	0	0	0						
387055					false			false			false	false		false		false		false			false	false																	
387671					false			true	20706	1458	false	false		false		true	269812	false			false	false																	
388155					false			false			false	false		false		false		false			false	false																	
388258					false			false			false	false		false		false		false			false	false																	
388557					false			false			false	false		false		false		false			false	false																	
388744					false			false			false	false		false		true	85287	false			false	false																	
388753					false			false			false	false		false		false		false			false	false																	
388874					false			false			false	false		false		false		false			false	false																	
388940					false			false			false	false		true	627	true	15158	false			false	false																	
389059					false			false			false	false		false		false		false			false	false																	
389358					false			false			false	false		false		false		false			false	false																	
389376					false			false			false	false		false		false		false			false	false																	
389826					false			false			false	false		false		false		false			false	false																	
390336					false			false			false	false		false		false		false			false	false																	
390372					false			false			false	false		false		false		false			false	false																	
390840					false			false			false	false		false		true	49391	false			false	false																	
391418					false			false			false	false		false		false		false			false	false																	
391557					false			false			false	false		false		false		false			false	false																	
391575	102629	0																												0	0	0	0						
391959	0	0																												0	0	0	0						
391977					false			false			false	false		false		true	22168	false			false	false																	
392152	1	0			true	0	0	false			false	false		true	11863	false		false			false	false																	
392255					false			false			false	false		false		false		false			false	false																	
392778					false			false			false	false		false		false		false			false	false																	
393252					false			false			false	false		false		false		false			false	false																	
393355	0	0																												0	0	0	0						
393850					false			false			false	false		false		false		false			false	false																	
393953					false			false			false	false		false		false		false			false	false																	
394156					false			false			false	false		false		false		false			false	false																	
394259	22637	0																												0	0	0	0						
395238	206066	1548052																												0	0	0	0				114	0	
395274					false			false			false	false		false		false		false			false	false																	
396057	0	0																												0	0	0	0						
396244	0	0																												0	0	0	0						
396253	0	0																												0	0	0	0						
396356					false			false			false	false		false		false		false			false	false																	
396954					false			false			false	false		false		false		false			false	false																	
397456	0	0																												0	0	0	0						
397531	0	0																												0	0	0	0						
397540	82899	0																												0	0	0	0						
397559	5060	0			true	0	0	false			false	false		true	32347	true	176676	false			false	false																	
397755					false			false			false	false		false		false		false			false	false																	
397858					false			false			false	false		false		false		false			false	false																	
398051	0	0																												0	0	0	0						
398248	0	0																												0	0	0	0						
398350	408317	0																												0	0	0	0						
398631					false			false			false	false		false		false		false			false	false																	
398668	0	0																												0	0	0	0				0	0	
398837					false			false			false	false		false		false		false			false	false																	
399357					false			false			false	false		false		false		false			false	false																	
399517	14856	0																												0	0	0	0				31	0	
399731	0	0																												0	0	0	0						
399973					false			false			false	false		true	10270	true	52544	false			false	false																	
400057					false			false			false	false		false		false		false			false	false																	
400141					false			false			false	false		false		false		false			false	false																	
400365					false			false			false	false		false		false		false			false	false																	
400767					false			false			false	false		false		false		false			false	false																	
400945					false			false			false	false		false		false		false			false	false																	
401072					false			false			false	false		false		false		false			false	false																	
401559					false			false			false	false		false		true	14218	false			false	false																	
401755	0	0																												0	0	0	0						
401906					false			false			true	true	122	true	122	false		false			false	false						77794	0								4124	0	
401951					false			false			false	false		false		false		false			false	false																	
402462					false			false			false	false		false		false		false			false	false																	
402846					false			false			false	false		false		false		false			false	false																	
402873					false			false			false	false		false		false		false			false	false																	
403067					false			false			false	false		false		true	34997	false			false	false																	
403106	26000	0																												0	0	0	0						
403151	10773	0																												0	0	0	0						
403179	4535	0																												0	0	0	0						
403254					false			false			false	false		false		false		false			false	false																	
403357					false			false			false	false		false		false		false			false	false																	
403656	0	0																												0	0	0	0						
403870					false			false			true	false		true	33069	true	94977	false			false	false						791	0								61	0	
403946	90362	0			true	0	0	true	5084	2461	false	false		true	23503	true	423893	false			false	false																	
404653	0	0																												0	0	0	0						
404943	757	0			true	0	0	false			false	false		false		false		false			false	false																	
406022					false			false			false	false		true	350	false		false			false	false																	
406059					false			false			false	false		false		false		false			false	false																	
406666					false			false			false	false		false		false		false			false	false																	
406778					false			false			false	false		false		true	15906	false			false	false																	
406974					false			false			false	false		true	7649	false		false			false	false																	
407168					false			false			false	false		false		false		false			false	false																	
407506	82009	53303																												0	0	0	0						
407645					false			true	8734	329	false	true	277416	true	6819	true	284236	false			false	false																	
407850					false			false			false	false		false		false		false			false	false																	
408307	0	0																												0	0	0	0						
408642	0	14000			true	0	0	true	28264	6256	false	false		true	9149	true	476477	false			false	false																	
408875					false			false			false	false		false		false		false			false	false																	
409265					false			false			false	false		false		false		false			false	false																	
410159					false			false			false	false		false		false		false			false	false																	
410560	0	1024			true	653	0	false			false	false		true	1581	false		false			false	false																	
410748	0	0																												0	0	0	0						
410917					false			false			false	false		false		true	68774	false			false	false																	
410944					false			false			false	false		false		false		false			false	false																	
411062					false			false			false	false		false		false		false			false	false																	
411174					false			false			false	false		false		false		false			false	false																	
411231					false			false			false	false		false		false		false			false	false																	
411240					false			false			false	false		false		false		false			false	false																	
411473	0	14683																												0	0	0	0				168	0	
411512	0	0																												0	0	0	0						
411549					false			false			false	false		false		false		false			false	false																	
411576	0	0																												0	0	0	0						
411624	1259	0																												0	0	0	0						
411651					false			false			false	false		false		false		false			false	false																	
412153					false			false			false	false		false		false		false			false	false																	
412452					false			false			false	false		false		false		false			false	false																	
412555					false			false			false	false		false		false		false			false	false																	
412667					false			false			false	false		false		false		false			false	false																	
412751	0	30400																												0	0	0	0						
412845	1077	0			true	0	0	false			false	false		false		true	35448	false			false	false																	
412872					false			false			false	false		false		false		false			false	false																	
413141	0	0																												0	0	0	0						
413208																																		1520	0	2318	5695	180774	
413347	0	0																												0	0	0	0						
413543					false			false			false	false		false		true	9992	false			false	false																	
413646					false			false			false	false		false		true	1275	false			false	false																	
413673					false			false			false	false		true	1752	true	114716	false			false	false																	
413758					false			false			false	false		false		false		false			false	false																	
413851					false			false			false	false		false		false		false			false	false																	
414102					false			false			false	false		false		false		false			false	false																	
414652					false			true	848	0	false	false		true	15260	false		false			false	false																	
414764					false			false			false	false		false		false		false			false	false																	
414858					false			false			false	false		false		false		false			false	false																	
415770					false			false			false	false		false		false		false			false	false																	
415855					false			false			false	false		false		false		false			false	false																	
416245	163013	170719																												0	0	0	0				371	0	
416272					false			false			false	false		false		false		false			false	false																	
416339	0	0																												0	0	0	0						
416357					false			false			false	false		false		false		false			false	false																	
416656	0	0																												0	0	0	0						
416674	0	0			true	0	0	false			false	false		true	21	false		false			false	false																	
416973					false			false			false	false		false		false		false			false	false																	
417626					false			false			false	false		false		false		false			false	false																	
417710					false			false			false	false		false		false		false			false	false																	
418100					false			false			false	false		false		false		false			false	false																	
418249	0	0																												0	0	0	0						
418436					false			false			false	false		false		false		false			false	false																	
418856					false			false			false	false		false		false		false			false	false																	
419255					false			false			false	false		false		false		false			false	false																	
419406	41333	268411																												0	0	0	0						
419460					false			true	2294	0	false	false		false		true	34311	false			false	false																	
419675	232	0			true	0	0	false			false	false		true	5468	true	214494	false			false	false																	
419947					false			false			false	false		false		false		false			false	false																	
420578					false			false			false	false		false		false		false			false	false																	
420644	1163	0			true	0	0	false			false	false		true	213	true	245445	false			false	false																	
420653	0	0																												0	0	0	0						
420877					false			false			false	false		false		false		false			false	false																	
421445	0	0																												0	0	0	0						
421539					false			false			false	false		false		false		false			false	false																	
422059	0	0																												0	0	0	0						
422116					false			false			false	false		false		false		false			false	false																	
422433	0	0																												0	0	0	0						
422657					false			false			false	false		false		false		false			false	false																	
423159					false			false			false	false		false		false		false			false	false																	
423449					false			false			false	true	194	false		true	147018	false			false	false																	
423636					false			false			false	false		false		false		false			false	false																	
423739					false			false			false	false		false		false		false			false	false																	
423841					false			false			false	false		false		false		false			false	false																	
424156					false			false			false	false		false		false		false			false	false																	
424240					false			false			false	false		false		true	75046	false			false	false																	
424352					false			false			false	false		false		false		false			false	false																	
424437	0	0																												0	0	0	0						
424633					false			false			false	false		false		false		false			false	false																	
425050					false			false			false	false		false		false		false			false	false																	
425108					false			true	6335	952	false	false		false		true	145282	false			false	false																	
425818					false			false			false	false		false		true	327	false			false	false																	
425845					false			false			false	false		false		false		false			false	false																	
425911	0	0																												0	0	0	0						
426057					false			false			false	false		false		false		false			false	false																	
426141					false			false			false	false		false		false		false			false	false																	
426534	260773	0																												0	0	0	0				468	0	
426758					false			false			false	false		false		false		false			false	false																	
426945	0	796			true	0	0	false			false	false		true	34620	true	34620	false			false	false																	
427241					false			false			false	false		false		true	56960	false			false	false																	
427353					false			true	10122	1735	false	false		true	16253	true	30948	false			false	false																	
427858					false			false			false	false		false		false		false			false	false																	
427960					false			false			false	false		false		false		false			false	false																	
428060	12046	0			true	0	0	false			false	false		false		false		false			false	false																	
428462					false			false			false	false		false		false		false			false	false																	
428471					false			false			false	false		false		false		false			false	false																	
428547	39000	196802																												0	0	0	0						
428855					false			false			false	false		false		false		false			false	false																	
429021					false			false			false	false		false		false		false			false	false																	
429487	1638	0			true	0	5513	true	13801	950	true	false		false		true	415077	false			false	false						3532	0								105	0	
430036	0	0																												0	0	0	0						
430054					false			false			false	false		false		false		false			false	false																	
430344					false			false			false	false		false		false		false			false	false																	
431172	0	116300																												0	0	0	0						
431323					false			false			false	false		false		false		false			false	false																	
431350					false			false			false	false		false		false		false			false	false																	
431846					false			false			false	false		false		false		false			false	false																	
431958					false			false			false	false		false		false		false			false	false																	
432012					false			false			false	false		true	362	false		false			false	false																	
432058	0	0																												0	0	0	0						
432432	0	0																												0	0	0	0						
433158	0	0																												0	0	0	0						
433505	3433	0																												0	0	0	0						
433550	0	0																												0	0	0	0						
433608	0	0																												0	0	0	0				0	0	
433859					false			false			false	false		false		false		false			false	false																	
433943	45353	0			true	0	0	false			false	false		false		false		false			false	false																	
434203	3582	0																												0	0	0	0						
434539					false			false			false	false		false		false		false			false	false																	
435059	228	0			true	0	0	false			false	false		true	293	true	121983	false			false	false																	
435077	0	0																												0	0	0	0						
435255					false			false			false	false		false		false		false			false	false																	
435666					false			false			false	false		false		false		false			false	false																	
435750	12072	0																												0	0	0	0						
436159	2339004	0																												0	0	0	0						
436542	0	235			true	0	0	false			false	false		false		true	55928	false			false	false																	
436739					false			false			false	false		false		false		false			false	false																	
436953	1903	0			true	0	0	true	6290	1173	false	false		true	47154	true	84693	false			false	true	8886	358	0	3408	45			287	0	2727	38						
437044					false			false			false	false		false		false		false			false	false																	
437914	771072	0																												0	0	0	0						
438050					false			false			false	false		false		false		false			false	false																	
438434					false			false			false	false		false		false		false			false	false																	
439132	0	0																												0	0	0	0						
439338	15430	0																												0	0	0	0						
439356	2506	0			true	0	0	false			false	false		false		false		false			false	false																	
439404	52491	0																												0	0	0	0						
439730					false			false			false	false		false		false		false			false	false																	
440110					false			false			false	true	77	true	2534	false		false			false	false																	
440857					false			false			false	false		false		false		false			false	false																	
440978					false			false			false	false		false		false		false			false	false																	
441050					false			false			false	false		false		false		false			false	false																	
441078					false			false			false	false		true	3469	true	29684	false			false	false																	
441135					false			false			false	false		true	429	true	429	false			false	false																	
441256	36483	0																												0	0	0	0						
441359					false			false			false	false		false		false		false			false	false																	
441434					false			false			false	false		false		false		false			false	false																	
441470					false			false			false	false		false		false		false			false	false																	
441630					false			false			false	false		false		false		false			false	false																	
442011	0	0																												0	0	0	0						
442057					false			false			false	false		false		false		false			false	false																	
442244	231	0			true	0	0	false			false	false		false		false		false			false	false																	
442655					false			false			false	false		false		false		false			false	false																	
442806	0	13905																												0	0	0	0						
443148	784	0			true	0	0	false			true	false		false		true	104646	false			false	false						30111	0								84	0	
443205	0	393064																												0	0	0	0						
443353	468	0			true	0	0	false			false	false		true	349	true	27353	false			false	false																	
443625					false			false			false	false		false		false		false			false	false																	
443634					false			false			false	false		false		false		false			false	false																	
444350					false			false			false	false		false		false		false			false	false																	
444471	0	0																												0	0	0	0						
444556					false			false			false	false		false		false		false			false	false																	
444677					false			false			false	false		false		false		false			false	false																	
444958					false			false			false	false		false		false		false			false	false																	
445674					false			false			false	false		false		true	1703	false			false	false																	
445777	0	0																												0	0	0	0						
445852	0	0																												0	0	0	0						
445955					false			false			false	false		false		false		false			false	false																	
446130	0	0																												0	0	0	0						
446149					false			false			false	false		false		false		false			false	false																	
446176	0	0																												0	0	0	0						
446877	55000	0			true	0	0	false			false	false		false		true	1869	false			false	false																	
447070	0	0																												0	0	0	0						
447100	0	0																												0	0	0	0						
447557					false			false			true	false		false		true	97457	false			false	false						4714	0								-22	0	
447874	0	0																												0	0	0	0				1	2	
448040	2008	0			true	0	0	false			false	false		false		true	33993	false			false	false																	
448554					false			false			false	false		false		false		false			false	false																	
