"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
24453	34370	33708	684	0	0	0	0	0	33708	0	0	-22	
24659	6194	5939	255	0	0	0	0	0	5939	0	0	0	
24668	201979	205482	4046	0	0	0	0	0	205482	1401	0	-8950	
24949	44825	44438	820	0	0	0	0	0	44438	0	0	-433	
25357	43040	43127	1555	0	0	1525	0	0	43127	0	0	-117	
25647	11025	10773	289	0	0	0	0	0	10773	0	0	-37	
26176	50502	50594	19	0	0	0	0	0	50594	89	0	-200	
26242	52239	52410	1131	0	0	641	0	0	52410	0	0	-661	
26457	3253	3276	50	0	0	58	0	0	3276	0	0	-15	
26765	57187	56802	1085	0	2	0	0	0	56802	0	0	-702	
27070	130175	131061	1125	0	0	0	0	0	131061	0	0	-2011	
27548	74660	75437	1478	0	0	700	0	0	75437	0	0	-1555	
27614	38663	39934	910	0	0	0	0	0	39934	0	0	-2181	
27847	57634	59208	1682	0	0	1000	0	0	59208	0	0	-2256	
28013	602234	594385	10438	0	1875	0	0	0	594385	0	0	-4464	
28152	12419	12928	422	0	0	728	0	0	12928	0	0	-203	
28255	32947	32162	1312	0	0	0	0	0	32162	0	0	-527	
28406	335807	327882	6867	0	1023	0	0	0	327882	0	0	35	
28675	15392	15280	323	0	0	0	0	0	15280	0	0	-211	
28732	10618	10524	258	0	0	0	0	0	10524	0	0	-164	
29476	8691	8374	332	0	0	0	0	0	8374	0	0	-15	
29636	79163	85729	1863	0	0	1368	0	0	85729	0	0	-7061	
29878	601389	595005	6825	0	0	0	0	0	595005	0	0	-441	
30052	4262	4187	75	0	0	0	0	0	4187	0	0	0	
30502	95393	98261	548	0	0	500	0	775	99036	0	0	-3691	
30650	14523	15612	311	0	0	1194	0	0	15612	0	0	-206	
30810	10585160	10542907	640947	0	0	610000	0	-312	10542595	0	0	11618	
31134	21944	21602	501	0	0	0	0	0	21602	0	0	-159	
31255	61976	60418	2181	0	0	0	0	0	60418	0	0	-623	
31657	18956	18335	621	0	0	0	0	0	18335	0	0	0	
31826	40532	41121	400	0	0	287	0	0	41121	0	0	-702	
31835	12650	12665	293	0	0	0	0	0	12665	0	0	-308	
32234	12838	15270	643	0	0	0	0	0	15270	0	0	-3075	
32766	6149	6118	31	0	0	0	0	0	6118	0	0	0	
32971	29881	30242	166	0	0	0	0	0	30242	0	0	-527	
33147	25333	25043	1313	0	0	848	0	0	25043	0	0	-175	
33259	71084	72562	3096	0	0	4000	0	0	72562	0	0	-574	
33268	15574	16136	597	0	0	330	0	0	16136	0	0	-829	
33370	3910	3927	-17	0	0	0	0	0	3927	0	0	0	
33839	4008	3919	134	0	0	0	0	0	3919	0	0	-45	
33857	87178	87018	2263	0	0	1125	0	0	87018	0	0	-978	
34425	95604	94994	1540	0	0	0	0	0	94994	0	0	-930	
34434	31983	31575	917	0	0	276	0	0	31575	0	0	-233	
34452	14212	14443	371	0	0	0	0	0	14443	0	0	-602	
34537	724279	709512	18616	0	0	0	0	2590	712102	1455	0	-7894	
34555	25718	25816	753	0	0	0	0	0	25816	0	0	-851	
34742	31616	31095	907	0	0	275	0	0	31095	0	0	-111	
35057	15591	15374	462	0	0	168	0	0	15374	0	0	-77	
35301	23121423	23080408	689381	0	0	560000	0	198	23080606	0	0	-88564	
35570	2804905	2800868	57987	0	439	45000	0	0	2800868	0	0	-9389	
35646	12759	12640	142	0	0	0	0	0	12640	0	0	-23	
35879	21227	21751	79	0	0	0	0	0	21751	0	0	-603	
36456	14909	14977	293	0	0	175	0	0	14977	0	0	-186	
36933	10325	10233	485	0	0	200	0	0	10233	0	0	-193	
37051	8070	7986	101	0	0	0	0	0	7986	0	0	-17	
37341	5313	5170	203	0	0	0	0	0	5170	0	0	-60	
37435	121716	120090	6787	0	0	0	0	0	120090	0	0	-5161	
37640	337962	342053	12086	0	0	7000	0	0	342053	0	0	-9177	
37659	5352	5318	134	0	0	100	0	0	5318	0	0	0	
37949	23620	25293	1221	0	0	1650	0	0	25293	0	0	-1244	
38740	20495	20280	405	0	0	0	0	0	20280	0	0	-190	
39327	80191	78940	1695	0	0	0	0	0	78940	0	0	-444	
39756	50754	51760	1454	0	0	1250	0	0	51760	0	0	-1210	
40033	8348	8715	62	0	0	360	0	0	8715	0	0	-69	
40499	264200	262502	2506	0	1109	0	0	0	262502	148	0	-2065	
40855	9987	9968	402	0	0	152	0	0	9968	0	0	-231	
41245	6868	6784	139	0	0	0	0	0	6784	0	0	-55	
41553	11714	12226	440	0	0	100	0	0	12226	0	0	-852	
41629	22341	21865	555	0	0	0	0	0	21865	0	0	-79	
41825	43373	43388	501	0	0	67	0	0	43388	0	0	-449	
41937	6963	7198	119	0	0	5	0	0	7198	0	0	-349	
41955	3271	3315	25	0	0	0	0	0	3315	0	0	-69	
42037	9344	9380	73	0	0	0	0	0	9380	0	0	-109	
42354	17256	17883	697	0	0	350	0	0	17883	0	0	-974	
42372	56899	56050	1166	0	0	0	0	0	56050	0	0	-317	
42420	926650	919799	24678	0	0	12335	0	0	919799	0	0	-5492	
42448	144570	140934	4755	0	0	0	0	0	140934	0	0	-1119	
42457	5687	5769	198	0	0	150	0	0	5769	0	0	-130	
43052	17147	17012	307	0	0	0	0	0	17012	0	0	-172	
43351	22234	21044	1164	0	0	0	0	0	21044	0	0	26	
43856	5350	5376	73	0	0	0	0	0	5376	0	0	-99	
43959	16065	18300	627	0	0	150	0	0	18300	0	0	-2712	
44040	36652	37045	696	0	0	0	0	0	37045	0	0	-1089	
44433	36036	36183	607	0	0	0	0	0	36183	0	0	-754	
44741	44861	44943	1022	0	0	176	0	0	44943	0	0	-928	
44750	17148	17271	280	0	0	124	0	0	17271	0	0	-279	
44929	15860	16146	205	0	0	38	0	0	16146	0	0	-453	
45038	16036	16218	557	0	0	230	0	0	16218	0	0	-509	
45047	20915	20144	790	0	0	0	0	0	20144	0	0	-19	
45056	10666	10487	224	0	0	0	0	0	10487	0	0	-45	
45430	17874	17942	235	0	0	0	0	0	17942	0	0	-303	
45458	13552	13557	326	0	0	100	0	0	13557	0	0	-231	
45551	82734	86410	1638	0	0	5000	0	0	86410	0	0	-314	
45560	144699	146383	5152	0	0	2549	0	0	146383	0	0	-4287	
45775	16724	16665	144	0	0	0	0	0	16665	0	0	-85	
46053	20441	21368	628	0	0	880	0	0	21368	0	0	-675	
46941	18577	18489	574	0	0	279	0	0	18489	0	0	-207	
47247	36321	36809	666	0	0	239	0	0	36809	-62	0	-853	
47256	4317	4278	39	0	0	0	0	0	4278	0	0	0	
47452	10183	10312	-126	0	0	0	0	0	10312	0	0	-3	
47500	56816	57652	384	0	0	0	0	0	57652	0	0	-1220	
48057	9470	9812	122	0	0	83	0	0	9812	0	0	-381	
48150	4433	4384	59	0	0	0	0	0	4384	0	0	-10	
48374	125745	123495	6120	0	0	3925	0	0	123495	59	0	-4	
48440	11694	11796	194	0	0	0	0	0	11796	0	0	-296	
49054	25110	25195	617	0	0	477	0	0	25195	0	0	-225	
49148	13319	13899	343	0	0	207	0	0	13899	0	0	-716	
49241	100113	90638	1546	0	8233	0	0	0	90638	0	0	-304	
49652	19469	19513	266	0	0	0	0	0	19513	0	0	-310	
49858	14106	13933	312	0	0	0	0	0	13933	0	0	-139	
49951	9817	9250	565	0	0	0	0	0	9250	0	0	2	
50144	12592	12396	196	0	0	0	0	0	12396	0	0	0	
50461	30607	30123	495	0	0	0	0	-11	30112	0	0	0	
50872	18222	18249	416	0	0	385	0	0	18249	0	0	-58	
51253	57374	83228	8150	0	0	34000	0	0	83228	0	0	-4	
51356	13869	13856	135	0	0	99	0	0	13856	0	0	-23	
51459	23349	23984	881	0	0	500	0	0	23984	0	0	-1016	
51842	40173	38872	1407	0	0	0	0	0	38872	0	0	-106	
52719	576255	558657	17598	0	0	0	0	0	558657	0	0	0	
52951	22295	21464	1000	0	0	0	0	0	21464	0	0	-169	
53051	12167	12125	417	0	0	375	0	0	12125	0	0	0	
53752	7957	8195	90	0	0	0	0	0	8195	0	0	-328	
54049	19407	20801	739	0	0	2102	0	0	20801	0	0	-31	
54058	47779	47992	1184	0	0	750	0	0	47992	0	0	-647	
54441	20202	19980	467	0	0	150	0	0	19980	0	0	-95	
54656	105501	115424	2737	0	0	1800	0	0	115424	20	0	-10880	
54973	603466	606847	18960	0	634	10900	0	0	606847	0	0	-12075	
55336	37062	36827	737	0	0	100	0	0	36827	0	0	-402	
55635	6110	6277	-91	0	0	0	0	0	6277	0	0	-76	
55653	11459	11652	277	0	0	200	0	0	11652	0	0	-270	
55970	51504	50793	977	0	0	0	0	0	50793	0	0	-266	
56258	16508	17404	662	0	0	750	0	0	17404	0	0	-808	
56351	162714	179857	4532	0	0	18197	0	0	179857	0	0	-3478	
56548	55160	54706	1319	0	0	330	0	0	54706	0	0	-535	
56557	353253	406475	13481	0	0	65000	0	0	406475	600	0	-2303	
56717	72241	71919	1732	0	0	693	0	0	71919	0	0	-717	
57040	20774	20463	382	0	0	0	0	0	20463	0	0	-71	
57451	57098	57674	1204	0	0	0	0	0	57674	0	0	-1780	
58207	26375	26613	287	0	0	212	0	0	26613	0	0	-313	
58225	31507	31169	699	0	0	100	0	0	31169	0	0	-261	
58243	595778	582805	14704	0	0	0	0	0	582805	0	0	-1731	
58355	2596	2561	35	0	0	0	0	0	2561	0	0	0	
58551	24310	24336	1470	0	0	550	0	0	24336	0	0	-946	
58636	31046	30976	819	0	0	55	0	0	30976	0	0	-694	
58757	16961	17096	283	0	0	315	0	0	17096	0	0	-103	
58971	523279	517148	18635	0	0	3600	0	0	517148	0	0	-8904	
59316	112486	110218	3244	0	4000	1376	0	0	110218	59	0	-3659	
59352	45829	45005	1140	0	0	0	0	0	45005	0	0	-316	
59370	45154	44730	553	0	0	0	0	0	44730	0	0	-129	
59754	1062	1166	30	0	0	0	0	0	1166	0	0	-134	
60143	7493468	7408789	272744	0	0	100000	0	14504	7423293	0	0	-102569	
60330	66744	64706	2905	0	0	450	0	0	64706	60	0	-477	
60545	21787	22127	925	0	0	494	0	0	22127	0	0	-771	
60554	6913	7033	242	0	0	325	0	0	7033	0	0	-37	
60648	27694	27503	403	0	0	0	0	0	27503	0	0	-212	
61122	124865	122505	2643	0	0	0	0	0	122505	0	0	-283	
61355	89495	88478	1388	0	0	0	0	0	88478	0	0	-371	
61476	25202	24749	461	0	113	0	0	0	24749	0	0	-121	
61757	40938	40327	1178	0	0	450	0	0	40327	0	0	-117	
61832	32927	33416	730	0	0	0	0	0	33416	0	0	-1219	
61953	6367	6777	134	0	0	25	0	0	6777	0	0	-519	
62044	2444	2465	-22	0	0	0	0	0	2465	0	0	1	
62110	11159	9524	135	0	1500	0	0	0	9524	0	0	0	
62147	8142	8414	199	0	0	90	0	0	8414	0	0	-381	
62772	66178	65641	1441	0	0	650	0	0	65641	171	0	-425	
63050	32840	32466	928	0	0	0	0	0	32466	0	0	-554	
63069	4022029	3918132	128046	0	0	0	0	0	3918132	1750	0	-25899	
63201	12036	12155	427	0	0	492	0	0	12155	0	0	-54	
63573	88876	88125	953	0	0	0	0	0	88125	0	0	-202	
63733	97437	98294	3086	0	0	1000	0	0	98294	0	0	-2943	
63742	40714	39849	1186	0	0	205	0	0	39849	0	0	-116	
63751	810	836	-14	0	0	0	0	0	836	0	0	-12	
64150	18516	18559	630	0	0	0	0	0	18559	0	0	-673	
64552	18067	18413	143	0	0	320	0	0	18413	0	0	-169	
64730	22481	23043	91	0	0	0	0	0	23043	0	0	-653	
65205	161223	160800	1255	0	0	0	0	0	160800	0	0	-832	
65241	11250	11193	313	0	0	168	0	0	11193	0	0	-88	
65513	53082	52805	293	0	0	0	0	0	52805	0	0	-16	
65559	66123	65814	2415	0	0	434	0	0	65814	0	0	-1672	
65746	100993	99742	1909	0	0	0	0	0	99742	0	0	-658	
65858	155404	151383	6337	0	0	0	0	0	151383	0	0	-2316	
66154	7560	7847	176	0	0	74	0	0	7847	0	0	-389	
66275	18858	18571	567	0	0	0	0	0	18571	0	0	-280	
66677	18864	18594	234	0	0	0	0	0	18594	39	0	-3	
67142	29698	29924	414	0	0	0	0	0	29924	0	0	-640	
67151	79778	79351	2315	0	0	1330	0	0	79351	0	0	-558	
67209	122589	122740	2305	0	0	171	0	0	122740	0	0	-2285	
67254	1498	1382	-272	0	390	0	0	0	1382	0	0	-2	
67656	113032	110830	3545	0	0	300	0	0	110830	0	0	-1043	
67870	37341	37609	41	0	0	0	0	0	37609	0	0	-309	
68448	23676	23515	305	0	0	0	0	0	23515	0	0	-144	
68671	10780	10728	195	0	0	143	0	0	10728	0	0	0	
68756	57950	58717	2173	0	0	2178	0	0	58717	0	0	-762	
68831	14439	14492	308	0	0	0	0	0	14492	0	0	-361	
68840	22478	23123	257	0	0	700	0	0	23123	0	0	-202	
68859	38722	40692	892	0	0	1572	0	0	40692	0	0	-1290	
69333	148971	145552	5723	0	0	231	0	0	145552	0	0	-2073	
69678	51823	51504	1607	0	0	850	0	0	51504	0	0	-438	
70058	7964	8655	89	0	0	60	0	0	8655	0	0	-720	
70218	12784	12627	169	0	0	0	0	0	12627	0	0	-12	
70414	48148	48701	637	0	0	275	0	0	48701	0	0	-915	
70638	27537	27666	622	0	0	773	0	0	27666	0	0	22	
70955	2582	2552	30	0	0	0	0	0	2552	0	0	0	
71073	11186	12050	58	0	0	316	0	0	12050	0	0	-606	
71318	122021	120251	2822	0	0	250	0	0	120251	0	0	-802	
71457	37919	38093	758	0	0	500	0	0	38093	0	0	-432	
71859	7781	7484	326	0	0	0	0	0	7484	0	0	-29	
72258	50086	49373	1712	0	0	650	0	0	49373	0	0	-349	
72351	9979	10331	144	0	0	40	0	0	10331	0	0	-456	
72454	10751	10839	242	0	0	330	0	0	10839	0	0	0	
72678	63166	66023	616	0	0	0	0	0	66023	0	0	-3473	
73116	43851	44633	378	0	0	0	0	0	44633	0	0	-1160	
73152	12351	12705	604	0	0	0	0	0	12705	0	0	-958	
73554	17628	17610	421	0	0	310	0	0	17610	0	0	-93	
73956	6326	6732	51	0	0	0	0	0	6732	0	0	-457	
74056	14999	14714	320	0	0	0	0	0	14714	0	0	-35	
74140	141224	145430	4171	0	0	2100	0	-223	145207	0	0	-6054	
74403	83089	82426	1578	0	0	0	0	0	82426	0	0	-915	
74449	3300	3303	22	0	0	25	0	0	3303	0	0	0	
75053	52950	55514	1115	0	0	2500	0	0	55514	0	0	-1179	
75259	48802	46201	601	0	2000	0	0	0	46201	0	0	0	
75446	49769	52007	1308	0	0	807	0	0	52007	0	0	-2739	
75455	6433	6622	69	0	0	237	0	0	6622	0	0	-21	
75558	36534	35329	1233	0	0	0	0	0	35329	0	0	-28	
75633	15491205	15441813	213225	0	0	71400	0	39581	15481394	135	0	-132149	
75651	7648	7647	138	0	0	0	0	0	7647	0	0	-137	
76153	4075	3978	97	0	0	0	0	0	3978	0	0	0	
76443	12554	12923	313	0	0	300	0	0	12923	0	0	-382	
76854	35496	34627	1044	0	0	0	0	0	34627	0	0	-175	
77150	6934	6798	179	0	0	0	0	0	6798	0	0	-43	
77253	24056	24088	858	0	0	783	0	0	24088	0	0	-107	
77422	17302	17343	10	0	0	0	0	0	17343	0	0	-51	
77851	196195	192350	5806	0	0	0	0	0	192350	0	0	-1961	
78157	6935	6773	262	0	0	100	0	0	6773	0	0	0	
78241	5777	5872	74	0	0	0	0	12	5884	0	0	-181	
78559	6785	6806	121	0	0	84	0	0	6806	0	0	-58	
79042	19749	20513	457	0	0	125	0	0	20513	0	0	-1096	
79127	8349	8611	123	0	0	300	0	0	8611	0	0	-85	
79145	18525	18025	457	0	0	0	0	0	18025	0	0	43	
79257	5564	5448	120	0	0	0	0	0	5448	0	0	-4	
79855	21339	21275	239	0	0	116	0	0	21275	0	0	-59	
80150	32553	33955	1638	0	0	1200	0	0	33955	0	0	-1840	
80374	19649	19712	78	0	0	0	0	0	19712	0	0	-141	
80431	10164	11565	470	0	0	1470	0	0	11565	0	0	-401	
80552	1584	1678	28	0	0	0	0	0	1678	0	0	-122	
80936	11919	12727	399	0	0	1156	0	0	12727	0	0	-51	
81175	29364	29016	381	0	0	0	0	0	29016	-19	0	-14	
81429	13203	13575	302	0	0	121	0	0	13575	0	0	-553	
82033	14839	15323	53	0	0	10	0	0	15323	0	0	-527	
82257	4639	4540	119	0	0	0	0	0	4540	0	0	-20	
82350	5131	5164	128	0	0	21	0	0	5164	0	0	-140	
82659	7261	7174	210	0	0	0	0	0	7174	0	0	-123	
83151	21650	22059	324	0	-600	0	0	0	22059	0	0	-133	
83236	13990	14146	-39	0	0	0	0	0	14146	0	0	-117	
83375	73740	76317	2874	0	0	1852	0	0	76317	0	0	-3599	
83638	785238	821983	13862	0	0	40000	0	0	821983	0	0	-10607	
83834	20669	20587	699	0	0	25	0	0	20587	0	0	-592	
83852	9373	9345	241	0	0	0	0	0	9345	0	0	-213	
83955	6245	6155	117	0	0	0	0	0	6155	0	0	-27	
84046	5681	5900	94	0	0	0	0	0	5900	0	0	-313	
84541	76900	74583	2830	0	0	0	0	0	74583	0	0	-513	
84804	5954	6133	90	0	0	0	0	0	6133	0	0	-269	
85052	12934	13298	433	0	224	0	0	0	13298	0	0	-1021	
85258	16471	16648	251	0	0	0	0	0	16648	0	0	-428	
85454	9404	9277	200	0	0	0	0	0	9277	0	0	-73	
85472	1061801	617919	6025	444706	0	8000	0	0	617919	1291	0	-140	
85931	23026	22815	521	0	0	0	0	0	22815	0	0	-310	
86349	27207	26218	1273	0	0	165	0	0	26218	0	0	-119	
86358	8297	8369	172	0	0	125	0	0	8369	0	0	-119	
86554	7278	7514	178	0	0	100	0	0	7514	0	0	-314	
86675	231067	231219	1834	0	0	0	0	0	231219	0	0	-1986	
87047	21238	21377	366	0	0	0	0	0	21377	0	0	-505	
87159	19533	20056	296	0	0	181	0	0	20056	0	0	-638	
87234	61130	61185	1304	0	0	0	0	0	61185	0	0	-1359	
87476	28605	28713	68	0	0	0	0	0	28713	0	0	-176	
87579	37701	37544	336	0	0	0	0	0	37544	0	0	-179	
88231	55792	54250	2958	0	0	1300	0	0	54250	0	0	-116	
88240	8939	14668	67	4072	-9611	0	0	0	14668	0	0	-257	
88259	8563	9117	212	0	0	750	0	0	9117	0	0	-16	
88352	22930	23145	760	0	0	354	0	0	23145	0	0	-621	
88455	46028	45283	1859	0	0	700	0	0	45283	0	0	-414	
88772	61581	62257	1158	0	31	421	0	0	62257	0	0	-1444	
88950	7326	7666	158	0	0	420	0	0	7666	0	0	-78	
89032	16961	16801	263	0	0	0	0	0	16801	0	0	-103	
89135	7865	7969	31	0	0	0	0	0	7969	0	0	-135	
89854	11801	11646	267	0	0	60	0	0	11646	0	0	-52	
89957	8649	9175	240	0	0	712	0	0	9175	0	0	-54	
90047	4260	4281	194	0	0	0	0	0	4281	0	0	-215	
90177	27245	26716	650	0	0	0	0	0	26716	0	0	-121	
90328	55153	55115	1014	0	0	502	0	0	55115	0	0	-474	
90337	69229	68723	639	0	0	0	0	0	68723	0	0	-133	
90579	59661	59303	828	0	0	0	0	0	59303	0	0	-470	
91615	10985	10979	172	0	0	50	0	0	10979	0	0	-116	
91651	5661	5637	106	0	0	0	0	0	5637	0	0	-82	
91754	91617	98157	2535	0	0	1800	0	0	98157	16	0	-7291	
91950	5417	5468	68	0	0	45	0	0	5468	0	0	-74	
92144	7870	8013	118	0	0	0	0	0	8013	0	0	-261	
92676	54914	55519	691	0	0	0	0	0	55519	0	0	-1296	
92706	39705	39982	408	0	0	0	0	0	39982	0	0	-685	
92902	1866	1830	36	0	0	0	0	0	1830	0	0	0	
93244	19489	19521	875	0	0	700	0	0	19521	0	0	-207	
93543	36512	36174	907	0	0	0	0	0	36174	0	0	-569	
93619	32631	32489	142	0	0	0	0	0	32489	0	0	0	
93758	13925	8804	212	3722	1330	0	0	0	8804	0	0	-143	
94139	67015	68298	905	0	0	466	0	0	68298	0	0	-1722	
94522	69113	67317	2166	0	0	0	0	0	67317	0	0	-370	
94755	18661	18608	461	0	0	0	0	0	18608	0	0	-408	
94858	14709	14443	847	0	0	250	0	0	14443	0	0	-331	
95051	14127	14133	7	0	0	0	0	0	14133	0	0	-13	
95659	6216	6488	30	0	0	280	0	0	6488	0	0	-22	
95677	9130	9166	-36	0	0	0	0	0	9166	0	0	0	
96553	13014	12676	338	0	0	0	0	0	12676	0	0	0	
97055	29106	28389	1094	0	0	9	0	0	28389	0	0	-368	
97279	5267	5464	-14	0	0	24	0	0	5464	0	0	-159	
97457	9950	9660	356	0	0	50	0	0	9660	0	0	-16	
97804	97818	96344	1846	0	0	0	0	0	96344	0	0	-372	
97943	32048	32342	1574	0	0	950	0	0	32342	0	0	-918	
