"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
1557	19	97															11	495	12	1333	8	2143	213	4983	41	5780	12	2548	false	true	
1669			75	2229	22	2735	11	4013	173	3050	8	707	9	1841			1	12	1	34	0	0	147	2599	0	0	1	350	false	false	
1829			67	3089	63	8936	79	31484	94	3350	26	2683	18	5166															false	false	
1856			12	333	1	149	2	394	20	544	60	6094	8	1870			6	303	3	289	4	1405	30	543	2	246	1	282	false	false	
2040			30	1915	32	3999	35	11977	76	2094	16	1788	31	12087			5	187	4	756	3	621	16	318	1	0	0	0	false	false	
2161			41	1302	8	820	2	408	214	3916	43	4709	8	1867			2	24	0	0	0	0	71	1527	7	662	4	933	false	false	
2376			8	401	43	6679	184	81620	15	555	1	129	3	818															false	false	
2554	4	35													17	38													true	true	
2732			16	701	51	7543	133	63117	40	1415	22	2974	16	5615			0	0	1	135	0	0	0	0	0	0	0	0	false	false	
2750			9	299	4	582	0	0	29	737	3	266	6	2047			7	301	5	538	4	859	28	737	14	1460	18	2846	false	false	
3177			71	2703	89	11166	118	46017	79	1587	27	2830	21	4739															false	false	
3252			23	1040	14	1761	9	2469	235	6385	22	2730	9	2152			42	1405	39	5697	28	8082	809	29519	50	6566	25	6706	false	false	
3458			7	138	4	506	4	1586	45	1066	7	758	7	1517			31	1153	15	1801	6	1990	77	1290	2	249	1	378	false	false	
3720			69	2395	52	6402	55	20898	213	4371	33	3657	19	4378			59	2153	26	2786	11	2779	43	959	25	2496	9	2537	false	false	
3971			22	730	23	2186	49	21667	52	703	19	1277	22	5840			20	936	37	4421	30	7260	63	1375	20	1957	21	3485	false	false	
4156			42	1565	25	2941	25	10160	190	3654	18	2060	14	5360			92	3736	53	6791	16	4179	265	5398	29	3049	7	1616	false	false	
4231			137	4470	30	3906	16	5300	61	1184	6	537	3	1170			148	3598	29	2846	5	1121	22	330	1	41	0	0	false	false	
4437			52	1940	32	3679	57	21716	92	2150	27	3176	17	4281			4	219	4	466	3	1017	3	115	0	0	2	817	false	false	
4839			66	3381	99	15226	92	43273	108	901	13	1698	14	2994															false	false	
5069			3	125	4	752	27	15744	2	82	1	0	2	1160															false	false	
5135			110	4014	53	6532	48	15042	346	6211	30	2640	13	4157			176	6545	94	10960	54	15100	278	7142	64	6758	47	10902	false	false	
5210			102	4181	164	20398	179	70991	225	5461	56	6290	46	14308			34	1276	25	2887	20	6909	29	547	3	299	1	203	false	false	
5461			24	1360	47	6979	104	44571	158	5171	95	7121	61	16565			0	0	3	409	4	1522	10	370	7	559	4	936	false	false	
5751			46	1842	32	3870	21	9178	280	7012	50	5649	29	11044			19	888	17	2483	17	4953	105	3717	58	6830	28	7178	false	false	
6039			59	1934	13	1313	25	9990	80	1315	5	470	8	1815			46	1429	16	1560	12	2935	81	1495	4	414	2	299	false	false	
6141			44	1347	13	1547	7	2126	40	681	3	307	0	0			35	936	7	961	2	575	49	1508	7	905	1	235	false	false	
6329			121	8443	98	13312	81	30583	746	16303	50	5628	10	1836			38	1535	15	1960	8	1819	113	3198	8	1638	1	475	false	false	
7009			0	0	0	0	0	0	0	0	1	50	7	2905															false	false	
7045			53	2152	30	4141	17	6894	32	758	6	610	7	2705			19	712	10	1346	6	2248	44	821	13	1557	5	858	false	false	
7072			15	662	30	4122	35	13788	55	1528	5	381	2	764			0	0	0	0	1	445	1	25	1	136	0	0	false	false	
7157			17	536	1	174	0	0	75	1448	14	1841	1	315			16	711	9	1110	1	375	120	1602	1	250	1	346	false	false	
7456			16	599	11	1425	12	4532	42	1018	16	1650	17	5190			16	742	19	2216	12	2748	44	1129	27	2358	11	2034	false	false	
7634			67	2821	26	3467	11	4735	93	1562	13	1312	4	1523			14	605	7	1216	0	0	40	1219	5	670	4	708	false	false	
8033			14	842	23	2683	39	13970	112	1889	23	1873	13	3032			1	5	8	841	2	437	20	638	7	554	7	1109	false	false	
8462			9	323	5	659	2	589	142	3456	14	1881	20	6491			11	318	10	1407	3	818	25	752	15	978	10	2581	false	false	
8631			12	438	9	1189	8	2828	68	2131	17	2032	14	4918			0	0	2	221	2	743	7	167	0	0	0	0	false	false	
9357			4	181	11	1456	51	23504	239	5706	98	8144	146	33091															false	false	
9553			12	446	11	1296	2	1038	39	959	14	1508	9	2603			28	1175	36	4469	43	11696	74	1792	41	2968	41	8107	false	false	
9807			9	431	29	3481	103	45676	43	1406	25	3097	25	7643															false	false	
9955			11	292	5	854	12	6161	114	1605	17	2067	14	4717			60	2123	32	3808	19	4672	101	2627	16	1321	8	1946	false	false	
10250			25	1155	72	9714	94	42770	324	8560	106	11552	56	20832			0	0	1	223	2	870	0	0	0	0	0	0	false	false	
10849			22	666	19	2436	19	8200	44	785	7	613	4	1159			16	589	7	863	7	1842	22	550	7	731	7	1480	false	false	
11145			231	12969	88	13986	68	28598	123	825	12	1781	8	2532			0	0	1	172	0	0	1	42	0	0	0	0	false	false	
11275			43	1645	79	11197	157	71699	245	6739	128	12682	131	38571	1	0													true	false	
11640			41	1421	32	4116	37	11511	311	5490	44	3953	29	7660			32	1089	24	2404	15	4220	65	1593	35	2728	39	5568	false	false	
11837			13	594	7	963	10	4871	3	63	2	200	1	493			6	162	2	265	2	724	6	85	0	0	0	0	false	false	
12030			266	9054	138	16343	100	34339	606	8766	35	3771	24	8448			92	3039	39	6070	24	7060	105	1887	6	691	2	219	false	false	
12142			49	1970	33	3674	36	14186	173	3373	21	2597	13	4119			13	452	6	593	3	688	16	307	5	409	6	960	false	false	
12179			9	352	12	1557	6	2253	24	528	6	625	2	375			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
12245			84	5062	65	7757	36	11985	97	2169	16	1742	4	1084			5	128	2	234	1	304	6	169	0	0	1	385	false	false	
12311			2170	98611	3083	390898	3882	1372768	21039	593048	3522	360838	3079	876885			180	8758	176	21424	68	16705	531	13453	121	10892	61	12254	false	false	
12647			37	2287	30	3973	27	9248	136	2756	22	2220	10	2022			20	783	11	1170	8	2019	31	803	14	984	6	1423	false	false	
12656	17	29													18	36													true	true	
12937			8	486	20	2870	42	20006	16	429	7	1623	11	5109			0	0	1	150	0	0	0	0	0	0	0	0	false	false	
12946			101	4237	102	14081	99	32536	702	13200	99	9552	61	18729			34	1253	18	1545	17	3577	32	659	2	330	1	46	false	false	
12955			28	1212	38	6219	45	21588	84	2598	18	2169	23	6079			3	163	2	310	2	718	4	110	1	129	0	0	false	false	
13103			69	3233	153	21114	274	105571	391	9369	141	13241	146	34961															false	false	
13251	51	79															7	355	6	801	0	0	26	716	7	961	3	770	false	true	
13457			4	25	2	139	0	0	22	348	2	150	1	278			5	206	5	789	4	1371	60	946	16	1283	6	1211	false	false	
14052			54	2137	27	4415	20	7800	60	1260	5	575	0	0			2	152	1	144	1	386	4	48	0	0	0	0	false	false	
14155			60	2630	32	4762	15	6319	183	4185	12	1336	2	558			101	4086	74	9703	23	8144	486	9811	47	5364	13	3748	false	false	
14650	33	100													5	54													true	true	
14753	10	95													30	290													true	true	
14865			64	2648	73	9479	45	19602	218	4497	50	4923	35	9445			51	2735	96	12716	44	13463	264	6225	111	12046	47	10879	false	false	
14977			5	118	1	95	0	0	57	1167	7	883	2	148			27	992	18	1833	4	1176	83	2593	30	2927	6	1057	false	false	
16458			19	741	36	4421	43	15074	202	4602	34	3128	17	4455			5	129	3	277	2	612	3	34	2	227	2	342	false	false	
16551			107	3387	68	7878	51	16075	213	4006	54	5410	21	5689			27	1040	17	2130	6	1119	58	1326	17	1977	11	2655	false	false	
16748			17	587	9	992	7	1867	42	1114	12	1104	5	898			11	575	15	1975	8	2270	27	732	11	1696	2	764	false	false	
16944	18	22													13	1													true	true	
16953	19	135													19	236													true	true	
17110			0	0	0	0	0	0	2	105	2	172	3	925															false	false	
17147			608	23183	630	80216	813	339821	2396	49886	654	62277	719	197687			300	11903	218	28777	132	38610	356	8598	137	13520	96	17883	false	false	
17259			12	737	9	966	2	696	11	1010	7	1301	7	3763	95	34													true	false	
17464			104	3565	266	33917	401	159081	1135	21347	213	17475	158	34195			6	262	11	855	6	1193	21	310	7	493	2	165	false	false	
17950			87	3894	89	11461	63	21694	298	6928	42	4892	22	7439			54	2199	61	8003	38	10189	296	7111	41	4236	12	3088	false	false	
17978			42	1687	36	4658	18	7627	0	0	0	0	0	0			2	78	5	670	1	343	1	8	0	0	0	0	false	false	
18050			48	1980	64	8421	58	23388	298	5031	28	2695	13	4453			92	3660	41	4895	5	1433	140	1952	5	439	0	0	false	false	
18135			4	146	4	188	13	2504	67	2494	56	5606	51	13720															false	false	
18377			1	84	1	199	1	541	1	57	0	0	0	0			0	0	3	296	2	471	0	0	0	0	0	0	false	false	
18827			42	1710	40	3983	35	9883	119	2186	19	1969	21	4968			0	0	1	54	0	0	0	0	0	0	0	0	false	false	
18836			37	1185	29	3544	25	7192	37	950	6	716	2	1350			9	214	10	942	3	536	24	528	6	623	0	0	false	false	
18854			13	685	10	1294	8	3802	235	6008	45	6224	48	19158			27	870	26	3428	12	3498	234	6325	54	5444	37	7922	false	false	
19356			4	167	4	435	5	2701	6	215	9	1097	12	4639			1	55	1	40	0	0	1	39	0	0	1	155	false	false	
19730			95	4591	228	30338	371	148294	235	8680	188	23808	257	93949			8	285	16	2619	7	2175	20	506	8	629	3	446	false	false	
19936			55	2477	61	7233	36	13890	52	2467	8	1391	8	5070			45	3207	29	3874	25	9430	117	3907	25	3742	8	2059	false	false	
19972			0	0	0	0	0	0	0	0	1	114	0	0			0	0	1	86	0	0	0	0	0	0	0	0	false	false	
20053			48	1877	20	2523	10	2817	96	2172	23	2302	5	931			22	954	25	3689	11	2633	107	2867	17	1620	4	1220	false	false	
20512	76	29																											false	true	
20633			28	983	35	3974	47	16543	33	1013	11	1484	6	2176			0	0	1	51	0	0	0	0	0	0	1	383	false	false	
20857			13	442	4	348	5	1295	104	1262	10	935	8	2884			8	368	19	1915	15	2975	229	1094	5	501	9	1518	false	false	
21256			1	18	2	166	0	0	10	158	1	149	0	0	1	2													true	false	
21359			5	138	6	1163	0	0	23	540	3	453	0	0	39	96													true	false	
21630			34	1339	31	4121	20	6692	134	2705	19	1906	5	2105			6	283	1	56	0	0	3	135	1	48	4	614	false	false	
21658			84	3266	39	4009	25	5565	147	2557	48	1905	13	2642			80	3098	73	7847	29	6239	212	3038	28	1379	21	1527	false	false	
22048			50	1575	40	4888	31	13316	295	5728	32	2902	20	7088			2	74	3	249	1	300	14	337	2	226	7	1072	false	false	
22543			25	1013	31	4073	25	9571	45	1054	3	357	1	290			3	96	2	275	0	0	0	0	0	0	0	0	false	false	
22552	72	241															46	2120	61	8188	25	7316	347	7499	52	5235	18	4050	false	true	
22730			49	1719	20	2069	17	6779	46	1745	18	1890	6	2322															false	false	
22936			11	582	17	2723	28	12919	128	3024	23	2642	19	4464			18	654	13	1895	7	2375	32	665	7	561	6	1424	false	false	
23045			18	723	9	1722	6	2209	12	235	1	59	1	317			3	238	2	338	2	593	0	0	1	206	0	0	false	false	
23456			92	3845	36	4117	17	5612	89	1890	20	2170	16	4145			36	1475	29	3299	6	1664	54	1220	16	1754	8	2373	false	false	
23504			25	1133	77	10307	269	126822	1008	35738	156	17377	161	58983			0	0	1	215	0	0	0	0	0	0	0	0	false	false	
23643			49	1861	53	6486	25	8051	171	4006	48	4991	23	5156			11	563	8	1007	3	907	18	405	3	388	0	0	false	false	
23755			21	920	24	3336	61	27401	110	2541	26	3330	9	3613			2	129	0	0	2	398	4	85	0	0	0	0	false	false	
24006			21	958	58	7870	128	53502	154	3740	49	5833	48	22128															false	false	
24378			14	585	8	699	2	347	25	424	3	143	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
24453			7	383	16	2093	19	8385	44	1361	11	1391	6	2091			0	0	0	0	1	240	0	0	0	0	0	0	false	false	
24659			18	979	11	1208	10	2005	98	3352	16	1805	10	2662			17	695	4	478	1	305	41	1978	9	1584	6	1966	false	false	
24668			20	960	37	5016	41	18354	147	3990	53	5455	50	19082			41	1544	15	1778	2	723	24	432	5	664	3	837	false	false	
24855			0	0	0	0	0	0	17	517	6	754	1	279			6	264	1	159	3	921	56	1318	1	150	2	554	false	false	
24949			77	3434	70	8949	77	29043	85	1602	24	2795	21	4120			15	802	6	829	2	340	36	666	3	350	0	0	false	false	
25357			32	1419	10	1719	34	30770	46	1009	2	223	3	1660			4	130	0	0	2	676	0	0	0	0	0	0	false	false	
25647			5	121	13	1619	9	2609	0	0	1	96	1	849			0	0	0	0	2	417	0	0	0	0	0	0	false	false	
26176			5	171	25	3501	97	42597	4	147	0	0	2	448			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
26242			93	3378	65	7281	74	29025	369	6941	26	1568	15	3533			39	1037	33	4030	12	3065	21	254	2	187	12	1972	false	false	
26457			12	191	0	0	0	0	11	327	4	324	1	26			56	2257	28	2471	15	3464	57	999	2	162	0	0	false	false	
26765			11	609	45	6150	66	28735	155	4462	55	6784	59	17364			2	62	1	50	3	1223	2	79	0	0	0	0	false	false	
27070			3	228	2	244	1	279	0	0	0	0	0	0															false	false	
27548			89	3258	104	13706	125	47052	428	9515	194	17426	117	34519			2	122	5	533	2	445	3	62	1	104	0	0	false	false	
27614			30	1408	20	1965	13	3456	78	2335	15	2220	12	5263			6	329	9	1133	0	0	2	18	1	167	1	450	false	false	
27847			196	6887	81	9896	62	21464	417	7199	20	1956	7	2345			363	9603	90	11922	75	19358	318	4296	13	1330	1	433	false	false	
28013			8	260	39	4784	173	70791	111	3020	50	5088	80	25634															false	false	
28152			47	1960	29	4248	22	9746	196	3787	35	3915	14	3095			42	1615	75	9297	12	3570	109	2640	26	1996	17	4191	false	false	
28255			16	637	26	3587	18	8525	81	1468	11	1022	8	3900			8	295	3	397	2	630	27	406	1	87	1	145	false	false	
28349			20	711	16	2507	11	4763	71	1566	17	1627	19	6262			9	228	4	564	3	949	7	105	0	0	1	373	false	false	
28406			0	0	11	1811	46	25920	42	1675	21	3741	41	20630															false	false	
28675			37	1258	18	1966	5	1076	35	661	5	350	5	1326			29	901	13	1334	6	1693	18	396	5	707	3	543	false	false	
28732			57	2289	27	3349	20	7602	33	574	11	1023	9	2852			0	0	2	74	1	204	3	112	2	188	1	355	false	false	
29104			9	354	44	5156	122	55345	148	3534	40	3668	25	9307															false	false	
29476			29	658	11	776	8	2445	74	1281	13	545	1	472			16	522	21	1554	9	2221	38	889	24	1824	18	1764	false	false	
29636			142	5252	98	12361	72	26549	470	6744	30	2207	16	5843	462	140													true	false	
29878			14	910	115	15296	400	145262	0	0	0	0	0	0															false	false	
29953			12	364	11	1508	12	4888	22	583	20	1891	12	3863			10	503	8	1005	10	2965	7	152	3	227	4	661	false	false	
30052			16	598	19	2270	8	2263	16	305	2	200	0	0			1	13	2	137	0	0	0	0	0	0	0	0	false	false	
30418																													false	false	
30502			59	2683	87	10010	151	57449	597	14033	49	3666	53	14653															false	false	
30650			6	199	14	1941	23	6940	149	1819	27	2388	20	3447			1	5	1	101	0	0	0	0	0	0	0	0	false	false	
30810	0	99220																											false	true	
30874			28	1476	46	6368	109	49132	39	1223	30	2825	45	11882			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
31134			29	1369	17	1936	11	3668	170	2782	14	1450	2	393			15	344	8	1086	2	680	30	732	10	1213	5	979	false	false	
31255			11	366	19	3204	36	15352	144	2800	23	2442	36	7447	1	0													true	false	
31657	198	200													20	110													true	true	
31826			112	10769	47	5887	34	14286	154	4462	15	1182	7	2304			45	1421	8	874	1	109	90	1077	1	180	0	0	false	false	
31835			36	965	6	532	10	3102	148	3200	8	994	7	1476			11	268	7	1036	10	2937	103	3037	24	2157	23	5003	false	false	
32234			51	2251	15	1966	11	3887	22	415	1	0	5	1658			11	535	9	1297	6	1593	24	380	8	885	4	963	false	false	
32766			6	239	12	1746	10	2458	101	2069	7	906	1	327			0	0	0	0	0	0	4	62	0	0	0	0	false	false	
32971			51	2122	29	3480	18	6338	50	1277	14	1402	15	3900			6	181	2	309	0	0	3	159	0	0	1	324	false	false	
33147			74	2637	44	6448	57	30710	265	6596	51	6895	57	18859			27	1062	26	3833	13	6317	25	1099	20	2785	21	8204	false	false	
33259			44	3205	81	11541	156	66084	217	6121	87	9560	81	25211			2	82	4	668	1	262	0	0	0	0	0	0	false	false	
33268			28	955	10	1661	7	2623	83	1312	14	1034	12	3565			28	1195	9	1063	5	933	93	2297	26	1981	10	1778	false	false	
33370			1	69	1	165	2	711	0	0	0	0	0	0															false	false	
33839			12	364	4	442	0	0	41	1323	1	197	0	0			3	58	3	230	4	622	42	2147	4	479	0	0	false	false	
33857			15	568	21	2846	39	16641	340	7324	48	5925	43	11871			24	1131	37	4723	12	3268	340	3490	48	1737	32	7438	false	false	
34153			15	676	26	4072	38	17027	50	1159	11	1276	16	6201			7	374	5	537	0	0	12	501	7	518	3	77	false	false	
34425			42	2548	72	10258	66	24835	247	5309	48	5449	23	5845			0	0	1	111	0	0	1	20	0	0	0	0	false	false	
34434			76	2880	59	7582	69	27410	151	3404	32	3384	19	5953			27	998	12	1361	1	149	27	1010	8	702	0	0	false	false	
34452			70	2614	27	3577	23	8637	134	3423	35	4281	13	3665			1	22	1	225	0	0	1	3	0	0	0	0	false	false	
34537			59	2932	135	18610	277	119053	310	8736	84	10169	62	22330			3	92	2	115	1	56	15	171	2	115	0	0	false	false	
34555			131	4308	33	4042	27	9649	182	2939	10	876	9	3173			210	7009	107	13360	39	10561	403	6829	44	5428	8	2189	false	false	
34742			46	1990	40	5716	42	17156	173	3371	21	2049	11	3055			27	807	11	943	5	1549	94	1586	6	858	0	0	false	false	
34836			11	440	7	1066	7	2522	12	356	4	83	1	349			11	283	5	853	1	317	2	163	2	293	1	265	false	false	
35057			63	2586	32	4524	20	7078	194	3690	18	1285	8	1762			110	4245	58	6944	24	6920	210	4233	19	2374	4	909	false	false	
35301			0	0	0	0	0	0	0	0	0	0	0	0															false	false	
35570			115	4929	264	37860	695	314861	429	12194	179	15811	212	55582			0	0	1	69	1	269	2	93	0	0	0	0	false	false	
35646			26	1175	7	1197	2	567	115	2540	8	1318	5	2500			7	440	1	198	1	300	37	848	0	0	1	272	false	false	
35842			44	1734	18	2386	18	6516	117	2463	11	1515	7	1848			12	587	7	808	5	1511	22	405	9	625	1	127	false	false	
35879			16	647	8	779	9	4101	3	82	3	204	2	716	2	0													true	false	
36456			13	240	6	770	1	345	98	2531	18	2011	4	1466			31	1398	34	4022	22	4907	240	5687	65	7253	43	9127	false	false	
36933			36	1555	19	2861	11	4349	166	2863	10	1132	1	251			55	1480	4	556	3	800	43	841	9	1161	2	577	false	false	
37051			29	986	12	1477	14	4587	53	845	6	794	4	1172			46	2119	35	4899	18	4453	82	2331	28	2926	11	3331	false	false	
37341	22	62													21	35													true	true	
37435			172	7098	209	25447	201	76185	852	11773	64	6502	37	9521			22	814	16	2415	9	2352	16	269	1	103	0	0	false	false	
37640			498	22703	408	51183	472	199732	590	19060	250	29722	244	107835			176	7258	153	18748	132	42502	166	5873	78	9765	49	15529	false	false	
37659			24	698	5	684	3	891	91	2101	23	1980	4	1600			30	868	11	1555	4	981	128	1974	5	624	3	123	false	false	
37743			22	1430	18	2380	25	11268	102	2218	21	2431	15	6354			9	351	10	1610	5	1535	34	788	3	185	2	356	false	false	
37949			40	1447	19	2334	14	5917	117	2738	22	2572	26	9257			17	546	14	1927	7	2313	68	1632	25	2607	18	4161	false	false	
38740			46	1624	36	4757	35	14238	122	2760	23	2197	9	2467			11	418	3	239	2	442	0	0	0	0	0	0	false	false	
39327			55	1822	57	6130	88	30402	122	2550	21	1873	20	3564			2	30	5	613	3	689	0	0	0	0	1	174	false	false	
39420			231	7272	224	23407	283	94724	197	4348	108	8203	77	21083															false	false	
39475			167	7663	457	57052	794	314966	1058	21694	473	33585	480	115717			52	1808	66	6692	37	9817	137	3893	106	9948	69	14789	false	false	
39756			51	2740	80	10532	99	40119	529	12005	127	12461	111	34692			30	1611	32	3819	8	2081	213	5311	45	4039	23	4074	false	false	
40033			17	423	4	440	2	1286	38	771	12	1304	6	1427			75	1573	4	239	2	433	2	26	0	0	0	0	false	false	
40350			1	67	4	501	0	0	42	564	8	839	5	1965			3	119	5	574	4	1504	50	1747	11	942	6	1068	false	false	
40499			11	579	37	7178	38	15100	143	6810	14	1692	9	2221			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
40707			76	2860	95	12159	83	28087	316	7797	90	8448	48	11344	1	0													true	false	
40855			13	472	11	1278	4	1201	73	1541	16	2245	3	904			13	483	30	3620	10	3248	52	1295	13	1748	10	2716	false	false	
41245	30	61															17	784	21	2626	6	1604	70	1297	9	801	2	542	false	true	
41553			18	546	6	575	4	896	22	273	4	259	2	482			13	529	3	260	0	0	125	2307	18	1762	7	1850	false	false	
41629			22	900	22	2701	42	18263	105	1959	24	2024	8	2956			1	5	2	237	4	410	7	110	0	0	0	0	false	false	
41825			0	0	11	1695	19	9117	34	1171	11	2045	13	4563			1	83	3	528	2	724	2	76	0	0	0	0	false	false	
41937			8	204	6	826	4	1934	27	631	6	641	5	1271			7	413	6	744	6	1519	14	266	7	990	10	1869	false	false	
41955			6	175	2	222	0	0	7	77	0	0	0	0			6	228	25	2300	5	1251	282	5396	22	3172	9	4184	false	false	
42037			104	374	18	1356	6	1182	117	2969	21	3628	7	2551			96	2759	16	2375	2	723	22	513	2	303	2	811	false	false	
42055			16	557	12	1675	8	2718	36	586	10	1065	7	2366			22	830	18	1746	3	428	62	1600	18	1228	13	2068	false	false	
42354			45	1837	16	2137	7	4725	200	2706	7	858	10	2247			21	940	10	1565	3	1027	94	1598	17	2170	0	0	false	false	
42372			15	1414	28	3274	32	11911	46	775	6	947	4	1797	1	0													true	false	
42420			790	26752	742	78135	531	170596	4966	59597	472	40308	285	70376			10	360	9	883	3	574	8	195	1	85	1	266	false	false	
42448			114	4267	76	10495	69	25901	494	9159	54	5895	46	14186			161	6732	99	11763	58	18561	413	9801	83	10144	76	18453	false	false	
42457			2	60	0	0	0	0	13	419	6	754	9	3785			8	213	5	488	7	2051	74	2016	12	1654	3	1216	false	false	
42671			19	582	29	3289	117	38839	42	1042	35	2221	48	7569			4	110	3	317	1	332	2	7	0	0	0	0	false	false	
43052			41	1042	36	3662	26	7658	62	974	20	1791	18	2963			1	49	0	0	0	0	3	9	2	153	0	0	false	false	
43351			13	551	3	403	1	342	48	901	6	626	1	393			4	172	11	312	15	484	11	312	2	188	1	247	false	false	
43454			9	286	17	2554	1	355	40	565	1	149	3	585	25	37													true	false	
43744			18	834	24	3193	25	10831	20	446	7	623	4	1120			7	289	4	543	4	1410	0	0	2	273	1	230	false	false	
43856			18	676	9	918	3	555	30	604	3	268	2	243	1	0													true	false	
43959			28	1220	29	3560	31	9429	117	3216	16	1591	11	4079			0	0	0	0	0	0	2	65	2	338	0	0	false	false	
44040			92	3200	43	4965	36	11197	139	3000	14	1255	7	2221			167	7339	107	13205	46	12224	243	6326	82	9063	29	6601	false	false	
44433			2	111	12	1641	48	21799	7	180	6	945	12	3155															false	false	
44741			97	3571	83	9896	91	27981	154	3633	33	3902	14	4397			3	55	5	902	1	183	0	0	1	149	0	0	false	false	
44750			680	3040	46	7129	44	19648	77	2634	12	2099	12	6077			7	332	8	1567	8	3199	9	281	1	161	0	0	false	false	
44929			30	1169	25	2958	21	6499	37	747	3	189	2	260			3	130	0	0	1	160	1	20	0	0	0	0	false	false	
45038			9	396	11	1022	15	5447	65	1696	21	2249	23	5005			17	735	20	2070	10	2430	23	661	11	537	6	1362	false	false	
45047			56	1949	34	4060	8	2885	173	2762	11	729	2	252			92	3438	45	5535	20	4793	177	2308	7	749	3	1061	false	false	
45056			10	302	5	456	5	1327	93	2023	14	1884	16	5273			22	669	10	1079	2	587	112	3360	31	3325	22	4378	false	false	
45430			12	540	10	1219	8	2982	59	677	2	281	0	0			4	158	3	394	2	625	15	180	0	0	0	0	false	false	
45458			20	984	6	787	5	1666	50	933	7	837	4	1154			24	1167	23	2841	6	1955	108	2305	7	516	3	509	false	false	
45551			115	4228	83	9974	63	16797	1675	44081	223	21360	57	12955			171	6165	248	25890	176	63722	951	24339	283	28704	183	41836	false	false	
45560			30	1275	93	12457	152	59313	355	9833	123	12382	126	34660			3	211	4	671	5	1215	3	103	2	301	1	376	false	false	
45775			38	1527	55	7003	59	21834	13	267	2	76	1	538															false	false	
46053			44	2099	46	5976	55	22911	196	4408	27	2527	19	5466			14	585	14	1654	9	1708	99	2440	11	1397	1	295	false	false	
46941			69	2076	21	2539	25	9847	86	1057	7	829	4	1916			76	2436	34	4165	6	1474	60	817	2	55	0	0	false	false	
