"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37																		
242																		
279																		
354																		
457																		
505								64284	0		0	0	1087		0	223	62974	
1155																		
1351																		
1454								122579	6957		0	0	5610		0	2509	107503	
1557																		
1669																		
1829								11359	3069		0	0	1663		0	1629	4998	
1856																		
2040																		
2161																		
2376								12690	0		0	0	3094		0	9232	364	
2554																		
2732								154340	3438		0	0	3057		0	12832	135013	
2750																		
3177								86463	114		0	0	6564		0	1071	78714	
3252																		
3458																		
3720																		
3971								45816	935		0	0	4289		0	11057	29535	
4156																		
4231																		
4437																		
4839								12490	896		0	0	1735		0	7803	2056	
5069								67318	783		0	0	213		0	1246	65076	
5135								68533	4604		0	0	4787		0	446	58696	
5210								27445	6795		0	0	5501		0	3132	12017	
5461								54862	5269		0	0	8054		0	4850	36689	
5751																		
6039																		
6141																		
6329								61137	59		0	0	7588		0	7387	46103	
7009								8050	281		2000	0	11		0	5733	25	
7045																		
7072																		
7157																		
7456																		
7634																		
8033																		
8462																		
8631																		
9357								6953	4988		0	0	293		0	1224	448	
9553																		
9807								116022	6587		0	0	4867		0	8867	95701	
9955																		
10250								25691	3328		0	0	1320		11043	0	10000	
10849								25917	103		0	0	1487		0	8409	15918	
11145																		
11275								32867	8582		0	0	5067		0	1653	17565	
11640								15462	20		0	0	3168		0	5176	7098	
11837																		
12030								45135	0		0	0	5299		0	24245	15591	
12142																		
12179																		
12311	899100	579486	0	2231	0	104133	213250	899100	261297	2231			318189	104133			213250	
12647																		
12656								671	129		0	0	325		0	211	6	
12937																		
12946								20636	10536		0	0	7812		0	1706	582	
12955																		
13103								19789	0		0	0	2813		0	15988	988	
13251																		
13457																		
14052																		
14155																		
14650																		
14753																		
14865								27524	2315		0	0	2798		0	9274	13137	
14977																		
16551																		
16748																		
16944																		
16953																		
17110																		
17147								167175	0		0	0	38426		0	93429	35320	
17259								5817	0		0	0	698		0	5119	0	
17464								59535	23472		0	0	18500		0	1479	16084	
17950								12579	0		0	0	2221		0	6323	4035	
17978								8063	803		0	0	2356		0	4904	0	
18050								24860	3996		0	0	4361		0	2997	13506	
18135																		
18377																		
18827								118124	8470		0	0	10124		0	39204	60326	
18836																		
18854								94969	1466		0	0	2338		0	24279	66886	
19356																		
19730								381770	20311		0	0	16278		0	11678	333503	
19936																		
19972																		
20053																		
20512																		
20633								6863	686		0	0	3500		0	2630	47	
20857																		
21256																		
21359																		
21630																		
21658																		
22048																		
22543																		
22552																		
22730																		
22936								37209	0		0	0	1952		0	351	34906	
23045																		
23456																		
23504								48777	13465		0	0	18908		0	8102	8302	
23643																		
23755																		
24006								79216	3687		0	0	2908		0	6126	66495	
24378																		
24453								44911	1161		0	0	852		0	1222	41676	
24659																		
24668								71396	4488		0	0	4562		0	26597	35749	
24855																		
24949								87640	0		0	0	4354		0	3372	79914	
25357																		
25647																		
26176								4819	285		0	0	756		0	1621	2157	
26242								13638	0		0	0	2982		0	3872	6784	
26457																		
26765								59263	2746		0	0	2096		0	24345	30076	
27070								20798	0		0	0	1428		0	16607	2763	
27548								26158	47		0	0	6504		0	5935	13672	
27614								14667	3298		0	0	2762		0	1266	7341	
27847								17682	247		0	0	3291		0	4607	9537	
28013								91644	0		0	0	11440		0	7832	72372	
28152																		
28255								62928	2376		0	0	2102		0	13889	44561	
28349																		
28406								33296	6213		0	0	2984		0	872	23227	
28675																		
28732																		
29476								697	0		0	0	509		0	188	0	
29636								57480	6269		0	0	7043		0	44168	0	
29878								53975	0		0	0	2873		0	13323	37779	
30052																		
30418								102	0		0	0	1		0	1	100	
30502								43074	4997		0	280	4459		0	1178	32160	
30650																		
30810								11624820	234931		20129	0	384		50235	425503	10893638	
30874								22214	4899		0	0	2949		0	215	14151	
31134																		
31255								31871	3498		0	0	1353		0	956	26064	
31657																		
31826																		
31835																		
32234																		
32766																		
32971																		
33147								24328	1676		0	0	3061		0	570	19021	
33259								77160	0		0	0	1746		0	5459	69955	
33268								15596	644		0	0	1486		0	400	13066	
33370																		
33839								9072	0		0	0	240		0	8832	0	
33857																		
34153								52924	4986		0	0	3880		0	11763	32295	
34425								19944	0		0	0	2099		0	7452	10393	
34434								10734	3829		0	0	2937		0	2811	1157	
34452																		
34537								199929	27086		0	0	31859		0	6152	134832	
34555																		
34742								19763	0		0	0	1621		0	5476	12666	
34836																		
35057								20673	0		0	0	1097		3741	0	15835	
35301	85632739	244033	69867	28865298	0	877937	55575604	56518582	65041	0			0	877937			55575604	
35570								156350	68263		0	284	30684		0	17972	39147	
35646																		
35842																		
35879																		
36456																		
36933																		
37051																		
37341																		
37435								128620	1		0	0	13969		0	27160	87490	
37640								58860	0		0	0	7364		0	50995	501	
37659																		
37743																		
37949																		
38740																		
39327								60354	2187		0	0	4032		0	23357	30778	
39420								40220	7542		0	0	9402		0	23007	269	
39475								100650	41123		0	0	27266		0	10145	22116	
39756								133483	17399		0	0	2717		0	4647	108720	
40033																		
40350																		
40499								83594	5003		0	0	6149		0	162	72280	
40855																		
41245																		
41553																		
41629																		
41825																		
41937																		
41955																		
42037																		
42055																		
42354																		
42372								31646	0		0	0	1036		6597	0	24013	
42420								65095	24147		0	0	36630		0	1801	2517	
42448								19205	252		0	0	6383		0	135	12435	
42457																		
43052																		
43351								3379	0		0	0	340		0	3039	0	
43744																		
43856																		
43959																		
44040								8539	0		0	0	1482		0	3487	3570	
44433								14620	0		0	0	742		0	8965	4913	
44741								7046	4		0	0	2905		0	1126	3011	
44750																		
44929																		
45038																		
45047																		
45056																		
45430																		
45458																		
45551								16909	24		0	0	3002		0	5383	8500	
45560								50533	14874		0	0	3736		0	11982	19941	
45775																		
46053																		
46941																		
47247																		
47256																		
47452																		
47500								17085	1242		0	0	681		0	3305	11857	
48057																		
48150																		
48374								14178	2643		0	0	7287		0	675	3573	
48440																		
49054																		
49148																		
49241								89850	269		0	0	4987		0	5635	78959	
49344																		
49643																		
49652																		
49821								63065	10419		0	0	5935		0	1758	44953	
49858																		
49951																		
50144																		
50461																		
50546																		
50854																		
50872																		
50957																		
51253								4051	168		0	0	2074		0	1809	0	
51356																		
51459																		
51842																		
52719								2683212	0		0	26	0		346461	0	2336725	
52951																		
53033								317699	28352		0	725	5268		134987	14856	133511	
53051																		
53752																		
54049																		
54058								3954	1380		0	0	1191		0	1383	0	
54375								90584	0		0	0	15520		0	72267	2797	
54441																		
54656								16931	0		0	0	3308		0	9657	3966	
54973								271001	37406		0	0	54332		0	6918	172345	
55336								21553	381		0	0	3511		0	736	16925	
55635																		
55653																		
55970								81242	1213		0	0	2132		0	3260	74637	
56258																		
56351								166008	7927		0	0	24424		0	2963	130694	
56427																		
56548								13981	940		0	0	623		0	3442	8976	
56557								69533	47482		0	4403	4589		0	6600	6459	
56717								10814	2430		0	0	1497		0	1490	5397	
57040																		
57228																		
57451								23257	0		0	0	2354		490	9126	11287	
58177																		
58207																		
58225																		
58243								141912	29365		0	4282	14997		0	5856	87412	
58355																		
58551																		
58636																		
58757																		
58971								422365	52538		0	0	18032		0	762	351033	
59316								19628	3315		0	0	3709		0	677	11927	
59352								16190	1542		0	0	2468		0	11646	534	
59370								21748	500		0	0	1440		0	2283	17525	
59754																		
60143	6022474	1094766	0	167454	0	78835	4681419	5912915	755780	57896			338985	78835			4681419	
60330								45545	0		0	0	7292		0	1431	36822	
60545																		
60554																		
60648																		
61122								44374	7921		0	0	5680		0	16452	14321	
61177																		
61355								12907	6910		0	0	3392		0	2338	267	
61476																		
61757																		
61832																		
61953																		
62044																		
62110																		
62147																		
62772								9079	2		0	0	3088		0	4139	1850	
63050																		
63069	766559	375033	1003	9324	80199	80399	220601	766559	312069	10327			62964	160598			220601	
63201																		
63573								5475	1042		0	0	422		0	2224	1787	
63733								45017	1009		0	0	5051		0	9235	29722	
63742																		
63751																		
64150																		
64543								14909	0		0	0	3961		0	9772	1176	
64552																		
64730																		
65205								96085	942		0	0	1385		0	19585	74173	
65241																		
65513	240744	517	0	5405	463	6877	227482	240744	0	5405			517	7340			227482	
65559								41315	2759		0	0	2279		0	468	35809	
65746								40212	0		0	0	3886		0	36326	0	
65858								32906	12259		0	0	15494		0	660	4493	
66154																		
66275																		
66677																		
67142																		
67151								30490	3846		0	0	2017		0	24356	271	
67209								13918	1682		0	0	1819		496	8869	1052	
67254																		
67311								528068	158932		0	2530	148830		9	111589	106178	
67656								45550	1172		0	0	2789		0	6187	35402	
67870																		
68345																		
68448																		
68671																		
68756								38019	6236		0	0	3395		0	3027	25361	
68831																		
68840																		
68859								50491	2752		0	0	3667		0	5298	38774	
68943																		
69333								54925	5014		0	0	8483		0	10467	30961	
69678								64370	595		0	0	3579		0	29371	30825	
70058																		
70218																		
70414								14838	0		0	0	1798		0	5841	7199	
70638																		
70955																		
71073																		
71318								28440	6923		0	0	1988		0	8008	11521	
71457								31792	0		0	0	1252		0	4157	26383	
71859																		
72258								31516	0		0	0	1737		0	340	29439	
72351																		
72454																		
72678								6495	12		0	0	1386		0	5097	0	
73116								13871	2500		0	0	1994		0	598	8779	
73152																		
73554																		
73956																		
74056																		
74140								21140	8464		0	0	7798		0	3811	1067	
74159																		
74403								14549	4098		0	0	3554		0	997	5900	
74449																		
75053								37268	0		0	0	1982		0	421	34865	
75259								28369	0		0	0	359		0	27325	685	
75446								7505	249		0	0	1729		0	3745	1782	
75455																		
75558								17502	6116		0	0	5384		0	1684	4318	
75633	15441662	1187950	0	1986022	0	66883	12200807	15441662	884047	1986022			303903	66883			12200807	
75651																		
76153																		
76443																		
76854																		
77150																		
77253																		
77422																		
77851								38403	3085		0	0	2506		0	9028	23784	
78157																		
78241																		
78559																		
78858								48113	5612		0	0	1224		0	11372	29905	
79042																		
79127																		
79145																		
79257																		
79855																		
80020																		
80150								22767	0		0	0	1564		13597	0	7606	
80374																		
80431																		
80552																		
80936																		
81175																		
81429																		
82033																		
82257																		
82350																		
82659																		
83151																		
83236																		
83375								23988	10238		0	0	3049		0	172	10529	
83638	206847	18240	0	426	0	35293	152888	206847	12292	426			5948	35293			152888	
83834																		
83852																		
83955																		
84046																		
84251																		
84541								76672	0		0	0	8686		0	13489	54497	
84804																		
85052																		
85258																		
85454																		
85472								35722	22289		0	0	5764		0	3862	3807	
85931																		
86349																		
86358																		
86554																		
86675								75451	9		0	0	1854		0	9564	64024	
87047																		
87159																		
87177																		
87234								13101	0		0	0	2313		0	1823	8965	
87476																		
87579								14180	0		0	0	2204		0	10172	1804	
88231								23681	1435		0	0	2423		0	7678	12145	
88240								1989	0		0	0	442		0	1547	0	
88259																		
88352																		
88455								15581	6306		0	0	2635		0	1564	5076	
88530																		
88772								22844	0		0	0	1706		0	15937	5201	
88950																		
89032																		
89135																		
89751								13098	7372		0	0	3992		0	1492	242	
89854																		
89957																		
90047																		
90177																		
90328								7397	0		0	0	3587		1524	0	2286	
90337								36255	1603		0	0	5556		0	5641	23455	
90579								35519	1928		0	0	1868		0	8705	23018	
90645																		
91101								46354	11900		0	0	5490		0	9247	19717	
91156																		
91615																		
91651																		
91754								31824	0		0	0	1259		0	26321	4244	
91950																		
92050																		
92144																		
92676								16919	2479		0	0	1268		0	2035	11137	
92706																		
92902																		
93244																		
93543																		
93619																		
93758																		
