"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
2040			30	1633	29	3511	36	10982	85	2078	18	1670	32	13591			3	93	6	976	3	624	9	234	2	179	0	0	false	false	
2161			33	1167	7	904	2	379	228	4412	41	4326	16	5173			1	16	0	0	0	0	73	1767	18	2172	7	1526	false	false	
2376			8	405	42	6434	170	73334	16	641	1	79	3	1731															false	false	
2554	3	37													19	95													true	true	
2732			10	580	44	5930	134	67388	33	1175	17	1936	25	10058			0	0	1	128	0	0	0	0	0	0	0	0	false	false	
2750			15	626	5	778	2	1348	25	568	6	662	4	669			5	245	4	388	6	1986	29	751	13	1231	19	3401	false	false	
3177			76	2789	86	10637	120	28853	74	1678	28	2605	24	4842															false	false	
3252			23	983	12	1350	8	2757	210	6378	27	3276	3	872			45	2123	32	3976	29	8235	747	30083	50	6242	19	4886	false	false	
3458			7	294	5	393	4	1665	56	1315	7	670	7	1310			33	1170	17	2044	10	2738	112	2375	2	323	2	653	false	false	
3720			64	2519	61	7057	67	25060	235	4975	30	2967	16	3104			62	2205	26	3024	9	2406	38	739	14	1079	11	2740	false	false	
3971			12	349	22	2676	34	14574	47	714	16	1049	20	6728			23	1093	33	3563	25	6166	62	1273	24	2580	16	3151	false	false	
4156			43	1568	24	2925	18	7337	183	3309	22	2589	22	7765			101	4136	62	7779	15	3882	263	5371	33	3179	8	2221	false	false	
4231			170	5504	29	3894	16	6488	57	1305	5	717	2	1001			129	3299	23	2455	3	1194	23	344	0	0	0	0	false	false	
4437			50	1777	28	3165	59	22201	97	2298	30	2893	20	7476			3	147	4	471	3	967	3	37	1	248	2	830	false	false	
4839			77	5754	93	14475	101	47958	110	3717	6	608	4	1145															false	false	
5069			2	49	6	1033	25	14976	1	75	1	0	3	1392															false	false	
5135			112	3899	57	3674	55	19897	361	6404	38	3821	22	6910			192	7343	93	11117	53	15480	276	7485	90	10088	52	11876	false	false	
5210			95	3874	163	20103	190	75351	257	6692	58	6834	49	15728			31	1264	29	3503	24	8010	29	629	2	180	0	0	false	false	
5461			23	1309	49	6551	102	42309	146	4747	97	7165	60	16516			0	0	3	346	4	1426	6	210	6	678	6	1992	false	false	
5751			50	2078	34	3933	25	9950	327	8368	56	6079	25	10109			22	1000	26	3956	17	5021	100	3424	59	7096	32	8486	false	false	
6039			61	1764	15	1664	24	8888	76	1521	8	721	7	1435			40	1221	18	2074	12	2872	91	1576	2	204	1	45	false	false	
6141			44	1281	14	1700	5	1655	38	584	2	133	0	0			31	868	5	738	2	683	50	1272	5	640	1	115	false	false	
6329			129	8776	95	12809	91	34400	862	15501	56	7945	13	2784			35	1471	17	2109	8	1870	106	3139	4	851	1	381	false	false	
7009			0	0	0	0	0	0	1	75	1	50	12	4267															false	false	
7045			56	2296	33	4159	17	6473	29	737	11	750	7	2941			19	765	10	1395	4	1332	42	896	13	1538	5	1126	false	false	
7072			15	669	33	4315	37	15484	65	1792	8	707	7	1798			0	0	0	0	2	816	1	2	8	132	0	0	false	false	
7157			24	796	4	584	1	400	75	1686	9	1030	3	1219			17	818	8	1011	2	611	118	2262	5	890	0	0	false	false	
7456			7	307	9	1292	10	4544	40	801	14	1370	18	6248			13	557	22	2186	15	2039	46	1176	30	2979	19	4258	false	false	
7634			66	2777	31	4116	12	5685	101	1899	10	904	7	1961			16	790	7	1263	1	292	44	1430	10	1175	1	50	false	false	
8033			16	770	21	2397	40	13222	120	2123	19	1400	11	2518			3	111	7	749	1	392	18	462	9	829	5	526	false	false	
8462			9	279	5	631	2	1641	121	2888	17	1986	20	6570			8	284	11	1433	3	889	24	863	14	1392	9	2252	false	false	
8631			11	322	10	1125	11	3871	64	1965	19	2063	10	4602			0	0	2	174	2	706	8	80	0	0	0	0	false	false	
9357			6	340	10	1383	55	25597	231	5351	112	9213	160	41997	0	1													true	false	
9553			10	324	11	1088	2	1073	43	1080	7	842	10	3451			28	1060	33	3999	37	9456	68	1520	37	3289	28	6578	false	false	
9807			7	547	39	4980	105	46059	45	1747	25	3089	20	5587															false	false	
9955			10	429	6	990	10	5236	85	1055	13	1670	12	3999			59	2061	33	3530	9	2560	78	1904	19	1532	11	2667	false	false	
10250			20	949	67	8511	97	42859	321	8352	104	10308	68	24050			0	0	1	216	1	387	0	0	0	0	0	0	false	false	
10849			19	532	19	2032	16	6292	40	665	12	1604	3	1042			15	609	8	1193	8	1999	24	624	6	324	5	1268	false	false	
11145			233	19810	96	11230	70	28545	140	3335	18	1816	7	2793			0	0	1	165	0	0	0	0	0	0	0	0	false	false	
11275			44	1959	74	10147	165	76409	205	5557	114	10436	163	45127															false	false	
11640			40	1606	33	4103	35	11841	288	6348	39	3534	21	6967			30	1071	19	2053	11	3375	48	1128	25	1548	33	5397	false	false	
11837			12	478	7	930	12	4776	5	30	2	107	7	8676			6	269	1	162	2	696	6	94	0	0	0	0	false	false	
12030			291	10116	131	16549	86	31652	598	8977	30	3198	20	7542			88	2995	44	6989	18	5734	75	1437	6	600	1	255	false	false	
12142			52	1903	31	3250	36	14186	195	3508	22	2762	13	4119			14	525	6	599	5	1097	17	410	3	270	5	1067	false	false	
12179			9	340	13	1532	7	2378	22	455	7	700	4	1027			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
12311			2072	93129	2966	363327	3700	1270345	22371	625933	3821	395869	3011	828345			151	7352	147	17270	59	14472	483	12065	98	8488	52	12299	false	false	
12647			49	2255	30	3787	23	7474	101	2337	16	1954	6	1074			22	960	9	1232	7	2010	33	757	9	519	8	1502	false	false	
12656	14	39													19	34													true	true	
12937			5	319	14	2036	38	17721	16	699	9	1264	7	2844			0	0	1	150	0	0	0	0	0	0	0	0	false	false	
12946			177	7536	156	20677	144	50131	1031	21256	172	17342	101	32386			110	3867	52	6214	25	6107	202	4127	35	3263	12	2420	false	false	
12955			30	1390	41	6840	42	19897	82	2115	17	1878	28	8142			3	54	3	490	1	477	2	34	1	140	0	0	false	false	
13103			63	2900	160	21317	284	105160	439	11701	149	13789	163	38061															false	false	
13251	47	71															9	466	2	215	1	252	29	837	6	743	2	628	false	true	
13457			3	23	2	121	0	0	18	292	4	313	1	250			4	151	4	551	4	1314	63	1028	16	1346	8	1862	false	false	
14052			57	2189	20	2745	23	9171	59	1179	4	306	3	841			4	227	4	658	1	343	6	125	0	0	0	0	false	false	
14155			58	2392	37	4969	18	7238	202	4159	10	1141	3	999			89	3620	76	10068	18	4435	187	3131	26	2372	9	1779	false	false	
14650	28	97													4	55													true	true	
14753	9	85													37	312													true	true	
14865			58	2697	103	12904	65	26565	244	4851	64	5821	45	12643			60	3175	102	13493	52	15613	276	6747	122	12813	69	16315	false	false	
14977			4	100	1	83	0	0	46	651	5	490	2	789			21	836	19	2190	4	1107	86	2745	36	3790	11	1688	false	false	
16551			154	6307	68	10992	52	26054	284	7212	55	8864	24	9292			43	1875	18	2894	4	739	179	2079	22	3310	6	2259	false	false	
16748			16	668	9	1192	7	1738	37	858	8	750	5	987			8	431	17	2163	7	1740	34	1135	21	3220	5	1548	false	false	
16953	17	101													20	274													true	true	
17110			0	0	0	0	0	0	2	95	2	232	6	2197															false	false	
17147			586	21207	652	79548	887	351838	2567	53444	700	66007	803	208965			293	11656	229	29343	136	40400	368	9246	135	13964	90	18828	false	false	
17259			11	418	10	1354	2	1182	24	2372	6	1195	9	5245	96	42													true	false	
17464			75	2418	237	29762	371	143423	1048	18325	230	17360	172	37919			5	187	8	624	4	919	8	184	4	396	0	0	false	false	
17950			88	3909	97	12483	68	22689	341	7647	50	5255	23	7840			50	2233	58	7476	38	9998	358	7593	47	4913	15	3772	false	false	
17978			39	1409	39	5014	17	7256	0	0	0	0	0	0			1	23	5	563	1	337	1	6	0	0	0	0	false	false	
18050			48	1701	72	9570	64	28469	258	3927	20	2079	18	5544			100	3709	44	5728	9	2947	191	2791	11	760	3	848	false	false	
18135			1	26	4	187	14	273	64	1924	55	5522	41	12130															false	false	
18377			0	0	1	195	1	534	1	42	0	0	0	0			0	0	4	413	2	408	0	0	0	0	0	0	false	false	
18827			128	4074	139	15015	153	52218	559	8319	95	8888	93	22197			0	0	2	176	0	0	0	0	0	0	0	0	false	false	
18836			35	1037	26	3026	22	5947	42	952	5	633	3	1456			8	181	6	772	3	478	25	490	6	736	3	1078	false	false	
18854			29	1348	18	3027	13	7179	209	6923	51	8954	52	37080			28	1210	31	5543	14	5179	118	4805	47	7979	43	16152	false	false	
19356			8	233	6	952	5	2122	22	738	14	1788	13	4636	1	13													true	false	
19730			93	4663	247	32934	388	153749	244	10063	222	26167	369	142423			5	193	16	2510	8	2853	18	493	9	988	5	1047	false	false	
19936			60	3211	50	6042	37	14464	58	1441	8	1113	10	6258			50	2682	32	4456	22	8322	117	6565	22	4091	9	2234	false	false	
19972			0	0	0	0	0	0	0	0	1	111	0	0			0	0	1	82	0	0	0	0	0	0	0	0	false	false	
20053			58	2372	21	2592	16	5433	124	2721	20	1561	10	2998			30	1132	27	4035	27	10413	116	3361	23	2655	5	1850	false	false	
20512	75	27															1	58	5	748	0	0	0	0	0	0	0	0	false	true	
20633			29	966	31	3360	47	16008	34	965	17	2342	6	1803			0	0	2	331	0	0	0	0	0	0	1	364	false	false	
20857			13	408	4	384	8	1801	85	1189	9	754	8	3910			8	322	18	1876	16	3243	217	956	6	382	12	2116	false	false	
21256			1	41	2	173	0	0	8	128	2	314	0	0	1	3													true	false	
21359			9	102	22	3379	3	896	50	953	6	796	0	0	63	143													true	false	
21630			34	1378	28	3403	21	7713	173	3863	25	2661	10	3389			4	138	1	29	0	0	5	138	2	171	2	191	false	false	
21658			74	2914	46	4554	30	6498	130	2081	25	1276	30	2712			66	2694	66	6734	40	7765	195	2932	59	2327	27	1274	false	false	
22048			50	1623	40	4693	36	14927	320	5732	45	4581	19	6832			2	65	3	225	0	0	15	401	3	409	4	215	false	false	
22543			37	1593	52	6085	37	15567	70	1712	14	1642	1	253			4	161	2	268	0	0	0	0	0	0	0	0	false	false	
22552	71	247															45	1786	59	7573	20	6005	348	8024	55	6367	23	4890	false	true	
22730			45	1450	20	2273	12	4443	58	2334	15	1642	9	3602															false	false	
22936			9	524	16	2531	32	14008	117	2224	24	2515	17	4050			16	631	14	1827	7	2267	32	705	9	944	8	1777	false	false	
23045			16	685	11	2161	6	2088	17	395	1	38	1	314			3	226	2	327	2	601	0	0	1	155	0	0	false	false	
23456			84	3694	38	4150	22	7125	89	1718	27	2758	14	4496			37	1488	29	3308	7	1888	49	1279	16	1983	9	2669	false	false	
23504			24	1126	80	11304	380	181703	1048	37814	243	27503	302	101629			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
23643			46	426	51	5846	24	6976	173	4050	61	6496	21	6647			13	682	9	854	4	1052	24	783	5	503	0	0	false	false	
23755			21	902	30	4224	55	26709	110	2577	22	2610	10	3123			2	122	0	0	0	0	4	107	0	0	0	0	false	false	
24006			28	1363	71	10541	178	72475	135	3222	54	5569	58	25793															false	false	
24378			11	437	10	860	2	289	25	383	4	244	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
24453			6	383	12	1398	20	8418	41	1115	10	1327	11	6660			0	0	0	0	1	217	0	0	0	0	0	0	false	false	
24659			14	239	12	1532	11	2595	93	2909	16	1695	11	2879			18	691	5	567	1	297	39	1489	8	1015	7	2647	false	false	
24668			20	905	42	5529	56	25676	186	5190	75	8487	72	25445			37	1361	13	1557	4	1430	24	522	7	890	1	243	false	false	
24855	0	41													14	58													true	true	
24949			76	2917	69	9164	77	27963	68	1493	25	2819	17	2795			13	720	5	529	1	14	31	672	0	0	1	182	false	false	
25357			148	4362	44	5030	38	12564	272	4685	24	2302	9	2935			137	5417	92	11171	6357	6357	497	10532	98	9465	33	7347	false	false	
25647			5	191	15	2198	15	4202	1	21	0	0	1	825			0	0	0	0	2	406	0	0	0	0	0	0	false	false	
26176			4	125	21	2643	79	33277	2	80	0	0	1	172			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
26242			97	3399	67	7987	90	33430	389	7678	27	2160	19	4775			42	1153	41	4522	13	3298	16	231	6	736	16	2357	false	false	
26457			15	276	1	200	0	0	13	392	6	585	1	22			57	1886	33	3263	16	4149	54	816	5	452	0	0	false	false	
26765			18	1038	53	6862	91	39554	214	6545	68	7858	71	24957			4	115	2	343	2	275	9	168	2	159	0	0	false	false	
27070			4	276	1	70	1	253	0	0	0	0	0	0															false	false	
27548			106	3336	106	13444	125	46057	371	8993	181	15165	133	41264			1	47	4	373	1	251	4	25	0	0	0	0	false	false	
27614			21	534	30	2423	17	3919	73	2437	25	3177	15	6493			4	226	8	1019	0	0	0	0	1	157	1	437	false	false	
27847			180	6369	78	9555	62	20777	482	8284	23	2536	8	2037			357	9231	101	13011	70	18346	317	4747	17	1838	1	433	false	false	
28013			3	200	30	4120	165	68395	107	3240	37	3718	70	17708															false	false	
28152			51	1911	30	3966	26	8743	211	4185	39	3971	10	2583			43	1489	74	9446	12	3501	119	2973	31	2936	17	3759	false	false	
28255			16	659	24	3269	33	17215	80	1506	12	1350	11	3527			5	141	2	352	4	630	21	459	5	604	2	452	false	false	
28349			11	356	13	1658	14	4563	53	1363	17	1456	19	4747			8	139	5	579	3	928	6	85	0	0	0	0	false	false	
28406			20	22168	9	1054	43	18064	162	6413	42	4069	63	21054															false	false	
28675			41	1527	17	1899	5	978	27	579	2	138	5	1224			33	1166	12	1489	8	2844	19	535	5	629	3	537	false	false	
28732			74	2632	27	3381	20	7090	74	1308	16	1940	13	3825			0	0	2	122	2	193	7	131	4	600	3	911	false	false	
29476			24	588	8	871	6	2054	71	1215	15	1440	7	2651			12	371	16	1308	8	2017	29	748	26	1929	13	2980	false	false	
29636			142	5786	94	11434	70	28835	535	7550	37	3531	19	7664	422	108													true	false	
29878			9	666	111	13726	427	160948	0	0	0	0	0	0															false	false	
30052			13	563	21	2496	10	4229	22	435	2	145	0	0			1	5	1	124	0	0	0	0	0	0	0	0	false	false	
30418																													false	false	
30502			55	2337	85	9506	144	51861	587	13146	44	3249	39	11127															false	false	
30650			8	289	14	2250	23	8192	145	1843	24	2227	19	3281			0	0	1	93	0	0	0	0	0	0	0	0	false	false	
30810	0	92905																											false	true	
30874			28	1389	44	6441	111	50155	41	1403	26	2562	53	13281			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
31134			27	1085	19	2212	12	3623	186	3339	14	1473	4	1147			21	562	9	1242	2	829	25	444	13	1146	6	1129	false	false	
31255			14	671	23	3067	42	18238	119	2507	33	2720	39	11394	1	0	1	23											true	false	
31657	231	188													18	133													true	true	
31826			105	4253	59	7060	47	19050	160	3213	20	2099	14	3385			37	1215	9	961	0	0	81	952	0	0	0	0	false	false	
31835			39	1056	6	618	12	4089	157	3188	9	1076	9	2693			4	98	6	812	9	2449	103	2745	28	2831	21	4746	false	false	
32234			48	2182	15	1926	10	2914	24	425	4	501	6	1481			9	441	9	1230	6	1717	24	579	8	968	5	929	false	false	
32766			7	233	17	2347	12	3271	92	1812	6	537	1	280			1	10	0	0	0	0	3	45	0	0	0	0	false	false	
32971			57	2151	29	3564	17	5647	47	1178	14	1163	16	4573			7	158	5	764	0	0	4	174	0	0	2	485	false	false	
33147			67	2248	52	7435	61	30860	261	6684	73	8743	60	21705			34	1396	27	3720	18	8761	16	538	25	2987	28	10596	false	false	
33259			45	2942	72	9952	157	65236	240	7181	94	9828	89	30335			2	134	2	401	2	553	0	0	0	0	0	0	false	false	
33268			32	1227	11	1679	14	5612	118	1985	20	1479	11	2616			27	1153	10	941	5	754	92	1824	30	1944	11	1204	false	false	
33370			0	0	0	0	2	644	0	0	0	0	0	0															false	false	
33839			13	304	5	659	0	0	55	1555	3	391	0	0			2	48	2	202	5	1057	37	3101	4	369	0	0	false	false	
33857			13	480	27	4011	44	17622	352	7352	39	4157	60	15987			25	1026	35	4896	14	4768	352	3220	39	4081	39	6183	false	false	
34425			41	2165	76	10914	72	25894	254	6188	59	6729	26	6503			0	0	1	98	0	0	1	25	0	0	0	0	false	false	
34434			68	2872	64	8397	67	26218	154	3331	33	3288	15	5744			27	965	5	594	1	106	11	404	6	607	1	332	false	false	
34452			65	2661	28	3507	16	6616	140	3788	36	4396	15	4755			0	0	1	222	0	0	1	28	0	0	0	0	false	false	
34537			117	6997	338	49573	583	252937	817	25755	178	20796	154	50620			3	71	1	88	1	31	12	93	2	230	0	0	false	false	
34555			138	4149	40	5290	33	9205	190	3104	10	461	10	2474			212	7213	109	13212	37	9535	424	7796	41	4824	10	2516	false	false	
34742			50	2106	39	4492	45	17391	169	3327	14	1397	8	2629			28	820	12	1082	10	2175	97	1808	4	541	0	0	false	false	
34836			9	311	6	907	6	1802	12	344	2	162	3	805			8	271	6	892	2	575	2	118	2	293	1	256	false	false	
35057			86	2883	46	5478	25	7414	198	3531	17	1683	6	1333			114	4331	66	8374	21	5425	213	4457	26	2785	9	1714	false	false	
35301			0	0	0	0	0	0	0	0	0	0	0	0															false	false	
35570			81	3319	224	29036	677	295610	523	12786	228	21823	297	92466			0	0	1	52	1	263	0	0	0	0	0	0	false	false	
35646			28	1079	7	1166	2	592	103	2049	6	1062	5	2319	7	41													true	false	
35842			40	1601	16	2096	16	6682	108	2042	9	984	7	1997			19	834	6	735	7	2095	28	597	6	516	1	123	false	false	
35879			11	493	6	734	11	5553	4	137	5	390	3	923	2	0													true	false	
36456			10	186	8	872	1	289	113	2945	20	1991	5	1938			34	1401	33	3421	20	4673	229	5922	69	7472	40	9377	false	false	
36933			46	2162	27	4236	16	6483	205	3104	9	1251	3	1584			49	1462	4	472	4	1282	41	922	9	879	0	0	false	false	
37051			23	910	10	1388	12	3581	17	330	9	1066	7	2401			49	2130	33	4943	15	4271	81	2042	25	3120	10	2972	false	false	
37341			16	774	4	519	3	1203	67	1456	5	661	1	275			18	469	6	891	3	981	35	624	0	0	3	870	false	false	
37435			211	8197	229	29138	228	84086	1182	15805	98	9890	56	12909			38	1587	19	2787	11	2565	14	216	1	82	0	0	false	false	
37640			731	31378	391	52089	351	128002	1074	32442	359	42719	302	107449			247	9794	212	24667	96	26286	398	15276	116	14955	62	18292	false	false	
37659			22	767	9	1130	5	1330	95	2210	22	2318	5	1740			27	875	12	1634	4	907	138	2436	7	878	3	159	false	false	
37743			17	1141	21	3142	23	9803	106	2562	13	1457	13	4022			11	392	10	1552	7	1915	27	625	5	342	2	259	false	false	
37949			46	1591	20	2443	14	5191	103	2588	21	2112	24	7253			15	479	15	2047	6	1784	65	1415	20	2034	18	4273	false	false	
38740			46	1667	33	4889	38	16146	121	3209	22	1942	12	3693			9	362	5	639	2	412	0	0	0	0	0	0	false	false	
39327			52	1698	57	6053	83	27059	109	2459	33	2780	20	5772			0	0	5	576	3	229	0	0	0	0	1	156	false	false	
39420			211	7030	224	24543	293	98907	200	4399	99	8128	92	26842															false	false	
39475			148	6384	440	54134	800	314701	1056	21248	465	31683	551	126601			31	1202	59	5692	43	11534	115	3037	116	11136	67	14607	false	false	
39756			43	2369	71	9356	98	38905	524	11187	137	13994	121	38873			35	1959	30	3602	6	1447	217	6417	54	5866	27	4672	false	false	
40033			10	233	3	362	1	524	36	706	15	1527	9	2022			76	1313	3	89	1	299	2	74	0	0	0	0	false	false	
40350			2	79	5	700	0	0	39	497	8	750	6	2185			2	52	9	1284	6	2143	43	1337	17	1545	10	2009	false	false	
40499			9	480	39	5985	51	22749	245	5426	40	3559	24	6537			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
40855			11	391	11	1269	3	1076	68	1836	15	1850	6	1683			13	433	23	3006	15	4576	26	1623	10	1281	11	2572	false	false	
41245	34	68															14	540	22	2643	6	1560	77	1612	7	659	2	498	false	true	
41553			16	444	5	595	5	1750	19	261	3	148	2	679			12	453	3	230	0	0	99	1944	17	1722	6	1379	false	false	
41629			19	790	24	3363	43	18907	100	2109	32	2857	9	3373			1	27	2	214	3	471	7	118	0	0	0	0	false	false	
41825			1	55	15	2297	32	14661	53	1450	28	3364	25	8591			3	179	3	511	2	663	2	57	0	0	0	0	false	false	
41937			8	224	7	840	4	1825	21	524	6	667	5	1425			9	470	9	1202	5	1249	11	191	6	509	12	2767	false	false	
41955			5	176	2	200	0	0	7	56	0	0	0	0			2	91	20	1522	2	706	272	7687	22	2270	18	5614	false	false	
42037			102	3253	20	2773	5	2295	118	3237	19	3053	4	1325			91	2554	14	2070	2	713	16	397	0	0	2	711	false	false	
42055			12	418	12	1663	8	2967	21	229	6	377	5	1656			20	736	20	2636	5	1630	68	1734	15	1454	9	2304	false	false	
42354			50	3884	14	1897	7	4039	192	3994	9	1136	4	941			19	827	14	2116	2	665	92	1931	19	2357	7	1738	false	false	
42372			23	1809	32	3586	32	11350	46	892	6	822	4	1474	1	0													true	false	
42420			570	21152	622	68762	471	161474	4343	44368	372	33801	278	64496			7	179	6	610	2	425	9	188	1	84	0	0	false	false	
42448			107	4090	89	11760	81	30114	551	10494	61	6210	51	14784			160	6769	96	11261	59	18556	384	9007	96	11782	90	18693	false	false	
42457			2	53	0	0	0	0	14	519	7	830	17	8063			5	182	5	433	6	1423	62	1672	14	2183	3	1294	false	false	
43052			40	959	38	3600	27	7319	72	1148	13	1177	16	3729			1	46	0	0	0	0	6	114	1	71	0	0	false	false	
43351			16	520	1	171	2	730	47	1000	6	750	3	1059			3	186	5	654	5	1699	14	361	4	604	1	185	false	false	
43744			17	779	27	3864	27	12555	21	409	5	493	4	1029			9	373	9	1290	2	674	0	0	0	0	2	346	false	false	
43856			19	694	8	818	3	456	24	509	3	234	5	716															false	false	
43959			29	1380	26	3553	31	9177	142	3889	17	2103	14	4274			0	0	0	0	0	0	3	97	2	320	0	0	false	false	
44040			85	3075	43	5383	35	10099	147	3226	18	1680	9	2918			182	7404	101	12859	56	15472	253	6936	91	9975	28	5917	false	false	
44433			1	54	10	1633	43	20019	2	90	4	728	11	3403															false	false	
44741			84	3405	84	10915	97	31809	148	3482	41	4346	17	5275			2	25	4	604	1	168	1	50	1	141	0	0	false	false	
44750			58	2021	46	5693	41	14995	73	1898	13	1399	8	2926			4	213	8	1269	8	2935	8	141	3	281	0	0	false	false	
44929			27	968	22	2782	7	5608	34	577	3	253	3	801			3	116	0	0	1	145	2	59	0	0	0	0	false	false	
45038			10	472	11	1010	17	7030	64	1262	16	1815	25	6144			19	837	17	1829	16	4352	32	962	11	1109	5	1215	false	false	
45047			47	1635	34	4144	6	2085	167	3200	9	499	2	349			92	3377	42	4755	22	4972	171	2754	10	1167	2	410	false	false	
45056			11	338	4	357	7	1778	88	1707	9	933	19	6843			19	613	10	1020	2	537	121	3400	44	5176	31	6541	false	false	
45430			12	397	10	1480	10	4335	55	577	2	255	0	0			3	105	3	351	2	596	9	104	0	0	0	0	false	false	
45458			10	353	6	675	5	1680	55	1040	10	1208	4	851			34	1567	24	2975	7	2240	105	2210	6	690	5	1184	false	false	
45551			103	3637	69	9097	67	19660	2209	55504	288	27016	72	14252			171	6177	236	25378	192	70824	920	24054	297	31482	209	54285	false	false	
45560			29	1275	91	11310	180	72668	372	10269	141	13872	132	32631			3	188	3	517	7	2236	1	10	2	253	1	365	false	false	
45775			43	1938	56	6513	64	22027	12	290	2	37	1	482															false	false	
46053			41	1983	50	6147	59	24843	205	4655	28	3237	20	5108			13	569	15	1752	9	1604	96	2748	11	1268	3	916	false	false	
46941			71	1989	19	2443	21	7611	108	1404	7	710	6	3421			65	2285	43	5294	7	1763	61	735	3	281	0	0	false	false	
47247			48	2153	72	8965	61	21750	193	4685	34	2963	21	6267			16	742	14	1737	12	5283	18	272	13	1771	4	1286	false	false	
47256	38	28															6	197	9	1014	2	546	6	134	0	0	0	0	false	true	
47452			27	785	11	1506	5	1633	39	900	1	199	2	1223			92	1477	8	1038	1	437	1	72	3	194	0	0	false	false	
47500			29	1330	44	5088	65	21219	229	5529	28	3163	17	4978			1	68	0	0	3	1012	0	0	0	0	0	0	false	false	
48057			20	878	7	914	10	3796	125	2001	11	1341	8	2176			34	1444	24	3337	9	3110	197	4965	50	4882	17	4093	false	false	
48150			3	94	2	221	1	83	46	923	1	81	0	0			38	1954	16	2612	5	1751	43	1627	11	1346	6	1299	false	false	
48374			77	2752	54	6664	42	16317	239	6626	52	5599	35	10281			1142	32097	536	54486	317	80067	122	1560	4	612	1	303	false	false	
