"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDJ448	RCFDJ449	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONJ448	RCONJ449	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
13457																CONF				0	0	0	1814	0	30	0	0	0	0	0	472	0	0	0	CONF	1312	0	0				
14052																CONF				0	247	211	2380	87	364	0	0	0	0	0	207	0	0	0	CONF	1015	336	0				
14155																CONF				2	585	0	5069	562	597	0	0	0	0	0	1234	0	0	0	CONF	2653	0	0				
14650																CONF				2	68	102	1653	54	111	0	0	0	0	0	114	0	0	0	CONF	1258	0	0				
14753																CONF				0	9	0	565	0	121	0	0	0	0	0	435	0	0	0	CONF	0	0	0				
14865																CONF				0	560	1306	10548	338	1690	0	0	0	0	0	2958	0	0	0	CONF	0	0	4034				
14977																CONF				0	208	0	830	40	135	0	0	0	0	0	347	0	0	0	CONF	0	140	0				
16458																CONF				0	781	0	2948	210	752	0	0	0	0	0	1415	0	0	0	CONF	0	0	0				
16551																CONF				0	2246	521	7100	95	1076	124	0	0	0	0	1158	0	0	0	CONF	2099	0	0	Servicing claims receivable			
16748																CONF				0	277	0	2277	0	198	0	0	0	0	0	360	0	0	0	CONF	1442	0	0				
16944																CONF				0	0	0	510	65	163	0	0	0	0	0	347	0	0	0	CONF	0	0	0				
16953																CONF				0	0	0	431	17	69	0	0	0	0	0	362	0	0	0	CONF	0	0	0				
17110																CONF				0	219	0	2660	0	2351	980	0	0	0	0	90	0	0	0	CONF	0	0	0	INVEST. ADVISORY/TRUSTEE FEES RECEIVABLE			
17147																CONF				0	31381	26246	217538	12883	19499	0	0	0	0	0	17764	0	0	0	CONF	56932	60615	5101				
17259																CONF				0	371	0	2555	156	300	0	0	0	0	0	336	0	0	0	CONF	1548	0	0				
17464																CONF				0	10472	0	52455	2792	4714	0	0	0	0	0	3066	0	0	0	CONF	7850	26353	0				
17950																CONF				176	1007	0	4563	167	815	0	0	0	0	0	2263	0	0	0	CONF	0	0	478				
18050																CONF				0	716	0	2969	0	942	0	0	0	0	0	1311	0	0	0	CONF	0	0	0				
18135																CONF				0	1501	0	7920	304	757	0	0	0	0	0	1223	0	0	0	CONF	4439	0	0				
18377																CONF				0	120	9	469	36	218	77	0	0	0	0	122	0	0	0	CONF	0	0	0	Delayed Principal Payments on MBS			
18827																CONF				0	935	1140	4526	415	1115	0	0	0	0	0	1336	0	0	0	CONF	0	0	0				
18836																CONF				0	780	686	6127	0	1001	263	0	0	0	0	697	0	0	0	CONF	2963	0	0	Other Receivable - EFT Deposit			
18854																CONF				0	651	0	4147	49	599	35	245	0	0	0	2897	0	0	0	CONF	0	0	0	ATM SETTLEMENT CASH DEPOSIT	CORE DEPOSIT INTANGIBLE		
18957																CONF				0	260	0	464	36	36	0	0	0	0	0	168	0	0	0	CONF	0	0	0				
19356																CONF				0	162	0	1210	57	299	0	0	0	0	0	388	0	0	0	CONF	361	0	0				
19730																CONF				0	18195	28965	109669	0	12840	0	0	0	0	0	5916	0	0	0	CONF	40186	0	3567				
19936																CONF				0	564	898	5649	158	866	296	0	0	0	0	1285	0	0	0	CONF	0	2036	0	Income Taxes Receivable			
19972																CONF				0	174	271	3229	0	119	0	0	0	0	0	172	0	0	0	CONF	2493	0	0				
20053																CONF				0	503	738	1772	85	85	0	0	0	0	0	446	0	0	0	CONF	0	0	0				
20512																CONF				0	871	640	5004	0	2959	0	0	0	0	0	534	0	0	0	CONF	0	0	0				
20633																CONF				0	1387	269	10755	312	1485	0	0	0	0	0	1101	0	0	0	CONF	6513	0	0				
20857																CONF				0	548	0	2533	53	256	0	0	0	0	0	1478	0	0	0	CONF	251	0	0				
21256																CONF				0	87	0	642	0	19	0	0	0	0	0	31	0	0	0	CONF	505	0	0				
21359																CONF				0	164	0	611	22	70	0	0	0	0	0	273	0	0	0	CONF	104	0	0				
21630																CONF				0	400	0	987	55	227	0	0	0	0	0	360	0	0	0	CONF	0	0	0				
21658																CONF				245	442	0	4202	79	601	0	0	0	0	0	775	0	0	0	CONF	2384	0	0				
22048																CONF				9	817	370	8755	265	2678	1175	0	0	0	0	1109	0	0	0	CONF	3781	0	0	Note Rec Z McClendon Irrevocable Trust			
22356																CONF				0	3189	0	10264	119	784	225	293	0	0	0	2768	0	0	0	CONF	3523	0	0	Income Tax receivable	Computer Software		
22543																CONF				0	196	38	875	346	398	0	0	0	0	0	243	0	0	0	CONF	0	0	0				
22552																CONF				0	301	0	1967	97	361	0	0	0	0	0	1305	0	0	0	CONF	0	0	0				
22730																CONF				0	319	0	2875	171	516	0	0	0	0	0	414	0	0	0	CONF	1626	0	0				
22936																CONF				0	863	0	2646	223	386	147	0	0	0	0	1332	0	0	0	CONF	0	65	0	Taxes Receivable			
22954																CONF				0	1328	204	3378	31	245	0	0	0	0	0	920	0	0	0	CONF	681	0	0				
23045																CONF				0	208	0	405	0	38	0	0	0	0	0	159	0	0	0	CONF	0	0	0				
23456																CONF				10	431	0	1667	49	458	173	0	0	0	0	778	0	0	0	CONF	0	0	0	GUARANTEED LOAN RECEIVABLES			
23504																CONF				0	1485	810	12519	2542	5850	0	0	0	0	0	4374	0	0	0	CONF	0	0	0				
23540																CONF				0	625	0	2145	0	698	0	0	0	0	0	822	0	0	0	CONF	0	0	0				
23643																CONF				109	267	0	2947	140	1752	0	0	0	0	0	928	0	0	0	CONF	0	0	0				
23755																CONF				0	798	0	2822	908	1682	0	0	0	0	0	342	0	0	0	CONF	0	0	0				
24006																CONF				0	1158	4505	12117	733	3381	0	0	0	0	0	3073	0	0	0	CONF	0	0	0				
24453																CONF				322	3150	0	4800	341	1041	0	0	0	0	0	609	0	0	0	CONF	0	0	0				
24659																CONF				0	0	0	422	0	71	0	0	0	0	0	351	0	0	0	CONF	0	0	0				
24668																CONF				135	548	0	2613	409	1181	0	0	0	0	0	884	0	0	0	CONF	0	0	0				
24855																CONF				0	29	0	254	0	50	0	0	0	0	0	50	0	0	0	CONF	125	0	0				
24949																CONF				0	3167	5928	18097	0	3621	0	0	0	0	0	2209	0	0	0	CONF	3172	0	0				
25357																CONF				0	3972	0	5233	654	897	222	1	20	0	0	364	0	0	0	CONF	0	0	0	Interest on Investments	Lease Purchase	DDA Non  Post	
25647																CONF				0	0	0	316	48	83	0	0	0	0	0	233	0	0	0	CONF	0	0	0				
26242																CONF				0	1993	0	16478	444	1366	0	0	0	0	0	1825	0	0	0	CONF	11294	0	0				
26457																CONF				0	0	0	373	0	103	57	0	0	0	0	270	0	0	0	CONF	0	0	0	DDA Unposteds			
26765																CONF				0	2148	93	3775	0	951	0	0	0	0	0	583	0	0	0	CONF	0	0	0				
26859																CONF				0	797	3354	7271	516	2454	959	0	0	0	0	666	0	0	0	CONF	0	0	0	accounts receivable-usda			
27548																CONF				190	4114	0	19173	461	4448	0	0	0	0	0	1962	0	0	0	CONF	8649	0	0				
27614																CONF				0	1606	0	10724	0	1126	0	0	0	0	0	1526	0	0	0	CONF	6466	0	0				
27847																CONF				0	1975	0	13084	231	1415	0	0	0	0	0	2539	0	0	0	CONF	3506	0	3649				
28152																CONF				0	471	0	1916	0	137	0	0	0	0	0	318	0	0	0	CONF	990	0	0				
28255																CONF				0	410	136	2854	0	1511	0	0	0	0	0	797	0	0	0	CONF	0	0	0				
28349																CONF				61	1316	0	2786	243	722	0	0	0	0	0	748	0	0	0	CONF	0	0	0				
28406																CONF				0	5277	0	48618	0	7734	0	0	0	0	0	3965	0	0	0	CONF	31642	0	0				
28572																CONF				0	1122	0	1326	30	52	0	0	0	0	0	152	0	0	0	CONF	0	0	0				
28732																CONF				0	218	545	2984	89	317	0	0	0	0	0	378	0	0	0	CONF	1526	0	0				
29104																CONF				0	9194	15711	62778	840	3572	327	0	0	0	0	5616	0	0	0	CONF	19865	0	8820	Tax Lien Assignments			
29636																CONF				0	4787	679	33324	0	3061	0	0	0	0	0	4737	0	0	0	CONF	17082	2978	0				
29953																CONF				0	1760	0	2731	0	341	0	0	0	0	0	601	0	0	0	CONF	29	0	0				
30052																CONF				0	111	0	295	24	119	32	29	0	0	0	65	0	0	0	CONF	0	0	0	Software and Art	Accounts Receivable		
30258																CONF				0	2486	0	9488	0	2060	1174	0	0	0	0	539	0	0	0	CONF	4403	0	0	FREDDIE MAC PPD FUNDS			
30418																CONF				0	0	0	12086	820	4074	203	246	0	0	0	8012	1405	0	0	CONF	0	0	0	MBS Principal Receivable	Computer Software		
30502																CONF				0	5325	4868	16573	0	3686	0	0	0	0	0	2694	0	0	0	CONF	0	0	0				
30650																CONF				0	1305	688	2630	114	154	0	0	0	0	0	483	0	0	0	CONF	0	0	0	accrued taxes payable 201750			
30810	0	89614	1043511	1955382	118873	411064	0	0	0	0	0	411193	0	0	0	CONF	0	0	0		89614														CONF							
31134																CONF				0	636	0	2913	266	513	0	0	0	0	0	757	0	0	0	CONF	1007	0	0				
31255																CONF				0	834	0	11784	0	1869	0	0	0	0	0	1612	0	0	0	CONF	5923	0	1546				
31657																CONF				0	159	0	3236	0	323	199	41	0	0	0	552	0	0	0	CONF	0	0	2202	FDIC	Late Fees		
31826																CONF				804	731	1583	5206	0	1890	0	0	0	0	0	1002	0	0	0	CONF	0	0	0				
31835																CONF				0	1178	1728	10965	226	529	0	0	0	0	0	1262	0	0	0	CONF	6268	0	0				
32234																CONF				0	82	0	866	66	232	0	0	0	0	0	552	0	0	0	CONF	0	0	0				
32766																CONF				0	24	34	425	71	190	0	0	0	0	0	177	0	0	106	CONF	0	0	0				
33147																CONF				16	1390	1645	7404	1293	1951	0	0	0	0	0	2418	0	0	0	CONF	0	0	0				
33259																CONF				0	765	10144	13543	490	886	302	0	0	0	0	1748	0	0	0	CONF	0	0	0	Misc Other Assets			
33268																CONF				0	0	0	1856	85	348	0	0	0	0	0	773	0	0	0	CONF	735	0	0				
33754																CONF				5	0	0	257	31	91	0	0	0	0	0	166	0	0	0	CONF	0	0	0				
33839																CONF				0	122	0	445	19	87	0	0	0	0	0	236	0	0	0	CONF	0	0	0				
33857																CONF				0	605	0	2077	0	555	0	0	0	0	0	917	0	0	0	CONF	0	0	0				
34153																CONF				0	1649	577	5946	490	2225	0	0	0	0	0	1495	0	0	0	CONF	0	0	0				
34359																CONF				0	425	0	1783	28	70	0	0	0	0	0	328	0	0	0	CONF	960	0	0				
34425																CONF				0	2223	0	5822	0	2465	624	0	0	0	0	1134	0	0	0	CONF	0	0	0	PENSION PLAN			
34434																CONF				0	635	0	3634	774	1705	0	0	0	0	0	1294	0	0	0	CONF	0	0	0				
34452																CONF				0	57	0	2559	260	779	0	0	0	0	0	509	0	0	0	CONF	318	0	896				
34537																CONF				0	12162	14958	48898	2339	15896	0	0	0	0	0	5882	0	0	0	CONF	0	0	0				
34555																CONF				0	2729	0	9986	178	616	65	0	0	0	0	1969	0	0	0	CONF	4672	0	0	Computer Software			
34742																CONF				0	759	952	10163	263	828	0	0	0	0	750	1144	0	0	0	CONF	5579	151	0				
34836																CONF				0	0	0	681	0	175	43	0	0	0	0	214	0	0	0	CONF	292	0	0	INTEREST RECEIVED - FED AGENCY			
35057																CONF				12	2845	0	5806	93	615	0	0	0	0	0	693	0	0	0	CONF	1088	0	565				
35301	0	304748	0	12495078	0	11833360	7507345	0	0	0	0	356970	0	0	0	CONF	0	0	0		304748														CONF				Collateral deposits			
35570																CONF				0	115326	129092	415149	0	17687	0	0	0	0	0	40761	0	0	0	CONF	108582	0	3701				
35646																CONF				0	111	8	1120	0	80	0	0	0	0	0	304	0	0	0	CONF	0	0	617				
35842																CONF				0	675	0	5153	199	615	0	0	0	0	0	2916	0	0	0	CONF	947	0	0				
36054																CONF				0	5920	3653	33361	1371	5252	0	0	0	0	0	2997	0	0	0	CONF	8687	0	6852				
36344																CONF				0	2308	0	15140	0	1492	0	0	0	0	0	2294	0	0	0	CONF	8244	0	802				
36456																CONF				0	228	0	2844	125	321	19	0	0	0	0	1762	0	0	0	CONF	533	0	0	DDA SUSPENCE			
36858																CONF				0	777	0	2776	0	1544	0	0	0	0	0	455	0	0	0	CONF	0	0	0				
36933																CONF				77	179	0	1296	238	319	0	0	0	0	0	428	0	0	0	CONF	370	0	0				
37051																CONF				0	280	0	1212	0	236	0	0	0	0	0	324	0	0	0	CONF	372	0	0				
37341																CONF				0	18	0	1171	34	109	0	0	0	0	0	199	0	0	0	CONF	845	0	0				
37378																CONF				0	513	1190	4514	62	1004	0	0	0	0	0	1268	0	0	0	CONF	539	0	0				
37435																CONF				101	2090	0	71585	792	65300	210	0	0	0	0	4195	0	0	60600	CONF	0	0	0	State Tax Credits			
37640																CONF				0	8340	1445	52954	0	8593	0	0	0	0	0	7704	0	0	0	CONF	20388	0	6484				
37659																CONF				3	0	0	1119	23	115	0	0	0	0	0	499	0	0	0	CONF	505	0	0				
37743																CONF				0	276	117	965	33	212	0	0	0	0	0	360	0	0	0	CONF	0	0	0				
37949																CONF				0	696	0	9498	117	951	0	0	0	0	0	2341	0	0	0	CONF	3203	0	2307				
38535																CONF				0	1526	0	17258	506	2908	1942	0	0	0	0	1557	0	0	0	CONF	3631	0	7636	Float at Federal Reserve			
38740																CONF				0	1624	0	5272	0	532	0	0	0	0	0	567	0	0	0	CONF	2549	0	0				
39327																CONF				0	0	0	8044	400	1638	434	0	0	0	0	1014	0	0	0	CONF	5392	0	0	Prepaid income taxes			
39420																CONF				0	5741	3803	38732	1213	7862	0	0	0	0	0	3656	0	0	0	CONF	17670	0	0				
39475																CONF				0	11524	16823	70479	2599	5889	1575	0	0	0	0	3283	0	0	0	CONF	29376	3291	293	Accounts receivable			
39756																CONF				0	4328	0	13681	0	3168	0	0	0	0	0	2775	0	0	0	CONF	551	0	2859				
40033																CONF				0	436	0	4744	103	331	9	0	0	0	0	221	0	0	0	CONF	3756	0	0	Other current assets			
40350																CONF				0	268	0	784	0	132	0	0	0	0	0	384	0	0	0	CONF	0	0	0				
40707																CONF				0	1060	302	5783	284	1319	0	0	0	0	0	693	0	0	0	CONF	2409	0	0				
40855																CONF				0	787	0	1692	53	154	0	0	0	0	0	751	0	0	0	CONF	0	0	0				
41245																CONF				0	45	148	1434	0	172	0	0	0	0	0	225	0	0	0	CONF	844	0	0				
41553																CONF				0	99	0	1136	8	89	0	0	0	0	0	948	0	0	0	CONF	0	0	0				
41629																CONF				0	922	659	4654	0	2060	1000	0	0	0	0	720	0	0	0	CONF	293	0	0	Low Income Housing Investment			
41759																CONF				0	135	0	759	49	162	0	0	0	0	0	462	0	0	0	CONF	0	0	0				
41825																CONF				0	0	331	1739	430	882	0	0	0	0	0	526	0	0	0	CONF	0	0	0				
41937																CONF				0	130	0	1015	41	144	0	0	0	0	0	741	0	0	0	CONF	0	0	0				
41955																CONF				0	322	0	1041	0	249	0	0	0	0	0	470	0	0	0	CONF	0	0	0				
42037																CONF				0	0	54	899	0	219	0	0	0	0	0	626	0	0	0	CONF	0	0	0				
42055																CONF				0	415	0	1150	46	325	91	0	0	0	0	410	0	0	0	CONF	0	0	0	Software			
42354																CONF				0	241	0	4114	0	193	0	0	0	0	0	722	0	0	0	CONF	2958	0	0				
42420																CONF				0	43460	47202	345452	0	70687	0	0	0	0	0	17815	17439	0	0	CONF	89749	69984	6555				
42448																CONF				0	4314	2658	18003	0	2827	969	0	0	0	0	8204	0	0	0	CONF	0	0	0	Taxes Receivable			
42457																CONF				0	2	0	597	29	64	0	0	0	0	0	453	0	0	0	CONF	78	0	0				
43052																CONF				0	1426	503	5441	63	67	0	0	0	0	0	562	0	0	0	CONF	2883	0	0				
43351																CONF				0	0	0	196	29	80	51	0	0	0	0	116	0	0	0	CONF	0	0	0	PUR SOFTWARE			
43454																CONF				0	102	0	315	24	76	0	0	0	0	0	137	0	0	0	CONF	0	0	0				
43744																CONF				0	661	2836	6033	0	405	0	240	0	0	0	273	0	0	0	CONF	1396	462	0		Participation escrow payable		
43856																CONF				0	389	66	1443	68	181	0	0	0	0	0	138	0	0	0	CONF	669	0	0				
43959																CONF				33	58	0	1009	165	535	30	0	0	0	0	416	0	0	0	CONF	0	0	0	Computer Software			
44040																CONF				0	1312	529	11261	98	519	0	0	0	0	0	2791	0	0	0	CONF	0	6110	0				
44433																CONF				0	2927	0	4654	537	763	0	0	0	0	0	964	0	0	0	CONF	0	0	0				
44741																CONF				0	2750	1263	8309	259	2661	1540	0	0	0	0	1635	0	0	0	CONF	0	0	0	current tax receivable			
44750																CONF				0	728	845	3088	0	737	0	0	0	0	0	778	0	0	0	CONF	0	0	0				
44929																CONF				0	1237	0	3173	229	659	0	0	0	0	0	580	0	0	0	CONF	697	0	0				
45038																CONF				0	306	24	1897	0	432	0	0	0	0	0	1135	0	0	0	CONF	0	0	0				
45047																CONF				0	765	0	1950	91	412	0	0	0	0	0	773	0	0	0	CONF	0	0	0				
45056																CONF				0	189	0	1069	65	121	0	0	0	0	0	759	0	0	0	CONF	0	0	0				
45430																CONF				0	664	321	5065	348	452	0	0	0	0	0	403	0	0	0	CONF	1840	0	1385				
45458																CONF				0	34	6	257	57	150	77	0	0	0	0	67	0	0	0	CONF	0	0	0	Software			
45551																CONF				0	2624	0	22272	223	2341	0	0	0	0	0	7525	0	0	0	CONF	7315	0	2467				
45560																CONF				0	2279	0	31985	5519	9101	0	0	0	0	0	2698	0	0	0	CONF	15011	0	2896				
45775																CONF				0	1075	517	6058	0	721	0	0	0	0	0	495	0	0	0	CONF	3250	0	0				
46053																CONF				0	2224	0	5292	245	694	0	0	0	0	0	775	0	0	0	CONF	1599	0	0				
46941																CONF				0	516	0	1333	67	230	0	0	0	0	0	587	0	0	0	CONF	0	0	0				
