"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								6746										
242								1777										
279								6254										
354								351										
457								2613										
505								59645	0		0	0	1376		0	282	57987	
1155								34765										
1351								3335										
1454								81966	8227		0	0	5706		0	2959	65074	
1557								5174										
1669								32889										
1829								55485	2669		0	0	2000		0	8829	41987	
1856								38603										
2040								8154										
2161								16524										
2376								9507	0		0	0	2347		0	1347	5813	
2554								4065										
2732								111660	2165		0	0	2634		0	12146	94715	
2750								2354										
3177								214774	1233		0	0	6814		0	561	206166	
3252								10276										
3458								8000										
3720								16832										
3971								77459	2027		0	0	4057		0	71318	57	
4156								6306										
4231								6567										
4437								13309										
4839								6021	1326		0	0	1422		0	1628	1645	
5005								8883	1477		0	0	1194		0	412	5800	
5069								49068	407		0	0	192		0	2364	46105	
5135								35448	0		0	0	2690		776	0	31982	
5210								64503	6539		0	0	5414		0	2428	50122	
5331								13958	844		0	0	1065		0	3143	8906	
5461								33512	9827		0	0	5965		0	4851	12869	
5751								2034										
6039								22937										
6141								7699										
6329								43420	185		0	0	6686		0	10351	26198	
7009								8101	299		2000	0	15		0	5762	25	
7045								9679										
7072								5552										
7157								685										
7456								11111										
7634								9440										
8033								13470										
8462								54019										
8631								11568										
9357								16153	8495		0	0	285		0	1245	6128	
9553								8703										
9807								81790	8059		0	0	5026		0	12967	55738	
9955								12881										
10250								34882	4069		0	0	1387		11426	0	18000	
10849								35285	6		0	0	1218		0	2982	31079	
10858								19700	3978		0	0	1963		0	12892	867	
11145								9046										
11275								60364	12040		0	0	4050		0	3518	40756	
11640								15622	49		0	0	2483		0	8041	5049	
11837								1819										
12030								30630	7		0	0	3382		0	2895	24346	
12142								12672										
12179								3522										
12245								2431										
12311	816564	538453	0	1750	0	118372	157989	816564	274009	1750			264444	118372			157989	
12647								27633										
12656								578	0		0	0	270		0	300	8	
12937								42330										
12946								12928	5518		0	0	4219		0	2770	421	
12955								19645										
13103								24523	0		0	0	2150		0	11732	10641	
13251								18945										
13457								1026										
14052								8449										
14155								2956										
14650								4446										
14753								5292										
14865								20177										
14977								10242										
16458								22039										
16551								7279										
16748								10015										
16944								5029										
16953								9362										
17110								19967										
17147								89135	0		0	0	19506		0	69629	0	
17259								5015	0		0	0	0		0	5012	3	
17464								93389	17831		0	0	8721		0	9303	57534	
17950								12675										
17978								6747	1786		0	0	2398		0	2563	0	
18050								18769	138		0	0	4157		0	4960	9514	
18135								4991										
18377								19152										
18827								31420	3013		0	0	2331		0	6302	19774	
18836								7209										
18854								40135										
19356								1942										
19730								237120	4972		0	0	17288		0	14326	200534	
19936								41327										
19972								32222										
20053								3722										
20512								2850										
20633								8019	2001		0	0	2870		0	3080	68	
20857								25730										
21256								2908										
21359								2154										
21630								2180										
21658								4409										
22048								9795										
22543								16321										
22552								1722										
22730								9745										
22936								28734	0		0	0	1769		0	603	26362	
23045								5462										
23456								1283										
23504								27857	12382		0	0	5649		0	4031	5795	
23540								17144										
23643								15024										
23755								10031										
24006								151191	4034		0	0	3772		0	3319	140066	
24378								9681										
24453								55390	1214		0	0	570		0	3584	50022	
24659								7597										
24668								9837										
24855								9698										
24949								93177	0		0	0	6220		0	9359	77598	
25357								5757										
25647								17062										
26176								15805	2130		0	0	580		0	6229	6866	
26242								16224	0		0	0	2449		0	3546	10229	
26457								2801										
26765								36944										
26859								96896	0		0	0	3101		0	91924	1871	
27070								10917	0		0	0	698		0	10219	0	
27548								11974	73		0	0	6215		0	5556	130	
27614								16323	2405		0	0	2450		0	1878	9590	
27847								20089	10		0	0	3596		0	8504	7979	
28013								32011	0		0	0	9219		0	9523	13269	
28152								9056										
28255								177975										
28349								13148										
28406								28693	512		0	0	2354		0	17205	8622	
28572								6914										
28675								9361										
28732								4597										
29104								102108	0		0	0	3126		0	6681	92301	
29476								1916	0		0	0	398		0	1518	0	
29636								22282	167		0	0	7680		0	14435	0	
29878								65376	0		0	0	3779		0	15770	45827	
29953								4358										
30052								5781										
30418								2240	0		0	0	1		0	1932	307	
30502								38604	4961		0	343	3462		0	6105	23733	
30650								6579										
30810								6739964	767076		19652	0	349		350000	489601	5113286	
30874								17240	5143		0	0	2161		0	136	9800	
31134								28206										
31255								12376	4300		0	0	1149		0	761	6166	
31657								2022										
31826								47701										
31835								4147										
32234								27693										
32766								15818										
32971								17479										
33147								19644	1032		0	0	1682		0	257	16673	
33259								67972	0		0	0	1371		0	5582	61019	
33268								3292	1378		0	0	998		0	308	608	
33370								4743										
33754								6681										
33839								9593	0		0	0	205		0	9388	0	
33857								4421										
34153								45411	4930		0	0	3084		0	1638	35759	
34359								2692										
34425								24876	0		0	0	1702		0	12835	10339	
34434								11731										
34452								4869										
34537								172718	1		0	0	8514		0	5168	159035	
34555								8490										
34742								8689	7		0	0	1630		0	4980	2072	
34836								1499										
35057								12442	0		0	0	1035		0	11407	0	
35301	37311536	51091	61390	24445487	0	86302	12667266	12804657	51083	0			6	86302			12667266	
35570								81929	47191		0	15	17549		0	4438	12736	
35646								7884										
35842								4508										
35879								11907										
36054								393720	13848		0	0	2564		0	45748	331560	
36456								7838										
36933								14873										
37051								4398										
37341								2560										
37378								12609										
37435								121451	50		0	0	9360		0	17948	94093	
37640								65421	0		0	0	7419		0	56866	1136	
37659								1488										
37743								4446										
37949								6909										
38740								21649										
39327								36019	3443		0	0	4200		0	19481	8895	
39420								28527	6716		0	0	9250		0	11200	1361	
39475								110233	31779		0	0	17051		0	5601	55802	
39756								62171	10324		0	0	2123		0	4281	45443	
40033								5848										
40350								9488										
40707								54634										
40855								4571										
41245								2820										
41553								2796										
41629								19094										
41759								5019										
41825								4923										
41937								2905										
41955								1051										
42037								10136										
42055								3183										
42354								9311										
42372								9258	0		0	0	608		2919	0	5731	
42420								88460	47416		0	0	36053		0	1412	3579	
42448								20153	1599		0	0	4165		0	1829	12560	
42457								2896										
42671								59680	1445		0	0	1464		0	29228	27543	
43052								6663										
43351								2210										
43454								3466										
43744								9929										
43856								17340										
43959								9332										
