"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
1557																																																																																0	10268	0		22625			6614	0	0	0	53722	0	0	0	7546	0	322	15344	319	57	506	602	5785	277	7110	11196	3296	7618	11449	5507								0	0			0	0	586	0	1047	2945			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		15418		0	11							0	857	0	0	0	0	0			0	0	0	0			0	0	1223			0	0	0		
1669																																																																																0	6	127		3634			8873	0	0	3863	100750	0	0	0	54720	1790	27122	8897	21	732	421	1167	28305	23970	2715	5838	8813	7020	16992	4462								0	0			0	0	557	109	13218	2954			0			0	186																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	79							0	5158	0	0	0	0	0			0	0	0				0	0	5662			0	0	0		
1829																																																																																0	0	14398	0	0	26779	0	26779	9741	0	0	294543	420	7261	0	114214	9206	16058	17419	524	1565	6172	10070	52699	42738	28741	3794	29188	31394	60363	22642		0	0	0		0	0	663	344	0		0	0	933	4326	23324	83608	0	7261	0			0	1328																							0	0	0	0	0	0	0	0	0	0	0	0	0	73067	20	0	20							0	43	0	0	0	0	0	446	0	0	0	0	0			0	0	103			0	446	0	0	
1856																																																																																0	2859	4730		513			12565	0	0	377	39666	0	973	0	3596	0	3558	11341	32	2693	102	149	525	95	7045	1786	18630	7407	1203	0								0	0			0	0	0	4721	140	8881			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		10231		0	5							0	112	0	0	0	0	4730			0	0	0				0	0	194			0	0	0		
2040																																																																																0	2016	11944		6588			24379	1201	0	995	129848	0	0	0	21694	521	1087	44463	689	2838	4933	6718	3608	1602	29574	11362	21831	32966	7325	3233								0	4			0	0	1110	10111	33391	14413			0			1010	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	26378		0	22							0	138	0	94	0	915	1466			452	0	0	0			0	0	1321			0	0	452	0	
2161																																																																																0	13	0		14438			19999	0	0	0	85692	0	0	0	39746	66	32303	27597	2290	7028	6046	14454	8000	1928	10434	7845	10603	9316	7520	228								305	28			0	0	1028	0	2238	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	45							0	3232	0	0	0	0	0			0	0	0	0			0	0	4554			0	0	0	0	
2376																																																																																0	0	1418703	0	0	22567	0	22567	5130	0	0	3161908	0	0	13052	215073	3728	21661	46763	3018	23158	7785	4342	44945	131025	11666	24607	132816	224145	2344647	199803		0	0	0		0	0	0	0	0		0	0	0	4810	68157	1423683	0	0	0			0	301																							0	0	0	0	0	0	0	0	0	0	0	0	0	2595008	0	0	0							0	0	0	0	0	0	386	0	0	0	0	0	0			0	0	57			0	0	0	0	
2554																																																																																0	2034	0		1184			1838	0	0	351	6203	0	0	0	248	0	125	1212	38	0	48	40	15	0	3236	68	767	1619	265	0								0	0			0	0	0	0	92	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	50							0	238	0	0	0	0	0			0	0	0	0			0	0	168			0	60	0		
2732																																																																																0	217	111630	0	0	45981	0	45981	12062	0	0	368841	427	0	7219	23521	763	7755	45585	4549	1507	4621	12031	813	0	124189	31320	68810	111634	7213	0		0	0	0		0	0	0	0	0		0	0	8817	30171	51014	83158	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	533	0	533							0	872	0	0	0	0	0	0	0	0	0	0	0			0	0	529			0	0	0	0	
2750																																																																																1400	7032	0		21195			1696	0	0	683	42004	0	0	0	3000	88	742	21353	49	826	623	1502	0	0	15643	6069	8284	6452	1191	1365								0	87			0	0	1304	0	985	2294			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	14557		0	1463							0	434	0	0	0	0	0			0	0	0	0			0	0	343			0	0	0	0	
3177																																																																																0	0	2706	0	0	7658	0	7658	30839	0	0	794464	0	0	0	635887	7639	82743	35235	2711	6701	8136	4113	129683	481386	26668	22444	12811	10963	26247	58446		0	0	0		0	0	0	7	0		0	0	22307	4037	54345	28666	0	0	0			3462	2589																							0	0	0	0	0	0	0	0	0	0	0	0		420968	0	0	0							0	0	0	0	0	250	0	168	0	0	0	0	0			0	0	373			0	168	0		
3252																																																																																0	25509	0		51377			10557	0	0	4501	106559	0	60	0	500	0	320	0	222	217	36	10	15	0	22020	63628	9435	4832	1819	8								0	0			0	0	0	782	0	7016			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	30681		0	194							0	1700	0	0	0	0	0			0	0	0	0			0	0	4363			0	0	0	0	
3458																																																																																0	9908	214		4482			4126	0	0	0	28070	0	0	0	4830	6	0	3782	129	180	1128	3093	147	113	918	2571	7785	10169	1775	0								0	0			0	0	0	0	1315	1357			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1136	0	0	0	0	0			0	0	0	0			0	0	696			0	136	0		
3720																																																																																0	12968	2705		9388			14088	2967	0	3611	147165	0	0	668	30233	639	571	35996	1609	3757	8373	12596	3497	191	14199	17926	30083	45563	9007	66								0	231			0	0	6117	4114	26837	26555			0			223	0																							0	0	0	0	0	0	0	0	0	0	0	0		37053		0	212							0	2342	0	0	0	0	152			0	0	0	0			0	0	4158			0	47	0		
3971																																																																																0	30764	54326	0	45348	65340	0	65340	28506	0	0	603880	0	34425	1081	117071	6691	29132	69235	5523	14266	17434	25977	22191	27756	114245	22018	80055	131706	127837	3711		0	0	0		0	0	0	824	0		0	0	0	24220	48919	132019	0	34425	0			11094	2097																							0	0	0	0	0	0	0	0	0	0	0	0		115415	40	0	40							0	615	0	105	0	1067	1266	0	0	3687	3226	0	0			0	0	14772			0	0	0		
4156																																																																																0	16903	9398		12207			15651	2280	0	0	150255	0	364	0	39964	898	14648	31682	338	585	1375	5149	19131	13348	16144	17932	24188	10685	39155	2039								0	0			0	0	3420	7286	2373	37682			0			23	0																							0	0	0	0	0	0	0	0	0	0	0	0		53622		0	0							0	922	0	0	0	0	0			0	0	0	0			0	0	907			0	0	0		
4231																																																																																0	6192	0		455			3217	0	0	963	47381	0	0	0	8475	0	21	17927	401	159	3006	4038	595	0	4263	13261	15930	2726	409	0								0	0			0	0	0	1390	8954	12991			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	9							0	709	0	0	0	333	921			0	0	0				0	0	4026			0	0	0	0	
4839																																																																																0	0	46854	0	0	5697	0	5697	6296	0	0	236767	0	0	0	33425	1735	75	66824	2779	6289	8582	11627	254	3149	34700	26194	54126	82033	2597	0		0	0	0		0	0	0	278	0		0	0	4620	6966	71705	57046	0	0	0			335	537																							0	0	0	0	0	0	0	0	0	0	0	0		60472	650	0	650							0	224	0	0	8418	3672	3110	196	0	0	0	0	0			0	0	1271			0	196	0		
5069																																																																																0	11700	19225	0	0	3096	0	3096	705	0	0	351613	5009	0	0	51541	15246	12702	246354	16632	17653	13102	0	0	0	85147	143577	50548	6232	0	0		0	0	0		0	0	0	0	0		0	0	88622	15239	56333	94915	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		94863	0	0	0							0	0	0	0	0	9766	0	0	0	0	0	0	0			0	0	0			0	0	0		
5135																																																																																0	93690	5066	0	90299	28742	0	28742	0	0	9451	352015	0	0	0	53283	978	6168	207712	5441	11383	14513	19336	2364	45	57671	133217	78212	19023	5900	3527		0	0	0		0	0	632	0	0		0	0	1309	7310	40776	8563	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	42203	75	0	75							0	3827	0	0	0	0	0	0	0	0	0	0	0			0	0	8014			0	0	0	0	
5210																																																																																0	25694	31039	0	609	49154	0	49154	64177	0	58796	867787	0	0	0	316697	31620	89239	39163	27128	29577	21099	18841	87199	132325	108764	32613	112332	125722	138900	29128		0	0	0		0	0	0	5541	0		0	0	4196	9493	103510	144893	0	0	0			277	892																							0	0	0	0	0	0	0	0	0	0	0	0	0	488061	7072	6336	7072							0	613	0	0	0	2364	4062	0	0	0	0	0	0			0	0	8347			0	0	0	0	
5461																																																																																0	24818	27300	0	8900	32351	0	32351	8124	0	0	323364	391	0	16137	35036	1106	465	74365	1672	1315	7884	7392	5333	10661	37451	33944	47961	78358	88211	262		0	0	0		0	0	0	118	0		0	0	1835	6923	59762	102853	0	0	0			714	0																							0	0	0	0	0	0	0	0	0	0	0	0		195164	6145	0	6145							0	32	0	0	0	4656	0	0	0	0	0	0	0			0	0	8452			0	0	0		
5751																																																																																0	20697	6978		26658			27776	2183	0	135	137608	0	1576	0	21932	6	15022	35291	278	1580	1114	758	8285	9862	15822	24955	7910	14957	26782	25206								0	27			0	0	3269	406	11209	10316			0			0	55	45	1063	219	2657	6	547	3314	165	0	8	92	46	1085	220	2671	6	550	3511	168	0	8	92	0	0	0	0	0	0	0	0	0	0	0	0		17857		0	25							0	2958	0	105	0	862	0			0	0	0	0	16	16	0	0	1457	8	8	0	0	0		
6039																																																																																0	17661	787		3142			5783	0	0	0	54034	32	0	0	6536	240	1594	10148	329	767	901	1322	3127	0	3734	10012	11147	11958	9181	1216								499	73			0	0	0	768	4460	11511			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	507							0	821	0	0	0	0	616			0	0	0	0			0	0	1278			0	0	0	0	
6141																																																																																0	2601	0		1654			1112	0	0	0	18326	0	0	0	3806	0	203	2591	178	25	289	348	2243	196	824	1564	4083	4904	2974	171								0	0			0	0	17	0	0	4474			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	724							0	0	0	0	0	0	0			0	0	0	0			0	0	3938			0	0	0	0	
