"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP755	RCONP756	RCONP757	RCONP758	RCONP759	
2750	16223	0	2584	5990	0	15047	0	0	0	0	0	30709	0	6399	6519	8558	685	1569	5563	0	2656	3297	2230	375	1327	2870	1045	0	12463	24066	0	244	214	0	4124	1118	0	0	3127	856	0	true								
3252	14782	0	66679	24921	0	93649	0	0	60	7881	0	73415	1615	18131	78853	13234	17316	5514	9792	60	3907	5885	2264	1177	11027	10661	4413	1982	26970	53669	0	0	0	7821	13706	14377	7821	0	9332	12356	0	false								
3458	2245	0	3290	5225	0	13156	0	0	0	0	0	23420	0	3599	5401	8068	3188	874	5280	0	1859	3421	2092	696	2328	4053	2546	992	9866	19821	0	0	0	0	8159	1760	0	0	5015	1266	0	false								
3720	35188	0	30069	39470	0	124592	0	0	0	0	0	97186	0	10615	11088	22196	6850	6732	21078	0	7981	13182	1033	0	8680	21548	2224	500	94523	86571	0	0	2534	0	14598	18354	0	0	13313	16915	0	false								
3971	107090	0	619	29273	0	50807	0	0	137	6686	0	586743	0	15686	8516	117183	276653	25026	56457	137	14515	41942	48713	12013	7032	32740	35575	10470	50188	560151	0	10906	7490	6549	66242	19575	248	0	29120	10652	4220	true								
4156	19761	0	28810	37564	0	97666	0	0	1106	11445	0	90250	0	8936	15514	20851	22616	5089	13834	1106	4503	9331	4397	2620	6446	11804	6500	2273	68856	76984	0	4330	2198	10339	23446	3577	10339	0	15796	2454	4211	true								
4231	16001	0	15071	21546	0	40702	0	0	0	0	0	60117	0	1976	14793	16179	6180	13712	10081	0	2685	7396	3466	2632	4449	8975	3358	4975	25631	58141	0	0	8142	0	17301	4456	0	0	10551	2873	0	false								
4839	28140	0	4802	56581	0	69288	0	0	0	16411	0	189324	0	19707	16357	26566	48699	9825	22090	0	7492	14598	4459	17	29897	42402	13123	497	64486	138741	0	30876	4057	16411	65434	20485	15920	0	54035	11863	30876	true								
5069	42496	0	0	29768	0	34935	0	0	51794	76369	0	278572	0	1726	0	63437	7403	1070	30545	21314	9791	20754	18682	14210	23214	81184	56493	4345	34935	198443	0	78403	492	24575	129627	35609	13774	0	74988	29410	52833	false								
5135	18412	0	30382	60273	0	120790	0	0	27211	33215	0	241080	0	11340	31637	82533	54938	17873	80886	27211	45910	34976	1647	0	26508	57329	1360	0	90408	229490	0	250	7817	6004	62633	22564	6004	0	61744	22093	0	true								
5210	519155	2	47772	44609	0	84683	0	0	59	1172	0	892440	0	53137	84306	154389	131392	52776	87286	59	28095	61454	62213	2627	12565	43394	31090	455	36909	839303	0	0	10103	1113	55416	32088	1113	0	32286	23552	0	true	6279	27747	2883	78932	52460	359063	106955	
5461	289134	0	6350	39175	0	56150	0	0	879	37891	0	468573	0	12154	11760	8275	147850	3184	7257	879	2641	4616	682	336	8126	13092	1653	443	49800	456419	0	0	1900	37012	10790	12524	37012	0	8944	12273	0	true								
5751	8399	1	2843	22550	0	44529	0	0	99	9260	0	123002	0	31042	27162	18106	68148	9190	12148	0	5739	6409	5010	948	5428	9586	9292	4043	41685	86644	0	5316	4483	7673	21814	6535	3227	1488	11384	3630	0	true								
6039	34369	0	13826	91320	0	115005	0	0	0	0	0	139182	0	4815	9139	47162	15083	14671	43116	0	14148	28968	3662	384	16451	21246	4253	618	101179	127467	0	6900	3657	0	34335	8233	0	0	29982	7715	6900	false								
6141	3584	2	11413	16149	0	36324	0	0	0	0	0	15421	0	1577	12990	4933	1090	1095	4037	0	1364	2673	896	0	1586	3907	321	0	24909	13844	0	0	422	0	3219	2595	0	0	2898	2595	0	true								
6329	40391	0	13718	179425	0	225434	0	0	5690	5690	0	326828	0	8472	13749	76213	64893	13445	61339	0	26029	35310	12732	2142	41424	74057	23826	6024	211716	318356	0	0	4468	0	102809	42522	0	0	80312	35169	10275	false								
7009	0	0	20	157833	0	157833	0	0	0	0	0	665236	0	0	0	0	665236	49	0	0	0	0	0	0	0	0	0	0	157813	665236	0	0	0	0	0	0	0	0	0	0	0	false								
7045	22224	0	15013	21389	0	106922	0	0	0	0	0	71939	0	5748	0	21259	16077	6346	8826	0	2074	6891	6964	5330	702	2562	3615	5500	91909	66191	0	0	1797	0	8666	3713	0	0	2098	1041	0	true								
7072	35384	0	0	14268	0	23450	0	0	76	757	0	125720	0	5218	0	38501	21437	15893	27996	75	8359	19637	8454	2051	7446	14467	5903	2583	23450	120502	0	0	4764	681	21165	9234	681	0	14158	2755	0	false								
7157	1901	0	1786	5905	0	11527	0	0	0	0	0	30203	13	989	1693	9437	14788	2535	8030	0	2404	5626	1401	6	750	1927	1400	0	9741	29201	0	0	720	0	3547	530	0	0	2147	530	0	false								
7456	18047	0	13952	18462	0	37378	0	0	0	0	0	33318	0	876	12078	10028	0	2035	7402	0	2128	5274	2502	124	1426	3073	550	194	23426	32442	0	0	206	0	3735	1508	0	0	3323	1176	0	true								
7634	7354	0	3082	10271	0	18491	0	0	0	0	0	38563	0	206	1736	13134	804	5346	11618	0	3500	8118	1272	244	2977	13551	743	0	15409	38257	0	100	2902	0	12172	5099	0	0	16528	0	249	true								
8033	19221	0	2476	53672	0	82362	0	0	0	0	0	107879	0	1018	2895	40965	92	6353	30241	0	10174	20075	6911	3805	11722	18113	12324	5442	79886	100193	0	6668	3065	0	32188	15413	0	0	21017	8818	1981	true								
8462	1243	0	1338	69864	0	103076	0	0	0	0	0	48356	0	8823	8805	9190	8069	4297	7727	0	3538	4710	942	0	13512	15009	1333	0	101488	39533	250	0	1406	0	12515	17339	0	0	11764	16452	0	true								
8631	17017	0	266	16946	0	22201	0	0	0	0	0	33037	0	1338	626	8405	2153	2728	5785	0	2041	3744	1924	696	691	3485	643	643	21935	31699	0	0	778	0	4635	827	0	0	3349	827	0	true								
9357	125239	328	0	44615	0	51907	0	0	0	0	0	362111	5800	0	0	1022	233518	1173	689	0	705	317	0	0	690	1642	0	0	51579	356311	0	0	589	0	1132	1200	0	0	1132	1200	0	true								
9553	16278	0	7194	20528	0	41120	0	0	0	14897	0	72111	0	4843	10589	15655	8951	5987	11279	0	4528	6751	4374	1	10592	7459	12927	249	33926	54662	0	12606	0	14897	27587	3640	7549	0	14411	3640	4169	true								
9807	454015	0	29237	94261	0	149408	0	0	60000	60000	0	1665009	0	337928	187123	137365	817131	62881	110220	60000	77620	32600	23634	3511	90332	69941	67253	28972	120171	1327081	0	0	5200	0	158299	98199	0	0	65958	94315	149733	true	6906	12069	101196	481092	336038	287693	166052	
9955	12019	13	3206	20690	0	41702	0	0	60	5455	0	67735	0	18159	16594	7847	37709	1285	6208	60	2068	4140	1313	326	3801	5401	958	0	38483	49576	0	0	0	5395	9155	1005	5395	0	8501	700	0	true								
10250	125761	0	1260	22193	0	50072	0	0	282	5914	0	307358	0	10076	7515	47283	96053	30482	21418	282	5297	16121	17471	8394	2861	11814	13867	9719	48812	296784	0	498	11187	5632	24292	13969	5632	0	9696	4979	747	true								
10849	75320	0	2005	11018	0	20329	0	0	0	0	0	221160	0	45523	32784	45364	31665	8440	33401	0	9176	24225	11398	565	16655	34676	16723	757	18323	175637	1	0	2100	0	47002	21809	0	0	35973	15358	1740	false								
11145	26704	0	41162	42956	0	99265	0	0	0	0	0	96787	0	14089	2111	16788	32394	7458	7073	0	1950	5124	6278	3436	524	6259	9491	4627	57910	82698	193	0	3569	0	10604	10297	0	0	3834	2948	0	true								
11640	154136	6	5254	14008	0	27445	0	0	0	0	0	258821	0	36835	30645	37932	20019	18913	18416	0	5875	12615	12773	6669	9869	14986	12068	9813	22157	221986	28	0	10129	0	28513	18223	0	0	14753	10102	0	true								
11837	5032	0	33813	6367	0	50422	0	0	0	0	0	35182	0	621	32009	14904	5802	2904	8933	0	2340	6593	3954	2017	2198	4694	2176	376	16609	34561	0	0	884	0	8448	996	0	0	6327	565	0	true								
12030	36488	0	18705	85667	0	117832	0	0	0	0	0	178976	0	3254	16556	74359	35660	20544	49839	0	17947	31892	21986	2534	11262	12032	6638	2537	99127	175522	0	200	4841	0	27805	4664	0	0	19739	3555	0	false								
12142	27891	0	8047	61278	0	115221	0	0	0	0	0	86180	0	7067	11697	22921	13189	7811	17004	0	12432	9693	796	0	8647	13025	507	0	107174	79113	0	0	1395	0	10484	11695	0	0	9666	11388	0	false								
12179	5012	0	0	4895	0	8567	0	0	0	0	0	22847	0	751	751	8374	6473	1725	5013	0	2308	2705	1683	1678	308	1352	560	769	8567	22096	0	0	117	0	1973	1016	0	0	644	1016	0	true								
12311	11208361	107	2388531	2470990	0	8320032	0	0	605	3784162	0	69262736	0	2707053	2679	2581931	54221381	791706	1625513	605	471331	1154182	746621	209797	301069	538516	326526	84952	5930114	66555683	1280	0	107784	3647944	898582	352481	3647944	86169	512560	327025	0	true	723542	851056	4355516	19327227	32318688	3178249	8016968	
12647	24387	0	2335	44577	0	54920	0	0	0	19810	0	98631	0	5064	0	21119	21199	7020	14406	0	4530	9876	6428	285	8230	7722	9297	6677	52585	93567	0	0	1197	19810	8604	23322	1984	0	6205	9747	0	false								
12656	2252	0	555	3913	0	6046	0	0	0	0	0	10065	0	2394	1126	2988	1971	916	2286	0	604	1682	567	135	882	1323	253	396	5491	7671	0	0	226	0	2854	0	0	0	2205	0	0	true								
12937	12345	0	0	50515	0	65967	0	0	80	10228	0	92032	0	0	0	8180	37503	5091	7188	80	3192	3996	753	239	15856	15468	2680	0	65967	92032	0	0	3560	10148	15103	18901	10148	0	13039	18285	0	false								
12946	61854	24	141921	67383	0	266361	0	0	156	1835	0	904812	0	247297	296765	143753	318272	51500	91508	156	21992	71018	39611	11132	64558	215489	83388	17498	124416	657515	0	0	22978	1679	130982	249951	1679	0	88945	190268	0	true	29632	36676	58108	156153	91361	54012	7842	
12955	16482	39	1846	56770	0	58020	0	0	0	0	0	83277	0	6513	1846	11667	32616	4900	6439	0	2008	4431	3203	2026	2352	6057	10150	3953	56135	67408	0	9356	1384	0	16390	6122	0	0	3399	5010	10191	false								
13103	464534	0	27854	73129	0	183749	0	0	24980	24980	0	1312142	0	310572	0	153416	528792	63410	73710	9980	34574	39136	51102	28604	28923	60626	41629	34222	155726	1000473	169	1097	21552	0	65033	100367	0	0	22549	66999	0	true	7809	68066	79851	278951	95885	177882	129208	
13251	2795	0	782	7568	0	11900	0	0	0	0	0	26423	0	1040	1534	6880	16025	1320	6453	0	2268	4185	427	0	221	502	0	0	11118	25383	0	0	0	0	723	0	0	0	723	0	0	true								
13457	3266	0	1005	3563	0	7283	0	0	0	0	0	10692	0	1357	1283	2689	2351	1244	2325	0	807	1518	364	0	558	1270	558	0	6278	9335	0	0	0	0	1434	952	0	0	876	952	0	false								
14052	9272	0	3055	16173	0	25209	0	0	0	0	0	35885	0	7534	0	5398	17785	2294	4474	0	2130	2344	925	0	1565	1201	663	0	22154	28351	0	0	674	0	1876	1553	0	0	1213	1553	0	true								
14155	15231	0	1164	43213	0	80378	0	0	143	25861	0	77691	0	5594	5056	17014	33020	6150	11478	143	3394	8084	4070	1467	2852	4539	4432	601	79214	72097	0	0	2104	25718	8998	3426	25618	0	5947	1444	0	true								
14650	6711	0	2575	9571	0	14661	0	0	0	0	0	12602	0	152	2225	3418	1114	1344	2803	0	1949	987	482	0	458	532	368	0	12086	12450	0	0	256	0	990	368	0	0	990	0	0	false								
14753	13917	1	633	12628	0	12628	0	0	0	0	0	26175	0	2161	1146	8000	0	3382	7348	0	2690	4658	445	207	2606	1343	309	0	11994	24014	0	0	666	0	3501	757	0	0	3192	757	0	false								
14865	74403	15	23612	177613	0	177613	0	0	820	22216	0	162614	0	14897	19453	24983	42290	10765	14872	670	10316	6917	6079	1671	7769	8834	2836	1497	153986	147717	0	0	2826	21396	19081	1855	21204	0	14989	1047	0	true								
14977	4302	0	0	6904	0	10645	0	0	0	0	0	26209	0	0	0	8573	1095	3316	7198	0	2514	4684	1374	0	4897	4725	2315	300	10645	26209	0	0	1230	0	7575	4662	0	0	5307	4315	0	false								
16551	40242	42	6852	55343	0	100308	0	0	14418	14418	0	185420	51	14250	16211	68485	47501	25336	28538	8486	11826	25168	28672	2819	5531	7996	15384	281	92326	171119	1088	0	8085	0	17093	12099	0	0	8527	4999	0	true								
16748	18562	0	2080	20257	0	25072	0	0	0	0	0	49329	0	2715	0	11584	10528	4041	6180	0	1947	4460	2715	2462	1615	2473	2075	2492	22992	46614	0	0	1462	0	6807	1848	0	0	3008	0	0	false								
17110	0	0	0	0	0	0	0	0	0	0	0	102904	0	6439	0	11743	0	3585	11743	0	11743	0	0	0	91161	0	0	0	0	96465	0	0	2019	0	30259	60902	0	0	30259	60302	0	false								
17147	3376508	0	57793	218243	0	296527	0	0	381372	381372	0	5291771	0	786938	215	852637	786371	143606	420132	103574	133599	287489	293281	138268	58785	137445	67934	12089	236762	4504833	1972	0	31712	0	199506	76747	0	0	138072	58158	0	true	490	23805	212467	447026	211370	1692598	1683894	
17259	12806	0	836	9747	0	15562	0	0	0	0	0	31753	0	2308	2995	9909	1775	5049	6488	0	1777	4711	3179	242	1113	3846	2048	254	14726	29445	0	0	2106	0	7261	0	0	0	4959	0	0	false								
17464	197279	0	81435	495189	0	495189	0	0	558	89609	0	2167877	0	92736	109493	122491	1750237	50433	81198	473	27626	53573	28727	12566	31947	40953	19720	5251	413754	2074176	0	965	7232	89051	78024	19847	87900	0	58237	0	10984	true	251025	154165	8565	1048544	537324	180956	16323	
17950	48739	148	40211	55787	0	130107	0	0	1	31947	0	213606	311	30860	52518	23632	99742	10066	17053	1	5017	12162	5545	908	18407	15609	5660	1817	89748	172435	0	10000	4270	26946	16709	24784	26946	5000	12510	21278	0	true								
17978	57065	0	0	3926	0	30542	0	0	0	0	0	164035	0	888	638	57447	3442	37343	41148	0	12776	28372	8031	8268	5821	27657	6299	6303	30542	151664	0	11483	15328	0	26062	20018	0	0	16366	17112	0	true								
18050	66954	0	46759	164330	0	230452	0	0	0	0	0	236324	0	15047	55972	46871	51635	11451	35783	0	10837	25170	10020	844	15025	33207	21706	926	183693	221277	0	0	3507	0	34153	36711	0	0	23789	24084	0	true								
18135	30921	0	0	77070	0	103987	0	0	462	27771	0	116400	0	312	0	14624	43260	3536	9980	462	3328	6886	2891	1519	4496	14947	7208	944	103987	116088	0	0	302	27309	7880	19715	27309	0	5652	13791	0	true								
18377	16707	0	0	0	0	0	0	0	0	0	0	46891	0	525	0	17576	0	5861	6051	0	1615	4436	8441	3084	880	2388	5088	4252	0	40602	0	5764	2058	0	11688	920	0	0	3016	251	0	true								
18827	238662	0	93852	263216	0	462622	0	0	817	7082	0	506915	0	81224	145907	84493	124763	25455	34720	567	568	34152	30682	19091	1631	21999	22290	13077	367258	425570	1512	121	18585	6265	34333	24664	3379	0	11595	12035	0	true	30482	51553	285224	27341	51101	4222	217944	
18836	16518	0	1878	27892	0	36816	0	0	194	2256	0	92837	0	2719	2153	38572	13200	13648	21245	99	11010	12874	11019	3669	6189	8162	7069	3127	34938	90118	0	0	4464	2062	20896	3651	454	0	10147	2582	0	true								
18854	105047	0	60685	251241	0	271108	0	0	2880	199625	0	278679	0	26185	24610	31133	21430	3034	23823	2778	8070	15754	7309	0	20338	74592	26137	0	210423	236497	0	15997	905	196745	72577	48490	195180	0	60564	34366	15997	true								
19356	8228	0	3681	19237	0	34285	0	0	0	4249	0	38126	0	5058	6375	11221	6108	1532	7708	0	2971	4737	2922	591	4481	2868	4906	314	30545	32569	59	499	0	249	3956	8613	249	2000	1993	5356	0	false								
19730	438433	0	8265	368195	0	442625	0	0	35057	35057	0	1615776	0	128756	86098	177658	836160	40139	142642	35057	48923	95280	26507	6948	49339	77490	27855	8841	434356	1486835	4	185	7895	0	89536	73989	0	0	69832	56785	0	true	213321	13841	207194	270044	517168	399718	34516	
19936	13231	0	30540	56702	0	131415	0	0	0	0	0	112616	0	7323	28593	21033	49509	9654	13896	0	3685	10231	3494	3623	4986	11407	4365	8085	100875	105293	0	0	4591	0	21755	7088	0	0	13585	2808	0	true								
19972	74418	0	0	0	0	0	0	0	0	0	0	74418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74418	0	0	0	0	0	0	0	0	0	0	0	false								
20053	10824	0	3480	20087	0	26023	0	0	5078	9148	0	57885	0	7477	0	25588	3664	6998	10028	951	2051	8928	12572	2037	1249	10450	6110	0	22543	50408	0	0	1116	500	10402	7407	250	3570	7096	4601	2735	true								
20633	69538	0	20405	27407	0	86992	0	0	0	5989	0	159768	0	1012	15	33300	23175	13600	15722	0	5701	10057	12546	4996	6103	6536	16791	4325	66582	158756	5	0	4158	0	28833	4922	0	0	12020	619	0	false								
20857	7788	0	7859	59011	0	95292	0	0	0	9978	0	44572	0	4459	8942	4908	16514	1907	3863	0	2158	1705	868	177	13115	1938	309	0	87433	40113	0	0	0	744	4802	10560	0	0	4493	10560	0	true								
21256	995	0	1730	2509	0	4777	0	0	0	0	0	3812	0	350	1144	1035	635	1606	364	0	33	331	259	412	0	0	0	1147	3047	3462	0	0	813	0	334	813	0	0	0	0	0	true								
21359	12170	0	1954	11268	0	19518	0	0	0	0	0	27736	0	1749	995	4694	5760	3560	3977	0	1548	2429	619	98	1896	3116	100	0	17564	25987	0	0	0	0	2991	2121	0	0	2891	2121	0	true								
21630	17894	0	2205	22110	0	32765	0	0	0	0	0	55897	0	4797	5062	10454	10239	2345	8730	0	2066	6664	1696	28	5661	10626	904	119	30560	51100	0	0	785	0	8657	8653	0	0	7634	8653	0	true								
21658	21954	6	3772	21754	0	62450	0	0	0	1225	0	81290	0	1314	1843	32637	10087	15580	17331	0	4940	12391	11891	3415	2247	5679	6387	2299	58672	79976	0	0	5377	0	12531	4081	0	1225	5331	2595	0	true								
22048	20907	0	30506	104378	0	104378	0	0	13	2001	0	70445	0	3460	30619	23139	0	7181	17471	13	7474	10145	5390	130	7504	12559	6337	0	73872	66985	0	0	3339	1988	19062	7338	1988	0	14474	5589	0	true								
22543	15841	1	6110	24934	0	58195	0	0	0	0	0	37602	0	2313	0	7001	10494	3457	2599	0	1298	3027	1774	902	1171	1429	331	1335	52084	35289	0	0	1345	0	3589	677	0	0	2346	252	0	true								
22552	13346	0	2999	16877	0	33582	0	0	1000	1000	0	42887	0	3909	4213	13625	3281	3196	7612	0	2193	5419	5998	15	2726	3943	5966	0	30583	38978	0	0	367	0	10994	1641	0	0	6309	360	1660	true								
22730	44	0	11897	48370	0	74707	0	0	0	0	0	75301	0	7660	13608	13553	55795	3316	6607	0	3389	4065	4457	1642	1161	2497	1567	684	62810	67641	0	0	467	0	4262	1647	0	0	1371	1647	0	true								
22936	12873	0	2460	52202	0	75347	0	0	0	0	0	87386	0	1137	1475	23747	35412	6720	16764	0	6327	10437	6983	0	3104	8899	3351	0	72887	86249	0	0	1288	0	11778	3576	0	0	5909	3304	0	true								
23456	11213	0	2234	15162	0	47157	0	0	0	0	0	53339	0	8427	7032	20533	8613	6347	8380	0	1859	6521	7471	4682	1897	4529	3202	3352	44795	44912	128	0	2315	0	7376	5604	0	0	1964	4462	0	true								
23504	1154886	0	154076	468934	0	557963	0	0	72657	185950	0	2396971	0	380556	509317	80534	1035353	22124	51444	54085	12079	39365	25655	3435	15828	31000	33322	46048	403887	2016415	0	0	6100	109807	60663	65535	108962	3486	35313	11515	0	true	48165	2848	352874	284411	453152	390653	620488	
23643	13611	0	15758	36580	0	81293	0	0	0	0	0	97162	0	8816	20494	30872	2240	7792	21474	0	6413	15061	9398	0	7457	23594	17456	1932	65535	88246	0	100	2958	0	24453	25986	0	0	15747	15304	0	false								
23755	51491	45	8236	44267	0	92674	0	0	0	0	0	90646	0	8894	13821	14109	13503	7072	8726	0	3233	5493	2960	2423	3299	1693	3388	3163	84393	81752	0	0	1636	0	7974	3569	0	0	4200	791	0	false								
24006	526783	3	13123	131782	0	241753	0	0	0	0	0	873620	0	18135	26843	172398	32389	64738	75112	0	26278	49219	56877	40024	18287	30189	41774	51800	228627	855485	0	0	17159	0	89166	52884	0	0	33441	15035	0	true	52850	78564	97213	27255	5134	439968	52794	
24378	18646	0	0	5056	0	9939	0	0	0	0	0	45319	0	258	250	19630	59	7506	6867	0	2925	4509	5522	6674	1236	1122	1845	2781	9939	45061	0	0	1891	0	6691	293	0	0	1964	0	0	false								
