"IDRSSD"	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC869	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
64150	164	103	-604	130	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1300	0	0	0	1300	0	0	0	20007	20793	26338	79848	0	4159	13169	79848	97176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
64543	3412	313	-60	471	0	0	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	245	0	0	0	13083	84070	96855	184395	0	16814	48428	184395	249637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
64552	240	23	-327	0	0	0	0	0	80	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4912	4912	0	0	4912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6680	37103	19957	55898	0	7421	9979	55898	73298	0	6514	6514	0	0	0	0	0	0	0	0	0	0	0	0	0	
64730	1182	47	-2215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1385	0	0	0	1385	0	0	0	12904	51783	31601	95792	0	10357	15801	95792	121950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65205	2524	981	-3493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	13921	0	0	0	13921	0	0	0	181293	192614	343490	98042	0	38523	171745	98042	308310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65241	390	0	-723	0	0	0	0	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1148	0	0	0	1148	0	0	0	7988	21092	21073	63945	0	4218	10537	63945	78700	0	1513	1513	0	0	0	0	0	0	0	0	0	0	0	0	0	
65513																																																																									
65559	178	153	-2778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17370	0	0	0	17370	0	0	0	69696	241330	54786	260403	0	48266	27393	260403	336062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65746	6424	0	-6471	1445	0	0	0	1445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6797	6797	0	0	0	6797	0	0	0	0	0	0	10263	0	0	0	10263	0	0	0	18733	95422	89098	352391	0	19084	44549	352391	416024	0	21107	21107	0	0	0	0	0	0	0	0	0	0	0	0	0	
65858	2048	205	20995	287	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13434	0	0	101	13333	0	282	195	252918	179925	262646	852425	0	35985	131323	852425	1019733	0	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	
66154	0	0	-862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2436	19981	18034	46593	0	3996	9017	46593	59606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
66275	310	0	-2113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	823	0	0	0	823	0	0	0	18143	16288	66516	108895	0	3258	33258	108895	145411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
66677	888	0	-931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	331	0	0	0	1824	11292	61558	59060	0	2258	30779	59060	92097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67142	888	366	-249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2899	0	0	0	2899	0	0	0	1862	36460	63502	62333	0	7292	31751	62333	101376	0	2164	2164	0	0	0	0	0	0	0	0	0	0	0	0	0	
67151	1705	213	-9837	1569	0	214	0	1355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44688	0	0	0	44688	0	0	460	16559	165215	78893	423620	0	33043	39447	423620	496110	0	3139	3139	0	0	0	0	0	0	0	0	0	0	0	0	0	
67209	6602	0	1799	0	0	0	0	0	24	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9567	15338	293141	384921	0	3068	146571	384921	534560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67254	20	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14819	775	0	123	0	155	0	123	278	0	405	405	0	0	0	0	0	0	0	0	0	0	0	0	0	
67311	185710	2431	690726	18106	0	0	0	18106	10015	0	0	0	10015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41456	41456	0	0	36833	4623	596	596	0	0	0	596	0	0	0	0	0	0	71410	0	1107184	6388447	1052981	15633130	0	1277689	526491	15633130	17437310	0	0	0	0	0	0	0	0	0	0	0	0	179	0	44	0	
67656	1137	0	-23247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3943	0	0	0	3943	0	0	0	29043	80928	43001	374107	0	16186	21501	374107	411794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67870	792	634	-5117	0	0	0	0	0	59	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3178	0	0	0	3178	0	0	0	21364	25727	75714	146010	0	5145	37857	146010	189012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68345	0	0	-5204	225	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913	0	0	0	913	0	0	0	1787	135184	56204	41876	0	27037	28102	41876	97015	0	9180	9180	0	0	0	0	0	0	0	0	0	0	0	0	0	
68448	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12065	31545	70156	0	2413	15773	70156	88342	0	1221	1221	0	0	0	0	0	0	0	0	0	0	0	0	0	
68671	52	438	-540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5593	10249	61653	15732	0	2050	30827	15732	48609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68756	578	0	5045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3260	0	0	0	3260	0	0	78	31983	115511	72412	231434	0	23102	36206	231434	290742	0	14545	14545	0	0	0	0	0	0	0	0	0	0	0	0	0	
68831	0	0	-9105	97	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7173	34408	31015	65463	0	6882	15508	65463	87853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68840	623	0	847	0	0	0	0	0	274	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	15758	47345	38017	108743	0	9469	19009	108743	137221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68859	1469	524	938	227	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6973	6973	0	0	6973	0	0	0	0	0	0	0	2234	0	0	62	2172	0	0	0	33346	141850	89032	209319	0	28370	44516	209319	282205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68943	557	44	-750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2092	0	0	0	2092	0	0	0	14048	10686	15989	79643	0	2137	7995	79643	89775	0	1112	1112	0	0	0	0	0	0	0	0	0	0	0	0	0	
69333	913	0	-300038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62318	225781	161221	942683	0	45156	80611	942683	1068450	0	502	502	0	0	0	0	0	0	0	0	0	0	0	0	0	
69678	0	0	-5505	2588	0	0	0	2588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26194	0	0	0	26194	0	53	0	73185	152670	85980	276722	0	30534	42990	276722	350246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70049	2351	9	-4337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5545	0	0	0	5545	0	0	0	14431	78281	27824	150388	0	15656	13912	150388	179956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70058	0	0	-522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3383	22828	10702	56866	0	4566	5351	56866	66783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70218	198	0	-1085	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1596	0	0	0	1596	0	0	0	7901	4932	18412	64328	0	986	9206	64328	74520	0	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	
70414	3973	264	-2174	2122	0	0	0	2122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5141	0	0	0	5141	0	0	0	79812	120164	160634	127800	0	24033	80317	127800	232150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70638	890	312	-1134	0	0	0	0	0	188	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2713	0	0	0	2713	0	0	0	5906	57214	43189	143518	0	11443	21595	143518	176556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70955	0	0	-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	6506	374	8198	0	1301	187	8198	9686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
71073	1670	62	-1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	949	0	0	0	949	0	0	0	2675	68341	15312	13725	0	13668	7656	13725	35049	0	1961	1961	0	0	0	0	0	0	0	0	0	0	0	0	0	
71318	1941	31	-6294	423	0	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49493	0	0	13188	36305	0	0	0	41279	194253	129469	388007	0	38851	64735	388007	491593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
71457	408	115	-4232	581	0	0	0	581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3158	0	0	0	3158	0	0	0	64816	76977	7216	211560	0	15395	3608	211560	230563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
71859	13	5	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	5257	1136	6545	0	1051	568	6545	8164	0	0	4577	0	0	0	0	0	0	0	0	0	0	0	0	0	
72258	965	542	2152	202	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	197	0	0	0	62718	220951	19501	154794	0	44190	9751	154794	208735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
72351	115	24	-1084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2411	25032	11148	22919	0	5006	5574	22919	33499	0	1738	1738	0	0	0	0	0	0	0	0	0	0	0	0	0	
72454	279	0	-685	0	0	0	0	0	99	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2023	20101	10469	68221	0	4020	5235	68221	77476	0	1500	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	
72678	6560	374	-1610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	822	0	0	0	822	0	0	0	86102	460294	57042	33862	0	92059	28521	33862	154442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
73116	922	0	-8739	1292	0	0	0	1292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18730	0	0	0	18730	0	0	0	61506	83179	51535	310871	0	16636	25768	310871	353275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
73152	230	713	-352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3506	0	0	0	3506	0	0	0	9257	45447	22797	30077	0	9089	11399	30077	50565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
73554	539	8	-642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10208	19198	3785	104592	0	3840	1893	104592	110325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
73956	183	11	-1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	246	0	0	0	6168	24915	11472	25047	0	4983	5736	25047	35766	0	1367	1367	0	0	0	0	0	0	0	0	0	0	0	0	0	
74056	261	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4841	0	4840	0	0	0	0	0	1797	17773	17102	79870	0	3555	8551	79870	91976	0	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	
74140	12199	203	-5933	0	0	0	0	0	675	0	0	0	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33823	0	2	2312	31509	0	0	0	31784	544373	354334	606098	0	108875	177167	606098	892140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74159	154	0	-140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635	0	0	0	635	0	0	0	1956	15221	76	22607	0	3044	38	22607	25689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74403	3653	0	8132	1620	0	0	0	1620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10675	0	0	0	10675	0	0	0	23294	99873	226675	364424	0	19975	113338	364424	497737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74449	0	0	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8758	334	7333	4523	0	67	3667	4523	8257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75053	3166	0	-936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1665	0	0	0	1665	0	0	0	24881	140205	100204	152611	0	28041	50102	152611	230754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75259	259	0	-2489	116	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8551	0	0	0	8551	0	0	0	3055	34624	67602	222977	0	6925	33801	222977	263703	0	1379	1379	0	0	0	0	0	0	0	0	0	0	0	0	0	
75446	2378	411	2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	43	0	0	0	17038	107731	76141	100144	0	21546	38071	100144	159761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75455	0	0	-730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21195	8109	1292	5322	0	1622	646	5322	7590	0	210	210	0	0	0	0	0	0	0	0	0	0	0	0	0	
75558	171	0	-3089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13993	0	0	0	13993	0	0	0	8792	65107	50457	284947	0	13021	25229	284947	323197	0	209	209	0	0	0	0	0	0	0	0	0	0	0	0	0	
75633																																																																									
75651	144	83	-435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	337	0	0	0	0	2840	11028	8994	29169	0	2206	4497	29169	35872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
76135	207	0	-1841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	691	0	0	0	691	0	0	0	11971	19438	7460	22218	0	3888	3730	22218	29836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
76153	39	0	-575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	69	0	0	0	3198	5157	3850	24919	0	1031	1925	24919	27875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
76443	1363	0	-309	263	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	173	0	0	0	5481	39703	24736	35504	0	7941	12368	35504	55813	0	2708	2708	0	0	0	0	0	0	0	0	0	0	0	0	0	
76854	468	59	-637	133	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4227	0	0	0	4227	0	0	0	4370	32955	32424	163670	0	6591	16212	163670	186473	0	4390	4390	0	0	0	0	0	0	0	0	0	0	0	0	0	
77150	251	19	-368	374	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1693	0	0	0	1693	0	0	0	1123	8581	3385	42027	0	1716	1693	42027	45436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
77253	1187	0	-460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6375	108433	25916	81950	0	21687	12958	81950	116595	0	11575	11575	0	0	0	0	0	0	0	0	0	0	0	0	0	
77422	130	0	-2827	795	0	0	0	795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16041	43651	2259	89370	0	8730	1130	89370	99230	0	15823	15823	0	0	0	0	0	0	0	0	0	0	0	0	0	
77851	4191	0	-5348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33838	0	0	0	33838	0	0	66	20926	149424	189829	638733	0	29885	94915	638733	763533	0	15790	15790	0	0	0	0	0	0	0	0	0	0	0	0	0	
78157	0	0	-429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	44	0	0	0	13110	6892	16627	14248	0	1378	8314	14248	23940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78241	0	0	-174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	0	0	0	403	0	0	0	8039	22006	3495	17804	0	4401	1748	17804	23953	0	1950	1950	0	0	0	0	0	0	0	0	0	0	0	0	0	
78559	161	0	-354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2641	13793	7159	40270	0	2759	3580	40270	46609	0	1839	1839	0	0	0	0	0	0	0	0	0	0	0	0	0	
78858	6364	0	-8978	814	0	0	0	814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96000	0	0	0	95999	677	0	1303	112290	273597	119520	974239	0	54719	59760	974239	1088718	0	468	468	0	0	0	0	0	0	0	0	0	0	0	0	0	
79042	183	0	-1282	261	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	148	0	0	0	16661	65534	51494	24799	0	13107	25747	24799	63653	0	7175	7175	0	0	0	0	0	0	0	0	0	0	0	0	0	
79127	227	0	-658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1406	0	0	0	1406	0	0	0	1579	10418	20563	28300	0	2084	10282	28300	40666	0	250	1902	0	0	0	0	0	0	0	0	0	0	0	0	0	
79145	0	0	-2069	474	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5939	0	0	0	5939	0	0	0	620	14797	59571	98822	0	2959	29786	98822	131567	0	1172	1172	0	0	0	0	0	0	0	0	0	0	0	0	0	
79257	0	0	-265	0	0	0	0	0	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	192	0	0	0	6721	4304	3797	10174	0	861	1899	10174	12934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
79855	504	71	-1605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3996	0	86	4	3906	0	0	0	22466	31828	25897	92844	0	6366	12949	92844	112159	0	1500	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	
80020	85	24	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	298	0	0	0	2867	10403	10967	5009	0	2081	5484	5009	12574	0	2662	2662	0	0	0	0	0	0	0	0	0	0	0	0	0	
80150	406	0	-3352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4510	0	0	0	4510	0	0	0	12072	153895	15320	168587	0	30779	7660	168587	207026	0	9279	9279	0	0	0	0	0	0	0	0	0	0	0	0	0	
80374	1803	308	-160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1391	0	0	0	1391	0	0	0	1469	69075	79058	13148	0	13815	39529	13148	66492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
80431	519	0	-983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	198	0	0	0	1326	22154	22828	38597	0	4431	11414	38597	54442	0	3015	3015	0	0	0	0	0	0	0	0	0	0	0	0	0	
80552	0	0	-180	52	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	68	0	0	0	405	11493	2008	8150	0	2299	1004	8150	11453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
80936	1517	54	-985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1155	0	0	0	1155	0	0	0	1651	17988	33988	62391	0	3598	16994	62391	82983	0	2500	2500	0	0	0	0	0	0	0	0	0	0	0	0	0	
81175	564	0	-788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8828	1355	50123	140434	0	271	25062	140434	165767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
81429	212	88	-1423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2924	0	0	0	2924	0	0	0	20952	18713	13582	69685	0	3743	6791	69685	80219	0	273	273	0	0	0	0	0	0	0	0	0	0	0	0	0	
82033	223	0	-3822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	242	0	0	0	18178	40350	36943	47614	0	8070	18472	47614	74156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
