"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
1557																																							3226	1497	0	16752	4064	0	279	0	1903	67497	58914	492	61509	0	421	0	2103	0	5988	200	67497	0	0	4748	0	0	1000	0	20405	38509			0	35512	35091	40	4685	0	0	0	5988	
1669																																							18986	8230	601	58354	63912	0	2395	111	9831	239477	193530	459	193989	0	2812	0	0	0	45488	800	239477	0	0	42425	0	0	800	0	40654	152876			0	79869	77057	1463	0	0	0	0	45488	
1829																																							32564	6598	274	0	90996	0	3807	163	5643	406624	344050	1426	361899	0	4170	8144	13954	0	44725	390	406624	0	0	39090	0	0	3100	0	83773	260277			0	262605	258435	2145	0	0	0	2469	44725	
1856																																							41694	520	0	235	8893	0	417	6	2128	113207	68142	187	98329	0	920	98	30000	0	14878	500	113207	0	0	-3545	0	0	17782	0	2370	65773			0	60136	59216	141	0	0	0	0	14878	
2040																																							4971	3939	0	0	48689	0	3086	134	7485	198475	170614	823	178264	0	3866	0	0	0	20211	480	198475	0	0	14931	0	0	4270	51	16064	154550			0	114428	110562	530	19558	0	0	6827	20211	
2161																																							6399	11193	0	1	42300	0	2428	98	4544	136513	120174	1785	121959	0	609	0	0	0	14554	1000	136513	0	0	11596	0	0	1356	0	23610	96564			0	63594	62985	602	6565	0	0	0	14554	
2376																																							7469	3920	0	36129	498542	1996	15442	3863	136202	2665784	1410270	33518	2249884	64	31187	0	775641	0	415836	500	2665784	0	0	415658	0	0	23455	0	85391	1324879			-27582	1993408	1962221	3805	0	0	30455	0	415900	
2554																																							3734	451	0	0	2380	0	117	0	127	11793	10571	25	10596	0	114	289	0	0	1197	50	11793	0	0	148	0	0	975	0	2979	7592			0	4809	4695	24	0	0	0	0	1197	
2732																																							71874	17985	1112	0	90271	0	4632	1529	5271	534283	454027	2302	456329	0	6121	0	0	0	77954	0	534283	0	0	70973	0	0	5789	0	89794	364233			0	347730	341609	1192	0	0	0	0	77954	
2750																																							1599	919	0	0	15400	0	283	166	2397	59269	49028	147	53875	0	789	0	4700	0	5394	121	59269	0	0	810	0	0	4400	0	5305	43723			0	37577	36788	63	1717	0	0	0	5394	
3177																																							164826	9035	687	4640	82960	0	13781	572	34659	1018275	792373	8553	914859	0	3307	5365	113933	0	103417	0	1018276	0	0	46435	0	0	62192	0	94451	697922			-5167	705057	701750	-43	0	0	0	0	103417	
3252																																							735	5563	0	615	63287	0	726	174	3209	160317	134074	256	139530	0	1677	0	3500	0	20787	200	160317	0	0	19247	0	0	300	0	18958	115116			0	87685	86008	1040	0	0	1700	0	20787	
3458																																							4684	2097	0	2618	7830	0	302	151	559	33464	25719	216	30085	0	335	0	0	0	3379	100	33464	0	0	2111	0	0	1101	0	3171	22548			0	14937	14602	67	621	0	0	4150	3379	
3720																																							14509	4129	0	1597	49289	0	5559	546	5793	206137	168484	1386	176454	0	1525	0	5000	0	29683	2400	206137	0	0	15400	0	0	10800	1533	23329	145155			0	124707	123182	1083	0	0	0	1584	29683	
3971																																							91675	4816	2529	0	93251	0	16197	8758	26623	669520	527003	20849	567700	0	12705	12142	19848	0	101820	2	669520	0	0	-75157	0	0	176276	7579	49956	477047			0	417164	404459	699	1491	0	0	0	101820	
4156																																							2895	3492	0	0	46339	0	7044	22	7949	199768	166705	688	178801	0	1963	1783	10000	0	20967	1200	199768	0	0	12181	0	0	6657	380	30413	136292			0	122932	120969	929	8895	0	0	1408	20967	
4231																																							0	6685	0	0	44717	0	897	1750	1055	120929	105715	421	106136	0	820	0	0	0	14793	500	120929	0	0	2186	0	0	12100	0	17925	87791			0	66645	65825	7	0	0	0	0	14793	
4437																																							14107	4707	0	380	95981	0	5264	490	7631	262012	228842	986	235129	0	3117	0	3241	0	26883	963	262012	0	0	20616	0	0	3750	0	25081	203761			0	136569	133452	1554	0	0	0	2060	26883	
4839																																							935	5160	0	0	75271	149	5857	6280	3629	340531	281355	954	307451	0	5095	0	19000	0	33080	1875	340531	0	0	17602	0	0	12929	0	41164	240190			0	236945	231850	674	11400	0	0	6142	33080	
5005																																							20233	4470	3873	0	93713	0	7162	0	18647	335581	251773	9825	301343	0	135	0	39745	0	34238	0	335581	0	0	3974	0	0	30000	0	38590	213183			0	184056	183921	264	3562	0	0	0	34238	
5069																																							69682	1883	0	0	44731	0	18108	8192	7179	452201	315074	5100	320174	0	16750	0	0	0	132027	4500	452201	0	0	121096	0	0	4129	0	25188	289886			0	319176	302426	2302	0	0	0	0	132027	
5135																																							32479	13692	0	0	32479	0	5017	1199	11070	365012	306101	1228	324091	0	3781	1042	16762	0	40921	651	365012	0	0	16839	0	0	23349	0	46801	259300			0	271815	268034	82	0	0	0	0	40921	
5210																																							53605	13620	0	28388	187930	0	14593	5247	49750	1031657	820280	5722	946603	0	15322	0	78000	0	85054	4798	1031657	0	0	74057	0	0	5455	1540	55477	764803			0	692306	676984	744	0	0	0	42601	85054	
5331																																							4674	6992	0	0	222717	0	12519	3540	9096	389772	238229	3533	356262	0	2456	0	40000	0	33510	2580	389772	0	0	18177	0	0	16610	0	53411	184818			0	132690	130234	-3857	0	0	0	74500	33510	
5461																																							18669	16412	0	0	86669	697	11306	1481	9934	469805	404999	3008	423007	0	5462	0	15000	0	46798	2059	469805	0	0	38406	0	0	4241	0	134490	270509			0	330099	324637	2092	0	0	0	0	46798	
5751																																							0	1526	0	0	60573	0	174	0	4085	122552	94814	730	95544	0	926	0	0	0	27008	600	122552	0	0	23679	0	0	700	0	7807	87007			0	53594	52668	2029	3526	0	0	0	27008	
6039																																							24695	1614	0	0	2998	0	1343	3217	2548	87579	78698	210	78908	0	1222	0	0	0	8671	469	87579	0	0	2565	0	0	5600	0	22678	56020			0	51786	50564	37	600	0	0	0	8671	
6141																																							0	7871	0	18409	0	0	160	89	562	62326	56942	135	57077	0	292	0	0	0	5249	400	62326	0	0	849	0	0	4000	0	22090	34852			0	23277	22985	0	12250	0	0	0	5249	
6329																																							29135	17384	0	0	33143	0	15464	13168	14533	436104	400310	1962	402272	0	7603	0	0	0	33832	2600	436104	0	0	10768	0	0	20000	0	118789	281521			0	315113	307510	464	5767	0	0	0	33832	
7009																																							4414	321	0	0	446370	0	623	0	12253	703849	642574	7908	650482	0	0	0	0	0	53367	500	703849	0	0	51245	0	0	552	0	64182	578392			0	239868	239868	1070	0	0	0	0	53367	
7045																																							9459	2345	0	0	70454	0	1557	240	1966	156247	138167	969	139136	0	988	0	0	0	17111	100	156247	0	0	13546	0	0	2325	0	18826	119341			0	71214	70226	1140	0	0	0	0	17111	
7072																																							1357	1875	515	5360	2919	108	3433	3080	6371	137724	103343	3117	112460	0	1567	0	6000	0	25264	0	137724	0	0	25302	0	0	0	0	3507	99836			-30	112290	110723	-8	1983	0	0	0	25264	
7157																																							0	650	0	0	21345	0	167	29	659	48754	43920	360	44280	0	327	0	0	0	4474	200	48754	0	0	4014	0	0	200	0	5583	38337			0	25171	24844	60	1060	0	0	0	4474	
7456																																							6445	1160	0	5516	16603	0	548	0	1161	63985	58325	85	58410	0	402	0	0	0	5575	400	63985	0	0	1145	0	0	3600	0	15144	43181			0	32954	32552	430	0	0	0	0	5575	
7634																																							7422	1015	0	9	7918	0	567	1248	668	60660	54747	83	54830	0	1204	0	0	0	5830	200	60660	0	0	-2539	0	0	8060	0	5599	49148			0	43017	41813	109	0	0	0	0	5830	
8033																																							4493	3658	0	0	9312	0	2820	973	3493	167125	136225	1851	150508	0	1327	0	12432	0	16617	774	167125	0	0	11234	0	0	4476	0	24766	111459			0	139678	138351	133	4025	0	0	0	16617	
8462																																							6068	18566	0	0	84983	0	394	0	989	153245	136292	169	136461	0	490	0	0	0	16784	350	153245	0	0	14427	0	0	350	0	36183	100109			0	37185	36695	1657	5550	0	0	0	16784	
8631																																							6275	4281	0	0	10098	0	1440	833	2609	61735	54589	413	55002	0	471	0	0	0	6733	500	61735	0	0	5391	0	0	800	0	18712	35877			0	33913	33442	42	2757	0	0	0	6733	
9357																																							1241	8883	1773	0	47075	0	596	0	4063	401257	283749	1787	328918	0	4990	26051	38800	0	72339	500	401257	0	0	16838	0	0	54660	116400	85588	198161			0	199964	194974	341	201	0	0	4582	72339	
9553																																							6197	2883	0	0	36337	0	1358	0	5939	133654	88023	1246	123498	0	848	0	32829	0	10156	400	133654	0	0	8015	0	0	1200	0	17405	70618			0	81788	80940	541	0	0	1400	0	10156	
9807																																							47609	16487	0	317184	241053	15	8692	148626	124957	2245832	1750430	13721	2046879	0	60617	0	240000	0	198953	20000	2245832	0	0	126742	900	0	112272	0	44977	1705453			0	1400926	1340309	-60061	0	0	0	42728	198953	
9955																																							14437	2993	95	0	35789	0	1441	0	2235	114217	98584	226	100821	0	1448	0	2011	0	13396	110	114217	0	0	9867	0	0	3023	0	19975	78609			0	58675	57227	396	0	0	0	0	13396	
10250																																							24584	7349	0	0	59572	0	10954	14120	12889	370172	339801	967	340768	0	10659	0	0	0	29404	1500	370172	0	0	-3690	0	0	30800	0	52742	287059			0	251363	240704	794	0	0	0	0	29404	
10849																																							22630	4387	0	0	33450	0	3516	21803	5930	260618	230675	961	233636	0	2846	694	2000	0	26982	16	260618	0	0	11501	0	0	15375	0	44231	186444			0	160903	158057	90	10151	0	0	0	26982	
10858																																							15000	6022	0	0	119822	0	5877	0	5208	409063	316366	4082	372478	0	2471	2957	5192	0	36585	2500	409063	0	0	17775	0	0	14755	2937	64707	251659			0	253711	251240	1555	0	0	8400	38438	36585	
11145																																							4021	5288	0	0	17281	92	5575	1876	6372	173770	142729	1121	155964	0	1719	450	12114	0	17806	1000	173770	0	0	11340	0	0	5000	0	20990	121739			0	134334	132615	466	200	0	0	0	17806	
11275																																							55689	14229	105	36863	20307	0	17264	16197	61363	1344605	1140127	11813	1205100	0	18001	3939	53160	0	139506	0	1344606	0	0	51967	1218	0	87519	148769	183764	956363			0	983149	965148	20	3514	0	0	0	139506	
11640																																							1604	8876	0	0	102747	0	5225	0	14270	342141	281513	2517	306530	0	3043	0	20000	0	35611	650	342141	0	0	6909	0	0	25720	0	65645	215868			0	212462	209419	2332	0	0	2500	0	35611	
11837																																							1440	1065	0	0	61357	0	691	3455	1937	98362	75567	570	86137	0	1173	0	10000	0	12225	314	98362	0	0	790	0	0	10686	0	5598	69969			0	29590	28417	435	0	0	0	0	12225	
12030																																							26809	6695	0	3556	8798	0	2921	6422	11911	311588	270404	1833	272237	0	10528	0	0	0	39351	300	311588	0	0	38730	0	0	300	0	53246	217158			0	252724	242196	21	2280	0	0	0	39351	
12142																																							7536	8902	0	1023	64584	0	5920	99	3497	195931	172023	2950	174973	0	1748	0	0	0	20958	1250	195931	0	0	6032	0	0	13250	0	42070	129953			0	104143	102395	426	1975	0	0	0	20958	
12179																																							4693	284	0	183	1434	0	1374	32	3390	41062	32074	737	34311	0	345	0	1500	0	6751	0	41062	0	0	6745	0	0	0	0	2152	29922			0	30017	29672	6	0	0	0	0	6751	
12245																																							53	2649	0	0	34910	0	1359	100	1249	122422	100608	602	108480	0	1416	0	4900	0	13942	1419	122422	0	0	8309	0	0	3581	0	16440	84168			0	83222	81806	633	296	0	2370	0	13942	
12311	671714	545739	309213	598385	8324525	0	578033	38069	3171606	56423449	709377	51413504	597534	852082	388920	1213220	958268	4412411	39999	56423449	334570	178408	-1088450	363278	0	5587129	2123370		0	39828109	38976027	-126267	0	1089721	5009945	1262507	0	1262507				598385	8324525						45900403						1213220					334570	178408						4612390	41288013							0	0	101600	1089721		
12647																																							509	15364	0	7236	0	0	3991	1167	1215	98037	85191	190	88031	0	979	0	2650	0	10006	125	98037	0	0	2052	0	0	7829	160	11448	73743			0	69374	68395	0	0	0	0	0	10006	
12656																																							8	539	0	1001	0	0	174	137	247	17795	16256	54	16310	0	241	0	0	0	1485	72	17795	0	0	1025	0	0	388	0	2957	13299			0	12595	12354	0	3335	0	0	0	1485	
12937																																							40871	2672	0	0	0	0	11189	0	2003	219667	180300	3285	186568	0	1961	0	2983	0	33099	750	219667	0	0	27099	0	0	5250	804	30976	149324			0	158964	157003	0	5125	0	0	0	33099	
12946																																							3425	10674	462	0	173363	33	11885	5673	19005	755829	646122	6478	674754	0	12660	9959	16784	0	81075	1	755829	0	0	61138	1166	0	17119	0	74328	571794			0	532844	520184	2817	0	0	5370	0	81075	
12955																																							19952	1282	0	2225	5	0	2973	783	1165	125837	108802	251	112888	0	1206	0	3835	0	12949	1567	125837	0	0	3149	0	0	8233	6606	24515	84286			0	92052	90846	0	0	0	0	0	12949	
13103																																							1967	15839	5850	5064	283427	0	16533	1694	33760	1352933	1018922	30381	1166284	3103	10224	5318	116981	0	183546	500	1352933	0	0	145868	0	0	34019	2362	45368	973554			0	991019	980795	3159	324	0	0	0	186649	
13251																																							15467	2463	0	0	4055	0	68	388	864	44695	41007	150	41157	0	594	0	0	0	3539	25	44696	0	0	1693	0	0	1725	0	5014	35992			0	18699	18105	96	3285	0	0	0	3539	
13457																																							650	580	0	0	6070	0	8	0	1626	21876	15551	189	15740	0	168	0	0	0	6136	50	21876	0	0	5837	0	0	152	0	2546	13005			0	11150	10982	97	1960	0	0	0	6136	
14052																																							8044	859	0	0	12263	0	1641	0	2221	58583	50856	82	51938	0	662	0	1000	0	6645	1000	58583	0	0	4086	0	0	1500	0	10408	40448			0	33545	32883	59	672	0	0	0	6645	
14155																																							10	1629	0	0	6403	0	5691	1729	4852	118265	97937	640	103809	0	1736	0	4725	0	14456	176	118265	0	0	13945	0	0	160	0	14284	83653			0	99687	97951	175	0	0	507	0	14456	
14650																																							4118	1352	0	4123	24	0	235	0	1746	27435	23740	689	24429	0	379	90	0	0	3006	200	27435	0	0	2505	0	0	300	0	6902	16838			0	14873	14494	1	1253	0	0	0	3006	
14753																																							2208	1820	0	15643	7983	0	171	0	578	43166	38924	431	39355	0	410	0	0	0	3811	300	43166	0	0	1076	0	977	1277	0	11656	27268			0	14559	14149	181	614	0	0	0	3811	
14865																																							2981	5331	205	5491	17093	0	6579	1021	10081	268785	238750	1376	240126	0	2373	0	0	0	28659	730	268785	0	0	15235	0	0	12325	0	54227	184523			0	217476	215103	369	4900	0	0	0	28659	
14977																																							10601	667	0	31	7885	0	2105	58	727	47793	37370	51	39984	0	330	0	2563	0	7809	0	47793	0	0	7672	0	0	0	0	4243	33127			0	26049	25719	137	0	0	0	0	7809	
16458																																							25134	1738	0	54426	67357	0	11026	40	2747	286410	250567	730	251533	0	2512	0	236	0	34877	941	286410	0	0	30015	0	0	2059	574	14847	235720			0	125493	122981	1862	387	0	0	0	34877	
16551																																							99	3737	663	883	32909	896	3541	3601	6556	224265	192147	430	201577	0	2614	668	9000	0	22688	175	224265	0	0	12149	0	0	9576	453	24207	167940			0	172263	169649	788	610	0	0	0	22688	
16748																																							6746	4360	367	7180	8927	0	1484	22	2327	61351	53544	440	54489	0	480	0	0	0	6862	400	61351	0	0	3628	0	0	2600	321	16005	37538			0	30097	29617	234	0	0	505	0	6862	
16944																																							1618	5483	0	0	19271	0	162	405	313	40077	35635	293	35928	0	216	0	0	0	4149	1000	40077	0	0	1238	0	0	1500	0	6582	29053			0	13041	12825	411	0	0	0	0	4149	
16953																																							6390	2456	0	3170	11737	0	81	0	399	38134	32650	107	32757	0	107	0	0	0	5377	100	38134	0	0	2140	0	0	2900	0	8008	24642			0	14008	13901	237	0	0	0	0	5377	
17110																																							14937	4499	0	100	25550	0	1472	0	2587	113246	91326	2427	93753	0	279	0	0	0	19494	300	113247	0	0	12208	0	0	6986	0	0	91326			0	64380	64101	0	0	0	0	0	19494	
17147																																							38850	68493	8261	396770	545725	0	49691	14183	213189	4213424	3327034	24160	3608945	0	70143	132452	96972	0	604480	10871	4213425	0	0	156529	3041	125	431044	15278	708064	2618969			0	2797634	2727491	5911	0	0	652	160127	604480	
17259																																							3575	986	0	0	23381	0	2205	187	2555	66952	53447	1586	59375	0	248	0	3500	0	7577	769	66952	0	0	5268	0	0	769	0	7213	46234	4		0	34311	34063	771	0	0	842	0	7577	
17464																																							68952	28915	774	1023	268075	1117	33679	13109	54585	1277550	1054118	26372	1140490	0	38219	0	60000	0	137060	750	1277550	0	0	-93602	0	0	226740	1008	153506	900613			0	844509	806290	3172	23	0	0	0	137060	
17950																																							3901	5762	0	167	147995	0	5435	279	4311	314475	281192	2697	283903	0	3245	1695	14	0	30572	725	314475	0	0	14096	0	0	13050	866	52111	229081			0	147309	144064	2701	0	0	0	0	30572	
17978																																							8514	4563	0	133154	0	0	6891	4130	7326	326332	220277	715	227237	0	2865	0	6245	0	99095	0	326332	0	0	99095	0	0	0	0	1365	218912	1	1231	0	164619	161754	0	0	0	0	0	99095	
18050																																							10754	11467	495	17874	137042	0	11894	373	7138	391534	342964	1343	347576	0	3326	0	3269	0	43958	1214	391534	0	0	32113	0	0	7671	575	106839	236126			0	197248	193922	2960	0	0	0	0	43958	
18135																																							174	10058	0	16614	39442	0	12303	865	7709	233454	177182	808	212090	0	1482	0	20325	0	21364	456	233454	0	0	13343	0	0	6056	3106	57959	119223			0	122065	120583	1509	22600	0	0	13775	21364	
18377																																							19615	6	0	0	10177	0	1110	0	413	50809	46990	131	47121	0	249	0	0	0	3688	0	50809	0	0	3491	0	0	0	0	0	46990			0	19737	19488	197	0	0	0	0	3688	
18827																																							36209	7923	1000	0	47779	2437	3615	1954	9931	406482	364046	1989	366035	0	4653	0	0	0	40447	528	406482	0	0	35187	0	0	7248	0	56175	307871			0	300287	295634	-2516	0	0	0	0	40447	
18836																																							1652	3351	0	0	17089	0	4354	3929	6197	152530	135358	1322	138865	0	2511	0	2185	0	13665	180	152530	0	0	11691	0	0	1676	0	21642	113716			0	113981	111470	118	4488	0	0	0	13665	
18854																																							30783	5444	0	0	4442	0	3538	687	3171	240443	208078	9626	217704	0	2351	0	0	0	22739	40	240443	0	0	16593	0	0	6060	0	76342	131736			0	194729	192378	46	0	0	0	0	22739	
18957																																							984	9380	0	0	0	0	146	27	381	24139	23640	41	24009	0	292	0	328	0	130	200	24139	0	0	-875	0	0	805	0	3122	20518			0	13513	13221	0	0	0	0	0	130	
19356																																							50	1743	0	0	38884	0	746	800	1282	76808	65238	939	68194	0	897	0	2017	0	8614	2025	76808	0	0	3245	0	0	3200	0	11696	53542			0	33603	32706	144	597	0	0	0	8614	
19730																																							288950	39160	4827	2016	140059	0	68219	20147	108508	2189596	1934918	9575	1970048	0	48358	17847	25555	0	219548	4083	2189596	0	0	57863	0	0	156304	5979	477995	1456923			0	1539951	1491593	1298	2291	0	0	0	219548	
19936																																							34891	15321	0	8921	14935	0	5639	1344	6102	229575	206664	642	207306	0	2740	0	0	0	22269	420	229575	0	0	8981	0	0	12406	0	38170	168494			0	145162	142422	462	0	0	0	0	22269	
19972																																							29604	2954	0	20951	0	0	385	0	3305	91910	77357	758	78115	0	300	0	0	0	13795	0	91910	0	0	467	0	0	13328	0	73	77284			0	35011	34711	0	0	0	0	0	13795	
20053																																							4467	587	150	0	12420	0	424	389	1131	71305	60563	204	62464	0	1153	1320	1697	0	8841	150	71305	0	0	2588	0	0	6053	0	12265	48298			0	51570	50417	50	0	0	0	0	8841	
20512																																							598	1949	0	110	39308	0	723	382	5170	97869	82490	5561	88051	0	565	0	0	0	9818	410	97869	0	0	8787	0	0	775	0	16018	66472			0	48511	47946	-154	1683	0	0	0	9818	
20633																																							880	7243	0	3749	75901	0	5626	3295	10803	321471	284663	2187	292850	0	3030	0	6000	0	28621	1106	321471	0	0	26013	0	0	1394	0	35101	249562			0	209744	206714	108	7260	0	0	0	28621	
20857																																							5016	3464	0	0	117688	0	1266	0	3535	186516	151469	365	164688	0	413	142	9179	0	21828	200	186516	0	0	5756	0	0	10800	0	76541	74928			0	55818	55405	5072	0	0	3675	0	21828	
21256																																							2194	256	0	0	623	0	57	125	647	10000	8879	4	8883	0	144	0	0	0	1118	105	10001	0	0	499	0	0	495	0	2429	6450			0	5115	4971	19	1127	0	0	0	1118	
21359																																							2195	1427	0	0	5941	0	82	39	537	25111	22076	34	22389	0	201	0	279	0	2722	550	25111	0	0	777	0	0	1150	0	2624	19452			0	15091	14890	245	0	0	0	0	2722	
21630																																							164	2173	0	0	46577	0	1980	66	958	92951	76257	352	83565	0	331	0	5753	0	9385	281	92950	0	0	5375	0	0	1919	124	16615	59642			0	40790	40459	1810	450	0	0	1203	9385	
21658																																							5278	4812	0	0	41377	0	1434	1018	3520	151135	134969	1263	136274	0	1429	0	42	0	14861	100	151135	0	0	10139	0	0	4157	0	20	134949			0	94170	92741	465	955	0	0	0	14861	
22048																																							2865	4025	0	0	49715	0	4139	136	8113	193237	155363	1435	173591	0	2999	0	13930	0	19646	1000	193237	0	0	11459	0	0	6400	0	26179	129184			0	127243	124244	787	0	0	0	2863	19646	
