"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDJ448	RCFDJ449	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONJ448	RCONJ449	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
9357																CONF				0	3791	0	5707	0	704	0	0	0	0	0	1212	0	0	0	CONF	0	0	0				
9553																CONF				0	1923	0	6779	302	813	419	0	0	0	0	1839	0	0	0	CONF	1432	0	772	Nebraska Fund XV Investment			
9807																CONF				0	18032	0	127149	0	8357	4412	1560	1500	0	0	9474	0	0	0	CONF	0	91286	0	SETTLEMENT CLAIM	PERFORMANCE BOND FOR LITIGATION	PERFORMANCE BOND FOR MADISON CROSSING	
9955																CONF				0	1047	0	2238	51	224	0	0	0	0	0	967	0	0	0	CONF	0	0	0				
10250																CONF				65	892	9368	12351	333	678	242	0	0	0	0	1143	0	0	0	CONF	270	0	0	Computer Software			
10849																CONF				0	549	1226	4501	204	844	0	0	0	0	0	844	524	0	0	CONF	1038	0	0				
10858																CONF				0	1451	0	5646	0	1872	0	0	0	0	0	2323	0	0	0	CONF	0	0	0				
11145																CONF				272	1490	162	6353	278	929	27	47	0	0	0	404	0	0	0	CONF	1143	0	2225	Brownfield	Count Receivable (McMullen MGIC)		
11275																CONF				0	5371	12009	61843	0	8887	3350	0	0	0	0	3500	0	0	0	CONF	19228	12848	0	Accounts receivable			
11640																CONF				0	2619	0	14354	502	571	0	0	0	0	0	2888	0	0	0	CONF	8276	0	0				
11837																CONF				0	471	813	1828	0	45	30	0	0	0	0	499	0	0	0	CONF	0	0	0	IBAA Clearing			
12030																CONF				0	5837	2124	10714	95	324	225	0	0	0	0	1945	0	0	0	CONF	484	0	0	PrePaid State Income Tax			
12142																CONF				0	476	0	3376	287	1764	0	0	0	0	0	1136	0	0	0	CONF	0	0	0				
12179																CONF				0	710	50	3404	79	124	0	0	0	0	0	116	0	0	0	CONF	1808	0	596				
12245																CONF				0	426	2	1253	185	402	0	0	0	0	0	423	0	0	0	CONF	0	0	0				
12311	0	308076	228633	3052216	0	797565	0	0	0	0	0	168654	0	0	0	CONF	286334	485228	777726		308076														CONF							
12647																CONF				0	310	0	1019	0	132	0	0	0	0	0	577	0	0	0	CONF	0	0	0				
12656																CONF				9	29	30	262	59	92	0	0	0	0	0	111	0	0	0	CONF	0	0	0				
12937																CONF				0	808	0	1769	172	384	0	0	0	0	0	577	0	0	0	CONF	0	0	0				
12946																CONF				0	1867	0	19159	0	1925	0	0	0	0	0	3701	0	0	0	CONF	1146	10520	0				
12955																CONF				0	456	0	1139	341	341	0	0	0	0	0	342	0	0	0	CONF	0	0	0				
13103																CONF				0	11869	5148	31269	0	5353	0	0	0	0	0	3154	0	0	0	CONF	5745	0	0				
13251																CONF				0	265	0	919	57	73	7	0	0	0	0	244	0	0	0	CONF	337	0	0	Software			
13457																CONF				0	0	5	1771	0	18	0	0	0	0	0	422	0	0	0	CONF	1326	0	0				
14052																CONF				0	135	62	2090	64	272	0	0	0	0	0	211	0	0	0	CONF	1062	348	0				
14155																CONF				33	748	0	5145	186	454	0	0	0	0	0	1183	0	0	0	CONF	2760	0	0				
14650																CONF				0	68	176	1763	61	103	0	0	0	0	0	114	0	0	0	CONF	1302	0	0				
14753																CONF				0	9	0	665	0	218	0	0	0	0	0	438	0	0	0	CONF	0	0	0				
14865																CONF				0	550	685	9962	333	1394	0	0	0	0	0	3036	0	0	0	CONF	1323	1492	1482				
14977																CONF				0	234	23	881	59	122	0	0	0	0	0	342	0	0	0	CONF	0	160	0				
16458																CONF				0	773	0	2627	185	521	0	0	0	0	0	1333	0	0	0	CONF	0	0	0				
16551																CONF				0	1905	478	6199	64	607	223	0	0	0	0	1005	0	0	0	CONF	2204	0	0	Software			
16748																CONF				0	277	0	2409	0	141	0	0	0	0	0	483	0	0	0	CONF	1508	0	0				
16944																CONF				0	0	0	350	56	122	0	0	0	0	0	228	0	0	0	CONF	0	0	0				
16953																CONF				0	0	0	388	9	52	0	0	0	0	0	336	0	0	0	CONF	0	0	0				
17110																CONF				0	219	0	2529	0	2213	1029	0	0	0	0	97	0	0	0	CONF	0	0	0	INVESTMENT ADVISORY/TRUSTEE FEES RECEIVABLE			
17147																CONF				0	32785	19737	214483	13029	21116	0	0	0	0	0	16366	6103	0	0	CONF	57423	61728	5328				
17259																CONF				0	435	0	2638	95	202	0	0	0	0	0	388	0	0	0	CONF	1613	0	0				
17464																CONF				0	10285	0	55361	4463	6438	0	0	0	0	0	3115	0	0	0	CONF	8237	27286	0				
17950																CONF				6	1026	0	4175	105	386	0	0	0	0	0	2225	0	0	0	CONF	0	0	538				
17978																CONF				0	3955	1936	7258	122	309	99	14	74	0	0	1058	0	0	0	CONF	0	0	0	Accrued Late Charges Receivable	Accounts Receivable	Prepaid Federal Income Tax	
18050																CONF				0	474	0	6921	240	755	0	0	0	0	0	1626	0	0	0	CONF	4066	0	0				
18135																CONF				0	1212	0	7362	175	585	0	0	0	0	0	949	0	0	0	CONF	4616	0	0				
18377																CONF				0	81	17	316	39	125	23	0	0	0	0	93	0	0	0	CONF	0	0	0	Delayed Principal Payments on MBS			
18827																CONF				0	1002	1406	9455	438	827	0	0	0	0	0	1067	0	0	0	CONF	0	0	5153				
18836																CONF				0	603	1075	6209	0	810	263	220	0	0	0	587	0	0	0	CONF	3134	0	0	PREPAID EFT	DEFERRED DIRECTOR FEE ASSET		
18854																CONF				0	701	0	3340	68	568	212	147	0	0	0	2071	0	0	0	CONF	0	0	0	CORE DEPOSIT INTANGIBLES	MORTGAGE SERVICING FEES		
19356																CONF				0	163	0	1267	60	237	0	0	0	0	0	488	0	0	0	CONF	379	0	0				
19730																CONF				0	5664	36423	108998	0	15730	0	0	0	0	0	5585	0	0	0	CONF	41885	0	3711				
19936																CONF				0	360	607	5980	0	501	284	0	0	0	0	1118	0	0	0	CONF	0	3394	0	Income Taxes Receivable			
19972																CONF				0	117	360	3362	0	66	0	0	0	0	0	209	0	0	0	CONF	2610	0	0				
20053																CONF				0	197	460	1077	55	55	0	0	0	0	0	365	0	0	0	CONF	0	0	0	0	0		
20512																CONF				0	602	969	5280	0	3198	0	0	0	0	0	511	0	0	0	CONF	0	0	0				
20633																CONF				0	1322	366	10142	0	665	0	0	0	0	0	1015	0	0	0	CONF	6774	0	0				
20857																CONF				0	1979	0	4137	61	154	0	0	0	0	0	1806	0	0	0	CONF	198	0	0				
21256																CONF				0	87	0	639	0	8	0	0	0	0	0	20	0	0	0	CONF	524	0	0				
21359																CONF				0	177	0	621	38	75	0	0	0	0	0	258	0	0	0	CONF	111	0	0				
21630																CONF				0	340	0	849	42	153	0	0	0	0	0	356	0	0	0	CONF	0	0	0				
21658																CONF				0	442	0	3145	64	64	0	0	0	0	0	693	0	0	0	CONF	1946	0	0				
22048																CONF				0	476	0	7521	305	2320	1175	0	0	0	0	788	0	0	0	CONF	3937	0	0	Note Rec ZM Irrevocable Trust			
22543																CONF				0	195	266	798	82	107	0	0	0	0	0	230	0	0	0	CONF	0	0	0				
22552																CONF				0	223	0	1410	83	272	0	0	0	0	0	915	0	0	0	CONF	0	0	0				
22730																CONF				0	291	0	3826	107	322	0	0	0	0	0	501	0	0	0	CONF	2712	0	0				
22936																CONF				141	390	0	1867	293	479	0	0	0	0	0	933	0	0	0	CONF	0	65	0				
23045																CONF				0	208	0	433	0	14	0	0	0	0	0	211	0	0	0	CONF	0	0	0				
23456																CONF				0	387	0	1218	52	64	0	0	0	0	0	767	0	0	12	CONF	0	0	0				
23504																CONF				0	2978	3103	19080	4892	7563	0	0	0	0	0	5436	0	0	0	CONF	0	0	0				
23540																CONF				0	563	0	1916	161	426	0	0	0	0	0	927	0	0	0	CONF	0	0	0				
23643																CONF				0	65	0	1790	183	758	0	0	0	0	0	967	0	0	0	CONF	0	0	0				
23755																CONF				0	797	0	2190	682	1005	0	0	0	0	0	388	0	0	0	CONF	0	0	0				
24006																CONF				0	1114	4593	21896	1150	3689	627	0	0	0	0	2445	0	0	0	CONF	7040	0	3015	Accounts Receivable			
24378																CONF				0	433	156	905	47	130	0	0	0	0	0	186	0	0	0	CONF	0	0	0				
24453																CONF				0	3388	0	4349	265	543	179	0	0	0	0	418	0	0	0	CONF	0	0	0	SOFTWARE			
24659																CONF				0	0	0	374	0	38	0	0	0	0	0	336	0	0	0	CONF	0	0	0				
24668																CONF				139	457	410	2868	275	754	0	0	0	0	0	1247	0	0	0	CONF	0	0	0				
24855																CONF				0	29	0	244	0	31	0	0	0	0	0	59	0	0	0	CONF	125	0	0				
24949																CONF				0	2726	6739	26019	0	6010	3571	0	0	0	0	2133	0	0	0	CONF	8411	0	0	Tax Benefit			
25357																CONF				0	3129	0	4743	553	1303	193	545	12	0	0	311	0	0	0	CONF	0	0	0	Interest on Investments	Non Post DDA	Neg Escrow	
25647																CONF				0	0	0	226	0	40	0	0	0	0	0	186	0	0	0	CONF	0	0	0				
26176																CONF				0	3901	0	12878	1702	5064	1767	0	0	0	0	1225	0	0	0	CONF	0	0	2688	Accrued income tax receivable			
26242																CONF				0	1994	0	17183	576	1497	0	0	0	0	0	1959	0	0	0	CONF	11733	0	0				
26457																CONF				0	0	0	444	0	269	236	0	0	0	0	175	0	0	0	CONF	0	0	0	211800 DDA Unposted			
26765																CONF				0	2344	235	3630	0	360	0	0	0	0	0	691	0	0	0	CONF	0	0	0				
26859																CONF				0	800	5862	8114	404	962	0	0	0	0	0	490	0	0	0	CONF	0	0	0				
27070																CONF				0	3713	0	5794	499	1237	0	0	0	0	0	844	0	0	0	CONF	0	0	0				
27548																CONF				0	2294	0	17200	951	4097	86	2015	0	0	0	1792	0	0	0	CONF	9017	0	0	Unposted CD/DDA	Low income tax housing investment		
27614																CONF				0	1606	0	10582	266	878	0	0	0	0	0	1357	0	0	0	CONF	6741	0	0				
27847																CONF				0	1535	0	12637	475	1477	0	0	0	0	0	2185	0	0	0	CONF	3643	0	3797				
28013																CONF				0	12838	3568	130355	0	12847	3532	0	0	0	0	8060	0	0	0	CONF	56345	0	36697	federal, state and other taxes receivable			
28152																CONF				0	377	0	2445	0	86	0	0	0	0	0	236	0	0	60	CONF	1746	0	0				
28255																CONF				0	308	100	2129	0	1191	571	0	0	0	0	530	0	0	0	CONF	0	0	0	Return items in progress			
28349																CONF				3	1348	520	4898	195	2557	0	0	0	0	0	473	0	0	0	CONF	0	0	0				
28406																CONF				0	14438	0	101885	0	48680	43415	0	0	0	0	5422	0	0	0	CONF	33345	0	0	Due from Brokers			
28572																CONF				0	1122	0	1300	31	63	0	0	0	0	0	115	0	0	0	CONF	0	0	0				
28675																CONF				0	370	0	888	0	219	0	0	0	0	0	299	0	0	0	CONF	0	0	0				
28732																CONF				8	220	602	3012	81	263	0	0	0	0	0	313	0	0	0	CONF	1614	0	0				
29104																CONF				0	8964	2807	55703	641	2122	0	0	0	0	0	6849	0	0	0	CONF	20731	0	14230				
29476																CONF				0	134	351	928	81	93	0	0	0	0	0	350	0	0	0	CONF	0	0	0				
29636																CONF				0	3735	1443	32608	695	1572	0	0	0	0	0	4666	0	0	0	CONF	18144	3048	0				
29878																CONF				0	2969	22812	36703	2909	3780	80	791	0	0	0	6773	0	0	0	CONF	369	0	0	Seat License	Other Charges Due Mtg Lns	Mortgage Loan Escrow	
29953																CONF				0	1809	0	2512	0	170	0	0	0	0	0	501	0	0	0	CONF	32	0	0				
30052																CONF				0	111	0	284	31	104	30	24	0	0	0	69	0	0	0	CONF	0	0	0	Software and Art	Accounts Receivables		
30418																CONF				0	536	0	11743	597	4908	382	201	0	0	0	6299	2644	0	0	CONF	0	0	0	MBS Principal Receivable	Computer Software		
30502																CONF				0	5176	1844	15562	3148	5811	0	0	0	0	0	2731	0	0	0	CONF	0	0	0				
30650																CONF				0	1031	571	2101	84	129	37	0	0	0	0	370	0	0	0	CONF	0	0	0	MVA to AFS 202189			
30810																CONF				0	0	1116817	1904405	114646	287797	0	0	0	0	0	499791	77107	0	0	CONF	0	0	0				
30874																CONF				0	8236	2953	37802	0	5599	1620	0	0	0	0	3223	0	0	0	CONF	17791	0	0	Real Estate Held for Investment			
31134																CONF				0	407	0	2570	179	418	0	0	0	0	0	786	0	0	0	CONF	959	0	0				
31255																CONF				0	831	678	12976	0	1938	1023	0	0	0	0	1713	0	0	0	CONF	6192	0	1624	deferred tax			
31657																CONF				0	175	0	3168	57	108	0	51	0	0	0	590	0	0	0	CONF	0	0	2295		Late Fees		
31826																CONF				0	757	2071	8812	524	1977	0	0	0	0	0	942	0	0	0	CONF	3065	0	0				
31835																CONF				0	952	1881	11395	218	400	182	0	0	0	0	1445	0	0	0	CONF	6717	0	0	Visa Clearing			
32234																CONF				0	82	0	1107	352	480	0	0	0	0	0	545	0	0	0	CONF	0	0	0				
32766																CONF				0	24	57	534	60	145	0	0	0	0	0	308	0	0	0	CONF	0	0	0				
32971																CONF				0	1234	0	10711	392	1748	706	0	0	0	0	1097	0	0	0	CONF	6632	0	0	Purchased Computer Software			
33147																CONF				28	760	2084	5874	539	1041	0	0	0	0	0	1989	0	0	0	CONF	0	0	0				
33259																CONF				0	666	11422	14473	429	832	0	0	0	0	0	1553	0	0	0	CONF	0	0	0				
33268																CONF				0	0	0	2653	72	244	0	0	0	0	0	1293	0	0	0	CONF	1116	0	0				
33370																CONF				0	463	59	711	27	71	43	0	0	0	0	118	0	0	0	CONF	0	0	0	Premium on loan pools purchased 42			
33754																CONF				5	0	0	277	28	87	4	0	0	0	0	190	0	0	0	CONF	0	0	0	Federal Income Tax Refund	Other Assets		
33839																CONF				0	122	0	356	21	70	0	0	0	0	0	164	0	0	0	CONF	0	0	0				
33857																CONF				0	1225	0	3140	777	844	0	0	0	0	0	1071	0	0	0	CONF	0	0	0				
34153																CONF				0	1326	336	5583	526	2854	1031	0	0	0	0	1067	0	0	0	CONF	0	0	0	Net Accounts Receivable			
34359																CONF				0	427	0	1764	99	121	0	0	0	0	0	198	0	0	0	CONF	1018	0	0				
34425																CONF				0	1585	280	7717	0	4781	3631	0	0	0	0	1071	0	0	0	CONF	0	0	0	DUE FROM HOLDING COMPANY			
34434																CONF				0	408	0	4492	630	1329	0	0	0	0	0	1145	46	0	0	CONF	1610	0	0				
34452																CONF				0	57	0	2492	256	726	0	0	0	0	0	460	0	0	0	CONF	327	0	922				
34537																CONF				0	11985	18132	52601	2734	17958	0	0	0	0	0	4526	0	0	0	CONF	0	0	0				
34555																CONF				0	3415	278	10821	146	479	0	0	0	0	0	1821	0	0	0	CONF	4828	0	0				
34742																CONF				0	766	1106	10309	311	1119	0	0	0	0	0	1333	0	0	0	CONF	5813	172	0				
34836																CONF				0	0	0	546	18	73	28	0	0	0	0	157	0	0	0	CONF	316	0	0	Int.  Rec'd Fed Agency			
35057																CONF				0	1871	2	5118	0	687	202	0	0	0	0	830	0	0	0	CONF	1137	0	591	ATM Settlement			
35301	0	332431	0	14122808	0	11366963	7582708	0	0	0	0	423522	0	0	0	CONF	842	1999050	0		332431														CONF				Collateral deposits, net			
35570																CONF				0	150501	147519	472551	3644	15446	0	0	0	0	0	45144	0	0	0	CONF	110108	0	3833				
35646																CONF				0	111	53	1093	0	53	0	0	0	0	0	234	0	0	0	CONF	0	0	642				
35842																CONF				0	988	803	4871	147	260	0	0	0	0	0	1835	0	0	0	CONF	985	0	0				
35879																CONF				0	1676	1164	7748	256	720	0	0	0	0	0	432	0	0	0	CONF	3756	0	0				
36054																CONF				0	3652	3781	38067	2345	6198	0	0	0	0	0	2839	0	0	0	CONF	14196	0	7401				
36456																CONF				0	229	0	4543	459	1617	1042	0	0	0	0	1086	0	0	0	CONF	1611	0	0	DDA SUSPENSE			
36933																CONF				0	138	43	1203	242	246	0	0	0	0	0	363	0	0	0	CONF	413	0	0				
37051																CONF				0	280	0	1287	0	210	0	0	0	0	0	379	0	0	0	CONF	418	0	0				
37341																CONF				0	17	0	1142	33	57	0	0	0	0	0	188	0	0	0	CONF	880	0	0				
37378																CONF				0	504	1435	4385	52	758	200	0	0	0	0	1120	0	0	0	CONF	568	0	0	MERCHANT VISA SETTLEMENT			
37435																CONF				0	1571	0	41414	725	36212	38	0	0	0	0	3631	0	0	32292	CONF	0	0	0	State Tax Credits			
37640																CONF				0	8340	806	98774	0	54202	45896	0	0	0	0	7412	0	0	0	CONF	21208	0	6806	Accounts Receivable			
37659																CONF				4	0	0	1290	16	310	0	0	0	0	0	416	0	0	0	CONF	564	0	0				
37743																CONF				0	276	0	680	54	81	0	0	0	0	0	323	0	0	0	CONF	0	0	0				
37949																CONF				0	508	0	9018	77	574	0	0	0	0	0	2164	0	0	0	CONF	3387	0	2385	Silvertip, LLC			
38740																CONF				0	1624	0	5436	197	589	0	0	0	0	0	546	0	0	0	CONF	2677	0	0				
39327																CONF				0	0	0	9964	331	1121	0	0	0	0	0	1152	0	0	0	CONF	7691	0	0				
39420																CONF				0	5741	4824	38253	1030	5351	0	0	0	0	0	3726	0	0	0	CONF	18611	0	0				
39475																CONF				0	14735	87748	169528	4102	10481	0	0	0	0	0	6212	0	0	0	CONF	42282	3466	4604				
39756																CONF				0	2147	0	11264	0	2554	0	0	0	0	0	2791	0	0	0	CONF	545	0	3227				
40033																CONF				0	231	0	4542	153	320	0	0	0	0	0	195	0	0	0	CONF	3796	0	0				
40350																CONF				0	395	0	902	72	138	0	0	0	0	0	369	0	0	0	CONF	0	0	0				
40707																CONF				0	931	334	5889	884	1484	0	0	0	0	0	630	0	0	0	CONF	2510	0	0				
40855																CONF				0	717	0	1240	37	96	0	0	0	0	0	427	0	0	0	CONF	0	0	0				
41245																CONF				0	45	170	1368	0	108	0	0	0	0	0	162	0	0	0	CONF	883	0	0				
41553																CONF				0	99	0	993	33	33	0	0	0	0	0	861	0	0	0	CONF	0	0	0				
41629																CONF				0	1020	696	5714	0	2840	1885	0	0	0	0	847	0	0	0	CONF	311	0	0	Low Income Housing Investment			
41759																CONF				0	135	0	681	32	110	0	0	0	0	0	436	0	0	0	CONF	0	0	0				
41825																CONF				0	0	352	5309	320	1546	205	0	0	0	0	338	0	0	0	CONF	0	0	3073	Pre-Paid Taxes			
41937																CONF				0	130	0	857	43	119	0	0	0	0	0	608	0	0	0	CONF	0	0	0				
41955																CONF				0	335	0	1017	0	361	0	0	0	0	0	321	0	0	0	CONF	0	0	0				
42037																CONF				0	0	333	1063	0	185	0	0	0	0	0	545	0	0	0	CONF	0	0	0				
42055																CONF				0	415	0	1090	98	104	0	0	0	0	0	571	0	0	0	CONF	0	0	0				
42354																CONF				0	79	0	3926	35	38	0	0	0	0	0	731	0	0	0	CONF	3078	0	0				
42372																CONF				0	481	1171	3642	0	555	0	0	0	0	0	1193	0	0	0	CONF	242	0	0				
42420																CONF				0	29648	46608	326924	0	64506	0	0	0	0	0	15237	16480	0	0	CONF	93080	71030	6815				
42448																CONF				3	1892	2582	14031	372	1962	0	0	0	0	0	7595	0	0	0	CONF	0	0	0				
42457																CONF				0	60	0	641	151	202	0	0	0	0	0	379	0	0	0	CONF	0	0	0				
42671																CONF				0	3409	5031	21337	533	9954	8627	0	0	0	0	2943	0	0	0	CONF	0	0	0	Current Tax Reclass			
43052																CONF				0	539	528	4612	18	18	0	0	0	0	0	503	0	0	0	CONF	3024	0	0	Taxes Receivable			
43351																CONF				0	0	103	446	43	196	47	105	0	0	0	147	0	0	0	CONF	0	0	0	PURCHASE SOFTWARE	FHLB STOCK		
43454																CONF				0	105	0	289	30	69	0	0	0	0	0	115	0	0	0	CONF	0	0	0				
43744																CONF				0	485	2354	5121	62	144	49	0	0	0	0	200	0	0	0	CONF	1459	479	0	unamortized software			
43856																CONF				0	340	64	1421	80	166	0	0	0	0	0	161	0	0	0	CONF	690	0	0				
